ID;KenmerkenDeelnemers;KenmerkenOpleidingen;Perioden;Deelnemers_1
4201;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2004;9.0
4202;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2005;10.0
4203;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2006;10.0
4204;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2007;11.0
4205;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2008;10.0
4206;Vooropleiding wo;Opleidingsduur 1 tot 3 maanden;2009;11.0
4207;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2003;11.0
4208;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2004;12.0
4209;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2005;11.0
4210;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2006;12.0
4211;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2007;11.0
4212;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2008;11.0
4213;Vooropleiding wo;Opleidingsduur 3 tot 6 maanden;2009;11.0
4214;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2003;11.0
4215;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2004;9.0
4216;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2005;11.0
4217;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2006;11.0
4218;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2007;10.0
4219;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2008;10.0
4220;Vooropleiding wo;Opleidingsduur 6 tot 12 maanden;2009;8.0
4221;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2003;11.0
4222;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2004;12.0
4223;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2005;12.0
4224;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2006;11.0
4225;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2007;12.0
4226;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2008;12.0
4227;Vooropleiding wo;Opleidingsduur 1 tot 2 jaar;2009;11.0
4228;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2003;8.0
4229;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2004;8.0
4230;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2005;7.0
4231;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2006;7.0
4232;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2007;8.0
4233;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2008;7.0
4234;Vooropleiding wo;Opleidingsduur 2 tot 3 jaar;2009;7.0
4235;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2003;20.0
4236;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2004;22.0
4237;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2005;22.0
4238;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2006;22.0
4239;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2007;21.0
4240;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2008;21.0
4241;Vooropleiding wo;Opleidingsduur langer dan 3 jaar;2009;22.0
4242;Vooropleiding wo;Bedrijfsopleiding;2003;27.0
4243;Vooropleiding wo;Bedrijfsopleiding;2004;27.0
4244;Vooropleiding wo;Bedrijfsopleiding;2005;27.0
4245;Vooropleiding wo;Bedrijfsopleiding;2006;27.0
4246;Vooropleiding wo;Bedrijfsopleiding;2007;26.0
4247;Vooropleiding wo;Bedrijfsopleiding;2008;27.0
4248;Vooropleiding wo;Bedrijfsopleiding;2009;27.0
4249;Vooropleiding wo;Studieverlof;2003;
4250;Vooropleiding wo;Studieverlof;2004;
4251;Vooropleiding wo;Studieverlof;2005;
4252;Vooropleiding wo;Studieverlof;2006;
4253;Vooropleiding wo;Studieverlof;2007;
4254;Vooropleiding wo;Studieverlof;2008;
4255;Vooropleiding wo;Studieverlof;2009;
4256;Vooropleiding wo;Sector alpha;2003;16.0
4257;Vooropleiding wo;Sector alpha;2004;19.0
4258;Vooropleiding wo;Sector alpha;2005;21.0
4259;Vooropleiding wo;Sector alpha;2006;19.0
4260;Vooropleiding wo;Sector alpha;2007;17.0
4261;Vooropleiding wo;Sector alpha;2008;17.0
4262;Vooropleiding wo;Sector alpha;2009;16.0
4263;Vooropleiding wo;Sector beta;2003;26.0
4264;Vooropleiding wo;Sector beta;2004;30.0
4265;Vooropleiding wo;Sector beta;2005;26.0
4266;Vooropleiding wo;Sector beta;2006;23.0
4267;Vooropleiding wo;Sector beta;2007;25.0
4268;Vooropleiding wo;Sector beta;2008;24.0
4269;Vooropleiding wo;Sector beta;2009;24.0
4270;Vooropleiding wo;Sector economisch;2003;37.0
4271;Vooropleiding wo;Sector economisch;2004;32.0
4272;Vooropleiding wo;Sector economisch;2005;34.0
4273;Vooropleiding wo;Sector economisch;2006;36.0
4274;Vooropleiding wo;Sector economisch;2007;37.0
4275;Vooropleiding wo;Sector economisch;2008;35.0
4276;Vooropleiding wo;Sector economisch;2009;33.0
4277;Vooropleiding wo;Sector sociaal;2003;21.0
4278;Vooropleiding wo;Sector sociaal;2004;18.0
4279;Vooropleiding wo;Sector sociaal;2005;20.0
4280;Vooropleiding wo;Sector sociaal;2006;21.0
4281;Vooropleiding wo;Sector sociaal;2007;22.0
4282;Vooropleiding wo;Sector sociaal;2008;25.0
4283;Vooropleiding wo;Sector sociaal;2009;28.0
4284;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2003;18.0
4285;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2004;16.0
4286;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2005;18.0
4287;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2006;16.0
4288;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2007;14.0
4289;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2008;15.0
4290;Vooropleiding wo;Opleidingsniveau t/m VO lagere trap;2009;13.0
4291;Vooropleiding wo;Opleidingsniveau VO hogere trap;2003;16.0
4292;Vooropleiding wo;Opleidingsniveau VO hogere trap;2004;22.0
4293;Vooropleiding wo;Opleidingsniveau VO hogere trap;2005;18.0
4294;Vooropleiding wo;Opleidingsniveau VO hogere trap;2006;16.0
4295;Vooropleiding wo;Opleidingsniveau VO hogere trap;2007;16.0
4296;Vooropleiding wo;Opleidingsniveau VO hogere trap;2008;16.0
4297;Vooropleiding wo;Opleidingsniveau VO hogere trap;2009;14.0
4298;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2003;67.0
4299;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2004;62.0
4300;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2005;64.0
4301;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2006;68.0
4302;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2007;70.0
4303;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2008;69.0
4304;Vooropleiding wo;Opleidingsniveau hoger onderwijs totaal;2009;73.0
4305;Vooropleiding wo;Opleidingsniveau HO eerste trap;2003;22.0
4306;Vooropleiding wo;Opleidingsniveau HO eerste trap;2004;20.0
4307;Vooropleiding wo;Opleidingsniveau HO eerste trap;2005;23.0
4308;Vooropleiding wo;Opleidingsniveau HO eerste trap;2006;24.0
4309;Vooropleiding wo;Opleidingsniveau HO eerste trap;2007;25.0
4310;Vooropleiding wo;Opleidingsniveau HO eerste trap;2008;23.0
4311;Vooropleiding wo;Opleidingsniveau HO eerste trap;2009;26.0
4312;Vooropleiding wo;Opleidingsniveau HO tweede trap;2003;17.0
4313;Vooropleiding wo;Opleidingsniveau HO tweede trap;2004;17.0
4314;Vooropleiding wo;Opleidingsniveau HO tweede trap;2005;18.0
4315;Vooropleiding wo;Opleidingsniveau HO tweede trap;2006;22.0
4316;Vooropleiding wo;Opleidingsniveau HO tweede trap;2007;20.0
4317;Vooropleiding wo;Opleidingsniveau HO tweede trap;2008;21.0
4318;Vooropleiding wo;Opleidingsniveau HO tweede trap;2009;24.0
4319;Vooropleiding wo;Opleidingsniveau HO derde trap;2003;28.0
4320;Vooropleiding wo;Opleidingsniveau HO derde trap;2004;24.0
4321;Vooropleiding wo;Opleidingsniveau HO derde trap;2005;22.0
4322;Vooropleiding wo;Opleidingsniveau HO derde trap;2006;22.0
4323;Vooropleiding wo;Opleidingsniveau HO derde trap;2007;26.0
4324;Vooropleiding wo;Opleidingsniveau HO derde trap;2008;24.0
4325;Vooropleiding wo;Opleidingsniveau HO derde trap;2009;23.0
4326;Vooropleiding wo;Lesuren per week 6 uur of minder;2003;63.0
4327;Vooropleiding wo;Lesuren per week 6 uur of minder;2004;62.0
4328;Vooropleiding wo;Lesuren per week 6 uur of minder;2005;68.0
4329;Vooropleiding wo;Lesuren per week 6 uur of minder;2006;73.0
4330;Vooropleiding wo;Lesuren per week 6 uur of minder;2007;71.0
4331;Vooropleiding wo;Lesuren per week 6 uur of minder;2008;72.0
4332;Vooropleiding wo;Lesuren per week 6 uur of minder;2009;73.0
4333;Vooropleiding wo;Lesuren per week 7-12 uur;2003;20.0
4334;Vooropleiding wo;Lesuren per week 7-12 uur;2004;22.0
4335;Vooropleiding wo;Lesuren per week 7-12 uur;2005;21.0
4336;Vooropleiding wo;Lesuren per week 7-12 uur;2006;18.0
4337;Vooropleiding wo;Lesuren per week 7-12 uur;2007;21.0
4338;Vooropleiding wo;Lesuren per week 7-12 uur;2008;20.0
4339;Vooropleiding wo;Lesuren per week 7-12 uur;2009;19.0
4340;Vooropleiding wo;Lesuren per week 13-18 uur;2003;6.0
4341;Vooropleiding wo;Lesuren per week 13-18 uur;2004;6.0
4342;Vooropleiding wo;Lesuren per week 13-18 uur;2005;4.0
4343;Vooropleiding wo;Lesuren per week 13-18 uur;2006;3.0
4344;Vooropleiding wo;Lesuren per week 13-18 uur;2007;3.0
4345;Vooropleiding wo;Lesuren per week 13-18 uur;2008;3.0
4346;Vooropleiding wo;Lesuren per week 13-18 uur;2009;2.0
4347;Vooropleiding wo;Lesuren per week 19-24 uur;2003;3.0
4348;Vooropleiding wo;Lesuren per week 19-24 uur;2004;3.0
4349;Vooropleiding wo;Lesuren per week 19-24 uur;2005;2.0
4350;Vooropleiding wo;Lesuren per week 19-24 uur;2006;2.0
4351;Vooropleiding wo;Lesuren per week 19-24 uur;2007;2.0
4352;Vooropleiding wo;Lesuren per week 19-24 uur;2008;2.0
4353;Vooropleiding wo;Lesuren per week 19-24 uur;2009;3.0
4354;Vooropleiding wo;Lesuren per week 25 uur of meer;2003;8.0
4355;Vooropleiding wo;Lesuren per week 25 uur of meer;2004;7.0
4356;Vooropleiding wo;Lesuren per week 25 uur of meer;2005;5.0
4357;Vooropleiding wo;Lesuren per week 25 uur of meer;2006;4.0
4358;Vooropleiding wo;Lesuren per week 25 uur of meer;2007;3.0
4359;Vooropleiding wo;Lesuren per week 25 uur of meer;2008;3.0
4360;Vooropleiding wo;Lesuren per week 25 uur of meer;2009;3.0
4361;Vooropleiding wo;Schriftelijk;2003;10.0
4362;Vooropleiding wo;Schriftelijk;2004;10.0
4363;Vooropleiding wo;Schriftelijk;2005;10.0
4364;Vooropleiding wo;Schriftelijk;2006;10.0
4365;Vooropleiding wo;Schriftelijk;2007;10.0
4366;Vooropleiding wo;Schriftelijk;2008;8.0
4367;Vooropleiding wo;Schriftelijk;2009;9.0
4368;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2003;25.0
4369;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2004;25.0
4370;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2005;25.0
4371;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2006;24.0
4372;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2007;24.0
4373;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2008;25.0
4374;Werkzame beroepsbevolking;Opleidingsduur 1 week of korter;2009;26.0
4375;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2003;7.0
4376;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2004;7.0
4377;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2005;7.0
4378;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2006;7.0
4379;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2007;7.0
4380;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2008;7.0
4381;Werkzame beroepsbevolking;Opleidingsduur 1 tot 4 weken;2009;7.0
4382;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2003;12.0
4383;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2004;12.0
4384;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2005;12.0
4385;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2006;12.0
4386;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2007;12.0
4387;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2008;12.0
4388;Werkzame beroepsbevolking;Opleidingsduur 1 tot 3 maanden;2009;11.0
4389;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2003;13.0
4390;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2004;13.0
4391;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2005;13.0
4392;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2006;13.0
4393;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2007;12.0
4394;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2008;12.0
4395;Werkzame beroepsbevolking;Opleidingsduur 3 tot 6 maanden;2009;12.0
4396;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2003;12.0
4397;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2004;10.0
4398;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2005;12.0
4399;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2006;12.0
4400;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2007;12.0
4401;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2008;12.0
4402;Werkzame beroepsbevolking;Opleidingsduur 6 tot 12 maanden;2009;11.0
4403;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2003;12.0
4404;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2004;13.0
4405;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2005;14.0
4406;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2006;14.0
4407;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2007;13.0
4408;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2008;13.0
4409;Werkzame beroepsbevolking;Opleidingsduur 1 tot 2 jaar;2009;13.0
4410;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2003;7.0
4411;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2004;7.0
4412;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2005;6.0
4413;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2006;6.0
4414;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2007;7.0
4415;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2008;7.0
4416;Werkzame beroepsbevolking;Opleidingsduur 2 tot 3 jaar;2009;7.0
4417;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2003;12.0
4418;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2004;13.0
4419;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2005;12.0
4420;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2006;13.0
4421;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2007;13.0
4422;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2008;13.0
4423;Werkzame beroepsbevolking;Opleidingsduur langer dan 3 jaar;2009;13.0
4424;Werkzame beroepsbevolking;Bedrijfsopleiding;2003;38.0
4425;Werkzame beroepsbevolking;Bedrijfsopleiding;2004;38.0
4426;Werkzame beroepsbevolking;Bedrijfsopleiding;2005;38.0
4427;Werkzame beroepsbevolking;Bedrijfsopleiding;2006;38.0
4428;Werkzame beroepsbevolking;Bedrijfsopleiding;2007;38.0
4429;Werkzame beroepsbevolking;Bedrijfsopleiding;2008;39.0
4430;Werkzame beroepsbevolking;Bedrijfsopleiding;2009;39.0
4431;Werkzame beroepsbevolking;Studieverlof;2003;
4432;Werkzame beroepsbevolking;Studieverlof;2004;
4433;Werkzame beroepsbevolking;Studieverlof;2005;
4434;Werkzame beroepsbevolking;Studieverlof;2006;
4435;Werkzame beroepsbevolking;Studieverlof;2007;
4436;Werkzame beroepsbevolking;Studieverlof;2008;
4437;Werkzame beroepsbevolking;Studieverlof;2009;
4438;Werkzame beroepsbevolking;Sector alpha;2003;14.0
4439;Werkzame beroepsbevolking;Sector alpha;2004;14.0
4440;Werkzame beroepsbevolking;Sector alpha;2005;16.0
4441;Werkzame beroepsbevolking;Sector alpha;2006;16.0
4442;Werkzame beroepsbevolking;Sector alpha;2007;15.0
4443;Werkzame beroepsbevolking;Sector alpha;2008;14.0
4444;Werkzame beroepsbevolking;Sector alpha;2009;15.0
4445;Werkzame beroepsbevolking;Sector beta;2003;25.0
4446;Werkzame beroepsbevolking;Sector beta;2004;27.0
4447;Werkzame beroepsbevolking;Sector beta;2005;25.0
4448;Werkzame beroepsbevolking;Sector beta;2006;23.0
4449;Werkzame beroepsbevolking;Sector beta;2007;24.0
4450;Werkzame beroepsbevolking;Sector beta;2008;23.0
4451;Werkzame beroepsbevolking;Sector beta;2009;22.0
4452;Werkzame beroepsbevolking;Sector economisch;2003;44.0
4453;Werkzame beroepsbevolking;Sector economisch;2004;40.0
4454;Werkzame beroepsbevolking;Sector economisch;2005;42.0
4455;Werkzame beroepsbevolking;Sector economisch;2006;43.0
4456;Werkzame beroepsbevolking;Sector economisch;2007;42.0
4457;Werkzame beroepsbevolking;Sector economisch;2008;41.0
4458;Werkzame beroepsbevolking;Sector economisch;2009;41.0
4459;Werkzame beroepsbevolking;Sector sociaal;2003;18.0
4460;Werkzame beroepsbevolking;Sector sociaal;2004;19.0
4461;Werkzame beroepsbevolking;Sector sociaal;2005;17.0
4462;Werkzame beroepsbevolking;Sector sociaal;2006;19.0
4463;Werkzame beroepsbevolking;Sector sociaal;2007;19.0
4464;Werkzame beroepsbevolking;Sector sociaal;2008;21.0
4465;Werkzame beroepsbevolking;Sector sociaal;2009;22.0
4466;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2003;20.0
4467;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2004;18.0
4468;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2005;19.0
4469;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2006;19.0
4470;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2007;17.0
4471;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2008;15.0
4472;Werkzame beroepsbevolking;Opleidingsniveau t/m VO lagere trap;2009;15.0
4473;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2003;42.0
4474;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2004;41.0
4475;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2005;40.0
4476;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2006;39.0
4477;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2007;40.0
4478;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2008;40.0
4479;Werkzame beroepsbevolking;Opleidingsniveau VO hogere trap;2009;39.0
4480;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2003;37.0
4481;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2004;41.0
4482;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2005;41.0
4483;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2006;42.0
4484;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2007;43.0
4485;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2008;45.0
4486;Werkzame beroepsbevolking;Opleidingsniveau hoger onderwijs totaal;2009;45.0
4487;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2003;26.0
4488;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2004;28.0
4489;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2005;29.0
4490;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2006;29.0
4491;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2007;30.0
4492;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2008;31.0
4493;Werkzame beroepsbevolking;Opleidingsniveau HO eerste trap;2009;32.0
4494;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2003;7.0
4495;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2004;8.0
4496;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2005;8.0
4497;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2006;8.0
4498;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2007;8.0
4499;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2008;8.0
4500;Werkzame beroepsbevolking;Opleidingsniveau HO tweede trap;2009;8.0
4501;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2003;4.0
4502;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2004;5.0
4503;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2005;5.0
4504;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2006;4.0
4505;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2007;5.0
4506;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2008;5.0
4507;Werkzame beroepsbevolking;Opleidingsniveau HO derde trap;2009;5.0
4508;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2003;69.0
4509;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2004;68.0
4510;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2005;71.0
4511;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2006;75.0
4512;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2007;74.0
4513;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2008;73.0
4514;Werkzame beroepsbevolking;Lesuren per week 6 uur of minder;2009;74.0
4515;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2003;21.0
4516;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2004;21.0
4517;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2005;20.0
4518;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2006;17.0
4519;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2007;19.0
4520;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2008;20.0
4521;Werkzame beroepsbevolking;Lesuren per week 7-12 uur;2009;19.0
4522;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2003;4.0
4523;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2004;4.0
4524;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2005;3.0
4525;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2006;3.0
4526;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2007;3.0
4527;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2008;3.0
4528;Werkzame beroepsbevolking;Lesuren per week 13-18 uur;2009;3.0
4529;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2003;2.0
4530;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2004;2.0
4531;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2005;2.0
4532;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2006;2.0
4533;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2007;2.0
4534;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2008;1.0
4535;Werkzame beroepsbevolking;Lesuren per week 19-24 uur;2009;2.0
4536;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2003;5.0
4537;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2004;5.0
4538;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2005;4.0
4539;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2006;3.0
4540;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2007;3.0
4541;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2008;3.0
4542;Werkzame beroepsbevolking;Lesuren per week 25 uur of meer;2009;3.0
4543;Werkzame beroepsbevolking;Schriftelijk;2003;12.0
4544;Werkzame beroepsbevolking;Schriftelijk;2004;12.0
4545;Werkzame beroepsbevolking;Schriftelijk;2005;12.0
4546;Werkzame beroepsbevolking;Schriftelijk;2006;12.0
4547;Werkzame beroepsbevolking;Schriftelijk;2007;12.0
4548;Werkzame beroepsbevolking;Schriftelijk;2008;11.0
4549;Werkzame beroepsbevolking;Schriftelijk;2009;11.0
4550;Werkloze beroepsbevolking;Opleidingsduur 1 week of korter;2003;5.0
4551;Werkloze beroepsbevolking;Opleidingsduur 1 week of korter;2004;4.0
