ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInHetExamenjaar_1;GeslaagdenInVanExamenjaar_2;GeslaagdenInVanGeslAfgewezenen_3
220;Woongemeente;> 100.000 inwoners (overig);Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;680.0;76.0;88.0
221;Woongemeente;> 100.000 inwoners (overig);Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;420.0;80.0;91.0
222;Woongemeente;> 100.000 inwoners (overig);Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;500.0;81.0;90.0
223;Woongemeente;> 100.000 inwoners (overig);Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;280.0;79.0;91.0
224;Woongemeente;> 100.000 inwoners (overig);Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;490.0;79.0;91.0
225;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;3740.0;91.0;95.0
226;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;2690.0;93.0;97.0
227;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;810.0;84.0;91.0
228;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;240.0;88.0;93.0
229;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;200.0;73.0;84.0
230;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;140.0;86.0;94.0
231;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;190.0;88.0;93.0
232;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;100.0;86.0;93.0
233;Woongemeente;> 100.000 inwoners (overig);Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;190.0;87.0;91.0
234;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;5590.0;83.0;94.0
235;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;3670.0;86.0;95.0
236;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;1550.0;76.0;90.0
237;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;360.0;83.0;94.0
238;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;480.0;76.0;90.0
239;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;280.0;77.0;90.0
240;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;310.0;77.0;89.0
241;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;180.0;76.0;90.0
242;Woongemeente;> 100.000 inwoners (overig);Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;300.0;74.0;90.0
243;Woongemeente;< 100.000 inwoners;Vwo;Totaal herkomstgroeperingen;2003/'04;21730.0;92.0;95.0
244;Woongemeente;< 100.000 inwoners;Vwo;Autochtonen;2003/'04;19050.0;93.0;95.0
245;Woongemeente;< 100.000 inwoners;Vwo;Niet-westerse allochtonen;2003/'04;1110.0;80.0;87.0
246;Woongemeente;< 100.000 inwoners;Vwo;Westerse allochtonen;2003/'04;1580.0;86.0;92.0
247;Woongemeente;< 100.000 inwoners;Vwo;Turken;2003/'04;90.0;75.0;78.0
248;Woongemeente;< 100.000 inwoners;Vwo;Marokkanen;2003/'04;80.0;85.0;87.0
249;Woongemeente;< 100.000 inwoners;Vwo;Surinamers;2003/'04;170.0;82.0;85.0
250;Woongemeente;< 100.000 inwoners;Vwo;Antillianen en Arubanen;2003/'04;130.0;85.0;89.0
251;Woongemeente;< 100.000 inwoners;Vwo;Overig niet-westerse allochtonen;2003/'04;630.0;78.0;88.0
252;Woongemeente;< 100.000 inwoners;Havo;Totaal herkomstgroeperingen;2003/'04;30450.0;89.0;92.0
253;Woongemeente;< 100.000 inwoners;Havo;Autochtonen;2003/'04;26920.0;90.0;93.0
254;Woongemeente;< 100.000 inwoners;Havo;Niet-westerse allochtonen;2003/'04;1720.0;77.0;83.0
255;Woongemeente;< 100.000 inwoners;Havo;Westerse allochtonen;2003/'04;1810.0;84.0;89.0
256;Woongemeente;< 100.000 inwoners;Havo;Turken;2003/'04;240.0;71.0;74.0
257;Woongemeente;< 100.000 inwoners;Havo;Marokkanen;2003/'04;200.0;81.0;83.0
258;Woongemeente;< 100.000 inwoners;Havo;Surinamers;2003/'04;290.0;81.0;84.0
259;Woongemeente;< 100.000 inwoners;Havo;Antillianen en Arubanen;2003/'04;150.0;81.0;84.0
260;Woongemeente;< 100.000 inwoners;Havo;Overig niet-westerse allochtonen;2003/'04;840.0;77.0;84.0
261;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;72090.0;91.0;95.0
262;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;61240.0;92.0;96.0
263;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;6680.0;81.0;90.0
264;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;4180.0;88.0;95.0
265;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Turken;2003/'04;1630.0;77.0;86.0
266;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;1270.0;85.0;92.0
267;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;1060.0;85.0;92.0
268;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;540.0;87.0;93.0
269;Woongemeente;< 100.000 inwoners;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;2180.0;78.0;90.0
270;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;33960.0;92.0;95.0
271;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;29430.0;93.0;96.0
272;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;2530.0;83.0;89.0
273;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;1990.0;90.0;95.0
274;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;530.0;76.0;82.0
275;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;430.0;89.0;92.0
276;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;440.0;86.0;91.0
277;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;190.0;93.0;95.0
278;Woongemeente;< 100.000 inwoners;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;940.0;81.0;90.0
279;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;29850.0;92.0;95.0
280;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Autochtonen;2003/'04;25700.0;93.0;96.0
281;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;2340.0;83.0;90.0
282;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;1810.0;90.0;95.0
283;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Turken;2003/'04;470.0;76.0;82.0
284;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Marokkanen;2003/'04;410.0;88.0;92.0
285;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Surinamers;2003/'04;410.0;87.0;92.0
286;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;180.0;93.0;95.0
287;Woongemeente;< 100.000 inwoners;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;870.0;81.0;90.0
288;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;4110.0;90.0;95.0
289;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Autochtonen;2003/'04;3730.0;91.0;96.0
290;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;190.0;80.0;88.0
291;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;180.0;85.0;91.0
292;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Turken;2003/'04;60.0;75.0;81.0
293;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Marokkanen;2003/'04;20.0;96.0;96.0
294;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Surinamers;2003/'04;30.0;76.0;81.0
295;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
296;Woongemeente;< 100.000 inwoners;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;70.0;78.0;93.0
297;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;38130.0;90.0;96.0
298;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;31800.0;91.0;96.0
299;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;4150.0;79.0;90.0
300;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;2180.0;86.0;95.0
301;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;1100.0;78.0;88.0
302;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;840.0;83.0;91.0
303;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;620.0;85.0;92.0
304;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;350.0;83.0;91.0
305;Woongemeente;< 100.000 inwoners;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;1240.0;75.0;91.0
306;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;17280.0;92.0;96.0
307;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;14910.0;93.0;97.0
308;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;1420.0;83.0;91.0
309;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;950.0;89.0;96.0
310;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;350.0;79.0;86.0
311;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;260.0;85.0;93.0
312;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;250.0;86.0;90.0
313;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;120.0;93.0;95.0
314;Woongemeente;< 100.000 inwoners;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;450.0;80.0;93.0
315;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20850.0;87.0;95.0
316;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;16890.0;89.0;96.0
317;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;2720.0;78.0;90.0
318;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;1230.0;84.0;94.0
319;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;750.0;77.0;88.0
320;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;580.0;81.0;91.0
321;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;370.0;84.0;93.0
322;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;230.0;79.0;89.0
323;Woongemeente;< 100.000 inwoners;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;790.0;73.0;90.0
324;Woongemeente;Aa en Hunze;Vwo;Totaal herkomstgroeperingen;2003/'04;50.0;78.0;83.0
325;Woongemeente;Aa en Hunze;Vwo;Autochtonen;2003/'04;50.0;87.0;91.0
326;Woongemeente;Aa en Hunze;Vwo;Niet-westerse allochtonen;2003/'04;;;
327;Woongemeente;Aa en Hunze;Vwo;Westerse allochtonen;2003/'04;;;
328;Woongemeente;Aa en Hunze;Vwo;Turken;2003/'04;;;
329;Woongemeente;Aa en Hunze;Vwo;Marokkanen;2003/'04;;;
330;Woongemeente;Aa en Hunze;Vwo;Surinamers;2003/'04;;;
331;Woongemeente;Aa en Hunze;Vwo;Antillianen en Arubanen;2003/'04;;;
332;Woongemeente;Aa en Hunze;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
333;Woongemeente;Aa en Hunze;Havo;Totaal herkomstgroeperingen;2003/'04;70.0;82.0;86.0
334;Woongemeente;Aa en Hunze;Havo;Autochtonen;2003/'04;70.0;83.0;87.0
335;Woongemeente;Aa en Hunze;Havo;Niet-westerse allochtonen;2003/'04;;;
336;Woongemeente;Aa en Hunze;Havo;Westerse allochtonen;2003/'04;;;
337;Woongemeente;Aa en Hunze;Havo;Turken;2003/'04;;;
338;Woongemeente;Aa en Hunze;Havo;Marokkanen;2003/'04;;;
339;Woongemeente;Aa en Hunze;Havo;Surinamers;2003/'04;;;
340;Woongemeente;Aa en Hunze;Havo;Antillianen en Arubanen;2003/'04;;;
341;Woongemeente;Aa en Hunze;Havo;Overig niet-westerse allochtonen;2003/'04;;;
342;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;130.0;86.0;95.0
343;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;120.0;87.0;95.0
344;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
345;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
346;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
347;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
348;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
349;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
350;Woongemeente;Aa en Hunze;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
351;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;82.0;93.0
352;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;80.0;81.0;92.0
353;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
354;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
355;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
356;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
357;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
358;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
359;Woongemeente;Aa en Hunze;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
360;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;83.0;93.0
361;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Autochtonen;2003/'04;70.0;82.0;92.0
362;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
363;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
364;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Turken;2003/'04;;;
365;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
366;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
367;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
368;Woongemeente;Aa en Hunze;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
369;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
370;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
371;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
372;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
373;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Turken;2003/'04;;;
374;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
375;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
376;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
377;Woongemeente;Aa en Hunze;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
378;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;93.0;98.0
379;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;40.0;98.0;100.0
380;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
381;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
382;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
383;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
384;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
385;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
386;Woongemeente;Aa en Hunze;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
387;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
388;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
389;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
390;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
391;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
392;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
393;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
394;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
395;Woongemeente;Aa en Hunze;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
396;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;87.0;95.0
397;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;95.0;100.0
398;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
399;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
400;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
401;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
402;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
403;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
404;Woongemeente;Aa en Hunze;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
405;Woongemeente;Aalburg;Vwo;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
406;Woongemeente;Aalburg;Vwo;Autochtonen;2003/'04;20.0;100.0;100.0
407;Woongemeente;Aalburg;Vwo;Niet-westerse allochtonen;2003/'04;;;
408;Woongemeente;Aalburg;Vwo;Westerse allochtonen;2003/'04;;;
409;Woongemeente;Aalburg;Vwo;Turken;2003/'04;;;
410;Woongemeente;Aalburg;Vwo;Marokkanen;2003/'04;;;
411;Woongemeente;Aalburg;Vwo;Surinamers;2003/'04;;;
412;Woongemeente;Aalburg;Vwo;Antillianen en Arubanen;2003/'04;;;
413;Woongemeente;Aalburg;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
414;Woongemeente;Aalburg;Havo;Totaal herkomstgroeperingen;2003/'04;40.0;86.0;86.0
415;Woongemeente;Aalburg;Havo;Autochtonen;2003/'04;40.0;86.0;86.0
416;Woongemeente;Aalburg;Havo;Niet-westerse allochtonen;2003/'04;;;
417;Woongemeente;Aalburg;Havo;Westerse allochtonen;2003/'04;;;
418;Woongemeente;Aalburg;Havo;Turken;2003/'04;;;
419;Woongemeente;Aalburg;Havo;Marokkanen;2003/'04;;;
420;Woongemeente;Aalburg;Havo;Surinamers;2003/'04;;;
421;Woongemeente;Aalburg;Havo;Antillianen en Arubanen;2003/'04;;;
422;Woongemeente;Aalburg;Havo;Overig niet-westerse allochtonen;2003/'04;;;
423;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;90.0;85.0;93.0
424;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;90.0;85.0;92.0
425;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
426;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
427;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
428;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
429;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
430;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
431;Woongemeente;Aalburg;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
432;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;95.0
433;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;40.0;95.0;95.0
434;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
435;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
436;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
437;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
438;Woongemeente;Aalburg;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
