ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
387;Alle economische activiteit en woningen;Bloemendaal;2015;333.0;1050.0
388;Alle economische activiteit en woningen;Bloemendaal;2016;416.0;1353.0
389;Alle economische activiteit en woningen;Bloemendaal;2017;491.0;1579.0
390;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2012;245.0;677.0
391;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2013;392.0;1418.0
392;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2014;544.0;2205.0
393;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2015;705.0;2970.0
394;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2016;870.0;3945.0
395;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2017;1108.0;5218.0
396;Alle economische activiteit en woningen;Boekel;2012;52.0;395.0
397;Alle economische activiteit en woningen;Boekel;2013;100.0;770.0
398;Alle economische activiteit en woningen;Boekel;2014;156.0;1085.0
399;Alle economische activiteit en woningen;Boekel;2015;250.0;2072.0
400;Alle economische activiteit en woningen;Boekel;2016;329.0;2979.0
401;Alle economische activiteit en woningen;Boekel;2017;422.0;4680.0
402;Alle economische activiteit en woningen;Ten Boer;2012;66.0;250.0
403;Alle economische activiteit en woningen;Ten Boer;2013;131.0;561.0
404;Alle economische activiteit en woningen;Ten Boer;2014;193.0;881.0
405;Alle economische activiteit en woningen;Ten Boer;2015;702.0;2545.0
406;Alle economische activiteit en woningen;Ten Boer;2016;859.0;3319.0
407;Alle economische activiteit en woningen;Ten Boer;2017;967.0;3886.0
408;Alle economische activiteit en woningen;Borger-Odoorn;2012;206.0;1399.0
409;Alle economische activiteit en woningen;Borger-Odoorn;2013;449.0;3253.0
410;Alle economische activiteit en woningen;Borger-Odoorn;2014;674.0;4645.0
411;Alle economische activiteit en woningen;Borger-Odoorn;2015;955.0;7581.0
412;Alle economische activiteit en woningen;Borger-Odoorn;2016;1408.0;9250.0
413;Alle economische activiteit en woningen;Borger-Odoorn;2017;1864.0;11247.0
414;Alle economische activiteit en woningen;Borne;2012;87.0;308.0
415;Alle economische activiteit en woningen;Borne;2013;216.0;790.0
416;Alle economische activiteit en woningen;Borne;2014;338.0;1310.0
417;Alle economische activiteit en woningen;Borne;2015;617.0;2506.0
418;Alle economische activiteit en woningen;Borne;2016;782.0;3645.0
419;Alle economische activiteit en woningen;Borne;2017;983.0;4519.0
420;Alle economische activiteit en woningen;Borsele;2012;168.0;754.0
421;Alle economische activiteit en woningen;Borsele;2013;429.0;2094.0
422;Alle economische activiteit en woningen;Borsele;2014;872.0;3592.0
423;Alle economische activiteit en woningen;Borsele;2015;1231.0;5212.0
424;Alle economische activiteit en woningen;Borsele;2016;1649.0;6507.0
425;Alle economische activiteit en woningen;Borsele;2017;2120.0;8259.0
426;Alle economische activiteit en woningen;Boxmeer;2012;189.0;1111.0
427;Alle economische activiteit en woningen;Boxmeer;2013;356.0;1958.0
428;Alle economische activiteit en woningen;Boxmeer;2014;500.0;2883.0
429;Alle economische activiteit en woningen;Boxmeer;2015;703.0;4071.0
430;Alle economische activiteit en woningen;Boxmeer;2016;916.0;5530.0
431;Alle economische activiteit en woningen;Boxmeer;2017;1149.0;8006.0
432;Alle economische activiteit en woningen;Boxtel;2012;207.0;855.0
433;Alle economische activiteit en woningen;Boxtel;2013;465.0;2025.0
434;Alle economische activiteit en woningen;Boxtel;2014;726.0;2978.0
435;Alle economische activiteit en woningen;Boxtel;2015;937.0;3861.0
436;Alle economische activiteit en woningen;Boxtel;2016;1212.0;4942.0
437;Alle economische activiteit en woningen;Boxtel;2017;1429.0;5912.0
438;Alle economische activiteit en woningen;Breda;2012;517.0;1676.0
439;Alle economische activiteit en woningen;Breda;2013;1044.0;3883.0
440;Alle economische activiteit en woningen;Breda;2014;1495.0;6333.0
441;Alle economische activiteit en woningen;Breda;2015;1992.0;8500.0
442;Alle economische activiteit en woningen;Breda;2016;2577.0;13403.0
443;Alle economische activiteit en woningen;Breda;2017;3233.0;17411.0
444;Alle economische activiteit en woningen;Brielle;2012;;
445;Alle economische activiteit en woningen;Brielle;2013;151.0;384.0
446;Alle economische activiteit en woningen;Brielle;2014;278.0;785.0
447;Alle economische activiteit en woningen;Brielle;2015;366.0;1434.0
448;Alle economische activiteit en woningen;Brielle;2016;430.0;1770.0
449;Alle economische activiteit en woningen;Brielle;2017;557.0;2258.0
450;Alle economische activiteit en woningen;Bronckhorst;2012;310.0;1365.0
451;Alle economische activiteit en woningen;Bronckhorst;2013;675.0;3429.0
452;Alle economische activiteit en woningen;Bronckhorst;2014;1068.0;5138.0
453;Alle economische activiteit en woningen;Bronckhorst;2015;1303.0;6252.0
454;Alle economische activiteit en woningen;Bronckhorst;2016;1629.0;9721.0
455;Alle economische activiteit en woningen;Bronckhorst;2017;1961.0;11842.0
456;Alle economische activiteit en woningen;Brummen;2012;104.0;383.0
457;Alle economische activiteit en woningen;Brummen;2013;273.0;1096.0
458;Alle economische activiteit en woningen;Brummen;2014;396.0;1555.0
459;Alle economische activiteit en woningen;Brummen;2015;558.0;2282.0
460;Alle economische activiteit en woningen;Brummen;2016;635.0;2851.0
461;Alle economische activiteit en woningen;Brummen;2017;880.0;4017.0
462;Alle economische activiteit en woningen;Brunssum;2012;167.0;430.0
463;Alle economische activiteit en woningen;Brunssum;2013;293.0;851.0
464;Alle economische activiteit en woningen;Brunssum;2014;376.0;1155.0
465;Alle economische activiteit en woningen;Brunssum;2015;607.0;2078.0
466;Alle economische activiteit en woningen;Brunssum;2016;746.0;3117.0
467;Alle economische activiteit en woningen;Brunssum;2017;1257.0;4986.0
468;Alle economische activiteit en woningen;Bunnik;2012;175.0;395.0
469;Alle economische activiteit en woningen;Bunnik;2013;304.0;1039.0
470;Alle economische activiteit en woningen;Bunnik;2014;392.0;1348.0
471;Alle economische activiteit en woningen;Bunnik;2015;501.0;1739.0
472;Alle economische activiteit en woningen;Bunnik;2016;689.0;2461.0
473;Alle economische activiteit en woningen;Bunnik;2017;806.0;3239.0
474;Alle economische activiteit en woningen;Bunschoten;2012;73.0;449.0
475;Alle economische activiteit en woningen;Bunschoten;2013;129.0;724.0
476;Alle economische activiteit en woningen;Bunschoten;2014;211.0;1201.0
477;Alle economische activiteit en woningen;Bunschoten;2015;472.0;3271.0
478;Alle economische activiteit en woningen;Bunschoten;2016;560.0;3832.0
479;Alle economische activiteit en woningen;Bunschoten;2017;679.0;4570.0
480;Alle economische activiteit en woningen;Buren;2012;106.0;471.0
481;Alle economische activiteit en woningen;Buren;2013;267.0;1245.0
482;Alle economische activiteit en woningen;Buren;2014;397.0;2053.0
483;Alle economische activiteit en woningen;Buren;2015;524.0;3102.0
484;Alle economische activiteit en woningen;Buren;2016;755.0;4105.0
485;Alle economische activiteit en woningen;Buren;2017;968.0;5445.0
486;Alle economische activiteit en woningen;Capelle aan den IJssel;2012;139.0;277.0
487;Alle economische activiteit en woningen;Capelle aan den IJssel;2013;255.0;713.0
488;Alle economische activiteit en woningen;Capelle aan den IJssel;2014;353.0;1052.0
489;Alle economische activiteit en woningen;Capelle aan den IJssel;2015;469.0;1460.0
490;Alle economische activiteit en woningen;Capelle aan den IJssel;2016;575.0;1973.0
491;Alle economische activiteit en woningen;Capelle aan den IJssel;2017;787.0;2623.0
492;Alle economische activiteit en woningen;Castricum;2012;252.0;577.0
493;Alle economische activiteit en woningen;Castricum;2013;506.0;1386.0
494;Alle economische activiteit en woningen;Castricum;2014;801.0;2275.0
495;Alle economische activiteit en woningen;Castricum;2015;1134.0;3455.0
496;Alle economische activiteit en woningen;Castricum;2016;1529.0;4811.0
497;Alle economische activiteit en woningen;Castricum;2017;1909.0;6128.0
498;Alle economische activiteit en woningen;Coevorden;2012;315.0;2180.0
499;Alle economische activiteit en woningen;Coevorden;2013;571.0;3720.0
500;Alle economische activiteit en woningen;Coevorden;2014;797.0;4859.0
501;Alle economische activiteit en woningen;Coevorden;2015;1025.0;6457.0
502;Alle economische activiteit en woningen;Coevorden;2016;1552.0;9299.0
503;Alle economische activiteit en woningen;Coevorden;2017;2845.0;13769.0
504;Alle economische activiteit en woningen;Cranendonck;2012;71.0;352.0
505;Alle economische activiteit en woningen;Cranendonck;2013;232.0;1063.0
506;Alle economische activiteit en woningen;Cranendonck;2014;350.0;1717.0
507;Alle economische activiteit en woningen;Cranendonck;2015;458.0;2565.0
508;Alle economische activiteit en woningen;Cranendonck;2016;608.0;3420.0
509;Alle economische activiteit en woningen;Cranendonck;2017;793.0;4708.0
510;Alle economische activiteit en woningen;Cromstrijen;2012;75.0;265.0
511;Alle economische activiteit en woningen;Cromstrijen;2013;169.0;540.0
512;Alle economische activiteit en woningen;Cromstrijen;2014;303.0;1037.0
513;Alle economische activiteit en woningen;Cromstrijen;2015;384.0;1379.0
514;Alle economische activiteit en woningen;Cromstrijen;2016;424.0;1602.0
515;Alle economische activiteit en woningen;Cromstrijen;2017;492.0;1931.0
516;Alle economische activiteit en woningen;Cuijk;2012;98.0;641.0
517;Alle economische activiteit en woningen;Cuijk;2013;206.0;1353.0
518;Alle economische activiteit en woningen;Cuijk;2014;312.0;2021.0
519;Alle economische activiteit en woningen;Cuijk;2015;424.0;2555.0
520;Alle economische activiteit en woningen;Cuijk;2016;561.0;3865.0
521;Alle economische activiteit en woningen;Cuijk;2017;792.0;4738.0
522;Alle economische activiteit en woningen;Culemborg;2012;198.0;385.0
523;Alle economische activiteit en woningen;Culemborg;2013;365.0;959.0
524;Alle economische activiteit en woningen;Culemborg;2014;595.0;1698.0
525;Alle economische activiteit en woningen;Culemborg;2015;824.0;2520.0
526;Alle economische activiteit en woningen;Culemborg;2016;1077.0;3310.0
527;Alle economische activiteit en woningen;Culemborg;2017;1518.0;5629.0
528;Alle economische activiteit en woningen;Dalfsen;2012;341.0;2547.0
529;Alle economische activiteit en woningen;Dalfsen;2013;712.0;5144.0
530;Alle economische activiteit en woningen;Dalfsen;2014;909.0;6131.0
531;Alle economische activiteit en woningen;Dalfsen;2015;1326.0;9196.0
532;Alle economische activiteit en woningen;Dalfsen;2016;1786.0;10560.0
533;Alle economische activiteit en woningen;Dalfsen;2017;2230.0;13369.0
534;Alle economische activiteit en woningen;Dantumadiel;2012;213.0;599.0
535;Alle economische activiteit en woningen;Dantumadiel;2013;355.0;1065.0
536;Alle economische activiteit en woningen;Dantumadiel;2014;463.0;1566.0
537;Alle economische activiteit en woningen;Dantumadiel;2015;557.0;1920.0
538;Alle economische activiteit en woningen;Dantumadiel;2016;651.0;2384.0
539;Alle economische activiteit en woningen;Dantumadiel;2017;783.0;3246.0
540;Alle economische activiteit en woningen;Delft;2012;969.0;1263.0
541;Alle economische activiteit en woningen;Delft;2013;1288.0;1988.0
542;Alle economische activiteit en woningen;Delft;2014;1485.0;2641.0
543;Alle economische activiteit en woningen;Delft;2015;1759.0;3470.0
544;Alle economische activiteit en woningen;Delft;2016;1993.0;5627.0
545;Alle economische activiteit en woningen;Delft;2017;2434.0;7238.0
546;Alle economische activiteit en woningen;Delfzijl;2012;102.0;472.0
547;Alle economische activiteit en woningen;Delfzijl;2013;251.0;1396.0
548;Alle economische activiteit en woningen;Delfzijl;2014;437.0;2129.0
549;Alle economische activiteit en woningen;Delfzijl;2015;1634.0;6175.0
550;Alle economische activiteit en woningen;Delfzijl;2016;2101.0;39971.0
551;Alle economische activiteit en woningen;Delfzijl;2017;2378.0;41261.0
552;Alle economische activiteit en woningen;Deurne;2012;131.0;694.0
553;Alle economische activiteit en woningen;Deurne;2013;290.0;1685.0
554;Alle economische activiteit en woningen;Deurne;2014;427.0;2301.0
555;Alle economische activiteit en woningen;Deurne;2015;577.0;4238.0
556;Alle economische activiteit en woningen;Deurne;2016;776.0;5725.0
557;Alle economische activiteit en woningen;Deurne;2017;983.0;7056.0
558;Alle economische activiteit en woningen;Deventer;2012;680.0;3146.0
559;Alle economische activiteit en woningen;Deventer;2013;1113.0;4973.0
560;Alle economische activiteit en woningen;Deventer;2014;1610.0;7735.0
561;Alle economische activiteit en woningen;Deventer;2015;2315.0;10987.0
562;Alle economische activiteit en woningen;Deventer;2016;2883.0;14051.0
563;Alle economische activiteit en woningen;Deventer;2017;3343.0;16143.0
564;Alle economische activiteit en woningen;Diemen;2012;;
565;Alle economische activiteit en woningen;Diemen;2013;133.0;313.0
566;Alle economische activiteit en woningen;Diemen;2014;229.0;603.0
567;Alle economische activiteit en woningen;Diemen;2015;299.0;849.0
568;Alle economische activiteit en woningen;Diemen;2016;396.0;1279.0
569;Alle economische activiteit en woningen;Diemen;2017;540.0;1699.0
570;Alle economische activiteit en woningen;Dinkelland;2012;156.0;1434.0
571;Alle economische activiteit en woningen;Dinkelland;2013;342.0;2976.0
572;Alle economische activiteit en woningen;Dinkelland;2014;548.0;4379.0
573;Alle economische activiteit en woningen;Dinkelland;2015;988.0;7360.0
574;Alle economische activiteit en woningen;Dinkelland;2016;1172.0;10129.0
575;Alle economische activiteit en woningen;Dinkelland;2017;1403.0;11282.0
576;Alle economische activiteit en woningen;Doesburg;2012;30.0;265.0
577;Alle economische activiteit en woningen;Doesburg;2013;84.0;446.0
578;Alle economische activiteit en woningen;Doesburg;2014;112.0;519.0
579;Alle economische activiteit en woningen;Doesburg;2015;137.0;600.0
580;Alle economische activiteit en woningen;Doesburg;2016;193.0;772.0
581;Alle economische activiteit en woningen;Doesburg;2017;255.0;968.0
582;Alle economische activiteit en woningen;Doetinchem;2012;241.0;830.0
583;Alle economische activiteit en woningen;Doetinchem;2013;586.0;2144.0
584;Alle economische activiteit en woningen;Doetinchem;2014;852.0;3268.0
585;Alle economische activiteit en woningen;Doetinchem;2015;1281.0;4994.0
586;Alle economische activiteit en woningen;Doetinchem;2016;1926.0;7150.0
587;Alle economische activiteit en woningen;Doetinchem;2017;2641.0;10007.0
588;Alle economische activiteit en woningen;Dongen;2012;129.0;429.0
589;Alle economische activiteit en woningen;Dongen;2013;231.0;869.0
590;Alle economische activiteit en woningen;Dongen;2014;322.0;1325.0
591;Alle economische activiteit en woningen;Dongen;2015;421.0;1747.0
592;Alle economische activiteit en woningen;Dongen;2016;532.0;2291.0
593;Alle economische activiteit en woningen;Dongen;2017;807.0;3668.0
594;Alle economische activiteit en woningen;Dongeradeel;2012;176.0;748.0
595;Alle economische activiteit en woningen;Dongeradeel;2013;312.0;1528.0
596;Alle economische activiteit en woningen;Dongeradeel;2014;429.0;1980.0
597;Alle economische activiteit en woningen;Dongeradeel;2015;578.0;3365.0
598;Alle economische activiteit en woningen;Dongeradeel;2016;704.0;4375.0
599;Alle economische activiteit en woningen;Dongeradeel;2017;856.0;5638.0
600;Alle economische activiteit en woningen;Dordrecht;2012;350.0;1274.0
601;Alle economische activiteit en woningen;Dordrecht;2013;878.0;2657.0
602;Alle economische activiteit en woningen;Dordrecht;2014;1126.0;3576.0
603;Alle economische activiteit en woningen;Dordrecht;2015;1371.0;4437.0
604;Alle economische activiteit en woningen;Dordrecht;2016;1570.0;5820.0
605;Alle economische activiteit en woningen;Dordrecht;2017;1854.0;6953.0
606;Alle economische activiteit en woningen;Drechterland;2012;166.0;577.0
607;Alle economische activiteit en woningen;Drechterland;2013;447.0;1678.0
608;Alle economische activiteit en woningen;Drechterland;2014;641.0;2468.0
609;Alle economische activiteit en woningen;Drechterland;2015;843.0;3832.0
610;Alle economische activiteit en woningen;Drechterland;2016;1006.0;5082.0
611;Alle economische activiteit en woningen;Drechterland;2017;1210.0;5924.0
