ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
904;Meergezinswoningen;Nederland;1998;1939;440;654;206;112.0;186.0;155.0;109.0;78.0;;126856;29264;42653;13326;7268.0;12102.0;10071.0;7114.0;5058.0;
905;Meergezinswoningen;Nederland;1999;1959;436;653;205;112.0;186.0;155.0;109.0;102.0;;135301;30658;44961;14044;7682.0;12792.0;10647.0;7522.0;6995.0;
906;Meergezinswoningen;Nederland;2000;1975;434;652;204;112.0;186.0;155.0;109.0;123.0;;141755;31694;46625;14499;7995.0;13310.0;11080.0;7827.0;8724.0;
907;Meergezinswoningen;Nederland;2001;1988;432;649;203;112.0;186.0;155.0;109.0;123.0;17.0;153476;33925;49986;15530;8611.0;14337.0;11938.0;8433.0;9388.0;1328.0
908;Meergezinswoningen;Nederland;2002;2000;429;647;203;112.0;187.0;156.0;109.0;123.0;36.0;162622;35456;52426;16339;9057.0;15110.0;12587.0;8892.0;9897.0;2857.0
909;Meergezinswoningen;Nederland;2003;2012;426;644;203;112.0;187.0;156.0;110.0;123.0;53.0;181890;39165;58014;18165;10082.0;16821.0;14012.0;9899.0;11017.0;4715.0
910;Meergezinswoningen;Noord-Nederland;1971;81;27;52;5;;;;;;;1398;471;858;68;;;;;;
911;Meergezinswoningen;Noord-Nederland;1975;95;27;52;16;;;;;;;2413;706;1283;424;;;;;;
912;Meergezinswoningen;Noord-Nederland;1980;98;25;52;16;5.0;;;;;;3878;1034;1964;651;229.0;;;;;
913;Meergezinswoningen;Noord-Nederland;1981;101;25;52;16;5.0;1.0;;;;;4189;1089;2090;692;244.0;74.0;;;;
914;Meergezinswoningen;Noord-Nederland;1982;102;25;52;16;5.0;4.0;;;;;4291;1090;2109;700;247.0;148.0;;;;
915;Meergezinswoningen;Noord-Nederland;1983;104;25;52;16;5.0;7.0;;;;;4358;1074;2086;692;244.0;261.0;;;;
916;Meergezinswoningen;Noord-Nederland;1984;107;25;51;16;5.0;9.0;;;;;4414;1054;2065;686;242.0;367.0;;;;
917;Meergezinswoningen;Noord-Nederland;1985;109;25;51;16;5.0;12.0;;;;;4470;1039;2044;680;239.0;470.0;;;;
918;Meergezinswoningen;Noord-Nederland;1986;110;24;51;16;5.0;12.0;2.0;;;;4528;1031;2042;680;239.0;470.0;68.0;;;
919;Meergezinswoningen;Noord-Nederland;1987;113;24;51;16;5.0;12.0;3.0;;;;4632;1036;2061;685;242.0;474.0;136.0;;;
920;Meergezinswoningen;Noord-Nederland;1988;113;24;51;16;5.0;12.0;5.0;;;;4963;1090;2179;727;255.0;501.0;210.0;;;
921;Meergezinswoningen;Noord-Nederland;1989;116;24;51;16;5.0;12.0;8.0;;;;5157;1107;2216;740;260.0;511.0;322.0;;;
922;Meergezinswoningen;Noord-Nederland;1990;118;23;51;16;5.0;12.0;9.0;;;;5265;1059;2263;743;257.0;527.0;417.0;;;
923;Meergezinswoningen;Noord-Nederland;1991;118;23;51;17;5.0;12.0;9.0;1.0;;;5513;1093;2338;770;267.0;546.0;431.0;66.0;;
924;Meergezinswoningen;Noord-Nederland;1992;120;23;51;17;5.0;12.0;9.0;3.0;;;5679;1112;2372;787;273.0;557.0;441.0;142.0;;
925;Meergezinswoningen;Noord-Nederland;1993;121;23;51;17;5.0;12.0;9.0;4.0;;;6023;1169;2489;827;285.0;585.0;463.0;203.0;;
926;Meergezinswoningen;Noord-Nederland;1994;123;23;51;17;5.0;12.0;9.0;5.0;;;6166;1186;2523;841;292.0;596.0;471.0;258.0;;
927;Meergezinswoningen;Noord-Nederland;1995;123;23;50;17;5.0;12.0;10.0;7.0;;;6459;1223;2605;876;304.0;621.0;491.0;341.0;;
928;Meergezinswoningen;Noord-Nederland;1996;124;23;49;17;5.0;12.0;10.0;7.0;1.0;;6653;1241;2646;897;308.0;636.0;503.0;349.0;69.0;
929;Meergezinswoningen;Noord-Nederland;1997;125;22;49;16;5.0;12.0;10.0;7.0;3.0;;6951;1268;2736;931;321.0;660.0;524.0;363.0;149.0;
930;Meergezinswoningen;Noord-Nederland;1998;126;22;49;16;5.0;12.0;10.0;7.0;3.0;;7325;1318;2847;972;333.0;688.0;545.0;380.0;239.0;
931;Meergezinswoningen;Noord-Nederland;1999;128;22;49;16;5.0;12.0;10.0;7.0;6.0;;7782;1371;2991;1028;352.0;727.0;577.0;401.0;333.0;
932;Meergezinswoningen;Noord-Nederland;2000;127;22;47;16;5.0;12.0;10.0;7.0;6.0;;8066;1415;3063;1047;366.0;757.0;600.0;417.0;402.0;
933;Meergezinswoningen;Noord-Nederland;2001;128;22;47;16;5.0;12.0;10.0;7.0;6.0;0.0;8715;1518;3264;1127;394.0;816.0;645.0;450.0;431.0;71.0
934;Meergezinswoningen;Noord-Nederland;2002;126;21;47;15;5.0;12.0;10.0;7.0;6.0;2.0;9125;1575;3364;1157;398.0;857.0;679.0;473.0;453.0;167.0
935;Meergezinswoningen;Noord-Nederland;2003;127;21;46;15;5.0;12.0;10.0;7.0;6.0;3.0;10200;1748;3719;1280;444.0;954.0;757.0;527.0;506.0;269.0
936;Meergezinswoningen;Oost-Nederland;1971;113;21;86;6;;;;;;;2087;415;1565;107;;;;;;
937;Meergezinswoningen;Oost-Nederland;1975;133;22;86;24;;;;;;;3672;660;2358;653;;;;;;
938;Meergezinswoningen;Oost-Nederland;1980;147;21;86;24;15.0;;;;;;6190;963;3612;1001;613.0;;;;;
939;Meergezinswoningen;Oost-Nederland;1981;149;21;86;24;15.0;4.0;;;;;6740;1017;3843;1067;653.0;161.0;;;;
940;Meergezinswoningen;Oost-Nederland;1982;153;21;86;24;15.0;7.0;;;;;6993;1020;3877;1077;659.0;360.0;;;;
941;Meergezinswoningen;Oost-Nederland;1983;158;21;86;24;15.0;12.0;;;;;7152;1004;3838;1066;653.0;591.0;;;;
942;Meergezinswoningen;Oost-Nederland;1984;163;21;86;24;15.0;17.0;;;;;7298;990;3799;1054;645.0;808.0;;;;
943;Meergezinswoningen;Oost-Nederland;1985;168;21;86;24;15.0;23.0;;;;;7445;976;3760;1044;639.0;1024.0;;;;
944;Meergezinswoningen;Oost-Nederland;1986;174;20;86;24;15.0;23.0;5.0;;;;7655;971;3757;1044;639.0;1024.0;219.0;;;
945;Meergezinswoningen;Oost-Nederland;1987;179;21;87;25;14.0;23.0;10.0;;;;7955;991;3809;1058;649.0;1039.0;410.0;;;
946;Meergezinswoningen;Oost-Nederland;1988;183;21;87;25;14.0;23.0;14.0;;;;8617;1043;4030;1121;688.0;1100.0;636.0;;;
947;Meergezinswoningen;Oost-Nederland;1989;186;21;86;25;14.0;23.0;19.0;;;;8979;1057;4103;1141;700.0;1120.0;857.0;;;
948;Meergezinswoningen;Oost-Nederland;1990;190;20;87;25;14.0;23.0;23.0;;;;9220;962;4195;1153;685.0;1135.0;1090.0;;;
949;Meergezinswoningen;Oost-Nederland;1991;194;20;87;25;14.0;23.0;23.0;3.0;;;9696;991;4337;1196;710.0;1177.0;1131.0;155.0;;
950;Meergezinswoningen;Oost-Nederland;1992;194;20;87;25;14.0;23.0;23.0;5.0;;;9950;1006;4404;1217;723.0;1195.0;1151.0;252.0;;
951;Meergezinswoningen;Oost-Nederland;1993;197;20;86;25;14.0;23.0;23.0;7.0;;;10574;1057;4602;1282;759.0;1258.0;1211.0;405.0;;
952;Meergezinswoningen;Oost-Nederland;1994;200;20;86;25;14.0;23.0;23.0;10.0;;;10908;1074;4673;1304;773.0;1280.0;1232.0;575.0;;
953;Meergezinswoningen;Oost-Nederland;1995;460;99;134;57;42.0;49.0;49.0;33.0;;;11525;1113;4863;1356;805.0;1331.0;1283.0;776.0;;
954;Meergezinswoningen;Oost-Nederland;1996;207;20;85;25;15.0;23.0;23.0;14.0;6.0;;12025;1130;4942;1387;823.0;1362.0;1312.0;796.0;270.0;
955;Meergezinswoningen;Oost-Nederland;1997;212;20;85;25;15.0;23.0;23.0;14.0;9.0;;12741;1161;5123;1441;856.0;1416.0;1363.0;824.0;558.0;
956;Meergezinswoningen;Oost-Nederland;1998;217;20;85;25;15.0;23.0;23.0;14.0;15.0;;13627;1206;5340;1505;895.0;1474.0;1425.0;861.0;918.0;
957;Meergezinswoningen;Oost-Nederland;1999;221;20;85;25;15.0;23.0;23.0;14.0;19.0;;14689;1271;5639;1591;946.0;1558.0;1506.0;910.0;1270.0;
958;Meergezinswoningen;Oost-Nederland;2000;225;19;85;24;15.0;23.0;23.0;14.0;22.0;;15488;1311;5863;1649;985.0;1619.0;1566.0;946.0;1552.0;
959;Meergezinswoningen;Oost-Nederland;2001;227;19;85;24;15.0;23.0;23.0;14.0;22.0;2.0;16852;1405;6303;1770;1060.0;1744.0;1687.0;1019.0;1665.0;198.0
960;Meergezinswoningen;Oost-Nederland;2002;229;19;85;24;15.0;23.0;23.0;14.0;22.0;5.0;17950;1474;6635;1867;1118.0;1839.0;1778.0;1075.0;1757.0;409.0
961;Meergezinswoningen;Oost-Nederland;2003;232;19;85;24;15.0;23.0;23.0;14.0;22.0;8.0;20138;1632;7371;2076;1244.0;2046.0;1978.0;1194.0;1953.0;642.0
962;Meergezinswoningen;West-Nederland;1971;932;456;440;36;;;;;;;18900;9897;8326;679;;;;;;
963;Meergezinswoningen;West-Nederland;1975;1038;467;441;129;;;;;;;31342;15166;12455;3723;;;;;;
964;Meergezinswoningen;West-Nederland;1980;1093;451;439;129;73.0;;;;;;50496;22420;19089;5710;3274.0;;;;;
965;Meergezinswoningen;West-Nederland;1981;1104;446;439;129;73.0;15.0;;;;;54302;23671;20316;6080;3485.0;749.0;;;;
966;Meergezinswoningen;West-Nederland;1982;1119;442;439;129;73.0;36.0;;;;;55490;23672;20505;6139;3519.0;1653.0;;;;
967;Meergezinswoningen;West-Nederland;1983;1141;438;439;129;73.0;61.0;;;;;55850;23250;20301;6080;3485.0;2735.0;;;;
968;Meergezinswoningen;West-Nederland;1984;1165;435;439;129;73.0;88.0;;;;;56332;22833;20095;6020;3450.0;3934.0;;;;
969;Meergezinswoningen;West-Nederland;1985;1191;431;439;129;73.0;119.0;;;;;56892;22397;19890;5960;3415.0;5231.0;;;;
970;Meergezinswoningen;West-Nederland;1986;1209;428;439;129;73.0;119.0;19.0;;;;57630;22246;19880;5959;3415.0;5229.0;900.0;;;
971;Meergezinswoningen;West-Nederland;1987;1223;424;438;129;73.0;119.0;39.0;;;;58792;22248;20055;6012;3445.0;5278.0;1754.0;;;
972;Meergezinswoningen;West-Nederland;1988;1239;421;438;129;73.0;119.0;59.0;;;;63037;23348;21235;6366;3651.0;5591.0;2844.0;;;
973;Meergezinswoningen;West-Nederland;1989;1255;416;438;129;73.0;119.0;80.0;;;;64970;23558;21603;6486;3719.0;5694.0;3909.0;;;
974;Meergezinswoningen;West-Nederland;1990;1268;412;437;129;72.0;120.0;97.0;;;;65849;21447;22703;6674;3778.0;6204.0;5042.0;;;
975;Meergezinswoningen;West-Nederland;1991;1283;408;438;129;72.0;120.0;98.0;16.0;;;68930;21992;23529;6925;3920.0;6439.0;5273.0;855.0;;
976;Meergezinswoningen;West-Nederland;1992;1291;401;438;129;73.0;120.0;98.0;30.0;;;70645;22065;23934;7054;3995.0;6557.0;5369.0;1670.0;;
977;Meergezinswoningen;West-Nederland;1993;1302;398;438;129;73.0;120.0;98.0;45.0;;;74856;22995;25140;7411;4200.0;6895.0;5647.0;2569.0;;
978;Meergezinswoningen;West-Nederland;1994;1312;394;438;129;73.0;120.0;98.0;59.0;;;76636;23094;25518;7533;4274.0;7016.0;5745.0;3455.0;;
979;Meergezinswoningen;West-Nederland;1995;1321;389;438;129;73.0;120.0;98.0;74.0;;;80251;23716;26479;7823;4445.0;7305.0;5983.0;4503.0;;
980;Meergezinswoningen;West-Nederland;1996;1330;385;436;129;73.0;120.0;98.0;74.0;13.0;;82769;24062;27052;8011;4550.0;7480.0;6128.0;4611.0;873.0;
981;Meergezinswoningen;West-Nederland;1997;1347;384;436;130;73.0;120.0;98.0;74.0;31.0;;86869;24854;28055;8314;4728.0;7771.0;6369.0;4793.0;1986.0;
982;Meergezinswoningen;West-Nederland;1998;1359;382;433;130;73.0;120.0;99.0;75.0;46.0;;91409;25766;29177;8678;4940.0;8117.0;6654.0;5007.0;3068.0;
983;Meergezinswoningen;West-Nederland;1999;1370;379;433;129;73.0;120.0;99.0;75.0;59.0;;97251;26990;30753;9134;5221.0;8582.0;7036.0;5295.0;4238.0;
984;Meergezinswoningen;West-Nederland;2000;1379;377;432;129;73.0;122.0;99.0;75.0;72.0;;101811;27904;31925;9457;5436.0;8933.0;7323.0;5512.0;5322.0;
985;Meergezinswoningen;West-Nederland;2001;1386;374;431;128;74.0;122.0;99.0;75.0;72.0;9.0;110010;29859;34204;10117;5855.0;9623.0;7893.0;5940.0;5726.0;794.0
986;Meergezinswoningen;West-Nederland;2002;1393;373;430;128;74.0;122.0;99.0;75.0;72.0;21.0;116504;31212;35917;10663;6169.0;10143.0;8323.0;6264.0;6037.0;1779.0
987;Meergezinswoningen;West-Nederland;2003;1400;369;428;128;74.0;122.0;100.0;75.0;72.0;32.0;130198;34461;39739;11857;6866.0;11293.0;9267.0;6975.0;6724.0;3016.0
988;Meergezinswoningen;Zuid-Nederland;1971;111;16;87;8;;;;;;;1987;313;1534;141;;;;;;
989;Meergezinswoningen;Zuid-Nederland;1975;142;18;88;36;;;;;;;3785;528;2323;934;;;;;;
990;Meergezinswoningen;Zuid-Nederland;1980;158;17;88;36;18.0;;;;;;6518;768;3556;1434;760.0;;;;;
991;Meergezinswoningen;Zuid-Nederland;1981;162;17;88;36;18.0;4.0;;;;;7108;809;3784;1526;809.0;180.0;;;;
992;Meergezinswoningen;Zuid-Nederland;1982;168;16;88;36;18.0;9.0;;;;;7414;811;3820;1541;817.0;425.0;;;;
993;Meergezinswoningen;Zuid-Nederland;1983;174;16;88;36;18.0;16.0;;;;;7634;797;3781;1525;809.0;722.0;;;;
994;Meergezinswoningen;Zuid-Nederland;1984;180;16;88;36;18.0;23.0;;;;;7844;786;3743;1511;801.0;1004.0;;;;
995;Meergezinswoningen;Zuid-Nederland;1985;187;16;88;36;18.0;29.0;;;;;8021;775;3704;1496;793.0;1253.0;;;;
996;Meergezinswoningen;Zuid-Nederland;1986;191;16;88;36;18.0;29.0;5.0;;;;8230;773;3704;1496;793.0;1253.0;214.0;;;
997;Meergezinswoningen;Zuid-Nederland;1987;197;16;88;36;18.0;29.0;9.0;;;;8532;777;3739;1511;801.0;1265.0;439.0;;;
998;Meergezinswoningen;Zuid-Nederland;1988;201;16;88;36;18.0;29.0;14.0;;;;9223;819;3961;1600;848.0;1340.0;655.0;;;
999;Meergezinswoningen;Zuid-Nederland;1989;205;16;88;36;18.0;29.0;19.0;;;;9598;831;4032;1630;864.0;1365.0;876.0;;;
1000;Meergezinswoningen;Zuid-Nederland;1990;209;16;87;36;18.0;29.0;23.0;;;;9854;753;4121;1662;840.0;1382.0;1096.0;;;
1001;Meergezinswoningen;Zuid-Nederland;1991;213;16;87;36;18.0;29.0;23.0;3.0;;;10387;780;4268;1724;871.0;1434.0;1138.0;174.0;;
1002;Meergezinswoningen;Zuid-Nederland;1992;215;16;87;36;18.0;29.0;23.0;6.0;;;10702;792;4340;1755;888.0;1462.0;1162.0;302.0;;
1003;Meergezinswoningen;Zuid-Nederland;1993;218;16;87;36;18.0;29.0;23.0;8.0;;;11359;840;4554;1842;933.0;1538.0;1221.0;429.0;;
1004;Meergezinswoningen;Zuid-Nederland;1994;220;16;87;36;18.0;29.0;23.0;11.0;;;11678;852;4618;1873;949.0;1566.0;1243.0;578.0;;
1005;Meergezinswoningen;Zuid-Nederland;1995;223;16;87;36;18.0;29.0;23.0;14.0;;;12326;883;4798;1950;988.0;1632.0;1298.0;777.0;;
1006;Meergezinswoningen;Zuid-Nederland;1996;228;16;87;36;18.0;29.0;23.0;14.0;4.0;;12845;902;4905;1993;1013.0;1674.0;1331.0;796.0;231.0;
1007;Meergezinswoningen;Zuid-Nederland;1997;232;16;86;36;18.0;29.0;23.0;14.0;9.0;;13609;934;5075;2075;1052.0;1742.0;1385.0;829.0;516.0;
1008;Meergezinswoningen;Zuid-Nederland;1998;237;16;87;36;18.0;29.0;23.0;14.0;14.0;;14495;973;5288;2168;1100.0;1820.0;1447.0;866.0;834.0;
1009;Meergezinswoningen;Zuid-Nederland;1999;242;16;86;36;18.0;29.0;23.0;14.0;18.0;;15580;1027;5577;2290;1163.0;1924.0;1529.0;915.0;1155.0;
1010;Meergezinswoningen;Zuid-Nederland;2000;244;16;85;36;18.0;29.0;23.0;14.0;22.0;;16390;1064;5776;2347;1209.0;2001.0;1591.0;951.0;1450.0;
1011;Meergezinswoningen;Zuid-Nederland;2001;248;16;85;36;18.0;30.0;23.0;14.0;22.0;4.0;17898;1143;6213;2517;1302.0;2155.0;1714.0;1025.0;1565.0;264.0
1012;Meergezinswoningen;Zuid-Nederland;2002;251;15;114;36;18.0;30.0;23.0;14.0;22.0;7.0;19042;1195;6509;2653;1372.0;2273.0;1807.0;1081.0;1649.0;503.0
1013;Meergezinswoningen;Zuid-Nederland;2003;253;15;115;36;18.0;30.0;23.0;14.0;22.0;9.0;21353;1323;7185;2950;1527.0;2529.0;2010.0;1203.0;1835.0;789.0
1014;Meergezinswoningen;Groningen;1971;50;21;28;2;;;;;;;863;364;468;30;;;;;;
1015;Meergezinswoningen;Groningen;1975;56;20;28;8;;;;;;;1432;532;697;202;;;;;;
1016;Meergezinswoningen;Groningen;1980;58;19;28;8;3.0;;;;;;2292;782;1067;310;132.0;;;;;
1017;Meergezinswoningen;Groningen;1981;59;19;28;8;3.0;1.0;;;;;2470;824;1135;330;141.0;40.0;;;;
1018;Meergezinswoningen;Groningen;1982;60;19;28;8;3.0;2.0;;;;;2527;825;1146;334;142.0;81.0;;;;
1019;Meergezinswoningen;Groningen;1983;61;19;28;8;3.0;4.0;;;;;2561;813;1134;330;141.0;143.0;;;;
1020;Meergezinswoningen;Groningen;1984;62;19;27;8;3.0;5.0;;;;;2577;798;1122;327;139.0;190.0;;;;
1021;Meergezinswoningen;Groningen;1985;63;19;27;8;3.0;6.0;;;;;2597;787;1110;324;138.0;238.0;;;;
1022;Meergezinswoningen;Groningen;1986;63;18;27;8;3.0;6.0;0.0;;;;2607;781;1109;324;138.0;238.0;18.0;;;
1023;Meergezinswoningen;Groningen;1987;64;18;27;8;3.0;6.0;1.0;;;;2652;784;1119;327;139.0;240.0;44.0;;;
1024;Meergezinswoningen;Groningen;1988;64;18;27;8;3.0;6.0;2.0;;;;2829;825;1183;346;147.0;254.0;73.0;;;
1025;Meergezinswoningen;Groningen;1989;66;18;27;8;3.0;6.0;3.0;;;;2929;838;1204;353;150.0;259.0;125.0;;;
1026;Meergezinswoningen;Groningen;1990;66;18;27;8;3.0;6.0;3.0;;;;2969;812;1224;355;152.0;269.0;157.0;;;
1027;Meergezinswoningen;Groningen;1991;66;18;27;8;3.0;6.0;3.0;1.0;;;3101;839;1262;368;157.0;279.0;162.0;33.0;;
1028;Meergezinswoningen;Groningen;1992;67;18;27;8;3.0;6.0;3.0;1.0;;;3181;853;1281;376;161.0;285.0;166.0;61.0;;
1029;Meergezinswoningen;Groningen;1993;67;18;27;8;3.0;6.0;3.0;2.0;;;3362;897;1341;395;169.0;299.0;174.0;87.0;;
1030;Meergezinswoningen;Groningen;1994;68;18;27;8;3.0;6.0;3.0;2.0;;;3433;910;1357;402;172.0;304.0;177.0;111.0;;
1031;Meergezinswoningen;Groningen;1995;68;18;26;8;3.0;6.0;4.0;3.0;;;3586;936;1395;420;180.0;318.0;186.0;152.0;;
1032;Meergezinswoningen;Groningen;1996;68;18;26;8;3.0;6.0;4.0;3.0;0.0;;3671;948;1417;430;182.0;326.0;190.0;156.0;21.0;
1033;Meergezinswoningen;Groningen;1997;68;17;26;8;3.0;6.0;4.0;3.0;1.0;;3799;963;1460;447;189.0;337.0;198.0;162.0;42.0;
1034;Meergezinswoningen;Groningen;1998;68;17;26;8;3.0;6.0;4.0;3.0;1.0;;3995;1001;1523;467;197.0;351.0;206.0;170.0;79.0;
1035;Meergezinswoningen;Groningen;1999;69;17;26;8;3.0;6.0;4.0;3.0;2.0;;4236;1036;1599;494;209.0;371.0;218.0;179.0;129.0;
1036;Meergezinswoningen;Groningen;2000;68;17;25;8;3.0;6.0;4.0;3.0;2.0;;4359;1067;1634;491;217.0;387.0;227.0;187.0;150.0;
1037;Meergezinswoningen;Groningen;2001;68;17;25;8;3.0;6.0;4.0;3.0;2.0;0.0;4693;1144;1737;528;234.0;416.0;244.0;201.0;160.0;30.0
1038;Meergezinswoningen;Groningen;2002;67;16;25;7;3.0;6.0;4.0;3.0;2.0;1.0;4881;1182;1787;530;229.0;438.0;257.0;212.0;168.0;78.0
1039;Meergezinswoningen;Groningen;2003;67;16;24;7;3.0;6.0;4.0;3.0;2.0;1.0;5436;1312;1970;583;256.0;488.0;287.0;236.0;188.0;118.0
1040;Meergezinswoningen;Friesland;1971;20;4;15;2;;;;;;;351;77;248;26;;;;;;
1041;Meergezinswoningen;Friesland;1975;25;5;15;5;;;;;;;635;128;374;134;;;;;;
1042;Meergezinswoningen;Friesland;1980;25;4;15;5;1.0;;;;;;1006;184;572;206;44.0;;;;;
1043;Meergezinswoningen;Friesland;1981;26;4;15;5;1.0;0.0;;;;;1087;194;609;219;47.0;19.0;;;;
1044;Meergezinswoningen;Friesland;1982;26;4;15;5;1.0;1.0;;;;;1114;194;614;221;48.0;38.0;;;;
1045;Meergezinswoningen;Friesland;1983;27;4;15;5;1.0;2.0;;;;;1130;191;607;219;47.0;66.0;;;;
1046;Meergezinswoningen;Friesland;1984;28;4;15;5;1.0;2.0;;;;;1150;187;601;217;47.0;99.0;;;;
1047;Meergezinswoningen;Friesland;1985;28;4;15;5;1.0;3.0;;;;;1169;184;595;215;46.0;130.0;;;;
1048;Meergezinswoningen;Friesland;1986;29;4;15;5;1.0;3.0;1.0;;;;1192;182;594;215;46.0;130.0;25.0;;;
1049;Meergezinswoningen;Friesland;1987;30;4;15;5;1.0;3.0;1.0;;;;1235;184;600;216;47.0;131.0;57.0;;;
1050;Meergezinswoningen;Friesland;1988;30;4;15;5;1.0;3.0;2.0;;;;1329;193;634;230;49.0;139.0;84.0;;;
1051;Meergezinswoningen;Friesland;1989;31;4;15;5;1.0;3.0;3.0;;;;1389;196;644;234;50.0;141.0;123.0;;;
1052;Meergezinswoningen;Friesland;1990;32;4;15;5;1.0;3.0;4.0;;;;1443;182;667;236;49.0;147.0;162.0;;;
1053;Meergezinswoningen;Friesland;1991;32;4;15;5;1.0;3.0;4.0;0.0;;;1508;187;691;245;51.0;152.0;168.0;13.0;;
1054;Meergezinswoningen;Friesland;1992;33;4;15;5;1.0;3.0;4.0;1.0;;;1562;191;700;251;53.0;155.0;172.0;42.0;;
1055;Meergezinswoningen;Friesland;1993;33;4;15;5;1.0;3.0;4.0;1.0;;;1661;201;738;264;55.0;163.0;181.0;59.0;;
1056;Meergezinswoningen;Friesland;1994;34;4;15;5;1.0;3.0;4.0;2.0;;;1707;204;750;268;57.0;167.0;184.0;78.0;;
1057;Meergezinswoningen;Friesland;1995;34;4;15;5;1.0;3.0;4.0;2.0;;;1787;212;778;278;59.0;173.0;191.0;97.0;;
1058;Meergezinswoningen;Friesland;1996;34;4;15;5;1.0;3.0;4.0;2.0;0.0;;1846;216;792;285;60.0;177.0;196.0;99.0;19.0;
1059;Meergezinswoningen;Friesland;1997;35;4;15;5;1.0;3.0;4.0;2.0;1.0;;1948;225;823;296;63.0;185.0;204.0;103.0;51.0;
1060;Meergezinswoningen;Friesland;1998;35;4;15;5;1.0;3.0;4.0;2.0;1.0;;2057;234;851;309;64.0;193.0;213.0;108.0;84.0;
1061;Meergezinswoningen;Friesland;1999;36;4;15;5;1.0;3.0;4.0;2.0;2.0;;2191;247;896;327;67.0;204.0;226.0;114.0;110.0;
1062;Meergezinswoningen;Friesland;2000;36;4;14;5;1.0;3.0;4.0;2.0;2.0;;2277;257;913;340;70.0;212.0;235.0;118.0;132.0;
1063;Meergezinswoningen;Friesland;2001;36;4;14;5;1.0;3.0;4.0;2.0;2.0;0.0;2457;276;977;367;75.0;229.0;253.0;128.0;142.0;11.0
1064;Meergezinswoningen;Friesland;2002;36;4;14;5;1.0;3.0;4.0;2.0;2.0;0.0;2601;291;1021;383;79.0;241.0;266.0;134.0;149.0;36.0
1065;Meergezinswoningen;Friesland;2003;36;4;14;5;1.0;3.0;4.0;2.0;2.0;1.0;2913;323;1132;426;88.0;268.0;296.0;150.0;166.0;64.0
1066;Meergezinswoningen;Drenthe;1971;11;2;9;1;;;;;;;184;30;142;12;;;;;;
1067;Meergezinswoningen;Drenthe;1975;14;2;9;3;;;;;;;346;46;212;88;;;;;;
1068;Meergezinswoningen;Drenthe;1980;15;2;9;3;1.0;;;;;;580;68;325;135;53.0;;;;;
1069;Meergezinswoningen;Drenthe;1981;16;2;9;3;1.0;0.0;;;;;632;71;346;143;56.0;15.0;;;;
1070;Meergezinswoningen;Drenthe;1982;16;2;9;3;1.0;1.0;;;;;650;71;349;145;57.0;29.0;;;;
1071;Meergezinswoningen;Drenthe;1983;16;2;9;3;1.0;1.0;;;;;667;70;345;143;56.0;52.0;;;;
1072;Meergezinswoningen;Drenthe;1984;17;2;9;3;1.0;2.0;;;;;687;69;342;142;56.0;78.0;;;;
1073;Meergezinswoningen;Drenthe;1985;18;2;9;3;1.0;3.0;;;;;704;68;339;141;55.0;102.0;;;;
1074;Meergezinswoningen;Drenthe;1986;18;2;9;3;1.0;3.0;1.0;;;;729;68;339;141;55.0;102.0;25.0;;;
1075;Meergezinswoningen;Drenthe;1987;19;2;9;3;1.0;3.0;1.0;;;;745;68;342;142;56.0;103.0;35.0;;;
1076;Meergezinswoningen;Drenthe;1988;19;2;9;3;1.0;3.0;1.0;;;;805;72;362;151;59.0;108.0;53.0;;;
1077;Meergezinswoningen;Drenthe;1989;19;2;9;3;1.0;3.0;2.0;;;;839;73;368;153;60.0;111.0;74.0;;;
1078;Meergezinswoningen;Drenthe;1990;20;1;9;3;1.0;3.0;2.0;;;;853;65;372;152;56.0;111.0;98.0;;;
1079;Meergezinswoningen;Drenthe;1991;20;1;9;4;1.0;3.0;2.0;0.0;;;904;67;385;157;59.0;115.0;101.0;20.0;;
1080;Meergezinswoningen;Drenthe;1992;20;1;9;4;1.0;3.0;2.0;1.0;;;936;68;391;160;59.0;117.0;103.0;39.0;;
1081;Meergezinswoningen;Drenthe;1993;21;1;9;4;1.0;3.0;2.0;1.0;;;1000;71;410;168;61.0;123.0;108.0;57.0;;
1082;Meergezinswoningen;Drenthe;1994;21;1;9;4;1.0;3.0;2.0;1.0;;;1026;72;416;171;63.0;125.0;110.0;69.0;;
1083;Meergezinswoningen;Drenthe;1995;21;1;9;4;1.0;3.0;2.0;2.0;;;1086;75;432;178;65.0;130.0;114.0;92.0;;
1084;Meergezinswoningen;Drenthe;1996;22;1;8;4;1.0;3.0;2.0;2.0;1.0;;1136;77;437;182;66.0;133.0;117.0;94.0;29.0;
1085;Meergezinswoningen;Drenthe;1997;22;1;8;3;1.0;3.0;2.0;2.0;1.0;;1204;80;453;188;69.0;138.0;122.0;98.0;56.0;
1086;Meergezinswoningen;Drenthe;1998;23;1;8;3;1.0;3.0;2.0;2.0;1.0;;1273;83;473;196;72.0;144.0;126.0;102.0;76.0;
