ID;RegioS;SBI74;Perioden;Productie_1;Verbruik_2;ToegevoegdeWaarde_3;Lonen_4;SocialeLasten_5;IndirecteBelastingen_6;OverigInkomen_7;Arbeidsvolume_8
8679;Overig Groningen;Totaal bedrijven;1983;16400;4367;12033;1400;399;39;10194;80.4
8680;Overig Groningen;Totaal bedrijven;1984;17356;4618;12737;1428;406;8;10894;80.5
8681;Overig Groningen;Totaal bedrijven;1985;17800;4776;13023;1454;412;42;11114;80.7
8682;Overig Groningen;Totaal bedrijven;1986;13752;4521;9231;1519;420;24;7266;81.0
8683;Overig Groningen;Totaal bedrijven;1987;11062;4186;6876;1605;436;-134;4968;83.1
8684;Overig Groningen;Totaal bedrijven;1988;10243;4191;6052;1638;434;-93;4072;83.8
8685;Overig Groningen;Totaal bedrijven;1989;10582;4362;6219;1728;430;-31;4092;86.4
8686;Overig Groningen;Totaal bedrijven;1990;11687;4785;6901;1960;291;-4;4654;87.0
8687;Overig Groningen;Totaal bedrijven;1991;13464;5227;8236;2093;318;4;5819;88.2
8688;Overig Groningen;Totaal bedrijven;1992;13486;5270;8216;2217;339;135;5524;89.6
8689;Overig Groningen;Totaal bedrijven;1993;13540;5356;8183;2275;337;179;5392;89.1
8690;Overig Groningen;Omzetbelasting finale bestedingen;1970;0;0;117;0;0;109;8;0.0
8691;Overig Groningen;Omzetbelasting finale bestedingen;1973;0;0;365;0;0;348;16;0.0
8692;Overig Groningen;Omzetbelasting finale bestedingen;1974;0;0;397;0;0;377;20;0.0
8693;Overig Groningen;Omzetbelasting finale bestedingen;1975;0;0;443;0;0;421;22;0.0
8694;Overig Groningen;Omzetbelasting finale bestedingen;1976;0;0;530;0;0;504;25;0.0
8695;Overig Groningen;Omzetbelasting finale bestedingen;1977;0;0;613;0;0;587;26;0.0
8696;Overig Groningen;Omzetbelasting finale bestedingen;1978;0;0;655;0;0;631;24;0.0
8697;Overig Groningen;Omzetbelasting finale bestedingen;1979;0;0;680;0;0;662;17;0.0
8698;Overig Groningen;Omzetbelasting finale bestedingen;1980;0;0;707;0;0;687;20;0.0
8699;Overig Groningen;Omzetbelasting finale bestedingen;1981;0;0;714;0;0;689;24;0.0
8700;Overig Groningen;Omzetbelasting finale bestedingen;1982;0;0;756;0;0;723;32;0.0
8701;Overig Groningen;Omzetbelasting finale bestedingen;1983;0;0;777;0;0;748;29;0.0
8702;Overig Groningen;Omzetbelasting finale bestedingen;1984;0;0;735;0;0;703;32;0.0
8703;Overig Groningen;Omzetbelasting finale bestedingen;1985;0;0;790;0;0;755;35;0.0
8704;Overig Groningen;Omzetbelasting finale bestedingen;1986;0;0;823;0;0;796;26;0.0
8705;Overig Groningen;Omzetbelasting finale bestedingen;1987;0;0;877;0;0;842;34;0.0
8706;Overig Groningen;Omzetbelasting finale bestedingen;1988;0;0;731;0;0;711;20;0.0
8707;Overig Groningen;Omzetbelasting finale bestedingen;1989;0;0;683;0;0;662;20;0.0
8708;Overig Groningen;Omzetbelasting finale bestedingen;1990;0;0;762;0;0;736;26;0.0
8709;Overig Groningen;Omzetbelasting finale bestedingen;1991;0;0;929;0;0;893;35;0.0
8710;Overig Groningen;Omzetbelasting finale bestedingen;1992;0;0;926;0;0;888;37;0.0
8711;Overig Groningen;Omzetbelasting finale bestedingen;1993;0;0;878;0;0;844;34;0.0
8712;Noord-Friesland;Totaal bedrijfsindeling;1970;1938;1065;961;413;104;74;368;76.0
8713;Noord-Friesland;Totaal bedrijfsindeling;1973;2589;1379;1335;588;172;118;455;73.7
8714;Noord-Friesland;Totaal bedrijfsindeling;1974;2841;1493;1484;693;207;123;460;74.9
8715;Noord-Friesland;Totaal bedrijfsindeling;1975;3082;1566;1668;765;229;130;543;73.2
8716;Noord-Friesland;Totaal bedrijfsindeling;1976;3604;1842;1943;869;264;146;662;75.2
8717;Noord-Friesland;Totaal bedrijfsindeling;1977;3994;2006;2198;992;288;140;777;75.3
8718;Noord-Friesland;Totaal bedrijfsindeling;1978;4182;2107;2300;1076;315;159;748;75.3
8719;Noord-Friesland;Totaal bedrijfsindeling;1979;4416;2288;2361;1148;346;111;754;77.9
8720;Noord-Friesland;Totaal bedrijfsindeling;1980;4901;2543;2600;1256;386;141;817;80.2
8721;Noord-Friesland;Totaal bedrijfsindeling;1981;5311;2813;2742;1259;392;152;937;78.5
8722;Noord-Friesland;Totaal bedrijfsindeling;1982;5460;2866;2839;1291;399;131;1016;75.8
8723;Noord-Friesland;Totaal bedrijfsindeling;1983;5619;2956;2915;1284;417;154;1058;75.8
8724;Noord-Friesland;Totaal bedrijfsindeling;1984;5738;3074;2927;1279;406;135;1106;70.5
8725;Noord-Friesland;Totaal bedrijfsindeling;1985;6298;3283;3298;1323;417;59;1498;72.5
8726;Noord-Friesland;Totaal bedrijfsindeling;1986;6686;3241;3739;1387;431;137;1782;73.8
8727;Noord-Friesland;Totaal bedrijfsindeling;1987;6565;3284;3594;1439;442;163;1549;75.1
8728;Noord-Friesland;Totaal bedrijfsindeling;1988;6882;3523;3674;1481;449;150;1592;76.6
8729;Noord-Friesland;Totaal bedrijfsindeling;1989;7532;3779;4086;1555;433;233;1864;78.3
8730;Noord-Friesland;Totaal bedrijfsindeling;1990;7986;3962;4379;1808;309;281;1979;80.8
8731;Noord-Friesland;Totaal bedrijfsindeling;1991;8270;4073;4570;1886;332;282;2069;81.0
8732;Noord-Friesland;Totaal bedrijfsindeling;1992;8605;4304;4681;1990;345;304;2040;82.2
8733;Noord-Friesland;Totaal bedrijfsindeling;1993;8851;4490;4724;2053;364;263;2042;80.5
8734;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1970;277;119;157;12;1;0;142;4.0
8735;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1973;348;150;198;19;4;0;174;3.0
8736;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1974;356;142;213;21;4;3;183;2.9
8737;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1975;387;148;239;23;5;2;207;2.5
8738;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1976;459;167;291;22;4;3;260;2.5
8739;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1977;453;171;281;24;5;3;248;2.5
8740;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1978;446;187;259;27;7;4;220;2.8
8741;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1979;453;216;236;29;7;3;196;2.9
8742;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1980;466;221;244;29;8;4;201;2.6
8743;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1981;524;237;286;27;7;7;244;2.3
8744;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1982;549;249;299;29;7;3;259;2.3
8745;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1983;576;257;319;31;8;9;270;2.5
8746;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1984;555;261;294;33;9;9;242;2.6
8747;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1985;520;259;261;34;9;11;206;2.5
8748;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1986;525;231;293;34;9;12;237;2.4
8749;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1987;473;206;266;35;9;5;216;2.4
8750;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1988;512;212;299;38;10;5;245;2.6
8751;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1989;550;228;322;39;9;7;265;2.6
8752;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1990;543;247;295;45;7;4;237;2.7
8753;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1991;544;251;292;48;7;3;233;2.8
8754;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1992;494;225;269;46;8;3;211;2.7
8755;Noord-Friesland;Land-, tuin-, bosbouw en visserij;1993;491;229;262;44;7;6;203;2.6
8756;Noord-Friesland;Aardolie- en aardgaswinning;1970;1;0;1;0;0;0;1;0.0
8757;Noord-Friesland;Aardolie- en aardgaswinning;1973;4;0;4;0;0;0;4;0.0
8758;Noord-Friesland;Aardolie- en aardgaswinning;1974;5;1;4;0;0;0;4;0.0
8759;Noord-Friesland;Aardolie- en aardgaswinning;1975;9;0;8;0;0;0;8;0.0
8760;Noord-Friesland;Aardolie- en aardgaswinning;1976;13;0;12;0;0;0;12;0.0
8761;Noord-Friesland;Aardolie- en aardgaswinning;1977;19;1;17;0;0;0;17;0.0
8762;Noord-Friesland;Aardolie- en aardgaswinning;1978;24;2;21;0;0;0;21;0.0
8763;Noord-Friesland;Aardolie- en aardgaswinning;1979;36;4;32;0;0;0;32;0.0
8764;Noord-Friesland;Aardolie- en aardgaswinning;1980;49;4;44;0;0;0;44;0.0
8765;Noord-Friesland;Aardolie- en aardgaswinning;1981;71;8;63;0;0;0;63;0.0
8766;Noord-Friesland;Aardolie- en aardgaswinning;1982;74;8;66;0;0;0;66;0.0
8767;Noord-Friesland;Aardolie- en aardgaswinning;1983;68;8;59;0;0;0;59;0.0
8768;Noord-Friesland;Aardolie- en aardgaswinning;1984;68;7;61;0;0;0;61;0.0
8769;Noord-Friesland;Aardolie- en aardgaswinning;1985;452;40;412;0;0;0;411;0.0
8770;Noord-Friesland;Aardolie- en aardgaswinning;1986;684;80;603;1;0;2;599;0.0
8771;Noord-Friesland;Aardolie- en aardgaswinning;1987;554;79;474;1;0;2;470;0.0
8772;Noord-Friesland;Aardolie- en aardgaswinning;1988;559;97;461;1;0;2;456;0.1
8773;Noord-Friesland;Aardolie- en aardgaswinning;1989;686;117;568;2;0;3;562;0.1
8774;Noord-Friesland;Aardolie- en aardgaswinning;1990;805;164;641;2;0;10;628;0.0
8775;Noord-Friesland;Aardolie- en aardgaswinning;1991;839;152;687;2;0;15;668;0.0
8776;Noord-Friesland;Aardolie- en aardgaswinning;1992;741;160;581;2;0;29;549;0.0
8777;Noord-Friesland;Aardolie- en aardgaswinning;1993;655;158;496;2;0;28;465;0.1
8778;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1970;776;580;195;115;25;-14;68;20.5
8779;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1973;970;695;274;161;40;-8;81;19.4
8780;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1974;1068;758;309;189;51;-14;84;19.1
8781;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1975;1147;806;340;206;53;-18;98;18.3
8782;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1976;1328;954;374;222;58;-29;122;18.1
8783;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1977;1464;1020;444;242;62;-64;203;18.3
8784;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1978;1454;1029;424;248;64;-61;173;17.7
8785;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1979;1470;1075;395;261;69;-118;181;17.4
8786;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1980;1651;1207;444;275;72;-95;191;17.4
8787;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1981;1882;1411;471;270;78;-97;220;16.9
8788;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1982;1954;1448;506;287;85;-111;244;16.7
8789;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1983;2014;1483;530;288;88;-96;250;16.4
8790;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1984;2048;1538;510;284;86;-122;260;16.0
8791;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1985;2142;1648;493;292;91;-155;265;16.0
8792;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1986;2079;1544;535;306;92;-173;309;15.9
8793;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1987;1987;1510;477;321;99;-127;183;16.5
8794;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1988;2120;1653;466;329;101;-149;185;16.6
8795;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1989;2290;1727;562;336;92;-88;222;16.3
8796;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1990;2348;1727;621;381;60;-64;244;16.3
8797;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1991;2335;1721;613;385;63;-85;250;16.1
8798;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1992;2543;1893;650;400;66;-84;268;16.1
8799;Noord-Friesland;Industrie, openb. nutsb. en ov.delfst.;1993;2659;1992;667;415;70;-120;301;15.1
8800;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1970;140;87;53;36;11;0;4;8.6
8801;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1973;227;132;94;60;22;0;10;9.2
8802;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1974;222;133;88;62;23;0;2;9.0
8803;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1975;238;145;93;68;24;0;-1;8.4
8804;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1976;256;156;100;75;27;0;-2;8.6
8805;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1977;303;183;120;89;30;0;0;7.9
8806;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1978;335;201;133;103;34;0;-3;8.3
8807;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1979;355;211;143;112;37;0;-5;9.1
8808;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1980;404;244;160;127;44;0;-12;9.1
8809;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1981;397;239;157;112;39;0;5;7.8
8810;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1982;373;225;147;105;37;0;4;6.5
8811;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1983;328;201;127;94;34;0;-1;6.2
8812;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1984;341;215;126;85;31;0;9;5.1
8813;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1985;317;203;114;90;33;0;-9;5.6
8814;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1986;380;239;141;91;34;0;14;5.5
8815;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1987;462;294;168;100;36;0;30;6.0
8816;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1988;492;312;180;102;39;0;39;5.9
8817;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1989;577;371;206;115;43;0;47;6.5
8818;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1990;603;389;214;135;33;0;46;6.8
8819;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1991;662;427;234;143;39;0;50;7.0
8820;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1992;636;406;229;144;35;0;49;6.4
8821;Noord-Friesland;Bouwnijverheid en -installatiebedr.;1993;655;423;232;144;36;0;50;6.5
8822;Noord-Friesland;Handel, horeca en reparatiebedrijven;1970;199;74;124;54;10;0;58;10.9
8823;Noord-Friesland;Handel, horeca en reparatiebedrijven;1973;231;85;145;65;15;1;62;9.5
8824;Noord-Friesland;Handel, horeca en reparatiebedrijven;1974;265;97;168;76;19;1;70;9.6
8825;Noord-Friesland;Handel, horeca en reparatiebedrijven;1975;288;103;185;84;20;2;77;9.5
8826;Noord-Friesland;Handel, horeca en reparatiebedrijven;1976;355;132;223;105;26;2;88;10.4
8827;Noord-Friesland;Handel, horeca en reparatiebedrijven;1977;373;140;233;114;28;3;87;10.1
8828;Noord-Friesland;Handel, horeca en reparatiebedrijven;1978;399;150;249;123;29;1;93;10.2
8829;Noord-Friesland;Handel, horeca en reparatiebedrijven;1979;452;175;277;140;34;2;99;10.4
8830;Noord-Friesland;Handel, horeca en reparatiebedrijven;1980;487;187;299;147;37;2;112;10.6
8831;Noord-Friesland;Handel, horeca en reparatiebedrijven;1981;461;178;283;136;34;1;110;10.0
8832;Noord-Friesland;Handel, horeca en reparatiebedrijven;1982;469;180;289;134;33;1;119;9.4
8833;Noord-Friesland;Handel, horeca en reparatiebedrijven;1983;483;186;296;135;36;2;122;9.1
8834;Noord-Friesland;Handel, horeca en reparatiebedrijven;1984;509;202;306;134;35;2;133;8.9
8835;Noord-Friesland;Handel, horeca en reparatiebedrijven;1985;578;226;351;150;40;2;157;9.2
8836;Noord-Friesland;Handel, horeca en reparatiebedrijven;1986;608;235;373;156;41;3;171;9.5
8837;Noord-Friesland;Handel, horeca en reparatiebedrijven;1987;610;233;377;159;41;3;172;9.4
8838;Noord-Friesland;Handel, horeca en reparatiebedrijven;1988;652;253;399;171;44;3;180;10.0
8839;Noord-Friesland;Handel, horeca en reparatiebedrijven;1989;713;281;431;184;44;4;198;10.6
8840;Noord-Friesland;Handel, horeca en reparatiebedrijven;1990;756;297;459;211;28;4;215;10.9
8841;Noord-Friesland;Handel, horeca en reparatiebedrijven;1991;796;321;475;227;30;4;212;11.1
8842;Noord-Friesland;Handel, horeca en reparatiebedrijven;1992;854;344;509;247;33;4;223;11.8
8843;Noord-Friesland;Handel, horeca en reparatiebedrijven;1993;854;342;511;250;34;4;221;11.5
8844;Noord-Friesland;Vervoers- en communicatiebedrijven;1970;70;27;42;25;5;0;11;3.9
8845;Noord-Friesland;Vervoers- en communicatiebedrijven;1973;101;36;65;31;7;0;26;3.6
8846;Noord-Friesland;Vervoers- en communicatiebedrijven;1974;98;33;65;44;11;-1;11;3.8
8847;Noord-Friesland;Vervoers- en communicatiebedrijven;1975;105;35;69;44;10;-3;18;3.9
8848;Noord-Friesland;Vervoers- en communicatiebedrijven;1976;130;46;83;52;12;-7;26;3.9
8849;Noord-Friesland;Vervoers- en communicatiebedrijven;1977;139;44;95;57;13;-9;34;3.9
8850;Noord-Friesland;Vervoers- en communicatiebedrijven;1978;149;48;101;62;14;-10;35;4.0
8851;Noord-Friesland;Vervoers- en communicatiebedrijven;1979;165;54;110;69;15;-10;35;4.0
8852;Noord-Friesland;Vervoers- en communicatiebedrijven;1980;188;69;119;78;18;-12;34;4.3
8853;Noord-Friesland;Vervoers- en communicatiebedrijven;1981;197;70;126;76;18;-4;35;4.2
8854;Noord-Friesland;Vervoers- en communicatiebedrijven;1982;202;71;130;78;18;-5;39;4.0
8855;Noord-Friesland;Vervoers- en communicatiebedrijven;1983;207;64;142;79;20;-7;49;4.0
8856;Noord-Friesland;Vervoers- en communicatiebedrijven;1984;218;73;145;80;19;-6;51;4.1
8857;Noord-Friesland;Vervoers- en communicatiebedrijven;1985;230;77;153;82;20;-6;57;4.2
8858;Noord-Friesland;Vervoers- en communicatiebedrijven;1986;246;73;173;88;22;-2;64;4.2
8859;Noord-Friesland;Vervoers- en communicatiebedrijven;1987;257;78;178;92;22;-14;78;4.3
8860;Noord-Friesland;Vervoers- en communicatiebedrijven;1988;271;84;186;94;22;-15;84;4.4
8861;Noord-Friesland;Vervoers- en communicatiebedrijven;1989;304;98;205;103;20;-15;96;4.5
8862;Noord-Friesland;Vervoers- en communicatiebedrijven;1990;334;108;225;124;12;-17;106;4.8
8863;Noord-Friesland;Vervoers- en communicatiebedrijven;1991;348;117;230;130;13;-18;105;4.8
8864;Noord-Friesland;Vervoers- en communicatiebedrijven;1992;372;127;245;134;11;-19;118;4.9
8865;Noord-Friesland;Vervoers- en communicatiebedrijven;1993;394;135;258;135;12;-15;126;4.8
8866;Noord-Friesland;Bank- en verzekeringswezen;1970;63;29;34;18;5;1;9;3.3
8867;Noord-Friesland;Bank- en verzekeringswezen;1973;117;48;69;29;11;2;25;3.5
8868;Noord-Friesland;Bank- en verzekeringswezen;1974;128;48;80;34;14;2;29;3.7
8869;Noord-Friesland;Bank- en verzekeringswezen;1975;133;47;85;37;14;2;31;4.0
8870;Noord-Friesland;Bank- en verzekeringswezen;1976;159;56;103;42;16;2;41;3.8
8871;Noord-Friesland;Bank- en verzekeringswezen;1977;210;71;138;60;19;3;54;4.3
8872;Noord-Friesland;Bank- en verzekeringswezen;1978;206;65;140;58;18;3;59;4.0
8873;Noord-Friesland;Bank- en verzekeringswezen;1979;246;78;167;67;20;3;75;4.1
8874;Noord-Friesland;Bank- en verzekeringswezen;1980;261;85;175;72;22;3;77;4.4
8875;Noord-Friesland;Bank- en verzekeringswezen;1981;286;97;189;80;23;3;82;4.6
8876;Noord-Friesland;Bank- en verzekeringswezen;1982;303;105;198;86;25;3;82;4.4
8877;Noord-Friesland;Bank- en verzekeringswezen;1983;361;108;253;95;30;4;123;4.8
8878;Noord-Friesland;Bank- en verzekeringswezen;1984;385;114;271;101;30;3;135;4.9
8879;Noord-Friesland;Bank- en verzekeringswezen;1985;408;135;273;105;32;4;130;5.1
8880;Noord-Friesland;Bank- en verzekeringswezen;1986;419;146;273;111;32;4;124;5.0
8881;Noord-Friesland;Bank- en verzekeringswezen;1987;417;153;263;113;32;5;111;5.0
8882;Noord-Friesland;Bank- en verzekeringswezen;1988;434;162;271;117;34;6;113;5.1
8883;Noord-Friesland;Bank- en verzekeringswezen;1989;466;171;294;117;33;7;136;5.0
8884;Noord-Friesland;Bank- en verzekeringswezen;1990;515;208;307;146;27;9;124;5.7
8885;Noord-Friesland;Bank- en verzekeringswezen;1991;523;224;299;148;30;11;109;5.4
8886;Noord-Friesland;Bank- en verzekeringswezen;1992;553;229;324;153;32;11;126;5.4
8887;Noord-Friesland;Bank- en verzekeringswezen;1993;564;234;330;154;34;13;128;5.1
8888;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1970;115;26;88;18;3;3;63;2.2
8889;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1973;156;31;124;21;4;3;95;2.5
8890;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1974;185;43;142;30;5;2;103;2.7
8891;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1975;181;33;147;26;5;1;114;2.5
8892;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1976;221;40;181;37;7;2;133;3.3
8893;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1977;274;50;223;61;12;3;146;3.7
8894;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1978;305;54;250;68;13;6;161;3.6
8895;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1979;328;62;265;76;14;6;167;4.0
8896;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1980;357;58;298;79;16;4;197;3.8
8897;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1981;362;61;300;75;15;6;202;3.7
8898;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1982;382;61;320;73;16;5;224;3.5
8899;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1983;412;69;343;76;17;1;248;3.6
8900;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1984;430;69;360;74;16;0;269;3.5
8901;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1985;446;71;374;72;15;-65;351;3.6
8902;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1986;483;78;404;80;16;4;303;3.9
8903;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1987;504;82;421;79;17;-13;337;3.9
8904;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1988;524;88;436;82;19;-10;345;4.0
8905;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1989;588;102;486;95;19;-10;381;4.5
8906;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1990;642;111;530;111;12;-7;414;4.7
8907;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1991;716;133;582;120;13;-8;456;4.9
8908;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1992;789;148;640;130;15;-8;501;5.1
8909;Noord-Friesland;Onroerend goed en zakelijke dienstverl.;1993;869;160;709;146;17;-5;551;5.5
8910;Noord-Friesland;Overheid;1970;165;47;117;81;29;0;6;10.8
8911;Noord-Friesland;Overheid;1973;221;56;165;113;43;0;8;10.1
8912;Noord-Friesland;Overheid;1974;265;68;197;134;51;1;9;10.3
8913;Noord-Friesland;Overheid;1975;314;82;232;158;62;0;10;10.2
8914;Noord-Friesland;Overheid;1976;366;97;269;181;73;1;13;10.8
