ID;Geslacht;Leeftijd;RegioSSituatie2013;Perioden;TotaleBevolking_1
322;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2039;1397.4
323;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2040;1400.2
324;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2014;2738.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2015;2752.1
326;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2016;2767.5
327;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2017;2783.5
328;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2018;2800.7
329;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2019;2817.5
330;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2020;2833.2
331;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2021;2848.9
332;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2022;2864.3
333;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2023;2878.5
334;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2024;2892.1
335;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2025;2905.1
336;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2026;2917.3
337;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2027;2929.2
338;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2028;2940.7
339;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2029;2951.3
340;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2030;2961.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2031;2970.6
342;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2032;2979.8
343;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2033;2987.9
344;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2034;2995.9
345;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2035;3002.7
346;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2036;3008.8
347;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2037;3014.5
348;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2038;3019.7
349;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2039;3023.8
350;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2040;3028.1
351;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2014;3580.3
352;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2015;3594.4
353;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2016;3609.8
354;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2017;3626.2
355;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2018;3644.0
356;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2019;3661.7
357;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2020;3679.3
358;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2021;3696.6
359;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2022;3713.2
360;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2023;3729.9
361;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2024;3745.6
362;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2025;3761.3
363;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2026;3776.4
364;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2027;3790.6
365;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2028;3803.8
366;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2029;3816.3
367;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2030;3828.5
368;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2031;3839.5
369;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2032;3850.1
370;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2033;3860.0
371;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2034;3869.2
372;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2035;3877.5
373;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2036;3886.1
374;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2037;3894.7
375;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2038;3902.4
376;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2039;3909.8
377;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);2040;3916.7
378;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2014;379.7
379;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2015;378.9
380;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2016;378.0
381;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2017;377.3
382;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2018;376.5
383;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2019;375.8
384;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2020;375.2
385;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2021;374.6
386;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2022;373.9
387;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2023;373.2
388;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2024;372.5
389;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2025;371.7
390;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2026;371.0
391;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2027;370.4
392;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2028;369.7
393;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2029;369.1
394;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2030;368.5
395;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2031;367.8
396;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2032;367.1
397;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2033;366.6
398;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2034;365.9
399;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2035;365.5
400;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2036;364.8
401;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2037;364.1
402;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2038;363.2
403;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2039;362.3
404;Totaal mannen en vrouwen;Totaal leeftijd;Zeeland (PV);2040;361.6
405;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2014;2476.3
406;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2015;2482.7
407;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2016;2489.7
408;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2017;2497.1
409;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2018;2505.0
410;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2019;2512.0
411;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2020;2518.8
412;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2021;2525.5
413;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2022;2532.0
414;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2023;2537.9
415;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2024;2544.0
416;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2025;2550.2
417;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2026;2556.2
418;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2027;2562.3
419;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2028;2568.3
420;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2029;2574.1
421;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2030;2579.3
422;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2031;2584.5
423;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2032;2589.4
424;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2033;2593.6
425;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2034;2597.7
426;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2035;2601.6
427;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2036;2604.4
428;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2037;2606.3
429;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2038;2608.2
430;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2039;2610.3
431;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Brabant (PV);2040;2611.3
432;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2014;1118.7
433;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2015;1116.1
434;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2016;1113.6
435;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2017;1111.0
436;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2018;1108.6
437;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2019;1106.2
438;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2020;1103.9
439;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2021;1101.2
440;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2022;1098.5
441;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2023;1095.8
442;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2024;1093.0
443;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2025;1090.2
444;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2026;1087.4
445;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2027;1084.3
446;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2028;1081.4
447;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2029;1078.5
448;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2030;1075.1
449;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2031;1071.5
450;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2032;1067.8
451;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2033;1063.8
452;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2034;1059.7
453;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2035;1055.6
454;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2036;1051.1
455;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2037;1046.6
456;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2038;1042.1
457;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2039;1037.4
458;Totaal mannen en vrouwen;Totaal leeftijd;Limburg (PV);2040;1032.8
459;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2014;149.2
460;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2015;148.4
461;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2016;147.6
462;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2017;146.8
463;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2018;146.0
464;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2019;145.5
465;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2020;144.8
466;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2021;144.2
467;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2022;143.5
468;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2023;143.2
469;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2024;142.5
470;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2025;142.1
471;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2026;141.9
472;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2027;141.7
473;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2028;141.4
474;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2029;141.0
475;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2030;140.8
476;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2031;140.8
477;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2032;140.5
478;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2033;140.2
479;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2034;139.9
480;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2035;139.7
481;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2036;139.6
482;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2037;139.2
483;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2038;139.1
484;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2039;139.0
485;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);2040;138.9
486;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2014;48.3
487;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2015;47.9
488;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2016;47.6
489;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2017;47.3
490;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2018;46.9
491;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2019;46.7
492;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2020;46.4
493;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2021;46.1
494;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2022;45.9
495;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2023;45.5
496;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2024;45.3
497;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2025;45.1
498;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2026;44.8
499;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2027;44.7
500;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2028;44.3
501;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2029;44.0
502;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2030;43.8
503;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2031;43.5
504;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2032;43.3
505;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2033;43.0
506;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2034;42.7
507;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2035;42.4
508;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2036;42.1
509;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2037;41.9
510;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2038;41.6
511;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2039;41.3
512;Totaal mannen en vrouwen;Totaal leeftijd;Delfzijl en omgeving (CR);2040;41.1
513;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2014;386.0
514;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2015;389.0
515;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2016;391.6
516;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2017;394.6
517;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2018;397.4
518;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2019;400.2
519;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2020;402.9
520;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2021;405.7
521;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2022;408.3
522;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2023;410.9
523;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2024;413.1
524;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2025;414.7
525;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2026;415.7
526;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2027;416.5
527;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2028;417.2
528;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2029;417.4
529;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2030;417.5
530;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2031;417.7
531;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2032;417.6
532;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2033;417.3
533;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2034;417.1
534;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2035;416.6
535;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2036;415.8
536;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2037;415.2
537;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2038;414.7
538;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2039;414.4
539;Totaal mannen en vrouwen;Totaal leeftijd;Overig Groningen (CR);2040;413.9
540;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2014;333.0
541;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2015;333.1
542;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2016;333.4
543;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2017;333.5
544;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2018;333.8
545;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2019;334.0
546;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2020;334.2
547;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2021;334.3
548;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2022;334.5
549;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2023;334.4
550;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2024;334.5
551;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2025;334.3
552;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2026;334.0
553;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2027;333.4
554;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2028;333.1
555;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2029;333.0
556;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2030;332.9
557;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2031;332.8
558;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2032;332.7
559;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2033;332.6
560;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2034;332.6
561;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2035;332.6
562;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2036;332.6
563;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2037;332.4
564;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2038;332.2
565;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2039;332.0
566;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Friesland (CR);2040;332.0
567;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2014;106.3
568;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2015;106.2
569;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2016;106.3
570;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2017;106.5
571;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2018;106.6
572;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2019;106.6
573;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2020;106.7
574;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2021;107.0
575;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2022;107.0
576;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2023;107.2
577;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2024;107.2
578;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2025;107.2
579;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2026;107.2
580;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2027;107.4
581;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2028;107.3
582;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2029;106.8
583;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2030;106.4
584;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2031;105.9
585;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2032;105.4
586;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2033;104.7
587;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2034;104.1
588;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2035;103.4
589;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2036;102.6
590;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2037;101.9
591;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2038;101.1
592;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2039;100.4
593;Totaal mannen en vrouwen;Totaal leeftijd;Zuidwest-Friesland (CR);2040;99.9
594;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2014;207.7
595;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2015;207.6
596;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2016;207.3
597;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2017;207.0
598;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2018;206.9
599;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2019;206.8
600;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2020;206.5
601;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2021;206.2
602;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2022;205.9
603;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2023;205.5
604;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2024;205.1
605;Totaal mannen en vrouwen;Totaal leeftijd;Zuidoost-Friesland (CR);2025;204.9
