ID;LeeftijdReferentiepersoon;KinderenInHuishouden;Perioden;Paren_1;Eenouderhuishoudens_2
3559;85 tot 90 jaar;Één kind;2042;3606;8700.0
3560;85 tot 90 jaar;Één kind;2043;3689;8955.0
3561;85 tot 90 jaar;Één kind;2044;3772;9241.0
3562;85 tot 90 jaar;Één kind;2045;3858;9517.0
3563;85 tot 90 jaar;Één kind;2046;3933;9779.0
3564;85 tot 90 jaar;Één kind;2047;3995;10035.0
3565;85 tot 90 jaar;Één kind;2048;4051;10265.0
3566;85 tot 90 jaar;Één kind;2049;4104;10483.0
3567;85 tot 90 jaar;Één kind;2050;4163;10691.0
3568;85 tot 90 jaar;Één kind;2051;4207;10831.0
3569;85 tot 90 jaar;Één kind;2052;4235;10892.0
3570;85 tot 90 jaar;Één kind;2053;4251;10917.0
3571;85 tot 90 jaar;Één kind;2054;4249;10935.0
3572;85 tot 90 jaar;Één kind;2055;4252;11023.0
3573;85 tot 90 jaar;Één kind;2056;4246;11097.0
3574;85 tot 90 jaar;Één kind;2057;4235;11083.0
3575;85 tot 90 jaar;Één kind;2058;4227;10988.0
3576;85 tot 90 jaar;Één kind;2059;4220;10723.0
3577;85 tot 90 jaar;Één kind;2060;4218;10336.0
3578;85 tot 90 jaar;Één kind;2061;4234;9937.0
3579;85 tot 90 jaar;Één kind;2062;4256;9617.0
3580;85 tot 90 jaar;Één kind;2063;4283;9387.0
3581;85 tot 90 jaar;Één kind;2064;4323;9319.0
3582;85 tot 90 jaar;Één kind;2065;4372;9307.0
3583;85 tot 90 jaar;Één kind;2066;4443;9414.0
3584;85 tot 90 jaar;Één kind;2067;4516;9507.0
3585;85 tot 90 jaar;Één kind;2068;4591;9554.0
3586;85 tot 90 jaar;Één kind;2069;4671;9571.0
3587;85 tot 90 jaar;Één kind;2070;4756;9635.0
3588;85 tot 90 jaar;Twee kinderen;2025;178;334.0
3589;85 tot 90 jaar;Twee kinderen;2026;175;337.0
3590;85 tot 90 jaar;Twee kinderen;2027;183;341.0
3591;85 tot 90 jaar;Twee kinderen;2028;191;351.0
3592;85 tot 90 jaar;Twee kinderen;2029;198;360.0
3593;85 tot 90 jaar;Twee kinderen;2030;207;375.0
3594;85 tot 90 jaar;Twee kinderen;2031;212;383.0
3595;85 tot 90 jaar;Twee kinderen;2032;223;423.0
3596;85 tot 90 jaar;Twee kinderen;2033;237;455.0
3597;85 tot 90 jaar;Twee kinderen;2034;251;477.0
3598;85 tot 90 jaar;Twee kinderen;2035;265;494.0
3599;85 tot 90 jaar;Twee kinderen;2036;276;513.0
3600;85 tot 90 jaar;Twee kinderen;2037;287;506.0
3601;85 tot 90 jaar;Twee kinderen;2038;300;509.0
3602;85 tot 90 jaar;Twee kinderen;2039;308;516.0
3603;85 tot 90 jaar;Twee kinderen;2040;320;527.0
3604;85 tot 90 jaar;Twee kinderen;2041;330;540.0
3605;85 tot 90 jaar;Twee kinderen;2042;345;557.0
3606;85 tot 90 jaar;Twee kinderen;2043;357;574.0
3607;85 tot 90 jaar;Twee kinderen;2044;369;592.0
3608;85 tot 90 jaar;Twee kinderen;2045;381;610.0
3609;85 tot 90 jaar;Twee kinderen;2046;394;627.0
3610;85 tot 90 jaar;Twee kinderen;2047;405;644.0
3611;85 tot 90 jaar;Twee kinderen;2048;413;659.0
3612;85 tot 90 jaar;Twee kinderen;2049;420;674.0
3613;85 tot 90 jaar;Twee kinderen;2050;434;688.0
3614;85 tot 90 jaar;Twee kinderen;2051;446;698.0
3615;85 tot 90 jaar;Twee kinderen;2052;454;702.0
3616;85 tot 90 jaar;Twee kinderen;2053;462;704.0
3617;85 tot 90 jaar;Twee kinderen;2054;465;705.0
3618;85 tot 90 jaar;Twee kinderen;2055;472;711.0
3619;85 tot 90 jaar;Twee kinderen;2056;479;715.0
3620;85 tot 90 jaar;Twee kinderen;2057;484;714.0
3621;85 tot 90 jaar;Twee kinderen;2058;485;708.0
3622;85 tot 90 jaar;Twee kinderen;2059;484;691.0
3623;85 tot 90 jaar;Twee kinderen;2060;481;666.0
3624;85 tot 90 jaar;Twee kinderen;2061;479;640.0
3625;85 tot 90 jaar;Twee kinderen;2062;479;619.0
3626;85 tot 90 jaar;Twee kinderen;2063;476;604.0
3627;85 tot 90 jaar;Twee kinderen;2064;475;600.0
3628;85 tot 90 jaar;Twee kinderen;2065;479;599.0
3629;85 tot 90 jaar;Twee kinderen;2066;479;606.0
3630;85 tot 90 jaar;Twee kinderen;2067;484;612.0
3631;85 tot 90 jaar;Twee kinderen;2068;486;615.0
3632;85 tot 90 jaar;Twee kinderen;2069;487;616.0
3633;85 tot 90 jaar;Twee kinderen;2070;492;620.0
3634;85 tot 90 jaar;Drie kinderen of meer;2025;56;15.0
3635;85 tot 90 jaar;Drie kinderen of meer;2026;56;15.0
3636;85 tot 90 jaar;Drie kinderen of meer;2027;59;15.0
3637;85 tot 90 jaar;Drie kinderen of meer;2028;60;15.0
3638;85 tot 90 jaar;Drie kinderen of meer;2029;62;16.0
3639;85 tot 90 jaar;Drie kinderen of meer;2030;63;16.0
3640;85 tot 90 jaar;Drie kinderen of meer;2031;64;17.0
3641;85 tot 90 jaar;Drie kinderen of meer;2032;66;18.0
3642;85 tot 90 jaar;Drie kinderen of meer;2033;66;20.0
3643;85 tot 90 jaar;Drie kinderen of meer;2034;67;21.0
3644;85 tot 90 jaar;Drie kinderen of meer;2035;66;21.0
3645;85 tot 90 jaar;Drie kinderen of meer;2036;65;22.0
3646;85 tot 90 jaar;Drie kinderen of meer;2037;65;22.0
3647;85 tot 90 jaar;Drie kinderen of meer;2038;65;22.0
3648;85 tot 90 jaar;Drie kinderen of meer;2039;65;22.0
3649;85 tot 90 jaar;Drie kinderen of meer;2040;66;22.0
3650;85 tot 90 jaar;Drie kinderen of meer;2041;65;23.0
3651;85 tot 90 jaar;Drie kinderen of meer;2042;65;23.0
3652;85 tot 90 jaar;Drie kinderen of meer;2043;66;24.0
3653;85 tot 90 jaar;Drie kinderen of meer;2044;67;25.0
3654;85 tot 90 jaar;Drie kinderen of meer;2045;67;25.0
3655;85 tot 90 jaar;Drie kinderen of meer;2046;67;26.0
3656;85 tot 90 jaar;Drie kinderen of meer;2047;70;27.0
3657;85 tot 90 jaar;Drie kinderen of meer;2048;69;27.0
3658;85 tot 90 jaar;Drie kinderen of meer;2049;69;28.0
3659;85 tot 90 jaar;Drie kinderen of meer;2050;67;28.0
3660;85 tot 90 jaar;Drie kinderen of meer;2051;66;29.0
3661;85 tot 90 jaar;Drie kinderen of meer;2052;67;29.0
3662;85 tot 90 jaar;Drie kinderen of meer;2053;67;29.0
3663;85 tot 90 jaar;Drie kinderen of meer;2054;68;29.0
3664;85 tot 90 jaar;Drie kinderen of meer;2055;68;29.0
3665;85 tot 90 jaar;Drie kinderen of meer;2056;69;29.0
3666;85 tot 90 jaar;Drie kinderen of meer;2057;70;29.0
3667;85 tot 90 jaar;Drie kinderen of meer;2058;70;29.0
3668;85 tot 90 jaar;Drie kinderen of meer;2059;70;28.0
3669;85 tot 90 jaar;Drie kinderen of meer;2060;70;27.0
3670;85 tot 90 jaar;Drie kinderen of meer;2061;71;26.0
3671;85 tot 90 jaar;Drie kinderen of meer;2062;71;25.0
3672;85 tot 90 jaar;Drie kinderen of meer;2063;72;25.0
3673;85 tot 90 jaar;Drie kinderen of meer;2064;73;25.0
3674;85 tot 90 jaar;Drie kinderen of meer;2065;73;25.0
3675;85 tot 90 jaar;Drie kinderen of meer;2066;74;25.0
3676;85 tot 90 jaar;Drie kinderen of meer;2067;75;25.0
3677;85 tot 90 jaar;Drie kinderen of meer;2068;77;25.0
3678;85 tot 90 jaar;Drie kinderen of meer;2069;77;25.0
3679;85 tot 90 jaar;Drie kinderen of meer;2070;79;26.0
3680;90 tot 95 jaar;Totaal;2025;14557;2516.0
3681;90 tot 95 jaar;Totaal;2026;15334;2447.0
3682;90 tot 95 jaar;Totaal;2027;16174;2433.0
3683;90 tot 95 jaar;Totaal;2028;17006;2432.0
3684;90 tot 95 jaar;Totaal;2029;18249;2514.0
3685;90 tot 95 jaar;Totaal;2030;19375;2621.0
3686;90 tot 95 jaar;Totaal;2031;20667;2737.0
3687;90 tot 95 jaar;Totaal;2032;21642;2833.0
3688;90 tot 95 jaar;Totaal;2033;22951;2967.0
3689;90 tot 95 jaar;Totaal;2034;24746;3119.0
3690;90 tot 95 jaar;Totaal;2035;26704;3307.0
3691;90 tot 95 jaar;Totaal;2036;27871;3422.0
3692;90 tot 95 jaar;Totaal;2037;33045;3882.0
3693;90 tot 95 jaar;Totaal;2038;36689;4240.0
3694;90 tot 95 jaar;Totaal;2039;38908;4477.0
3695;90 tot 95 jaar;Totaal;2040;40174;4643.0
3696;90 tot 95 jaar;Totaal;2041;41194;4804.0
3697;90 tot 95 jaar;Totaal;2042;41315;4794.0
3698;90 tot 95 jaar;Totaal;2043;42198;4873.0
3699;90 tot 95 jaar;Totaal;2044;43220;4984.0
3700;90 tot 95 jaar;Totaal;2045;44589;5126.0
3701;90 tot 95 jaar;Totaal;2046;46076;5295.0
3702;90 tot 95 jaar;Totaal;2047;47937;5492.0
3703;90 tot 95 jaar;Totaal;2048;49805;5688.0
3704;90 tot 95 jaar;Totaal;2049;51935;5893.0
3705;90 tot 95 jaar;Totaal;2050;54187;6101.0
3706;90 tot 95 jaar;Totaal;2051;56403;6298.0
3707;90 tot 95 jaar;Totaal;2052;58846;6502.0
3708;90 tot 95 jaar;Totaal;2053;61163;6690.0
3709;90 tot 95 jaar;Totaal;2054;63636;6880.0
3710;90 tot 95 jaar;Totaal;2055;66093;7060.0
3711;90 tot 95 jaar;Totaal;2056;67927;7184.0
3712;90 tot 95 jaar;Totaal;2057;69193;7260.0
3713;90 tot 95 jaar;Totaal;2058;70364;7315.0
3714;90 tot 95 jaar;Totaal;2059;71572;7377.0
3715;90 tot 95 jaar;Totaal;2060;73769;7498.0
3716;90 tot 95 jaar;Totaal;2061;75383;7591.0
3717;90 tot 95 jaar;Totaal;2062;76148;7605.0
3718;90 tot 95 jaar;Totaal;2063;75835;7549.0
3719;90 tot 95 jaar;Totaal;2064;74202;7375.0
3720;90 tot 95 jaar;Totaal;2065;72144;7136.0
3721;90 tot 95 jaar;Totaal;2066;70158;6892.0
3722;90 tot 95 jaar;Totaal;2067;69140;6716.0
3723;90 tot 95 jaar;Totaal;2068;68726;6603.0
3724;90 tot 95 jaar;Totaal;2069;69506;6598.0
3725;90 tot 95 jaar;Totaal;2070;70647;6634.0
3726;90 tot 95 jaar;Geen kinderen;2025;14117;
3727;90 tot 95 jaar;Geen kinderen;2026;14872;
3728;90 tot 95 jaar;Geen kinderen;2027;15686;
3729;90 tot 95 jaar;Geen kinderen;2028;16492;
3730;90 tot 95 jaar;Geen kinderen;2029;17708;
3731;90 tot 95 jaar;Geen kinderen;2030;18801;
3732;90 tot 95 jaar;Geen kinderen;2031;20066;
3733;90 tot 95 jaar;Geen kinderen;2032;20998;
3734;90 tot 95 jaar;Geen kinderen;2033;22270;
3735;90 tot 95 jaar;Geen kinderen;2034;24034;
3736;90 tot 95 jaar;Geen kinderen;2035;25962;
3737;90 tot 95 jaar;Geen kinderen;2036;27105;
3738;90 tot 95 jaar;Geen kinderen;2037;32245;
3739;90 tot 95 jaar;Geen kinderen;2038;35858;
3740;90 tot 95 jaar;Geen kinderen;2039;38050;
3741;90 tot 95 jaar;Geen kinderen;2040;39291;
3742;90 tot 95 jaar;Geen kinderen;2041;40287;
3743;90 tot 95 jaar;Geen kinderen;2042;40389;
3744;90 tot 95 jaar;Geen kinderen;2043;41241;
3745;90 tot 95 jaar;Geen kinderen;2044;42236;
3746;90 tot 95 jaar;Geen kinderen;2045;43576;
3747;90 tot 95 jaar;Geen kinderen;2046;45035;
3748;90 tot 95 jaar;Geen kinderen;2047;46867;
3749;90 tot 95 jaar;Geen kinderen;2048;48708;
3750;90 tot 95 jaar;Geen kinderen;2049;50809;
3751;90 tot 95 jaar;Geen kinderen;2050;53034;
3752;90 tot 95 jaar;Geen kinderen;2051;55227;
3753;90 tot 95 jaar;Geen kinderen;2052;57649;
3754;90 tot 95 jaar;Geen kinderen;2053;59946;
3755;90 tot 95 jaar;Geen kinderen;2054;62399;
3756;90 tot 95 jaar;Geen kinderen;2055;64833;
3757;90 tot 95 jaar;Geen kinderen;2056;66648;
3758;90 tot 95 jaar;Geen kinderen;2057;67903;
3759;90 tot 95 jaar;Geen kinderen;2058;69066;
3760;90 tot 95 jaar;Geen kinderen;2059;70270;
3761;90 tot 95 jaar;Geen kinderen;2060;72460;
3762;90 tot 95 jaar;Geen kinderen;2061;74067;
3763;90 tot 95 jaar;Geen kinderen;2062;74827;
3764;90 tot 95 jaar;Geen kinderen;2063;74506;
3765;90 tot 95 jaar;Geen kinderen;2064;72867;
3766;90 tot 95 jaar;Geen kinderen;2065;70804;
3767;90 tot 95 jaar;Geen kinderen;2066;68801;
3768;90 tot 95 jaar;Geen kinderen;2067;67767;
3769;90 tot 95 jaar;Geen kinderen;2068;67335;
3770;90 tot 95 jaar;Geen kinderen;2069;68091;
3771;90 tot 95 jaar;Geen kinderen;2070;69206;
3772;90 tot 95 jaar;Één kind;2025;399;2341.0
3773;90 tot 95 jaar;Één kind;2026;421;2279.0
3774;90 tot 95 jaar;Één kind;2027;445;2268.0
3775;90 tot 95 jaar;Één kind;2028;470;2269.0
3776;90 tot 95 jaar;Één kind;2029;497;2349.0
3777;90 tot 95 jaar;Één kind;2030;528;2457.0
3778;90 tot 95 jaar;Één kind;2031;556;2574.0
3779;90 tot 95 jaar;Één kind;2032;597;2677.0
3780;90 tot 95 jaar;Één kind;2033;631;2807.0
3781;90 tot 95 jaar;Één kind;2034;659;2944.0
3782;90 tot 95 jaar;Één kind;2035;686;3118.0
3783;90 tot 95 jaar;Één kind;2036;708;3223.0
3784;90 tot 95 jaar;Één kind;2037;740;3646.0
3785;90 tot 95 jaar;Één kind;2038;768;3977.0
3786;90 tot 95 jaar;Één kind;2039;793;4190.0
3787;90 tot 95 jaar;Één kind;2040;815;4331.0
3788;90 tot 95 jaar;Één kind;2041;835;4482.0
3789;90 tot 95 jaar;Één kind;2042;847;4473.0
3790;90 tot 95 jaar;Één kind;2043;871;4547.0
3791;90 tot 95 jaar;Één kind;2044;892;4650.0
3792;90 tot 95 jaar;Één kind;2045;916;4783.0
3793;90 tot 95 jaar;Één kind;2046;936;4940.0
3794;90 tot 95 jaar;Één kind;2047;957;5123.0
3795;90 tot 95 jaar;Één kind;2048;981;5306.0
3796;90 tot 95 jaar;Één kind;2049;1005;5497.0
3797;90 tot 95 jaar;Één kind;2050;1026;5690.0
3798;90 tot 95 jaar;Één kind;2051;1043;5874.0
3799;90 tot 95 jaar;Één kind;2052;1059;6064.0
3800;90 tot 95 jaar;Één kind;2053;1074;6240.0
3801;90 tot 95 jaar;Één kind;2054;1090;6416.0
3802;90 tot 95 jaar;Één kind;2055;1107;6584.0
3803;90 tot 95 jaar;Één kind;2056;1120;6699.0
3804;90 tot 95 jaar;Één kind;2057;1126;6771.0
3805;90 tot 95 jaar;Één kind;2058;1132;6822.0
3806;90 tot 95 jaar;Één kind;2059;1134;6880.0
3807;90 tot 95 jaar;Één kind;2060;1140;6993.0
3808;90 tot 95 jaar;Één kind;2061;1147;7080.0
3809;90 tot 95 jaar;Één kind;2062;1153;7093.0
3810;90 tot 95 jaar;Één kind;2063;1163;7041.0
3811;90 tot 95 jaar;Één kind;2064;1170;6878.0
3812;90 tot 95 jaar;Één kind;2065;1173;6655.0
3813;90 tot 95 jaar;Één kind;2066;1193;6428.0
3814;90 tot 95 jaar;Één kind;2067;1209;6263.0
3815;90 tot 95 jaar;Één kind;2068;1228;6159.0
3816;90 tot 95 jaar;Één kind;2069;1254;6154.0
3817;90 tot 95 jaar;Één kind;2070;1278;6188.0
3818;90 tot 95 jaar;Twee kinderen;2025;31;173.0
3819;90 tot 95 jaar;Twee kinderen;2026;31;166.0
3820;90 tot 95 jaar;Twee kinderen;2027;32;163.0
3821;90 tot 95 jaar;Twee kinderen;2028;33;161.0
3822;90 tot 95 jaar;Twee kinderen;2029;33;163.0
3823;90 tot 95 jaar;Twee kinderen;2030;34;162.0
3824;90 tot 95 jaar;Twee kinderen;2031;33;161.0
3825;90 tot 95 jaar;Twee kinderen;2032;35;154.0
3826;90 tot 95 jaar;Twee kinderen;2033;38;158.0
3827;90 tot 95 jaar;Twee kinderen;2034;41;173.0
3828;90 tot 95 jaar;Twee kinderen;2035;44;187.0
3829;90 tot 95 jaar;Twee kinderen;2036;46;196.0
3830;90 tot 95 jaar;Twee kinderen;2037;48;233.0
3831;90 tot 95 jaar;Twee kinderen;2038;51;260.0
3832;90 tot 95 jaar;Twee kinderen;2039;53;284.0
3833;90 tot 95 jaar;Twee kinderen;2040;56;309.0
3834;90 tot 95 jaar;Twee kinderen;2041;60;319.0
3835;90 tot 95 jaar;Twee kinderen;2042;67;318.0
3836;90 tot 95 jaar;Twee kinderen;2043;74;323.0
3837;90 tot 95 jaar;Twee kinderen;2044;80;331.0
3838;90 tot 95 jaar;Twee kinderen;2045;85;340.0
3839;90 tot 95 jaar;Twee kinderen;2046;93;351.0
3840;90 tot 95 jaar;Twee kinderen;2047;100;365.0
3841;90 tot 95 jaar;Twee kinderen;2048;103;378.0
3842;90 tot 95 jaar;Twee kinderen;2049;108;392.0
3843;90 tot 95 jaar;Twee kinderen;2050;114;407.0
3844;90 tot 95 jaar;Twee kinderen;2051;120;420.0
3845;90 tot 95 jaar;Twee kinderen;2052;125;434.0
3846;90 tot 95 jaar;Twee kinderen;2053;130;446.0
3847;90 tot 95 jaar;Twee kinderen;2054;134;459.0
3848;90 tot 95 jaar;Twee kinderen;2055;139;471.0
3849;90 tot 95 jaar;Twee kinderen;2056;145;480.0
3850;90 tot 95 jaar;Twee kinderen;2057;150;484.0
3851;90 tot 95 jaar;Twee kinderen;2058;152;488.0
3852;90 tot 95 jaar;Twee kinderen;2059;154;492.0
3853;90 tot 95 jaar;Twee kinderen;2060;155;500.0
3854;90 tot 95 jaar;Twee kinderen;2061;155;506.0
3855;90 tot 95 jaar;Twee kinderen;2062;154;507.0
3856;90 tot 95 jaar;Twee kinderen;2063;152;503.0
3857;90 tot 95 jaar;Twee kinderen;2064;151;492.0
3858;90 tot 95 jaar;Twee kinderen;2065;153;476.0
3859;90 tot 95 jaar;Twee kinderen;2066;149;459.0
3860;90 tot 95 jaar;Twee kinderen;2067;149;448.0
3861;90 tot 95 jaar;Twee kinderen;2068;148;440.0
3862;90 tot 95 jaar;Twee kinderen;2069;146;440.0
3863;90 tot 95 jaar;Twee kinderen;2070;148;442.0
3864;90 tot 95 jaar;Drie kinderen of meer;2025;10;2.0
3865;90 tot 95 jaar;Drie kinderen of meer;2026;10;2.0
3866;90 tot 95 jaar;Drie kinderen of meer;2027;11;2.0
3867;90 tot 95 jaar;Drie kinderen of meer;2028;11;2.0
3868;90 tot 95 jaar;Drie kinderen of meer;2029;11;2.0
3869;90 tot 95 jaar;Drie kinderen of meer;2030;12;2.0
3870;90 tot 95 jaar;Drie kinderen of meer;2031;12;2.0
3871;90 tot 95 jaar;Drie kinderen of meer;2032;12;2.0
3872;90 tot 95 jaar;Drie kinderen of meer;2033;12;2.0
3873;90 tot 95 jaar;Drie kinderen of meer;2034;12;2.0
3874;90 tot 95 jaar;Drie kinderen of meer;2035;12;2.0
3875;90 tot 95 jaar;Drie kinderen of meer;2036;12;3.0
3876;90 tot 95 jaar;Drie kinderen of meer;2037;12;3.0
3877;90 tot 95 jaar;Drie kinderen of meer;2038;12;3.0
3878;90 tot 95 jaar;Drie kinderen of meer;2039;12;3.0
3879;90 tot 95 jaar;Drie kinderen of meer;2040;12;3.0
3880;90 tot 95 jaar;Drie kinderen of meer;2041;12;3.0
3881;90 tot 95 jaar;Drie kinderen of meer;2042;12;3.0
3882;90 tot 95 jaar;Drie kinderen of meer;2043;12;3.0
3883;90 tot 95 jaar;Drie kinderen of meer;2044;12;3.0
3884;90 tot 95 jaar;Drie kinderen of meer;2045;12;3.0
3885;90 tot 95 jaar;Drie kinderen of meer;2046;12;4.0
3886;90 tot 95 jaar;Drie kinderen of meer;2047;13;4.0
3887;90 tot 95 jaar;Drie kinderen of meer;2048;13;4.0
3888;90 tot 95 jaar;Drie kinderen of meer;2049;13;4.0
3889;90 tot 95 jaar;Drie kinderen of meer;2050;13;4.0
3890;90 tot 95 jaar;Drie kinderen of meer;2051;13;4.0
3891;90 tot 95 jaar;Drie kinderen of meer;2052;13;4.0
3892;90 tot 95 jaar;Drie kinderen of meer;2053;13;4.0
3893;90 tot 95 jaar;Drie kinderen of meer;2054;13;5.0
3894;90 tot 95 jaar;Drie kinderen of meer;2055;14;5.0
3895;90 tot 95 jaar;Drie kinderen of meer;2056;14;5.0
3896;90 tot 95 jaar;Drie kinderen of meer;2057;14;5.0
3897;90 tot 95 jaar;Drie kinderen of meer;2058;14;5.0
3898;90 tot 95 jaar;Drie kinderen of meer;2059;14;5.0
3899;90 tot 95 jaar;Drie kinderen of meer;2060;14;5.0
3900;90 tot 95 jaar;Drie kinderen of meer;2061;14;5.0
3901;90 tot 95 jaar;Drie kinderen of meer;2062;14;5.0
3902;90 tot 95 jaar;Drie kinderen of meer;2063;14;5.0
3903;90 tot 95 jaar;Drie kinderen of meer;2064;14;5.0
3904;90 tot 95 jaar;Drie kinderen of meer;2065;14;5.0
3905;90 tot 95 jaar;Drie kinderen of meer;2066;15;5.0
3906;90 tot 95 jaar;Drie kinderen of meer;2067;15;5.0
3907;90 tot 95 jaar;Drie kinderen of meer;2068;15;4.0
3908;90 tot 95 jaar;Drie kinderen of meer;2069;15;4.0
3909;90 tot 95 jaar;Drie kinderen of meer;2070;15;4.0
3910;95 jaar of ouder;Totaal;2025;1352;645.0
3911;95 jaar of ouder;Totaal;2026;1465;631.0
3912;95 jaar of ouder;Totaal;2027;1566;617.0
3913;95 jaar of ouder;Totaal;2028;1684;614.0
3914;95 jaar of ouder;Totaal;2029;1776;618.0
3915;95 jaar of ouder;Totaal;2030;1934;630.0
3916;95 jaar of ouder;Totaal;2031;2106;654.0
3917;95 jaar of ouder;Totaal;2032;2278;685.0
3918;95 jaar of ouder;Totaal;2033;2451;715.0
3919;95 jaar of ouder;Totaal;2034;2686;760.0
3920;95 jaar of ouder;Totaal;2035;2901;809.0
3921;95 jaar of ouder;Totaal;2036;3143;858.0
3922;95 jaar of ouder;Totaal;2037;3329;898.0
3923;95 jaar of ouder;Totaal;2038;3586;952.0
3924;95 jaar of ouder;Totaal;2039;3950;1023.0
3925;95 jaar of ouder;Totaal;2040;4333;1103.0
3926;95 jaar of ouder;Totaal;2041;4563;1155.0
3927;95 jaar of ouder;Totaal;2042;5587;1339.0
3928;95 jaar of ouder;Totaal;2043;6255;1480.0
3929;95 jaar of ouder;Totaal;2044;6645;1566.0
3930;95 jaar of ouder;Totaal;2045;6881;1641.0
3931;95 jaar of ouder;Totaal;2046;7084;1693.0
3932;95 jaar of ouder;Totaal;2047;7314;1740.0
3933;95 jaar of ouder;Totaal;2048;7661;1810.0
3934;95 jaar of ouder;Totaal;2049;7986;1879.0
3935;95 jaar of ouder;Totaal;2050;8361;1954.0
3936;95 jaar of ouder;Totaal;2051;8755;2037.0
3937;95 jaar of ouder;Totaal;2052;9238;2132.0
3938;95 jaar of ouder;Totaal;2053;9747;2230.0
3939;95 jaar of ouder;Totaal;2054;10309;2335.0
3940;95 jaar of ouder;Totaal;2055;10913;2442.0
3941;95 jaar of ouder;Totaal;2056;11510;2551.0
3942;95 jaar of ouder;Totaal;2057;12192;2666.0
3943;95 jaar of ouder;Totaal;2058;12851;2775.0
3944;95 jaar of ouder;Totaal;2059;13572;2887.0
3945;95 jaar of ouder;Totaal;2060;14306;3000.0
3946;95 jaar of ouder;Totaal;2061;14884;3092.0
3947;95 jaar of ouder;Totaal;2062;15362;3160.0
3948;95 jaar of ouder;Totaal;2063;15843;3229.0
3949;95 jaar of ouder;Totaal;2064;16383;3307.0
3950;95 jaar of ouder;Totaal;2065;17207;3412.0
3951;95 jaar of ouder;Totaal;2066;17808;3493.0
3952;95 jaar of ouder;Totaal;2067;18150;3535.0
3953;95 jaar of ouder;Totaal;2068;18228;3546.0
3954;95 jaar of ouder;Totaal;2069;18009;3507.0
3955;95 jaar of ouder;Totaal;2070;17831;3460.0
3956;95 jaar of ouder;Geen kinderen;2025;1290;
3957;95 jaar of ouder;Geen kinderen;2026;1399;
3958;95 jaar of ouder;Geen kinderen;2027;1494;
3959;95 jaar of ouder;Geen kinderen;2028;1607;
3960;95 jaar of ouder;Geen kinderen;2029;1695;
3961;95 jaar of ouder;Geen kinderen;2030;1847;
3962;95 jaar of ouder;Geen kinderen;2031;2014;
3963;95 jaar of ouder;Geen kinderen;2032;2180;
3964;95 jaar of ouder;Geen kinderen;2033;2347;
3965;95 jaar of ouder;Geen kinderen;2034;2576;
3966;95 jaar of ouder;Geen kinderen;2035;2784;
3967;95 jaar of ouder;Geen kinderen;2036;3021;
3968;95 jaar of ouder;Geen kinderen;2037;3198;
3969;95 jaar of ouder;Geen kinderen;2038;3448;
3970;95 jaar of ouder;Geen kinderen;2039;3804;
3971;95 jaar of ouder;Geen kinderen;2040;4183;
3972;95 jaar of ouder;Geen kinderen;2041;4406;
3973;95 jaar of ouder;Geen kinderen;2042;5430;
3974;95 jaar of ouder;Geen kinderen;2043;6087;
3975;95 jaar of ouder;Geen kinderen;2044;6470;
3976;95 jaar of ouder;Geen kinderen;2045;6700;
3977;95 jaar of ouder;Geen kinderen;2046;6900;
3978;95 jaar of ouder;Geen kinderen;2047;7124;
3979;95 jaar of ouder;Geen kinderen;2048;7464;
3980;95 jaar of ouder;Geen kinderen;2049;7782;
3981;95 jaar of ouder;Geen kinderen;2050;8152;
3982;95 jaar of ouder;Geen kinderen;2051;8541;
3983;95 jaar of ouder;Geen kinderen;2052;9020;
3984;95 jaar of ouder;Geen kinderen;2053;9524;
3985;95 jaar of ouder;Geen kinderen;2054;10076;
3986;95 jaar of ouder;Geen kinderen;2055;10675;
3987;95 jaar of ouder;Geen kinderen;2056;11265;
3988;95 jaar of ouder;Geen kinderen;2057;11942;
3989;95 jaar of ouder;Geen kinderen;2058;12596;
3990;95 jaar of ouder;Geen kinderen;2059;13312;
3991;95 jaar of ouder;Geen kinderen;2060;14039;
3992;95 jaar of ouder;Geen kinderen;2061;14610;
3993;95 jaar of ouder;Geen kinderen;2062;15083;
3994;95 jaar of ouder;Geen kinderen;2063;15555;
3995;95 jaar of ouder;Geen kinderen;2064;16094;
3996;95 jaar of ouder;Geen kinderen;2065;16915;
3997;95 jaar of ouder;Geen kinderen;2066;17507;
3998;95 jaar of ouder;Geen kinderen;2067;17843;
3999;95 jaar of ouder;Geen kinderen;2068;17913;
4000;95 jaar of ouder;Geen kinderen;2069;17683;
4001;95 jaar of ouder;Geen kinderen;2070;17498;
4002;95 jaar of ouder;Één kind;2025;55;605.0
4003;95 jaar of ouder;Één kind;2026;59;592.0
4004;95 jaar of ouder;Één kind;2027;65;578.0
4005;95 jaar of ouder;Één kind;2028;70;576.0
4006;95 jaar of ouder;Één kind;2029;74;580.0
4007;95 jaar of ouder;Één kind;2030;79;591.0
4008;95 jaar of ouder;Één kind;2031;84;614.0
4009;95 jaar of ouder;Één kind;2032;90;644.0
4010;95 jaar of ouder;Één kind;2033;96;672.0
4011;95 jaar of ouder;Één kind;2034;101;714.0
4012;95 jaar of ouder;Één kind;2035;108;765.0
4013;95 jaar of ouder;Één kind;2036;113;808.0
4014;95 jaar of ouder;Één kind;2037;121;844.0
4015;95 jaar of ouder;Één kind;2038;128;895.0
4016;95 jaar of ouder;Één kind;2039;135;961.0
