ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
5815;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2015;0.1;;;;;
5816;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2016;0.1;;;;;
5817;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2017;0.1;;;;;
5818;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2018;0.2;;;;;
5819;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2019;0.2;;;;;
5820;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2020;0.2;;;;;
5821;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2021;0.2;;;;;
5822;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2022;0.2;;;;;
5823;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2014;0.0;;;;;
5824;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2015;0.0;;;;;
5825;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2016;0.0;;;;;
5826;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2017;0.0;;;;;
5827;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2018;0.0;;;;;
5828;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2019;0.1;;;;;
5829;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2020;0.1;;;;;
5830;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2021;0.1;;;;;
5831;Overige hernieuwbare energiebronnen;94 Ideële, belangen-, hobbyverenigingen;2022;0.1;;;;;
5832;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2014;0.0;;;;;
5833;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2015;0.0;;;;;
5834;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2016;0.0;;;;;
5835;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2017;0.0;;;;;
5836;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2018;0.0;;;;;
5837;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2019;0.0;;;;;
5838;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2020;0.0;;;;;
5839;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2021;0.0;;;;;
5840;Overige hernieuwbare energiebronnen;95 Reparatie van consumentenartikelen;2022;0.0;;;;;
5841;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2014;0.1;;;;;
5842;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2015;0.1;;;;;
5843;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2016;0.1;;;;;
5844;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2017;0.1;;;;;
5845;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2018;0.1;;;;;
5846;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2019;0.1;;;;;
5847;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2020;0.1;;;;;
5848;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2021;0.1;;;;;
5849;Overige hernieuwbare energiebronnen;96 Overige persoonlijke dienstverlening;2022;0.2;;;;;
5850;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2014;;;;;;
5851;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2015;;;;;;
5852;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2016;;;;;;
5853;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2017;;;;;;
5854;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2018;;;;;;
5855;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2019;;;;;;
5856;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2020;;;;;;
5857;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2021;;;;;;
5858;Overige hernieuwbare energiebronnen;T Huishoudens als werkgever;2022;;;;;;
5859;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2014;;;;;;
5860;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2015;;;;;;
5861;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2016;;;;;;
5862;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2017;;;;;;
5863;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2018;;;;;;
5864;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2019;;;;;;
5865;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2020;;;;;;
5866;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2021;;;;;;
5867;Overige hernieuwbare energiebronnen;U Extraterritoriale organisaties;2022;;;;;;
5868;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2014;;;;;;
5869;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2015;;;;;;
5870;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2016;;;;;;
5871;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2017;;;;;;
5872;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2018;;;;;;
5873;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2019;;;;;;
5874;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2020;;;;;;
5875;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2021;;;;;;
5876;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik totaal;2022;;;;;;
5877;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2014;;;;;;
5878;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2015;;;;;;
5879;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2016;;;;;;
5880;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2017;;;;;;
5881;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2018;;;;;;
5882;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2019;;;;;;
5883;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2020;;;;;;
5884;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2021;;;;;;
5885;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik verwarmen...;2022;;;;;;
5886;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2014;;;;;;
5887;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2015;;;;;;
5888;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2016;;;;;;
5889;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2017;;;;;;
5890;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2018;;;;;;
5891;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2019;;;;;;
5892;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2020;;;;;;
5893;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2021;;;;;;
5894;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik voor vervoer;2022;;;;;;
5895;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2014;;;;;;
5896;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2015;;;;;;
5897;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2016;;;;;;
5898;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2017;;;;;;
5899;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2018;;;;;;
5900;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2019;;;;;;
5901;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2020;;;;;;
5902;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2021;;;;;;
5903;Overige hernieuwbare energiebronnen;Huishoudens: energiegebruik overige;2022;;;;;;
5904;Steenkool;Nederlandse economie totaal;2014;;419.3;535.6;;;131.0
5905;Steenkool;Nederlandse economie totaal;2015;;465.4;594.5;;;145.4
5906;Steenkool;Nederlandse economie totaal;2016;;430.4;568.2;;;141.1
5907;Steenkool;Nederlandse economie totaal;2017;;383.5;506.7;;;117.8
5908;Steenkool;Nederlandse economie totaal;2018;;344.8;441.3;;;98.3
5909;Steenkool;Nederlandse economie totaal;2019;;269.5;358.9;;;84.5
5910;Steenkool;Nederlandse economie totaal;2020;;176.8;244.5;;;80.2
5911;Steenkool;Nederlandse economie totaal;2021;;235.6;289.4;;;57.1
5912;Steenkool;Nederlandse economie totaal;2022;;234.3;319.8;;;80.6
5913;Steenkool;A-U Alle economische activiteiten;2014;;419.3;535.6;;;131.0
5914;Steenkool;A-U Alle economische activiteiten;2015;;465.4;594.5;;;145.4
5915;Steenkool;A-U Alle economische activiteiten;2016;;430.4;568.2;;;141.1
5916;Steenkool;A-U Alle economische activiteiten;2017;;383.5;506.7;;;117.8
5917;Steenkool;A-U Alle economische activiteiten;2018;;344.8;441.3;;;98.3
5918;Steenkool;A-U Alle economische activiteiten;2019;;269.5;358.9;;;84.5
5919;Steenkool;A-U Alle economische activiteiten;2020;;176.8;244.5;;;80.2
5920;Steenkool;A-U Alle economische activiteiten;2021;;235.6;289.4;;;57.1
5921;Steenkool;A-U Alle economische activiteiten;2022;;234.3;319.8;;;80.6
5922;Steenkool;A Landbouw, bosbouw en visserij;2014;;;;;;
5923;Steenkool;A Landbouw, bosbouw en visserij;2015;;;;;;
5924;Steenkool;A Landbouw, bosbouw en visserij;2016;;;;;;
5925;Steenkool;A Landbouw, bosbouw en visserij;2017;;;;;;
5926;Steenkool;A Landbouw, bosbouw en visserij;2018;;;;;;
5927;Steenkool;A Landbouw, bosbouw en visserij;2019;;;;;;
5928;Steenkool;A Landbouw, bosbouw en visserij;2020;;;;;;
5929;Steenkool;A Landbouw, bosbouw en visserij;2021;;;;;;
5930;Steenkool;A Landbouw, bosbouw en visserij;2022;;;;;;
5931;Steenkool;01 Landbouw;2014;;;;;;
5932;Steenkool;01 Landbouw;2015;;;;;;
5933;Steenkool;01 Landbouw;2016;;;;;;
5934;Steenkool;01 Landbouw;2017;;;;;;
5935;Steenkool;01 Landbouw;2018;;;;;;
5936;Steenkool;01 Landbouw;2019;;;;;;
5937;Steenkool;01 Landbouw;2020;;;;;;
5938;Steenkool;01 Landbouw;2021;;;;;;
5939;Steenkool;01 Landbouw;2022;;;;;;
5940;Steenkool;02 Bosbouw;2014;;;;;;
5941;Steenkool;02 Bosbouw;2015;;;;;;
5942;Steenkool;02 Bosbouw;2016;;;;;;
5943;Steenkool;02 Bosbouw;2017;;;;;;
5944;Steenkool;02 Bosbouw;2018;;;;;;
5945;Steenkool;02 Bosbouw;2019;;;;;;
5946;Steenkool;02 Bosbouw;2020;;;;;;
5947;Steenkool;02 Bosbouw;2021;;;;;;
5948;Steenkool;02 Bosbouw;2022;;;;;;
5949;Steenkool;03 Visserij;2014;;;;;;
5950;Steenkool;03 Visserij;2015;;;;;;
5951;Steenkool;03 Visserij;2016;;;;;;
5952;Steenkool;03 Visserij;2017;;;;;;
5953;Steenkool;03 Visserij;2018;;;;;;
5954;Steenkool;03 Visserij;2019;;;;;;
5955;Steenkool;03 Visserij;2020;;;;;;
5956;Steenkool;03 Visserij;2021;;;;;;
5957;Steenkool;03 Visserij;2022;;;;;;
5958;Steenkool;B Delfstoffenwinning;2014;;;;;;
5959;Steenkool;B Delfstoffenwinning;2015;;;;;;
5960;Steenkool;B Delfstoffenwinning;2016;;;;;;
5961;Steenkool;B Delfstoffenwinning;2017;;;;;;
5962;Steenkool;B Delfstoffenwinning;2018;;;;;;
5963;Steenkool;B Delfstoffenwinning;2019;;;;;;
5964;Steenkool;B Delfstoffenwinning;2020;;;;;;
5965;Steenkool;B Delfstoffenwinning;2021;;;;;;
5966;Steenkool;B Delfstoffenwinning;2022;;;;;;
5967;Steenkool;C Industrie;2014;;116.0;;;;
5968;Steenkool;C Industrie;2015;;128.8;;;;
5969;Steenkool;C Industrie;2016;;125.7;;;;
5970;Steenkool;C Industrie;2017;;127.0;;;;
5971;Steenkool;C Industrie;2018;;123.3;;;;
5972;Steenkool;C Industrie;2019;;122.9;;;;
5973;Steenkool;C Industrie;2020;;112.9;;;;
5974;Steenkool;C Industrie;2021;;117.2;;;;
5975;Steenkool;C Industrie;2022;;113.8;;;;
5976;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2014;;0.8;;;;
5977;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2015;;0.9;;;;
5978;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2016;;1.0;;;;
5979;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2017;;1.2;;;;
5980;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2018;;1.0;;;;
5981;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2019;;1.0;;;;
5982;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2020;;0.8;;;;
5983;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2021;;0.8;;;;
5984;Steenkool;10-12 Voedings-, genotmiddelenindustrie;2022;;0.4;;;;
5985;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2014;;;;;;
5986;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2015;;;;;;
5987;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2016;;;;;;
5988;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2017;;;;;;
5989;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2018;;;;;;
5990;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2019;;;;;;
5991;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2020;;;;;;
5992;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2021;;;;;;
5993;Steenkool;13-15 Textiel-, kleding-, lederindustrie;2022;;;;;;
5994;Steenkool;16 Houtindustrie;2014;;;;;;
5995;Steenkool;16 Houtindustrie;2015;;;;;;
5996;Steenkool;16 Houtindustrie;2016;;;;;;
5997;Steenkool;16 Houtindustrie;2017;;;;;;
5998;Steenkool;16 Houtindustrie;2018;;;;;;
5999;Steenkool;16 Houtindustrie;2019;;;;;;
6000;Steenkool;16 Houtindustrie;2020;;;;;;
6001;Steenkool;16 Houtindustrie;2021;;;;;;
6002;Steenkool;16 Houtindustrie;2022;;;;;;
6003;Steenkool;17 Papierindustrie;2014;;;;;;
6004;Steenkool;17 Papierindustrie;2015;;;;;;
6005;Steenkool;17 Papierindustrie;2016;;;;;;
6006;Steenkool;17 Papierindustrie;2017;;;;;;
6007;Steenkool;17 Papierindustrie;2018;;;;;;
6008;Steenkool;17 Papierindustrie;2019;;;;;;
6009;Steenkool;17 Papierindustrie;2020;;;;;;
6010;Steenkool;17 Papierindustrie;2021;;;;;;
6011;Steenkool;17 Papierindustrie;2022;;;;;;
6012;Steenkool;18 Grafische industrie;2014;;;;;;
6013;Steenkool;18 Grafische industrie;2015;;;;;;
6014;Steenkool;18 Grafische industrie;2016;;;;;;
6015;Steenkool;18 Grafische industrie;2017;;;;;;
6016;Steenkool;18 Grafische industrie;2018;;;;;;
6017;Steenkool;18 Grafische industrie;2019;;;;;;
6018;Steenkool;18 Grafische industrie;2020;;;;;;
6019;Steenkool;18 Grafische industrie;2021;;;;;;
6020;Steenkool;18 Grafische industrie;2022;;;;;;
6021;Steenkool;19 Aardolie-industrie;2014;;;;;;
6022;Steenkool;19 Aardolie-industrie;2015;;;;;;
6023;Steenkool;19 Aardolie-industrie;2016;;;;;;
6024;Steenkool;19 Aardolie-industrie;2017;;;;;;
6025;Steenkool;19 Aardolie-industrie;2018;;;;;;
6026;Steenkool;19 Aardolie-industrie;2019;;;;;;
6027;Steenkool;19 Aardolie-industrie;2020;;;;;;
6028;Steenkool;19 Aardolie-industrie;2021;;;;;;
6029;Steenkool;19 Aardolie-industrie;2022;;;;;;
6030;Steenkool;20 Chemische industrie;2014;;;;;;
6031;Steenkool;20 Chemische industrie;2015;;;;;;
6032;Steenkool;20 Chemische industrie;2016;;;;;;
6033;Steenkool;20 Chemische industrie;2017;;;;;;
6034;Steenkool;20 Chemische industrie;2018;;;;;;
6035;Steenkool;20 Chemische industrie;2019;;;;;;
6036;Steenkool;20 Chemische industrie;2020;;;;;;
6037;Steenkool;20 Chemische industrie;2021;;;;;;
6038;Steenkool;20 Chemische industrie;2022;;;;;;
6039;Steenkool;21 Farmaceutische industrie;2014;;;;;;
6040;Steenkool;21 Farmaceutische industrie;2015;;;;;;
6041;Steenkool;21 Farmaceutische industrie;2016;;;;;;
6042;Steenkool;21 Farmaceutische industrie;2017;;;;;;
6043;Steenkool;21 Farmaceutische industrie;2018;;;;;;
6044;Steenkool;21 Farmaceutische industrie;2019;;;;;;
6045;Steenkool;21 Farmaceutische industrie;2020;;;;;;
6046;Steenkool;21 Farmaceutische industrie;2021;;;;;;
6047;Steenkool;21 Farmaceutische industrie;2022;;;;;;
6048;Steenkool;22 Rubber- en kunststofproductindustrie;2014;;;;;;
6049;Steenkool;22 Rubber- en kunststofproductindustrie;2015;;;;;;
6050;Steenkool;22 Rubber- en kunststofproductindustrie;2016;;;;;;
6051;Steenkool;22 Rubber- en kunststofproductindustrie;2017;;;;;;
6052;Steenkool;22 Rubber- en kunststofproductindustrie;2018;;;;;;
6053;Steenkool;22 Rubber- en kunststofproductindustrie;2019;;;;;;
6054;Steenkool;22 Rubber- en kunststofproductindustrie;2020;;;;;;
6055;Steenkool;22 Rubber- en kunststofproductindustrie;2021;;;;;;
6056;Steenkool;22 Rubber- en kunststofproductindustrie;2022;;;;;;
6057;Steenkool;23 Bouwmaterialenindustrie;2014;;0.0;;;;
6058;Steenkool;23 Bouwmaterialenindustrie;2015;;0.0;;;;
6059;Steenkool;23 Bouwmaterialenindustrie;2016;;0.0;;;;
6060;Steenkool;23 Bouwmaterialenindustrie;2017;;0.0;;;;
6061;Steenkool;23 Bouwmaterialenindustrie;2018;;0.0;;;;
6062;Steenkool;23 Bouwmaterialenindustrie;2019;;0.0;;;;
6063;Steenkool;23 Bouwmaterialenindustrie;2020;;0.0;;;;
6064;Steenkool;23 Bouwmaterialenindustrie;2021;;0.0;;;;
6065;Steenkool;23 Bouwmaterialenindustrie;2022;;0.0;;;;
6066;Steenkool;24 Basismetaalindustrie;2014;;115.2;;;;
6067;Steenkool;24 Basismetaalindustrie;2015;;127.9;;;;
6068;Steenkool;24 Basismetaalindustrie;2016;;124.7;;;;
6069;Steenkool;24 Basismetaalindustrie;2017;;125.8;;;;
6070;Steenkool;24 Basismetaalindustrie;2018;;122.2;;;;
6071;Steenkool;24 Basismetaalindustrie;2019;;121.8;;;;
6072;Steenkool;24 Basismetaalindustrie;2020;;112.1;;;;
6073;Steenkool;24 Basismetaalindustrie;2021;;116.3;;;;
6074;Steenkool;24 Basismetaalindustrie;2022;;113.4;;;;
6075;Steenkool;25 Metaalproductenindustrie;2014;;;;;;
6076;Steenkool;25 Metaalproductenindustrie;2015;;;;;;
6077;Steenkool;25 Metaalproductenindustrie;2016;;;;;;
6078;Steenkool;25 Metaalproductenindustrie;2017;;;;;;
6079;Steenkool;25 Metaalproductenindustrie;2018;;;;;;
6080;Steenkool;25 Metaalproductenindustrie;2019;;;;;;
6081;Steenkool;25 Metaalproductenindustrie;2020;;;;;;
6082;Steenkool;25 Metaalproductenindustrie;2021;;;;;;
6083;Steenkool;25 Metaalproductenindustrie;2022;;;;;;
6084;Steenkool;26 Elektrotechnische industrie;2014;;;;;;
6085;Steenkool;26 Elektrotechnische industrie;2015;;;;;;
6086;Steenkool;26 Elektrotechnische industrie;2016;;;;;;
6087;Steenkool;26 Elektrotechnische industrie;2017;;;;;;
6088;Steenkool;26 Elektrotechnische industrie;2018;;;;;;
6089;Steenkool;26 Elektrotechnische industrie;2019;;;;;;
6090;Steenkool;26 Elektrotechnische industrie;2020;;;;;;
6091;Steenkool;26 Elektrotechnische industrie;2021;;;;;;
6092;Steenkool;26 Elektrotechnische industrie;2022;;;;;;
6093;Steenkool;27 Elektrische apparatenindustrie;2014;;;;;;
6094;Steenkool;27 Elektrische apparatenindustrie;2015;;;;;;
6095;Steenkool;27 Elektrische apparatenindustrie;2016;;;;;;
6096;Steenkool;27 Elektrische apparatenindustrie;2017;;;;;;
6097;Steenkool;27 Elektrische apparatenindustrie;2018;;;;;;
6098;Steenkool;27 Elektrische apparatenindustrie;2019;;;;;;
6099;Steenkool;27 Elektrische apparatenindustrie;2020;;;;;;
6100;Steenkool;27 Elektrische apparatenindustrie;2021;;;;;;
6101;Steenkool;27 Elektrische apparatenindustrie;2022;;;;;;
6102;Steenkool;28 Machine-industrie;2014;;;;;;
6103;Steenkool;28 Machine-industrie;2015;;;;;;
6104;Steenkool;28 Machine-industrie;2016;;;;;;
6105;Steenkool;28 Machine-industrie;2017;;;;;;
6106;Steenkool;28 Machine-industrie;2018;;;;;;
6107;Steenkool;28 Machine-industrie;2019;;;;;;
6108;Steenkool;28 Machine-industrie;2020;;;;;;
6109;Steenkool;28 Machine-industrie;2021;;;;;;
6110;Steenkool;28 Machine-industrie;2022;;;;;;
6111;Steenkool;29 Auto- en aanhangwagenindustrie;2014;;;;;;
6112;Steenkool;29 Auto- en aanhangwagenindustrie;2015;;;;;;
6113;Steenkool;29 Auto- en aanhangwagenindustrie;2016;;;;;;
6114;Steenkool;29 Auto- en aanhangwagenindustrie;2017;;;;;;
6115;Steenkool;29 Auto- en aanhangwagenindustrie;2018;;;;;;
6116;Steenkool;29 Auto- en aanhangwagenindustrie;2019;;;;;;
6117;Steenkool;29 Auto- en aanhangwagenindustrie;2020;;;;;;
6118;Steenkool;29 Auto- en aanhangwagenindustrie;2021;;;;;;
6119;Steenkool;29 Auto- en aanhangwagenindustrie;2022;;;;;;
6120;Steenkool;30 Overige transportmiddelenindustrie;2014;;;;;;
6121;Steenkool;30 Overige transportmiddelenindustrie;2015;;;;;;
6122;Steenkool;30 Overige transportmiddelenindustrie;2016;;;;;;
6123;Steenkool;30 Overige transportmiddelenindustrie;2017;;;;;;
6124;Steenkool;30 Overige transportmiddelenindustrie;2018;;;;;;
