ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
4552;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen, gem. 1001 - 2000 inw.;38.0
4553;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 20001 - 50000 inw.;207.0
4554;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Leeuwarden;207.0
4555;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 10001 - 20000 inw.;886.0
4556;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 5001 - 10000 inw.;453.0
4557;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 2001 - 5000 inw.;128.0
4558;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 1001 - 2000 inw.;17.0
4559;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland, gem. 501 - 1000 inw.;20.0
4560;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe, gem. 20001 - 50000 inw.;117.0
4561;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Emmen;117.0
4562;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe, gem. 10001 - 20000 inw.;212.0
4563;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe, gem. 5001 - 10000 inw.;198.0
4564;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe, gem. 2001 - 5000 inw.;200.0
4565;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe, gem. 1001 - 2000 inw.;16.0
4566;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 50001 - 100000 inw.;180.0
4567;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Enschede;180.0
4568;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 20001 - 50000 inw.;645.0
4569;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Almelo;123.0
4570;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Deventer;152.0
4571;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Hengelo (O.);114.0
4572;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Lonneker;78.0
4573;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zwolle;178.0
4574;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 10001 - 20000 inw.;273.0
4575;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 5001 - 10000 inw.;430.0
4576;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 2001 - 5000 inw.;226.0
4577;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 1001 - 2000 inw.;28.0
4578;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel, gem. 501 - 1000 inw.;20.0
4579;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 50001 - 100000 inw.;912.0
4580;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Apeldoorn;232.0
4581;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Arnhem;347.0
4582;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Nijmegen;333.0
4583;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 20001 - 50000 inw.;184.0
4584;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Ede;95.0
4585;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Rheden;89.0
4586;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 10001 - 20000 inw.;682.0
4587;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 5001 - 10000 inw.;650.0
4588;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 2001 - 5000 inw.;502.0
4589;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 1001 - 2000 inw.;177.0
4590;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 501 - 1000 inw.;13.0
4591;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland, gem. 500 en minder inw.;5.0
4592;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 100001 en meer inw.;736.0
4593;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht;736.0
4594;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 20001 - 50000 inw.;241.0
4595;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Amersfoort;147.0
4596;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeist;94.0
4597;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 10001 - 20000 inw.;158.0
4598;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 5001 - 10000 inw.;93.0
4599;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 2001 - 5000 inw.;249.0
4600;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 1001 - 2000 inw.;102.0
4601;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 501 - 1000 inw.;49.0
4602;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht, gem. 500 en minder inw.;6.0
4603;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 100001 en meer inw.;4348.0
4604;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Amsterdam;3837.0
4605;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Haarlem;511.0
4606;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;224.0
4607;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Hilversum;224.0
4608;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;732.0
4609;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Alkmaar;92.0
4610;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Bussum;96.0
4611;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Haarlemmermeer;82.0
4612;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Helder (Den);204.0
4613;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Velsen;132.0
4614;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zaandam;126.0
4615;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;165.0
4616;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;605.0
4617;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;534.0
4618;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;165.0
4619;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 501 - 1000 inw.;35.0
4620;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland, gem. 500 en minder inw.;3.0
4621;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 100001 en meer inw.;4939.0
4622;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;'s-Gravenhage;2397.0
4623;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Rotterdam;2542.0
4624;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;1008.0
4625;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Delft;217.0
4626;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Dordrecht;229.0
4627;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Leiden;338.0
4628;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Schiedam;224.0
4629;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;264.0
4630;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gouda;135.0
4631;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Vlaardingen;129.0
4632;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;706.0
4633;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;567.0
4634;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;812.0
4635;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;250.0
4636;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;103.0
4637;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland, gem. 500 en minder inw.;8.0
4638;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 20001 - 50000 inw.;124.0
4639;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Vlissingen;124.0
4640;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 10001 - 20000 inw.;141.0
4641;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 5001 - 10000 inw.;125.0
4642;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 2001 - 5000 inw.;413.0
4643;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 1001 - 2000 inw.;205.0
4644;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 501 - 1000 inw.;111.0
4645;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland, gem. 500 en minder inw.;11.0
4646;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;474.0
4647;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Eindhoven;192.0
4648;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Tilburg;282.0
4649;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;580.0
4650;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Bergen op Zoom;75.0
4651;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Breda;171.0
4652;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Helmond;88.0
4653;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;'s-Hertogenbosch;157.0
4654;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Roosendaal en Nispen;89.0
4655;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;328.0
4656;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;646.0
4657;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;739.0
4658;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;202.0
4659;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;45.0
4660;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 50001 - 100000 inw.;292.0
4661;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Maastricht;292.0
4662;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 20001 - 50000 inw.;290.0
4663;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Heerlen;107.0
4664;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Kerkrade;106.0
4665;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Venlo;77.0
4666;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 10001 - 20000 inw.;307.0
4667;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 5001 - 10000 inw.;234.0
4668;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 2001 - 5000 inw.;367.0
4669;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 1001 - 2000 inw.;231.0
4670;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 501 - 1000 inw.;57.0
4671;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg, gem. 500 en minder inw.;8.0
4672;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Nederland;
4673;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen (provincie);
4674;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland;
4675;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe;
4676;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel;
4677;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland;
4678;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht (provincie);
4679;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Noord-Holland;
4680;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Zuid-Holland;
4681;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Zeeland;
4682;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Noord-Brabant;
4683;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Limburg;
4684;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met meer dan 100000 inwoners;
4685;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 50001 - 100000 inwoners;
4686;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 20001 - 50000 inwoners;
4687;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 10001 - 20000 inwoners;
4688;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 5001 - 10000 inwoners;
4689;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 2001 - 5000 inwoners;
4690;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 1001 - 2000 inwoners;
4691;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 501 - 1000 inwoners;
4692;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gemeenten met 500 of minder inwoners;
4693;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen, gem. 100001 en meer inw.;
4694;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen;
4695;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen, gem. 10001 - 20000 inw.;
4696;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen, gem. 5001 - 10000 inw.;
4697;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen, gem. 2001 - 5000 inw.;
4698;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Groningen, gem. 1001 - 2000 inw.;
4699;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 20001 - 50000 inw.;
4700;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Leeuwarden;
4701;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 10001 - 20000 inw.;
4702;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 5001 - 10000 inw.;
4703;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 2001 - 5000 inw.;
4704;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 1001 - 2000 inw.;
4705;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Friesland, gem. 501 - 1000 inw.;
4706;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe, gem. 20001 - 50000 inw.;
4707;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Emmen;
4708;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe, gem. 10001 - 20000 inw.;
4709;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe, gem. 5001 - 10000 inw.;
4710;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe, gem. 2001 - 5000 inw.;
4711;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Drenthe, gem. 1001 - 2000 inw.;
4712;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 50001 - 100000 inw.;
4713;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Enschede;
4714;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 20001 - 50000 inw.;
4715;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Almelo;
4716;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Deventer;
4717;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Hengelo (O.);
4718;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Lonneker;
4719;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Zwolle;
4720;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 10001 - 20000 inw.;
4721;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 5001 - 10000 inw.;
4722;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 2001 - 5000 inw.;
4723;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 1001 - 2000 inw.;
4724;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Overijssel, gem. 501 - 1000 inw.;
4725;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 50001 - 100000 inw.;
4726;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Apeldoorn;
4727;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Arnhem;
4728;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Nijmegen;
4729;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 20001 - 50000 inw.;
4730;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Ede;
4731;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Rheden;
4732;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 10001 - 20000 inw.;
4733;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 5001 - 10000 inw.;
4734;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 2001 - 5000 inw.;
4735;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 1001 - 2000 inw.;
4736;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 501 - 1000 inw.;
4737;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Gelderland, gem. 500 en minder inw.;
4738;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 100001 en meer inw.;
4739;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht;
4740;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 20001 - 50000 inw.;
4741;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Amersfoort;
4742;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Zeist;
4743;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 10001 - 20000 inw.;
4744;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 5001 - 10000 inw.;
4745;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 2001 - 5000 inw.;
4746;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 1001 - 2000 inw.;
4747;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 501 - 1000 inw.;
4748;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Utrecht, gem. 500 en minder inw.;
4749;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 100001 en meer inw.;
4750;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Amsterdam;
4751;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Haarlem;
4752;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;
4753;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Hilversum;
4754;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;
4755;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Alkmaar;
4756;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Bussum;
4757;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Haarlemmermeer;
4758;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 3 kinderen;Helder (Den);
