ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
1734;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1998;;;;30.0;23.0;-7.0;;;;0.0;7.0;-7.0
1735;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1999;;;;46.0;53.0;7.0;;;;7.0;0.0;7.0
1736;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2000;;;;32.0;32.0;;;;;0.0;0.0;0.0
1737;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2001;;;;;;;;;;;;
1738;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0
1739;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003;;;;88.0;9.0;-79.0;;;;0.0;79.0;-79.0
1740;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004;;;;315.0;394.0;79.0;;;;79.0;0.0;79.0
1741;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005;;;;410.0;410.0;;;;;0.0;;
1742;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006;;;;324.0;324.0;;;;;;;
1743;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007;;;;239.0;229.0;-10.0;;;;;10.0;-10.0
1744;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008;;;;165.0;175.0;10.0;;;;10.0;0.0;10.0
1745;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009;;;;203.0;183.0;-20.0;;;;0.0;20.0;-20.0
1746;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010;;;;208.0;162.0;-46.0;;;;20.0;66.0;-46.0
1747;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011;;;;134.0;201.0;66.0;;;;66.0;0.0;66.0
1748;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012;;;;114.0;108.0;-6.0;;;;0.0;6.0;-6.0
1749;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013;;;;14.0;15.0;1.0;;;;6.0;5.0;1.0
1750;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014;;;;156.0;134.0;-22.0;;;;5.0;27.0;-22.0
1751;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015;;;;667.0;664.0;-3.0;;;;27.0;30.0;-3.0
1752;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016;;;;509.0;491.0;-18.0;;;;30.0;48.0;-18.0
1753;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017;;;;146.0;177.0;31.0;;;;48.0;18.0;31.0
1754;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018;;;;30.0;40.0;9.0;;;;18.0;8.0;9.0
1755;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019;;;;58.0;54.0;-3.0;;;;8.0;12.0;-3.0
1756;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020;;;;241.0;88.0;-153.0;;;;12.0;164.0;-153.0
1757;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 januari;;;;13.0;13.0;;;;;6.0;6.0;
1758;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 februari;;;;;;;;;;6.0;6.0;
1759;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 maart;;;;;;;;;;6.0;6.0;
1760;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 1e kwartaal;;;;13.0;13.0;;;;;6.0;6.0;
1761;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 april;;;;;;;;;;6.0;6.0;
1762;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 mei;;;;;;;;;;6.0;6.0;
1763;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 juni;;;;;;;;;;6.0;6.0;
1764;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 2e kwartaal;;;;;;;;;;6.0;6.0;
1765;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 juli;;;;;;;;;;6.0;6.0;
1766;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 augustus;;;;;1.0;1.0;;;;6.0;5.0;1.0
1767;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 september;;;;;;;;;;5.0;5.0;
1768;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 3e kwartaal;;;;;1.0;1.0;;;;6.0;5.0;1.0
1769;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 oktober;;;;;;;;;;5.0;5.0;
1770;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 november;;;;1.0;1.0;;;;;5.0;5.0;
1771;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 december;;;;;;;;;;5.0;5.0;
1772;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2013 4e kwartaal;;;;1.0;1.0;;;;;5.0;5.0;
1773;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 januari;;;;;;;;;;5.0;5.0;
1774;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 februari;;;;;;;;;;5.0;5.0;
1775;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 maart;;;;;;;;;;5.0;5.0;
1776;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 1e kwartaal;;;;;;;;;;5.0;5.0;
1777;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 april;;;;3.0;3.0;0.0;;;;5.0;5.0;0.0
1778;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 mei;;;;43.0;;-43.0;;;;5.0;48.0;-43.0
1779;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 juni;;;;-9.0;4.0;12.0;;;;48.0;36.0;12.0
1780;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 2e kwartaal;;;;38.0;6.0;-31.0;;;;5.0;36.0;-31.0
1781;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 juli;;;;9.0;36.0;27.0;;;;36.0;9.0;27.0
1782;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 augustus;;;;18.0;18.0;;;;;9.0;9.0;
1783;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 september;;;;29.0;35.0;6.0;;;;9.0;3.0;6.0
1784;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 3e kwartaal;;;;56.0;89.0;33.0;;;;36.0;3.0;33.0
1785;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 oktober;;;;29.0;28.0;-1.0;;;;3.0;4.0;-1.0
1786;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 november;;;;;;;;;;4.0;4.0;
1787;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 december;;;;33.0;10.0;-23.0;;;;4.0;27.0;-23.0
1788;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2014 4e kwartaal;;;;62.0;38.0;-24.0;;;;3.0;27.0;-24.0
1789;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 januari;;;;142.0;70.0;-72.0;;;;27.0;99.0;-72.0
1790;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 februari;;;;46.0;103.0;57.0;;;;99.0;42.0;57.0
1791;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 maart;;;;34.0;64.0;30.0;;;;42.0;12.0;30.0
1792;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 1e kwartaal;;;;221.0;237.0;15.0;;;;27.0;12.0;15.0
1793;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 april;;;;36.0;39.0;2.0;;;;12.0;10.0;2.0
1794;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 mei;;;;186.0;71.0;-115.0;;;;10.0;125.0;-115.0
1795;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 juni;;;;34.0;106.0;72.0;;;;125.0;53.0;72.0
1796;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 2e kwartaal;;;;257.0;215.0;-41.0;;;;12.0;53.0;-41.0
1797;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 juli;;;;142.0;72.0;-70.0;;;;53.0;123.0;-70.0
1798;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 augustus;;;;;96.0;96.0;;;;123.0;27.0;96.0
1799;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 september;;;;12.0;11.0;-1.0;;;;27.0;28.0;-1.0
1800;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 3e kwartaal;;;;153.0;179.0;26.0;;;;53.0;28.0;26.0
1801;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 oktober;;;;;17.0;17.0;;;;28.0;10.0;17.0
1802;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 november;;;;17.0;0.0;-17.0;;;;10.0;27.0;-17.0
1803;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 december;;;;18.0;15.0;-3.0;;;;27.0;30.0;-3.0
1804;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2015 4e kwartaal;;;;36.0;33.0;-2.0;;;;28.0;30.0;-2.0
1805;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 januari;;;;75.0;23.0;-52.0;;;;30.0;82.0;-52.0
1806;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 februari;;;;38.0;106.0;68.0;;;;82.0;14.0;68.0
1807;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 maart;;;;79.0;43.0;-35.0;;;;14.0;49.0;-35.0
1808;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 1e kwartaal;;;;191.0;172.0;-19.0;;;;30.0;49.0;-19.0
1809;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 april;;;;7.0;32.0;24.0;;;;49.0;25.0;24.0
1810;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 mei;;;;65.0;19.0;-46.0;;;;25.0;71.0;-46.0
1811;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 juni;;;;42.0;1.0;-41.0;;;;71.0;112.0;-41.0
1812;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 2e kwartaal;;;;115.0;53.0;-62.0;;;;49.0;112.0;-62.0
1813;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 juli;;;;;55.0;55.0;;;;112.0;56.0;55.0
1814;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 augustus;;;;;;;;;;;;
1815;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 september;;;;111.0;49.0;-62.0;;;;102.0;165.0;-62.0
1816;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 3e kwartaal;;;;157.0;104.0;-53.0;;;;112.0;165.0;-53.0
1817;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 oktober;;;;;119.0;119.0;;;;165.0;45.0;119.0
1818;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 november;;;;46.0;9.0;-36.0;;;;45.0;82.0;-36.0
1819;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 december;;;;;33.0;33.0;;;;82.0;48.0;33.0
1820;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2016 4e kwartaal;;;;46.0;162.0;116.0;;;;165.0;48.0;116.0
1821;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 januari;;;;57.0;2.0;-55.0;;;;48.0;103.0;-55.0
1822;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 februari;;;;;40.0;40.0;;;;103.0;63.0;40.0
1823;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 maart;;;;45.0;30.0;-15.0;;;;63.0;78.0;-15.0
1824;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 1e kwartaal;;;;102.0;72.0;-30.0;;;;48.0;78.0;-30.0
1825;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 april;;;;;45.0;45.0;;;;78.0;33.0;45.0
1826;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 mei;;;;;20.0;20.0;;;;33.0;13.0;20.0
1827;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 juni;;;;0.0;7.0;7.0;;;;13.0;6.0;7.0
1828;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 2e kwartaal;;;;0.0;72.0;72.0;;;;78.0;6.0;72.0
1829;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 juli;;;;1.0;;-1.0;;;;6.0;7.0;-1.0
1830;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 augustus;;;;;-2.0;-2.0;;;;7.0;9.0;-2.0
1831;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 september;;;;2.0;0.0;-2.0;;;;9.0;11.0;-2.0
1832;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 3e kwartaal;;;;3.0;-2.0;-5.0;;;;6.0;11.0;-5.0
1833;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 oktober;;;;38.0;14.0;-24.0;;;;11.0;35.0;-24.0
1834;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 november;;;;3.0;15.0;12.0;;;;35.0;23.0;12.0
1835;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 december;;;;;5.0;5.0;;;;23.0;18.0;5.0
1836;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2017 4e kwartaal;;;;41.0;35.0;-6.0;;;;11.0;18.0;-6.0
1837;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 januari;;;;1.0;3.0;3.0;;;;18.0;15.0;3.0
1838;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 februari;;;;0.0;;0.0;;;;15.0;15.0;0.0
1839;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 maart;;;;18.0;21.0;3.0;;;;15.0;13.0;3.0
1840;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 1e kwartaal;;;;19.0;24.0;5.0;;;;18.0;13.0;5.0
1841;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 april;;;;6.0;;-6.0;;;;13.0;19.0;-6.0
1842;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 mei;;;;0.0;2.0;2.0;;;;19.0;17.0;2.0
1843;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 juni;;;;0.0;3.0;2.0;;;;17.0;15.0;2.0
1844;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 2e kwartaal;;;;6.0;4.0;-2.0;;;;13.0;15.0;-2.0
1845;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 juli;;;;15.0;1.0;-13.0;;;;15.0;28.0;-13.0
1846;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 augustus;;;;-14.0;2.0;16.0;;;;28.0;12.0;16.0
1847;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 september;;;;;4.0;4.0;;;;12.0;7.0;4.0
1848;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 3e kwartaal;;;;0.0;8.0;7.0;;;;15.0;7.0;7.0
1849;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 oktober;;;;2.0;;-2.0;;;;7.0;10.0;-2.0
1850;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 november;;;;18.0;;-18.0;;;;10.0;28.0;-18.0
1851;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 december;;;;-16.0;3.0;20.0;;;;28.0;8.0;20.0
1852;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2018 4e kwartaal;;;;4.0;3.0;-1.0;;;;7.0;8.0;-1.0
1853;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 januari;;;;0.0;;0.0;;;;8.0;9.0;0.0
1854;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 februari;;;;3.0;;-3.0;;;;9.0;12.0;-3.0
1855;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 maart;;;;5.0;4.0;-1.0;;;;12.0;13.0;-1.0
1856;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 1e kwartaal;;;;8.0;4.0;-5.0;;;;8.0;13.0;-5.0
1857;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 april;;;;22.0;4.0;-18.0;;;;13.0;31.0;-18.0
1858;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 mei;;;;10.0;27.0;16.0;;;;31.0;15.0;16.0
1859;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 juni;;;;3.0;4.0;1.0;;;;15.0;14.0;1.0
1860;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 2e kwartaal;;;;36.0;34.0;-1.0;;;;13.0;14.0;-1.0
1861;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 juli;;;;4.0;2.0;-2.0;;;;14.0;16.0;-2.0
1862;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 augustus;;;;2.0;0.0;-2.0;;;;16.0;18.0;-2.0
1863;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 september;;;;;2.0;2.0;;;;18.0;15.0;2.0
1864;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 3e kwartaal;;;;6.0;5.0;-1.0;;;;14.0;15.0;-1.0
1865;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 oktober;;;;8.0;;-8.0;;;;15.0;23.0;-8.0
1866;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 november;;;;;8.0;8.0;;;;23.0;16.0;8.0
1867;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 december;;;;;4.0;4.0;;;;16.0;12.0;4.0
1868;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2019 4e kwartaal;;;;8.0;11.0;4.0;;;;15.0;12.0;4.0
1869;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 januari;;;;;0.0;0.0;;;;12.0;12.0;0.0
1870;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 februari;;;;-2.0;;2.0;;;;12.0;10.0;2.0
1871;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 maart;;;;11.0;;-11.0;;;;10.0;21.0;-11.0
1872;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 1e kwartaal;;;;9.0;0.0;-9.0;;;;12.0;21.0;-9.0
1873;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 april;;;;185.0;5.0;-180.0;;;;21.0;201.0;-180.0
1874;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 mei;;;;7.0;16.0;8.0;;;;201.0;193.0;8.0
1875;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 juni;;;;;19.0;19.0;;;;193.0;175.0;19.0
1876;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 2e kwartaal;;;;193.0;39.0;-154.0;;;;21.0;175.0;-154.0
1877;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 juli;;;;;5.0;5.0;;;;175.0;170.0;5.0
1878;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 augustus;;;;;3.0;3.0;;;;170.0;167.0;3.0
1879;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 september;;;;20.0;21.0;1.0;;;;167.0;166.0;1.0
1880;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 3e kwartaal;;;;20.0;28.0;8.0;;;;175.0;166.0;8.0
1881;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 oktober;;;;;4.0;4.0;;;;166.0;162.0;4.0
1882;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 november;;;;;2.0;2.0;;;;162.0;160.0;2.0
1883;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 december;;;;19.0;14.0;-5.0;;;;160.0;164.0;-5.0
1884;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2020 4e kwartaal;;;;19.0;21.0;2.0;;;;166.0;164.0;2.0
1885;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2021 januari;;;;;;;;;;164.0;164.0;
1886;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2021 februari;;;;;1.0;1.0;;;;164.0;164.0;1.0
1887;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2021 maart;;;;47.0;51.0;2.0;;;;164.0;162.0;2.0
1888;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2021 1e kwartaal;;;;47.0;51.0;3.0;;;;164.0;162.0;3.0
1889;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2021 april;;;;6.0;3.0;-3.0;;;;160.0;163.0;-3.0
1890;Fossiele additieven;Totaal voor verwerking en doorvoer;1944;;;;;;;;;;;;
1891;Fossiele additieven;Totaal voor verwerking en doorvoer;1945;;;;;;;;;;;;
1892;Fossiele additieven;Totaal voor verwerking en doorvoer;1946;;;;;;;;;;;;
1893;Fossiele additieven;Totaal voor verwerking en doorvoer;1947;;;;;;;;;;;;
1894;Fossiele additieven;Totaal voor verwerking en doorvoer;1948;;;;;;;;;;;;
1895;Fossiele additieven;Totaal voor verwerking en doorvoer;1949;;;;;;;;;;;;
1896;Fossiele additieven;Totaal voor verwerking en doorvoer;1950;;;;;;;;;;;;
1897;Fossiele additieven;Totaal voor verwerking en doorvoer;1951;;;;;;;;;;;;
1898;Fossiele additieven;Totaal voor verwerking en doorvoer;1952;;;;;;;;;;;;
1899;Fossiele additieven;Totaal voor verwerking en doorvoer;1953;;;;;;;;;;;;
1900;Fossiele additieven;Totaal voor verwerking en doorvoer;1954;;;;;;;;;;;;
1901;Fossiele additieven;Totaal voor verwerking en doorvoer;1955;;;;;;;;;;;;
1902;Fossiele additieven;Totaal voor verwerking en doorvoer;1956;;;;;;;;;;;;
1903;Fossiele additieven;Totaal voor verwerking en doorvoer;1957;;;;;;;;;;;;
1904;Fossiele additieven;Totaal voor verwerking en doorvoer;1958;;;;;;;;;;;;
1905;Fossiele additieven;Totaal voor verwerking en doorvoer;1959;;;;;;;;;;;;
1906;Fossiele additieven;Totaal voor verwerking en doorvoer;1960;;;;;;;;;;;;
1907;Fossiele additieven;Totaal voor verwerking en doorvoer;1961;;;;;;;;;;;;
1908;Fossiele additieven;Totaal voor verwerking en doorvoer;1962;;;;;;;;;;;;
1909;Fossiele additieven;Totaal voor verwerking en doorvoer;1963;;;;;;;;;;;;
1910;Fossiele additieven;Totaal voor verwerking en doorvoer;1964;;;;;;;;;;;;
1911;Fossiele additieven;Totaal voor verwerking en doorvoer;1965;;;;;;;;;;;;
1912;Fossiele additieven;Totaal voor verwerking en doorvoer;1966;;;;;;;;;;;;
1913;Fossiele additieven;Totaal voor verwerking en doorvoer;1967;;;;;;;;;;;;
1914;Fossiele additieven;Totaal voor verwerking en doorvoer;1968;;;;;;;;;;;;
1915;Fossiele additieven;Totaal voor verwerking en doorvoer;1969;;;;;;;;;;;;
1916;Fossiele additieven;Totaal voor verwerking en doorvoer;1970;;;;;;;;;;;;
1917;Fossiele additieven;Totaal voor verwerking en doorvoer;1971;;;;;;;;;;;;
1918;Fossiele additieven;Totaal voor verwerking en doorvoer;1972;;;;;;;;;;;;
1919;Fossiele additieven;Totaal voor verwerking en doorvoer;1973;;;;;;;;;;;;
1920;Fossiele additieven;Totaal voor verwerking en doorvoer;1974;;;;;;;;;;;;
1921;Fossiele additieven;Totaal voor verwerking en doorvoer;1975;;;;;;;;;;;;
1922;Fossiele additieven;Totaal voor verwerking en doorvoer;1976;;;;;;;;;;;;
1923;Fossiele additieven;Totaal voor verwerking en doorvoer;1977;;;;;;;;;;;;
1924;Fossiele additieven;Totaal voor verwerking en doorvoer;1978;;;;;;;;;;;;
1925;Fossiele additieven;Totaal voor verwerking en doorvoer;1979;;;;;;;;;;;;
1926;Fossiele additieven;Totaal voor verwerking en doorvoer;1980;;;;;;;;;;;;
1927;Fossiele additieven;Totaal voor verwerking en doorvoer;1981;;;;;;;;;;;;
1928;Fossiele additieven;Totaal voor verwerking en doorvoer;1982;;;;;;;;;;;;
1929;Fossiele additieven;Totaal voor verwerking en doorvoer;1983;;;;;;;;;;;;
1930;Fossiele additieven;Totaal voor verwerking en doorvoer;1984;;;;;;;;;;;;
1931;Fossiele additieven;Totaal voor verwerking en doorvoer;1985;;;;;;;;;;;;
1932;Fossiele additieven;Totaal voor verwerking en doorvoer;1986;;;;;;;;;;;;
1933;Fossiele additieven;Totaal voor verwerking en doorvoer;1987;;;;;;;;;;;;
1934;Fossiele additieven;Totaal voor verwerking en doorvoer;1988;;;;;;;;;;;;
1935;Fossiele additieven;Totaal voor verwerking en doorvoer;1989;;;;;;;;;;;;
1936;Fossiele additieven;Totaal voor verwerking en doorvoer;1990;179.0;100.0;;213.0;117.0;-17.0;179.0;174.0;5.0;7.0;25.0;-17.0
1937;Fossiele additieven;Totaal voor verwerking en doorvoer;1991;241.0;189.0;;431.0;378.0;0.0;241.0;241.0;;25.0;25.0;0.0
1938;Fossiele additieven;Totaal voor verwerking en doorvoer;1992;112.0;240.0;;276.0;346.0;-23.0;112.0;112.0;;25.0;48.0;-23.0
1939;Fossiele additieven;Totaal voor verwerking en doorvoer;1993;124.0;252.0;;335.0;420.0;9.0;124.0;124.0;;48.0;39.0;9.0
1940;Fossiele additieven;Totaal voor verwerking en doorvoer;1994;229.0;295.0;;673.0;638.0;-89.0;229.0;229.0;;39.0;128.0;-89.0
1941;Fossiele additieven;Totaal voor verwerking en doorvoer;1995;120.0;159.0;;227.0;364.0;99.0;120.0;120.0;;128.0;29.0;99.0
1942;Fossiele additieven;Totaal voor verwerking en doorvoer;1996;109.0;129.0;;264.0;251.0;-33.0;109.0;109.0;;29.0;62.0;-33.0
1943;Fossiele additieven;Totaal voor verwerking en doorvoer;1997;117.0;200.0;;150.0;244.0;11.0;117.0;117.0;;62.0;51.0;11.0
1944;Fossiele additieven;Totaal voor verwerking en doorvoer;1998;97.0;179.0;;172.0;271.0;17.0;97.0;94.0;3.0;51.0;33.0;17.0
1945;Fossiele additieven;Totaal voor verwerking en doorvoer;1999;102.0;210.0;;205.0;302.0;-11.0;102.0;102.0;;33.0;44.0;-11.0
1946;Fossiele additieven;Totaal voor verwerking en doorvoer;2000;174.0;193.0;;259.0;276.0;-2.0;174.0;172.0;2.0;44.0;46.0;-2.0
1947;Fossiele additieven;Totaal voor verwerking en doorvoer;2001;173.0;150.0;;368.0;321.0;-24.0;173.0;172.0;1.0;46.0;70.0;-24.0
1948;Fossiele additieven;Totaal voor verwerking en doorvoer;2002;237.0;131.0;;314.0;234.0;26.0;237.0;237.0;;70.0;44.0;26.0
1949;Fossiele additieven;Totaal voor verwerking en doorvoer;2003;371.0;198.0;;561.0;372.0;-16.0;371.0;371.0;;44.0;60.0;-16.0
1950;Fossiele additieven;Totaal voor verwerking en doorvoer;2004;546.0;86.0;;699.0;186.0;-53.0;546.0;543.0;4.0;60.0;113.0;-53.0
1951;Fossiele additieven;Totaal voor verwerking en doorvoer;2005;605.0;185.0;;631.0;212.0;1.0;605.0;602.0;4.0;113.0;113.0;1.0
1952;Fossiele additieven;Totaal voor verwerking en doorvoer;2006;685.0;191.0;;853.0;315.0;-44.0;685.0;679.0;5.0;113.0;156.0;-44.0
1953;Fossiele additieven;Totaal voor verwerking en doorvoer;2007;451.0;194.0;;959.0;622.0;-80.0;451.0;450.0;1.0;156.0;236.0;-80.0
