ID;Populatie;KenmerkenVanDeSchenking;KenmerkenVanDeSchenker;KenmerkenVanDeOntvanger;Perioden;AantalSchenkingen_1;TotaalBrutoSchenking_2;GemiddeldBrutoSchenking_3;MediaanBrutoSchenking_4;TotaalVerschuldigdeBelasting_5;GemiddeldVerschuldigdeBelasting_6;MediaanVerschuldigdeBelasting_7;TotaalNettoSchenking_8;GemiddeldNettoSchenking_9;MediaanNettoSchenking_10
145;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2008;69.9;3146.0;45.0;26.1;246.3;3.5;1.1;2899.7;41.5;25.0
146;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2009;77.7;3233.8;41.6;27.3;252.6;3.3;1.1;2981.2;38.4;26.2
147;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2010;43.9;2732.9;62.3;27.4;233.5;5.3;2.0;2499.4;56.9;26.0
148;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2011 ;40.9;2743.4;67.0;31.7;210.0;5.1;2.0;2533.4;61.9;30.0
149;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2012;39.4;3331.1;84.6;35.0;245.9;6.2;2.2;3085.2;78.3;32.0
150;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2013;82.0;5944.2;72.5;47.0;251.4;3.1;0.0;5692.8;69.5;45.0
151;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2014;131.0;8383.6;64.0;50.0;223.3;1.7;0.0;8160.2;62.3;50.0
152;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2015;40.3;3709.6;92.2;39.0;247.7;6.2;2.2;3461.9;86.0;35.6
153;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2016;41.9;4134.8;98.6;41.1;284.2;6.8;2.3;3850.7;91.8;38.7
154;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2017;55.6;4800.0;86.3;50.0;319.3;5.7;1.5;4480.7;80.6;46.8
155;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2018;51.6;5206.2;100.9;50.0;337.2;6.5;2.3;4869.0;94.4;45.6
156;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2019;54.4;5436.9;99.9;50.0;378.9;7.0;2.5;5058.0;92.9;50.0
157;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2020;62.5;7082.2;113.4;53.7;483.7;7.7;2.8;6598.5;105.6;50.0
158;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2021;71.8;8907.3;124.1;60.0;560.9;7.8;2.9;8346.4;116.3;55.1
159;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: eigen woning;2022;81.4;7105.5;87.3;55.0;479.7;5.9;1.1;6625.8;81.4;50.1
160;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2007;13.3;656.2;49.4;22.9;61.8;4.7;1.0;594.4;44.8;22.0
161;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2008;11.0;541.5;49.2;22.4;56.9;5.2;0.9;484.6;44.0;22.4
162;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2009;11.9;542.8;45.8;26.1;51.9;4.4;1.1;490.9;41.4;25.0
163;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2010;6.3;574.8;90.8;24.0;61.2;9.7;1.0;513.6;81.1;24.0
164;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2011 ;8.2;694.9;84.5;27.2;32.6;4.0;0.3;662.3;80.6;26.2
165;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2012;8.0;633.9;79.7;27.8;29.0;3.7;0.5;604.8;76.0;26.2
166;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2013;11.6;963.6;82.8;33.3;45.4;3.9;0.0;918.1;78.9;31.0
167;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2014;19.5;1559.7;79.9;50.0;38.7;2.0;0.0;1520.9;77.9;50.0
168;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2015;9.9;801.6;81.1;33.0;37.8;3.8;0.0;763.8;77.3;31.1
169;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2016;10.0;782.5;78.4;32.7;34.4;3.4;0.0;748.1;75.0;30.0
170;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2017;13.9;1336.1;96.3;50.0;50.2;3.6;0.0;1285.9;92.7;47.0
171;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2018;12.7;1159.9;91.1;47.0;39.7;3.1;0.0;1120.3;87.9;45.0
172;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2019;13.4;1750.7;130.5;50.0;50.9;3.8;0.0;1699.8;126.7;45.5
173;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2020;16.7;1656.5;99.1;47.2;70.8;4.2;0.0;1585.6;94.9;44.8
174;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2021;21.8;2590.6;118.6;50.2;84.6;3.9;0.0;2506.0;114.7;50.0
175;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: huurwoning;2022;31.5;2295.3;72.9;50.0;64.4;2.0;0.0;2230.9;70.9;45.6
176;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2007;0.1;;;;;;;;;
177;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2008;0.1;;;;;;;;;
178;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2009;0.0;;;;;;;;;
179;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2010;0.0;;;;;;;;;
180;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2011 ;0.1;;;;;;;;;
181;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2012;0.1;;;;;;;;;
182;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2013;0.1;;;;;;;;;
183;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2014;0.1;;;;;;;;;
184;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2015;0.1;;;;;;;;;
185;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2016;0.1;;;;;;;;;
186;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2017;0.1;;;;;;;;;
187;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2018;0.1;;;;;;;;;
188;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2019;0.1;5.9;54.9;25.5;0.3;3.1;1.0;5.5;51.8;25.0
189;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2020;0.1;5.1;43.4;25.3;0.5;4.3;1.5;4.6;39.2;25.0
190;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2021;0.1;6.9;58.5;35.6;0.5;4.0;1.7;6.4;54.5;34.3
191;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: institutioneel;2022;0.1;8.1;58.0;30.3;0.7;4.9;0.2;7.4;53.1;28.6
192;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2007;10.1;448.0;44.5;26.1;43.6;4.3;1.1;404.4;40.1;25.0
193;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2008;8.9;584.6;65.7;26.4;34.7;3.9;1.1;550.0;61.8;25.0
194;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2009;9.4;433.8;46.4;27.3;43.9;4.7;1.2;389.9;41.7;26.2
195;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2010;4.3;277.5;64.1;30.0;32.4;7.5;2.3;245.1;56.6;26.7
196;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2011 ;2.8;187.8;67.6;32.4;18.1;6.5;2.7;169.6;61.1;29.3
197;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2012;2.7;250.2;91.3;36.1;24.1;8.8;3.0;226.0;82.5;32.0
198;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2013;4.1;290.8;71.0;49.4;23.3;5.7;1.5;267.5;65.3;45.0
199;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2014;6.0;418.2;69.7;50.0;21.3;3.6;0.0;396.9;66.1;50.0
200;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2015;2.6;218.1;83.0;50.0;23.0;8.8;4.5;195.0;74.2;45.5
201;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2016;2.8;220.1;80.0;50.0;24.5;8.9;4.2;195.6;71.0;45.5
202;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2017;3.1;363.8;115.8;50.0;37.1;11.8;2.7;326.7;104.0;50.0
203;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2018;2.8;234.2;83.3;55.0;22.3;7.9;4.3;212.0;75.4;50.0
204;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2019;3.0;287.2;97.0;57.7;24.4;8.2;4.5;262.7;88.8;50.5
205;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2020;3.1;368.1;119.0;60.0;31.6;10.2;4.9;336.5;108.8;54.1
206;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2021;3.4;497.8;145.5;71.5;39.2;11.5;5.6;458.6;134.0;63.7
207;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Woningbezit: onbekend;2022;3.4;301.8;88.3;60.0;29.6;8.7;4.4;272.3;79.7;51.0
208;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2007;4.4;176.5;39.9;22.0;10.7;2.4;0.3;165.8;37.5;22.0
209;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2008;5.1;176.2;34.5;22.4;14.2;2.8;0.3;162.0;31.7;22.4
210;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2009;6.4;227.7;35.7;22.8;14.9;2.3;0.8;212.8;33.4;22.8
211;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2010;4.5;226.0;50.2;24.0;11.1;2.5;0.0;215.0;47.8;24.0
212;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2011 ;5.1;294.0;57.1;24.1;12.7;2.5;0.0;281.3;54.6;24.1
213;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2012;5.9;390.4;66.4;24.1;20.2;3.4;0.0;370.1;63.0;24.1
214;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2013;14.6;816.1;56.0;30.1;21.2;1.5;0.0;794.9;54.5;30.0
215;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2014;24.8;1368.8;55.2;44.9;18.9;0.8;0.0;1349.9;54.5;44.0
216;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2015;6.9;371.0;53.7;25.3;18.4;2.7;0.0;352.7;51.1;25.3
217;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2016;6.8;457.2;67.0;25.4;29.3;4.3;0.0;427.9;62.7;25.4
218;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2017;8.0;576.0;72.0;35.0;29.7;3.7;0.0;546.3;68.2;33.5
219;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2018;5.9;331.0;56.3;29.0;13.4;2.3;0.0;317.5;54.0;27.5
220;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2019;5.5;336.8;61.3;30.0;14.0;2.5;0.0;322.9;58.8;30.0
221;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2020;6.4;397.3;62.4;28.1;17.1;2.7;0.0;380.1;59.7;26.5
222;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2021;7.3;497.5;67.9;41.0;21.6;2.9;0.0;475.9;65.0;40.0
223;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 1e 20%-groep;2022;10.6;593.6;56.1;30.0;13.5;1.3;0.0;580.1;54.8;30.0
224;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2007;3.5;89.1;25.8;22.0;5.0;1.5;0.0;84.1;24.3;22.0
225;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2008;3.2;79.6;25.0;22.4;3.9;1.2;0.0;75.7;23.7;22.4
226;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2009;2.7;76.4;27.9;22.8;4.2;1.5;0.4;72.2;26.4;22.8
227;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2010;1.5;43.5;28.3;24.0;2.3;1.5;0.0;41.2;26.8;24.0
228;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2011 ;2.2;86.6;39.0;24.1;4.7;2.1;0.0;81.9;36.9;24.1
229;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2012;1.7;73.2;43.7;24.1;3.9;2.3;0.0;69.3;41.3;24.1
230;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2013;2.7;154.6;57.9;27.2;10.4;3.9;0.0;144.2;54.0;26.7
231;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2014;4.5;239.5;53.4;40.0;4.0;0.9;0.0;235.5;52.5;40.0
232;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2015;1.8;67.4;37.0;25.3;3.6;2.0;0.0;63.8;35.0;25.0
233;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2016;1.8;74.8;41.2;25.4;3.7;2.0;0.0;71.1;39.1;25.3
234;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2017;3.1;192.2;61.4;30.0;6.7;2.2;0.0;185.5;59.3;30.0
235;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2018;3.5;208.4;59.9;28.4;7.3;2.1;0.0;201.0;57.8;27.0
236;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2019;4.1;240.3;58.1;31.4;9.0;2.2;0.0;231.2;55.9;30.0
237;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2020;5.5;325.9;59.4;30.0;12.3;2.2;0.0;313.6;57.1;30.0
238;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2021;7.8;516.6;66.3;47.5;17.0;2.2;0.0;499.7;64.1;45.0
239;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 2e 20%-groep;2022;12.9;752.1;58.4;40.0;19.0;1.5;0.0;733.1;56.9;40.0
240;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2007;12.5;354.5;28.5;22.0;20.5;1.6;0.5;334.1;26.8;22.0
241;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2008;11.8;343.7;29.0;22.4;18.9;1.6;0.5;324.8;27.4;22.4
242;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2009;11.4;351.9;30.8;22.8;19.4;1.7;0.9;332.5;29.1;22.8
243;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2010;6.8;251.6;37.0;24.0;12.6;1.8;0.0;239.1;35.1;24.0
244;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2011 ;6.7;321.9;48.4;25.0;18.6;2.8;0.0;303.3;45.6;24.1
245;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2012;5.8;311.6;53.7;25.0;17.2;3.0;0.3;294.4;50.7;24.1
246;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2013;11.0;566.7;51.5;31.1;22.3;2.0;0.0;544.4;49.5;30.0
247;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2014;19.1;1047.1;54.9;45.0;16.3;0.9;0.0;1030.8;54.0;44.9
248;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2015;6.3;322.2;50.9;26.8;17.7;2.8;0.0;304.4;48.1;25.3
249;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2016;7.0;362.8;52.1;27.5;15.9;2.3;0.0;346.9;49.8;26.0
250;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2017;11.1;635.3;57.0;40.0;24.9;2.2;0.0;610.4;54.8;37.8
251;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2018;10.1;635.5;62.9;34.1;28.7;2.8;0.0;606.8;60.0;31.8
252;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2019;10.9;669.3;61.7;35.0;27.4;2.5;0.0;641.9;59.1;33.7
253;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2020;13.1;884.4;67.4;36.5;36.4;2.8;0.0;848.0;64.7;35.0
254;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2021;15.9;1287.9;81.0;50.0;50.6;3.2;0.0;1237.3;77.9;45.7
255;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 3e 20%-groep;2022;19.8;1236.4;62.5;45.0;45.8;2.3;0.0;1190.6;60.2;41.1
256;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2007;17.4;587.9;33.8;24.4;43.3;2.5;1.0;544.6;31.3;23.3
257;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2008;17.0;580.5;34.1;25.0;41.4;2.4;1.0;539.1;31.7;24.0
258;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2009;18.9;676.3;35.7;27.3;44.1;2.3;1.1;632.2;33.4;26.2
259;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2010;10.1;474.8;47.0;25.0;34.3;3.4;1.5;440.5;43.6;24.0
260;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2011 ;9.7;582.4;60.1;27.2;38.8;4.0;1.6;543.5;56.1;26.2
261;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2012;9.4;603.6;63.9;27.2;41.0;4.3;1.7;562.5;59.6;26.2
262;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2013;22.9;1288.8;56.3;40.0;45.7;2.0;0.0;1243.1;54.3;40.0
263;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2014;38.5;2199.4;57.1;49.7;33.1;0.9;0.0;2166.3;56.3;47.6
264;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2015;10.4;632.8;61.1;30.0;40.5;3.9;1.5;592.3;57.2;27.5
265;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2016;10.9;668.6;61.2;30.6;41.1;3.8;1.5;627.4;57.5;29.5
266;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2017;15.5;1019.3;65.9;46.3;51.3;3.3;0.5;967.9;62.6;43.7
267;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2018;13.8;986.6;71.3;40.0;56.1;4.1;1.3;930.5;67.3;38.0
268;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2019;14.2;1091.3;76.9;40.3;64.0;4.5;1.5;1027.3;72.4;38.2
269;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2020;16.6;1271.6;76.8;45.5;77.2;4.7;1.6;1194.3;72.1;41.5
270;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2021;19.2;1915.5;99.5;50.0;106.7;5.5;1.8;1808.8;94.0;47.7
271;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 4e 20%-groep;2022;20.5;1463.9;71.5;50.0;86.3;4.2;0.7;1377.6;67.3;45.6
272;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2007;45.5;2254.3;49.6;26.5;208.1;4.6;1.1;2046.2;45.0;25.4
273;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2008;43.4;2350.9;54.1;26.9;223.8;5.2;1.1;2127.1;49.0;25.7
274;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2009;49.6;2420.1;48.8;30.0;217.5;4.4;1.5;2202.6;44.4;28.6
275;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2010;27.0;2296.8;85.0;45.0;233.0;8.6;3.5;2063.8;76.4;40.1
276;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2011 ;25.3;2145.4;84.8;50.0;167.0;6.6;3.2;1978.4;78.2;45.0
277;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2012;24.4;2579.8;105.7;50.0;192.0;7.9;3.8;2387.9;97.8;45.5
278;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2013;42.3;4069.4;96.2;50.0;196.4;4.6;0.8;3873.0;91.6;50.0
279;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2014;63.4;5074.0;80.0;53.0;189.1;3.0;0.0;4884.9;77.0;50.2
280;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2015;24.6;3109.4;126.4;50.9;204.4;8.3;4.4;2905.0;118.1;50.0
281;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2016;25.2;3344.3;132.5;53.0;227.5;9.0;4.5;3116.8;123.5;50.0
282;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2017;31.6;3699.3;117.2;60.5;255.5;8.1;3.5;3443.8;109.1;55.3
283;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2018;30.9;4196.5;135.8;70.0;270.6;8.8;4.5;3925.9;127.0;63.5
284;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2019;33.0;4838.3;146.5;78.2;314.4;9.5;5.0;4523.9;137.0;71.9
285;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2020;37.5;5847.7;156.0;80.5;410.3;10.9;5.0;5437.5;145.1;74.3
286;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2021;43.2;7250.4;168.0;96.8;445.2;10.3;4.8;6805.2;157.7;87.7
287;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: 5e 20%-groep;2022;48.9;5339.4;109.2;82.2;378.3;7.7;2.5;4961.1;101.4;75.2
288;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2007;0.4;15.3;38.1;25.5;1.2;3.0;1.1;14.1;35.1;24.4
289;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2008;0.3;156.7;452.9;26.9;1.0;2.9;1.1;155.7;450.0;25.7
290;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2009;0.5;24.3;52.7;27.3;4.5;9.7;1.5;19.8;43.0;26.2
291;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2010;0.3;15.0;57.8;28.9;1.7;6.4;2.4;13.4;51.4;26.0
292;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2011 ;0.2;12.4;53.7;35.8;1.2;5.2;2.2;11.2;48.4;30.2
293;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2012;0.2;9.6;50.3;27.8;0.9;4.9;2.5;8.7;45.4;26.2
294;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2013;0.3;16.2;61.0;50.0;1.2;4.4;2.0;15.0;56.6;47.5
295;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2014;0.3;20.6;63.3;50.0;1.0;3.2;0.0;19.6;60.1;50.0
296;Alle schenkingen;Totaal alle schenkingen;Totaal alle schenkers;Vermogen: inkomen onbekend;2015;0.2;10.8;58.7;30.0;1.1;5.8;2.2;9.7;52.9;27.5
