ID;Marges;EigenaarOfHuurder;KenmerkenWoningen;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
6314;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Veluwe (CR);2015;634.5;495.7;138.8;36.4;77.1;9.5;13.4
6315;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Achterhoek (CR);2009;597.6;440.2;157.4;35.0;84.9;6.7;8.4
6316;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Achterhoek (CR);2012;587.7;447.1;140.6;35.0;82.3;9.6;8.1
6317;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Achterhoek (CR);2015;661.6;524.8;136.9;40.3;68.9;6.7;24.4
6318;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem/Nijmegen (CR);2009;585.0;440.1;144.9;36.2;77.1;16.4;6.5
6319;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem/Nijmegen (CR);2012;634.4;489.0;145.4;37.0;79.1;13.5;7.4
6320;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem/Nijmegen (CR);2015;658.0;519.8;138.1;39.3;78.1;9.7;12.3
6321;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidwest-Gelderland (CR);2009;539.8;384.7;155.1;34.8;69.9;19.9;10.2
6322;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidwest-Gelderland (CR);2012;613.2;465.0;148.1;35.2;78.4;12.2;9.4
6323;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidwest-Gelderland (CR);2015;706.5;552.8;153.7;38.4;78.3;8.8;12.9
6324;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (CR);2009;616.1;456.7;159.4;33.5;75.0;19.7;5.2
6325;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (CR);2012;662.1;507.0;155.1;35.4;78.0;14.2;7.8
6326;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (CR);2015;710.8;564.2;146.6;36.5;77.5;10.5;12.0
6327;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Kop van Noord-Holland (CR);2009;516.8;355.9;160.9;34.4;85.3;13.8;0.9
6328;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Kop van Noord-Holland (CR);2012;607.2;448.0;159.2;34.0;76.9;13.5;9.7
6329;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Kop van Noord-Holland (CR);2015;594.5;448.7;145.8;37.3;76.0;8.4;15.5
6330;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Alkmaar en omgeving (CR);2009;536.8;391.1;145.6;32.0;79.4;17.7;2.9
6331;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Alkmaar en omgeving (CR);2012;597.9;443.5;154.5;35.7;73.2;14.7;12.1
6332;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Alkmaar en omgeving (CR);2015;663.0;514.2;148.8;34.4;77.3;16.8;5.9
6333;Waarde;Totaal;Woningtype: meergezinswoningen totaal;IJmond (CR);2009;591.7;432.1;159.6;31.5;80.2;18.1;1.7
6334;Waarde;Totaal;Woningtype: meergezinswoningen totaal;IJmond (CR);2012;659.8;480.4;179.4;31.9;79.2;20.1;0.7
6335;Waarde;Totaal;Woningtype: meergezinswoningen totaal;IJmond (CR);2015;586.9;432.8;154.0;35.0;73.4;11.2;15.4
6336;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Haarlem (CR);2009;667.8;505.9;162.0;33.7;77.6;18.3;4.1
6337;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Haarlem (CR);2012;722.4;557.7;164.8;35.1;77.3;13.6;9.1
6338;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Haarlem (CR);2015;775.3;605.0;170.3;37.5;82.5;6.2;11.3
6339;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstreek (CR);2009;594.0;411.0;183.0;38.7;73.0;20.2;6.8
6340;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstreek (CR);2012;619.7;445.2;174.4;35.7;69.2;19.0;11.8
6341;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstreek (CR);2015;665.2;496.8;168.4;36.2;70.8;17.3;11.9
6342;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Amsterdam (CR);2009;647.1;483.3;163.8;35.6;73.4;20.1;6.5
6343;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Amsterdam (CR);2012;698.3;528.9;169.5;37.1;74.4;17.1;8.5
6344;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Amsterdam (CR);2015;747.0;589.3;157.7;37.9;73.8;14.3;11.9
6345;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Het Gooi en Vechtstreek (CR);2009;637.7;480.9;156.7;38.6;80.7;15.6;3.7
6346;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Het Gooi en Vechtstreek (CR);2012;734.1;565.6;168.5;36.3;79.3;13.2;7.4
6347;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Het Gooi en Vechtstreek (CR);2015;711.0;557.2;153.8;40.0;69.3;9.6;21.1
6348;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Leiden en Bollenstreek (CR);2009;624.8;464.2;160.6;34.2;79.0;16.4;4.5
6349;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;692.4;529.5;162.9;36.4;78.7;12.5;8.8
6350;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;680.9;527.1;153.7;39.2;79.7;8.5;11.8
6351;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie 's-Gravenhage (CR);2009;688.0;508.4;179.6;36.0;78.9;15.3;5.9
6352;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie 's-Gravenhage (CR);2012;722.2;542.1;180.1;37.8;76.9;13.3;9.8
6353;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Agglomeratie 's-Gravenhage (CR);2015;739.0;568.2;170.8;37.4;79.1;9.9;11.0
6354;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Delft en Westland (CR);2009;590.2;425.1;165.1;38.0;76.5;17.2;6.4
6355;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Delft en Westland (CR);2012;641.1;473.6;167.4;39.8;73.3;16.2;10.5
6356;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Delft en Westland (CR);2015;646.6;486.3;160.3;41.9;75.8;10.3;13.9
6357;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Oost-Zuid-Holland (CR);2009;636.7;473.4;163.3;36.9;78.6;16.0;5.4
6358;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Oost-Zuid-Holland (CR);2012;679.2;515.4;163.7;37.9;69.3;17.2;13.6
6359;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Oost-Zuid-Holland (CR);2015;669.7;509.5;160.2;38.1;83.9;6.1;10.0
6360;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Rijnmond (CR);2009;611.2;448.1;163.2;33.8;75.1;17.6;7.3
6361;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Rijnmond (CR);2012;664.0;492.1;171.9;37.4;77.1;14.1;8.8
6362;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groot-Rijnmond (CR);2015;669.5;504.3;165.2;36.8;77.2;10.7;12.1
6363;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Zuid-Holland (CR);2009;567.2;409.7;157.5;32.7;76.2;17.2;6.5
6364;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Zuid-Holland (CR);2012;655.1;478.5;176.6;35.1;74.3;15.3;10.3
6365;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Zuid-Holland (CR);2015;647.5;492.1;155.5;36.1;72.9;12.4;14.7
6366;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zeeuwsch-Vlaanderen (CR);2009;569.3;399.6;169.7;33.1;83.0;11.7;5.4
6367;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zeeuwsch-Vlaanderen (CR);2012;572.2;411.2;161.0;32.0;77.3;9.2;13.5
6368;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zeeuwsch-Vlaanderen (CR);2015;638.1;482.9;155.2;38.0;83.2;7.1;9.7
6369;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Overig Zeeland (CR);2009;523.1;370.5;152.6;37.6;76.9;17.0;6.1
6370;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Overig Zeeland (CR);2012;600.0;444.6;155.4;37.5;82.0;10.5;7.5
6371;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Overig Zeeland (CR);2015;623.3;474.0;149.3;38.7;76.3;8.3;15.4
6372;Waarde;Totaal;Woningtype: meergezinswoningen totaal;West-Noord-Brabant (CR);2009;610.0;445.1;164.9;34.5;80.9;12.2;6.9
6373;Waarde;Totaal;Woningtype: meergezinswoningen totaal;West-Noord-Brabant (CR);2012;654.0;484.2;169.7;38.1;74.6;13.7;11.7
6374;Waarde;Totaal;Woningtype: meergezinswoningen totaal;West-Noord-Brabant (CR);2015;663.6;516.1;147.5;37.8;79.2;9.8;11.0
6375;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Noord-Brabant (CR);2009;594.5;443.0;151.5;37.3;78.2;14.8;7.0
6376;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Noord-Brabant (CR);2012;619.3;471.2;148.1;39.8;76.4;10.5;13.1
6377;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Noord-Brabant (CR);2015;610.8;471.6;139.2;41.1;72.5;4.7;22.7
6378;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noordoost-Noord-Brabant (CR);2009;585.3;429.6;155.7;34.6;71.0;20.0;9.0
6379;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noordoost-Noord-Brabant (CR);2012;664.3;503.2;161.1;37.9;76.9;14.7;8.4
6380;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noordoost-Noord-Brabant (CR);2015;696.5;549.5;146.9;37.4;75.5;10.7;13.8
6381;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Noord-Brabant (CR);2009;602.0;448.7;153.3;35.0;79.9;9.2;10.9
6382;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Noord-Brabant (CR);2012;643.3;492.9;150.5;37.4;77.3;10.5;12.2
6383;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuidoost-Noord-Brabant (CR);2015;697.6;561.2;136.4;40.4;79.2;6.2;14.6
6384;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noord-Limburg (CR);2009;590.7;433.4;157.3;35.6;85.9;10.2;3.9
6385;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noord-Limburg (CR);2012;678.5;515.5;163.0;39.1;76.0;11.4;12.7
6386;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Noord-Limburg (CR);2015;654.6;511.8;142.8;39.5;80.2;3.8;16.0
6387;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Limburg (CR);2009;609.2;445.2;164.0;36.0;75.0;14.4;10.6
6388;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Limburg (CR);2012;569.3;417.4;152.0;38.2;75.4;12.7;11.9
6389;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Midden-Limburg (CR);2015;631.3;491.8;139.5;42.7;76.7;3.8;19.5
6390;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuid-Limburg (CR);2009;552.2;392.5;159.7;37.2;78.0;16.0;5.9
6391;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuid-Limburg (CR);2012;579.1;422.9;156.2;38.2;75.4;13.0;11.6
6392;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zuid-Limburg (CR);2015;632.9;484.3;148.6;41.0;78.4;9.3;12.3
6393;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Flevoland (CR);2009;585.6;431.8;153.7;35.3;74.8;14.4;10.8
6394;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Flevoland (CR);2012;637.9;477.3;160.7;35.9;75.6;15.0;9.4
6395;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Flevoland (CR);2015;641.4;492.9;148.5;43.0;74.6;5.6;19.8
6396;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Almere;2009;592.1;434.3;157.8;35.0;68.4;18.1;13.5
6397;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Almere;2012;623.3;464.3;159.0;35.1;66.8;21.0;12.3
6398;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Almere;2015;658.7;506.8;151.9;44.0;70.6;6.6;22.8
6399;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amersfoort;2009;564.5;425.2;139.2;27.0;74.2;25.8;0.0
6400;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amersfoort;2012;681.4;534.0;147.5;34.9;83.3;11.1;5.7
6401;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amersfoort;2015;725.5;583.3;142.3;35.1;78.5;8.8;12.7
6402;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amsterdam;2009;650.3;486.2;164.0;35.4;73.5;20.0;6.5
6403;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amsterdam;2012;701.0;530.8;170.2;36.9;74.8;17.2;8.1
6404;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Amsterdam;2015;763.7;606.1;157.6;37.6;73.9;14.5;11.5
6405;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Apeldoorn;2009;661.9;505.0;156.9;34.7;72.9;21.4;5.7
6406;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Apeldoorn;2012;687.3;532.4;154.9;40.3;68.6;13.7;17.7
6407;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Apeldoorn;2015;666.1;529.5;136.6;37.7;72.0;8.7;19.3
6408;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem;2009;597.9;452.4;145.5;35.1;77.2;17.1;5.7
6409;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem;2012;634.0;483.4;150.6;37.0;78.5;15.8;5.7
6410;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Arnhem;2015;676.3;529.5;146.7;36.4;79.3;9.5;11.2
6411;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Breda;2009;610.4;440.8;169.6;33.7;76.9;16.3;6.8
6412;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Breda;2012;669.8;501.7;168.2;37.5;78.1;12.6;9.3
6413;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Breda;2015;669.8;521.0;148.8;38.3;81.5;6.9;11.5
6414;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Dordrecht;2009;598.3;439.6;158.7;34.7;81.3;12.4;6.2
6415;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Dordrecht;2012;578.1;414.4;163.7;35.1;71.6;15.5;12.9
6416;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Dordrecht;2015;621.3;468.7;152.5;36.5;78.1;10.2;11.7
6417;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Ede;2009;616.9;469.3;147.6;36.4;72.0;17.2;10.8
6418;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Ede;2012;655.1;493.6;161.5;33.7;80.5;11.2;8.3
6419;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Ede;2015;665.4;510.2;155.3;37.3;86.3;3.9;9.9
6420;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Eindhoven;2009;582.9;436.8;146.1;34.5;78.2;9.3;12.5
6421;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Eindhoven;2012;670.6;521.1;149.5;37.3;80.0;7.9;12.0
6422;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Eindhoven;2015;701.6;566.0;135.6;39.1;86.6;4.7;8.7
6423;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Emmen;2009;596.3;402.3;194.0;39.2;74.3;7.9;17.8
6424;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Emmen;2012;558.6;392.8;165.8;37.9;82.9;5.3;11.8
6425;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Emmen;2015;591.7;447.5;144.2;43.0;77.2;8.3;14.6
6426;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Enschede;2009;542.7;375.4;167.3;40.1;84.0;9.8;6.3
6427;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Enschede;2012;556.1;393.7;162.4;40.9;78.2;8.3;13.5
6428;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Enschede;2015;570.5;431.7;138.8;41.9;75.9;11.8;12.3
6429;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Gravenhage (gemeente);2009;691.4;510.0;181.4;36.5;79.2;14.8;6.0
6430;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Gravenhage (gemeente);2012;719.1;536.3;182.8;38.7;76.5;12.8;10.7
6431;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Gravenhage (gemeente);2015;736.5;563.4;173.1;38.2;79.4;8.8;11.8
6432;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groningen (gemeente);2009;589.4;424.9;164.5;40.0;82.2;10.9;6.8
6433;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groningen (gemeente);2012;602.2;439.9;162.3;38.0;79.5;12.6;7.9
6434;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Groningen (gemeente);2015;618.0;470.6;147.5;44.1;74.1;7.8;18.2
6435;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlem;2009;670.3;509.8;160.5;33.2;77.1;19.2;3.6
6436;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlem;2012;717.2;554.3;162.9;36.1;76.2;15.2;8.6
6437;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlem;2015;804.7;634.4;170.3;39.0;82.2;5.7;12.0
6438;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlemmermeer;2009;576.1;434.4;141.8;30.1;64.1;27.9;7.9
6439;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlemmermeer;2012;668.5;515.0;153.5;38.2;70.6;11.3;18.1
6440;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Haarlemmermeer;2015;665.1;504.9;160.2;37.0;76.8;12.6;10.5
6441;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Hertogenbosch;2009;633.1;462.3;170.8;35.2;71.7;22.8;5.5
6442;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Hertogenbosch;2012;705.7;539.9;165.8;40.2;73.8;15.2;11.0
6443;Waarde;Totaal;Woningtype: meergezinswoningen totaal;'s-Hertogenbosch;2015;792.8;644.8;148.0;37.3;78.1;9.8;12.1
6444;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Leiden;2009;608.1;454.4;153.7;35.0;78.0;17.7;4.3
6445;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Leiden;2012;670.0;514.0;156.0;37.9;79.4;12.4;8.2
6446;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Leiden;2015;654.4;510.1;144.2;40.9;71.9;11.0;17.1
6447;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Maastricht;2009;603.3;446.8;156.6;39.0;77.3;16.6;6.1
6448;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Maastricht;2012;603.5;441.4;162.1;38.9;80.3;11.9;7.9
6449;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Maastricht;2015;708.1;556.6;151.4;43.8;77.0;8.6;14.3
6450;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Nijmegen;2009;562.0;424.8;137.2;38.2;79.1;15.4;5.6
6451;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Nijmegen;2012;620.9;484.0;136.9;37.4;78.8;14.4;6.8
6452;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Nijmegen;2015;647.8;516.3;131.5;43.5;82.7;8.4;9.0
6453;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Rotterdam;2009;605.5;444.9;160.6;34.2;75.0;17.6;7.4
6454;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Rotterdam;2012;658.6;486.9;171.7;38.0;75.8;14.4;9.8
6455;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Rotterdam;2015;679.0;512.1;167.0;36.9;77.4;10.7;11.8
6456;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Tilburg;2009;583.6;432.6;151.0;37.9;78.2;14.3;7.5
6457;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Tilburg;2012;598.8;458.4;140.4;39.9;76.7;9.6;13.7
6458;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Tilburg;2015;626.5;487.9;138.6;44.2;70.9;5.5;23.6
6459;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (gemeente);2009;638.1;474.8;163.4;35.1;74.4;19.4;6.2
6460;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (gemeente);2012;679.7;522.0;157.8;35.9;79.0;14.5;6.4
6461;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Utrecht (gemeente);2015;727.5;572.9;154.5;37.4;77.9;10.5;11.5
6462;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Westland;2009;650.8;481.2;169.6;33.6;74.6;11.6;13.8
6463;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Westland;2012;641.0;480.8;160.1;39.1;61.3;18.9;19.8
6464;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Westland;2015;682.4;531.1;151.3;37.7;82.1;3.6;14.3
6465;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstad;2009;595.6;412.8;182.8;38.6;73.4;19.3;7.2
6466;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstad;2012;628.8;450.7;178.1;36.2;69.2;17.9;12.9
6467;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zaanstad;2015;672.0;503.5;168.5;36.6;68.4;18.4;13.2
6468;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zoetermeer;2009;661.1;494.5;166.7;36.3;73.5;17.5;8.9
6469;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zoetermeer;2012;704.5;539.7;164.8;35.4;74.8;13.3;11.9
6470;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zoetermeer;2015;765.8;607.9;158.0;35.6;76.4;14.6;8.9
6471;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zwolle;2009;552.5;410.0;142.6;34.7;77.0;17.8;5.3
6472;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zwolle;2012;595.3;445.0;150.2;36.9;74.0;17.2;8.8
6473;Waarde;Totaal;Woningtype: meergezinswoningen totaal;Zwolle;2015;593.3;454.4;138.9;43.8;88.6;5.7;5.7
6474;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Nederland;2009;1289.2;990.5;298.7;43.0;93.9;4.8;1.3
6475;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Nederland;2012;1145.7;894.0;251.7;41.1;90.7;5.7;3.6
6476;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Nederland;2015;973.2;749.3;224.0;37.6;92.2;4.0;3.8
6477;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Noord-Nederland (LD);2009;1374.7;1081.4;293.3;45.8;97.6;2.4;0.0
6478;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Noord-Nederland (LD);2012;1154.3;893.9;260.4;44.0;90.6;3.4;6.0
6479;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Noord-Nederland (LD);2015;1093.3;865.8;227.4;40.5;96.5;1.5;2.0
6480;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Oost-Nederland (LD);2009;1201.9;890.4;311.5;42.0;93.0;4.8;2.2
6481;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Oost-Nederland (LD);2012;1198.7;948.8;249.9;40.2;88.9;6.2;4.8
6482;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Oost-Nederland (LD);2015;931.0;710.2;220.9;34.8;93.2;4.3;2.5
6483;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;West-Nederland (LD);2009;1239.6;945.7;293.9;38.3;93.4;5.7;0.9
6484;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;West-Nederland (LD);2012;1115.9;865.5;250.4;39.3;86.6;9.2;4.2
6485;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;West-Nederland (LD);2015;894.5;668.5;226.0;36.4;92.9;4.4;2.7
6486;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Zuid-Nederland (LD);2009;1402.8;1110.5;292.3;48.2;93.1;5.1;1.8
6487;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Zuid-Nederland (LD);2012;1118.5;870.6;247.9;41.7;97.0;3.0;0.0
6488;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Zuid-Nederland (LD);2015;1034.8;811.1;223.7;40.3;88.0;4.6;7.5
6489;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Groningen (PV);2009;;;;;;;
6490;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Groningen (PV);2012;;;;;;;
6491;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Groningen (PV);2015;;;;;;;
6492;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Friesland (PV);2009;;;;;;;
6493;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Friesland (PV);2012;1097.6;834.4;263.3;40.9;89.8;3.7;6.5
6494;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Friesland (PV);2015;1029.9;796.9;232.9;38.2;93.2;3.0;3.9
6495;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Drenthe (PV);2009;;;;;;;
6496;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Drenthe (PV);2012;;;;;;;
6497;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Drenthe (PV);2015;;;;;;;
6498;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Overijssel (PV);2009;1190.6;902.9;287.7;44.9;87.0;7.4;5.6
6499;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Overijssel (PV);2012;1045.3;794.0;251.3;38.1;93.8;6.2;0.0
6500;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Overijssel (PV);2015;853.1;647.7;205.4;32.3;91.0;4.3;4.7
6501;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Flevoland (PV);2009;;;;;;;
6502;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Flevoland (PV);2012;;;;;;;
6503;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Flevoland (PV);2015;;;;;;;
6504;Waarde;Totaal;Woonfunctie: woon- en bedrijfsfunctie;Gelderland (PV);2009;1202.2;892.6;309.6;39.3;95.7;4.0;0.3
