ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
1722;21 Vervaardiging van papier, karton en..;Overheid;2008, 1 januari;0
1723;21 Vervaardiging van papier, karton en..;Overheid;2009, 1 januari;0
1724;21 Vervaardiging van papier, karton en..;Overige rechtsvormen;2006, 1 januari;5
1725;21 Vervaardiging van papier, karton en..;Overige rechtsvormen;2007, 1 januari;5
1726;21 Vervaardiging van papier, karton en..;Overige rechtsvormen;2008, 1 januari;5
1727;21 Vervaardiging van papier, karton en..;Overige rechtsvormen;2009, 1 januari;5
1728;22 Uitgeverijen, drukkerijen en reprod..;Totaal aantal bedrijven;2006, 1 januari;6895
1729;22 Uitgeverijen, drukkerijen en reprod..;Totaal aantal bedrijven;2007, 1 januari;6940
1730;22 Uitgeverijen, drukkerijen en reprod..;Totaal aantal bedrijven;2008, 1 januari;7000
1731;22 Uitgeverijen, drukkerijen en reprod..;Totaal aantal bedrijven;2009, 1 januari;7105
1732;22 Uitgeverijen, drukkerijen en reprod..;1 werkzame persoon;2006, 1 januari;2780
1733;22 Uitgeverijen, drukkerijen en reprod..;1 werkzame persoon;2007, 1 januari;2925
1734;22 Uitgeverijen, drukkerijen en reprod..;1 werkzame persoon;2008, 1 januari;3235
1735;22 Uitgeverijen, drukkerijen en reprod..;1 werkzame persoon;2009, 1 januari;3340
1736;22 Uitgeverijen, drukkerijen en reprod..;2 werkzame personen;2006, 1 januari;1470
1737;22 Uitgeverijen, drukkerijen en reprod..;2 werkzame personen;2007, 1 januari;1150
1738;22 Uitgeverijen, drukkerijen en reprod..;2 werkzame personen;2008, 1 januari;1120
1739;22 Uitgeverijen, drukkerijen en reprod..;2 werkzame personen;2009, 1 januari;1205
1740;22 Uitgeverijen, drukkerijen en reprod..;3 tot 5 werkzame personen;2006, 1 januari;770
1741;22 Uitgeverijen, drukkerijen en reprod..;3 tot 5 werkzame personen;2007, 1 januari;880
1742;22 Uitgeverijen, drukkerijen en reprod..;3 tot 5 werkzame personen;2008, 1 januari;825
1743;22 Uitgeverijen, drukkerijen en reprod..;3 tot 5 werkzame personen;2009, 1 januari;755
1744;22 Uitgeverijen, drukkerijen en reprod..;5 tot 10 werkzame personen;2006, 1 januari;725
1745;22 Uitgeverijen, drukkerijen en reprod..;5 tot 10 werkzame personen;2007, 1 januari;790
1746;22 Uitgeverijen, drukkerijen en reprod..;5 tot 10 werkzame personen;2008, 1 januari;755
1747;22 Uitgeverijen, drukkerijen en reprod..;5 tot 10 werkzame personen;2009, 1 januari;730
1748;22 Uitgeverijen, drukkerijen en reprod..;10 tot 20 werkzame personen;2006, 1 januari;520
1749;22 Uitgeverijen, drukkerijen en reprod..;10 tot 20 werkzame personen;2007, 1 januari;565
1750;22 Uitgeverijen, drukkerijen en reprod..;10 tot 20 werkzame personen;2008, 1 januari;515
1751;22 Uitgeverijen, drukkerijen en reprod..;10 tot 20 werkzame personen;2009, 1 januari;505
1752;22 Uitgeverijen, drukkerijen en reprod..;20 tot 50 werkzame personen;2006, 1 januari;430
1753;22 Uitgeverijen, drukkerijen en reprod..;20 tot 50 werkzame personen;2007, 1 januari;430
1754;22 Uitgeverijen, drukkerijen en reprod..;20 tot 50 werkzame personen;2008, 1 januari;375
1755;22 Uitgeverijen, drukkerijen en reprod..;20 tot 50 werkzame personen;2009, 1 januari;370
1756;22 Uitgeverijen, drukkerijen en reprod..;50 tot 100 werkzame personen;2006, 1 januari;100
1757;22 Uitgeverijen, drukkerijen en reprod..;50 tot 100 werkzame personen;2007, 1 januari;100
1758;22 Uitgeverijen, drukkerijen en reprod..;50 tot 100 werkzame personen;2008, 1 januari;100
1759;22 Uitgeverijen, drukkerijen en reprod..;50 tot 100 werkzame personen;2009, 1 januari;110
1760;22 Uitgeverijen, drukkerijen en reprod..;100 tot 150 werkzame personen;2006, 1 januari;30
1761;22 Uitgeverijen, drukkerijen en reprod..;100 tot 150 werkzame personen;2007, 1 januari;35
1762;22 Uitgeverijen, drukkerijen en reprod..;100 tot 150 werkzame personen;2008, 1 januari;25
1763;22 Uitgeverijen, drukkerijen en reprod..;100 tot 150 werkzame personen;2009, 1 januari;30
1764;22 Uitgeverijen, drukkerijen en reprod..;150 tot 200 werkzame personen;2006, 1 januari;15
1765;22 Uitgeverijen, drukkerijen en reprod..;150 tot 200 werkzame personen;2007, 1 januari;20
1766;22 Uitgeverijen, drukkerijen en reprod..;150 tot 200 werkzame personen;2008, 1 januari;10
1767;22 Uitgeverijen, drukkerijen en reprod..;150 tot 200 werkzame personen;2009, 1 januari;15
1768;22 Uitgeverijen, drukkerijen en reprod..;200 tot 250 werkzame personen;2006, 1 januari;5
1769;22 Uitgeverijen, drukkerijen en reprod..;200 tot 250 werkzame personen;2007, 1 januari;5
1770;22 Uitgeverijen, drukkerijen en reprod..;200 tot 250 werkzame personen;2008, 1 januari;5
1771;22 Uitgeverijen, drukkerijen en reprod..;200 tot 250 werkzame personen;2009, 1 januari;5
1772;22 Uitgeverijen, drukkerijen en reprod..;250 tot 500 werkzame personen;2006, 1 januari;30
1773;22 Uitgeverijen, drukkerijen en reprod..;250 tot 500 werkzame personen;2007, 1 januari;25
1774;22 Uitgeverijen, drukkerijen en reprod..;250 tot 500 werkzame personen;2008, 1 januari;20
1775;22 Uitgeverijen, drukkerijen en reprod..;250 tot 500 werkzame personen;2009, 1 januari;20
1776;22 Uitgeverijen, drukkerijen en reprod..;500 tot 1000 werkzame personen;2006, 1 januari;5
1777;22 Uitgeverijen, drukkerijen en reprod..;500 tot 1000 werkzame personen;2007, 1 januari;10
1778;22 Uitgeverijen, drukkerijen en reprod..;500 tot 1000 werkzame personen;2008, 1 januari;10
1779;22 Uitgeverijen, drukkerijen en reprod..;500 tot 1000 werkzame personen;2009, 1 januari;15
1780;22 Uitgeverijen, drukkerijen en reprod..;1000 tot 2000 werkzame personen;2006, 1 januari;5
1781;22 Uitgeverijen, drukkerijen en reprod..;1000 tot 2000 werkzame personen;2007, 1 januari;5
1782;22 Uitgeverijen, drukkerijen en reprod..;1000 tot 2000 werkzame personen;2008, 1 januari;5
1783;22 Uitgeverijen, drukkerijen en reprod..;1000 tot 2000 werkzame personen;2009, 1 januari;5
1784;22 Uitgeverijen, drukkerijen en reprod..;2000 werkzame personen of meer;2006, 1 januari;0
1785;22 Uitgeverijen, drukkerijen en reprod..;2000 werkzame personen of meer;2007, 1 januari;0
1786;22 Uitgeverijen, drukkerijen en reprod..;2000 werkzame personen of meer;2008, 1 januari;0
1787;22 Uitgeverijen, drukkerijen en reprod..;2000 werkzame personen of meer;2009, 1 januari;0
1788;22 Uitgeverijen, drukkerijen en reprod..;Eenmanszaak;2006, 1 januari;2395
1789;22 Uitgeverijen, drukkerijen en reprod..;Eenmanszaak;2007, 1 januari;2470
1790;22 Uitgeverijen, drukkerijen en reprod..;Eenmanszaak;2008, 1 januari;2530
1791;22 Uitgeverijen, drukkerijen en reprod..;Eenmanszaak;2009, 1 januari;2625
1792;22 Uitgeverijen, drukkerijen en reprod..;Maatschap;2006, 1 januari;35
1793;22 Uitgeverijen, drukkerijen en reprod..;Maatschap;2007, 1 januari;30
1794;22 Uitgeverijen, drukkerijen en reprod..;Maatschap;2008, 1 januari;25
1795;22 Uitgeverijen, drukkerijen en reprod..;Maatschap;2009, 1 januari;30
1796;22 Uitgeverijen, drukkerijen en reprod..;Vennootschap onder firma;2006, 1 januari;1355
1797;22 Uitgeverijen, drukkerijen en reprod..;Vennootschap onder firma;2007, 1 januari;1305
1798;22 Uitgeverijen, drukkerijen en reprod..;Vennootschap onder firma;2008, 1 januari;1270
1799;22 Uitgeverijen, drukkerijen en reprod..;Vennootschap onder firma;2009, 1 januari;1315
1800;22 Uitgeverijen, drukkerijen en reprod..;Besloten vennootschap;2006, 1 januari;2795
1801;22 Uitgeverijen, drukkerijen en reprod..;Besloten vennootschap;2007, 1 januari;2810
1802;22 Uitgeverijen, drukkerijen en reprod..;Besloten vennootschap;2008, 1 januari;2860
1803;22 Uitgeverijen, drukkerijen en reprod..;Besloten vennootschap;2009, 1 januari;2825
1804;22 Uitgeverijen, drukkerijen en reprod..;Naamloze vennootschap;2006, 1 januari;5
1805;22 Uitgeverijen, drukkerijen en reprod..;Naamloze vennootschap;2007, 1 januari;10
1806;22 Uitgeverijen, drukkerijen en reprod..;Naamloze vennootschap;2008, 1 januari;5
1807;22 Uitgeverijen, drukkerijen en reprod..;Naamloze vennootschap;2009, 1 januari;5
1808;22 Uitgeverijen, drukkerijen en reprod..;Coöperatieve vereniging;2006, 1 januari;10
1809;22 Uitgeverijen, drukkerijen en reprod..;Coöperatieve vereniging;2007, 1 januari;10
1810;22 Uitgeverijen, drukkerijen en reprod..;Coöperatieve vereniging;2008, 1 januari;10
1811;22 Uitgeverijen, drukkerijen en reprod..;Coöperatieve vereniging;2009, 1 januari;10
1812;22 Uitgeverijen, drukkerijen en reprod..;Vereniging of stichting;2006, 1 januari;260
1813;22 Uitgeverijen, drukkerijen en reprod..;Vereniging of stichting;2007, 1 januari;270
1814;22 Uitgeverijen, drukkerijen en reprod..;Vereniging of stichting;2008, 1 januari;270
1815;22 Uitgeverijen, drukkerijen en reprod..;Vereniging of stichting;2009, 1 januari;270
1816;22 Uitgeverijen, drukkerijen en reprod..;Overheid;2006, 1 januari;0
1817;22 Uitgeverijen, drukkerijen en reprod..;Overheid;2007, 1 januari;0
1818;22 Uitgeverijen, drukkerijen en reprod..;Overheid;2008, 1 januari;0
1819;22 Uitgeverijen, drukkerijen en reprod..;Overheid;2009, 1 januari;0
1820;22 Uitgeverijen, drukkerijen en reprod..;Overige rechtsvormen;2006, 1 januari;35
1821;22 Uitgeverijen, drukkerijen en reprod..;Overige rechtsvormen;2007, 1 januari;35
1822;22 Uitgeverijen, drukkerijen en reprod..;Overige rechtsvormen;2008, 1 januari;30
1823;22 Uitgeverijen, drukkerijen en reprod..;Overige rechtsvormen;2009, 1 januari;30
1824;23 Aardolie- en steenkoolverwerkende ..;Totaal aantal bedrijven;2006, 1 januari;35
1825;23 Aardolie- en steenkoolverwerkende ..;Totaal aantal bedrijven;2007, 1 januari;35
1826;23 Aardolie- en steenkoolverwerkende ..;Totaal aantal bedrijven;2008, 1 januari;40
1827;23 Aardolie- en steenkoolverwerkende ..;Totaal aantal bedrijven;2009, 1 januari;40
1828;23 Aardolie- en steenkoolverwerkende ..;1 werkzame persoon;2006, 1 januari;5
1829;23 Aardolie- en steenkoolverwerkende ..;1 werkzame persoon;2007, 1 januari;5
1830;23 Aardolie- en steenkoolverwerkende ..;1 werkzame persoon;2008, 1 januari;10
1831;23 Aardolie- en steenkoolverwerkende ..;1 werkzame persoon;2009, 1 januari;10
1832;23 Aardolie- en steenkoolverwerkende ..;2 werkzame personen;2006, 1 januari;5
1833;23 Aardolie- en steenkoolverwerkende ..;2 werkzame personen;2007, 1 januari;0
1834;23 Aardolie- en steenkoolverwerkende ..;2 werkzame personen;2008, 1 januari;0
1835;23 Aardolie- en steenkoolverwerkende ..;2 werkzame personen;2009, 1 januari;0
1836;23 Aardolie- en steenkoolverwerkende ..;3 tot 5 werkzame personen;2006, 1 januari;5
1837;23 Aardolie- en steenkoolverwerkende ..;3 tot 5 werkzame personen;2007, 1 januari;5
1838;23 Aardolie- en steenkoolverwerkende ..;3 tot 5 werkzame personen;2008, 1 januari;5
1839;23 Aardolie- en steenkoolverwerkende ..;3 tot 5 werkzame personen;2009, 1 januari;5
1840;23 Aardolie- en steenkoolverwerkende ..;5 tot 10 werkzame personen;2006, 1 januari;0
1841;23 Aardolie- en steenkoolverwerkende ..;5 tot 10 werkzame personen;2007, 1 januari;5
1842;23 Aardolie- en steenkoolverwerkende ..;5 tot 10 werkzame personen;2008, 1 januari;5
1843;23 Aardolie- en steenkoolverwerkende ..;5 tot 10 werkzame personen;2009, 1 januari;5
1844;23 Aardolie- en steenkoolverwerkende ..;10 tot 20 werkzame personen;2006, 1 januari;5
1845;23 Aardolie- en steenkoolverwerkende ..;10 tot 20 werkzame personen;2007, 1 januari;5
1846;23 Aardolie- en steenkoolverwerkende ..;10 tot 20 werkzame personen;2008, 1 januari;5
1847;23 Aardolie- en steenkoolverwerkende ..;10 tot 20 werkzame personen;2009, 1 januari;5
1848;23 Aardolie- en steenkoolverwerkende ..;20 tot 50 werkzame personen;2006, 1 januari;5
1849;23 Aardolie- en steenkoolverwerkende ..;20 tot 50 werkzame personen;2007, 1 januari;5
1850;23 Aardolie- en steenkoolverwerkende ..;20 tot 50 werkzame personen;2008, 1 januari;5
1851;23 Aardolie- en steenkoolverwerkende ..;20 tot 50 werkzame personen;2009, 1 januari;5
1852;23 Aardolie- en steenkoolverwerkende ..;50 tot 100 werkzame personen;2006, 1 januari;5
1853;23 Aardolie- en steenkoolverwerkende ..;50 tot 100 werkzame personen;2007, 1 januari;5
1854;23 Aardolie- en steenkoolverwerkende ..;50 tot 100 werkzame personen;2008, 1 januari;0
1855;23 Aardolie- en steenkoolverwerkende ..;50 tot 100 werkzame personen;2009, 1 januari;5
1856;23 Aardolie- en steenkoolverwerkende ..;100 tot 150 werkzame personen;2006, 1 januari;0
1857;23 Aardolie- en steenkoolverwerkende ..;100 tot 150 werkzame personen;2007, 1 januari;0
1858;23 Aardolie- en steenkoolverwerkende ..;100 tot 150 werkzame personen;2008, 1 januari;0
1859;23 Aardolie- en steenkoolverwerkende ..;100 tot 150 werkzame personen;2009, 1 januari;0
1860;23 Aardolie- en steenkoolverwerkende ..;150 tot 200 werkzame personen;2006, 1 januari;0
1861;23 Aardolie- en steenkoolverwerkende ..;150 tot 200 werkzame personen;2007, 1 januari;0
1862;23 Aardolie- en steenkoolverwerkende ..;150 tot 200 werkzame personen;2008, 1 januari;0
1863;23 Aardolie- en steenkoolverwerkende ..;150 tot 200 werkzame personen;2009, 1 januari;0
1864;23 Aardolie- en steenkoolverwerkende ..;200 tot 250 werkzame personen;2006, 1 januari;0
1865;23 Aardolie- en steenkoolverwerkende ..;200 tot 250 werkzame personen;2007, 1 januari;0
1866;23 Aardolie- en steenkoolverwerkende ..;200 tot 250 werkzame personen;2008, 1 januari;0
1867;23 Aardolie- en steenkoolverwerkende ..;200 tot 250 werkzame personen;2009, 1 januari;0
1868;23 Aardolie- en steenkoolverwerkende ..;250 tot 500 werkzame personen;2006, 1 januari;5
1869;23 Aardolie- en steenkoolverwerkende ..;250 tot 500 werkzame personen;2007, 1 januari;5
1870;23 Aardolie- en steenkoolverwerkende ..;250 tot 500 werkzame personen;2008, 1 januari;5
1871;23 Aardolie- en steenkoolverwerkende ..;250 tot 500 werkzame personen;2009, 1 januari;5
1872;23 Aardolie- en steenkoolverwerkende ..;500 tot 1000 werkzame personen;2006, 1 januari;0
1873;23 Aardolie- en steenkoolverwerkende ..;500 tot 1000 werkzame personen;2007, 1 januari;0
1874;23 Aardolie- en steenkoolverwerkende ..;500 tot 1000 werkzame personen;2008, 1 januari;0
1875;23 Aardolie- en steenkoolverwerkende ..;500 tot 1000 werkzame personen;2009, 1 januari;0
1876;23 Aardolie- en steenkoolverwerkende ..;1000 tot 2000 werkzame personen;2006, 1 januari;0
1877;23 Aardolie- en steenkoolverwerkende ..;1000 tot 2000 werkzame personen;2007, 1 januari;0
1878;23 Aardolie- en steenkoolverwerkende ..;1000 tot 2000 werkzame personen;2008, 1 januari;0
1879;23 Aardolie- en steenkoolverwerkende ..;1000 tot 2000 werkzame personen;2009, 1 januari;0
1880;23 Aardolie- en steenkoolverwerkende ..;2000 werkzame personen of meer;2006, 1 januari;0
1881;23 Aardolie- en steenkoolverwerkende ..;2000 werkzame personen of meer;2007, 1 januari;0
1882;23 Aardolie- en steenkoolverwerkende ..;2000 werkzame personen of meer;2008, 1 januari;0
1883;23 Aardolie- en steenkoolverwerkende ..;2000 werkzame personen of meer;2009, 1 januari;0
1884;23 Aardolie- en steenkoolverwerkende ..;Eenmanszaak;2006, 1 januari;0
1885;23 Aardolie- en steenkoolverwerkende ..;Eenmanszaak;2007, 1 januari;0
1886;23 Aardolie- en steenkoolverwerkende ..;Eenmanszaak;2008, 1 januari;5
1887;23 Aardolie- en steenkoolverwerkende ..;Eenmanszaak;2009, 1 januari;0
1888;23 Aardolie- en steenkoolverwerkende ..;Maatschap;2006, 1 januari;0
1889;23 Aardolie- en steenkoolverwerkende ..;Maatschap;2007, 1 januari;0
1890;23 Aardolie- en steenkoolverwerkende ..;Maatschap;2008, 1 januari;0
1891;23 Aardolie- en steenkoolverwerkende ..;Maatschap;2009, 1 januari;0
1892;23 Aardolie- en steenkoolverwerkende ..;Vennootschap onder firma;2006, 1 januari;0
1893;23 Aardolie- en steenkoolverwerkende ..;Vennootschap onder firma;2007, 1 januari;0
1894;23 Aardolie- en steenkoolverwerkende ..;Vennootschap onder firma;2008, 1 januari;0
1895;23 Aardolie- en steenkoolverwerkende ..;Vennootschap onder firma;2009, 1 januari;0
1896;23 Aardolie- en steenkoolverwerkende ..;Besloten vennootschap;2006, 1 januari;25
1897;23 Aardolie- en steenkoolverwerkende ..;Besloten vennootschap;2007, 1 januari;25
1898;23 Aardolie- en steenkoolverwerkende ..;Besloten vennootschap;2008, 1 januari;30
1899;23 Aardolie- en steenkoolverwerkende ..;Besloten vennootschap;2009, 1 januari;30
1900;23 Aardolie- en steenkoolverwerkende ..;Naamloze vennootschap;2006, 1 januari;0
1901;23 Aardolie- en steenkoolverwerkende ..;Naamloze vennootschap;2007, 1 januari;0
1902;23 Aardolie- en steenkoolverwerkende ..;Naamloze vennootschap;2008, 1 januari;0
1903;23 Aardolie- en steenkoolverwerkende ..;Naamloze vennootschap;2009, 1 januari;0
1904;23 Aardolie- en steenkoolverwerkende ..;Coöperatieve vereniging;2006, 1 januari;0
1905;23 Aardolie- en steenkoolverwerkende ..;Coöperatieve vereniging;2007, 1 januari;0
1906;23 Aardolie- en steenkoolverwerkende ..;Coöperatieve vereniging;2008, 1 januari;0
1907;23 Aardolie- en steenkoolverwerkende ..;Coöperatieve vereniging;2009, 1 januari;0
1908;23 Aardolie- en steenkoolverwerkende ..;Vereniging of stichting;2006, 1 januari;0
1909;23 Aardolie- en steenkoolverwerkende ..;Vereniging of stichting;2007, 1 januari;0
1910;23 Aardolie- en steenkoolverwerkende ..;Vereniging of stichting;2008, 1 januari;0
1911;23 Aardolie- en steenkoolverwerkende ..;Vereniging of stichting;2009, 1 januari;0
1912;23 Aardolie- en steenkoolverwerkende ..;Overheid;2006, 1 januari;0
1913;23 Aardolie- en steenkoolverwerkende ..;Overheid;2007, 1 januari;0
1914;23 Aardolie- en steenkoolverwerkende ..;Overheid;2008, 1 januari;0
1915;23 Aardolie- en steenkoolverwerkende ..;Overheid;2009, 1 januari;0
1916;23 Aardolie- en steenkoolverwerkende ..;Overige rechtsvormen;2006, 1 januari;5
