ID;EigenaarBewoner;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;GemiddeldeHypotheekschuldEigenWoning_2;GemiddeldeWaardeEigenWoning_3;GemiddeldBrutoInkomen_4;GemiddeldBesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot07_10;k_07Tot08_11;k_08Tot09_12;k_09Tot10_13;k_1OfHoger_14;GeenSchuld_15;k_0Tot2_16;k_2Tot4_17;k_4OfHoger_18;GeenSchuld_19;k_0Tot35_20;k_35Tot7_21;k_7OfHoger_22
1630;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2016;65.3;215.4;263.6;14.9;8.1;0.85;10.41;14.21;0.0;25.1;4.9;5.2;6.1;24.0;0.0;2.6;5.9;56.7;0.0;4.0;9.5;51.7
1631;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2017;59.6;204.4;278.4;15.9;8.7;0.77;9.74;13.36;0.0;26.3;5.0;5.5;6.3;16.5;0.0;2.9;6.2;50.5;0.0;4.3;9.5;45.9
1632;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2018;56.6;206.0;304.9;17.0;9.4;0.69;9.21;12.7;0.0;28.7;5.5;5.9;5.6;10.9;0.0;3.0;6.5;47.0;0.0;4.6;9.9;42.2
1633;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2019;55.3;201.8;327.1;17.5;10.3;0.62;8.89;12.08;0.0;32.0;6.1;5.7;4.5;7.0;0.0;3.3;6.9;45.1;0.0;5.0;10.2;40.1
1634;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2020;56.6;201.2;354.5;18.3;10.8;0.56;8.45;11.5;0.0;37.3;6.0;5.0;3.4;4.9;0.0;4.0;7.4;45.2;0.0;5.9;10.8;40.0
1635;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2021;54.5;199.8;382.9;19.7;11.9;0.51;8.1;10.96;0.0;40.5;5.2;3.6;2.1;3.1;0.0;3.8;7.5;43.2;0.0;5.8;11.1;37.6
1636;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2022;55.6;204.1;461.6;21.9;13.2;0.42;7.41;9.85;0.0;47.6;3.5;1.8;0.9;1.8;0.0;4.8;9.1;41.6;0.0;7.4;12.7;35.5
1637;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 1e 10%-groep;2023;61.5;224.9;479.3;25.2;14.8;0.43;7.32;9.85;0.0;51.1;3.8;2.2;1.5;2.9;0.0;5.9;10.1;45.5;0.0;8.7;13.7;39.2
1638;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2006;135.6;121.7;217.7;;;0.58;;;0.0;81.2;9.9;10.2;11.0;23.2;;;;;;;;
1639;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2007;124.9;123.3;230.1;;;0.55;;;0.0;77.1;9.1;10.1;10.9;17.7;;;;;;;;
1640;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2008;123.8;127.9;239.6;;;0.55;;;0.0;76.3;9.1;10.1;11.2;17.1;;;;;;;;
1641;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2009;132.1;136.6;237.5;;;0.61;;;0.0;75.3;9.7;10.2;11.9;24.9;;;;;;;;
1642;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2010;140.7;138.7;222.2;;;0.66;;;0.0;74.5;9.7;9.8;10.4;36.3;;;;;;;;
1643;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2011;77.1;157.7;231.3;31.4;22.2;0.72;4.34;6.04;0.0;37.5;6.0;6.2;6.5;20.9;0.0;9.4;24.9;42.8;0.0;15.3;31.4;30.4
1644;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2012;78.8;164.1;221.2;31.8;22.3;0.8;4.49;6.26;0.0;33.6;6.1;6.1;6.7;26.4;0.0;8.4;24.8;45.6;0.0;13.7;32.0;33.1
1645;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2013;74.3;167.4;198.9;31.5;22.2;0.91;4.67;6.44;0.0;26.3;5.1;5.3;5.4;32.1;0.0;7.3;22.0;44.9;0.0;11.9;29.8;32.5
1646;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2014;74.3;164.2;195.0;32.5;23.0;0.92;4.47;6.16;0.0;25.5;5.3;5.4;5.7;32.3;0.0;7.2;24.2;42.8;0.0;12.2;32.1;30.0
1647;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2015;74.1;163.2;199.8;33.5;23.4;0.89;4.3;5.99;0.0;26.6;5.3;5.6;6.3;30.3;0.0;7.7;25.7;40.7;0.0;12.6;33.2;28.2
1648;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2016;71.1;155.4;204.6;33.1;23.7;0.83;4.14;5.68;0.0;28.4;5.6;6.0;6.8;24.5;0.0;8.3;25.5;37.4;0.0;13.8;32.8;24.6
1649;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2017;68.1;150.8;215.3;34.1;24.2;0.76;3.89;5.42;0.0;30.3;6.1;6.5;7.5;17.7;0.0;9.2;26.2;32.8;0.0;14.9;32.0;21.2
1650;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2018;67.3;148.9;233.5;35.1;24.9;0.69;3.68;5.13;0.0;34.4;6.8;7.6;6.8;11.7;0.0;10.5;26.9;29.9;0.0;16.7;31.6;19.0
1651;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2019;68.4;146.7;254.4;35.8;25.7;0.61;3.55;4.89;0.0;40.7;7.7;7.4;5.4;7.1;0.0;11.9;27.6;28.8;0.0;19.0;31.6;17.7
1652;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2020;67.1;146.1;278.0;35.4;26.1;0.54;3.55;4.75;0.0;45.9;7.3;5.7;3.8;4.4;0.0;12.7;26.0;28.4;0.0;20.5;29.7;16.8
1653;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2021;67.9;144.0;304.9;35.8;26.7;0.48;3.45;4.55;0.0;52.9;6.2;4.0;2.2;2.5;0.0;13.8;26.6;27.5;0.0;22.5;29.8;15.5
1654;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2022;62.3;144.9;368.4;39.0;29.0;0.39;3.16;4.19;0.0;56.0;3.1;1.4;0.6;1.2;0.0;14.9;25.1;22.3;0.0;23.8;26.5;12.0
1655;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 2e 10%-groep;2023;66.3;153.3;383.5;41.8;31.1;0.38;3.04;3.98;0.0;59.0;3.0;1.5;0.9;1.8;0.0;17.7;26.4;22.3;0.0;27.9;26.3;12.2
1656;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2006;190.4;117.6;217.1;;;0.56;;;0.0;116.1;13.7;13.7;15.2;31.7;;;;;;;;
1657;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2007;191.7;120.8;228.2;;;0.55;;;0.0;118.2;14.0;15.2;17.0;27.3;;;;;;;;
1658;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2008;192.7;125.9;235.6;;;0.56;;;0.0;116.4;14.5;16.3;18.4;27.1;;;;;;;;
1659;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2009;203.0;134.6;231.6;;;0.63;;;0.0;112.1;15.3;16.4;19.3;39.9;;;;;;;;
1660;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2010;203.0;135.4;217.3;;;0.67;;;0.0;105.0;13.9;14.3;15.6;54.1;;;;;;;;
1661;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2011;146.6;141.3;223.5;38.7;26.5;0.67;3.26;4.77;0.0;76.9;10.7;10.9;11.7;36.5;0.0;33.9;62.5;50.2;0.0;47.4;66.8;32.5
1662;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2012;148.7;146.7;213.8;39.4;26.7;0.74;3.33;4.93;0.0;70.6;10.6;10.8;11.7;45.1;0.0;31.3;64.0;53.4;0.0;44.2;69.5;35.0
1663;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2013;141.1;149.8;192.0;39.3;26.8;0.84;3.4;5.02;0.0;57.3;9.3;9.3;9.7;55.4;0.0;26.9;61.5;52.7;0.0;39.1;67.8;34.2
1664;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2014;136.1;146.9;189.6;40.1;27.4;0.84;3.3;4.86;0.0;55.7;8.9;8.9;9.7;52.8;0.0;27.0;61.1;47.9;0.0;39.6;66.9;29.6
1665;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2015;129.4;147.5;194.9;40.3;27.7;0.82;3.29;4.8;0.0;54.4;8.8;9.3;9.8;47.2;0.0;25.6;58.9;45.0;0.0;38.0;64.4;27.0
1666;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2016;130.3;142.0;201.0;40.5;28.3;0.76;3.13;4.53;0.0;60.1;9.2;9.9;11.2;39.9;0.0;28.5;60.6;41.2;0.0;42.7;64.3;23.3
1667;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2017;125.1;138.7;212.2;41.5;28.8;0.7;2.99;4.35;0.0;62.4;10.0;11.1;12.9;28.8;0.0;29.8;59.3;36.0;0.0;43.8;61.3;20.0
1668;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2018;125.2;135.9;228.3;42.2;29.5;0.63;2.85;4.13;0.0;70.3;11.3;12.6;12.0;19.0;0.0;33.0;59.5;32.8;0.0;48.2;59.2;17.8
1669;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2019;126.2;134.3;247.3;43.4;30.6;0.57;2.74;3.92;0.0;79.3;13.1;12.5;9.6;11.6;0.0;36.2;59.9;30.1;0.0;52.9;57.5;15.7
1670;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2020;128.1;132.8;267.3;43.3;31.2;0.51;2.68;3.74;0.0;90.3;13.1;10.5;7.0;7.3;0.0;39.3;58.6;30.2;0.0;58.0;54.7;15.4
1671;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2021;130.5;130.9;293.6;43.7;32.1;0.45;2.61;3.57;0.0;103.5;11.6;7.5;3.9;4.0;0.0;42.5;59.0;29.0;0.0;63.4;53.3;13.8
1672;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2022;128.7;127.3;356.1;45.4;33.6;0.35;2.43;3.28;0.0;117.8;5.5;2.6;1.0;1.8;0.0;48.1;55.7;24.9;0.0;70.0;47.2;11.4
1673;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 3e 10%-groep;2023;139.6;131.7;367.8;48.4;36.0;0.34;2.31;3.07;0.0;127.5;5.2;2.7;1.5;2.7;0.0;57.0;57.6;25.0;0.0;81.7;46.2;11.7
1674;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2006;253.1;120.3;220.0;;;0.57;;;0.0;152.4;18.4;18.5;20.5;43.2;;;;;;;;
1675;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2007;259.4;125.8;230.9;;;0.58;;;0.0;155.1;20.0;21.4;24.5;38.5;;;;;;;;
1676;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2008;270.4;131.9;238.5;;;0.6;;;0.0;157.5;21.3;23.9;27.7;39.9;;;;;;;;
1677;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2009;275.7;140.0;235.1;;;0.65;;;0.0;147.7;21.3;23.4;27.0;56.3;;;;;;;;
1678;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2010;267.8;141.6;220.4;;;0.71;;;0.0;131.8;18.8;19.8;22.1;75.3;;;;;;;;
1679;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2011;265.9;139.1;223.5;45.1;29.9;0.67;2.87;4.36;0.0;138.1;18.7;19.5;21.5;68.0;0.0;79.3;122.3;64.2;0.0;100.4;124.0;41.5
1680;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2012;268.0;142.2;213.2;45.6;30.1;0.72;2.9;4.42;0.0;129.9;18.1;18.7;20.3;81.0;0.0;76.9;125.0;66.1;0.0;98.1;127.4;42.5
1681;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2013;264.6;141.9;192.4;45.2;30.2;0.79;2.89;4.36;0.0;117.6;16.1;16.1;16.9;97.9;0.0;74.9;125.0;64.7;0.0;97.8;126.7;40.1
1682;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2014;260.6;138.9;190.9;45.5;30.8;0.78;2.82;4.19;0.0;118.1;16.1;16.2;16.8;93.4;0.0;76.1;124.6;59.9;0.0;101.3;124.7;34.6
1683;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2015;253.2;138.0;195.3;45.3;31.0;0.75;2.8;4.12;0.0;118.8;16.1;16.6;17.6;84.1;0.0;73.7;122.3;57.2;0.0;100.6;121.2;31.4
1684;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2016;254.5;133.8;202.6;45.7;31.8;0.69;2.67;3.87;0.0;128.8;17.3;17.6;20.2;70.7;0.0;80.6;121.9;52.0;0.0;110.7;117.1;26.7
1685;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2017;253.8;131.5;213.0;46.7;32.3;0.65;2.58;3.76;0.0;136.5;18.7;20.3;24.6;53.8;0.0;84.2;122.9;46.7;0.0;115.0;115.2;23.7
1686;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2018;256.3;130.8;229.2;48.1;33.3;0.59;2.49;3.61;0.0;149.7;21.6;24.8;23.8;36.5;0.0;90.3;123.6;42.4;0.0;122.7;112.4;21.2
1687;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2019;265.9;131.6;248.9;49.9;34.7;0.55;2.41;3.48;0.0;169.4;26.7;26.5;20.2;23.1;0.0;98.9;127.2;39.8;0.0;134.2;112.3;19.4
1688;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2020;264.5;130.7;267.7;50.5;35.7;0.5;2.34;3.32;0.0;186.2;27.2;22.3;14.5;14.4;0.0;103.5;122.6;38.4;0.0;142.1;104.2;18.2
1689;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2021;275.7;130.8;295.4;51.5;36.9;0.45;2.3;3.21;0.0;216.4;25.6;17.0;8.7;8.0;0.0;111.2;127.0;37.5;0.0;155.1;103.7;16.8
1690;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2022;284.3;129.0;360.4;53.2;38.3;0.35;2.17;3.01;0.0;258.7;13.3;6.0;2.4;3.9;0.0;126.2;122.8;35.3;0.0;172.6;96.3;15.5
1691;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 4e 10%-groep;2023;270.9;133.6;369.9;56.7;41.1;0.35;2.08;2.84;0.0;245.5;11.7;5.7;3.0;4.9;0.0;128.6;111.0;31.3;0.0;175.0;81.5;14.4
1692;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2006;323.1;124.3;227.1;;;0.57;;;0.0;196.2;23.5;23.4;26.2;53.8;;;;;;;;
1693;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2007;334.7;131.8;237.7;;;0.58;;;0.0;197.8;25.5;28.2;32.6;50.5;;;;;;;;
1694;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2008;345.2;138.5;245.9;;;0.6;;;0.0;199.1;27.5;30.6;36.2;51.8;;;;;;;;
1695;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2009;345.3;145.7;243.4;;;0.65;;;0.0;186.3;26.3;29.3;34.1;69.1;;;;;;;;
1696;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2010;347.6;148.6;227.6;;;0.72;;;0.0;169.9;24.4;25.8;28.8;98.7;;;;;;;;
1697;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2011;369.8;145.8;228.1;52.3;33.3;0.7;2.67;4.23;0.0;184.1;26.3;28.4;30.9;100.1;0.0;122.9;179.9;67.0;0.0;145.9;175.1;48.9
1698;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2012;377.2;147.9;217.1;52.7;33.4;0.75;2.7;4.28;0.0;175.1;25.5;26.9;29.4;120.2;0.0;121.6;187.6;68.1;0.0;144.9;183.7;48.6
1699;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2013;384.4;146.7;195.9;52.3;33.5;0.82;2.68;4.2;0.0;163.4;23.3;24.0;24.8;149.0;0.0;124.6;191.8;68.0;0.0;150.6;188.7;45.1
1700;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2014;386.2;144.2;194.6;52.8;34.4;0.81;2.62;4.04;0.0;166.0;23.6;24.4;25.9;146.3;0.0;128.5;195.5;62.1;0.0;158.4;190.3;37.5
1701;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2015;383.0;143.7;198.7;52.5;34.7;0.79;2.61;3.97;0.0;168.1;24.8;25.7;28.0;136.4;0.0;125.4;197.2;60.4;0.0;159.1;189.4;34.5
1702;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2016;385.2;140.8;205.8;53.2;35.8;0.75;2.52;3.76;0.0;180.3;26.2;27.9;33.9;116.8;0.0;133.0;196.7;55.4;0.0;173.1;183.1;29.1
1703;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2017;388.5;139.9;216.9;54.5;36.5;0.71;2.45;3.68;0.0;192.3;29.7;34.3;43.0;89.2;0.0;138.9;200.3;49.4;0.0;180.1;182.4;26.0
1704;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2018;390.1;141.7;233.9;56.5;37.7;0.66;2.38;3.58;0.0;207.6;35.8;43.1;42.2;61.4;0.0;144.9;199.9;45.3;0.0;187.8;178.4;23.9
1705;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2019;395.1;142.8;254.2;58.9;39.4;0.61;2.29;3.45;0.0;233.4;44.4;45.6;34.0;37.8;0.0;155.6;198.6;41.0;0.0;202.5;171.6;21.0
1706;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2020;391.8;143.8;273.0;60.5;40.8;0.57;2.23;3.32;0.0;255.0;46.7;39.5;25.9;24.7;0.0;162.3;190.7;38.8;0.0;213.1;159.1;19.5
1707;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2021;393.7;146.0;302.6;62.2;42.4;0.51;2.2;3.22;0.0;291.0;43.4;29.8;15.7;13.9;0.0;167.8;188.5;37.3;0.0;223.8;151.7;18.2
1708;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2022;392.4;147.8;370.0;65.7;44.6;0.41;2.09;3.08;0.0;346.1;24.7;10.8;4.3;6.5;0.0;183.3;174.9;34.2;0.0;237.2;138.4;16.8
1709;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 5e 10%-groep;2023;380.4;151.6;377.9;69.4;47.6;0.41;2.0;2.9;0.0;334.0;22.1;10.8;5.6;8.0;0.0;190.6;159.0;30.8;0.0;247.0;117.7;15.7
1710;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2006;370.5;129.4;236.6;;;0.56;;;0.0;227.7;26.4;26.0;29.6;60.9;;;;;;;;
1711;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2007;385.4;137.3;249.1;;;0.57;;;0.0;232.6;28.5;30.9;36.6;56.8;;;;;;;;
1712;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2008;396.3;144.2;257.9;;;0.59;;;0.0;233.2;30.5;34.0;40.6;57.9;;;;;;;;
1713;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2009;398.4;152.0;255.5;;;0.63;;;0.0;220.1;30.4;32.4;37.6;78.0;;;;;;;;
1714;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2010;400.7;155.5;238.7;;;0.7;;;0.0;199.5;28.3;29.3;32.3;111.3;;;;;;;;
1715;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2011;440.9;153.3;237.7;60.3;37.0;0.7;2.45;4.01;0.0;220.2;31.6;33.4;36.8;119.0;0.0;165.9;218.4;56.5;0.0;185.9;207.5;47.5
1716;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2012;451.6;155.7;225.7;61.0;37.1;0.76;2.47;4.07;0.0;207.9;30.9;32.4;35.2;145.2;0.0;165.8;229.6;56.2;0.0;184.9;218.8;47.9
1717;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2013;459.9;155.5;203.2;60.9;37.4;0.85;2.47;4.05;0.0;188.7;27.8;29.0;30.8;183.6;0.0;167.1;235.9;56.9;0.0;188.5;227.2;44.2
1718;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2014;457.6;154.2;201.9;61.9;38.5;0.85;2.43;3.93;0.0;185.1;28.6;29.7;32.0;182.3;0.0;168.2;238.6;50.8;0.0;194.2;227.9;35.5
1719;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2015;452.7;154.8;206.9;62.1;39.2;0.83;2.42;3.85;0.0;186.1;30.0;31.6;35.3;169.7;0.0;165.4;238.7;48.5;0.0;195.7;225.0;32.0
1720;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2016;459.7;153.5;213.3;63.1;40.5;0.81;2.37;3.71;0.0;195.5;32.3;35.9;44.4;151.6;0.0;172.6;242.2;44.8;0.0;209.9;222.7;27.1
1721;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2017;468.3;153.5;225.5;64.9;41.4;0.76;2.3;3.63;0.0;210.4;38.1;45.0;59.2;115.6;0.0;182.4;245.5;40.4;0.0;220.3;223.4;24.6
1722;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2018;473.8;154.8;243.6;67.0;42.6;0.71;2.24;3.54;0.0;233.6;47.0;58.1;57.2;77.8;0.0;193.2;242.4;38.2;0.0;232.6;217.9;23.2
1723;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2019;475.6;156.9;265.1;70.2;44.7;0.65;2.16;3.4;0.0;262.6;58.7;61.0;45.7;47.7;0.0;207.8;233.1;34.6;0.0;249.3;205.5;20.8
1724;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2020;477.6;159.5;285.2;72.5;46.7;0.61;2.1;3.28;0.0;291.9;62.8;54.3;35.7;32.9;0.0;218.7;225.8;33.1;0.0;265.9;192.5;19.1
1725;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2021;480.4;162.8;316.2;74.7;48.7;0.55;2.07;3.19;0.0;337.8;59.2;41.9;22.0;19.5;0.0;225.9;221.9;32.6;0.0;278.6;183.5;18.3
1726;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2022;483.7;165.7;386.9;79.3;51.2;0.45;1.96;3.05;0.0;415.9;35.8;16.2;6.4;9.3;0.0;249.2;204.0;30.5;0.0;297.2;169.3;17.2
1727;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 6e 10%-groep;2023;484.8;169.1;391.7;83.5;54.4;0.44;1.89;2.9;0.0;413.1;33.8;17.1;8.6;12.2;0.0;265.2;191.2;28.4;0.0;316.4;152.1;16.3
1728;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2006;410.6;135.7;248.3;;;0.55;;;0.0;254.7;27.9;27.9;32.1;67.9;;;;;;;;
1729;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2007;427.2;144.4;262.8;;;0.56;;;0.0;260.7;31.1;33.2;39.5;62.7;;;;;;;;
1730;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2008;437.3;151.7;272.6;;;0.57;;;0.0;261.7;33.0;36.1;43.2;63.4;;;;;;;;
1731;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2009;439.7;159.3;270.6;;;0.61;;;0.0;249.1;32.4;34.7;39.8;83.8;;;;;;;;
1732;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2010;443.8;163.7;252.7;;;0.69;;;0.0;225.9;30.9;32.2;34.7;120.1;;;;;;;;
1733;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2011;488.5;162.4;251.5;69.8;41.5;0.69;2.23;3.74;0.0;247.3;34.9;36.8;39.7;129.8;0.0;211.8;230.5;46.2;0.0;225.4;220.2;43.0
1734;Eigenaar-bewoner met hypotheekschuld;Gestandaardiseerd inkomen: 7e 10%-groep;2012;498.2;164.6;238.8;70.8;41.7;0.75;2.24;3.81;0.0;233.3;34.3;35.5;38.0;157.1;0.0;212.8;239.8;45.6;0.0;224.1;231.2;42.9
