ID;HerkomstBestemming;ResiduProduct;GevaarlijkNietGevaarlijk;Perioden;TotaalAfval_1;ChemischAfval_2;MetaalAfval_3;NietMetaalAfval_4;AfgedanktMateriaal_5;DierlijkEnPlantaardigAfval_6;GemengdAfval_7;Slib_8;MineraalAfval_9
7063;R-U Cultuur, recreatie, overige diensten;1;3;1997;;;;;;;;;
7064;R-U Cultuur, recreatie, overige diensten;1;3;1998;;;;;;;;;
7065;R-U Cultuur, recreatie, overige diensten;1;3;1999;;;;;;;;;
7066;R-U Cultuur, recreatie, overige diensten;1;3;2000;;;;;;;;;
7067;R-U Cultuur, recreatie, overige diensten;1;3;2001;;;;;;;;;
7068;R-U Cultuur, recreatie, overige diensten;1;3;2002;;;;;;;;;
7069;R-U Cultuur, recreatie, overige diensten;1;3;2003;;;;;;;;;
7070;R-U Cultuur, recreatie, overige diensten;1;3;2004;;;;;;;;;
7071;R-U Cultuur, recreatie, overige diensten;1;3;2005;;;;;;;;;
7072;R-U Cultuur, recreatie, overige diensten;1;3;2006;;;;;;;;;
7073;R-U Cultuur, recreatie, overige diensten;1;3;2007;;;;;;;;;
7074;R-U Cultuur, recreatie, overige diensten;1;3;2008;;;;;;;;;
7075;R-U Cultuur, recreatie, overige diensten;1;3;2009;;;;;;;;;
7076;R-U Cultuur, recreatie, overige diensten;1;3;2010;;;;;;;;;
7077;R-U Cultuur, recreatie, overige diensten;1;1;1990;;;;;;;;;
7078;R-U Cultuur, recreatie, overige diensten;1;1;1991;;;;;;;;;
7079;R-U Cultuur, recreatie, overige diensten;1;1;1992;;;;;;;;;
7080;R-U Cultuur, recreatie, overige diensten;1;1;1993;;;;;;;;;
7081;R-U Cultuur, recreatie, overige diensten;1;1;1994;;;;;;;;;
7082;R-U Cultuur, recreatie, overige diensten;1;1;1995;;;;;;;;;
7083;R-U Cultuur, recreatie, overige diensten;1;1;1996;;;;;;;;;
7084;R-U Cultuur, recreatie, overige diensten;1;1;1997;;;;;;;;;
7085;R-U Cultuur, recreatie, overige diensten;1;1;1998;;;;;;;;;
7086;R-U Cultuur, recreatie, overige diensten;1;1;1999;;;;;;;;;
7087;R-U Cultuur, recreatie, overige diensten;1;1;2000;;;;;;;;;
7088;R-U Cultuur, recreatie, overige diensten;1;1;2001;;;;;;;;;
7089;R-U Cultuur, recreatie, overige diensten;1;1;2002;;;;;;;;;
7090;R-U Cultuur, recreatie, overige diensten;1;1;2003;;;;;;;;;
7091;R-U Cultuur, recreatie, overige diensten;1;1;2004;;;;;;;;;
7092;R-U Cultuur, recreatie, overige diensten;1;1;2005;;;;;;;;;
7093;R-U Cultuur, recreatie, overige diensten;1;1;2006;;;;;;;;;
7094;R-U Cultuur, recreatie, overige diensten;1;1;2007;;;;;;;;;
7095;R-U Cultuur, recreatie, overige diensten;1;1;2008;;;;;;;;;
7096;R-U Cultuur, recreatie, overige diensten;1;1;2009;;;;;;;;;
7097;R-U Cultuur, recreatie, overige diensten;1;1;2010;;;;;;;;;
7098;R-U Cultuur, recreatie, overige diensten;1;2;1990;;;;;;;;;
7099;R-U Cultuur, recreatie, overige diensten;1;2;1991;;;;;;;;;
7100;R-U Cultuur, recreatie, overige diensten;1;2;1992;;;;;;;;;
7101;R-U Cultuur, recreatie, overige diensten;1;2;1993;;;;;;;;;
7102;R-U Cultuur, recreatie, overige diensten;1;2;1994;;;;;;;;;
7103;R-U Cultuur, recreatie, overige diensten;1;2;1995;;;;;;;;;
7104;R-U Cultuur, recreatie, overige diensten;1;2;1996;;;;;;;;;
7105;R-U Cultuur, recreatie, overige diensten;1;2;1997;;;;;;;;;
7106;R-U Cultuur, recreatie, overige diensten;1;2;1998;;;;;;;;;
7107;R-U Cultuur, recreatie, overige diensten;1;2;1999;;;;;;;;;
7108;R-U Cultuur, recreatie, overige diensten;1;2;2000;;;;;;;;;
7109;R-U Cultuur, recreatie, overige diensten;1;2;2001;;;;;;;;;
7110;R-U Cultuur, recreatie, overige diensten;1;2;2002;;;;;;;;;
7111;R-U Cultuur, recreatie, overige diensten;1;2;2003;;;;;;;;;
7112;R-U Cultuur, recreatie, overige diensten;1;2;2004;;;;;;;;;
7113;R-U Cultuur, recreatie, overige diensten;1;2;2005;;;;;;;;;
7114;R-U Cultuur, recreatie, overige diensten;1;2;2006;;;;;;;;;
7115;R-U Cultuur, recreatie, overige diensten;1;2;2007;;;;;;;;;
7116;R-U Cultuur, recreatie, overige diensten;1;2;2008;;;;;;;;;
7117;R-U Cultuur, recreatie, overige diensten;1;2;2009;;;;;;;;;
7118;R-U Cultuur, recreatie, overige diensten;1;2;2010;;;;;;;;;
7119;R-U Cultuur, recreatie, overige diensten;2;3;1990;;;;;;;;;
7120;R-U Cultuur, recreatie, overige diensten;2;3;1991;;;;;;;;;
7121;R-U Cultuur, recreatie, overige diensten;2;3;1992;;;;;;;;;
7122;R-U Cultuur, recreatie, overige diensten;2;3;1993;;;;;;;;;
7123;R-U Cultuur, recreatie, overige diensten;2;3;1994;;;;;;;;;
7124;R-U Cultuur, recreatie, overige diensten;2;3;1995;;;;;;;;;
7125;R-U Cultuur, recreatie, overige diensten;2;3;1996;;;;;;;;;
7126;R-U Cultuur, recreatie, overige diensten;2;3;1997;;;;;;;;;
7127;R-U Cultuur, recreatie, overige diensten;2;3;1998;;;;;;;;;
7128;R-U Cultuur, recreatie, overige diensten;2;3;1999;;;;;;;;;
7129;R-U Cultuur, recreatie, overige diensten;2;3;2000;;;;;;;;;
7130;R-U Cultuur, recreatie, overige diensten;2;3;2001;;;;;;;;;
7131;R-U Cultuur, recreatie, overige diensten;2;3;2002;;;;;;;;;
7132;R-U Cultuur, recreatie, overige diensten;2;3;2003;;;;;;;;;
7133;R-U Cultuur, recreatie, overige diensten;2;3;2004;;;;;;;;;
7134;R-U Cultuur, recreatie, overige diensten;2;3;2005;;;;;;;;;
7135;R-U Cultuur, recreatie, overige diensten;2;3;2006;;;;;;;;;
7136;R-U Cultuur, recreatie, overige diensten;2;3;2007;;;;;;;;;
7137;R-U Cultuur, recreatie, overige diensten;2;3;2008;;;;;;;;;
7138;R-U Cultuur, recreatie, overige diensten;2;3;2009;;;;;;;;;
7139;R-U Cultuur, recreatie, overige diensten;2;3;2010;;;;;;;;;
7140;R-U Cultuur, recreatie, overige diensten;2;1;1990;;;;;;;;;
7141;R-U Cultuur, recreatie, overige diensten;2;1;1991;;;;;;;;;
7142;R-U Cultuur, recreatie, overige diensten;2;1;1992;;;;;;;;;
7143;R-U Cultuur, recreatie, overige diensten;2;1;1993;;;;;;;;;
7144;R-U Cultuur, recreatie, overige diensten;2;1;1994;;;;;;;;;
7145;R-U Cultuur, recreatie, overige diensten;2;1;1995;;;;;;;;;
7146;R-U Cultuur, recreatie, overige diensten;2;1;1996;;;;;;;;;
7147;R-U Cultuur, recreatie, overige diensten;2;1;1997;;;;;;;;;
7148;R-U Cultuur, recreatie, overige diensten;2;1;1998;;;;;;;;;
7149;R-U Cultuur, recreatie, overige diensten;2;1;1999;;;;;;;;;
7150;R-U Cultuur, recreatie, overige diensten;2;1;2000;;;;;;;;;
7151;R-U Cultuur, recreatie, overige diensten;2;1;2001;;;;;;;;;
7152;R-U Cultuur, recreatie, overige diensten;2;1;2002;;;;;;;;;
7153;R-U Cultuur, recreatie, overige diensten;2;1;2003;;;;;;;;;
7154;R-U Cultuur, recreatie, overige diensten;2;1;2004;;;;;;;;;
7155;R-U Cultuur, recreatie, overige diensten;2;1;2005;;;;;;;;;
7156;R-U Cultuur, recreatie, overige diensten;2;1;2006;;;;;;;;;
7157;R-U Cultuur, recreatie, overige diensten;2;1;2007;;;;;;;;;
7158;R-U Cultuur, recreatie, overige diensten;2;1;2008;;;;;;;;;
7159;R-U Cultuur, recreatie, overige diensten;2;1;2009;;;;;;;;;
7160;R-U Cultuur, recreatie, overige diensten;2;1;2010;;;;;;;;;
7161;R-U Cultuur, recreatie, overige diensten;2;2;1990;;;;;;;;;
7162;R-U Cultuur, recreatie, overige diensten;2;2;1991;;;;;;;;;
7163;R-U Cultuur, recreatie, overige diensten;2;2;1992;;;;;;;;;
7164;R-U Cultuur, recreatie, overige diensten;2;2;1993;;;;;;;;;
7165;R-U Cultuur, recreatie, overige diensten;2;2;1994;;;;;;;;;
7166;R-U Cultuur, recreatie, overige diensten;2;2;1995;;;;;;;;;
7167;R-U Cultuur, recreatie, overige diensten;2;2;1996;;;;;;;;;
7168;R-U Cultuur, recreatie, overige diensten;2;2;1997;;;;;;;;;
7169;R-U Cultuur, recreatie, overige diensten;2;2;1998;;;;;;;;;
7170;R-U Cultuur, recreatie, overige diensten;2;2;1999;;;;;;;;;
7171;R-U Cultuur, recreatie, overige diensten;2;2;2000;;;;;;;;;
7172;R-U Cultuur, recreatie, overige diensten;2;2;2001;;;;;;;;;
7173;R-U Cultuur, recreatie, overige diensten;2;2;2002;;;;;;;;;
7174;R-U Cultuur, recreatie, overige diensten;2;2;2003;;;;;;;;;
7175;R-U Cultuur, recreatie, overige diensten;2;2;2004;;;;;;;;;
7176;R-U Cultuur, recreatie, overige diensten;2;2;2005;;;;;;;;;
7177;R-U Cultuur, recreatie, overige diensten;2;2;2006;;;;;;;;;
7178;R-U Cultuur, recreatie, overige diensten;2;2;2007;;;;;;;;;
7179;R-U Cultuur, recreatie, overige diensten;2;2;2008;;;;;;;;;
7180;R-U Cultuur, recreatie, overige diensten;2;2;2009;;;;;;;;;
7181;R-U Cultuur, recreatie, overige diensten;2;2;2010;;;;;;;;;
7182;Totaal Nederlandse economie;3;3;1990;52450.0;;;;;;;;
7183;Totaal Nederlandse economie;3;3;1991;52478.0;;;;;;;;
7184;Totaal Nederlandse economie;3;3;1992;52361.0;;;;;;;;
7185;Totaal Nederlandse economie;3;3;1993;51529.0;;;;;;;;
7186;Totaal Nederlandse economie;3;3;1994;51666.0;;;;;;;;
7187;Totaal Nederlandse economie;3;3;1995;53983.0;;;;;;;;
7188;Totaal Nederlandse economie;3;3;1996;55095.0;;;;;;;;
7189;Totaal Nederlandse economie;3;3;1997;58383.0;;;;;;;;
7190;Totaal Nederlandse economie;3;3;1998;60539.0;;;;;;;;
7191;Totaal Nederlandse economie;3;3;1999;62311.0;;;;;;;;
7192;Totaal Nederlandse economie;3;3;2000;64013.0;;;;;;;;
7193;Totaal Nederlandse economie;3;3;2001;63753.0;;;;;;;;
7194;Totaal Nederlandse economie;3;3;2002;63848.0;1696.0;1194.0;4572.0;429.0;13589.0;9307.0;606.0;32455.0
7195;Totaal Nederlandse economie;3;3;2003;63106.0;1781.0;1169.0;4583.0;420.0;13457.0;9148.0;527.0;32021.0
7196;Totaal Nederlandse economie;3;3;2004;63111.0;1642.0;1326.0;5588.0;426.0;12936.0;8627.0;511.0;32053.0
7197;Totaal Nederlandse economie;3;3;2005;61610.0;1839.0;1097.0;4905.0;482.0;12655.0;8335.0;507.0;31790.0
7198;Totaal Nederlandse economie;3;3;2006;62359.0;1850.0;1932.0;5550.0;477.0;13222.0;9162.0;518.0;29647.0
7199;Totaal Nederlandse economie;3;3;2007;63561.0;1819.0;1841.0;5811.0;443.0;14369.0;9250.0;508.0;29521.0
7200;Totaal Nederlandse economie;3;3;2008;64803.0;2016.0;1673.0;5839.0;424.0;14452.0;8865.0;459.0;31075.0
7201;Totaal Nederlandse economie;3;3;2009;59924.0;2036.0;1579.0;5849.0;481.0;14227.0;7898.0;495.0;27359.0
7202;Totaal Nederlandse economie;3;3;2010;59024.0;2195.0;1656.0;6043.0;485.0;14248.0;7835.0;503.0;26058.0
7203;Totaal Nederlandse economie;3;1;1990;;;;;;;;;
7204;Totaal Nederlandse economie;3;1;1991;;;;;;;;;
7205;Totaal Nederlandse economie;3;1;1992;;;;;;;;;
7206;Totaal Nederlandse economie;3;1;1993;;;;;;;;;
7207;Totaal Nederlandse economie;3;1;1994;;;;;;;;;
7208;Totaal Nederlandse economie;3;1;1995;;;;;;;;;
7209;Totaal Nederlandse economie;3;1;1996;;;;;;;;;
7210;Totaal Nederlandse economie;3;1;1997;;;;;;;;;
7211;Totaal Nederlandse economie;3;1;1998;;;;;;;;;
7212;Totaal Nederlandse economie;3;1;1999;;;;;;;;;
7213;Totaal Nederlandse economie;3;1;2000;;;;;;;;;
7214;Totaal Nederlandse economie;3;1;2001;;;;;;;;;
7215;Totaal Nederlandse economie;3;1;2002;1924.0;882.0;0.0;25.0;337.0;0.0;205.0;0.0;474.0
7216;Totaal Nederlandse economie;3;1;2003;1936.0;972.0;0.0;9.0;329.0;0.0;190.0;0.0;436.0
7217;Totaal Nederlandse economie;3;1;2004;1820.0;851.0;1.0;3.0;324.0;0.0;157.0;0.0;485.0
7218;Totaal Nederlandse economie;3;1;2005;3846.0;1084.0;10.0;35.0;379.0;0.0;7.0;0.0;2330.0
7219;Totaal Nederlandse economie;3;1;2006;4990.0;1170.0;10.0;52.0;370.0;0.0;135.0;0.0;3254.0
7220;Totaal Nederlandse economie;3;1;2007;3816.0;1145.0;3.0;22.0;328.0;0.0;123.0;0.0;2194.0
7221;Totaal Nederlandse economie;3;1;2008;4466.0;1323.0;6.0;21.0;316.0;0.0;111.0;0.0;2688.0
7222;Totaal Nederlandse economie;3;1;2009;;;;;;;;;
7223;Totaal Nederlandse economie;3;1;2010;;;;;;;;;
7224;Totaal Nederlandse economie;3;2;1990;;;;;;;;;
7225;Totaal Nederlandse economie;3;2;1991;;;;;;;;;
7226;Totaal Nederlandse economie;3;2;1992;;;;;;;;;
7227;Totaal Nederlandse economie;3;2;1993;;;;;;;;;
7228;Totaal Nederlandse economie;3;2;1994;;;;;;;;;
7229;Totaal Nederlandse economie;3;2;1995;;;;;;;;;
7230;Totaal Nederlandse economie;3;2;1996;;;;;;;;;
7231;Totaal Nederlandse economie;3;2;1997;;;;;;;;;
7232;Totaal Nederlandse economie;3;2;1998;;;;;;;;;
7233;Totaal Nederlandse economie;3;2;1999;;;;;;;;;
7234;Totaal Nederlandse economie;3;2;2000;;;;;;;;;
7235;Totaal Nederlandse economie;3;2;2001;;;;;;;;;
7236;Totaal Nederlandse economie;3;2;2002;61923.0;814.0;1194.0;4547.0;92.0;13589.0;9102.0;606.0;31981.0
7237;Totaal Nederlandse economie;3;2;2003;61170.0;809.0;1169.0;4574.0;91.0;13457.0;8958.0;527.0;31586.0
7238;Totaal Nederlandse economie;3;2;2004;61291.0;792.0;1325.0;5585.0;103.0;12936.0;8470.0;511.0;31569.0
7239;Totaal Nederlandse economie;3;2;2005;57764.0;754.0;1087.0;4870.0;103.0;12655.0;8328.0;507.0;29460.0
7240;Totaal Nederlandse economie;3;2;2006;57369.0;680.0;1923.0;5498.0;108.0;13222.0;9028.0;518.0;26392.0
7241;Totaal Nederlandse economie;3;2;2007;59746.0;674.0;1838.0;5789.0;115.0;14369.0;9127.0;508.0;27326.0
7242;Totaal Nederlandse economie;3;2;2008;60337.0;692.0;1667.0;5819.0;108.0;14452.0;8754.0;459.0;28387.0
7243;Totaal Nederlandse economie;3;2;2009;;;;;;;;;
7244;Totaal Nederlandse economie;3;2;2010;;;;;;;;;
7245;Totaal Nederlandse economie;1;3;1990;;;;;;;;;
7246;Totaal Nederlandse economie;1;3;1991;;;;;;;;;
7247;Totaal Nederlandse economie;1;3;1992;;;;;;;;;
7248;Totaal Nederlandse economie;1;3;1993;;;;;;;;;
7249;Totaal Nederlandse economie;1;3;1994;;;;;;;;;
7250;Totaal Nederlandse economie;1;3;1995;;;;;;;;;
7251;Totaal Nederlandse economie;1;3;1996;;;;;;;;;
7252;Totaal Nederlandse economie;1;3;1997;;;;;;;;;
7253;Totaal Nederlandse economie;1;3;1998;;;;;;;;;
7254;Totaal Nederlandse economie;1;3;1999;;;;;;;;;
7255;Totaal Nederlandse economie;1;3;2000;;;;;;;;;
7256;Totaal Nederlandse economie;1;3;2001;;;;;;;;;
7257;Totaal Nederlandse economie;1;3;2002;53940.0;1456.0;314.0;3266.0;429.0;6533.0;9307.0;606.0;32030.0
7258;Totaal Nederlandse economie;1;3;2003;53086.0;1477.0;127.0;3697.0;420.0;6110.0;9131.0;527.0;31596.0
7259;Totaal Nederlandse economie;1;3;2004;52574.0;1489.0;167.0;4194.0;426.0;5745.0;8621.0;511.0;31420.0
7260;Totaal Nederlandse economie;1;3;2005;52233.0;1814.0;157.0;3815.0;482.0;5620.0;8335.0;507.0;31503.0
7261;Totaal Nederlandse economie;1;3;2006;51603.0;1848.0;241.0;3715.0;477.0;6962.0;9162.0;518.0;28679.0
7262;Totaal Nederlandse economie;1;3;2007;54088.0;1817.0;245.0;4065.0;443.0;8991.0;9250.0;508.0;28768.0
7263;Totaal Nederlandse economie;1;3;2008;55757.0;2015.0;215.0;4136.0;424.0;9139.0;8865.0;459.0;30504.0
7264;Totaal Nederlandse economie;1;3;2009;;;;;;;;;
7265;Totaal Nederlandse economie;1;3;2010;;;;;;;;;
7266;Totaal Nederlandse economie;1;1;1990;;;;;;;;;
7267;Totaal Nederlandse economie;1;1;1991;;;;;;;;;
7268;Totaal Nederlandse economie;1;1;1992;;;;;;;;;
7269;Totaal Nederlandse economie;1;1;1993;;;;;;;;;
7270;Totaal Nederlandse economie;1;1;1994;;;;;;;;;
7271;Totaal Nederlandse economie;1;1;1995;;;;;;;;;
7272;Totaal Nederlandse economie;1;1;1996;;;;;;;;;
7273;Totaal Nederlandse economie;1;1;1997;;;;;;;;;
7274;Totaal Nederlandse economie;1;1;1998;;;;;;;;;
7275;Totaal Nederlandse economie;1;1;1999;;;;;;;;;
7276;Totaal Nederlandse economie;1;1;2000;;;;;;;;;
7277;Totaal Nederlandse economie;1;1;2001;;;;;;;;;
7278;Totaal Nederlandse economie;1;1;2002;1686.0;644.0;0.0;25.0;337.0;0.0;205.0;0.0;474.0
7279;Totaal Nederlandse economie;1;1;2003;1632.0;669.0;0.0;9.0;329.0;0.0;190.0;0.0;436.0
7280;Totaal Nederlandse economie;1;1;2004;1667.0;698.0;1.0;3.0;324.0;0.0;157.0;0.0;485.0
7281;Totaal Nederlandse economie;1;1;2005;3824.0;1063.0;10.0;35.0;379.0;0.0;7.0;0.0;2330.0
7282;Totaal Nederlandse economie;1;1;2006;4990.0;1170.0;9.0;52.0;370.0;0.0;135.0;0.0;3254.0
7283;Totaal Nederlandse economie;1;1;2007;3816.0;1145.0;3.0;22.0;328.0;0.0;123.0;0.0;2194.0
7284;Totaal Nederlandse economie;1;1;2008;4465.0;1323.0;6.0;21.0;316.0;0.0;111.0;0.0;2688.0
7285;Totaal Nederlandse economie;1;1;2009;;;;;;;;;
7286;Totaal Nederlandse economie;1;1;2010;;;;;;;;;
7287;Totaal Nederlandse economie;1;2;1990;;;;;;;;;
7288;Totaal Nederlandse economie;1;2;1991;;;;;;;;;
7289;Totaal Nederlandse economie;1;2;1992;;;;;;;;;
7290;Totaal Nederlandse economie;1;2;1993;;;;;;;;;
7291;Totaal Nederlandse economie;1;2;1994;;;;;;;;;
7292;Totaal Nederlandse economie;1;2;1995;;;;;;;;;
7293;Totaal Nederlandse economie;1;2;1996;;;;;;;;;
7294;Totaal Nederlandse economie;1;2;1997;;;;;;;;;
7295;Totaal Nederlandse economie;1;2;1998;;;;;;;;;
7296;Totaal Nederlandse economie;1;2;1999;;;;;;;;;
7297;Totaal Nederlandse economie;1;2;2000;;;;;;;;;
7298;Totaal Nederlandse economie;1;2;2001;;;;;;;;;
7299;Totaal Nederlandse economie;1;2;2002;52254.0;812.0;314.0;3241.0;92.0;6533.0;9101.0;606.0;31556.0
7300;Totaal Nederlandse economie;1;2;2003;51454.0;809.0;126.0;3688.0;91.0;6110.0;8941.0;527.0;31161.0
7301;Totaal Nederlandse economie;1;2;2004;50907.0;792.0;166.0;4191.0;103.0;5745.0;8464.0;511.0;30936.0
7302;Totaal Nederlandse economie;1;2;2005;48409.0;751.0;147.0;3780.0;103.0;5620.0;8328.0;507.0;29173.0
7303;Totaal Nederlandse economie;1;2;2006;46613.0;678.0;232.0;3663.0;108.0;6962.0;9028.0;518.0;25425.0
7304;Totaal Nederlandse economie;1;2;2007;50272.0;672.0;242.0;4042.0;115.0;8991.0;9127.0;508.0;26574.0
7305;Totaal Nederlandse economie;1;2;2008;51292.0;692.0;209.0;4115.0;108.0;9139.0;8754.0;459.0;27816.0
7306;Totaal Nederlandse economie;1;2;2009;;;;;;;;;
7307;Totaal Nederlandse economie;1;2;2010;;;;;;;;;
7308;Totaal Nederlandse economie;2;3;1990;;;;;;;;;
7309;Totaal Nederlandse economie;2;3;1991;;;;;;;;;
7310;Totaal Nederlandse economie;2;3;1992;;;;;;;;;
7311;Totaal Nederlandse economie;2;3;1993;;;;;;;;;
7312;Totaal Nederlandse economie;2;3;1994;;;;;;;;;
7313;Totaal Nederlandse economie;2;3;1995;;;;;;;;;
7314;Totaal Nederlandse economie;2;3;1996;;;;;;;;;
7315;Totaal Nederlandse economie;2;3;1997;;;;;;;;;
7316;Totaal Nederlandse economie;2;3;1998;;;;;;;;;
7317;Totaal Nederlandse economie;2;3;1999;;;;;;;;;
7318;Totaal Nederlandse economie;2;3;2000;;;;;;;;;
7319;Totaal Nederlandse economie;2;3;2001;;;;;;;;;
7320;Totaal Nederlandse economie;2;3;2002;9907.0;240.0;880.0;1305.0;0.0;7056.0;1.0;0.0;425.0
7321;Totaal Nederlandse economie;2;3;2003;10020.0;304.0;1042.0;886.0;0.0;7347.0;17.0;0.0;425.0
7322;Totaal Nederlandse economie;2;3;2004;10537.0;153.0;1159.0;1395.0;0.0;7191.0;5.0;0.0;633.0
7323;Totaal Nederlandse economie;2;3;2005;9377.0;25.0;940.0;1090.0;0.0;7035.0;0.0;0.0;287.0
7324;Totaal Nederlandse economie;2;3;2006;10755.0;2.0;1691.0;1835.0;0.0;6260.0;0.0;0.0;968.0
7325;Totaal Nederlandse economie;2;3;2007;9473.0;2.0;1595.0;1746.0;0.0;5378.0;0.0;0.0;752.0
7326;Totaal Nederlandse economie;2;3;2008;9046.0;1.0;1458.0;1703.0;0.0;5313.0;0.0;0.0;571.0
7327;Totaal Nederlandse economie;2;3;2009;;;;;;;;;
7328;Totaal Nederlandse economie;2;3;2010;;;;;;;;;
7329;Totaal Nederlandse economie;2;1;1990;;;;;;;;;
7330;Totaal Nederlandse economie;2;1;1991;;;;;;;;;
7331;Totaal Nederlandse economie;2;1;1992;;;;;;;;;
7332;Totaal Nederlandse economie;2;1;1993;;;;;;;;;
7333;Totaal Nederlandse economie;2;1;1994;;;;;;;;;
7334;Totaal Nederlandse economie;2;1;1995;;;;;;;;;
7335;Totaal Nederlandse economie;2;1;1996;;;;;;;;;
7336;Totaal Nederlandse economie;2;1;1997;;;;;;;;;
7337;Totaal Nederlandse economie;2;1;1998;;;;;;;;;
7338;Totaal Nederlandse economie;2;1;1999;;;;;;;;;
7339;Totaal Nederlandse economie;2;1;2000;;;;;;;;;
7340;Totaal Nederlandse economie;2;1;2001;;;;;;;;;
7341;Totaal Nederlandse economie;2;1;2002;238.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7342;Totaal Nederlandse economie;2;1;2003;304.0;304.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7343;Totaal Nederlandse economie;2;1;2004;153.0;153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7344;Totaal Nederlandse economie;2;1;2005;22.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7345;Totaal Nederlandse economie;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7346;Totaal Nederlandse economie;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7347;Totaal Nederlandse economie;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7348;Totaal Nederlandse economie;2;1;2009;;;;;;;;;
7349;Totaal Nederlandse economie;2;1;2010;;;;;;;;;
7350;Totaal Nederlandse economie;2;2;1990;;;;;;;;;
7351;Totaal Nederlandse economie;2;2;1991;;;;;;;;;
7352;Totaal Nederlandse economie;2;2;1992;;;;;;;;;
7353;Totaal Nederlandse economie;2;2;1993;;;;;;;;;
7354;Totaal Nederlandse economie;2;2;1994;;;;;;;;;
7355;Totaal Nederlandse economie;2;2;1995;;;;;;;;;
7356;Totaal Nederlandse economie;2;2;1996;;;;;;;;;
7357;Totaal Nederlandse economie;2;2;1997;;;;;;;;;
7358;Totaal Nederlandse economie;2;2;1998;;;;;;;;;
7359;Totaal Nederlandse economie;2;2;1999;;;;;;;;;
7360;Totaal Nederlandse economie;2;2;2000;;;;;;;;;
7361;Totaal Nederlandse economie;2;2;2001;;;;;;;;;
7362;Totaal Nederlandse economie;2;2;2002;9669.0;2.0;880.0;1305.0;0.0;7056.0;1.0;0.0;425.0
7363;Totaal Nederlandse economie;2;2;2003;9717.0;0.0;1042.0;886.0;0.0;7347.0;17.0;0.0;425.0
7364;Totaal Nederlandse economie;2;2;2004;10384.0;0.0;1159.0;1395.0;0.0;7191.0;5.0;0.0;633.0
7365;Totaal Nederlandse economie;2;2;2005;9355.0;4.0;940.0;1090.0;0.0;7035.0;0.0;0.0;287.0
7366;Totaal Nederlandse economie;2;2;2006;10755.0;2.0;1691.0;1835.0;0.0;6260.0;0.0;0.0;968.0
7367;Totaal Nederlandse economie;2;2;2007;9473.0;2.0;1595.0;1746.0;0.0;5378.0;0.0;0.0;752.0
7368;Totaal Nederlandse economie;2;2;2008;9046.0;1.0;1458.0;1703.0;0.0;5313.0;0.0;0.0;571.0
7369;Totaal Nederlandse economie;2;2;2009;;;;;;;;;
7370;Totaal Nederlandse economie;2;2;2010;;;;;;;;;
7371;Totaal van het buitenland;3;3;1990;4110.0;;;;;;;;
7372;Totaal van het buitenland;3;3;1991;4288.0;;;;;;;;
7373;Totaal van het buitenland;3;3;1992;4719.0;;;;;;;;
7374;Totaal van het buitenland;3;3;1993;5014.0;;;;;;;;
7375;Totaal van het buitenland;3;3;1994;5260.0;;;;;;;;
7376;Totaal van het buitenland;3;3;1995;5719.0;;;;;;;;
7377;Totaal van het buitenland;3;3;1996;6136.0;;;;;;;;
7378;Totaal van het buitenland;3;3;1997;6088.0;;;;;;;;
7379;Totaal van het buitenland;3;3;1998;6193.0;;;;;;;;
7380;Totaal van het buitenland;3;3;1999;8054.0;;;;;;;;
7381;Totaal van het buitenland;3;3;2000;6577.0;;;;;;;;
7382;Totaal van het buitenland;3;3;2001;8185.0;;;;;;;;
7383;Totaal van het buitenland;3;3;2002;9997.0;60.0;116.0;1241.0;19.0;7285.0;4.0;24.0;1249.0
7384;Totaal van het buitenland;3;3;2003;10985.0;73.0;541.0;2097.0;29.0;7278.0;1.0;6.0;962.0
7385;Totaal van het buitenland;3;3;2004;10014.0;176.0;587.0;1895.0;23.0;6795.0;3.0;12.0;522.0
7386;Totaal van het buitenland;3;3;2005;10743.0;225.0;113.0;2784.0;30.0;7044.0;32.0;0.0;515.0
7387;Totaal van het buitenland;3;3;2006;11243.0;432.0;104.0;2480.0;38.0;7628.0;220.0;12.0;330.0
7388;Totaal van het buitenland;3;3;2007;11566.0;423.0;121.0;2719.0;44.0;7513.0;155.0;21.0;570.0
7389;Totaal van het buitenland;3;3;2008;12749.0;297.0;107.0;3074.0;47.0;8536.0;114.0;37.0;537.0
7390;Totaal van het buitenland;3;3;2009;13614.0;169.0;123.0;3827.0;104.0;8660.0;95.0;9.0;626.0
7391;Totaal van het buitenland;3;3;2010;13784.0;178.0;256.0;3716.0;119.0;8785.0;162.0;22.0;546.0
7392;Totaal van het buitenland;3;1;1990;;;;;;;;;
7393;Totaal van het buitenland;3;1;1991;;;;;;;;;
7394;Totaal van het buitenland;3;1;1992;;;;;;;;;
7395;Totaal van het buitenland;3;1;1993;;;;;;;;;
7396;Totaal van het buitenland;3;1;1994;;;;;;;;;
