ID;Energiedragers;Sectoren;Perioden;TotaalAanbod_1;Winning_2;EnergieAanvoer_3;EnergieAflevering_4;Voorraadmutatie_5;StatistischeVerschillen_6;TotaalVerbruik_7;SaldoInzetProductieEnergie_8;SaldoElektriciteitWKKOmzetting_9;SaldoAndereOmzetting_10;TotaalInzetEnergieVoorOmzetting_11;InzetElektriciteitWKKOmzetting_12;InzetAndereOmzetting_13;TotaalProductieEnergieUitOmzetting_14;ProductieElektriciteitWKKOmzetting_15;ProductieAndereOmzetting_16;EigenVerbruik_17;VerliezenBijDistributie_18;FinaalEnergieverbruik_19;NietEnergetischGebruik_20
7719;Steenkool en bruinkool;Totaal eindgebruikers van energie;1991;13.8;;13.8;;;;13.8;2.0;2.0;;2.0;2.0;;;;;;;11.7;0.1
7720;Steenkool en bruinkool;Totaal eindgebruikers van energie;1992;12.9;;12.9;;;;12.9;9.0;9.0;;9.0;9.0;;;;;;;3.7;0.2
7721;Steenkool en bruinkool;Totaal eindgebruikers van energie;1993;13.9;;16.5;2.5;-0.1;;13.9;9.5;9.5;;9.5;9.5;;;;;;;4.3;0.1
7722;Steenkool en bruinkool;Totaal eindgebruikers van energie;1994;4.2;;4.2;;;;4.2;1.1;1.1;;1.1;1.1;;;;;;;2.9;0.1
7723;Steenkool en bruinkool;Totaal eindgebruikers van energie;1995;2.7;;3.8;3.5;2.4;;2.7;;;;;;;;;;;;2.5;0.2
7724;Steenkool en bruinkool;Totaal eindgebruikers van energie;1996;2.6;;3.6;2.1;1.0;;2.6;;;;;;;;;;;;2.4;0.3
7725;Steenkool en bruinkool;Totaal eindgebruikers van energie;1997;3.5;;7.1;1.4;-2.2;;3.5;;;;;;;;;;;;3.1;0.3
7726;Steenkool en bruinkool;Totaal eindgebruikers van energie;1998;3.2;;6.6;0.7;-2.7;;3.2;;;;;;;;;;;;2.9;0.4
7727;Steenkool en bruinkool;Totaal eindgebruikers van energie;1999;3.9;;4.7;2.6;1.7;;3.9;;;;;;;;;;;;3.4;0.5
7728;Steenkool en bruinkool;Totaal eindgebruikers van energie;2000;2.8;;5.7;1.0;-2.0;;2.8;;;;;;;;;;;;2.6;0.2
7729;Steenkool en bruinkool;Totaal eindgebruikers van energie;2001;2.6;;3.7;4.5;3.4;;2.6;;;;;;;;;;;;2.5;0.2
7730;Steenkool en bruinkool;Totaal eindgebruikers van energie;2002;2.3;;3.7;1.0;-0.3;;2.3;;;;;;;;;;;;2.2;0.2
7731;Steenkool en bruinkool;Totaal eindgebruikers van energie;2003;1.7;;2.4;1.2;0.5;;1.7;;;;;;;;;;;;1.6;0.1
7732;Steenkool en bruinkool;Totaal eindgebruikers van energie;2004;1.3;;4.3;0.9;-2.2;;1.3;;;;;;;;;;;;1.2;0.1
7733;Steenkool en bruinkool;Totaal eindgebruikers van energie;2005;1.5;;1.4;2.2;2.3;;1.5;;;;;;;;;;;;1.4;0.1
7734;Steenkool en bruinkool;Totaal eindgebruikers van energie;2006;1.4;;2.0;;-0.6;;1.4;;;;;;;;;;;;1.3;0.1
7735;Steenkool en bruinkool;Totaal eindgebruikers van energie;2007;2.4;;2.3;1.6;1.7;;2.4;;;;;;;;;;;;2.3;0.1
7736;Steenkool en bruinkool;Totaal eindgebruikers van energie;2008;1.4;;7.2;0.2;-5.5;;1.4;;;;;;;;;;;;1.3;0.1
7737;Steenkool en bruinkool;Totaal eindgebruikers van energie;2009;1.6;;2.1;3.9;3.3;;1.6;;;;;;;;;;;;1.5;0.0
7738;Steenkool en bruinkool;Totaal eindgebruikers van energie;2010;1.7;;2.0;0.6;0.2;;1.7;;;;;;;;;;;;1.6;0.1
7739;Steenkool en bruinkool;Totaal eindgebruikers van energie;2011;1.5;;5.5;0.4;-3.5;;1.5;;;;;;;;;;;;1.5;0.1
7740;Steenkool en bruinkool;Totaal eindgebruikers van energie;2012;1.7;;3.7;0.5;-1.5;;1.7;;;;;;;;;;;;1.7;0.1
7741;Steenkool en bruinkool;Totaal eindgebruikers van energie;2013;1.5;;2.1;3.7;3.0;;1.5;;;;;;;;;;;;1.4;0.1
7742;Steenkool en bruinkool;Totaal eindgebruikers van energie;2014;1.8;;9.2;0.3;-7.0;;1.8;;;;;;;;;;;;1.7;0.2
7743;Steenkool en bruinkool;Totaal eindgebruikers van energie;2015;1.8;;1.8;;0.0;;1.8;;;;;;;;;;;;1.6;0.2
7744;Steenkool en bruinkool;Totaal eindgebruikers van energie;2016;2.2;;2.2;;0.0;;2.2;;;;;;;;;;;;2.0;0.2
7745;Steenkool en bruinkool;Totaal eindgebruikers van energie;2017;2.9;;2.8;;0.0;;2.9;;;;;;;;;;;;2.7;0.1
7746;Steenkool en bruinkool;Totaal eindgebruikers van energie;2018;2.8;;2.8;;;;2.8;;;;;;;;;;;;2.7;0.2
7747;Steenkool en bruinkool;Totaal eindgebruikers van energie;2019;1.5;;1.5;;0.0;;1.5;;;;;;;;;;;;1.4;0.2
7748;Steenkool en bruinkool;Totaal eindgebruikers van energie;2020;1.3;;1.3;;;;1.3;;;;;;;;;;;;1.2;0.1
7749;Steenkool en bruinkool;Totaal eindgebruikers van energie;2021;1.4;;1.4;;0.0;;1.4;;;;;;;;;;;;1.2;0.2
7750;Steenkool en bruinkool;Totaal eindgebruikers van energie;2022;1.0;;1.0;;0.0;;1.0;;;;;;;;;;;;0.9;0.1
7751;Steenkool en bruinkool;Totaal eindgebruikers van energie;2023;0.8;;0.8;0.0;;;0.8;;;;;;;;;;;;0.7;0.1
7752;Steenkool en bruinkool;Nijverheid (geen energiesector);1990;15.3;;15.3;;0.0;;15.3;1.9;1.9;;1.9;1.9;;;;;;;13.3;0.1
7753;Steenkool en bruinkool;Nijverheid (geen energiesector);1991;13.3;;13.3;;;;13.3;2.0;2.0;;2.0;2.0;;;;;;;11.2;0.1
7754;Steenkool en bruinkool;Nijverheid (geen energiesector);1992;12.4;;12.4;;;;12.4;9.0;9.0;;9.0;9.0;;;;;;;3.2;0.2
7755;Steenkool en bruinkool;Nijverheid (geen energiesector);1993;13.5;;13.5;;0.0;;13.5;9.5;9.5;;9.5;9.5;;;;;;;3.9;0.1
7756;Steenkool en bruinkool;Nijverheid (geen energiesector);1994;3.9;;3.9;;;;3.9;1.1;1.1;;1.1;1.1;;;;;;;2.6;0.1
7757;Steenkool en bruinkool;Nijverheid (geen energiesector);1995;2.5;;2.4;2.3;2.4;;2.5;;;;;;;;;;;;2.3;0.2
7758;Steenkool en bruinkool;Nijverheid (geen energiesector);1996;2.4;;2.3;1.0;1.1;;2.4;;;;;;;;;;;;2.1;0.3
7759;Steenkool en bruinkool;Nijverheid (geen energiesector);1997;3.3;;5.5;;-2.2;;3.3;;;;;;;;;;;;2.9;0.3
7760;Steenkool en bruinkool;Nijverheid (geen energiesector);1998;3.1;;5.8;;-2.7;;3.1;;;;;;;;;;;;2.7;0.4
7761;Steenkool en bruinkool;Nijverheid (geen energiesector);1999;3.8;;3.7;1.6;1.7;;3.8;;;;;;;;;;;;3.3;0.5
7762;Steenkool en bruinkool;Nijverheid (geen energiesector);2000;2.7;;4.7;;-2.0;;2.7;;;;;;;;;;;;2.5;0.2
7763;Steenkool en bruinkool;Nijverheid (geen energiesector);2001;2.6;;2.5;3.3;3.4;;2.6;;;;;;;;;;;;2.4;0.2
7764;Steenkool en bruinkool;Nijverheid (geen energiesector);2002;2.3;;2.6;;-0.3;;2.3;;;;;;;;;;;;2.1;0.2
7765;Steenkool en bruinkool;Nijverheid (geen energiesector);2003;1.7;;1.6;0.4;0.5;;1.7;;;;;;;;;;;;1.5;0.1
7766;Steenkool en bruinkool;Nijverheid (geen energiesector);2004;1.2;;3.3;;-2.1;;1.2;;;;;;;;;;;;1.2;0.1
7767;Steenkool en bruinkool;Nijverheid (geen energiesector);2005;1.5;;1.4;2.2;2.3;;1.5;;;;;;;;;;;;1.4;0.1
7768;Steenkool en bruinkool;Nijverheid (geen energiesector);2006;1.4;;1.9;;-0.6;;1.4;;;;;;;;;;;;1.3;0.1
7769;Steenkool en bruinkool;Nijverheid (geen energiesector);2007;2.4;;2.3;1.6;1.7;;2.4;;;;;;;;;;;;2.3;0.1
7770;Steenkool en bruinkool;Nijverheid (geen energiesector);2008;1.4;;7.0;;-5.5;;1.4;;;;;;;;;;;;1.3;0.1
7771;Steenkool en bruinkool;Nijverheid (geen energiesector);2009;1.6;;1.5;3.5;3.5;;1.6;;;;;;;;;;;;1.5;0.0
7772;Steenkool en bruinkool;Nijverheid (geen energiesector);2010;1.7;;1.6;0.0;0.1;;1.7;;;;;;;;;;;;1.6;0.1
7773;Steenkool en bruinkool;Nijverheid (geen energiesector);2011;1.5;;5.1;;-3.6;;1.5;;;;;;;;;;;;1.5;0.1
7774;Steenkool en bruinkool;Nijverheid (geen energiesector);2012;1.7;;3.2;;-1.4;;1.7;;;;;;;;;;;;1.7;0.1
7775;Steenkool en bruinkool;Nijverheid (geen energiesector);2013;1.5;;1.4;3.3;3.4;;1.5;;;;;;;;;;;;1.4;0.1
7776;Steenkool en bruinkool;Nijverheid (geen energiesector);2014;1.8;;8.7;;-6.8;;1.8;;;;;;;;;;;;1.6;0.2
7777;Steenkool en bruinkool;Nijverheid (geen energiesector);2015;1.6;;1.7;;0.0;;1.6;;;;;;;;;;;;1.5;0.2
7778;Steenkool en bruinkool;Nijverheid (geen energiesector);2016;2.0;;2.0;;0.0;;2.0;;;;;;;;;;;;1.8;0.2
7779;Steenkool en bruinkool;Nijverheid (geen energiesector);2017;2.7;;2.7;;0.0;;2.7;;;;;;;;;;;;2.6;0.1
7780;Steenkool en bruinkool;Nijverheid (geen energiesector);2018;2.7;;2.7;;;;2.7;;;;;;;;;;;;2.5;0.2
7781;Steenkool en bruinkool;Nijverheid (geen energiesector);2019;1.4;;1.4;;0.0;;1.4;;;;;;;;;;;;1.3;0.2
7782;Steenkool en bruinkool;Nijverheid (geen energiesector);2020;1.2;;1.2;;;;1.2;;;;;;;;;;;;1.0;0.1
7783;Steenkool en bruinkool;Nijverheid (geen energiesector);2021;1.3;;1.3;;0.0;;1.3;;;;;;;;;;;;1.1;0.2
7784;Steenkool en bruinkool;Nijverheid (geen energiesector);2022;0.7;;0.7;;0.0;;0.7;;;;;;;;;;;;0.6;0.1
7785;Steenkool en bruinkool;Nijverheid (geen energiesector);2023;0.4;;0.4;0.0;;;0.4;;;;;;;;;;;;0.3;0.1
7786;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1990;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7787;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1991;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7788;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1992;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7789;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1993;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7790;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1994;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;
7791;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1995;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7792;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1996;0.1;;0.1;;0.0;;0.1;;;;;;;;;;;;0.1;
7793;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1997;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7794;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1998;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7795;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;1999;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7796;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2000;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7797;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2001;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7798;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2002;0.2;;0.2;;0.0;;0.2;;;;;;;;;;;;0.2;
7799;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2003;0.2;;0.2;;0.0;;0.2;;;;;;;;;;;;0.2;
7800;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2004;0.1;;0.1;;0.0;;0.1;;;;;;;;;;;;0.1;
7801;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2005;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7802;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2006;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7803;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2007;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7804;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2008;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7805;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2009;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7806;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2010;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7807;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2011;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7808;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2012;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7809;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2013;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7810;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2014;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7811;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2015;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7812;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2016;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7813;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2017;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7814;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2018;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7815;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2019;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7816;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2020;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7817;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2021;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7818;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2022;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;
7819;Steenkool en bruinkool;Delfstoffenwinning, incl dienstverlening;2023;;;;;;;;;;;;;;;;;;;;
7820;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1990;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7821;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1991;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7822;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1992;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7823;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1993;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7824;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1994;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;
7825;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1995;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7826;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1996;0.1;;0.1;;0.0;;0.1;;;;;;;;;;;;0.1;
7827;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1997;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7828;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1998;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7829;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);1999;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7830;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2000;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7831;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2001;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7832;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2002;0.2;;0.2;;0.0;;0.2;;;;;;;;;;;;0.2;
7833;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2003;0.2;;0.2;;0.0;;0.2;;;;;;;;;;;;0.2;
7834;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2004;0.1;;0.1;;0.0;;0.1;;;;;;;;;;;;0.1;
7835;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2005;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7836;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2006;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7837;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2007;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7838;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2008;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7839;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2009;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7840;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2010;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7841;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2011;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7842;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2012;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7843;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2013;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7844;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2014;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7845;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2015;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7846;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2016;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7847;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2017;0.2;;0.2;;;;0.2;;;;;;;;;;;;0.2;
7848;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2018;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7849;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2019;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7850;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2020;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7851;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2021;0.1;;0.1;;;;0.1;;;;;;;;;;;;0.1;
7852;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2022;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;
7853;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2023;;;;;;;;;;;;;;;;;;;;
7854;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1990;;;;;;;;;;;;;;;;;;;;
7855;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1991;;;;;;;;;;;;;;;;;;;;
7856;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1992;;;;;;;;;;;;;;;;;;;;
7857;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1993;;;;;;;;;;;;;;;;;;;;
7858;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1994;;;;;;;;;;;;;;;;;;;;
7859;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1995;;;;;;;;;;;;;;;;;;;;
7860;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1996;;;;;;;;;;;;;;;;;;;;
7861;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1997;;;;;;;;;;;;;;;;;;;;
7862;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1998;;;;;;;;;;;;;;;;;;;;
7863;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;1999;;;;;;;;;;;;;;;;;;;;
7864;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2000;;;;;;;;;;;;;;;;;;;;
7865;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2001;;;;;;;;;;;;;;;;;;;;
7866;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2002;;;;;;;;;;;;;;;;;;;;
7867;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2003;;;;;;;;;;;;;;;;;;;;
7868;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2004;;;;;;;;;;;;;;;;;;;;
7869;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2005;;;;;;;;;;;;;;;;;;;;
7870;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2006;;;;;;;;;;;;;;;;;;;;
7871;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2007;;;;;;;;;;;;;;;;;;;;
7872;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2008;;;;;;;;;;;;;;;;;;;;
7873;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2009;;;;;;;;;;;;;;;;;;;;
7874;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2010;;;;;;;;;;;;;;;;;;;;
7875;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2011;;;;;;;;;;;;;;;;;;;;
7876;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2012;;;;;;;;;;;;;;;;;;;;
7877;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2013;;;;;;;;;;;;;;;;;;;;
7878;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2014;;;;;;;;;;;;;;;;;;;;
7879;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2015;;;;;;;;;;;;;;;;;;;;
7880;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2016;;;;;;;;;;;;;;;;;;;;
7881;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2017;;;;;;;;;;;;;;;;;;;;
7882;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2018;;;;;;;;;;;;;;;;;;;;
7883;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2019;;;;;;;;;;;;;;;;;;;;
7884;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2020;;;;;;;;;;;;;;;;;;;;
7885;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2021;;;;;;;;;;;;;;;;;;;;
7886;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2022;;;;;;;;;;;;;;;;;;;;
7887;Steenkool en bruinkool;099 Dienstverlening delfstoffenwinning;2023;;;;;;;;;;;;;;;;;;;;
7888;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1990;2.4;;2.4;;;;2.4;;;;;;;;;;;;2.4;
7889;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1991;1.8;;1.8;;;;1.8;;;;;;;;;;;;1.8;
7890;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1992;1.8;;1.8;;;;1.8;;;;;;;;;;;;1.8;
7891;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1993;2.3;;2.3;;;;2.3;;;;;;;;;;;;2.3;
7892;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1994;1.4;;1.4;;;;1.4;;;;;;;;;;;;1.4;
7893;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1995;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7894;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1996;0.8;;0.8;;;;0.8;;;;;;;;;;;;0.8;
7895;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1997;1.2;;1.2;;;;1.2;;;;;;;;;;;;1.2;
7896;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1998;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7897;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;1999;0.9;;0.9;;;;0.9;;;;;;;;;;;;0.9;
7898;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2000;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7899;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2001;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7900;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2002;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7901;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2003;0.8;;0.8;;;;0.8;;;;;;;;;;;;0.8;
7902;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2004;0.5;;0.5;;;;0.5;;;;;;;;;;;;0.5;
7903;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2005;0.6;;0.6;;;;0.6;;;;;;;;;;;;0.6;
7904;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2006;1.0;;1.0;;;;1.0;;;;;;;;;;;;1.0;
7905;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2007;1.8;;1.8;;;;1.8;;;;;;;;;;;;1.8;
7906;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2008;1.2;;1.2;;;;1.2;;;;;;;;;;;;1.2;
7907;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2009;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7908;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2010;1.0;;1.0;;;;1.0;;;;;;;;;;;;1.0;
7909;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2011;0.9;;0.9;;;;0.9;;;;;;;;;;;;0.9;
7910;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2012;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.1;
7911;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2013;0.9;;0.9;;;;0.9;;;;;;;;;;;;0.9;
7912;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2014;1.1;;1.1;;;;1.1;;;;;;;;;;;;1.0;0.1
7913;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2015;0.9;;0.9;;0.0;;0.9;;;;;;;;;;;;0.8;0.1
7914;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2016;1.0;;1.0;;0.0;;1.0;;;;;;;;;;;;0.8;0.1
7915;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2017;1.2;;1.2;;0.0;;1.2;;;;;;;;;;;;1.0;0.1
