ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
3348;Afvoer;Container;2014 september;906;114;107.0
3349;Afvoer;Container;2014 3e kwartaal;2709;340;322.0
3350;Afvoer;Container;2014 oktober;865;108;100.0
3351;Afvoer;Container;2014 november;849;105;107.0
3352;Afvoer;Container;2014 december;807;101;97.0
3353;Afvoer;Container;2014 4e kwartaal;2521;313;304.0
3354;Afvoer;Container;2014;10546;1314;1258.0
3355;Afvoer;Container;2015 januari;941;118;114.0
3356;Afvoer;Container;2015 februari;848;107;103.0
3357;Afvoer;Container;2015 maart;944;119;118.0
3358;Afvoer;Container;2015 1e kwartaal;2733;344;334.0
3359;Afvoer;Container;2015 april;782;99;97.0
3360;Afvoer;Container;2015 mei;840;107;101.0
3361;Afvoer;Container;2015 juni;850;108;107.0
3362;Afvoer;Container;2015 2e kwartaal;2473;315;306.0
3363;Afvoer;Container;2015 juli;843;107;104.0
3364;Afvoer;Container;2015 augustus;819;104;97.0
3365;Afvoer;Container;2015 september;764;97;90.0
3366;Afvoer;Container;2015 3e kwartaal;2427;308;290.0
3367;Afvoer;Container;2015 oktober;783;101;93.0
3368;Afvoer;Container;2015 november;733;95;83.0
3369;Afvoer;Container;2015 december;786;99;92.0
3370;Afvoer;Container;2015 4e kwartaal;2302;295;268.0
3371;Afvoer;Container;2015;9935;1262;1198.0
3372;Afvoer;Container;2016 januari;914;118;108.0
3373;Afvoer;Container;2016 februari;791;101;95.0
3374;Afvoer;Container;2016 maart;967;123;106.0
3375;Afvoer;Container;2016 1e kwartaal;2672;342;310.0
3376;Afvoer;Container;2016 april;856;109;97.0
3377;Afvoer;Container;2016 mei;867;110;95.0
3378;Afvoer;Container;2016 juni;847;106;98.0
3379;Afvoer;Container;2016 2e kwartaal;2570;324;289.0
3380;Afvoer;Container;2016 juli;871;111;97.0
3381;Afvoer;Container;2016 augustus;866;109;93.0
3382;Afvoer;Container;2016 september;838;105;90.0
3383;Afvoer;Container;2016 3e kwartaal;2575;325;281.0
3384;Afvoer;Container;2016 oktober;834;108;92.0
3385;Afvoer;Container;2016 november;818;106;85.0
3386;Afvoer;Container;2016 december;807;102;89.0
3387;Afvoer;Container;2016 4e kwartaal;2459;315;267.0
3388;Afvoer;Container;2016;10276;1307;1147.0
3389;Afvoer;Container;2017 januari;810;105;94.0
3390;Afvoer;Container;2017 februari;812;102;95.0
3391;Afvoer;Container;2017 maart;1021;129;113.0
3392;Afvoer;Container;2017 1e kwartaal;2643;335;302.0
3393;Afvoer;Container;2017 april;946;119;103.0
3394;Afvoer;Container;2017 mei;991;128;106.0
3395;Afvoer;Container;2017 juni;884;114;99.0
3396;Afvoer;Container;2017 2e kwartaal;2822;360;308.0
3397;Afvoer;Container;2017 juli;981;124;108.0
3398;Afvoer;Container;2017 augustus;968;123;108.0
3399;Afvoer;Container;2017 september;936;120;107.0
3400;Afvoer;Container;2017 3e kwartaal;2885;367;323.0
3401;Afvoer;Container;2017 oktober;989;125;109.0
3402;Afvoer;Container;2017 november;974;123;111.0
3403;Afvoer;Container;2017 december;870;111;99.0
3404;Afvoer;Container;2017 4e kwartaal;2832;359;319.0
3405;Afvoer;Container;2017;11182;1423;1252.0
3406;Afvoer;Container;2018 januari;1014;129;113.0
3407;Afvoer;Container;2018 februari;977;123;116.0
3408;Afvoer;Container;2018 maart;1044;133;127.0
3409;Afvoer;Container;2018 1e kwartaal;3035;385;356.0
3410;Afvoer;Container;2018 april;969;122;113.0
3411;Afvoer;Container;2018 mei;1012;129;117.0
3412;Afvoer;Container;2018 juni;984;127;115.0
3413;Afvoer;Container;2018 2e kwartaal;2965;378;346.0
3414;Afvoer;Container;2018 juli;942;119;107.0
3415;Afvoer;Container;2018 augustus;908;115;101.0
3416;Afvoer;Container;2018 september;864;109;99.0
3417;Afvoer;Container;2018 3e kwartaal;2715;343;307.0
3418;Afvoer;Container;2018 oktober;808;99;89.0
3419;Afvoer;Container;2018 november;759;94;87.0
3420;Afvoer;Container;2018 december;754;93;87.0
3421;Afvoer;Container;2018 4e kwartaal;2320;287;263.0
3422;Afvoer;Container;2018;11035;1393;1272.0
3423;Afvoer;Container;2019 januari;870;109;100.0
3424;Afvoer;Container;2019 februari;904;115;104.0
3425;Afvoer;Container;2019 maart;860;110;101.0
3426;Afvoer;Container;2019 1e kwartaal;2633;333;305.0
3427;Afvoer;Container;2019 april;883;109;102.0
3428;Afvoer;Container;2019 mei;955;117;112.0
3429;Afvoer;Container;2019 juni;899;111;101.0
3430;Afvoer;Container;2019 2e kwartaal;2737;337;315.0
3431;Afvoer;Container;2019 juli;902;113;109.0
3432;Afvoer;Container;2019 augustus;880;109;104.0
3433;Afvoer;Container;2019 september;831;105;96.0
3434;Afvoer;Container;2019 3e kwartaal;2613;326;308.0
3435;Afvoer;Container;2019 oktober;902;112;102.0
3436;Afvoer;Container;2019 november;858;106;99.0
3437;Afvoer;Container;2019 december;804;99;90.0
3438;Afvoer;Container;2019 4e kwartaal;2564;316;290.0
3439;Afvoer;Container;2019;10548;1313;1219.0
3440;Afvoer;Container;2020 januari;935;115;110.0
3441;Afvoer;Container;2020 februari;847;105;97.0
3442;Afvoer;Container;2020 maart;909;110;110.0
3443;Afvoer;Container;2020 1e kwartaal;2692;329;317.0
3444;Afvoer;Container;2020 april;858;104;98.0
3445;Afvoer;Container;2020 mei;779;93;88.0
3446;Afvoer;Container;2020 juni;782;95;90.0
3447;Afvoer;Container;2020 2e kwartaal;2419;292;276.0
3448;Afvoer;Container;2020 juli;924;110;110.0
3449;Afvoer;Container;2020 augustus;831;102;101.0
3450;Afvoer;Container;2020 september;891;108;107.0
3451;Afvoer;Container;2020 3e kwartaal;2646;320;318.0
3452;Afvoer;Container;2020 oktober;894;107;115.0
3453;Afvoer;Container;2020 november;844;101;107.0
3454;Afvoer;Container;2020 december;805;97;91.0
3455;Afvoer;Container;2020 4e kwartaal;2542;305;312.0
3456;Afvoer;Container;2020;10299;1247;1224.0
3457;Afvoer;Container;2021 januari;1034;127;132.0
3458;Afvoer;Container;2021 februari;816;101;99.0
3459;Afvoer;Container;2021 maart;896;109;117.0
3460;Afvoer;Container;2021 1e kwartaal;2746;337;348.0
3461;Afvoer;Container;2021 april;937;114;116.0
3462;Afvoer;Container;2021 mei;1032;121;119.0
3463;Afvoer;Container;2021 juni;973;116;114.0
3464;Afvoer;Container;2021 2e kwartaal;2942;351;349.0
3465;Afvoer;Container;2021 juli;898;109;106.0
3466;Afvoer;Container;2021 augustus;910;107;107.0
3467;Afvoer;Container;2021 september;885;104;101.0
3468;Afvoer;Container;2021 3e kwartaal;2693;321;314.0
3469;Afvoer;Container;2021 oktober;923;112;105.0
3470;Afvoer;Container;2021 november;899;107;100.0
3471;Afvoer;Container;2021 december;800;96;91.0
3472;Afvoer;Container;2021 4e kwartaal;2622;316;296.0
3473;Afvoer;Container;2021;11002;1324;1308.0
3474;Afvoer;Container;2022 januari;909;123;107.0
3475;Afvoer;Container;2022 februari;771;93;91.0
3476;Afvoer;Container;2022 maart;999;122;116.0
3477;Afvoer;Container;2022 1e kwartaal;2679;337;314.0
3478;Afvoer;Container;2022 april;953;117;116.0
3479;Afvoer;Container;2022 mei;1030;126;118.0
3480;Afvoer;Container;2022 juni;953;113;114.0
3481;Afvoer;Container;2022 2e kwartaal;2936;355;348.0
3482;Afvoer;Container;2022 juli;841;101;99.0
3483;Afvoer;Container;2022 augustus;721;87;81.0
3484;Afvoer;Container;2022 september;766;92;90.0
3485;Afvoer;Container;2022 3e kwartaal;2329;280;270.0
3486;Afvoer;Container;2022 oktober;855;105;103.0
3487;Afvoer;Container;2022 november;821;99;92.0
3488;Doorvoer;Totaal;2010 januari;3566;607;43.0
3489;Doorvoer;Totaal;2010 februari;3602;583;47.0
3490;Doorvoer;Totaal;2010 maart;3918;637;58.0
3491;Doorvoer;Totaal;2010 1e kwartaal;11086;1827;148.0
3492;Doorvoer;Totaal;2010 april;3381;579;50.0
3493;Doorvoer;Totaal;2010 mei;3492;589;57.0
3494;Doorvoer;Totaal;2010 juni;3568;602;45.0
3495;Doorvoer;Totaal;2010 2e kwartaal;10441;1770;152.0
3496;Doorvoer;Totaal;2010 juli;3694;657;82.0
3497;Doorvoer;Totaal;2010 augustus;3927;675;75.0
3498;Doorvoer;Totaal;2010 september;3884;652;42.0
3499;Doorvoer;Totaal;2010 3e kwartaal;11505;1984;199.0
3500;Doorvoer;Totaal;2010 oktober;4159;719;77.0
3501;Doorvoer;Totaal;2010 november;3687;639;61.0
3502;Doorvoer;Totaal;2010 december;3706;628;67.0
3503;Doorvoer;Totaal;2010 4e kwartaal;11552;1986;205.0
3504;Doorvoer;Totaal;2010;44585;7568;703.0
3505;Doorvoer;Totaal;2011 januari;3117;527;45.0
3506;Doorvoer;Totaal;2011 februari;3898;664;62.0
3507;Doorvoer;Totaal;2011 maart;4166;719;72.0
3508;Doorvoer;Totaal;2011 1e kwartaal;11181;1910;179.0
3509;Doorvoer;Totaal;2011 april;3576;622;67.0
3510;Doorvoer;Totaal;2011 mei;3627;610;68.0
3511;Doorvoer;Totaal;2011 juni;3907;660;61.0
3512;Doorvoer;Totaal;2011 2e kwartaal;11110;1892;196.0
3513;Doorvoer;Totaal;2011 juli;3959;687;68.0
3514;Doorvoer;Totaal;2011 augustus;4269;738;89.0
3515;Doorvoer;Totaal;2011 september;4071;703;76.0
3516;Doorvoer;Totaal;2011 3e kwartaal;12299;2128;233.0
3517;Doorvoer;Totaal;2011 oktober;4068;699;80.0
3518;Doorvoer;Totaal;2011 november;3153;516;69.0
3519;Doorvoer;Totaal;2011 december;3686;636;72.0
3520;Doorvoer;Totaal;2011 4e kwartaal;10907;1851;221.0
3521;Doorvoer;Totaal;2011;45496;7782;829.0
3522;Doorvoer;Totaal;2012 januari;3802;651;78.0
3523;Doorvoer;Totaal;2012 februari;3794;644;85.0
3524;Doorvoer;Totaal;2012 maart;4354;747;86.0
3525;Doorvoer;Totaal;2012 1e kwartaal;11950;2042;249.0
3526;Doorvoer;Totaal;2012 april;4063;688;78.0
3527;Doorvoer;Totaal;2012 mei;4203;720;87.0
3528;Doorvoer;Totaal;2012 juni;4284;740;87.0
3529;Doorvoer;Totaal;2012 2e kwartaal;12550;2148;252.0
3530;Doorvoer;Totaal;2012 juli;4211;731;84.0
3531;Doorvoer;Totaal;2012 augustus;3758;644;81.0
3532;Doorvoer;Totaal;2012 september;3993;700;80.0
3533;Doorvoer;Totaal;2012 3e kwartaal;11962;2075;245.0
3534;Doorvoer;Totaal;2012 oktober;4167;725;75.0
3535;Doorvoer;Totaal;2012 november;4163;728;75.0
3536;Doorvoer;Totaal;2012 december;3626;625;72.0
3537;Doorvoer;Totaal;2012 4e kwartaal;11956;2078;222.0
3538;Doorvoer;Totaal;2012;48418;8343;968.0
3539;Doorvoer;Totaal;2013 januari;3955;689;74.0
3540;Doorvoer;Totaal;2013 februari;3989;687;81.0
3541;Doorvoer;Totaal;2013 maart;4460;781;91.0
3542;Doorvoer;Totaal;2013 1e kwartaal;12404;2157;246.0
3543;Doorvoer;Totaal;2013 april;3923;700;84.0
3544;Doorvoer;Totaal;2013 mei;4443;774;93.0
3545;Doorvoer;Totaal;2013 juni;4298;737;86.0
3546;Doorvoer;Totaal;2013 2e kwartaal;12664;2211;263.0
3547;Doorvoer;Totaal;2013 juli;4005;683;100.0
3548;Doorvoer;Totaal;2013 augustus;3703;629;92.0
3549;Doorvoer;Totaal;2013 september;4255;712;89.0
3550;Doorvoer;Totaal;2013 3e kwartaal;11963;2024;281.0
3551;Doorvoer;Totaal;2013 oktober;4339;742;92.0
3552;Doorvoer;Totaal;2013 november;4226;733;88.0
3553;Doorvoer;Totaal;2013 december;3865;667;89.0
3554;Doorvoer;Totaal;2013 4e kwartaal;12430;2142;269.0
3555;Doorvoer;Totaal;2013;49460;8535;1060.0
3556;Doorvoer;Totaal;2014 januari;4045;707;95.0
3557;Doorvoer;Totaal;2014 februari;4013;700;95.0
3558;Doorvoer;Totaal;2014 maart;4230;729;107.0
3559;Doorvoer;Totaal;2014 1e kwartaal;12288;2135;297.0
3560;Doorvoer;Totaal;2014 april;3800;651;91.0
3561;Doorvoer;Totaal;2014 mei;4190;709;101.0
3562;Doorvoer;Totaal;2014 juni;3903;662;99.0
3563;Doorvoer;Totaal;2014 2e kwartaal;11893;2021;291.0
3564;Doorvoer;Totaal;2014 juli;4137;702;98.0
3565;Doorvoer;Totaal;2014 augustus;4102;709;103.0
3566;Doorvoer;Totaal;2014 september;4169;712;98.0
3567;Doorvoer;Totaal;2014 3e kwartaal;12408;2123;299.0
3568;Doorvoer;Totaal;2014 oktober;4404;760;102.0
3569;Doorvoer;Totaal;2014 november;4340;742;91.0
3570;Doorvoer;Totaal;2014 december;3611;624;94.0
3571;Doorvoer;Totaal;2014 4e kwartaal;12355;2126;287.0
3572;Doorvoer;Totaal;2014;48944;8405;1174.0
3573;Doorvoer;Totaal;2015 januari;4539;791;89.0
3574;Doorvoer;Totaal;2015 februari;4149;732;98.0
3575;Doorvoer;Totaal;2015 maart;4238;742;106.0
3576;Doorvoer;Totaal;2015 1e kwartaal;12926;2265;293.0
3577;Doorvoer;Totaal;2015 april;3941;674;99.0
3578;Doorvoer;Totaal;2015 mei;3930;675;99.0
3579;Doorvoer;Totaal;2015 juni;3645;627;101.0
3580;Doorvoer;Totaal;2015 2e kwartaal;11516;1976;298.0
3581;Doorvoer;Totaal;2015 juli;3774;664;109.0
3582;Doorvoer;Totaal;2015 augustus;3524;606;98.0
3583;Doorvoer;Totaal;2015 september;3520;601;98.0
3584;Doorvoer;Totaal;2015 3e kwartaal;10817;1871;305.0
3585;Doorvoer;Totaal;2015 oktober;3607;621;93.0
3586;Doorvoer;Totaal;2015 november;3522;593;84.0
3587;Doorvoer;Totaal;2015 december;3740;638;88.0
3588;Doorvoer;Totaal;2015 4e kwartaal;10870;1853;264.0
3589;Doorvoer;Totaal;2015;46129;7964;1161.0
3590;Doorvoer;Totaal;2016 januari;4310;749;94.0
3591;Doorvoer;Totaal;2016 februari;4101;716;101.0
3592;Doorvoer;Totaal;2016 maart;4452;771;107.0
3593;Doorvoer;Totaal;2016 1e kwartaal;12863;2237;302.0
3594;Doorvoer;Totaal;2016 april;4602;799;110.0
3595;Doorvoer;Totaal;2016 mei;4407;764;109.0
3596;Doorvoer;Totaal;2016 juni;4165;724;104.0
3597;Doorvoer;Totaal;2016 2e kwartaal;13175;2287;323.0
3598;Doorvoer;Totaal;2016 juli;4455;775;110.0
3599;Doorvoer;Totaal;2016 augustus;4263;736;109.0
3600;Doorvoer;Totaal;2016 september;4066;677;104.0
3601;Doorvoer;Totaal;2016 3e kwartaal;12785;2188;323.0
3602;Doorvoer;Totaal;2016 oktober;3755;638;96.0
3603;Doorvoer;Totaal;2016 november;4314;730;98.0
3604;Doorvoer;Totaal;2016 december;3439;570;91.0
3605;Doorvoer;Totaal;2016 4e kwartaal;11509;1938;285.0
3606;Doorvoer;Totaal;2016;50332;8650;1233.0
3607;Doorvoer;Totaal;2017 januari;3384;562;84.0
3608;Doorvoer;Totaal;2017 februari;4299;727;90.0
3609;Doorvoer;Totaal;2017 maart;4904;834;95.0
3610;Doorvoer;Totaal;2017 1e kwartaal;12588;2123;269.0
3611;Doorvoer;Totaal;2017 april;4229;727;98.0
3612;Doorvoer;Totaal;2017 mei;4754;813;107.0
3613;Doorvoer;Totaal;2017 juni;4485;753;106.0
3614;Doorvoer;Totaal;2017 2e kwartaal;13468;2292;311.0
3615;Doorvoer;Totaal;2017 juli;4233;731;112.0
3616;Doorvoer;Totaal;2017 augustus;4448;763;103.0
3617;Doorvoer;Totaal;2017 september;4171;692;101.0
3618;Doorvoer;Totaal;2017 3e kwartaal;12852;2186;317.0
3619;Doorvoer;Totaal;2017 oktober;4318;727;113.0
3620;Doorvoer;Totaal;2017 november;4334;750;97.0
3621;Doorvoer;Totaal;2017 december;4171;710;94.0
3622;Doorvoer;Totaal;2017 4e kwartaal;12823;2186;304.0
3623;Doorvoer;Totaal;2017;51730;8788;1200.0
3624;Doorvoer;Totaal;2018 januari;4071;703;88.0
3625;Doorvoer;Totaal;2018 februari;4365;749;94.0
3626;Doorvoer;Totaal;2018 maart;4778;818;103.0
3627;Doorvoer;Totaal;2018 1e kwartaal;13214;2270;285.0
3628;Doorvoer;Totaal;2018 april;4659;800;97.0
3629;Doorvoer;Totaal;2018 mei;4473;779;95.0
3630;Doorvoer;Totaal;2018 juni;4467;760;100.0
3631;Doorvoer;Totaal;2018 2e kwartaal;13599;2339;293.0
3632;Doorvoer;Totaal;2018 juli;3944;674;97.0
3633;Doorvoer;Totaal;2018 augustus;3272;537;82.0
3634;Doorvoer;Totaal;2018 september;3360;560;83.0
3635;Doorvoer;Totaal;2018 3e kwartaal;10575;1771;262.0
3636;Doorvoer;Totaal;2018 oktober;2798;440;66.0
3637;Doorvoer;Totaal;2018 november;2614;387;49.0
3638;Doorvoer;Totaal;2018 december;3402;561;59.0
3639;Doorvoer;Totaal;2018 4e kwartaal;8814;1387;174.0
3640;Doorvoer;Totaal;2018;46202;7767;1013.0
3641;Doorvoer;Totaal;2019 januari;4324;732;80.0
3642;Doorvoer;Totaal;2019 februari;3885;662;86.0
3643;Doorvoer;Totaal;2019 maart;4200;733;88.0
3644;Doorvoer;Totaal;2019 1e kwartaal;12409;2127;253.0
3645;Doorvoer;Totaal;2019 april;3796;634;69.0
3646;Doorvoer;Totaal;2019 mei;4227;713;68.0
3647;Doorvoer;Totaal;2019 juni;3967;684;62.0
3648;Doorvoer;Totaal;2019 2e kwartaal;11990;2030;199.0
3649;Doorvoer;Totaal;2019 juli;3736;643;68.0
3650;Doorvoer;Totaal;2019 augustus;3499;598;61.0
3651;Doorvoer;Totaal;2019 september;3476;587;70.0
3652;Doorvoer;Totaal;2019 3e kwartaal;10711;1827;199.0
3653;Doorvoer;Totaal;2019 oktober;3748;627;61.0
3654;Doorvoer;Totaal;2019 november;3747;631;64.0
3655;Doorvoer;Totaal;2019 december;3556;611;57.0
3656;Doorvoer;Totaal;2019 4e kwartaal;11051;1869;182.0
3657;Doorvoer;Totaal;2019;46161;7854;834.0
3658;Doorvoer;Totaal;2020 januari;3683;623;56.0
3659;Doorvoer;Totaal;2020 februari;4065;701;66.0
3660;Doorvoer;Totaal;2020 maart;4132;703;68.0
3661;Doorvoer;Totaal;2020 1e kwartaal;11880;2027;190.0
3662;Doorvoer;Totaal;2020 april;3227;548;53.0
3663;Doorvoer;Totaal;2020 mei;3542;602;55.0
3664;Doorvoer;Totaal;2020 juni;3550;603;57.0
3665;Doorvoer;Totaal;2020 2e kwartaal;10319;1753;165.0
3666;Doorvoer;Totaal;2020 juli;3277;550;56.0
3667;Doorvoer;Totaal;2020 augustus;3289;563;58.0
3668;Doorvoer;Totaal;2020 september;3342;557;65.0
3669;Doorvoer;Totaal;2020 3e kwartaal;9908;1669;179.0
3670;Doorvoer;Totaal;2020 oktober;4062;701;61.0
3671;Doorvoer;Totaal;2020 november;3583;622;60.0
3672;Doorvoer;Totaal;2020 december;3407;589;61.0
3673;Doorvoer;Totaal;2020 4e kwartaal;11053;1912;181.0
3674;Doorvoer;Totaal;2020;43160;7360;715.0
3675;Doorvoer;Totaal;2021 januari;3889;674;57.0
3676;Doorvoer;Totaal;2021 februari;3142;528;51.0
3677;Doorvoer;Totaal;2021 maart;4009;698;62.0
3678;Doorvoer;Totaal;2021 1e kwartaal;11040;1900;171.0
3679;Doorvoer;Totaal;2021 april;3682;634;51.0
3680;Doorvoer;Totaal;2021 mei;3963;683;64.0
3681;Doorvoer;Totaal;2021 juni;3786;642;54.0
3682;Doorvoer;Totaal;2021 2e kwartaal;11431;1959;169.0
3683;Doorvoer;Totaal;2021 juli;3687;636;58.0
3684;Doorvoer;Totaal;2021 augustus;3928;665;60.0
3685;Doorvoer;Totaal;2021 september;3614;596;55.0
3686;Doorvoer;Totaal;2021 3e kwartaal;11229;1898;172.0
3687;Doorvoer;Totaal;2021 oktober;3608;601;58.0
3688;Doorvoer;Totaal;2021 november;3613;604;63.0
3689;Doorvoer;Totaal;2021 december;3981;648;57.0
3690;Doorvoer;Totaal;2021 4e kwartaal;11202;1853;177.0
3691;Doorvoer;Totaal;2021;44901;7610;689.0
3692;Doorvoer;Totaal;2022 januari;4018;542;58.0
3693;Doorvoer;Totaal;2022 februari;3880;671;56.0
3694;Doorvoer;Totaal;2022 maart;4033;673;59.0
3695;Doorvoer;Totaal;2022 1e kwartaal;11931;1886;172.0
3696;Doorvoer;Totaal;2022 april;3519;596;52.0
3697;Doorvoer;Totaal;2022 mei;3765;633;60.0
3698;Doorvoer;Totaal;2022 juni;3491;590;55.0
3699;Doorvoer;Totaal;2022 2e kwartaal;10775;1818;167.0
3700;Doorvoer;Totaal;2022 juli;3049;503;56.0
3701;Doorvoer;Totaal;2022 augustus;2595;411;44.0
3702;Doorvoer;Totaal;2022 september;3155;517;49.0
3703;Doorvoer;Totaal;2022 3e kwartaal;8800;1431;150.0
3704;Doorvoer;Totaal;2022 oktober;3846;623;57.0
3705;Doorvoer;Totaal;2022 november;3318;545;47.0
3706;Doorvoer;Droge bulk;2010 januari;2095;368;
3707;Doorvoer;Droge bulk;2010 februari;2125;358;
3708;Doorvoer;Droge bulk;2010 maart;2367;402;
3709;Doorvoer;Droge bulk;2010 1e kwartaal;6587;1128;
3710;Doorvoer;Droge bulk;2010 april;2027;356;
3711;Doorvoer;Droge bulk;2010 mei;2000;354;
3712;Doorvoer;Droge bulk;2010 juni;2189;383;
3713;Doorvoer;Droge bulk;2010 2e kwartaal;6216;1093;
3714;Doorvoer;Droge bulk;2010 juli;1979;356;
3715;Doorvoer;Droge bulk;2010 augustus;2056;363;
3716;Doorvoer;Droge bulk;2010 september;2356;411;
3717;Doorvoer;Droge bulk;2010 3e kwartaal;6391;1130;
3718;Doorvoer;Droge bulk;2010 oktober;2267;405;
3719;Doorvoer;Droge bulk;2010 november;2098;376;
3720;Doorvoer;Droge bulk;2010 december;1984;345;
3721;Doorvoer;Droge bulk;2010 4e kwartaal;6349;1126;
3722;Doorvoer;Droge bulk;2010;25543;4477;
3723;Doorvoer;Droge bulk;2011 januari;1794;315;
3724;Doorvoer;Droge bulk;2011 februari;2396;413;
3725;Doorvoer;Droge bulk;2011 maart;2473;428;
3726;Doorvoer;Droge bulk;2011 1e kwartaal;6663;1156;
3727;Doorvoer;Droge bulk;2011 april;2040;356;
3728;Doorvoer;Droge bulk;2011 mei;2010;339;
3729;Doorvoer;Droge bulk;2011 juni;2282;386;
3730;Doorvoer;Droge bulk;2011 2e kwartaal;6332;1081;
3731;Doorvoer;Droge bulk;2011 juli;2124;369;
3732;Doorvoer;Droge bulk;2011 augustus;2189;375;
3733;Doorvoer;Droge bulk;2011 september;2200;382;
3734;Doorvoer;Droge bulk;2011 3e kwartaal;6513;1126;
3735;Doorvoer;Droge bulk;2011 oktober;2220;388;
3736;Doorvoer;Droge bulk;2011 november;1658;271;
3737;Doorvoer;Droge bulk;2011 december;2001;347;
3738;Doorvoer;Droge bulk;2011 4e kwartaal;5879;1006;
3739;Doorvoer;Droge bulk;2011;25387;4369;
3740;Doorvoer;Droge bulk;2012 januari;2096;363;
3741;Doorvoer;Droge bulk;2012 februari;1984;339;
3742;Doorvoer;Droge bulk;2012 maart;2493;433;
3743;Doorvoer;Droge bulk;2012 1e kwartaal;6573;1135;
3744;Doorvoer;Droge bulk;2012 april;2194;368;
3745;Doorvoer;Droge bulk;2012 mei;2313;395;
3746;Doorvoer;Droge bulk;2012 juni;2377;411;
3747;Doorvoer;Droge bulk;2012 2e kwartaal;6884;1174;
3748;Doorvoer;Droge bulk;2012 juli;2142;373;
3749;Doorvoer;Droge bulk;2012 augustus;1980;343;
3750;Doorvoer;Droge bulk;2012 september;2266;399;
3751;Doorvoer;Droge bulk;2012 3e kwartaal;6388;1115;
3752;Doorvoer;Droge bulk;2012 oktober;2326;413;
3753;Doorvoer;Droge bulk;2012 november;2235;399;
3754;Doorvoer;Droge bulk;2012 december;1810;318;
3755;Doorvoer;Droge bulk;2012 4e kwartaal;6371;1130;
3756;Doorvoer;Droge bulk;2012;26216;4554;
3757;Doorvoer;Droge bulk;2013 januari;2107;370;
3758;Doorvoer;Droge bulk;2013 februari;2102;369;
3759;Doorvoer;Droge bulk;2013 maart;2313;412;
3760;Doorvoer;Droge bulk;2013 1e kwartaal;6522;1151;
3761;Doorvoer;Droge bulk;2013 april;1807;322;
3762;Doorvoer;Droge bulk;2013 mei;2307;395;
3763;Doorvoer;Droge bulk;2013 juni;2217;377;
3764;Doorvoer;Droge bulk;2013 2e kwartaal;6331;1094;
3765;Doorvoer;Droge bulk;2013 juli;1754;294;
3766;Doorvoer;Droge bulk;2013 augustus;1661;277;
3767;Doorvoer;Droge bulk;2013 september;2072;343;
3768;Doorvoer;Droge bulk;2013 3e kwartaal;5487;914;
3769;Doorvoer;Droge bulk;2013 oktober;2151;361;
3770;Doorvoer;Droge bulk;2013 november;2075;362;
3771;Doorvoer;Droge bulk;2013 december;1827;322;
3772;Doorvoer;Droge bulk;2013 4e kwartaal;6053;1045;
3773;Doorvoer;Droge bulk;2013;24393;4204;
3774;Doorvoer;Droge bulk;2014 januari;2122;374;
3775;Doorvoer;Droge bulk;2014 februari;2093;370;
3776;Doorvoer;Droge bulk;2014 maart;2062;356;
3777;Doorvoer;Droge bulk;2014 1e kwartaal;6277;1100;
3778;Doorvoer;Droge bulk;2014 april;1776;301;
3779;Doorvoer;Droge bulk;2014 mei;2063;336;
3780;Doorvoer;Droge bulk;2014 juni;1820;305;
3781;Doorvoer;Droge bulk;2014 2e kwartaal;5659;942;
3782;Doorvoer;Droge bulk;2014 juli;1925;325;
3783;Doorvoer;Droge bulk;2014 augustus;1903;326;
3784;Doorvoer;Droge bulk;2014 september;1911;324;
3785;Doorvoer;Droge bulk;2014 3e kwartaal;5739;975;
3786;Doorvoer;Droge bulk;2014 oktober;2116;364;
3787;Doorvoer;Droge bulk;2014 november;2045;357;
3788;Doorvoer;Droge bulk;2014 december;1595;277;
3789;Doorvoer;Droge bulk;2014 4e kwartaal;5756;998;
3790;Doorvoer;Droge bulk;2014;23431;4015;
3791;Doorvoer;Droge bulk;2015 januari;2407;424;
3792;Doorvoer;Droge bulk;2015 februari;2001;360;
3793;Doorvoer;Droge bulk;2015 maart;2130;374;
3794;Doorvoer;Droge bulk;2015 1e kwartaal;6538;1158;
3795;Doorvoer;Droge bulk;2015 april;1971;334;
3796;Doorvoer;Droge bulk;2015 mei;1870;323;
3797;Doorvoer;Droge bulk;2015 juni;1776;308;
3798;Doorvoer;Droge bulk;2015 2e kwartaal;5617;964;
3799;Doorvoer;Droge bulk;2015 juli;1677;300;
3800;Doorvoer;Droge bulk;2015 augustus;1537;260;
3801;Doorvoer;Droge bulk;2015 september;1624;272;
3802;Doorvoer;Droge bulk;2015 3e kwartaal;4838;832;
3803;Doorvoer;Droge bulk;2015 oktober;1648;283;
3804;Doorvoer;Droge bulk;2015 november;1655;280;
3805;Doorvoer;Droge bulk;2015 december;1715;295;
3806;Doorvoer;Droge bulk;2015 4e kwartaal;5018;857;
3807;Doorvoer;Droge bulk;2015;22011;3811;
3808;Doorvoer;Droge bulk;2016 januari;2036;357;
3809;Doorvoer;Droge bulk;2016 februari;1889;330;
3810;Doorvoer;Droge bulk;2016 maart;2155;374;
3811;Doorvoer;Droge bulk;2016 1e kwartaal;6080;1061;
3812;Doorvoer;Droge bulk;2016 april;2138;367;
3813;Doorvoer;Droge bulk;2016 mei;2018;341;
3814;Doorvoer;Droge bulk;2016 juni;2038;348;
