ID;Geslacht;LeeftijdOp31December;Marges;Perioden;LevensverwachtingLV_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
4116;Vrouwen;50 jaar;Standaardfout;2012;;0.3;0.4;0.4;0.4;0.4;0.4;0.3;;
4117;Vrouwen;50 jaar;Standaardfout;2013;;0.3;0.4;0.4;0.4;0.4;0.4;0.3;;
4118;Vrouwen;50 jaar;Standaardfout;2014;;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.4;0.3
4119;Vrouwen;50 jaar;Standaardfout;2015;;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.3
4120;Vrouwen;50 jaar;Standaardfout;2016;;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.4;0.3
4121;Vrouwen;50 jaar;Standaardfout;2017;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4122;Vrouwen;50 jaar;Standaardfout;2018;;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.4;0.3
4123;Vrouwen;50 jaar;Standaardfout;2019;;0.4;0.3;0.3;0.4;0.3;0.3;0.3;0.4;0.3
4124;Vrouwen;50 jaar;Standaardfout;2020;;0.4;0.3;0.3;0.4;0.3;0.4;0.3;0.4;0.3
4125;Vrouwen;50 jaar;Standaardfout;2021;;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.4;0.2
4126;Vrouwen;50 jaar;Standaardfout;2022;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.4;0.2
4127;Vrouwen;50 jaar;Standaardfout;2023;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4128;Vrouwen;55 jaar;Waarde;1981;27.41;16.5;;;;13.2;;;;
4129;Vrouwen;55 jaar;Waarde;1982;27.51;17.2;;;;13.4;;;;
4130;Vrouwen;55 jaar;Waarde;1983;27.65;16.9;14.5;;;12.8;;;;
4131;Vrouwen;55 jaar;Waarde;1984;27.61;15.8;13.7;;;10.7;;;;
4132;Vrouwen;55 jaar;Waarde;1985;27.58;17.2;15.8;;;11.3;;;;
4133;Vrouwen;55 jaar;Waarde;1986;27.59;16.8;15.5;;;11.1;;;;
4134;Vrouwen;55 jaar;Waarde;1987;27.98;17.8;15.6;;;11.8;;;;
4135;Vrouwen;55 jaar;Waarde;1988;27.98;17.0;14.9;;;11.6;;;;
4136;Vrouwen;55 jaar;Waarde;1989;27.81;16.0;16.0;;;10.6;;;;
4137;Vrouwen;55 jaar;Waarde;1990;27.94;16.4;16.3;;;10.8;;;;
4138;Vrouwen;55 jaar;Waarde;1991;27.94;16.2;15.4;;;9.9;;;;
4139;Vrouwen;55 jaar;Waarde;1992;28.08;17.3;16.6;;;11.2;;;;
4140;Vrouwen;55 jaar;Waarde;1993;27.76;16.2;16.2;;;10.1;;;;
4141;Vrouwen;55 jaar;Waarde;1994;28.04;16.4;16.4;;;9.7;;;;
4142;Vrouwen;55 jaar;Waarde;1995;28.05;16.4;15.2;;;9.8;;;;
4143;Vrouwen;55 jaar;Waarde;1996;28.07;16.4;17.0;;;7.8;;;;
4144;Vrouwen;55 jaar;Waarde;1997;28.21;16.0;17.4;;;9.1;;;;
4145;Vrouwen;55 jaar;Waarde;1998;28.27;16.1;18.2;;;8.9;;;;
4146;Vrouwen;55 jaar;Waarde;1999;28.16;15.4;16.9;;;8.8;;;;
4147;Vrouwen;55 jaar;Waarde;2000;28.25;15.8;17.8;;;8.8;;;;
4148;Vrouwen;55 jaar;Waarde;2001;28.33;16.1;17.7;20.8;9.8;8.3;10.0;22.5;;
4149;Vrouwen;55 jaar;Waarde;2002;28.32;16.6;18.7;21.8;9.7;7.8;9.9;23.3;;
4150;Vrouwen;55 jaar;Waarde;2003;28.5;16.4;18.3;21.3;9.7;7.3;9.3;24.2;;
4151;Vrouwen;55 jaar;Waarde;2004;28.91;16.3;17.8;21.0;9.4;7.1;9.1;24.2;;
4152;Vrouwen;55 jaar;Waarde;2005;29.1;16.2;18.1;21.1;8.8;6.6;8.7;24.8;;
4153;Vrouwen;55 jaar;Waarde;2006;29.24;17.3;18.9;21.8;9.0;6.3;9.3;24.7;;
4154;Vrouwen;55 jaar;Waarde;2007;29.57;17.6;19.3;22.3;10.0;6.8;8.9;25.3;;
4155;Vrouwen;55 jaar;Waarde;2008;29.55;17.8;19.0;21.9;9.5;7.2;9.5;25.6;;
4156;Vrouwen;55 jaar;Waarde;2009;29.89;17.2;19.4;22.7;9.7;5.7;8.3;25.4;;
4157;Vrouwen;55 jaar;Waarde;2010;29.89;17.2;19.8;23.4;9.4;6.8;8.7;25.5;;
4158;Vrouwen;55 jaar;Waarde;2011;30.0;17.5;20.7;23.5;10.0;6.4;8.5;25.7;;
4159;Vrouwen;55 jaar;Waarde;2012;29.94;17.1;20.3;23.5;10.3;6.3;8.6;25.9;;
4160;Vrouwen;55 jaar;Waarde;2013;30.1;17.8;21.1;24.2;10.7;6.9;9.4;25.9;;
4161;Vrouwen;55 jaar;Waarde;2014;30.35;17.9;19.4;22.0;11.3;6.3;8.4;26.3;15.2;26.0
4162;Vrouwen;55 jaar;Waarde;2015;30.08;18.0;19.1;21.6;11.5;6.4;8.5;26.1;14.9;25.8
4163;Vrouwen;55 jaar;Waarde;2016;30.17;18.6;20.5;22.7;12.4;6.5;8.6;25.5;15.5;26.8
4164;Vrouwen;55 jaar;Waarde;2017;30.26;18.8;20.4;23.3;12.2;6.7;8.9;25.9;14.7;26.6
4165;Vrouwen;55 jaar;Waarde;2018;30.24;18.3;20.7;23.6;12.0;6.5;8.7;26.0;14.6;26.8
4166;Vrouwen;55 jaar;Waarde;2019;30.51;18.8;20.5;22.9;12.5;7.3;8.9;26.3;14.7;26.8
4167;Vrouwen;55 jaar;Waarde;2020;30.03;19.7;21.6;23.8;12.4;6.7;8.2;25.9;14.5;27.0
4168;Vrouwen;55 jaar;Waarde;2021;29.96;20.0;22.2;24.6;12.2;7.2;9.2;25.6;15.1;27.6
4169;Vrouwen;55 jaar;Waarde;2022;30.06;18.3;20.6;22.9;12.1;7.2;9.1;26.0;14.7;26.5
4170;Vrouwen;55 jaar;Waarde;2023;30.24;18.4;21.3;23.9;11.9;6.7;8.5;26.3;14.0;26.4
4171;Vrouwen;55 jaar;Standaardfout;1981;;0.5;;;;0.5;;;;
4172;Vrouwen;55 jaar;Standaardfout;1982;;0.5;;;;0.5;;;;
4173;Vrouwen;55 jaar;Standaardfout;1983;;0.7;0.4;;;0.7;;;;
4174;Vrouwen;55 jaar;Standaardfout;1984;;0.5;0.4;;;0.5;;;;
4175;Vrouwen;55 jaar;Standaardfout;1985;;0.5;0.4;;;0.5;;;;
4176;Vrouwen;55 jaar;Standaardfout;1986;;0.7;0.4;;;0.7;;;;
4177;Vrouwen;55 jaar;Standaardfout;1987;;0.5;0.4;;;0.5;;;;
4178;Vrouwen;55 jaar;Standaardfout;1988;;0.5;0.4;;;0.5;;;;
4179;Vrouwen;55 jaar;Standaardfout;1989;;0.5;0.4;;;0.5;;;;
4180;Vrouwen;55 jaar;Standaardfout;1990;;0.6;0.4;;;0.6;;;;
4181;Vrouwen;55 jaar;Standaardfout;1991;;0.6;0.5;;;0.5;;;;
4182;Vrouwen;55 jaar;Standaardfout;1992;;0.5;0.4;;;0.5;;;;
4183;Vrouwen;55 jaar;Standaardfout;1993;;0.5;0.4;;;0.5;;;;
4184;Vrouwen;55 jaar;Standaardfout;1994;;0.5;0.4;;;0.5;;;;
4185;Vrouwen;55 jaar;Standaardfout;1995;;0.5;0.4;;;0.5;;;;
4186;Vrouwen;55 jaar;Standaardfout;1996;;0.5;0.4;;;0.5;;;;
4187;Vrouwen;55 jaar;Standaardfout;1997;;0.5;0.4;;;0.5;;;;
4188;Vrouwen;55 jaar;Standaardfout;1998;;0.6;0.5;;;0.6;;;;
4189;Vrouwen;55 jaar;Standaardfout;1999;;0.6;0.5;;;0.5;;;;
4190;Vrouwen;55 jaar;Standaardfout;2000;;0.5;0.5;;;0.5;;;;
4191;Vrouwen;55 jaar;Standaardfout;2001;;0.6;0.4;0.4;0.4;0.5;0.5;0.4;;
4192;Vrouwen;55 jaar;Standaardfout;2002;;0.5;0.4;0.4;0.4;0.5;0.5;0.4;;
4193;Vrouwen;55 jaar;Standaardfout;2003;;0.5;0.4;0.4;0.4;0.4;0.4;0.4;;
4194;Vrouwen;55 jaar;Standaardfout;2004;;0.5;0.4;0.4;0.4;0.4;0.4;0.4;;
4195;Vrouwen;55 jaar;Standaardfout;2005;;0.5;0.4;0.4;0.4;0.4;0.4;0.3;;
4196;Vrouwen;55 jaar;Standaardfout;2006;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;
4197;Vrouwen;55 jaar;Standaardfout;2007;;0.4;0.5;0.4;0.4;0.4;0.4;0.4;;
4198;Vrouwen;55 jaar;Standaardfout;2008;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;
4199;Vrouwen;55 jaar;Standaardfout;2009;;0.4;0.4;0.4;0.4;0.3;0.4;0.4;;
4200;Vrouwen;55 jaar;Standaardfout;2010;;0.3;0.4;0.4;0.3;0.3;0.4;0.3;;
4201;Vrouwen;55 jaar;Standaardfout;2011;;0.3;0.4;0.4;0.4;0.3;0.4;0.4;;
4202;Vrouwen;55 jaar;Standaardfout;2012;;0.3;0.4;0.4;0.3;0.3;0.4;0.3;;
4203;Vrouwen;55 jaar;Standaardfout;2013;;0.3;0.4;0.4;0.4;0.3;0.4;0.3;;
4204;Vrouwen;55 jaar;Standaardfout;2014;;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4205;Vrouwen;55 jaar;Standaardfout;2015;;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.3
4206;Vrouwen;55 jaar;Standaardfout;2016;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.2
4207;Vrouwen;55 jaar;Standaardfout;2017;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4208;Vrouwen;55 jaar;Standaardfout;2018;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4209;Vrouwen;55 jaar;Standaardfout;2019;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4210;Vrouwen;55 jaar;Standaardfout;2020;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4211;Vrouwen;55 jaar;Standaardfout;2021;;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.2
4212;Vrouwen;55 jaar;Standaardfout;2022;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.2
4213;Vrouwen;55 jaar;Standaardfout;2023;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.2
4214;Vrouwen;60 jaar;Waarde;1981;23.04;13.4;;;;10.1;;;;
4215;Vrouwen;60 jaar;Waarde;1982;23.15;14.2;;;;10.6;;;;
4216;Vrouwen;60 jaar;Waarde;1983;23.31;14.0;11.1;;;9.8;;;;
4217;Vrouwen;60 jaar;Waarde;1984;23.26;12.9;10.1;;;8.2;;;;
4218;Vrouwen;60 jaar;Waarde;1985;23.25;14.4;12.5;;;8.9;;;;
4219;Vrouwen;60 jaar;Waarde;1986;23.27;13.9;12.0;;;8.7;;;;
4220;Vrouwen;60 jaar;Waarde;1987;23.62;14.9;12.4;;;9.3;;;;
4221;Vrouwen;60 jaar;Waarde;1988;23.62;13.8;11.2;;;8.9;;;;
4222;Vrouwen;60 jaar;Waarde;1989;23.44;13.0;12.5;;;8.0;;;;
4223;Vrouwen;60 jaar;Waarde;1990;23.56;13.4;12.7;;;8.5;;;;
4224;Vrouwen;60 jaar;Waarde;1991;23.57;13.2;12.0;;;7.6;;;;
4225;Vrouwen;60 jaar;Waarde;1992;23.68;14.1;13.1;;;8.8;;;;
4226;Vrouwen;60 jaar;Waarde;1993;23.39;12.8;12.6;;;7.6;;;;
4227;Vrouwen;60 jaar;Waarde;1994;23.65;13.3;12.8;;;7.3;;;;
4228;Vrouwen;60 jaar;Waarde;1995;23.66;13.1;11.8;;;7.6;;;;
4229;Vrouwen;60 jaar;Waarde;1996;23.68;13.1;13.3;;;5.5;;;;
4230;Vrouwen;60 jaar;Waarde;1997;23.82;12.9;13.7;;;7.2;;;;
4231;Vrouwen;60 jaar;Waarde;1998;23.86;13.0;14.8;;;6.8;;;;
4232;Vrouwen;60 jaar;Waarde;1999;23.76;12.3;13.4;;;6.9;;;;
4233;Vrouwen;60 jaar;Waarde;2000;23.86;12.9;14.1;;;6.7;;;;
4234;Vrouwen;60 jaar;Waarde;2001;23.95;13.2;14.3;17.0;7.8;6.5;8.0;18.8;;
4235;Vrouwen;60 jaar;Waarde;2002;23.93;13.6;15.1;17.9;7.3;5.7;7.5;19.6;;
4236;Vrouwen;60 jaar;Waarde;2003;24.11;13.5;14.9;17.6;7.4;5.7;7.4;20.5;;
4237;Vrouwen;60 jaar;Waarde;2004;24.5;13.4;14.1;16.9;6.9;5.4;7.1;20.3;;
4238;Vrouwen;60 jaar;Waarde;2005;24.69;13.2;14.4;17.2;6.5;5.1;6.9;21.0;;
4239;Vrouwen;60 jaar;Waarde;2006;24.83;14.2;15.3;17.9;6.7;4.4;7.0;20.9;;
4240;Vrouwen;60 jaar;Waarde;2007;25.16;14.4;15.5;18.1;7.6;4.9;6.6;21.3;;
4241;Vrouwen;60 jaar;Waarde;2008;25.13;14.4;15.1;17.7;7.0;5.5;7.2;21.6;;
4242;Vrouwen;60 jaar;Waarde;2009;25.46;14.0;15.6;18.7;7.2;4.1;6.3;21.5;;
4243;Vrouwen;60 jaar;Waarde;2010;25.47;14.2;16.5;19.6;7.5;5.4;6.8;21.6;;
4244;Vrouwen;60 jaar;Waarde;2011;25.58;14.4;16.9;19.6;7.6;4.9;6.6;21.8;;
4245;Vrouwen;60 jaar;Waarde;2012;25.51;14.0;16.6;19.4;7.8;4.7;6.6;22.0;;
4246;Vrouwen;60 jaar;Waarde;2013;25.65;14.4;17.4;20.3;8.3;5.2;7.2;22.1;;
4247;Vrouwen;60 jaar;Waarde;2014;25.89;14.9;15.6;17.9;8.5;4.9;6.7;22.5;12.5;21.9
4248;Vrouwen;60 jaar;Waarde;2015;25.63;14.9;15.4;17.6;8.6;4.5;6.3;22.3;12.0;21.7
4249;Vrouwen;60 jaar;Waarde;2016;25.72;15.5;16.8;18.9;9.8;4.8;6.6;21.9;12.6;22.8
4250;Vrouwen;60 jaar;Waarde;2017;25.78;15.7;16.5;19.1;9.2;4.9;7.0;22.1;12.1;22.5
4251;Vrouwen;60 jaar;Waarde;2018;25.76;15.2;16.9;19.5;9.3;5.2;7.1;22.1;11.8;22.6
4252;Vrouwen;60 jaar;Waarde;2019;25.99;15.4;16.7;18.8;9.7;5.5;6.8;22.6;12.0;22.7
4253;Vrouwen;60 jaar;Waarde;2020;25.49;16.6;17.8;19.7;9.9;5.1;6.6;22.2;12.0;22.8
4254;Vrouwen;60 jaar;Waarde;2021;25.45;16.3;18.2;20.4;9.5;5.3;7.1;21.7;12.3;23.4
4255;Vrouwen;60 jaar;Waarde;2022;25.56;15.2;16.9;18.8;9.6;5.5;7.1;22.4;12.0;22.5
4256;Vrouwen;60 jaar;Waarde;2023;25.69;15.4;17.4;19.8;9.2;5.1;6.6;22.6;11.3;22.3
4257;Vrouwen;60 jaar;Standaardfout;1981;;0.5;;;;0.5;;;;
4258;Vrouwen;60 jaar;Standaardfout;1982;;0.5;;;;0.5;;;;
4259;Vrouwen;60 jaar;Standaardfout;1983;;0.7;0.4;;;0.6;;;;
4260;Vrouwen;60 jaar;Standaardfout;1984;;0.5;0.4;;;0.5;;;;
4261;Vrouwen;60 jaar;Standaardfout;1985;;0.5;0.4;;;0.5;;;;
4262;Vrouwen;60 jaar;Standaardfout;1986;;0.7;0.4;;;0.7;;;;
4263;Vrouwen;60 jaar;Standaardfout;1987;;0.5;0.4;;;0.5;;;;
4264;Vrouwen;60 jaar;Standaardfout;1988;;0.5;0.4;;;0.5;;;;
4265;Vrouwen;60 jaar;Standaardfout;1989;;0.5;0.4;;;0.5;;;;
4266;Vrouwen;60 jaar;Standaardfout;1990;;0.6;0.4;;;0.6;;;;
4267;Vrouwen;60 jaar;Standaardfout;1991;;0.6;0.4;;;0.5;;;;
4268;Vrouwen;60 jaar;Standaardfout;1992;;0.5;0.4;;;0.5;;;;
4269;Vrouwen;60 jaar;Standaardfout;1993;;0.5;0.4;;;0.5;;;;
4270;Vrouwen;60 jaar;Standaardfout;1994;;0.5;0.4;;;0.5;;;;
4271;Vrouwen;60 jaar;Standaardfout;1995;;0.5;0.4;;;0.5;;;;
4272;Vrouwen;60 jaar;Standaardfout;1996;;0.5;0.4;;;0.4;;;;
4273;Vrouwen;60 jaar;Standaardfout;1997;;0.5;0.4;;;0.5;;;;
4274;Vrouwen;60 jaar;Standaardfout;1998;;0.6;0.5;;;0.5;;;;
4275;Vrouwen;60 jaar;Standaardfout;1999;;0.6;0.4;;;0.5;;;;
4276;Vrouwen;60 jaar;Standaardfout;2000;;0.5;0.5;;;0.5;;;;
4277;Vrouwen;60 jaar;Standaardfout;2001;;0.5;0.4;0.4;0.4;0.5;0.5;0.4;;
4278;Vrouwen;60 jaar;Standaardfout;2002;;0.5;0.4;0.4;0.4;0.4;0.4;0.4;;
4279;Vrouwen;60 jaar;Standaardfout;2003;;0.5;0.4;0.4;0.4;0.4;0.4;0.3;;
4280;Vrouwen;60 jaar;Standaardfout;2004;;0.5;0.4;0.4;0.3;0.4;0.4;0.4;;
4281;Vrouwen;60 jaar;Standaardfout;2005;;0.5;0.4;0.4;0.3;0.4;0.4;0.3;;
4282;Vrouwen;60 jaar;Standaardfout;2006;;0.4;0.4;0.4;0.3;0.3;0.4;0.4;;
4283;Vrouwen;60 jaar;Standaardfout;2007;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;
4284;Vrouwen;60 jaar;Standaardfout;2008;;0.4;0.4;0.4;0.3;0.3;0.4;0.3;;
4285;Vrouwen;60 jaar;Standaardfout;2009;;0.4;0.4;0.4;0.3;0.3;0.4;0.4;;
4286;Vrouwen;60 jaar;Standaardfout;2010;;0.3;0.4;0.4;0.3;0.3;0.4;0.3;;
4287;Vrouwen;60 jaar;Standaardfout;2011;;0.3;0.4;0.4;0.3;0.3;0.4;0.3;;
4288;Vrouwen;60 jaar;Standaardfout;2012;;0.3;0.4;0.4;0.3;0.3;0.4;0.3;;
4289;Vrouwen;60 jaar;Standaardfout;2013;;0.3;0.4;0.4;0.4;0.3;0.4;0.3;;
4290;Vrouwen;60 jaar;Standaardfout;2014;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4291;Vrouwen;60 jaar;Standaardfout;2015;;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.3
4292;Vrouwen;60 jaar;Standaardfout;2016;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.2
4293;Vrouwen;60 jaar;Standaardfout;2017;;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2
4294;Vrouwen;60 jaar;Standaardfout;2018;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.2
4295;Vrouwen;60 jaar;Standaardfout;2019;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.2
4296;Vrouwen;60 jaar;Standaardfout;2020;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3
4297;Vrouwen;60 jaar;Standaardfout;2021;;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.2
4298;Vrouwen;60 jaar;Standaardfout;2022;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.2
4299;Vrouwen;60 jaar;Standaardfout;2023;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.2
4300;Vrouwen;65 jaar;Waarde;1981;18.86;10.8;;;;7.4;;;;
4301;Vrouwen;65 jaar;Waarde;1982;18.97;11.5;;;;7.7;;;;
4302;Vrouwen;65 jaar;Waarde;1983;19.13;11.3;8.4;;;7.3;;;;
4303;Vrouwen;65 jaar;Waarde;1984;19.09;10.1;7.7;;;5.7;;;;
4304;Vrouwen;65 jaar;Waarde;1985;19.07;11.9;9.4;;;6.4;;;;
4305;Vrouwen;65 jaar;Waarde;1986;19.09;11.1;9.0;;;6.2;;;;
4306;Vrouwen;65 jaar;Waarde;1987;19.45;11.9;9.5;;;6.8;;;;
4307;Vrouwen;65 jaar;Waarde;1988;19.42;11.0;8.4;;;6.4;;;;
4308;Vrouwen;65 jaar;Waarde;1989;19.29;10.3;9.5;;;5.8;;;;
4309;Vrouwen;65 jaar;Waarde;1990;19.39;10.8;9.7;;;6.2;;;;
4310;Vrouwen;65 jaar;Waarde;1991;19.39;10.7;9.1;;;5.6;;;;
4311;Vrouwen;65 jaar;Waarde;1992;19.52;11.3;10.0;;;6.5;;;;
4312;Vrouwen;65 jaar;Waarde;1993;19.21;10.3;9.6;;;5.3;;;;
4313;Vrouwen;65 jaar;Waarde;1994;19.47;10.4;9.7;;;5.4;;;;
4314;Vrouwen;65 jaar;Waarde;1995;19.47;10.1;9.1;;;5.3;;;;
4315;Vrouwen;65 jaar;Waarde;1996;19.46;10.5;10.1;;;3.8;;;;
4316;Vrouwen;65 jaar;Waarde;1997;19.61;10.1;10.5;;;5.2;;;;
4317;Vrouwen;65 jaar;Waarde;1998;19.66;10.2;11.4;;;5.3;;;;
4318;Vrouwen;65 jaar;Waarde;1999;19.54;9.5;10.1;;;5.0;;;;
4319;Vrouwen;65 jaar;Waarde;2000;19.64;10.0;11.0;;;5.1;;;;
4320;Vrouwen;65 jaar;Waarde;2001;19.72;10.4;10.6;13.1;5.4;4.9;6.1;15.3;;
4321;Vrouwen;65 jaar;Waarde;2002;19.7;10.8;11.3;13.9;4.6;4.3;5.7;16.0;;
4322;Vrouwen;65 jaar;Waarde;2003;19.87;10.7;11.4;13.8;5.3;4.1;5.3;16.6;;
4323;Vrouwen;65 jaar;Waarde;2004;20.25;10.6;10.5;13.0;4.7;3.9;5.3;16.7;;
4324;Vrouwen;65 jaar;Waarde;2005;20.42;10.1;11.0;13.5;4.6;3.8;5.1;17.1;;
4325;Vrouwen;65 jaar;Waarde;2006;20.56;11.4;11.9;14.1;4.6;3.4;5.5;17.3;;
4326;Vrouwen;65 jaar;Waarde;2007;20.88;11.5;12.1;14.4;5.4;3.6;4.9;17.5;;
4327;Vrouwen;65 jaar;Waarde;2008;20.88;11.4;11.4;13.9;4.6;3.9;5.4;17.8;;
4328;Vrouwen;65 jaar;Waarde;2009;21.18;11.2;12.2;14.8;5.1;3.0;4.8;17.7;;
4329;Vrouwen;65 jaar;Waarde;2010;21.19;11.1;12.9;15.8;5.4;4.1;5.1;17.7;;
4330;Vrouwen;65 jaar;Waarde;2011;21.3;11.3;13.4;15.7;5.3;3.6;5.1;18.1;;
4331;Vrouwen;65 jaar;Waarde;2012;21.24;11.2;12.9;15.6;5.5;3.2;4.9;18.1;;
4332;Vrouwen;65 jaar;Waarde;2013;21.39;11.6;14.1;16.6;6.2;3.8;5.4;18.4;;
4333;Vrouwen;65 jaar;Waarde;2014;21.6;11.9;12.1;14.1;6.2;3.6;5.1;18.6;9.9;18.2
4334;Vrouwen;65 jaar;Waarde;2015;21.36;12.2;11.9;13.7;6.5;3.4;4.8;18.7;9.8;17.9
4335;Vrouwen;65 jaar;Waarde;2016;21.43;12.7;13.1;14.9;7.0;3.4;4.9;18.1;10.0;18.9
4336;Vrouwen;65 jaar;Waarde;2017;21.49;13.2;13.1;15.4;7.1;3.7;5.4;18.5;9.8;18.7
4337;Vrouwen;65 jaar;Waarde;2018;21.46;12.6;13.5;15.7;7.0;3.9;5.5;18.5;9.3;18.8
4338;Vrouwen;65 jaar;Waarde;2019;21.67;12.4;13.0;14.9;7.4;4.1;5.2;18.8;9.4;18.8
4339;Vrouwen;65 jaar;Waarde;2020;21.15;13.4;14.0;15.7;7.4;3.7;4.9;18.3;9.2;18.7
4340;Vrouwen;65 jaar;Waarde;2021;21.16;13.4;14.6;16.4;7.2;3.8;5.3;18.2;9.7;19.4
4341;Vrouwen;65 jaar;Waarde;2022;21.2;12.5;13.3;15.0;7.0;4.3;5.6;18.6;9.6;18.6
4342;Vrouwen;65 jaar;Waarde;2023;21.34;12.5;13.7;15.8;6.8;3.6;4.9;18.8;8.9;18.4
4343;Vrouwen;65 jaar;Standaardfout;1981;;0.5;;;;0.5;;;;
4344;Vrouwen;65 jaar;Standaardfout;1982;;0.5;;;;0.5;;;;
4345;Vrouwen;65 jaar;Standaardfout;1983;;0.6;0.4;;;0.6;;;;
4346;Vrouwen;65 jaar;Standaardfout;1984;;0.5;0.4;;;0.4;;;;
4347;Vrouwen;65 jaar;Standaardfout;1985;;0.5;0.4;;;0.5;;;;
4348;Vrouwen;65 jaar;Standaardfout;1986;;0.7;0.3;;;0.7;;;;
4349;Vrouwen;65 jaar;Standaardfout;1987;;0.5;0.4;;;0.5;;;;
4350;Vrouwen;65 jaar;Standaardfout;1988;;0.5;0.4;;;0.5;;;;
4351;Vrouwen;65 jaar;Standaardfout;1989;;0.5;0.4;;;0.5;;;;
4352;Vrouwen;65 jaar;Standaardfout;1990;;0.6;0.4;;;0.5;;;;
4353;Vrouwen;65 jaar;Standaardfout;1991;;0.5;0.4;;;0.5;;;;
4354;Vrouwen;65 jaar;Standaardfout;1992;;0.5;0.4;;;0.5;;;;
4355;Vrouwen;65 jaar;Standaardfout;1993;;0.5;0.4;;;0.4;;;;
4356;Vrouwen;65 jaar;Standaardfout;1994;;0.5;0.4;;;0.5;;;;
4357;Vrouwen;65 jaar;Standaardfout;1995;;0.5;0.4;;;0.4;;;;
4358;Vrouwen;65 jaar;Standaardfout;1996;;0.5;0.4;;;0.4;;;;
4359;Vrouwen;65 jaar;Standaardfout;1997;;0.5;0.4;;;0.5;;;;
4360;Vrouwen;65 jaar;Standaardfout;1998;;0.6;0.5;;;0.5;;;;
4361;Vrouwen;65 jaar;Standaardfout;1999;;0.6;0.4;;;0.5;;;;
4362;Vrouwen;65 jaar;Standaardfout;2000;;0.5;0.5;;;0.4;;;;
4363;Vrouwen;65 jaar;Standaardfout;2001;;0.5;0.4;0.4;0.4;0.5;0.4;0.4;;
4364;Vrouwen;65 jaar;Standaardfout;2002;;0.5;0.4;0.4;0.4;0.4;0.4;0.4;;
4365;Vrouwen;65 jaar;Standaardfout;2003;;0.5;0.4;0.4;0.4;0.4;0.4;0.3;;
4366;Vrouwen;65 jaar;Standaardfout;2004;;0.5;0.4;0.4;0.3;0.4;0.3;0.3;;
4367;Vrouwen;65 jaar;Standaardfout;2005;;0.5;0.4;0.4;0.3;0.4;0.4;0.3;;
4368;Vrouwen;65 jaar;Standaardfout;2006;;0.4;0.4;0.4;0.3;0.3;0.4;0.4;;
4369;Vrouwen;65 jaar;Standaardfout;2007;;0.4;0.4;0.4;0.4;0.4;0.4;0.4;;
4370;Vrouwen;65 jaar;Standaardfout;2008;;0.4;0.4;0.4;0.3;0.3;0.4;0.3;;
4371;Vrouwen;65 jaar;Standaardfout;2009;;0.4;0.4;0.4;0.3;0.3;0.3;0.4;;
4372;Vrouwen;65 jaar;Standaardfout;2010;;0.3;0.4;0.4;0.3;0.3;0.3;0.3;;
4373;Vrouwen;65 jaar;Standaardfout;2011;;0.3;0.4;0.4;0.3;0.3;0.3;0.3;;
