ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
9533;"Binnenvaart; vrachtvervoer";NMVOS;2015;2.2
9534;"Binnenvaart; vrachtvervoer";NMVOS;2016;2.4
9535;"Binnenvaart; vrachtvervoer";NMVOS;2017;2.4
9536;"Binnenvaart; vrachtvervoer";NMVOS;2018;2.4
9537;"Binnenvaart; vrachtvervoer";NMVOS;2019;2.1
9538;"Binnenvaart; vrachtvervoer";NMVOS;2020;1.9
9539;"Binnenvaart; vrachtvervoer";NMVOS;2021;2.0
9540;"Binnenvaart; vrachtvervoer";NMVOS;2022;1.9
9541;"Binnenvaart; vrachtvervoer";NMVOS;2023;2.0
9542;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);1990;1.2
9543;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);1995;1.1
9544;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2000;1.0
9545;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2001;1.0
9546;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2002;0.9
9547;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2003;0.9
9548;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2004;0.9
9549;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2005;0.9
9550;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2006;0.9
9551;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2007;0.9
9552;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2008;0.8
9553;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2009;0.6
9554;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2010;0.7
9555;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2011;0.7
9556;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2012;0.7
9557;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2013;0.6
9558;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2014;0.6
9559;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2015;0.6
9560;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2016;0.6
9561;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2017;0.6
9562;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2018;0.6
9563;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2019;0.6
9564;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2020;0.6
9565;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2021;0.6
9566;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2022;0.6
9567;"Binnenvaart; vrachtvervoer";PM10 (fijn stof);2023;0.5
9568;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);1990;1.1
9569;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);1995;1.0
9570;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2000;1.0
9571;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2001;0.9
9572;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2002;0.9
9573;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2003;0.9
9574;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2004;0.9
9575;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2005;0.8
9576;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2006;0.8
9577;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2007;0.8
9578;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2008;0.7
9579;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2009;0.6
9580;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2010;0.6
9581;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2011;0.6
9582;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2012;0.6
9583;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2013;0.6
9584;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2014;0.6
9585;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2015;0.6
9586;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2016;0.6
9587;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2017;0.6
9588;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2018;0.6
9589;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2019;0.5
9590;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2020;0.6
9591;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2021;0.6
9592;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2022;0.5
9593;"Binnenvaart; vrachtvervoer";PM2.5 (fijn stof);2023;0.5
9594;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);1990;1.9
9595;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);1995;1.6
9596;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2000;1.5
9597;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2001;1.5
9598;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2002;1.4
9599;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2003;1.3
9600;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2004;1.3
9601;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2005;1.3
9602;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2006;1.2
9603;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2007;1.2
9604;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2008;1.2
9605;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2009;1.1
9606;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2010;1.2
9607;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2011;1.3
9608;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2012;1.2
9609;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2013;1.1
9610;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2014;1.1
9611;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2015;1.2
9612;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2016;1.2
9613;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2017;1.2
9614;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2018;1.2
9615;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2019;1.1
9616;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2020;1.2
9617;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2021;1.2
9618;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2022;1.2
9619;"Binnenvaart; vrachtvervoer";Koolmonoxide (CO);2023;1.2
9620;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);1990;100.0
9621;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);1995;200.0
9622;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2000;200.0
9623;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2001;200.0
9624;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2002;200.0
9625;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2003;200.0
9626;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2004;200.0
9627;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2005;200.0
9628;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2006;200.0
9629;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2007;200.0
9630;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2008;200.0
9631;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2009;200.0
9632;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2010;200.0
9633;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2011;200.0
9634;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2012;200.0
9635;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2013;200.0
9636;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2014;200.0
9637;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2015;200.0
9638;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2016;200.0
9639;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2017;200.0
9640;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2018;200.0
9641;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2019;200.0
9642;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2020;200.0
9643;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2021;200.0
9644;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2022;200.0
9645;"Binnenvaart; recreatievaartuigen";Kooldioxide (CO2);2023;200.0
9646;"Binnenvaart; recreatievaartuigen";Methaan (CH4);1990;0.0
9647;"Binnenvaart; recreatievaartuigen";Methaan (CH4);1995;0.0
9648;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2000;0.0
9649;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2001;0.0
9650;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2002;0.0
9651;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2003;0.0
9652;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2004;0.0
9653;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2005;0.0
9654;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2006;0.0
9655;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2007;0.0
9656;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2008;0.0
9657;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2009;0.0
9658;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2010;0.0
9659;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2011;0.0
9660;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2012;0.0
9661;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2013;0.0
9662;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2014;0.0
9663;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2015;0.0
9664;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2016;0.0
9665;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2017;0.0
9666;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2018;0.0
9667;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2019;0.0
9668;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2020;0.0
9669;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2021;0.0
9670;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2022;0.0
9671;"Binnenvaart; recreatievaartuigen";Methaan (CH4);2023;0.0
9672;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);1990;0.0
9673;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);1995;0.0
9674;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2000;0.0
9675;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2001;0.0
9676;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2002;0.0
9677;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2003;0.0
9678;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2004;0.0
9679;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2005;0.0
9680;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2006;0.0
9681;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2007;0.0
9682;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2008;0.0
9683;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2009;0.0
9684;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2010;0.0
9685;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2011;0.0
9686;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2012;0.0
9687;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2013;0.0
9688;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2014;0.0
9689;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2015;0.0
9690;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2016;0.0
9691;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2017;0.0
9692;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2018;0.0
9693;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2019;0.0
9694;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2020;0.0
9695;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2021;0.0
9696;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2022;0.0
9697;"Binnenvaart; recreatievaartuigen";Distikstofoxide (N20);2023;0.0
9698;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);1990;0.0
9699;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);1995;0.0
9700;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2000;0.0
9701;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2001;0.0
9702;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2002;0.0
9703;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2003;0.0
9704;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2004;0.0
9705;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2005;0.0
9706;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2006;0.0
9707;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2007;0.0
9708;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2008;0.0
9709;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2009;0.0
9710;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2010;0.0
9711;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2011;0.0
9712;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2012;0.0
9713;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2013;0.0
9714;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2014;0.0
9715;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2015;0.0
9716;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2016;0.0
9717;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2017;0.0
9718;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2018;0.0
9719;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2019;0.0
9720;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2020;0.0
9721;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2021;0.0
9722;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2022;0.0
9723;"Binnenvaart; recreatievaartuigen";Ammoniak (NH3);2023;0.0
9724;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);1990;1.8
9725;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);1995;2.8
9726;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2000;3.0
9727;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2001;3.0
9728;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2002;3.1
9729;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2003;3.1
9730;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2004;3.1
9731;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2005;3.1
9732;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2006;3.1
9733;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2007;3.1
9734;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2008;3.2
9735;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2009;3.2
9736;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2010;3.2
9737;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2011;3.2
9738;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2012;3.2
9739;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2013;3.2
9740;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2014;3.2
9741;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2015;3.2
9742;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2016;3.1
9743;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2017;3.1
9744;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2018;3.1
9745;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2019;3.0
9746;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2020;3.0
9747;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2021;3.0
9748;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2022;2.9
9749;"Binnenvaart; recreatievaartuigen";Stikstofoxiden (NOx);2023;3.1
9750;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);1990;0.1
9751;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);1995;0.2
9752;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2000;0.0
9753;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2001;0.0
9754;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2002;0.0
9755;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2003;0.0
9756;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2004;0.0
9757;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2005;0.0
9758;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2006;0.0
9759;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2007;0.0
9760;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2008;0.0
9761;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2009;0.0
9762;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2010;0.0
9763;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2011;0.0
9764;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2012;0.0
9765;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2013;0.0
9766;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2014;0.0
9767;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2015;0.0
9768;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2016;0.0
9769;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2017;0.0
9770;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2018;0.0
9771;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2019;0.0
9772;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2020;0.0
9773;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2021;0.0
9774;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2022;0.0
9775;"Binnenvaart; recreatievaartuigen";Zwaveldioxide (SO2);2023;0.0
9776;"Binnenvaart; recreatievaartuigen";NMVOS;1990;1.7
9777;"Binnenvaart; recreatievaartuigen";NMVOS;1995;2.4
9778;"Binnenvaart; recreatievaartuigen";NMVOS;2000;2.9
9779;"Binnenvaart; recreatievaartuigen";NMVOS;2001;2.9
9780;"Binnenvaart; recreatievaartuigen";NMVOS;2002;3.0
9781;"Binnenvaart; recreatievaartuigen";NMVOS;2003;3.0
9782;"Binnenvaart; recreatievaartuigen";NMVOS;2004;3.0
9783;"Binnenvaart; recreatievaartuigen";NMVOS;2005;3.0
9784;"Binnenvaart; recreatievaartuigen";NMVOS;2006;2.9
9785;"Binnenvaart; recreatievaartuigen";NMVOS;2007;2.8
9786;"Binnenvaart; recreatievaartuigen";NMVOS;2008;2.7
9787;"Binnenvaart; recreatievaartuigen";NMVOS;2009;2.6
9788;"Binnenvaart; recreatievaartuigen";NMVOS;2010;2.4
9789;"Binnenvaart; recreatievaartuigen";NMVOS;2011;2.3
9790;"Binnenvaart; recreatievaartuigen";NMVOS;2012;2.2
9791;"Binnenvaart; recreatievaartuigen";NMVOS;2013;2.2
9792;"Binnenvaart; recreatievaartuigen";NMVOS;2014;2.2
9793;"Binnenvaart; recreatievaartuigen";NMVOS;2015;2.2
9794;"Binnenvaart; recreatievaartuigen";NMVOS;2016;2.2
9795;"Binnenvaart; recreatievaartuigen";NMVOS;2017;2.2
9796;"Binnenvaart; recreatievaartuigen";NMVOS;2018;2.2
9797;"Binnenvaart; recreatievaartuigen";NMVOS;2019;2.2
9798;"Binnenvaart; recreatievaartuigen";NMVOS;2020;2.2
9799;"Binnenvaart; recreatievaartuigen";NMVOS;2021;2.2
9800;"Binnenvaart; recreatievaartuigen";NMVOS;2022;2.2
9801;"Binnenvaart; recreatievaartuigen";NMVOS;2023;2.0
9802;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);1990;0.2
9803;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);1995;0.3
9804;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2000;0.3
9805;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2001;0.3
9806;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2002;0.3
9807;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2003;0.3
9808;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2004;0.3
9809;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2005;0.3
9810;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2006;0.3
9811;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2007;0.3
9812;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2008;0.3
9813;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2009;0.3
9814;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2010;0.3
9815;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2011;0.3
9816;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2012;0.2
9817;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2013;0.2
9818;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2014;0.2
9819;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2015;0.2
9820;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2016;0.2
9821;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2017;0.2
9822;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2018;0.2
9823;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2019;0.2
9824;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2020;0.2
9825;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2021;0.2
9826;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2022;0.2
9827;"Binnenvaart; recreatievaartuigen";PM10 (fijn stof);2023;0.2
9828;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1990;0.2
9829;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1995;0.3
9830;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2000;0.3
9831;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2001;0.3
9832;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2002;0.3
9833;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2003;0.3
9834;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2004;0.3
9835;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2005;0.3
9836;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2006;0.3
9837;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2007;0.3
9838;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2008;0.3
9839;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2009;0.3
9840;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2010;0.2
9841;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2011;0.2
9842;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2012;0.2
9843;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2013;0.2
9844;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2014;0.2
9845;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2015;0.2
9846;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2016;0.2
9847;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2017;0.2
9848;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2018;0.2
9849;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2019;0.2
9850;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2020;0.2
9851;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2021;0.2
9852;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2022;0.2
9853;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2023;0.2
9854;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);1990;3.7
9855;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);1995;5.8
9856;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2000;7.8
9857;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2001;8.3
9858;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2002;8.8
9859;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2003;9.3
9860;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2004;9.8
9861;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2005;10.3
9862;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2006;10.5
9863;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2007;10.7
9864;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2008;10.9
9865;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2009;11.1
9866;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2010;11.2
9867;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2011;11.4
9868;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2012;11.5
9869;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2013;11.7
9870;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2014;11.8
9871;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2015;11.9
9872;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2016;12.0
9873;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2017;12.1
9874;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2018;12.2
9875;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2019;12.2
9876;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2020;12.3
9877;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2021;12.4
9878;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2022;12.5
9879;"Binnenvaart; recreatievaartuigen";Koolmonoxide (CO);2023;12.4
