ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
2816;19 jaar;Vierde of volgende kind;1967;3e-05
2817;19 jaar;Vierde of volgende kind;1968;1e-05
2818;19 jaar;Vierde of volgende kind;1969;2e-05
2819;19 jaar;Vierde of volgende kind;1970;0.0
2820;19 jaar;Vierde of volgende kind;1971;0.0
2821;19 jaar;Vierde of volgende kind;1972;2e-05
2822;19 jaar;Vierde of volgende kind;1973;1e-05
2823;19 jaar;Vierde of volgende kind;1974;2e-05
2824;19 jaar;Vierde of volgende kind;1975;0.0
2825;19 jaar;Vierde of volgende kind;1976;0.0
2826;19 jaar;Vierde of volgende kind;1977;1e-05
2827;19 jaar;Vierde of volgende kind;1978;0.0
2828;19 jaar;Vierde of volgende kind;1979;1e-05
2829;19 jaar;Vierde of volgende kind;1980;0.0
2830;19 jaar;Vierde of volgende kind;1981;0.0
2831;19 jaar;Vierde of volgende kind;1982;0.0
2832;19 jaar;Vierde of volgende kind;1983;1e-05
2833;19 jaar;Vierde of volgende kind;1984;0.0
2834;19 jaar;Vierde of volgende kind;1985;1e-05
2835;19 jaar;Vierde of volgende kind;1986;0.0
2836;19 jaar;Vierde of volgende kind;1987;0.0
2837;19 jaar;Vierde of volgende kind;1988;0.0
2838;19 jaar;Vierde of volgende kind;1989;0.0
2839;19 jaar;Vierde of volgende kind;1990;3e-05
2840;19 jaar;Vierde of volgende kind;1991;0.0
2841;19 jaar;Vierde of volgende kind;1992;0.0
2842;19 jaar;Vierde of volgende kind;1993;0.0
2843;19 jaar;Vierde of volgende kind;1994;0.0
2844;19 jaar;Vierde of volgende kind;1995;0.0
2845;19 jaar;Vierde of volgende kind;1996;0.0
2846;19 jaar;Vierde of volgende kind;1997;1e-05
2847;19 jaar;Vierde of volgende kind;1998;0.0
2848;19 jaar;Vierde of volgende kind;1999;0.0
2849;19 jaar;Vierde of volgende kind;2000;0.0
2850;19 jaar;Vierde of volgende kind;2001;0.0
2851;19 jaar;Vierde of volgende kind;2002;0.0
2852;19 jaar;Vierde of volgende kind;2003;0.0
2853;19 jaar;Vierde of volgende kind;2004;0.0
2854;19 jaar;Vierde of volgende kind;2005;0.0
2855;19 jaar;Vierde of volgende kind;2006;0.0
2856;19 jaar;Vierde of volgende kind;2007;0.0
2857;19 jaar;Vierde of volgende kind;2008;0.0
2858;19 jaar;Vierde of volgende kind;2009;0.0
2859;19 jaar;Vierde of volgende kind;2010;0.0
2860;19 jaar;Vierde of volgende kind;2011;0.0
2861;19 jaar;Vierde of volgende kind;2012;0.0
2862;19 jaar;Vierde of volgende kind;2013;0.0
2863;19 jaar;Vierde of volgende kind;2014;0.0
2864;19 jaar;Vierde of volgende kind;2015;0.0
2865;19 jaar;Vierde of volgende kind;2016;0.0
2866;19 jaar;Vierde of volgende kind;2017;0.0
2867;19 jaar;Vierde of volgende kind;2018;0.0
2868;19 jaar;Vierde of volgende kind;2019;0.0
2869;19 jaar;Vierde of volgende kind;2020;0.0
2870;19 jaar;Vierde of volgende kind;2021;0.0
2871;19 jaar;Vierde of volgende kind;2022;0.0
2872;19 jaar;Vierde of volgende kind;2023;0.0
2873;19 jaar;Vierde of volgende kind;2024;0.0
2874;19 jaar;Vierde of volgende kind;2025;0.0
2875;19 jaar;Vierde of volgende kind;2026;0.0
2876;19 jaar;Vierde of volgende kind;2027;0.0
2877;19 jaar;Vierde of volgende kind;2028;0.0
2878;19 jaar;Vierde of volgende kind;2029;0.0
2879;19 jaar;Vierde of volgende kind;2030;0.0
2880;20 jaar;Totaal;1935;0.04556
2881;20 jaar;Totaal;1936;0.04621
2882;20 jaar;Totaal;1937;0.04865
2883;20 jaar;Totaal;1938;0.04813
2884;20 jaar;Totaal;1939;0.04953
2885;20 jaar;Totaal;1940;0.05174
2886;20 jaar;Totaal;1941;0.05767
2887;20 jaar;Totaal;1942;0.05954
2888;20 jaar;Totaal;1943;0.0634
2889;20 jaar;Totaal;1944;0.06571
2890;20 jaar;Totaal;1945;0.06426
2891;20 jaar;Totaal;1946;0.06405
2892;20 jaar;Totaal;1947;0.06687
2893;20 jaar;Totaal;1948;0.06377
2894;20 jaar;Totaal;1949;0.0664
2895;20 jaar;Totaal;1950;0.06438
2896;20 jaar;Totaal;1951;0.06196
2897;20 jaar;Totaal;1952;0.05718
2898;20 jaar;Totaal;1953;0.04941
2899;20 jaar;Totaal;1954;0.04702
2900;20 jaar;Totaal;1955;0.03993
2901;20 jaar;Totaal;1956;0.03731
2902;20 jaar;Totaal;1957;0.03308
2903;20 jaar;Totaal;1958;0.03027
2904;20 jaar;Totaal;1959;0.02828
2905;20 jaar;Totaal;1960;0.03016
2906;20 jaar;Totaal;1961;0.02701
2907;20 jaar;Totaal;1962;0.02583
2908;20 jaar;Totaal;1963;0.02434
2909;20 jaar;Totaal;1964;0.02355
2910;20 jaar;Totaal;1965;0.02194
2911;20 jaar;Totaal;1966;0.02106
2912;20 jaar;Totaal;1967;0.01855
2913;20 jaar;Totaal;1968;0.01967
2914;20 jaar;Totaal;1969;0.02077
2915;20 jaar;Totaal;1970;0.02105
2916;20 jaar;Totaal;1971;0.02151
2917;20 jaar;Totaal;1972;0.02086
2918;20 jaar;Totaal;1973;0.02032
2919;20 jaar;Totaal;1974;0.02
2920;20 jaar;Totaal;1975;0.01772
2921;20 jaar;Totaal;1976;0.01655
2922;20 jaar;Totaal;1977;0.01857
2923;20 jaar;Totaal;1978;0.01944
2924;20 jaar;Totaal;1979;0.01881
2925;20 jaar;Totaal;1980;0.02045
2926;20 jaar;Totaal;1981;0.0208
2927;20 jaar;Totaal;1982;0.0216
2928;20 jaar;Totaal;1983;0.02049
2929;20 jaar;Totaal;1984;0.01968
2930;20 jaar;Totaal;1985;0.01821
2931;20 jaar;Totaal;1986;0.01642
2932;20 jaar;Totaal;1987;0.01644
2933;20 jaar;Totaal;1988;0.01517
2934;20 jaar;Totaal;1989;0.0159
2935;20 jaar;Totaal;1990;0.0147
2936;20 jaar;Totaal;1991;0.01387
2937;20 jaar;Totaal;1992;0.01361
2938;20 jaar;Totaal;1993;0.01233
2939;20 jaar;Totaal;1994;0.01198
2940;20 jaar;Totaal;1995;0.01075
2941;20 jaar;Totaal;1996;0.00986
2942;20 jaar;Totaal;1997;0.00906
2943;20 jaar;Totaal;1998;0.00843
2944;20 jaar;Totaal;1999;0.00765
2945;20 jaar;Totaal;2000;0.0083
2946;20 jaar;Totaal;2001;0.0078
2947;20 jaar;Totaal;2002;0.00796
2948;20 jaar;Totaal;2003;0.008
2949;20 jaar;Totaal;2004;0.00819
2950;20 jaar;Totaal;2005;0.00828
2951;20 jaar;Totaal;2006;0.00812
2952;20 jaar;Totaal;2007;0.00812
2953;20 jaar;Totaal;2008;0.0081
2954;20 jaar;Totaal;2009;0.00811
2955;20 jaar;Totaal;2010;0.00812
2956;20 jaar;Totaal;2011;0.0081
2957;20 jaar;Totaal;2012;0.00811
2958;20 jaar;Totaal;2013;0.00811
2959;20 jaar;Totaal;2014;0.00811
2960;20 jaar;Totaal;2015;0.00811
2961;20 jaar;Totaal;2016;0.00811
2962;20 jaar;Totaal;2017;0.00811
2963;20 jaar;Totaal;2018;0.00811
2964;20 jaar;Totaal;2019;0.00811
2965;20 jaar;Totaal;2020;0.00811
2966;20 jaar;Totaal;2021;0.00811
2967;20 jaar;Totaal;2022;0.00811
2968;20 jaar;Totaal;2023;0.00811
2969;20 jaar;Totaal;2024;0.00811
2970;20 jaar;Totaal;2025;0.00811
2971;20 jaar;Totaal;2026;0.00811
2972;20 jaar;Totaal;2027;0.00811
2973;20 jaar;Totaal;2028;0.00811
2974;20 jaar;Totaal;2029;0.00811
2975;20 jaar;Totaal;2030;0.00811
2976;20 jaar;Eerste kind;1935;0.03559
2977;20 jaar;Eerste kind;1936;0.03582
2978;20 jaar;Eerste kind;1937;0.0383
2979;20 jaar;Eerste kind;1938;0.03735
2980;20 jaar;Eerste kind;1939;0.03877
2981;20 jaar;Eerste kind;1940;0.03986
2982;20 jaar;Eerste kind;1941;0.04477
2983;20 jaar;Eerste kind;1942;0.04542
2984;20 jaar;Eerste kind;1943;0.04867
2985;20 jaar;Eerste kind;1944;0.05007
2986;20 jaar;Eerste kind;1945;0.04973
2987;20 jaar;Eerste kind;1946;0.05019
2988;20 jaar;Eerste kind;1947;0.05277
2989;20 jaar;Eerste kind;1948;0.05033
2990;20 jaar;Eerste kind;1949;0.05248
2991;20 jaar;Eerste kind;1950;0.05153
2992;20 jaar;Eerste kind;1951;0.04904
2993;20 jaar;Eerste kind;1952;0.04538
2994;20 jaar;Eerste kind;1953;0.03908
2995;20 jaar;Eerste kind;1954;0.03751
2996;20 jaar;Eerste kind;1955;0.03134
2997;20 jaar;Eerste kind;1956;0.02927
2998;20 jaar;Eerste kind;1957;0.02657
2999;20 jaar;Eerste kind;1958;0.02401
3000;20 jaar;Eerste kind;1959;0.02226
3001;20 jaar;Eerste kind;1960;0.02371
3002;20 jaar;Eerste kind;1961;0.02134
3003;20 jaar;Eerste kind;1962;0.0203
3004;20 jaar;Eerste kind;1963;0.01907
3005;20 jaar;Eerste kind;1964;0.019
3006;20 jaar;Eerste kind;1965;0.01765
3007;20 jaar;Eerste kind;1966;0.01706
3008;20 jaar;Eerste kind;1967;0.01516
3009;20 jaar;Eerste kind;1968;0.01601
3010;20 jaar;Eerste kind;1969;0.01721
3011;20 jaar;Eerste kind;1970;0.01763
3012;20 jaar;Eerste kind;1971;0.01806
3013;20 jaar;Eerste kind;1972;0.01728
3014;20 jaar;Eerste kind;1973;0.01683
3015;20 jaar;Eerste kind;1974;0.01652
3016;20 jaar;Eerste kind;1975;0.01455
3017;20 jaar;Eerste kind;1976;0.01382
3018;20 jaar;Eerste kind;1977;0.01581
3019;20 jaar;Eerste kind;1978;0.01663
3020;20 jaar;Eerste kind;1979;0.01609
3021;20 jaar;Eerste kind;1980;0.01743
3022;20 jaar;Eerste kind;1981;0.01764
3023;20 jaar;Eerste kind;1982;0.01826
3024;20 jaar;Eerste kind;1983;0.01748
3025;20 jaar;Eerste kind;1984;0.01667
3026;20 jaar;Eerste kind;1985;0.0154
3027;20 jaar;Eerste kind;1986;0.01423
3028;20 jaar;Eerste kind;1987;0.01409
3029;20 jaar;Eerste kind;1988;0.01333
3030;20 jaar;Eerste kind;1989;0.014
3031;20 jaar;Eerste kind;1990;0.01288
3032;20 jaar;Eerste kind;1991;0.01198
3033;20 jaar;Eerste kind;1992;0.01182
3034;20 jaar;Eerste kind;1993;0.0106
3035;20 jaar;Eerste kind;1994;0.01044
3036;20 jaar;Eerste kind;1995;0.0092
3037;20 jaar;Eerste kind;1996;0.00857
3038;20 jaar;Eerste kind;1997;0.00758
3039;20 jaar;Eerste kind;1998;0.00718
3040;20 jaar;Eerste kind;1999;0.00659
3041;20 jaar;Eerste kind;2000;0.00702
3042;20 jaar;Eerste kind;2001;0.00659
3043;20 jaar;Eerste kind;2002;0.00671
3044;20 jaar;Eerste kind;2003;0.00679
3045;20 jaar;Eerste kind;2004;0.00698
3046;20 jaar;Eerste kind;2005;0.00705
3047;20 jaar;Eerste kind;2006;0.0069
3048;20 jaar;Eerste kind;2007;0.00689
3049;20 jaar;Eerste kind;2008;0.00688
3050;20 jaar;Eerste kind;2009;0.00688
3051;20 jaar;Eerste kind;2010;0.00689
3052;20 jaar;Eerste kind;2011;0.00687
3053;20 jaar;Eerste kind;2012;0.00688
3054;20 jaar;Eerste kind;2013;0.00688
3055;20 jaar;Eerste kind;2014;0.00688
3056;20 jaar;Eerste kind;2015;0.00688
3057;20 jaar;Eerste kind;2016;0.00688
3058;20 jaar;Eerste kind;2017;0.00688
3059;20 jaar;Eerste kind;2018;0.00688
3060;20 jaar;Eerste kind;2019;0.00688
3061;20 jaar;Eerste kind;2020;0.00688
3062;20 jaar;Eerste kind;2021;0.00688
3063;20 jaar;Eerste kind;2022;0.00688
3064;20 jaar;Eerste kind;2023;0.00688
3065;20 jaar;Eerste kind;2024;0.00688
3066;20 jaar;Eerste kind;2025;0.00688
3067;20 jaar;Eerste kind;2026;0.00688
3068;20 jaar;Eerste kind;2027;0.00688
3069;20 jaar;Eerste kind;2028;0.00688
3070;20 jaar;Eerste kind;2029;0.00688
3071;20 jaar;Eerste kind;2030;0.00688
3072;20 jaar;Tweede kind;1935;0.00865
3073;20 jaar;Tweede kind;1936;0.00902
3074;20 jaar;Tweede kind;1937;0.00907
3075;20 jaar;Tweede kind;1938;0.00915
3076;20 jaar;Tweede kind;1939;0.00934
3077;20 jaar;Tweede kind;1940;0.0103
3078;20 jaar;Tweede kind;1941;0.01103
3079;20 jaar;Tweede kind;1942;0.01202
3080;20 jaar;Tweede kind;1943;0.01271
3081;20 jaar;Tweede kind;1944;0.01345
3082;20 jaar;Tweede kind;1945;0.01255
3083;20 jaar;Tweede kind;1946;0.01217
3084;20 jaar;Tweede kind;1947;0.0125
3085;20 jaar;Tweede kind;1948;0.01206
3086;20 jaar;Tweede kind;1949;0.01256
3087;20 jaar;Tweede kind;1950;0.01177
3088;20 jaar;Tweede kind;1951;0.0117
3089;20 jaar;Tweede kind;1952;0.01078
3090;20 jaar;Tweede kind;1953;0.00969
3091;20 jaar;Tweede kind;1954;0.00898
3092;20 jaar;Tweede kind;1955;0.00802
3093;20 jaar;Tweede kind;1956;0.00742
3094;20 jaar;Tweede kind;1957;0.00607
3095;20 jaar;Tweede kind;1958;0.00581
3096;20 jaar;Tweede kind;1959;0.00556
3097;20 jaar;Tweede kind;1960;0.00589
3098;20 jaar;Tweede kind;1961;0.00525
3099;20 jaar;Tweede kind;1962;0.00497
3100;20 jaar;Tweede kind;1963;0.00477
3101;20 jaar;Tweede kind;1964;0.00405
3102;20 jaar;Tweede kind;1965;0.00384
3103;20 jaar;Tweede kind;1966;0.00369
3104;20 jaar;Tweede kind;1967;0.00303
3105;20 jaar;Tweede kind;1968;0.00336
3106;20 jaar;Tweede kind;1969;0.00329
3107;20 jaar;Tweede kind;1970;0.00307
3108;20 jaar;Tweede kind;1971;0.00321
3109;20 jaar;Tweede kind;1972;0.00322
3110;20 jaar;Tweede kind;1973;0.00317
3111;20 jaar;Tweede kind;1974;0.00311
3112;20 jaar;Tweede kind;1975;0.00282
3113;20 jaar;Tweede kind;1976;0.00256
3114;20 jaar;Tweede kind;1977;0.00258
3115;20 jaar;Tweede kind;1978;0.00267
3116;20 jaar;Tweede kind;1979;0.00253
3117;20 jaar;Tweede kind;1980;0.00283
3118;20 jaar;Tweede kind;1981;0.00296
3119;20 jaar;Tweede kind;1982;0.00305
3120;20 jaar;Tweede kind;1983;0.00277
3121;20 jaar;Tweede kind;1984;0.0028
3122;20 jaar;Tweede kind;1985;0.00259
3123;20 jaar;Tweede kind;1986;0.00208
3124;20 jaar;Tweede kind;1987;0.00222
3125;20 jaar;Tweede kind;1988;0.00173
3126;20 jaar;Tweede kind;1989;0.00181
3127;20 jaar;Tweede kind;1990;0.00167
3128;20 jaar;Tweede kind;1991;0.00179
3129;20 jaar;Tweede kind;1992;0.00163
3130;20 jaar;Tweede kind;1993;0.00167
3131;20 jaar;Tweede kind;1994;0.00144
3132;20 jaar;Tweede kind;1995;0.00149
3133;20 jaar;Tweede kind;1996;0.00121
3134;20 jaar;Tweede kind;1997;0.0013
3135;20 jaar;Tweede kind;1998;0.0011
3136;20 jaar;Tweede kind;1999;0.00095
3137;20 jaar;Tweede kind;2000;0.00117
3138;20 jaar;Tweede kind;2001;0.00109
3139;20 jaar;Tweede kind;2002;0.00111
3140;20 jaar;Tweede kind;2003;0.00109
3141;20 jaar;Tweede kind;2004;0.00109
3142;20 jaar;Tweede kind;2005;0.00111
3143;20 jaar;Tweede kind;2006;0.00111
3144;20 jaar;Tweede kind;2007;0.0011
3145;20 jaar;Tweede kind;2008;0.0011
3146;20 jaar;Tweede kind;2009;0.0011
3147;20 jaar;Tweede kind;2010;0.00111
3148;20 jaar;Tweede kind;2011;0.0011
3149;20 jaar;Tweede kind;2012;0.0011
3150;20 jaar;Tweede kind;2013;0.0011
3151;20 jaar;Tweede kind;2014;0.0011
3152;20 jaar;Tweede kind;2015;0.0011
3153;20 jaar;Tweede kind;2016;0.0011
3154;20 jaar;Tweede kind;2017;0.0011
3155;20 jaar;Tweede kind;2018;0.0011
3156;20 jaar;Tweede kind;2019;0.0011
3157;20 jaar;Tweede kind;2020;0.0011
3158;20 jaar;Tweede kind;2021;0.0011
3159;20 jaar;Tweede kind;2022;0.0011
3160;20 jaar;Tweede kind;2023;0.0011
3161;20 jaar;Tweede kind;2024;0.0011
3162;20 jaar;Tweede kind;2025;0.0011
3163;20 jaar;Tweede kind;2026;0.0011
3164;20 jaar;Tweede kind;2027;0.0011
3165;20 jaar;Tweede kind;2028;0.0011
3166;20 jaar;Tweede kind;2029;0.0011
3167;20 jaar;Tweede kind;2030;0.0011
3168;20 jaar;Derde kind;1935;0.00123
3169;20 jaar;Derde kind;1936;0.00123
3170;20 jaar;Derde kind;1937;0.00119
3171;20 jaar;Derde kind;1938;0.00152
3172;20 jaar;Derde kind;1939;0.00132
3173;20 jaar;Derde kind;1940;0.00143
3174;20 jaar;Derde kind;1941;0.00168
3175;20 jaar;Derde kind;1942;0.00189
3176;20 jaar;Derde kind;1943;0.00184
3177;20 jaar;Derde kind;1944;0.00199
3178;20 jaar;Derde kind;1945;0.0018
3179;20 jaar;Derde kind;1946;0.00153
3180;20 jaar;Derde kind;1947;0.00145
3181;20 jaar;Derde kind;1948;0.00128
3182;20 jaar;Derde kind;1949;0.00124
3183;20 jaar;Derde kind;1950;0.00101
3184;20 jaar;Derde kind;1951;0.0011
3185;20 jaar;Derde kind;1952;0.00096
3186;20 jaar;Derde kind;1953;0.00059
3187;20 jaar;Derde kind;1954;0.00051
3188;20 jaar;Derde kind;1955;0.00054
3189;20 jaar;Derde kind;1956;0.00057
3190;20 jaar;Derde kind;1957;0.00044
3191;20 jaar;Derde kind;1958;0.00042
3192;20 jaar;Derde kind;1959;0.00043
3193;20 jaar;Derde kind;1960;0.00051
3194;20 jaar;Derde kind;1961;0.0004
3195;20 jaar;Derde kind;1962;0.00053
3196;20 jaar;Derde kind;1963;0.00048
3197;20 jaar;Derde kind;1964;0.00048
3198;20 jaar;Derde kind;1965;0.00043
3199;20 jaar;Derde kind;1966;0.00027
3200;20 jaar;Derde kind;1967;0.00033
3201;20 jaar;Derde kind;1968;0.00028
3202;20 jaar;Derde kind;1969;0.00024
3203;20 jaar;Derde kind;1970;0.00032
3204;20 jaar;Derde kind;1971;0.00021
3205;20 jaar;Derde kind;1972;0.00032
3206;20 jaar;Derde kind;1973;0.00031
3207;20 jaar;Derde kind;1974;0.00033
3208;20 jaar;Derde kind;1975;0.00033
3209;20 jaar;Derde kind;1976;0.00016
3210;20 jaar;Derde kind;1977;0.00016
3211;20 jaar;Derde kind;1978;0.00014
3212;20 jaar;Derde kind;1979;0.00019
3213;20 jaar;Derde kind;1980;0.00016
3214;20 jaar;Derde kind;1981;0.00018
3215;20 jaar;Derde kind;1982;0.00028
3216;20 jaar;Derde kind;1983;0.00023
3217;20 jaar;Derde kind;1984;0.00019
3218;20 jaar;Derde kind;1985;0.00021
3219;20 jaar;Derde kind;1986;0.0001
3220;20 jaar;Derde kind;1987;0.00013
3221;20 jaar;Derde kind;1988;0.0001
3222;20 jaar;Derde kind;1989;9e-05
3223;20 jaar;Derde kind;1990;0.00015
3224;20 jaar;Derde kind;1991;0.00011
3225;20 jaar;Derde kind;1992;0.00015
3226;20 jaar;Derde kind;1993;6e-05
3227;20 jaar;Derde kind;1994;9e-05
3228;20 jaar;Derde kind;1995;5e-05
3229;20 jaar;Derde kind;1996;7e-05
3230;20 jaar;Derde kind;1997;0.00014
3231;20 jaar;Derde kind;1998;0.00015
3232;20 jaar;Derde kind;1999;0.00011
3233;20 jaar;Derde kind;2000;0.0001
3234;20 jaar;Derde kind;2001;0.00011
3235;20 jaar;Derde kind;2002;0.00012
3236;20 jaar;Derde kind;2003;0.00012
3237;20 jaar;Derde kind;2004;0.00011
3238;20 jaar;Derde kind;2005;0.00011
3239;20 jaar;Derde kind;2006;0.00012
3240;20 jaar;Derde kind;2007;0.00012
3241;20 jaar;Derde kind;2008;0.00012
3242;20 jaar;Derde kind;2009;0.00012
3243;20 jaar;Derde kind;2010;0.00012
3244;20 jaar;Derde kind;2011;0.00012
3245;20 jaar;Derde kind;2012;0.00012
3246;20 jaar;Derde kind;2013;0.00012
3247;20 jaar;Derde kind;2014;0.00012
3248;20 jaar;Derde kind;2015;0.00012
3249;20 jaar;Derde kind;2016;0.00012
3250;20 jaar;Derde kind;2017;0.00012
3251;20 jaar;Derde kind;2018;0.00012
3252;20 jaar;Derde kind;2019;0.00012
3253;20 jaar;Derde kind;2020;0.00012
3254;20 jaar;Derde kind;2021;0.00012
3255;20 jaar;Derde kind;2022;0.00012
3256;20 jaar;Derde kind;2023;0.00012
3257;20 jaar;Derde kind;2024;0.00012
3258;20 jaar;Derde kind;2025;0.00012
3259;20 jaar;Derde kind;2026;0.00012
3260;20 jaar;Derde kind;2027;0.00012
3261;20 jaar;Derde kind;2028;0.00012
3262;20 jaar;Derde kind;2029;0.00012
3263;20 jaar;Derde kind;2030;0.00012
3264;20 jaar;Vierde of volgende kind;1935;9e-05
3265;20 jaar;Vierde of volgende kind;1936;0.00014
3266;20 jaar;Vierde of volgende kind;1937;9e-05
3267;20 jaar;Vierde of volgende kind;1938;0.00011
3268;20 jaar;Vierde of volgende kind;1939;0.0001
3269;20 jaar;Vierde of volgende kind;1940;0.00015
3270;20 jaar;Vierde of volgende kind;1941;0.00019
3271;20 jaar;Vierde of volgende kind;1942;0.00021
3272;20 jaar;Vierde of volgende kind;1943;0.00018
3273;20 jaar;Vierde of volgende kind;1944;0.0002
3274;20 jaar;Vierde of volgende kind;1945;0.00018
3275;20 jaar;Vierde of volgende kind;1946;0.00016
3276;20 jaar;Vierde of volgende kind;1947;0.00015
3277;20 jaar;Vierde of volgende kind;1948;0.0001
3278;20 jaar;Vierde of volgende kind;1949;0.00012
3279;20 jaar;Vierde of volgende kind;1950;7e-05
3280;20 jaar;Vierde of volgende kind;1951;0.00012
3281;20 jaar;Vierde of volgende kind;1952;6e-05
3282;20 jaar;Vierde of volgende kind;1953;5e-05
3283;20 jaar;Vierde of volgende kind;1954;2e-05
3284;20 jaar;Vierde of volgende kind;1955;3e-05
3285;20 jaar;Vierde of volgende kind;1956;5e-05
3286;20 jaar;Vierde of volgende kind;1957;0.0
3287;20 jaar;Vierde of volgende kind;1958;3e-05
3288;20 jaar;Vierde of volgende kind;1959;3e-05
3289;20 jaar;Vierde of volgende kind;1960;5e-05
3290;20 jaar;Vierde of volgende kind;1961;2e-05
3291;20 jaar;Vierde of volgende kind;1962;3e-05
3292;20 jaar;Vierde of volgende kind;1963;2e-05
3293;20 jaar;Vierde of volgende kind;1964;2e-05
3294;20 jaar;Vierde of volgende kind;1965;2e-05
3295;20 jaar;Vierde of volgende kind;1966;4e-05
3296;20 jaar;Vierde of volgende kind;1967;3e-05
3297;20 jaar;Vierde of volgende kind;1968;2e-05
3298;20 jaar;Vierde of volgende kind;1969;3e-05
3299;20 jaar;Vierde of volgende kind;1970;3e-05
3300;20 jaar;Vierde of volgende kind;1971;3e-05
3301;20 jaar;Vierde of volgende kind;1972;4e-05
3302;20 jaar;Vierde of volgende kind;1973;1e-05
3303;20 jaar;Vierde of volgende kind;1974;4e-05
3304;20 jaar;Vierde of volgende kind;1975;2e-05
3305;20 jaar;Vierde of volgende kind;1976;1e-05
3306;20 jaar;Vierde of volgende kind;1977;2e-05
3307;20 jaar;Vierde of volgende kind;1978;0.0
3308;20 jaar;Vierde of volgende kind;1979;0.0
3309;20 jaar;Vierde of volgende kind;1980;3e-05
3310;20 jaar;Vierde of volgende kind;1981;2e-05
3311;20 jaar;Vierde of volgende kind;1982;1e-05
3312;20 jaar;Vierde of volgende kind;1983;0.0
3313;20 jaar;Vierde of volgende kind;1984;2e-05
3314;20 jaar;Vierde of volgende kind;1985;0.0
3315;20 jaar;Vierde of volgende kind;1986;1e-05
3316;20 jaar;Vierde of volgende kind;1987;0.0
3317;20 jaar;Vierde of volgende kind;1988;1e-05
3318;20 jaar;Vierde of volgende kind;1989;0.0
3319;20 jaar;Vierde of volgende kind;1990;0.0
3320;20 jaar;Vierde of volgende kind;1991;0.0
3321;20 jaar;Vierde of volgende kind;1992;1e-05
3322;20 jaar;Vierde of volgende kind;1993;0.0
3323;20 jaar;Vierde of volgende kind;1994;0.0
3324;20 jaar;Vierde of volgende kind;1995;0.0
3325;20 jaar;Vierde of volgende kind;1996;1e-05
3326;20 jaar;Vierde of volgende kind;1997;4e-05
3327;20 jaar;Vierde of volgende kind;1998;0.0
3328;20 jaar;Vierde of volgende kind;1999;0.0
3329;20 jaar;Vierde of volgende kind;2000;1e-05
3330;20 jaar;Vierde of volgende kind;2001;1e-05
3331;20 jaar;Vierde of volgende kind;2002;1e-05
3332;20 jaar;Vierde of volgende kind;2003;1e-05
3333;20 jaar;Vierde of volgende kind;2004;1e-05
3334;20 jaar;Vierde of volgende kind;2005;1e-05
3335;20 jaar;Vierde of volgende kind;2006;1e-05
3336;20 jaar;Vierde of volgende kind;2007;1e-05
3337;20 jaar;Vierde of volgende kind;2008;1e-05
3338;20 jaar;Vierde of volgende kind;2009;1e-05
3339;20 jaar;Vierde of volgende kind;2010;1e-05
3340;20 jaar;Vierde of volgende kind;2011;1e-05
3341;20 jaar;Vierde of volgende kind;2012;1e-05
3342;20 jaar;Vierde of volgende kind;2013;1e-05
3343;20 jaar;Vierde of volgende kind;2014;1e-05
3344;20 jaar;Vierde of volgende kind;2015;1e-05
3345;20 jaar;Vierde of volgende kind;2016;1e-05
3346;20 jaar;Vierde of volgende kind;2017;1e-05
3347;20 jaar;Vierde of volgende kind;2018;1e-05
3348;20 jaar;Vierde of volgende kind;2019;1e-05
3349;20 jaar;Vierde of volgende kind;2020;1e-05
3350;20 jaar;Vierde of volgende kind;2021;1e-05
3351;20 jaar;Vierde of volgende kind;2022;1e-05
3352;20 jaar;Vierde of volgende kind;2023;1e-05
3353;20 jaar;Vierde of volgende kind;2024;1e-05
3354;20 jaar;Vierde of volgende kind;2025;1e-05
3355;20 jaar;Vierde of volgende kind;2026;1e-05
3356;20 jaar;Vierde of volgende kind;2027;1e-05
3357;20 jaar;Vierde of volgende kind;2028;1e-05
3358;20 jaar;Vierde of volgende kind;2029;1e-05
3359;20 jaar;Vierde of volgende kind;2030;1e-05
3360;21 jaar;Totaal;1935;0.06657
3361;21 jaar;Totaal;1936;0.06869
3362;21 jaar;Totaal;1937;0.07232
3363;21 jaar;Totaal;1938;0.07202
3364;21 jaar;Totaal;1939;0.0742
3365;21 jaar;Totaal;1940;0.0811
3366;21 jaar;Totaal;1941;0.08683
3367;21 jaar;Totaal;1942;0.08935
3368;21 jaar;Totaal;1943;0.09333
3369;21 jaar;Totaal;1944;0.09447
3370;21 jaar;Totaal;1945;0.09504
3371;21 jaar;Totaal;1946;0.09362
3372;21 jaar;Totaal;1947;0.09378
3373;21 jaar;Totaal;1948;0.09697
3374;21 jaar;Totaal;1949;0.0913
3375;21 jaar;Totaal;1950;0.08632
3376;21 jaar;Totaal;1951;0.0813
3377;21 jaar;Totaal;1952;0.07355
3378;21 jaar;Totaal;1953;0.06802
3379;21 jaar;Totaal;1954;0.06166
3380;21 jaar;Totaal;1955;0.05811
3381;21 jaar;Totaal;1956;0.05203
3382;21 jaar;Totaal;1957;0.04987
3383;21 jaar;Totaal;1958;0.04648
3384;21 jaar;Totaal;1959;0.04414
3385;21 jaar;Totaal;1960;0.04388
3386;21 jaar;Totaal;1961;0.03812
