ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
3979;Veldhoven;2017;1015.0;990.0;930.0;60.0;;;80.0;20.0;60.0;;;10.0;;;;
3980;Velsen;1e kwartaal 2015;1180.0;1095.0;975.0;105.0;10.0;;170.0;55.0;105.0;;;50.0;25.0;10.0;;
3981;Velsen;1e halfjaar 2015;1335.0;1250.0;1115.0;120.0;15.0;;185.0;55.0;120.0;;;50.0;25.0;15.0;;
3982;Velsen;2e halfjaar 2015;1435.0;1350.0;1220.0;120.0;10.0;;180.0;50.0;120.0;;;45.0;25.0;10.0;;
3983;Velsen;2015;1625.0;1535.0;1375.0;135.0;15.0;10.0;210.0;60.0;135.0;;10.0;55.0;30.0;15.0;;10.0
3984;Velsen;1e halfjaar 2016;1380.0;1320.0;1180.0;135.0;;;170.0;35.0;135.0;;;35.0;25.0;;;
3985;Velsen;2e halfjaar 2016;1435.0;1380.0;1225.0;145.0;;;180.0;30.0;145.0;;;35.0;25.0;;;
3986;Velsen;2016;1650.0;1585.0;1410.0;160.0;10.0;;205.0;35.0;160.0;;;40.0;30.0;10.0;;
3987;Velsen;1e halfjaar 2017;1305.0;1250.0;1110.0;135.0;;;170.0;30.0;135.0;;;25.0;20.0;;;
3988;Velsen;2e halfjaar 2017;1300.0;1245.0;1100.0;135.0;;;175.0;40.0;135.0;;;25.0;15.0;;;
3989;Velsen;2017;1520.0;1470.0;1305.0;155.0;;;190.0;35.0;155.0;;;30.0;20.0;;;
3990;Venlo;1e kwartaal 2015;1625.0;1440.0;1200.0;220.0;10.0;10.0;370.0;130.0;220.0;;10.0;70.0;45.0;10.0;;10.0
3991;Venlo;1e halfjaar 2015;1815.0;1625.0;1360.0;235.0;10.0;15.0;395.0;135.0;235.0;10.0;15.0;85.0;50.0;10.0;10.0;15.0
3992;Venlo;2e halfjaar 2015;1965.0;1785.0;1510.0;240.0;20.0;15.0;380.0;125.0;240.0;;15.0;90.0;55.0;20.0;;15.0
3993;Venlo;2015;2245.0;2060.0;1740.0;275.0;20.0;25.0;430.0;125.0;275.0;;25.0;105.0;55.0;20.0;;25.0
3994;Venlo;1e halfjaar 2016;2125.0;1970.0;1700.0;230.0;25.0;10.0;355.0;105.0;230.0;;10.0;90.0;50.0;25.0;;10.0
3995;Venlo;2e halfjaar 2016;2160.0;2035.0;1780.0;225.0;20.0;15.0;320.0;80.0;225.0;;15.0;80.0;45.0;20.0;;15.0
3996;Venlo;2016;2485.0;2320.0;2025.0;255.0;25.0;15.0;385.0;110.0;255.0;;15.0;100.0;55.0;25.0;;15.0
3997;Venlo;1e halfjaar 2017;2385.0;2260.0;1980.0;250.0;20.0;10.0;350.0;85.0;250.0;;10.0;70.0;40.0;20.0;;10.0
3998;Venlo;2e halfjaar 2017;2485.0;2365.0;2110.0;225.0;20.0;10.0;325.0;80.0;225.0;;10.0;70.0;35.0;20.0;;10.0
3999;Venlo;2017;2855.0;2725.0;2415.0;270.0;25.0;15.0;375.0;85.0;270.0;;15.0;90.0;45.0;25.0;;15.0
4000;Venray;1e kwartaal 2015;730.0;660.0;610.0;50.0;;;105.0;55.0;50.0;;;20.0;15.0;;;
4001;Venray;1e halfjaar 2015;810.0;735.0;680.0;50.0;;;110.0;55.0;50.0;;;20.0;15.0;;;
4002;Venray;2e halfjaar 2015;840.0;775.0;715.0;50.0;;;95.0;45.0;50.0;;;30.0;20.0;;;
4003;Venray;2015;950.0;870.0;810.0;55.0;;;110.0;55.0;55.0;;;30.0;20.0;;;
4004;Venray;1e halfjaar 2016;880.0;825.0;770.0;45.0;10.0;;85.0;35.0;45.0;;;25.0;20.0;10.0;;
4005;Venray;2e halfjaar 2016;905.0;865.0;800.0;55.0;10.0;;80.0;25.0;55.0;;;25.0;15.0;10.0;;
4006;Venray;2016;1065.0;1005.0;930.0;65.0;10.0;;100.0;35.0;65.0;;;35.0;25.0;10.0;;
4007;Venray;1e halfjaar 2017;900.0;855.0;790.0;55.0;;;85.0;25.0;55.0;;;25.0;20.0;;;
4008;Venray;2e halfjaar 2017;920.0;880.0;805.0;70.0;10.0;;100.0;30.0;70.0;;;20.0;10.0;10.0;;
4009;Venray;2017;1055.0;1005.0;920.0;75.0;10.0;;110.0;30.0;75.0;;;30.0;20.0;10.0;;
4010;Vianen;1e kwartaal 2015;300.0;270.0;245.0;25.0;;;50.0;25.0;25.0;;;10.0;;;;
4011;Vianen;1e halfjaar 2015;355.0;320.0;290.0;25.0;;;55.0;25.0;25.0;;;10.0;;;;
4012;Vianen;2e halfjaar 2015;385.0;355.0;330.0;25.0;;;50.0;20.0;25.0;;;10.0;;;;
4013;Vianen;2015;435.0;410.0;370.0;35.0;;;55.0;20.0;35.0;;;10.0;;;;
4014;Vianen;1e halfjaar 2016;370.0;345.0;310.0;30.0;;;50.0;20.0;30.0;;;;;;;
4015;Vianen;2e halfjaar 2016;380.0;365.0;335.0;25.0;;;40.0;15.0;25.0;;;;;;;
4016;Vianen;2016;435.0;415.0;380.0;35.0;;;50.0;15.0;35.0;;;;;;;
4017;Vianen;1e halfjaar 2017;360.0;340.0;315.0;25.0;;;40.0;20.0;25.0;;;;;;;
4018;Vianen;2e halfjaar 2017;345.0;335.0;310.0;25.0;;;40.0;10.0;25.0;;;;;;;
4019;Vianen;2017;410.0;395.0;365.0;35.0;;;45.0;15.0;35.0;;;;;;;
4020;Vlaardingen;1e kwartaal 2015;915.0;810.0;685.0;105.0;10.0;10.0;180.0;65.0;105.0;;10.0;65.0;40.0;10.0;;10.0
4021;Vlaardingen;1e halfjaar 2015;1055.0;945.0;810.0;115.0;15.0;10.0;190.0;65.0;115.0;;10.0;70.0;45.0;15.0;;10.0
4022;Vlaardingen;2e halfjaar 2015;1140.0;1035.0;905.0;115.0;10.0;10.0;180.0;50.0;115.0;;10.0;65.0;45.0;10.0;;10.0
4023;Vlaardingen;2015;1270.0;1160.0;1005.0;135.0;15.0;15.0;205.0;55.0;135.0;;15.0;75.0;45.0;15.0;;15.0
4024;Vlaardingen;1e halfjaar 2016;1080.0;985.0;855.0;110.0;10.0;10.0;190.0;60.0;110.0;10.0;10.0;50.0;25.0;10.0;10.0;10.0
4025;Vlaardingen;2e halfjaar 2016;1085.0;1000.0;860.0;125.0;;10.0;195.0;55.0;125.0;;10.0;45.0;25.0;;;10.0
4026;Vlaardingen;2016;1285.0;1190.0;1015.0;155.0;10.0;10.0;230.0;55.0;155.0;10.0;10.0;55.0;25.0;10.0;10.0;10.0
4027;Vlaardingen;1e halfjaar 2017;1100.0;1000.0;860.0;130.0;;10.0;205.0;65.0;130.0;;10.0;45.0;30.0;;;10.0
4028;Vlaardingen;2e halfjaar 2017;1140.0;1035.0;895.0;115.0;15.0;10.0;200.0;70.0;115.0;;10.0;55.0;30.0;15.0;;10.0
4029;Vlaardingen;2017;1330.0;1220.0;1045.0;150.0;10.0;15.0;245.0;75.0;150.0;;15.0;60.0;35.0;10.0;;15.0
4030;Vlagtwedde;1e kwartaal 2015;325.0;310.0;285.0;20.0;;;35.0;15.0;20.0;;;10.0;;;;
4031;Vlagtwedde;1e halfjaar 2015;355.0;340.0;310.0;20.0;;;35.0;15.0;20.0;;;10.0;;;;
4032;Vlagtwedde;2e halfjaar 2015;335.0;325.0;300.0;20.0;;;30.0;10.0;20.0;;;;;;;
4033;Vlagtwedde;2015;380.0;365.0;335.0;20.0;;;35.0;10.0;20.0;;;10.0;;;;
4034;Vlagtwedde;1e halfjaar 2016;305.0;290.0;260.0;30.0;;;40.0;10.0;30.0;;;;;;;
4035;Vlagtwedde;2e halfjaar 2016;315.0;300.0;275.0;25.0;;;35.0;10.0;25.0;;;;;;;
4036;Vlagtwedde;2016;375.0;360.0;325.0;30.0;;;45.0;10.0;30.0;;;10.0;;;;
4037;Vlagtwedde;1e halfjaar 2017;345.0;335.0;300.0;35.0;;;40.0;;35.0;;;;;;;
4038;Vlagtwedde;2e halfjaar 2017;380.0;375.0;340.0;30.0;;;35.0;;30.0;;;;;;;
4039;Vlagtwedde;2017;430.0;420.0;380.0;40.0;;;45.0;;40.0;;;;;;;
4040;Vlieland;1e kwartaal 2015;10.0;10.0;10.0;;;;;;;;;;;;;
4041;Vlieland;1e halfjaar 2015;10.0;10.0;10.0;;;;;;;;;;;;;
4042;Vlieland;2e halfjaar 2015;10.0;10.0;10.0;;;;;;;;;;;;;
4043;Vlieland;2015;10.0;10.0;10.0;;;;;;;;;;;;;
4044;Vlieland;1e halfjaar 2016;10.0;10.0;10.0;;;;;;;;;;;;;
4045;Vlieland;2e halfjaar 2016;10.0;10.0;10.0;;;;;;;;;;;;;
4046;Vlieland;2016;10.0;10.0;10.0;;;;;;;;;;;;;
4047;Vlieland;1e halfjaar 2017;10.0;10.0;10.0;;;;;;;;;;;;;
4048;Vlieland;2e halfjaar 2017;10.0;10.0;10.0;;;;;;;;;;;;;
4049;Vlieland;2017;15.0;15.0;15.0;;;;;;;;;;;;;
4050;Vlissingen;1e kwartaal 2015;650.0;600.0;535.0;60.0;10.0;;95.0;35.0;60.0;;;25.0;15.0;10.0;;
4051;Vlissingen;1e halfjaar 2015;745.0;695.0;620.0;65.0;10.0;;100.0;30.0;65.0;;;25.0;15.0;10.0;;
4052;Vlissingen;2e halfjaar 2015;785.0;745.0;660.0;80.0;;;105.0;25.0;80.0;;;20.0;15.0;;;
4053;Vlissingen;2015;885.0;840.0;740.0;85.0;10.0;;115.0;25.0;85.0;;;30.0;15.0;10.0;;
4054;Vlissingen;1e halfjaar 2016;770.0;710.0;645.0;65.0;;;100.0;40.0;65.0;;;25.0;20.0;;;
4055;Vlissingen;2e halfjaar 2016;805.0;755.0;670.0;80.0;;;115.0;35.0;80.0;;;20.0;15.0;;;
4056;Vlissingen;2016;920.0;870.0;770.0;90.0;10.0;;125.0;35.0;90.0;;;30.0;15.0;10.0;;
4057;Vlissingen;1e halfjaar 2017;795.0;745.0;660.0;70.0;10.0;;110.0;35.0;70.0;;;25.0;15.0;10.0;;
4058;Vlissingen;2e halfjaar 2017;810.0;770.0;675.0;85.0;10.0;;115.0;25.0;85.0;;;25.0;15.0;10.0;;
4059;Vlissingen;2017;945.0;890.0;775.0;100.0;10.0;;145.0;40.0;100.0;;;30.0;15.0;10.0;;
4060;Voerendaal;1e kwartaal 2015;120.0;115.0;105.0;;;;10.0;;;;;;;;;
4061;Voerendaal;1e halfjaar 2015;140.0;135.0;125.0;10.0;;;10.0;;10.0;;;;;;;
4062;Voerendaal;2e halfjaar 2015;150.0;145.0;135.0;10.0;;;10.0;;10.0;;;;;;;
4063;Voerendaal;2015;170.0;165.0;155.0;10.0;;;10.0;;10.0;;;;;;;
4064;Voerendaal;1e halfjaar 2016;130.0;125.0;115.0;10.0;;;10.0;;10.0;;;;;;;
4065;Voerendaal;2e halfjaar 2016;155.0;155.0;145.0;10.0;;;10.0;;10.0;;;;;;;
4066;Voerendaal;2016;170.0;165.0;155.0;10.0;;;10.0;;10.0;;;;;;;
4067;Voerendaal;1e halfjaar 2017;155.0;150.0;140.0;10.0;;;10.0;;10.0;;;;;;;
4068;Voerendaal;2e halfjaar 2017;170.0;170.0;160.0;10.0;;;10.0;;10.0;;;;;;;
4069;Voerendaal;2017;190.0;190.0;175.0;10.0;;;10.0;;10.0;;;;;;;
4070;Voorschoten;1e kwartaal 2015;415.0;410.0;395.0;15.0;;;20.0;;15.0;;;;;;;
4071;Voorschoten;1e halfjaar 2015;465.0;455.0;435.0;20.0;;;25.0;10.0;20.0;;;;;;;
4072;Voorschoten;2e halfjaar 2015;510.0;500.0;480.0;20.0;;;30.0;;20.0;;;;;;;
4073;Voorschoten;2015;585.0;580.0;550.0;25.0;;;30.0;;25.0;;;;;;;
4074;Voorschoten;1e halfjaar 2016;465.0;455.0;435.0;20.0;;;25.0;;20.0;;;;;;;
4075;Voorschoten;2e halfjaar 2016;495.0;490.0;470.0;15.0;;;25.0;;15.0;;;;;;;
4076;Voorschoten;2016;590.0;585.0;560.0;20.0;;;25.0;;20.0;;;;;;;
4077;Voorschoten;1e halfjaar 2017;535.0;530.0;505.0;20.0;;;25.0;;20.0;;;;;;;
4078;Voorschoten;2e halfjaar 2017;545.0;540.0;515.0;20.0;;;25.0;;20.0;;;;;;;
4079;Voorschoten;2017;640.0;635.0;605.0;25.0;;;30.0;;25.0;;;;;;;
4080;Voorst;1e kwartaal 2015;355.0;345.0;310.0;35.0;;;45.0;10.0;35.0;;;;;;;
4081;Voorst;1e halfjaar 2015;405.0;400.0;360.0;40.0;;;45.0;;40.0;;;;;;;
4082;Voorst;2e halfjaar 2015;430.0;425.0;385.0;35.0;;;45.0;;35.0;;;;;;;
4083;Voorst;2015;455.0;450.0;410.0;40.0;;;45.0;;40.0;;;;;;;
4084;Voorst;1e halfjaar 2016;445.0;440.0;390.0;45.0;;;50.0;;45.0;;;;;;;
4085;Voorst;2e halfjaar 2016;465.0;460.0;415.0;45.0;;;50.0;;45.0;;;;;;;
4086;Voorst;2016;500.0;495.0;435.0;55.0;;;60.0;;55.0;;;;;;;
4087;Voorst;1e halfjaar 2017;425.0;425.0;365.0;55.0;;;60.0;;55.0;;;;;;;
4088;Voorst;2e halfjaar 2017;425.0;420.0;360.0;60.0;;;60.0;;60.0;;;;;;;
4089;Voorst;2017;485.0;480.0;420.0;60.0;;;65.0;;60.0;;;;;;;
4090;Vught;1e kwartaal 2015;390.0;375.0;340.0;35.0;;;50.0;15.0;35.0;;;;;;;
4091;Vught;1e halfjaar 2015;460.0;445.0;400.0;35.0;;;50.0;15.0;35.0;;;;;;;
4092;Vught;2e halfjaar 2015;450.0;440.0;400.0;35.0;;;45.0;10.0;35.0;;;;;;;
4093;Vught;2015;535.0;520.0;475.0;35.0;;;55.0;15.0;35.0;;;10.0;;;;
4094;Vught;1e halfjaar 2016;440.0;420.0;390.0;30.0;;;40.0;15.0;30.0;;;10.0;;;;
4095;Vught;2e halfjaar 2016;445.0;435.0;400.0;30.0;;;40.0;10.0;30.0;;;;;;;
4096;Vught;2016;525.0;505.0;470.0;30.0;;;45.0;10.0;30.0;;;10.0;;;;
4097;Vught;1e halfjaar 2017;425.0;405.0;375.0;30.0;;;40.0;15.0;30.0;;;10.0;;;;
4098;Vught;2e halfjaar 2017;420.0;405.0;370.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
4099;Vught;2017;505.0;490.0;455.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
4100;Waalre;1e kwartaal 2015;240.0;235.0;225.0;10.0;;;15.0;;10.0;;;;;;;
4101;Waalre;1e halfjaar 2015;280.0;275.0;260.0;15.0;;;20.0;;15.0;;;;;;;
4102;Waalre;2e halfjaar 2015;325.0;320.0;305.0;15.0;;;20.0;;15.0;;;;;;;
4103;Waalre;2015;365.0;360.0;345.0;15.0;;;20.0;;15.0;;;;;;;
4104;Waalre;1e halfjaar 2016;350.0;350.0;330.0;20.0;;;20.0;;20.0;;;;;;;
4105;Waalre;2e halfjaar 2016;345.0;345.0;320.0;20.0;;;25.0;;20.0;;;;;;;
4106;Waalre;2016;400.0;400.0;375.0;25.0;;;25.0;;25.0;;;;;;;
4107;Waalre;1e halfjaar 2017;320.0;315.0;290.0;25.0;;;30.0;;25.0;;;;;;;
4108;Waalre;2e halfjaar 2017;325.0;320.0;295.0;25.0;;;30.0;;25.0;;;;;;;
4109;Waalre;2017;385.0;380.0;350.0;30.0;;;35.0;;30.0;;;;;;;
4110;Waalwijk;1e kwartaal 2015;530.0;505.0;445.0;55.0;;;70.0;15.0;55.0;;;15.0;10.0;;;
4111;Waalwijk;1e halfjaar 2015;630.0;605.0;540.0;60.0;;;70.0;15.0;60.0;;;20.0;10.0;;;
4112;Waalwijk;2e halfjaar 2015;615.0;590.0;530.0;50.0;10.0;;65.0;15.0;50.0;;;20.0;10.0;10.0;;
4113;Waalwijk;2015;725.0;700.0;620.0;65.0;10.0;;85.0;15.0;65.0;;;25.0;15.0;10.0;;
4114;Waalwijk;1e halfjaar 2016;735.0;700.0;640.0;50.0;;;65.0;15.0;50.0;;;25.0;20.0;;;
4115;Waalwijk;2e halfjaar 2016;825.0;795.0;730.0;60.0;;;70.0;10.0;60.0;;;25.0;15.0;;;
4116;Waalwijk;2016;955.0;925.0;855.0;65.0;10.0;;75.0;10.0;65.0;;;30.0;20.0;10.0;;
4117;Waalwijk;1e halfjaar 2017;835.0;815.0;750.0;60.0;;;65.0;;60.0;;;25.0;15.0;;;
4118;Waalwijk;2e halfjaar 2017;875.0;855.0;790.0;60.0;;;65.0;;60.0;;;20.0;15.0;;;
4119;Waalwijk;2017;1010.0;990.0;915.0;65.0;;;75.0;;65.0;;;25.0;15.0;;;
4120;Waddinxveen;1e kwartaal 2015;385.0;365.0;325.0;40.0;;;55.0;15.0;40.0;;;10.0;;;;
4121;Waddinxveen;1e halfjaar 2015;420.0;400.0;350.0;45.0;;;60.0;15.0;45.0;;;15.0;;;;
4122;Waddinxveen;2e halfjaar 2015;430.0;410.0;360.0;40.0;;;55.0;10.0;40.0;;;15.0;10.0;;;
4123;Waddinxveen;2015;480.0;465.0;405.0;50.0;;;60.0;10.0;50.0;;;15.0;;;;
4124;Waddinxveen;1e halfjaar 2016;430.0;420.0;380.0;40.0;;;45.0;;40.0;;;;;;;
4125;Waddinxveen;2e halfjaar 2016;425.0;415.0;375.0;35.0;;;40.0;;35.0;;;10.0;;;;
4126;Waddinxveen;2016;495.0;480.0;435.0;40.0;;;45.0;;40.0;;;10.0;;;;
4127;Waddinxveen;1e halfjaar 2017;435.0;415.0;370.0;40.0;;;55.0;15.0;40.0;;;15.0;;;;
4128;Waddinxveen;2e halfjaar 2017;455.0;435.0;385.0;50.0;;;60.0;10.0;50.0;;;15.0;10.0;;;
4129;Waddinxveen;2017;530.0;510.0;455.0;50.0;;;65.0;10.0;50.0;;;15.0;;;;
4130;Wageningen;1e kwartaal 2015;440.0;415.0;390.0;25.0;;;40.0;10.0;25.0;;;10.0;10.0;;;
4131;Wageningen;1e halfjaar 2015;530.0;510.0;475.0;30.0;;;45.0;10.0;30.0;;;15.0;10.0;;;
4132;Wageningen;2e halfjaar 2015;575.0;560.0;530.0;25.0;;;40.0;10.0;25.0;;;10.0;;;;
4133;Wageningen;2015;675.0;655.0;620.0;30.0;;;45.0;10.0;30.0;;;15.0;10.0;;;
4134;Wageningen;1e halfjaar 2016;590.0;580.0;540.0;35.0;;;40.0;;35.0;;;10.0;;;;
4135;Wageningen;2e halfjaar 2016;625.0;610.0;575.0;30.0;;;40.0;;30.0;;;10.0;;;;
4136;Wageningen;2016;730.0;715.0;670.0;40.0;;;45.0;;40.0;;;15.0;10.0;;;
4137;Wageningen;1e halfjaar 2017;610.0;595.0;565.0;25.0;;;30.0;;25.0;;;15.0;10.0;;;
4138;Wageningen;2e halfjaar 2017;635.0;625.0;595.0;30.0;;;35.0;;30.0;;;10.0;10.0;;;
4139;Wageningen;2017;735.0;715.0;680.0;30.0;;;35.0;;30.0;;;15.0;10.0;;;
4140;Wassenaar;1e kwartaal 2015;285.0;275.0;255.0;15.0;;;25.0;;15.0;;;;;;;
4141;Wassenaar;1e halfjaar 2015;345.0;335.0;310.0;15.0;;;25.0;;15.0;;;10.0;;;;
4142;Wassenaar;2e halfjaar 2015;380.0;380.0;355.0;20.0;;;25.0;;20.0;;;;;;;
4143;Wassenaar;2015;420.0;410.0;385.0;20.0;;;30.0;;20.0;;;10.0;;;;
4144;Wassenaar;1e halfjaar 2016;400.0;390.0;370.0;20.0;;;25.0;;20.0;;;;;;;
4145;Wassenaar;2e halfjaar 2016;425.0;415.0;390.0;20.0;;;25.0;;20.0;;;;;;;
4146;Wassenaar;2016;475.0;470.0;440.0;25.0;;;30.0;;25.0;;;;;;;
4147;Wassenaar;1e halfjaar 2017;425.0;420.0;395.0;20.0;;;25.0;;20.0;;;10.0;;;;
4148;Wassenaar;2e halfjaar 2017;450.0;445.0;420.0;20.0;;;25.0;;20.0;;;;;;;
4149;Wassenaar;2017;520.0;515.0;485.0;25.0;;;30.0;;25.0;;;10.0;;;;
4150;Waterland;1e kwartaal 2015;180.0;180.0;170.0;10.0;;;15.0;;10.0;;;;;;;
4151;Waterland;1e halfjaar 2015;210.0;205.0;195.0;10.0;;;15.0;;10.0;;;;;;;
4152;Waterland;2e halfjaar 2015;220.0;215.0;205.0;10.0;;;15.0;;10.0;;;;;;;
4153;Waterland;2015;235.0;225.0;215.0;10.0;;;15.0;;10.0;;;;;;;
4154;Waterland;1e halfjaar 2016;215.0;210.0;195.0;10.0;;;15.0;;10.0;;;;;;;
4155;Waterland;2e halfjaar 2016;200.0;190.0;180.0;10.0;;;15.0;;10.0;;;;;;;
4156;Waterland;2016;240.0;230.0;215.0;10.0;;;20.0;;10.0;;;;;;;
4157;Waterland;1e halfjaar 2017;190.0;180.0;165.0;15.0;;;25.0;10.0;15.0;;;;;;;
4158;Waterland;2e halfjaar 2017;215.0;200.0;185.0;15.0;;;25.0;10.0;15.0;;;;;;;
4159;Waterland;2017;240.0;230.0;210.0;15.0;;;30.0;10.0;15.0;;;;;;;
4160;Weert;1e kwartaal 2015;880.0;825.0;755.0;60.0;;;115.0;50.0;60.0;;;15.0;;;;
4161;Weert;1e halfjaar 2015;1020.0;965.0;895.0;65.0;;;115.0;45.0;65.0;;;15.0;10.0;;;
4162;Weert;2e halfjaar 2015;1130.0;1085.0;1010.0;65.0;;;105.0;35.0;65.0;;;15.0;;;;
4163;Weert;2015;1280.0;1235.0;1145.0;75.0;;;120.0;35.0;75.0;;;20.0;10.0;;;
4164;Weert;1e halfjaar 2016;1150.0;1125.0;1055.0;60.0;;;85.0;20.0;60.0;;;20.0;;;;
4165;Weert;2e halfjaar 2016;1125.0;1100.0;1030.0;65.0;;;85.0;15.0;65.0;;;20.0;;;;
4166;Weert;2016;1340.0;1310.0;1225.0;70.0;10.0;;95.0;20.0;70.0;;;20.0;;10.0;;
4167;Weert;1e halfjaar 2017;1120.0;1100.0;1035.0;55.0;;;70.0;15.0;55.0;;;15.0;;;;
4168;Weert;2e halfjaar 2017;1145.0;1135.0;1075.0;50.0;10.0;;60.0;;50.0;;;15.0;;10.0;;
4169;Weert;2017;1290.0;1270.0;1200.0;60.0;10.0;;75.0;10.0;60.0;;;20.0;10.0;10.0;;
4170;Weesp;1e kwartaal 2015;200.0;185.0;160.0;20.0;;;30.0;10.0;20.0;;;10.0;;;;
4171;Weesp;1e halfjaar 2015;225.0;205.0;185.0;20.0;;;30.0;10.0;20.0;;;10.0;;;;
4172;Weesp;2e halfjaar 2015;240.0;230.0;200.0;25.0;;;35.0;10.0;25.0;;;;;;;
4173;Weesp;2015;275.0;260.0;230.0;25.0;;;40.0;10.0;25.0;;;10.0;;;;
4174;Weesp;1e halfjaar 2016;220.0;210.0;190.0;15.0;;;25.0;10.0;15.0;;;;;;;
4175;Weesp;2e halfjaar 2016;230.0;220.0;205.0;15.0;;;20.0;10.0;15.0;;;;;;;
4176;Weesp;2016;270.0;255.0;235.0;15.0;;;30.0;10.0;15.0;;;10.0;;;;
4177;Weesp;1e halfjaar 2017;260.0;250.0;235.0;15.0;;;25.0;;15.0;;;;;;;
4178;Weesp;2e halfjaar 2017;250.0;245.0;220.0;20.0;;;25.0;;20.0;;;;;;;
4179;Weesp;2017;300.0;295.0;270.0;20.0;;;30.0;;20.0;;;;;;;
4180;Werkendam;1e kwartaal 2015;460.0;445.0;410.0;35.0;;;45.0;10.0;35.0;;;;;;;
4181;Werkendam;1e halfjaar 2015;535.0;525.0;480.0;40.0;;;50.0;;40.0;;;10.0;;;;
4182;Werkendam;2e halfjaar 2015;630.0;625.0;575.0;40.0;;;50.0;;40.0;;;10.0;;;;
4183;Werkendam;2015;690.0;685.0;635.0;45.0;;;50.0;;45.0;;;10.0;;;;
4184;Werkendam;1e halfjaar 2016;445.0;435.0;400.0;30.0;;;40.0;10.0;30.0;;;;;;;
4185;Werkendam;2e halfjaar 2016;505.0;495.0;455.0;35.0;;;45.0;10.0;35.0;;;;;;;
4186;Werkendam;2016;585.0;570.0;530.0;40.0;;;50.0;10.0;40.0;;;;;;;
4187;Werkendam;1e halfjaar 2017;550.0;535.0;495.0;35.0;;;50.0;10.0;35.0;;;;;;;
4188;Werkendam;2e halfjaar 2017;570.0;560.0;525.0;35.0;;;45.0;10.0;35.0;;;;;;;
4189;Werkendam;2017;650.0;640.0;590.0;45.0;;;50.0;;45.0;;;;;;;
4190;West Maas en Waal;1e kwartaal 2015;250.0;235.0;220.0;10.0;;;25.0;10.0;10.0;;;10.0;;;;
4191;West Maas en Waal;1e halfjaar 2015;285.0;275.0;255.0;10.0;;;20.0;10.0;10.0;;;10.0;;;;
4192;West Maas en Waal;2e halfjaar 2015;270.0;255.0;240.0;10.0;;;20.0;10.0;10.0;;;10.0;;;;
4193;West Maas en Waal;2015;355.0;340.0;325.0;15.0;;;25.0;10.0;15.0;;;10.0;;;;
4194;West Maas en Waal;1e halfjaar 2016;285.0;280.0;265.0;10.0;;;20.0;;10.0;;;;;;;
4195;West Maas en Waal;2e halfjaar 2016;310.0;300.0;285.0;15.0;;;15.0;;15.0;;;;;;;
4196;West Maas en Waal;2016;355.0;345.0;330.0;15.0;;;20.0;;15.0;;;10.0;;;;
4197;West Maas en Waal;1e halfjaar 2017;355.0;345.0;325.0;15.0;;;20.0;;15.0;;;;;;;
4198;West Maas en Waal;2e halfjaar 2017;360.0;350.0;330.0;20.0;;;25.0;;20.0;;;;;;;
4199;West Maas en Waal;2017;425.0;415.0;395.0;20.0;;;25.0;;20.0;;;;;;;
4200;Westerveld;1e kwartaal 2015;275.0;265.0;230.0;30.0;;;35.0;;30.0;;;10.0;;;;
4201;Westerveld;1e halfjaar 2015;320.0;305.0;275.0;30.0;;;35.0;;30.0;;;10.0;10.0;;;
4202;Westerveld;2e halfjaar 2015;345.0;320.0;300.0;20.0;;;40.0;20.0;20.0;;;;;;;
4203;Westerveld;2015;385.0;370.0;325.0;40.0;;;45.0;10.0;40.0;;;10.0;;;;
4204;Westerveld;1e halfjaar 2016;310.0;290.0;270.0;20.0;;;35.0;20.0;20.0;;;;;;;
4205;Westerveld;2e halfjaar 2016;305.0;290.0;270.0;15.0;;;30.0;10.0;15.0;;;;;;;
4206;Westerveld;2016;365.0;345.0;320.0;20.0;;;40.0;20.0;20.0;;;;;;;
4207;Westerveld;1e halfjaar 2017;355.0;350.0;330.0;15.0;;;20.0;;15.0;;;;;;;
4208;Westerveld;2e halfjaar 2017;365.0;360.0;345.0;15.0;;;20.0;;15.0;;;;;;;
4209;Westerveld;2017;410.0;405.0;385.0;15.0;;;20.0;;15.0;;;;;;;
4210;Westervoort;1e kwartaal 2015;270.0;250.0;220.0;30.0;;;45.0;15.0;30.0;;;;;;;
4211;Westervoort;1e halfjaar 2015;300.0;280.0;245.0;35.0;;;50.0;15.0;35.0;;;;;;;
4212;Westervoort;2e halfjaar 2015;325.0;310.0;275.0;30.0;;;45.0;15.0;30.0;;;10.0;;;;
4213;Westervoort;2015;365.0;345.0;310.0;35.0;;;50.0;15.0;35.0;;;10.0;;;;
4214;Westervoort;1e halfjaar 2016;300.0;280.0;250.0;25.0;;;40.0;15.0;25.0;;;10.0;;;;
4215;Westervoort;2e halfjaar 2016;325.0;310.0;285.0;25.0;;;35.0;10.0;25.0;;;10.0;;;;
