ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
6345;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2011;0.44;5.21;9.93;155.0;1812.0;57.6
6346;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2012;0.45;4.9;9.58;156.0;1709.0;55.7
6347;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2013;0.44;4.99;9.73;154.0;1734.0;56.4
6348;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2014;0.45;5.27;9.76;158.0;1834.0;56.6
6349;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2015;0.42;4.96;10.21;146.0;1730.0;59.3
6350;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2016;0.43;5.43;10.86;149.0;1898.0;63.2
6351;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2017;0.42;5.06;9.4;145.0;1752.0;54.3
6352;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2010;0.48;5.06;10.61;166.0;1760.0;61.4
6353;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2011;0.44;4.75;9.05;152.0;1652.0;52.4
6354;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2012;0.46;4.17;9.27;161.0;1452.0;53.9
6355;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2013;0.47;4.5;9.55;165.0;1567.0;55.4
6356;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2014;0.46;4.91;10.28;161.0;1709.0;59.6
6357;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2015;0.47;4.79;9.74;163.0;1669.0;56.6
6358;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2016;0.43;4.7;9.71;150.0;1642.0;56.5
6359;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Oost-Nederland (LD);2017;0.45;4.91;9.96;155.0;1702.0;57.5
6360;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2010;0.45;4.4;10.15;157.0;1528.0;58.8
6361;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2011;0.43;4.6;10.33;151.0;1599.0;59.9
6362;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2012;0.44;4.49;10.04;153.0;1566.0;58.4
6363;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2013;0.43;4.34;9.99;151.0;1509.0;57.9
6364;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2014;0.44;4.8;10.77;154.0;1672.0;62.4
6365;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2015;0.42;4.17;10.04;148.0;1452.0;58.3
6366;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2016;0.42;4.29;9.68;148.0;1497.0;56.4
6367;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;West-Nederland (LD);2017;0.42;4.45;10.0;146.0;1542.0;57.8
6368;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2010;0.45;4.35;9.37;158.0;1512.0;54.3
6369;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2011;0.46;5.06;9.75;160.0;1760.0;56.5
6370;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2012;0.44;4.4;9.24;152.0;1533.0;53.7
6371;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2013;0.45;4.62;9.99;157.0;1608.0;57.9
6372;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2014;0.46;4.49;9.61;159.0;1562.0;55.7
6373;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2015;0.44;4.24;9.59;154.0;1477.0;55.7
6374;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2016;0.43;4.53;9.92;152.0;1582.0;57.8
6375;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Nederland (LD);2017;0.42;4.34;9.51;147.0;1505.0;54.9
6376;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2010;0.48;6.3;10.53;167.0;2189.0;61.0
6377;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2011;0.47;5.97;10.83;163.0;2081.0;62.9
6378;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2012;0.44;5.31;10.44;154.0;1852.0;60.8
6379;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2013;0.41;4.9;9.31;142.0;1705.0;54.0
6380;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2014;0.46;5.11;9.8;161.0;1779.0;56.9
6381;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2015;0.42;5.28;10.96;147.0;1842.0;63.7
6382;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2016;0.42;5.23;11.9;146.0;1829.0;69.3
6383;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Groningen (PV);2017;0.42;5.66;10.68;146.0;1960.0;61.7
6384;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2010;0.48;5.1;10.33;168.0;1772.0;59.9
6385;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2011;0.4;4.59;9.14;141.0;1598.0;53.0
6386;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2012;0.46;4.49;8.95;159.0;1568.0;52.0
6387;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2013;0.49;4.69;10.1;170.0;1632.0;58.6
6388;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2014;0.45;5.33;9.96;156.0;1855.0;57.8
6389;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2015;0.41;4.62;9.13;143.0;1611.0;53.0
6390;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2016;0.41;4.71;9.77;144.0;1646.0;56.9
6391;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Friesland (PV);2017;0.44;5.38;9.63;154.0;1864.0;55.6
6392;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2010;0.47;4.86;9.63;165.0;1689.0;55.8
6393;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2011;0.47;5.12;9.9;163.0;1779.0;57.3
6394;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2012;0.45;4.95;9.41;156.0;1727.0;54.7
6395;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2013;0.42;5.47;9.74;148.0;1902.0;56.4
6396;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2014;0.46;5.39;9.45;159.0;1873.0;54.7
6397;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2015;0.43;5.04;10.74;148.0;1755.0;62.4
6398;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2016;0.46;6.63;11.04;159.0;2316.0;64.3
6399;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Drenthe (PV);2017;0.38;3.91;7.58;131.0;1354.0;43.8
6400;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2010;0.48;4.34;9.85;168.0;1508.0;57.1
6401;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2011;0.45;4.62;9.32;157.0;1605.0;54.0
6402;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2012;0.47;4.25;9.66;165.0;1479.0;56.1
6403;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2013;0.47;4.7;10.0;163.0;1637.0;58.0
6404;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2014;0.48;4.99;9.75;167.0;1737.0;56.5
6405;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2015;0.49;4.35;9.24;170.0;1514.0;53.7
6406;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2016;0.4;3.88;8.95;140.0;1355.0;52.1
6407;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Overijssel (PV);2017;0.43;4.91;9.88;150.0;1702.0;57.1
6408;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2010;0.44;6.02;10.86;153.0;2094.0;62.9
6409;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2011;0.38;4.52;7.78;133.0;1572.0;45.1
6410;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2012;0.43;4.45;9.41;151.0;1552.0;54.7
6411;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2013;0.43;4.2;7.7;148.0;1465.0;44.7
6412;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2014;0.41;4.79;10.0;143.0;1669.0;58.1
6413;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2015;0.43;5.31;9.46;149.0;1849.0;54.9
6414;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2016;0.41;5.44;9.5;143.0;1902.0;55.4
6415;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Flevoland (PV);2017;0.44;5.72;10.5;151.0;1985.0;60.7
6416;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2010;0.48;5.29;10.98;168.0;1838.0;63.6
6417;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2011;0.44;4.88;9.15;152.0;1694.0;53.0
6418;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2012;0.46;4.06;9.03;161.0;1417.0;52.5
6419;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2013;0.49;4.45;9.66;170.0;1549.0;56.0
6420;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2014;0.46;4.89;10.64;161.0;1701.0;61.7
6421;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2015;0.47;4.94;10.09;162.0;1720.0;58.6
6422;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2016;0.45;5.02;10.17;157.0;1753.0;59.2
6423;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Gelderland (PV);2017;0.46;4.75;9.9;158.0;1645.0;57.2
6424;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2010;0.45;4.84;9.83;158.0;1682.0;56.9
6425;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2011;0.43;4.91;10.35;150.0;1710.0;60.0
6426;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2012;0.47;5.18;10.32;163.0;1810.0;60.1
6427;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2013;0.45;4.94;10.2;157.0;1719.0;59.2
6428;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2014;0.45;5.33;10.81;156.0;1854.0;62.7
6429;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2015;0.44;4.46;9.59;153.0;1555.0;55.7
6430;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2016;0.44;4.89;10.06;154.0;1708.0;58.6
6431;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Utrecht (PV);2017;0.44;4.94;9.81;152.0;1713.0;56.7
6432;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2010;0.45;4.34;10.58;158.0;1511.0;61.3
6433;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2011;0.44;4.87;11.07;153.0;1692.0;64.2
6434;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2012;0.43;4.27;10.35;149.0;1493.0;60.2
6435;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2013;0.44;4.39;10.6;152.0;1528.0;61.5
6436;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2014;0.45;4.44;10.62;157.0;1546.0;61.6
6437;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2015;0.43;4.2;10.23;149.0;1464.0;59.4
6438;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2016;0.42;4.2;9.84;146.0;1467.0;57.3
6439;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Holland (PV);2017;0.41;4.48;9.94;142.0;1553.0;57.5
6440;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2010;0.44;4.13;9.94;153.0;1434.0;57.6
6441;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2011;0.43;4.28;9.9;150.0;1488.0;57.4
6442;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2012;0.43;4.38;9.74;151.0;1527.0;56.6
6443;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2013;0.43;4.09;9.41;148.0;1424.0;54.6
6444;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2014;0.43;4.82;10.92;150.0;1679.0;63.4
6445;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2015;0.42;4.1;10.22;145.0;1430.0;59.4
6446;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2016;0.41;4.12;9.48;144.0;1438.0;55.2
6447;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zuid-Holland (PV);2017;0.42;4.16;10.12;146.0;1440.0;58.5
6448;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2010;0.52;5.82;10.06;180.0;2025.0;58.3
6449;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2011;0.43;4.61;9.06;149.0;1602.0;52.5
6450;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2012;0.45;4.73;9.77;158.0;1649.0;56.7
6451;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2013;0.46;4.29;10.26;159.0;1490.0;59.4
6452;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2014;0.49;5.47;10.18;169.0;1903.0;59.0
6453;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2015;0.44;3.57;8.54;152.0;1242.0;49.5
6454;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2016;0.48;4.51;9.22;169.0;1576.0;53.7
6455;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeeland (PV);2017;0.41;5.35;9.94;142.0;1854.0;57.4
6456;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2010;0.45;4.37;9.08;157.0;1520.0;52.6
6457;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2011;0.47;5.36;9.91;163.0;1864.0;57.4
6458;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2012;0.44;4.7;9.62;152.0;1638.0;55.9
6459;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2013;0.46;4.73;10.15;160.0;1645.0;58.9
6460;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2014;0.45;4.7;9.7;158.0;1636.0;56.3
6461;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2015;0.44;4.18;9.36;152.0;1457.0;54.3
6462;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2016;0.44;4.66;10.27;152.0;1630.0;59.8
6463;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Brabant (PV);2017;0.43;4.5;9.76;150.0;1559.0;56.4
6464;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2010;0.46;4.3;10.0;159.0;1493.0;57.9
6465;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2011;0.44;4.4;9.4;154.0;1533.0;54.5
6466;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2012;0.44;3.73;8.38;152.0;1299.0;48.7
6467;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2013;0.43;4.39;9.63;149.0;1526.0;55.8
6468;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2014;0.46;4.02;9.42;160.0;1397.0;54.6
6469;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2015;0.46;4.37;10.12;159.0;1520.0;58.7
6470;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2016;0.43;4.22;9.14;150.0;1474.0;53.2
6471;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Limburg (PV);2017;0.41;4.0;8.93;142.0;1385.0;51.6
6472;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2010;0.43;4.03;10.41;150.0;1402.0;60.3
6473;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2011;0.41;4.46;10.52;143.0;1553.0;61.0
6474;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2012;0.41;4.16;10.08;144.0;1454.0;58.7
6475;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2013;0.39;4.01;9.99;137.0;1397.0;58.0
6476;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2014;0.41;4.5;10.68;144.0;1567.0;62.0
6477;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2015;0.39;3.82;10.31;137.0;1333.0;59.9
6478;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2016;0.39;4.07;9.98;135.0;1424.0;58.2
6479;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Zeer sterk stedelijk;2017;0.39;4.22;10.37;135.0;1463.0;60.0
6480;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2010;0.44;4.36;9.58;155.0;1515.0;55.5
6481;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2011;0.44;4.71;9.87;153.0;1639.0;57.2
6482;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2012;0.45;4.48;9.83;156.0;1565.0;57.1
6483;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2013;0.45;4.51;9.86;156.0;1569.0;57.2
6484;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2014;0.46;5.11;10.75;161.0;1778.0;62.3
6485;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2015;0.43;4.16;9.57;151.0;1448.0;55.6
6486;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2016;0.43;4.64;9.83;151.0;1619.0;57.2
6487;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Sterk stedelijk;2017;0.43;4.67;9.88;149.0;1621.0;57.1
6488;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2010;0.49;4.79;10.23;170.0;1663.0;59.3
6489;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2011;0.46;4.85;9.83;159.0;1686.0;57.0
6490;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2012;0.47;4.44;9.52;163.0;1548.0;55.4
6491;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2013;0.47;4.48;10.06;162.0;1558.0;58.3
6492;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2014;0.46;4.86;10.42;161.0;1690.0;60.4
6493;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2015;0.46;4.48;9.65;160.0;1561.0;56.0
6494;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2016;0.45;4.31;9.42;157.0;1505.0;54.8
6495;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Matig stedelijk;2017;0.44;4.9;9.76;154.0;1698.0;56.4
6496;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2010;0.46;5.12;10.1;161.0;1777.0;58.4
6497;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2011;0.46;4.71;9.4;159.0;1639.0;54.4
6498;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2012;0.45;4.56;9.71;158.0;1591.0;56.4
6499;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2013;0.47;4.77;9.54;164.0;1658.0;55.3
6500;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2014;0.46;4.48;9.6;159.0;1557.0;55.6
6501;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2015;0.46;4.8;9.93;159.0;1672.0;57.6
6502;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2016;0.43;4.81;9.63;151.0;1678.0;56.0
6503;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Weinig stedelijk;2017;0.44;4.54;9.63;153.0;1574.0;55.6
6504;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2010;0.49;5.15;10.47;170.0;1791.0;60.6
6505;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2011;0.44;5.65;9.97;152.0;1965.0;57.8
6506;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2012;0.43;4.59;8.63;150.0;1601.0;50.1
6507;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2013;0.46;4.89;9.99;159.0;1699.0;57.9
6508;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2014;0.46;5.22;9.73;161.0;1813.0;56.4
6509;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2015;0.47;5.52;10.48;164.0;1922.0;60.9
6510;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2016;0.46;5.3;11.02;161.0;1852.0;64.1
6511;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Niet stedelijk;2017;0.44;4.76;8.73;153.0;1648.0;50.4
6512;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2010;0.89;8.4;19.15;309.0;2921.0;110.9
6513;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2011;0.84;8.18;18.52;291.0;2844.0;107.4
6514;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2012;0.84;7.58;18.05;293.0;2645.0;105.0
6515;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2013;0.84;8.07;18.35;293.0;2809.0;106.4
6516;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2014;0.85;8.14;18.9;295.0;2832.0;109.6
6517;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2015;0.82;7.94;18.44;287.0;2768.0;107.1
6518;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2016;0.8;7.7;17.81;279.0;2690.0;103.7
6519;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Nederland;2017;0.78;7.67;17.42;270.0;2658.0;100.7
6520;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2010;0.86;9.79;19.86;299.0;3404.0;115.0
6521;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2011;0.82;9.0;18.05;285.0;3130.0;104.7
6522;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2012;0.83;8.28;17.95;288.0;2887.0;104.4
6523;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2013;0.83;8.68;17.74;288.0;3017.0;102.8
6524;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2014;0.83;9.22;19.47;288.0;3209.0;112.9
6525;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2015;0.82;9.67;19.53;287.0;3369.0;113.4
6526;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2016;0.77;8.49;18.47;270.0;2966.0;107.5
6527;Totaal;Totaal;Vertrektijdstip: middag 12 tot 16 uur;Noord-Nederland (LD);2017;0.77;8.19;17.46;268.0;2838.0;100.8
