ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
4408;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1993;5233.0;
4409;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1994;5312.0;
4410;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1995;5383.0;5369.5
4411;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1996;5356.0;5365.5
4412;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1997;5375.0;5390.5
4413;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1998;5406.0;5411.5
4414;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1999;5417.0;5412.5
4415;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2000;5408.0;5428.5
4416;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2001;;
4417;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2002;;
4418;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2003;;
4419;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2004;;
4420;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2005;;
4421;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2006;;
4422;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2007;;
4423;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2008;;
4424;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2009;;
4425;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2010;;
4426;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2011;;
4427;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2012;;
4428;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2013;;
4429;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2014;;
4430;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2015;;
4431;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2016;;
4432;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2017;;
4433;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2018;;
4434;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2019;;
4435;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2020;;
4436;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2021;;
4437;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2022;;
4438;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2023;;
4439;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;2024;;
4440;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1988;9461.0;
4441;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1989;9481.0;
4442;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1990;9416.0;
4443;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1991;9418.0;
4444;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1992;9316.0;
4445;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1993;9375.0;
4446;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1994;9424.0;
4447;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1995;9476.0;9475.5
4448;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1996;9475.0;9483.0
4449;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1997;9491.0;9495.5
4450;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1998;9500.0;9500.0
4451;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;1999;9500.0;9524.5
4452;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2000;9549.0;9648.5
4453;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2001;9748.0;9735.0
4454;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2002;9722.0;9696.5
4455;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2003;9671.0;9687.5
4456;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2004;9704.0;9699.0
4457;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2005;9694.0;9717.0
4458;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2006;9740.0;9627.0
4459;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2007;9514.0;9505.5
4460;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2008;9497.0;9383.5
4461;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2009;9270.0;9265.5
4462;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2010;9261.0;9331.5
4463;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2011;9402.0;9342.5
4464;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2012;9283.0;9134.0
4465;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2013;8985.0;8952.5
4466;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2014;8920.0;9037.0
4467;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2015;9154.0;9062.5
4468;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2016;8971.0;8945.0
4469;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2017;8919.0;8867.5
4470;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2018;;
4471;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2019;;
4472;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2020;;
4473;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2021;;
4474;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2022;;
4475;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2023;;
4476;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bellingwedde;2024;;
4477;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1988;15742.0;
4478;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1989;15842.0;
4479;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1990;15889.0;
4480;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1991;16007.0;
4481;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1992;16000.0;
4482;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1993;16164.0;
4483;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1994;16343.0;
4484;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1995;16391.0;16471.0
4485;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1996;16551.0;16607.5
4486;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1997;16577.0;16659.0
4487;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1998;16741.0;17010.0
4488;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;1999;17279.0;17497.0
4489;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2000;17715.0;17909.5
4490;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2001;41172.0;41491.0
4491;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2002;41810.0;42138.5
4492;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2003;;
4493;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2004;;
4494;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2005;;
4495;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2006;;
4496;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2007;;
4497;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2008;;
4498;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2009;;
4499;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2010;;
4500;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2011;;
4501;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2012;;
4502;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2013;;
4503;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2014;;
4504;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2015;;
4505;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2016;;
4506;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2017;;
4507;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2018;;
4508;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2019;;
4509;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2020;;
4510;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2021;;
4511;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2022;;
4512;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2023;;
4513;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bemmel;2024;;
4514;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1988;5615.0;
4515;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1989;5617.0;
4516;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1990;5507.0;
4517;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1991;5452.0;
4518;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1992;5333.0;
4519;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1993;5246.0;
4520;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1994;5246.0;
4521;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1995;5138.0;5118.0
4522;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1996;5098.0;5091.0
4523;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1997;5084.0;5107.5
4524;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1998;5131.0;5107.0
4525;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;1999;5083.0;5095.5
4526;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2000;5108.0;5167.0
4527;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2001;5226.0;5277.5
4528;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2002;5329.0;5318.0
4529;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2003;5307.0;5266.0
4530;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2004;5225.0;5185.0
4531;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2005;5145.0;5138.0
4532;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2006;5131.0;5143.5
4533;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2007;5156.0;5125.0
4534;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2008;5094.0;5139.5
4535;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2009;;
4536;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2010;;
4537;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2011;;
4538;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2012;;
4539;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2013;;
4540;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2014;;
4541;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2015;;
4542;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2016;;
4543;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2017;;
4544;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2018;;
4545;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2019;;
4546;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2020;;
4547;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2021;;
4548;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2022;;
4549;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2023;;
4550;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bennebroek;2024;;
4551;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1988;3166.0;
4552;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1989;;
4553;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1990;;
4554;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1991;;
4555;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1992;;
4556;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1993;;
4557;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1994;;
4558;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1995;;
4559;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1996;;
4560;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1997;;
4561;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1998;;
4562;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;1999;;
4563;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2000;;
4564;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2001;;
4565;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2002;;
4566;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2003;;
4567;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2004;;
4568;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2005;;
4569;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2006;;
4570;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2007;;
4571;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2008;;
4572;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2009;;
4573;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2010;;
4574;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2011;;
4575;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2012;;
4576;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2013;;
4577;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2014;;
4578;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2015;;
4579;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2016;;
4580;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2017;;
4581;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2018;;
4582;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2019;;
4583;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2020;;
4584;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2021;;
4585;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2022;;
4586;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2023;;
4587;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benschop;2024;;
4588;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1988;3621.0;
4589;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1989;3653.0;
4590;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1990;3667.0;
4591;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1991;;
4592;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1992;;
4593;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1993;;
4594;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1994;;
4595;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1995;;
4596;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1996;;
4597;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1997;;
4598;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1998;;
4599;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;1999;;
4600;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2000;;
4601;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2001;;
4602;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2002;;
4603;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2003;;
4604;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2004;;
4605;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2005;;
4606;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2006;;
4607;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2007;;
4608;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2008;;
4609;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2009;;
4610;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2010;;
4611;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2011;;
4612;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2012;;
4613;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2013;;
4614;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2014;;
4615;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2015;;
4616;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2016;;
4617;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2017;;
4618;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2018;;
4619;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2019;;
4620;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2020;;
4621;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2021;;
4622;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2022;;
4623;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2023;;
4624;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Benthuizen;2024;;
4625;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1988;;
4626;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1989;;
4627;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1990;;
4628;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1991;;
4629;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1992;;
4630;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1993;;
4631;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1994;;
4632;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1995;;
4633;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1996;;
4634;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1997;;
4635;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1998;;
4636;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;1999;;
4637;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2000;;
4638;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2001;;
4639;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2002;;
4640;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2003;;
4641;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2004;;
4642;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2005;;
4643;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2006;;
4644;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2007;;
4645;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2008;;
4646;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2009;;
4647;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2010;;
4648;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2011;;
4649;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2012;;
4650;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2013;;
4651;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2014;;
4652;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2015;;
4653;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2016;34574.0;34669.0
4654;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2017;34764.0;34756.0
4655;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2018;34748.0;34760.5
4656;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2019;34798.0;34895.0
4657;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2020;34992.0;35001.0
4658;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2021;35010.0;34980.5
4659;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2022;34951.0;35185.5
4660;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2023;35420.0;35447.0
4661;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Berg en Dal;2024;35474.0;
4662;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bergambacht;1988;9066.0;
4663;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bergambacht;1989;9146.0;
4664;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bergambacht;1990;9136.0;
4665;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bergambacht;1991;9144.0;
4666;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Bergambacht;1992;9211.0;
