ID;Inkomensbestanddelen;Kenmerken;Perioden;AantalHuishoudens_1;PercentageHuishoudens_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
6278;Primair inkomen, onbekend;183;2007;0;0.0;;;0.0
6279;Primair inkomen, onbekend;183;2008;0;0.0;;;0.0
6280;Primair inkomen, onbekend;183;2009;0;0.0;;;0.0
6281;Primair inkomen, onbekend;183;2010;0;0.0;;;0.0
6282;Primair inkomen, onbekend;183;2011;0;0.0;;;0.0
6283;Primair inkomen, onbekend;183;2012;0;0.0;;;0.0
6284;Primair inkomen, onbekend;183;2013;0;0.0;;;0.0
6285;Primair inkomen, onbekend;183;2014;0;0.0;;;0.0
6286;Primair inkomen, onbekend;184;2001;0;0.0;;;0.0
6287;Primair inkomen, onbekend;184;2002;0;0.0;;;0.0
6288;Primair inkomen, onbekend;184;2003;0;0.0;;;0.0
6289;Primair inkomen, onbekend;184;2004;0;0.0;;;0.0
6290;Primair inkomen, onbekend;184;2005;0;0.0;;;0.0
6291;Primair inkomen, onbekend;184;2006;0;0.0;;;0.0
6292;Primair inkomen, onbekend;184;2007;0;0.0;;;0.0
6293;Primair inkomen, onbekend;184;2008;0;0.0;;;0.0
6294;Primair inkomen, onbekend;184;2009;0;0.0;;;0.0
6295;Primair inkomen, onbekend;184;2010;0;0.0;;;0.0
6296;Primair inkomen, onbekend;184;2011;0;0.0;;;0.0
6297;Primair inkomen, onbekend;184;2012;0;0.0;;;0.0
6298;Primair inkomen, onbekend;184;2013;0;0.0;;;0.0
6299;Primair inkomen, onbekend;184;2014;0;0.0;;;0.0
6300;Primair inkomen, onbekend;185;2001;0;0.0;;;0.0
6301;Primair inkomen, onbekend;185;2002;0;0.0;;;0.0
6302;Primair inkomen, onbekend;185;2003;0;0.0;;;0.0
6303;Primair inkomen, onbekend;185;2004;0;0.0;;;0.0
6304;Primair inkomen, onbekend;185;2005;0;0.0;;;0.0
6305;Primair inkomen, onbekend;185;2006;0;0.0;;;0.0
6306;Primair inkomen, onbekend;185;2007;0;0.0;;;0.0
6307;Primair inkomen, onbekend;185;2008;0;0.0;;;0.0
6308;Primair inkomen, onbekend;185;2009;0;0.0;;;0.0
6309;Primair inkomen, onbekend;185;2010;0;0.0;;;0.0
6310;Primair inkomen, onbekend;185;2011;0;0.0;;;0.0
6311;Primair inkomen, onbekend;185;2012;0;0.0;;;0.0
6312;Primair inkomen, onbekend;185;2013;0;0.0;;;0.0
6313;Primair inkomen, onbekend;185;2014;0;0.0;;;0.0
6314;Primair inkomen, onbekend;186;2001;0;0.0;;;0.0
6315;Primair inkomen, onbekend;186;2002;0;0.0;;;0.0
6316;Primair inkomen, onbekend;186;2003;0;0.0;;;0.0
6317;Primair inkomen, onbekend;186;2004;0;0.0;;;0.0
6318;Primair inkomen, onbekend;186;2005;0;0.0;;;0.0
6319;Primair inkomen, onbekend;186;2006;0;0.0;;;0.0
6320;Primair inkomen, onbekend;186;2007;0;0.0;;;0.0
6321;Primair inkomen, onbekend;186;2008;0;0.0;;;0.0
6322;Primair inkomen, onbekend;186;2009;0;0.0;;;0.0
6323;Primair inkomen, onbekend;186;2010;0;0.0;;;0.0
6324;Primair inkomen, onbekend;186;2011;0;0.0;;;0.0
6325;Primair inkomen, onbekend;186;2012;0;0.0;;;0.0
6326;Primair inkomen, onbekend;186;2013;0;0.0;;;0.0
6327;Primair inkomen, onbekend;186;2014;0;0.0;;;0.0
6328;Primair inkomen, onbekend;187;2001;0;0.0;;;0.0
6329;Primair inkomen, onbekend;187;2002;0;0.0;;;0.0
6330;Primair inkomen, onbekend;187;2003;0;0.0;;;0.0
6331;Primair inkomen, onbekend;187;2004;0;0.0;;;0.0
6332;Primair inkomen, onbekend;187;2005;0;0.0;;;0.0
6333;Primair inkomen, onbekend;187;2006;0;0.0;;;0.0
6334;Primair inkomen, onbekend;187;2007;0;0.0;;;0.0
6335;Primair inkomen, onbekend;187;2008;0;0.0;;;0.0
6336;Primair inkomen, onbekend;187;2009;0;0.0;;;0.0
6337;Primair inkomen, onbekend;187;2010;0;0.0;;;0.0
6338;Primair inkomen, onbekend;187;2011;0;0.0;;;0.0
6339;Primair inkomen, onbekend;187;2012;0;0.0;;;0.0
6340;Primair inkomen, onbekend;187;2013;0;0.0;;;0.0
6341;Primair inkomen, onbekend;187;2014;0;0.0;;;0.0
6342;Primair inkomen, onbekend;188;2001;0;0.0;;;0.0
6343;Primair inkomen, onbekend;188;2002;0;0.0;;;0.0
6344;Primair inkomen, onbekend;188;2003;0;0.0;;;0.0
6345;Primair inkomen, onbekend;188;2004;0;0.0;;;0.0
6346;Primair inkomen, onbekend;188;2005;0;0.0;;;0.0
6347;Primair inkomen, onbekend;188;2006;0;0.0;;;0.0
6348;Primair inkomen, onbekend;188;2007;0;0.0;;;0.0
6349;Primair inkomen, onbekend;188;2008;0;0.0;;;0.0
6350;Primair inkomen, onbekend;188;2009;0;0.0;;;0.0
6351;Primair inkomen, onbekend;188;2010;0;0.0;;;0.0
6352;Primair inkomen, onbekend;188;2011;0;0.0;;;0.0
6353;Primair inkomen, onbekend;188;2012;0;0.0;;;0.0
6354;Primair inkomen, onbekend;188;2013;0;0.0;;;0.0
6355;Primair inkomen, onbekend;188;2014;0;0.0;;;0.0
6356;Primair inkomen, onbekend;189;2001;0;0.0;;;0.0
6357;Primair inkomen, onbekend;189;2002;0;0.0;;;0.0
6358;Primair inkomen, onbekend;189;2003;0;0.0;;;0.0
6359;Primair inkomen, onbekend;189;2004;0;0.0;;;0.0
6360;Primair inkomen, onbekend;189;2005;0;0.0;;;0.0
6361;Primair inkomen, onbekend;189;2006;0;0.0;;;0.0
6362;Primair inkomen, onbekend;189;2007;0;0.0;;;0.0
6363;Primair inkomen, onbekend;189;2008;0;0.0;;;0.0
6364;Primair inkomen, onbekend;189;2009;0;0.0;;;0.0
6365;Primair inkomen, onbekend;189;2010;0;0.0;;;0.0
6366;Primair inkomen, onbekend;189;2011;0;0.0;;;0.0
6367;Primair inkomen, onbekend;189;2012;0;0.0;;;0.0
6368;Primair inkomen, onbekend;189;2013;0;0.0;;;0.0
6369;Primair inkomen, onbekend;189;2014;0;0.0;;;0.0
6370;Primair inkomen, onbekend;190;2001;0;0.0;;;0.0
6371;Primair inkomen, onbekend;190;2002;0;0.0;;;0.0
6372;Primair inkomen, onbekend;190;2003;0;0.0;;;0.0
6373;Primair inkomen, onbekend;190;2004;0;0.0;;;0.0
6374;Primair inkomen, onbekend;190;2005;0;0.0;;;0.0
6375;Primair inkomen, onbekend;190;2006;0;0.0;;;0.0
6376;Primair inkomen, onbekend;190;2007;0;0.0;;;0.0
6377;Primair inkomen, onbekend;190;2008;0;0.0;;;0.0
6378;Primair inkomen, onbekend;190;2009;0;0.0;;;0.0
6379;Primair inkomen, onbekend;190;2010;0;0.0;;;0.0
6380;Primair inkomen, onbekend;190;2011;0;0.0;;;0.0
6381;Primair inkomen, onbekend;190;2012;0;0.0;;;0.0
6382;Primair inkomen, onbekend;190;2013;0;0.0;;;0.0
6383;Primair inkomen, onbekend;190;2014;0;0.0;;;0.0
6384;Primair inkomen, onbekend;191;2001;0;0.0;;;0.0
6385;Primair inkomen, onbekend;191;2002;0;0.0;;;0.0
6386;Primair inkomen, onbekend;191;2003;0;0.0;;;0.0
6387;Primair inkomen, onbekend;191;2004;0;0.0;;;0.0
6388;Primair inkomen, onbekend;191;2005;0;0.0;;;0.0
6389;Primair inkomen, onbekend;191;2006;0;0.0;;;0.0
6390;Primair inkomen, onbekend;191;2007;0;0.0;;;0.0
6391;Primair inkomen, onbekend;191;2008;0;0.0;;;0.0
6392;Primair inkomen, onbekend;191;2009;0;0.0;;;0.0
6393;Primair inkomen, onbekend;191;2010;0;0.0;;;0.0
6394;Primair inkomen, onbekend;191;2011;0;0.0;;;0.0
6395;Primair inkomen, onbekend;191;2012;0;0.0;;;0.0
6396;Primair inkomen, onbekend;191;2013;0;0.0;;;0.0
6397;Primair inkomen, onbekend;191;2014;0;0.0;;;0.0
6398;Primair inkomen, onbekend;192;2001;0;0.0;;;0.0
6399;Primair inkomen, onbekend;192;2002;0;0.0;;;0.0
6400;Primair inkomen, onbekend;192;2003;0;0.0;;;0.0
6401;Primair inkomen, onbekend;192;2004;0;0.0;;;0.0
6402;Primair inkomen, onbekend;192;2005;0;0.0;;;0.0
6403;Primair inkomen, onbekend;192;2006;0;0.0;;;0.0
6404;Primair inkomen, onbekend;192;2007;0;0.0;;;0.0
6405;Primair inkomen, onbekend;192;2008;0;0.0;;;0.0
6406;Primair inkomen, onbekend;192;2009;0;0.0;;;0.0
6407;Primair inkomen, onbekend;192;2010;0;0.0;;;0.0
6408;Primair inkomen, onbekend;192;2011;0;0.0;;;0.0
6409;Primair inkomen, onbekend;192;2012;0;0.0;;;0.0
6410;Primair inkomen, onbekend;192;2013;0;0.0;;;0.0
6411;Primair inkomen, onbekend;192;2014;0;0.0;;;0.0
6412;Primair inkomen, onbekend;193;2001;0;0.0;;;0.0
6413;Primair inkomen, onbekend;193;2002;0;0.0;;;0.0
6414;Primair inkomen, onbekend;193;2003;0;0.0;;;0.0
6415;Primair inkomen, onbekend;193;2004;0;0.0;;;0.0
6416;Primair inkomen, onbekend;193;2005;0;0.0;;;0.0
6417;Primair inkomen, onbekend;193;2006;0;0.0;;;0.0
6418;Primair inkomen, onbekend;193;2007;0;0.0;;;0.0
6419;Primair inkomen, onbekend;193;2008;0;0.0;;;0.0
6420;Primair inkomen, onbekend;193;2009;0;0.0;;;0.0
6421;Primair inkomen, onbekend;193;2010;0;0.0;;;0.0
6422;Primair inkomen, onbekend;193;2011;0;0.0;;;0.0
6423;Primair inkomen, onbekend;193;2012;0;0.0;;;0.0
6424;Primair inkomen, onbekend;193;2013;0;0.0;;;0.0
6425;Primair inkomen, onbekend;193;2014;0;0.0;;;0.0
6426;Primair inkomen, onbekend;194;2001;0;0.0;;;0.0
6427;Primair inkomen, onbekend;194;2002;0;0.0;;;0.0
6428;Primair inkomen, onbekend;194;2003;0;0.0;;;0.0
6429;Primair inkomen, onbekend;194;2004;0;0.0;;;0.0
6430;Primair inkomen, onbekend;194;2005;0;0.0;;;0.0
6431;Primair inkomen, onbekend;194;2006;0;0.0;;;0.0
6432;Primair inkomen, onbekend;194;2007;0;0.0;;;0.0
6433;Primair inkomen, onbekend;194;2008;0;0.0;;;0.0
6434;Primair inkomen, onbekend;194;2009;0;0.0;;;0.0
6435;Primair inkomen, onbekend;194;2010;0;0.0;;;0.0
6436;Primair inkomen, onbekend;194;2011;0;0.0;;;0.0
6437;Primair inkomen, onbekend;194;2012;0;0.0;;;0.0
6438;Primair inkomen, onbekend;194;2013;0;0.0;;;0.0
6439;Primair inkomen, onbekend;194;2014;0;0.0;;;0.0
6440;Primair inkomen, onbekend;195;2001;0;0.0;;;0.0
6441;Primair inkomen, onbekend;195;2002;0;0.0;;;0.0
6442;Primair inkomen, onbekend;195;2003;0;0.0;;;0.0
6443;Primair inkomen, onbekend;195;2004;0;0.0;;;0.0
6444;Primair inkomen, onbekend;195;2005;0;0.0;;;0.0
6445;Primair inkomen, onbekend;195;2006;0;0.0;;;0.0
6446;Primair inkomen, onbekend;195;2007;0;0.0;;;0.0
6447;Primair inkomen, onbekend;195;2008;0;0.0;;;0.0
6448;Primair inkomen, onbekend;195;2009;0;0.0;;;0.0
6449;Primair inkomen, onbekend;195;2010;0;0.0;;;0.0
6450;Primair inkomen, onbekend;195;2011;0;0.0;;;0.0
6451;Primair inkomen, onbekend;195;2012;0;0.0;;;0.0
6452;Primair inkomen, onbekend;195;2013;0;0.0;;;0.0
6453;Primair inkomen, onbekend;195;2014;0;0.0;;;0.0
6454;Primair inkomen, onbekend;202;2001;0;0.0;;;0.0
6455;Primair inkomen, onbekend;202;2002;0;0.0;;;0.0
6456;Primair inkomen, onbekend;202;2003;0;0.0;;;0.0
6457;Primair inkomen, onbekend;202;2004;0;0.0;;;0.0
6458;Primair inkomen, onbekend;202;2005;0;0.0;;;0.0
6459;Primair inkomen, onbekend;202;2006;0;0.0;;;0.0
6460;Primair inkomen, onbekend;202;2007;0;0.0;;;0.0
6461;Primair inkomen, onbekend;202;2008;0;0.0;;;0.0
6462;Primair inkomen, onbekend;202;2009;0;0.0;;;0.0
6463;Primair inkomen, onbekend;202;2010;0;0.0;;;0.0
6464;Primair inkomen, onbekend;202;2011;0;0.0;;;0.0
6465;Primair inkomen, onbekend;202;2012;0;0.0;;;0.0
6466;Primair inkomen, onbekend;202;2013;0;0.0;;;0.0
6467;Primair inkomen, onbekend;202;2014;0;0.0;;;0.0
6468;Primair inkomen, onbekend;203;2001;0;0.0;;;0.0
6469;Primair inkomen, onbekend;203;2002;0;0.0;;;0.0
6470;Primair inkomen, onbekend;203;2003;0;0.0;;;0.0
6471;Primair inkomen, onbekend;203;2004;0;0.0;;;0.0
6472;Primair inkomen, onbekend;203;2005;0;0.0;;;0.0
6473;Primair inkomen, onbekend;203;2006;0;0.0;;;0.0
6474;Primair inkomen, onbekend;203;2007;0;0.0;;;0.0
6475;Primair inkomen, onbekend;203;2008;0;0.0;;;0.0
6476;Primair inkomen, onbekend;203;2009;0;0.0;;;0.0
6477;Primair inkomen, onbekend;203;2010;0;0.0;;;0.0
6478;Primair inkomen, onbekend;203;2011;0;0.0;;;0.0
6479;Primair inkomen, onbekend;203;2012;0;0.0;;;0.0
6480;Primair inkomen, onbekend;203;2013;0;0.0;;;0.0
6481;Primair inkomen, onbekend;203;2014;0;0.0;;;0.0
6482;Primair inkomen, onbekend;204;2001;0;0.0;;;0.0
6483;Primair inkomen, onbekend;204;2002;0;0.0;;;0.0
6484;Primair inkomen, onbekend;204;2003;0;0.0;;;0.0
6485;Primair inkomen, onbekend;204;2004;0;0.0;;;0.0
6486;Primair inkomen, onbekend;204;2005;0;0.0;;;0.0
6487;Primair inkomen, onbekend;204;2006;0;0.0;;;0.0
6488;Primair inkomen, onbekend;204;2007;0;0.0;;;0.0
6489;Primair inkomen, onbekend;204;2008;0;0.0;;;0.0
6490;Primair inkomen, onbekend;204;2009;0;0.0;;;0.0
6491;Primair inkomen, onbekend;204;2010;0;0.0;;;0.0
6492;Primair inkomen, onbekend;204;2011;0;0.0;;;0.0
6493;Primair inkomen, onbekend;204;2012;0;0.0;;;0.0
6494;Primair inkomen, onbekend;204;2013;0;0.0;;;0.0
6495;Primair inkomen, onbekend;204;2014;0;0.0;;;0.0
6496;Primair inkomen, onbekend;205;2001;0;0.0;;;0.0
6497;Primair inkomen, onbekend;205;2002;0;0.0;;;0.0
6498;Primair inkomen, onbekend;205;2003;0;0.0;;;0.0
6499;Primair inkomen, onbekend;205;2004;0;0.0;;;0.0
6500;Primair inkomen, onbekend;205;2005;0;0.0;;;0.0
6501;Primair inkomen, onbekend;205;2006;0;0.0;;;0.0
6502;Primair inkomen, onbekend;205;2007;0;0.0;;;0.0
6503;Primair inkomen, onbekend;205;2008;0;0.0;;;0.0
6504;Primair inkomen, onbekend;205;2009;0;0.0;;;0.0
6505;Primair inkomen, onbekend;205;2010;0;0.0;;;0.0
6506;Primair inkomen, onbekend;205;2011;0;0.0;;;0.0
6507;Primair inkomen, onbekend;205;2012;0;0.0;;;0.0
6508;Primair inkomen, onbekend;205;2013;0;0.0;;;0.0
6509;Primair inkomen, onbekend;205;2014;0;0.0;;;0.0
6510;Primair inkomen, onbekend;211;2001;0;0.0;;;0.0
6511;Primair inkomen, onbekend;211;2002;0;0.0;;;0.0
6512;Primair inkomen, onbekend;211;2003;0;0.0;;;0.0
6513;Primair inkomen, onbekend;211;2004;0;0.0;;;0.0
6514;Primair inkomen, onbekend;211;2005;0;0.0;;;0.0
6515;Primair inkomen, onbekend;211;2006;0;0.0;;;0.0
6516;Primair inkomen, onbekend;211;2007;0;0.0;;;0.0
6517;Primair inkomen, onbekend;211;2008;0;0.0;;;0.0
6518;Primair inkomen, onbekend;211;2009;0;0.0;;;0.0
6519;Primair inkomen, onbekend;211;2010;0;0.0;;;0.0
6520;Primair inkomen, onbekend;211;2011;0;0.0;;;0.0
6521;Primair inkomen, onbekend;211;2012;0;0.0;;;0.0
6522;Primair inkomen, onbekend;211;2013;0;0.0;;;0.0
6523;Primair inkomen, onbekend;211;2014;0;0.0;;;0.0
6524;Primair inkomen, onbekend;212;2001;0;0.0;;;0.0
6525;Primair inkomen, onbekend;212;2002;0;0.0;;;0.0
6526;Primair inkomen, onbekend;212;2003;0;0.0;;;0.0
6527;Primair inkomen, onbekend;212;2004;0;0.0;;;0.0
6528;Primair inkomen, onbekend;212;2005;0;0.0;;;0.0
6529;Primair inkomen, onbekend;212;2006;0;0.0;;;0.0
6530;Primair inkomen, onbekend;212;2007;0;0.0;;;0.0
6531;Primair inkomen, onbekend;212;2008;0;0.0;;;0.0
6532;Primair inkomen, onbekend;212;2009;0;0.0;;;0.0
6533;Primair inkomen, onbekend;212;2010;0;0.0;;;0.0
6534;Primair inkomen, onbekend;212;2011;0;0.0;;;0.0
6535;Primair inkomen, onbekend;212;2012;0;0.0;;;0.0
6536;Primair inkomen, onbekend;212;2013;0;0.0;;;0.0
6537;Primair inkomen, onbekend;212;2014;0;0.0;;;0.0
6538;Primair inkomen, onbekend;213;2001;0;0.0;;;0.0
6539;Primair inkomen, onbekend;213;2002;0;0.0;;;0.0
6540;Primair inkomen, onbekend;213;2003;0;0.0;;;0.0
6541;Primair inkomen, onbekend;213;2004;0;0.0;;;0.0
6542;Primair inkomen, onbekend;213;2005;0;0.0;;;0.0
6543;Primair inkomen, onbekend;213;2006;0;0.0;;;0.0
6544;Primair inkomen, onbekend;213;2007;0;0.0;;;0.0
6545;Primair inkomen, onbekend;213;2008;0;0.0;;;0.0
6546;Primair inkomen, onbekend;213;2009;0;0.0;;;0.0
6547;Primair inkomen, onbekend;213;2010;0;0.0;;;0.0
6548;Primair inkomen, onbekend;213;2011;0;0.0;;;0.0
6549;Primair inkomen, onbekend;213;2012;0;0.0;;;0.0
6550;Primair inkomen, onbekend;213;2013;0;0.0;;;0.0
6551;Primair inkomen, onbekend;213;2014;0;0.0;;;0.0
6552;Primair inkomen, onbekend;214;2001;0;0.0;;;0.0
6553;Primair inkomen, onbekend;214;2002;0;0.0;;;0.0
6554;Primair inkomen, onbekend;214;2003;0;0.0;;;0.0
6555;Primair inkomen, onbekend;214;2004;0;0.0;;;0.0
6556;Primair inkomen, onbekend;214;2005;0;0.0;;;0.0
6557;Primair inkomen, onbekend;214;2006;0;0.0;;;0.0
6558;Primair inkomen, onbekend;214;2007;0;0.0;;;0.0
6559;Primair inkomen, onbekend;214;2008;0;0.0;;;0.0
6560;Primair inkomen, onbekend;214;2009;0;0.0;;;0.0
6561;Primair inkomen, onbekend;214;2010;0;0.0;;;0.0
6562;Primair inkomen, onbekend;214;2011;0;0.0;;;0.0
6563;Primair inkomen, onbekend;214;2012;0;0.0;;;0.0
6564;Primair inkomen, onbekend;214;2013;0;0.0;;;0.0
6565;Primair inkomen, onbekend;214;2014;0;0.0;;;0.0
6566;Primair inkomen, onbekend;215;2001;0;0.0;;;0.0
6567;Primair inkomen, onbekend;215;2002;0;0.0;;;0.0
6568;Primair inkomen, onbekend;215;2003;0;0.0;;;0.0
6569;Primair inkomen, onbekend;215;2004;0;0.0;;;0.0
6570;Primair inkomen, onbekend;215;2005;0;0.0;;;0.0
6571;Primair inkomen, onbekend;215;2006;0;0.0;;;0.0
6572;Primair inkomen, onbekend;215;2007;0;0.0;;;0.0
6573;Primair inkomen, onbekend;215;2008;0;0.0;;;0.0
6574;Primair inkomen, onbekend;215;2009;0;0.0;;;0.0
6575;Primair inkomen, onbekend;215;2010;0;0.0;;;0.0
6576;Primair inkomen, onbekend;215;2011;0;0.0;;;0.0
6577;Primair inkomen, onbekend;215;2012;0;0.0;;;0.0
6578;Primair inkomen, onbekend;215;2013;0;0.0;;;0.0
6579;Primair inkomen, onbekend;215;2014;0;0.0;;;0.0
6580;Primair inkomen, onbekend;221;2001;0;0.0;;;0.0
6581;Primair inkomen, onbekend;221;2002;0;0.0;;;0.0
6582;Primair inkomen, onbekend;221;2003;0;0.0;;;0.0
6583;Primair inkomen, onbekend;221;2004;0;0.0;;;0.0
6584;Primair inkomen, onbekend;221;2005;0;0.0;;;0.0
6585;Primair inkomen, onbekend;221;2006;0;0.0;;;0.0
6586;Primair inkomen, onbekend;221;2007;0;0.0;;;0.0
6587;Primair inkomen, onbekend;221;2008;0;0.0;;;0.0
6588;Primair inkomen, onbekend;221;2009;0;0.0;;;0.0
6589;Primair inkomen, onbekend;221;2010;0;0.0;;;0.0
6590;Primair inkomen, onbekend;221;2011;0;0.0;;;0.0
6591;Primair inkomen, onbekend;221;2012;0;0.0;;;0.0
6592;Primair inkomen, onbekend;221;2013;0;0.0;;;0.0
6593;Primair inkomen, onbekend;221;2014;0;0.0;;;0.0
6594;Primair inkomen, onbekend;222;2001;0;0.0;;;0.0
6595;Primair inkomen, onbekend;222;2002;0;0.0;;;0.0
6596;Primair inkomen, onbekend;222;2003;0;0.0;;;0.0
6597;Primair inkomen, onbekend;222;2004;0;0.0;;;0.0
6598;Primair inkomen, onbekend;222;2005;0;0.0;;;0.0
6599;Primair inkomen, onbekend;222;2006;0;0.0;;;0.0
6600;Primair inkomen, onbekend;222;2007;0;0.0;;;0.0
6601;Primair inkomen, onbekend;222;2008;0;0.0;;;0.0
6602;Primair inkomen, onbekend;222;2009;0;0.0;;;0.0
6603;Primair inkomen, onbekend;222;2010;0;0.0;;;0.0
6604;Primair inkomen, onbekend;222;2011;0;0.0;;;0.0
6605;Primair inkomen, onbekend;222;2012;0;0.0;;;0.0
6606;Primair inkomen, onbekend;222;2013;0;0.0;;;0.0
6607;Primair inkomen, onbekend;222;2014;0;0.0;;;0.0
6608;Primair inkomen, onbekend;223;2001;0;0.0;;;0.0
6609;Primair inkomen, onbekend;223;2002;0;0.0;;;0.0
6610;Primair inkomen, onbekend;223;2003;0;0.0;;;0.0
6611;Primair inkomen, onbekend;223;2004;0;0.0;;;0.0
6612;Primair inkomen, onbekend;223;2005;0;0.0;;;0.0
6613;Primair inkomen, onbekend;223;2006;0;0.0;;;0.0
6614;Primair inkomen, onbekend;223;2007;0;0.0;;;0.0
6615;Primair inkomen, onbekend;223;2008;0;0.0;;;0.0
6616;Primair inkomen, onbekend;223;2009;0;0.0;;;0.0
6617;Primair inkomen, onbekend;223;2010;0;0.0;;;0.0
6618;Primair inkomen, onbekend;223;2011;0;0.0;;;0.0
6619;Primair inkomen, onbekend;223;2012;0;0.0;;;0.0
6620;Primair inkomen, onbekend;223;2013;0;0.0;;;0.0
6621;Primair inkomen, onbekend;223;2014;0;0.0;;;0.0
6622;Primair inkomen, onbekend;224;2001;0;0.0;;;0.0
6623;Primair inkomen, onbekend;224;2002;0;0.0;;;0.0
6624;Primair inkomen, onbekend;224;2003;0;0.0;;;0.0
6625;Primair inkomen, onbekend;224;2004;0;0.0;;;0.0
6626;Primair inkomen, onbekend;224;2005;0;0.0;;;0.0
6627;Primair inkomen, onbekend;224;2006;0;0.0;;;0.0
6628;Primair inkomen, onbekend;224;2007;0;0.0;;;0.0
6629;Primair inkomen, onbekend;224;2008;0;0.0;;;0.0
6630;Primair inkomen, onbekend;224;2009;0;0.0;;;0.0
6631;Primair inkomen, onbekend;224;2010;0;0.0;;;0.0
6632;Primair inkomen, onbekend;224;2011;0;0.0;;;0.0
6633;Primair inkomen, onbekend;224;2012;0;0.0;;;0.0
6634;Primair inkomen, onbekend;224;2013;0;0.0;;;0.0
6635;Primair inkomen, onbekend;224;2014;0;0.0;;;0.0
6636;Primair inkomen, onbekend;231;2001;0;0.0;;;0.0
6637;Primair inkomen, onbekend;231;2002;0;0.0;;;0.0
6638;Primair inkomen, onbekend;231;2003;0;0.0;;;0.0
6639;Primair inkomen, onbekend;231;2004;0;0.0;;;0.0
6640;Primair inkomen, onbekend;231;2005;0;0.0;;;0.0
6641;Primair inkomen, onbekend;231;2006;0;0.0;;;0.0
6642;Primair inkomen, onbekend;231;2007;0;0.0;;;0.0
6643;Primair inkomen, onbekend;231;2008;0;0.0;;;0.0
6644;Primair inkomen, onbekend;231;2009;0;0.0;;;0.0
6645;Primair inkomen, onbekend;231;2010;0;0.0;;;0.0
6646;Primair inkomen, onbekend;231;2011;0;0.0;;;0.0
6647;Primair inkomen, onbekend;231;2012;0;0.0;;;0.0
6648;Primair inkomen, onbekend;231;2013;0;0.0;;;0.0
6649;Primair inkomen, onbekend;231;2014;0;0.0;;;0.0
6650;Primair inkomen, onbekend;232;2001;0;0.0;;;0.0
6651;Primair inkomen, onbekend;232;2002;0;0.0;;;0.0
6652;Primair inkomen, onbekend;232;2003;0;0.0;;;0.0
6653;Primair inkomen, onbekend;232;2004;0;0.0;;;0.0
6654;Primair inkomen, onbekend;232;2005;0;0.0;;;0.0
6655;Primair inkomen, onbekend;232;2006;0;0.0;;;0.0
6656;Primair inkomen, onbekend;232;2007;0;0.0;;;0.0
6657;Primair inkomen, onbekend;232;2008;0;0.0;;;0.0
6658;Primair inkomen, onbekend;232;2009;0;0.0;;;0.0
6659;Primair inkomen, onbekend;232;2010;0;0.0;;;0.0
6660;Primair inkomen, onbekend;232;2011;0;0.0;;;0.0
6661;Primair inkomen, onbekend;232;2012;0;0.0;;;0.0
6662;Primair inkomen, onbekend;232;2013;0;0.0;;;0.0
6663;Primair inkomen, onbekend;232;2014;0;0.0;;;0.0
6664;Primair inkomen, onbekend;233;2001;0;0.0;;;0.0
6665;Primair inkomen, onbekend;233;2002;0;0.0;;;0.0
6666;Primair inkomen, onbekend;233;2003;0;0.0;;;0.0
6667;Primair inkomen, onbekend;233;2004;0;0.0;;;0.0
6668;Primair inkomen, onbekend;233;2005;0;0.0;;;0.0
6669;Primair inkomen, onbekend;233;2006;0;0.0;;;0.0
6670;Primair inkomen, onbekend;233;2007;0;0.0;;;0.0
6671;Primair inkomen, onbekend;233;2008;0;0.0;;;0.0
6672;Primair inkomen, onbekend;233;2009;0;0.0;;;0.0
6673;Primair inkomen, onbekend;233;2010;0;0.0;;;0.0
6674;Primair inkomen, onbekend;233;2011;0;0.0;;;0.0
6675;Primair inkomen, onbekend;233;2012;0;0.0;;;0.0
6676;Primair inkomen, onbekend;233;2013;0;0.0;;;0.0
6677;Primair inkomen, onbekend;233;2014;0;0.0;;;0.0
6678;Primair inkomen, onbekend;234;2001;0;0.0;;;0.0
6679;Primair inkomen, onbekend;234;2002;0;0.0;;;0.0
6680;Primair inkomen, onbekend;234;2003;0;0.0;;;0.0
6681;Primair inkomen, onbekend;234;2004;0;0.0;;;0.0
6682;Primair inkomen, onbekend;234;2005;0;0.0;;;0.0
6683;Primair inkomen, onbekend;234;2006;0;0.0;;;0.0
6684;Primair inkomen, onbekend;234;2007;0;0.0;;;0.0
6685;Primair inkomen, onbekend;234;2008;0;0.0;;;0.0
6686;Primair inkomen, onbekend;234;2009;0;0.0;;;0.0
6687;Primair inkomen, onbekend;234;2010;0;0.0;;;0.0
6688;Primair inkomen, onbekend;234;2011;0;0.0;;;0.0
6689;Primair inkomen, onbekend;234;2012;0;0.0;;;0.0
6690;Primair inkomen, onbekend;234;2013;0;0.0;;;0.0
6691;Primair inkomen, onbekend;234;2014;0;0.0;;;0.0
6692;Primair inkomen, onbekend;235;2001;0;0.0;;;0.0
6693;Primair inkomen, onbekend;235;2002;0;0.0;;;0.0
6694;Primair inkomen, onbekend;235;2003;0;0.0;;;0.0
6695;Primair inkomen, onbekend;235;2004;0;0.0;;;0.0
6696;Primair inkomen, onbekend;235;2005;0;0.0;;;0.0
6697;Primair inkomen, onbekend;235;2006;0;0.0;;;0.0
6698;Primair inkomen, onbekend;235;2007;0;0.0;;;0.0
