ID;BedrijfstakkenBranches;Landen;Perioden;HRSTKern_1
7006;Openbaar bestuur;Hongarije;1998;15.6
7007;Openbaar bestuur;Hongarije;1999;16.2
7008;Openbaar bestuur;Hongarije;2000;14.8
7009;Openbaar bestuur;Hongarije;2001;14.8
7010;Openbaar bestuur;Hongarije;2002;16.5
7011;Openbaar bestuur;Hongarije;2003;17.2
7012;Openbaar bestuur;Hongarije;2004;18.0
7013;Openbaar bestuur;Hongarije;2005;20.4
7014;Openbaar bestuur;Hongarije;2006;20.5
7015;Openbaar bestuur;Hongarije;2007;23.7
7016;Openbaar bestuur;Hongarije;2008;24.0
7017;Openbaar bestuur;Hongarije;2009;
7018;Openbaar bestuur;Hongarije;2010;
7019;Openbaar bestuur;Hongarije;2011;
7020;Openbaar bestuur;Ierland;1994;5.0
7021;Openbaar bestuur;Ierland;1995;6.7
7022;Openbaar bestuur;Ierland;1996;7.3
7023;Openbaar bestuur;Ierland;1997;8.6
7024;Openbaar bestuur;Ierland;1998;
7025;Openbaar bestuur;Ierland;1999;10.3
7026;Openbaar bestuur;Ierland;2000;9.9
7027;Openbaar bestuur;Ierland;2001;12.0
7028;Openbaar bestuur;Ierland;2002;13.2
7029;Openbaar bestuur;Ierland;2003;15.4
7030;Openbaar bestuur;Ierland;2004;14.6
7031;Openbaar bestuur;Ierland;2005;12.9
7032;Openbaar bestuur;Ierland;2006;12.2
7033;Openbaar bestuur;Ierland;2007;12.0
7034;Openbaar bestuur;Ierland;2008;11.2
7035;Openbaar bestuur;Ierland;2009;
7036;Openbaar bestuur;Ierland;2010;
7037;Openbaar bestuur;Ierland;2011;
7038;Openbaar bestuur;Italië;1994;7.0
7039;Openbaar bestuur;Italië;1995;7.0
7040;Openbaar bestuur;Italië;1996;7.0
7041;Openbaar bestuur;Italië;1997;7.7
7042;Openbaar bestuur;Italië;1998;7.4
7043;Openbaar bestuur;Italië;1999;7.8
7044;Openbaar bestuur;Italië;2000;9.3
7045;Openbaar bestuur;Italië;2001;10.3
7046;Openbaar bestuur;Italië;2002;9.9
7047;Openbaar bestuur;Italië;2003;10.4
7048;Openbaar bestuur;Italië;2004;10.7
7049;Openbaar bestuur;Italië;2005;10.8
7050;Openbaar bestuur;Italië;2006;10.6
7051;Openbaar bestuur;Italië;2007;11.1
7052;Openbaar bestuur;Italië;2008;12.2
7053;Openbaar bestuur;Italië;2009;
7054;Openbaar bestuur;Italië;2010;
7055;Openbaar bestuur;Italië;2011;
7056;Openbaar bestuur;Nederland;1994;
7057;Openbaar bestuur;Nederland;1995;
7058;Openbaar bestuur;Nederland;1996;20.6
7059;Openbaar bestuur;Nederland;1997;19.7
7060;Openbaar bestuur;Nederland;1998;21.9
7061;Openbaar bestuur;Nederland;1999;20.3
7062;Openbaar bestuur;Nederland;2000;19.3
7063;Openbaar bestuur;Nederland;2001;20.3
7064;Openbaar bestuur;Nederland;2002;17.3
7065;Openbaar bestuur;Nederland;2003;25.5
7066;Openbaar bestuur;Nederland;2004;28.1
7067;Openbaar bestuur;Nederland;2005;30.2
7068;Openbaar bestuur;Nederland;2006;29.5
7069;Openbaar bestuur;Nederland;2007;30.6
7070;Openbaar bestuur;Nederland;2008;29.3
7071;Openbaar bestuur;Nederland;2009;
7072;Openbaar bestuur;Nederland;2010;
7073;Openbaar bestuur;Nederland;2011;
7074;Openbaar bestuur;Oostenrijk;1994;
7075;Openbaar bestuur;Oostenrijk;1995;8.3
7076;Openbaar bestuur;Oostenrijk;1996;7.3
7077;Openbaar bestuur;Oostenrijk;1997;8.2
7078;Openbaar bestuur;Oostenrijk;1998;8.8
7079;Openbaar bestuur;Oostenrijk;1999;11.5
7080;Openbaar bestuur;Oostenrijk;2000;10.8
7081;Openbaar bestuur;Oostenrijk;2001;11.6
7082;Openbaar bestuur;Oostenrijk;2002;12.0
7083;Openbaar bestuur;Oostenrijk;2003;11.3
7084;Openbaar bestuur;Oostenrijk;2004;14.9
7085;Openbaar bestuur;Oostenrijk;2005;13.0
7086;Openbaar bestuur;Oostenrijk;2006;12.9
7087;Openbaar bestuur;Oostenrijk;2007;16.0
7088;Openbaar bestuur;Oostenrijk;2008;13.5
7089;Openbaar bestuur;Oostenrijk;2009;
7090;Openbaar bestuur;Oostenrijk;2010;
7091;Openbaar bestuur;Oostenrijk;2011;
7092;Openbaar bestuur;Polen;1994;
7093;Openbaar bestuur;Polen;1995;
7094;Openbaar bestuur;Polen;1996;
7095;Openbaar bestuur;Polen;1997;
7096;Openbaar bestuur;Polen;1998;
7097;Openbaar bestuur;Polen;1999;
7098;Openbaar bestuur;Polen;2000;
7099;Openbaar bestuur;Polen;2001;
7100;Openbaar bestuur;Polen;2002;
7101;Openbaar bestuur;Polen;2003;
7102;Openbaar bestuur;Polen;2004;26.4
7103;Openbaar bestuur;Polen;2005;32.0
7104;Openbaar bestuur;Polen;2006;34.6
7105;Openbaar bestuur;Polen;2007;35.3
7106;Openbaar bestuur;Polen;2008;
7107;Openbaar bestuur;Polen;2009;
7108;Openbaar bestuur;Polen;2010;
7109;Openbaar bestuur;Polen;2011;
7110;Openbaar bestuur;Spanje;1994;17.6
7111;Openbaar bestuur;Spanje;1995;18.7
7112;Openbaar bestuur;Spanje;1996;19.8
7113;Openbaar bestuur;Spanje;1997;19.8
7114;Openbaar bestuur;Spanje;1998;20.5
7115;Openbaar bestuur;Spanje;1999;23.4
7116;Openbaar bestuur;Spanje;2000;24.2
7117;Openbaar bestuur;Spanje;2001;24.8
7118;Openbaar bestuur;Spanje;2002;26.5
7119;Openbaar bestuur;Spanje;2003;26.4
7120;Openbaar bestuur;Spanje;2004;28.1
7121;Openbaar bestuur;Spanje;2005;27.6
7122;Openbaar bestuur;Spanje;2006;27.2
7123;Openbaar bestuur;Spanje;2007;28.5
7124;Openbaar bestuur;Spanje;2008;30.4
7125;Openbaar bestuur;Spanje;2009;
7126;Openbaar bestuur;Spanje;2010;
7127;Openbaar bestuur;Spanje;2011;
7128;Openbaar bestuur;Tsjechië;1994;
7129;Openbaar bestuur;Tsjechië;1995;
7130;Openbaar bestuur;Tsjechië;1996;
7131;Openbaar bestuur;Tsjechië;1997;
7132;Openbaar bestuur;Tsjechië;1998;11.8
7133;Openbaar bestuur;Tsjechië;1999;12.4
7134;Openbaar bestuur;Tsjechië;2000;13.2
7135;Openbaar bestuur;Tsjechië;2001;12.8
7136;Openbaar bestuur;Tsjechië;2002;12.3
7137;Openbaar bestuur;Tsjechië;2003;14.1
7138;Openbaar bestuur;Tsjechië;2004;15.1
7139;Openbaar bestuur;Tsjechië;2005;15.7
7140;Openbaar bestuur;Tsjechië;2006;17.5
7141;Openbaar bestuur;Tsjechië;2007;16.2
7142;Openbaar bestuur;Tsjechië;2008;17.2
7143;Openbaar bestuur;Tsjechië;2009;
7144;Openbaar bestuur;Tsjechië;2010;
7145;Openbaar bestuur;Tsjechië;2011;
7146;Openbaar bestuur;Verenigd Koninkrijk;1994;14.9
7147;Openbaar bestuur;Verenigd Koninkrijk;1995;13.0
7148;Openbaar bestuur;Verenigd Koninkrijk;1996;13.7
7149;Openbaar bestuur;Verenigd Koninkrijk;1997;14.1
7150;Openbaar bestuur;Verenigd Koninkrijk;1998;
7151;Openbaar bestuur;Verenigd Koninkrijk;1999;14.8
7152;Openbaar bestuur;Verenigd Koninkrijk;2000;15.0
7153;Openbaar bestuur;Verenigd Koninkrijk;2001;16.9
7154;Openbaar bestuur;Verenigd Koninkrijk;2002;17.1
7155;Openbaar bestuur;Verenigd Koninkrijk;2003;18.9
7156;Openbaar bestuur;Verenigd Koninkrijk;2004;19.6
7157;Openbaar bestuur;Verenigd Koninkrijk;2005;19.5
7158;Openbaar bestuur;Verenigd Koninkrijk;2006;20.3
7159;Openbaar bestuur;Verenigd Koninkrijk;2007;20.4
7160;Openbaar bestuur;Verenigd Koninkrijk;2008;20.2
7161;Openbaar bestuur;Verenigd Koninkrijk;2009;
7162;Openbaar bestuur;Verenigd Koninkrijk;2010;
7163;Openbaar bestuur;Verenigd Koninkrijk;2011;
7164;Openbaar bestuur;Zweden;1994;
7165;Openbaar bestuur;Zweden;1995;
7166;Openbaar bestuur;Zweden;1996;
7167;Openbaar bestuur;Zweden;1997;30.9
7168;Openbaar bestuur;Zweden;1998;34.2
7169;Openbaar bestuur;Zweden;1999;33.2
7170;Openbaar bestuur;Zweden;2000;36.0
7171;Openbaar bestuur;Zweden;2001;31.7
7172;Openbaar bestuur;Zweden;2002;35.3
7173;Openbaar bestuur;Zweden;2003;36.7
7174;Openbaar bestuur;Zweden;2004;38.4
7175;Openbaar bestuur;Zweden;2005;37.9
7176;Openbaar bestuur;Zweden;2006;39.2
7177;Openbaar bestuur;Zweden;2007;41.0
7178;Openbaar bestuur;Zweden;2008;
7179;Openbaar bestuur;Zweden;2009;
7180;Openbaar bestuur;Zweden;2010;
7181;Openbaar bestuur;Zweden;2011;
7182;Openbaar bestuur;EU-27;1994;
7183;Openbaar bestuur;EU-27;1995;
7184;Openbaar bestuur;EU-27;1996;
7185;Openbaar bestuur;EU-27;1997;
7186;Openbaar bestuur;EU-27;1998;
7187;Openbaar bestuur;EU-27;1999;
7188;Openbaar bestuur;EU-27;2000;
7189;Openbaar bestuur;EU-27;2001;
7190;Openbaar bestuur;EU-27;2002;
7191;Openbaar bestuur;EU-27;2003;
7192;Openbaar bestuur;EU-27;2004;21.6
7193;Openbaar bestuur;EU-27;2005;22.4
7194;Openbaar bestuur;EU-27;2006;22.5
7195;Openbaar bestuur;EU-27;2007;23.5
7196;Openbaar bestuur;EU-27;2008;
7197;Openbaar bestuur;EU-27;2009;
7198;Openbaar bestuur;EU-27;2010;
7199;Openbaar bestuur;EU-27;2011;
7200;Onderwijs;België;1994;73.1
7201;Onderwijs;België;1995;72.6
7202;Onderwijs;België;1996;75.2
7203;Onderwijs;België;1997;73.9
7204;Onderwijs;België;1998;70.8
7205;Onderwijs;België;1999;71.6
7206;Onderwijs;België;2000;71.2
7207;Onderwijs;België;2001;70.0
7208;Onderwijs;België;2002;70.2
7209;Onderwijs;België;2003;70.2
7210;Onderwijs;België;2004;70.9
7211;Onderwijs;België;2005;70.5
7212;Onderwijs;België;2006;70.8
7213;Onderwijs;België;2007;72.1
7214;Onderwijs;België;2008;72.1
7215;Onderwijs;België;2009;
7216;Onderwijs;België;2010;
7217;Onderwijs;België;2011;
7218;Onderwijs;Denemarken;1994;67.8
7219;Onderwijs;Denemarken;1995;66.8
7220;Onderwijs;Denemarken;1996;71.7
7221;Onderwijs;Denemarken;1997;68.1
7222;Onderwijs;Denemarken;1998;66.2
7223;Onderwijs;Denemarken;1999;63.8
7224;Onderwijs;Denemarken;2000;64.6
7225;Onderwijs;Denemarken;2001;63.7
7226;Onderwijs;Denemarken;2002;64.8
7227;Onderwijs;Denemarken;2003;63.7
7228;Onderwijs;Denemarken;2004;69.0
7229;Onderwijs;Denemarken;2005;68.9
7230;Onderwijs;Denemarken;2006;70.5
7231;Onderwijs;Denemarken;2007;65.7
7232;Onderwijs;Denemarken;2008;66.9
7233;Onderwijs;Denemarken;2009;
7234;Onderwijs;Denemarken;2010;
7235;Onderwijs;Denemarken;2011;
7236;Onderwijs;Duitsland;1994;61.8
7237;Onderwijs;Duitsland;1995;68.2
7238;Onderwijs;Duitsland;1996;66.1
7239;Onderwijs;Duitsland;1997;67.3
7240;Onderwijs;Duitsland;1998;
7241;Onderwijs;Duitsland;1999;64.5
7242;Onderwijs;Duitsland;2000;64.9
7243;Onderwijs;Duitsland;2001;64.3
7244;Onderwijs;Duitsland;2002;59.3
7245;Onderwijs;Duitsland;2003;64.0
7246;Onderwijs;Duitsland;2004;65.0
7247;Onderwijs;Duitsland;2005;64.5
7248;Onderwijs;Duitsland;2006;62.7
7249;Onderwijs;Duitsland;2007;64.7
7250;Onderwijs;Duitsland;2008;64.7
7251;Onderwijs;Duitsland;2009;
7252;Onderwijs;Duitsland;2010;
7253;Onderwijs;Duitsland;2011;
7254;Onderwijs;Finland;1994;
7255;Onderwijs;Finland;1995;
7256;Onderwijs;Finland;1996;
7257;Onderwijs;Finland;1997;55.5
7258;Onderwijs;Finland;1998;61.1
7259;Onderwijs;Finland;1999;61.4
7260;Onderwijs;Finland;2000;62.1
7261;Onderwijs;Finland;2001;63.7
7262;Onderwijs;Finland;2002;61.3
7263;Onderwijs;Finland;2003;60.7
7264;Onderwijs;Finland;2004;61.9
7265;Onderwijs;Finland;2005;61.9
7266;Onderwijs;Finland;2006;63.5
7267;Onderwijs;Finland;2007;63.7
7268;Onderwijs;Finland;2008;67.2
7269;Onderwijs;Finland;2009;
7270;Onderwijs;Finland;2010;
7271;Onderwijs;Finland;2011;
7272;Onderwijs;Frankrijk;1994;59.5
7273;Onderwijs;Frankrijk;1995;57.1
7274;Onderwijs;Frankrijk;1996;53.7
7275;Onderwijs;Frankrijk;1997;55.8
7276;Onderwijs;Frankrijk;1998;59.1
7277;Onderwijs;Frankrijk;1999;58.9
7278;Onderwijs;Frankrijk;2000;59.8
7279;Onderwijs;Frankrijk;2001;61.2
7280;Onderwijs;Frankrijk;2002;61.0
7281;Onderwijs;Frankrijk;2003;58.6
7282;Onderwijs;Frankrijk;2004;60.9
7283;Onderwijs;Frankrijk;2005;62.5
7284;Onderwijs;Frankrijk;2006;59.1
7285;Onderwijs;Frankrijk;2007;62.3
7286;Onderwijs;Frankrijk;2008;61.6
7287;Onderwijs;Frankrijk;2009;
7288;Onderwijs;Frankrijk;2010;
7289;Onderwijs;Frankrijk;2011;
7290;Onderwijs;Hongarije;1994;
7291;Onderwijs;Hongarije;1995;
7292;Onderwijs;Hongarije;1996;
7293;Onderwijs;Hongarije;1997;53.6
7294;Onderwijs;Hongarije;1998;56.4
7295;Onderwijs;Hongarije;1999;58.2
7296;Onderwijs;Hongarije;2000;58.8
7297;Onderwijs;Hongarije;2001;58.8
7298;Onderwijs;Hongarije;2002;58.2
7299;Onderwijs;Hongarije;2003;58.1
7300;Onderwijs;Hongarije;2004;60.4
7301;Onderwijs;Hongarije;2005;60.0
7302;Onderwijs;Hongarije;2006;59.7
7303;Onderwijs;Hongarije;2007;61.0
7304;Onderwijs;Hongarije;2008;61.9
7305;Onderwijs;Hongarije;2009;
7306;Onderwijs;Hongarije;2010;
7307;Onderwijs;Hongarije;2011;
7308;Onderwijs;Ierland;1994;75.3
7309;Onderwijs;Ierland;1995;71.5
7310;Onderwijs;Ierland;1996;69.4
7311;Onderwijs;Ierland;1997;68.2
7312;Onderwijs;Ierland;1998;
7313;Onderwijs;Ierland;1999;68.7
7314;Onderwijs;Ierland;2000;68.4
7315;Onderwijs;Ierland;2001;66.2
7316;Onderwijs;Ierland;2002;66.5
7317;Onderwijs;Ierland;2003;66.6
7318;Onderwijs;Ierland;2004;67.4
7319;Onderwijs;Ierland;2005;66.4
7320;Onderwijs;Ierland;2006;65.9
7321;Onderwijs;Ierland;2007;66.7
7322;Onderwijs;Ierland;2008;66.2
7323;Onderwijs;Ierland;2009;
7324;Onderwijs;Ierland;2010;
7325;Onderwijs;Ierland;2011;
7326;Onderwijs;Italië;1994;40.7
7327;Onderwijs;Italië;1995;41.0
7328;Onderwijs;Italië;1996;40.3
7329;Onderwijs;Italië;1997;40.6
7330;Onderwijs;Italië;1998;40.6
7331;Onderwijs;Italië;1999;42.1
7332;Onderwijs;Italië;2000;42.2
7333;Onderwijs;Italië;2001;40.2
7334;Onderwijs;Italië;2002;40.9
7335;Onderwijs;Italië;2003;41.9
7336;Onderwijs;Italië;2004;43.3
7337;Onderwijs;Italië;2005;44.7
7338;Onderwijs;Italië;2006;44.9
7339;Onderwijs;Italië;2007;46.0
7340;Onderwijs;Italië;2008;47.8
7341;Onderwijs;Italië;2009;
7342;Onderwijs;Italië;2010;
7343;Onderwijs;Italië;2011;
7344;Onderwijs;Nederland;1994;
7345;Onderwijs;Nederland;1995;
7346;Onderwijs;Nederland;1996;71.5
7347;Onderwijs;Nederland;1997;72.2
7348;Onderwijs;Nederland;1998;70.9
7349;Onderwijs;Nederland;1999;70.2
7350;Onderwijs;Nederland;2000;70.6
7351;Onderwijs;Nederland;2001;68.2
7352;Onderwijs;Nederland;2002;68.4
7353;Onderwijs;Nederland;2003;70.8
7354;Onderwijs;Nederland;2004;70.7
7355;Onderwijs;Nederland;2005;69.8
7356;Onderwijs;Nederland;2006;71.8
7357;Onderwijs;Nederland;2007;71.7
7358;Onderwijs;Nederland;2008;70.7
7359;Onderwijs;Nederland;2009;
7360;Onderwijs;Nederland;2010;
7361;Onderwijs;Nederland;2011;
7362;Onderwijs;Oostenrijk;1994;
7363;Onderwijs;Oostenrijk;1995;47.2
7364;Onderwijs;Oostenrijk;1996;45.7
7365;Onderwijs;Oostenrijk;1997;47.4
7366;Onderwijs;Oostenrijk;1998;44.0
7367;Onderwijs;Oostenrijk;1999;53.1
7368;Onderwijs;Oostenrijk;2000;54.5
7369;Onderwijs;Oostenrijk;2001;57.4
7370;Onderwijs;Oostenrijk;2002;54.7
7371;Onderwijs;Oostenrijk;2003;51.7
7372;Onderwijs;Oostenrijk;2004;60.9
7373;Onderwijs;Oostenrijk;2005;62.7
7374;Onderwijs;Oostenrijk;2006;59.5
7375;Onderwijs;Oostenrijk;2007;56.8
7376;Onderwijs;Oostenrijk;2008;60.3
7377;Onderwijs;Oostenrijk;2009;
7378;Onderwijs;Oostenrijk;2010;
7379;Onderwijs;Oostenrijk;2011;
7380;Onderwijs;Polen;1994;
7381;Onderwijs;Polen;1995;
7382;Onderwijs;Polen;1996;
7383;Onderwijs;Polen;1997;
7384;Onderwijs;Polen;1998;
7385;Onderwijs;Polen;1999;
7386;Onderwijs;Polen;2000;
7387;Onderwijs;Polen;2001;
7388;Onderwijs;Polen;2002;
7389;Onderwijs;Polen;2003;
7390;Onderwijs;Polen;2004;62.0
7391;Onderwijs;Polen;2005;65.0
7392;Onderwijs;Polen;2006;64.6
7393;Onderwijs;Polen;2007;62.7
7394;Onderwijs;Polen;2008;
7395;Onderwijs;Polen;2009;
7396;Onderwijs;Polen;2010;
7397;Onderwijs;Polen;2011;
7398;Onderwijs;Spanje;1994;76.4
7399;Onderwijs;Spanje;1995;77.2
7400;Onderwijs;Spanje;1996;78.4
7401;Onderwijs;Spanje;1997;79.3
7402;Onderwijs;Spanje;1998;79.0
7403;Onderwijs;Spanje;1999;79.3
7404;Onderwijs;Spanje;2000;79.4
7405;Onderwijs;Spanje;2001;80.2
7406;Onderwijs;Spanje;2002;78.9
7407;Onderwijs;Spanje;2003;79.6
7408;Onderwijs;Spanje;2004;79.6
7409;Onderwijs;Spanje;2005;79.5
7410;Onderwijs;Spanje;2006;79.6
7411;Onderwijs;Spanje;2007;81.1
7412;Onderwijs;Spanje;2008;79.3
7413;Onderwijs;Spanje;2009;
7414;Onderwijs;Spanje;2010;
7415;Onderwijs;Spanje;2011;
7416;Onderwijs;Tsjechië;1994;
7417;Onderwijs;Tsjechië;1995;
7418;Onderwijs;Tsjechië;1996;
7419;Onderwijs;Tsjechië;1997;
7420;Onderwijs;Tsjechië;1998;38.3
7421;Onderwijs;Tsjechië;1999;40.4
7422;Onderwijs;Tsjechië;2000;41.0
7423;Onderwijs;Tsjechië;2001;41.7
7424;Onderwijs;Tsjechië;2002;44.1
7425;Onderwijs;Tsjechië;2003;44.6
7426;Onderwijs;Tsjechië;2004;43.3
7427;Onderwijs;Tsjechië;2005;47.3
7428;Onderwijs;Tsjechië;2006;47.0
7429;Onderwijs;Tsjechië;2007;49.0
7430;Onderwijs;Tsjechië;2008;50.2
7431;Onderwijs;Tsjechië;2009;
7432;Onderwijs;Tsjechië;2010;
7433;Onderwijs;Tsjechië;2011;
7434;Onderwijs;Verenigd Koninkrijk;1994;55.9
7435;Onderwijs;Verenigd Koninkrijk;1995;55.3
7436;Onderwijs;Verenigd Koninkrijk;1996;55.5
7437;Onderwijs;Verenigd Koninkrijk;1997;55.2
7438;Onderwijs;Verenigd Koninkrijk;1998;
7439;Onderwijs;Verenigd Koninkrijk;1999;54.8
7440;Onderwijs;Verenigd Koninkrijk;2000;52.4
7441;Onderwijs;Verenigd Koninkrijk;2001;52.1
7442;Onderwijs;Verenigd Koninkrijk;2002;52.4
7443;Onderwijs;Verenigd Koninkrijk;2003;51.5
7444;Onderwijs;Verenigd Koninkrijk;2004;52.7
7445;Onderwijs;Verenigd Koninkrijk;2005;53.2
7446;Onderwijs;Verenigd Koninkrijk;2006;51.6
7447;Onderwijs;Verenigd Koninkrijk;2007;50.5
7448;Onderwijs;Verenigd Koninkrijk;2008;51.0
7449;Onderwijs;Verenigd Koninkrijk;2009;
7450;Onderwijs;Verenigd Koninkrijk;2010;
7451;Onderwijs;Verenigd Koninkrijk;2011;
7452;Onderwijs;Zweden;1994;
7453;Onderwijs;Zweden;1995;
7454;Onderwijs;Zweden;1996;
7455;Onderwijs;Zweden;1997;63.6
7456;Onderwijs;Zweden;1998;64.5
7457;Onderwijs;Zweden;1999;64.6
7458;Onderwijs;Zweden;2000;67.4
7459;Onderwijs;Zweden;2001;62.2
7460;Onderwijs;Zweden;2002;62.5
7461;Onderwijs;Zweden;2003;59.4
7462;Onderwijs;Zweden;2004;60.2
7463;Onderwijs;Zweden;2005;61.3
7464;Onderwijs;Zweden;2006;61.2
7465;Onderwijs;Zweden;2007;61.5
7466;Onderwijs;Zweden;2008;
7467;Onderwijs;Zweden;2009;
7468;Onderwijs;Zweden;2010;
7469;Onderwijs;Zweden;2011;
7470;Onderwijs;EU-27;1994;
7471;Onderwijs;EU-27;1995;
7472;Onderwijs;EU-27;1996;
7473;Onderwijs;EU-27;1997;
7474;Onderwijs;EU-27;1998;
7475;Onderwijs;EU-27;1999;
7476;Onderwijs;EU-27;2000;
7477;Onderwijs;EU-27;2001;
7478;Onderwijs;EU-27;2002;
7479;Onderwijs;EU-27;2003;
7480;Onderwijs;EU-27;2004;59.7
7481;Onderwijs;EU-27;2005;60.7
7482;Onderwijs;EU-27;2006;59.8
7483;Onderwijs;EU-27;2007;60.3
7484;Onderwijs;EU-27;2008;
7485;Onderwijs;EU-27;2009;
7486;Onderwijs;EU-27;2010;
7487;Onderwijs;EU-27;2011;
7488;Gezondheids- en welzijnszorg;België;1994;47.6
7489;Gezondheids- en welzijnszorg;België;1995;47.6
7490;Gezondheids- en welzijnszorg;België;1996;46.5
7491;Gezondheids- en welzijnszorg;België;1997;48.2
7492;Gezondheids- en welzijnszorg;België;1998;47.7
7493;Gezondheids- en welzijnszorg;België;1999;43.3
7494;Gezondheids- en welzijnszorg;België;2000;45.3
7495;Gezondheids- en welzijnszorg;België;2001;45.5
7496;Gezondheids- en welzijnszorg;België;2002;46.8
7497;Gezondheids- en welzijnszorg;België;2003;45.2
7498;Gezondheids- en welzijnszorg;België;2004;44.2
7499;Gezondheids- en welzijnszorg;België;2005;45.2
7500;Gezondheids- en welzijnszorg;België;2006;46.4
7501;Gezondheids- en welzijnszorg;België;2007;46.8
7502;Gezondheids- en welzijnszorg;België;2008;44.6
7503;Gezondheids- en welzijnszorg;België;2009;
7504;Gezondheids- en welzijnszorg;België;2010;
7505;Gezondheids- en welzijnszorg;België;2011;
7506;Gezondheids- en welzijnszorg;Denemarken;1994;36.9
7507;Gezondheids- en welzijnszorg;Denemarken;1995;37.6
7508;Gezondheids- en welzijnszorg;Denemarken;1996;35.3
7509;Gezondheids- en welzijnszorg;Denemarken;1997;35.2
7510;Gezondheids- en welzijnszorg;Denemarken;1998;35.6
7511;Gezondheids- en welzijnszorg;Denemarken;1999;39.4
7512;Gezondheids- en welzijnszorg;Denemarken;2000;36.1
