ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
173;Groningen (PV);2000;17108;30303;1.7;1.9;15360;6718.0;220.5;185.5;35.0;270.9;222.7;48.2;396.2;311.4;84.7
174;Groningen (PV);2001;18844;33148;2.2;2.2;16832;7049.0;218.8;185.9;32.9;267.3;223.2;44.0;391.8;312.5;79.3
175;Groningen (PV);2002;19099;33405;0.9;0.9;17089;7440.0;218.2;186.5;31.7;269.2;226.2;43.1;388.9;313.1;75.8
176;Groningen (PV);2003;19593;34153;-0.5;-0.5;17522;7724.0;218.8;185.9;33.0;271.6;226.5;45.1;390.4;313.0;77.4
177;Groningen (PV);2004;20043;34874;1.9;2.0;17896;7845.0;216.3;183.3;33.0;267.3;223.1;44.2;389.1;311.2;77.8
178;Groningen (PV);2005;21450;37333;-0.8;-0.8;19133;7878.0;216.1;181.6;34.5;269.0;223.2;45.8;386.7;305.8;80.9
179;Groningen (PV);2006;23546;41033;0.2;0.1;20970;8036.0;216.3;181.3;35.0;269.7;223.1;46.7;385.9;303.6;82.3
180;Groningen (PV);2007;24147;42102;0.9;1.0;21547;8327.0;219.3;183.3;36.0;274.3;227.0;47.2;391.5;307.4;84.1
181;Groningen (PV);2008;27172;47357;3.0;3.3;24283;8747.0;221.4;185.0;36.3;276.1;228.6;47.4;394.2;310.4;83.8
182;Groningen (PV);2009;24366;42348;-4.5;-4.2;21883;8967.0;218.9;182.8;36.1;273.9;227.0;46.9;388.1;306.0;82.1
183;Groningen (PV);2010;25095;43428;4.3;4.5;22547;8842.0;216.0;180.4;35.6;278.6;231.9;46.7;384.2;303.0;81.2
184;Groningen (PV);2011;26024;44872;-1.1;-0.7;23447;9099.0;218.2;181.9;36.3;282.2;234.5;47.6;387.6;305.2;82.4
185;Groningen (PV);2012;27089;46602;-1.2;-1.0;24490;9205.0;216.5;179.2;37.3;278.9;230.3;48.6;381.3;298.5;82.7
186;Groningen (PV);2013;27919;47953;3.3;3.7;25182;9299.0;214.8;177.7;37.1;275.5;226.8;48.7;377.9;295.1;82.8
187;Groningen (PV);2014;26144;44818;-2.8;-2.8;23546;9389.0;213.7;176.9;36.8;275.2;226.3;48.9;379.8;296.1;83.8
188;Groningen (PV);2015;24958;42749;-5.3;-5.5;22456;9450.0;215.8;177.3;38.5;277.1;227.7;49.4;381.3;295.4;85.9
189;Groningen (PV);2016;23460;40195;2.2;2.0;21025;9864.0;222.5;183.2;39.3;284.4;234.4;50.0;393.4;305.7;87.7
190;Groningen (PV);2017;24036;41210;-0.4;-0.4;21542;10160.0;227.0;187.2;39.8;291.8;241.6;50.1;402.6;314.2;88.5
191;Groningen (PV);2018;24557;42088;-2.7;-2.8;21976;10559.0;231.4;191.1;40.3;295.2;245.2;49.9;407.8;319.0;88.9
192;Groningen (PV);2019;24848;42480;-1.0;-1.0;22156;11000.0;235.1;194.0;41.1;300.5;249.9;50.5;415.0;324.7;90.3
193;Groningen (PV);2020;22993;39210;-7.6;-7.8;20485;11461.0;234.2;194.8;39.4;300.0;249.1;50.9;402.7;317.2;85.5
194;Groningen (PV);2021;26203;44521;6.0;6.4;23311;11908.0;240.7;200.2;40.6;306.2;254.4;51.8;416.5;331.1;85.4
195;Groningen (PV);2022;32566;55332;1.7;2.1;29211;;248.3;205.6;42.6;317.3;262.7;54.6;429.9;339.7;90.2
196;Fryslân (PV);1995;9164;15003;;;8322;4604.0;204.9;157.0;47.9;251.9;187.3;64.6;380.5;267.4;113.1
197;Fryslân (PV);1996;9589;15629;3.6;3.3;8663;4744.0;209.7;161.2;48.5;256.5;192.2;64.3;392.4;276.3;116.1
198;Fryslân (PV);1997;10064;16322;2.1;2.2;9079;4950.0;212.9;163.7;49.2;259.9;195.3;64.6;394.3;278.6;115.8
199;Fryslân (PV);1998;10796;17422;5.1;5.1;9730;5330.0;220.4;170.0;50.3;268.2;202.7;65.5;404.7;287.7;117.0
200;Fryslân (PV);1999;11382;18274;4.3;4.0;10199;5740.0;226.8;176.7;50.2;276.8;212.1;64.7;419.4;299.5;119.8
201;Fryslân (PV);2000;12266;19547;3.3;3.5;11013;6176.0;228.4;180.0;48.4;279.6;216.8;62.8;421.7;302.9;118.8
202;Fryslân (PV);2001;13249;20919;3.4;3.4;11834;6554.0;226.1;181.7;44.4;276.4;219.3;57.2;414.3;306.3;108.0
203;Fryslân (PV);2002;13604;21323;-0.7;-0.7;12173;6831.0;226.9;183.3;43.6;279.9;222.9;57.0;413.5;308.4;105.1
204;Fryslân (PV);2003;14163;22098;1.6;1.6;12666;7101.0;227.5;183.4;44.1;282.2;224.4;57.8;413.7;309.4;104.3
205;Fryslân (PV);2004;14457;22500;1.2;1.3;12908;7231.0;226.9;182.1;44.8;281.1;222.5;58.6;416.4;310.1;106.3
206;Fryslân (PV);2005;15185;23630;2.3;2.4;13546;7367.0;228.6;182.6;46.1;284.6;224.7;59.9;417.3;308.5;108.8
207;Fryslân (PV);2006;16108;25082;2.4;2.3;14346;7527.0;229.4;182.5;46.9;285.7;224.7;61.0;418.5;306.9;111.7
208;Fryslân (PV);2007;17121;26639;4.2;4.2;15277;7954.0;234.1;186.9;47.2;291.5;231.0;60.6;425.7;314.7;111.0
209;Fryslân (PV);2008;17902;27798;1.6;2.0;15998;8349.0;236.0;188.9;47.1;293.7;233.4;60.3;427.8;318.1;109.6
210;Fryslân (PV);2009;17249;26720;-2.7;-2.4;15492;8503.0;231.5;184.9;46.5;288.2;229.2;59.0;417.7;310.5;107.2
211;Fryslân (PV);2010;17573;27169;0.8;0.9;15789;8604.0;233.6;186.4;47.2;305.6;244.4;61.2;423.0;313.1;109.9
212;Fryslân (PV);2011;18204;28125;3.0;3.3;16401;8853.0;235.7;186.5;49.2;308.6;246.3;62.4;428.2;316.3;111.9
213;Fryslân (PV);2012;18128;28017;-2.3;-2.1;16389;8863.0;232.6;183.7;48.9;307.1;243.6;63.5;420.8;308.5;112.3
214;Fryslân (PV);2013;18069;27945;-1.6;-1.2;16297;8718.0;228.6;178.1;50.5;297.5;234.1;63.4;409.7;297.5;112.2
215;Fryslân (PV);2014;18333;28367;1.6;1.6;16511;8781.0;226.1;175.7;50.4;300.0;235.5;64.4;414.9;300.2;114.7
216;Fryslân (PV);2015;18208;28179;-1.4;-1.7;16383;8789.0;228.5;176.3;52.2;297.5;232.5;65.1;412.2;294.7;117.5
217;Fryslân (PV);2016;18430;28509;1.2;0.9;16517;9120.0;234.4;181.1;53.3;303.1;237.5;65.7;423.7;303.5;120.2
218;Fryslân (PV);2017;19101;29519;1.4;1.4;17119;9369.0;238.2;184.1;54.1;307.5;241.4;66.1;429.7;308.0;121.6
219;Fryslân (PV);2018;19989;30872;1.6;1.6;17888;9804.0;243.1;188.0;55.1;311.3;244.8;66.5;438.5;315.5;123.0
220;Fryslân (PV);2019;21206;32684;3.0;3.0;18908;10366.0;250.0;194.2;55.8;319.4;252.8;66.6;450.8;326.5;124.3
221;Fryslân (PV);2020;21179;32548;-2.1;-2.3;18868;10845.0;248.9;195.3;53.6;319.9;253.0;66.9;435.6;318.0;117.6
222;Fryslân (PV);2021;22932;35133;4.5;4.9;20401;11214.0;255.3;200.2;55.1;326.1;258.0;68.1;448.7;331.2;117.5
223;Fryslân (PV);2022;25490;39052;3.5;4.0;22864;;263.6;205.8;57.8;338.1;266.4;71.6;464.7;340.9;123.8
224;Drenthe (PV);1995;7450;16334;;;6766;3868.0;159.9;129.2;30.7;196.5;153.8;42.6;292.1;219.7;72.4
225;Drenthe (PV);1996;7828;17052;3.6;3.3;7072;4021.0;163.6;132.8;30.8;199.8;158.5;41.4;301.0;227.3;73.6
226;Drenthe (PV);1997;8242;17809;2.2;2.3;7435;4237.0;168.6;137.0;31.6;205.7;163.5;42.2;307.1;232.9;74.2
227;Drenthe (PV);1998;8681;18633;3.5;3.4;7824;4455.0;170.3;139.8;30.6;205.8;166.1;39.6;307.7;236.4;71.4
228;Drenthe (PV);1999;9055;19330;3.2;2.9;8115;4721.0;172.9;142.6;30.3;210.1;170.8;39.3;314.3;242.0;72.3
229;Drenthe (PV);2000;9719;20584;1.7;1.9;8726;5041.0;173.2;143.8;29.4;211.2;173.0;38.3;313.6;241.9;71.8
230;Drenthe (PV);2001;10506;22041;3.1;3.1;9384;5374.0;176.2;147.6;28.6;215.7;178.5;37.2;318.0;248.2;69.8
231;Drenthe (PV);2002;10971;22855;1.3;1.3;9817;5800.0;181.1;150.1;31.0;224.1;183.7;40.4;325.3;252.5;72.8
232;Drenthe (PV);2003;11221;23288;-0.2;-0.2;10035;5925.0;176.7;147.3;29.4;220.6;181.3;39.3;317.5;248.3;69.2
233;Drenthe (PV);2004;11430;23670;0.9;0.9;10206;5991.0;174.9;145.8;29.1;216.6;178.6;37.9;316.9;247.9;69.0
234;Drenthe (PV);2005;11953;24700;1.2;1.2;10663;6038.0;176.2;145.7;30.4;220.1;180.3;39.8;317.6;246.0;71.7
235;Drenthe (PV);2006;12848;26472;2.8;2.7;11442;6181.0;178.8;146.6;32.2;223.5;181.3;42.2;322.0;245.9;76.1
236;Drenthe (PV);2007;13649;28017;4.0;4.1;12179;6567.0;182.4;149.5;33.0;228.1;185.5;42.6;328.3;250.9;77.4
237;Drenthe (PV);2008;14459;29567;1.9;2.2;12921;7110.0;187.6;154.7;33.0;234.7;191.9;42.8;336.2;259.9;76.3
238;Drenthe (PV);2009;13478;27481;-4.5;-4.1;12105;6983.0;180.4;148.2;32.2;226.7;185.0;41.7;322.3;248.4;73.9
239;Drenthe (PV);2010;13538;27561;-0.2;-0.1;12163;6781.0;177.3;144.6;32.6;229.8;187.0;42.8;314.0;239.7;74.3
240;Drenthe (PV);2011;13792;28083;0.6;0.9;12426;6970.0;177.7;144.9;32.8;229.2;186.4;42.9;313.7;239.1;74.6
241;Drenthe (PV);2012;13907;28361;-1.5;-1.2;12572;6995.0;175.3;142.0;33.3;230.5;187.3;43.2;312.0;237.2;74.8
242;Drenthe (PV);2013;13958;28518;-0.7;-0.3;12589;6918.0;171.5;138.3;33.2;228.4;185.6;42.8;309.5;235.2;74.3
243;Drenthe (PV);2014;13982;28606;0.9;0.9;12592;7077.0;172.4;138.8;33.7;227.9;184.5;43.4;310.9;235.2;75.7
244;Drenthe (PV);2015;13848;28342;-1.7;-2.0;12460;7045.0;173.0;138.5;34.5;226.1;182.3;43.8;309.6;232.0;77.6
245;Drenthe (PV);2016;13916;28388;-0.3;-0.5;12472;7076.0;172.9;137.4;35.5;223.9;179.7;44.3;311.5;232.0;79.4
246;Drenthe (PV);2017;14423;29318;1.8;1.8;12927;7257.0;177.2;141.0;36.2;229.0;184.1;45.0;317.0;236.3;80.7
247;Drenthe (PV);2018;15166;30817;1.8;1.8;13572;7537.0;180.4;143.7;36.6;232.5;187.2;45.2;323.1;241.9;81.2
248;Drenthe (PV);2019;15717;31885;0.5;0.6;14014;7904.0;183.9;146.8;37.1;236.1;190.6;45.5;329.9;247.8;82.1
249;Drenthe (PV);2020;15438;31237;-3.2;-3.4;13754;8208.0;182.4;147.0;35.4;236.9;191.5;45.4;317.9;240.8;77.2
250;Drenthe (PV);2021;16897;34049;4.9;5.3;15032;8526.0;187.8;151.4;36.3;241.6;195.4;46.2;329.1;252.0;77.1
251;Drenthe (PV);2022;18434;37146;2.8;3.2;16535;;193.9;155.8;38.1;250.4;201.9;48.5;340.7;259.5;81.2
252;Overijssel (PV);1995;18306;17398;;;16625;9793.0;400.1;329.4;70.7;491.0;392.5;98.5;729.1;562.4;166.8
253;Overijssel (PV);1996;19066;18056;3.0;2.7;17224;10068.0;405.6;334.3;71.3;494.7;397.9;96.8;744.9;574.5;170.4
254;Overijssel (PV);1997;20035;18888;2.4;2.5;18074;10353.0;403.1;333.2;69.9;488.4;395.9;92.4;733.5;568.9;164.6
255;Overijssel (PV);1998;21362;20021;4.2;4.2;19253;11146.0;417.1;348.4;68.7;504.7;413.9;90.8;752.3;591.6;160.7
256;Overijssel (PV);1999;22807;21235;5.2;4.9;20438;12001.0;426.9;359.0;67.8;519.8;429.7;90.1;772.4;610.7;161.8
257;Overijssel (PV);2000;24661;22793;4.7;5.0;22142;13051.0;435.6;368.8;66.9;532.7;443.6;89.1;784.7;622.4;162.3
258;Overijssel (PV);2001;26357;24177;3.0;3.1;23542;13848.0;434.8;371.1;63.7;531.6;447.2;84.4;781.2;627.1;154.1
259;Overijssel (PV);2002;27205;24791;-0.7;-0.7;24341;14458.0;435.3;372.8;62.5;536.8;452.9;83.9;779.6;629.6;150.0
260;Overijssel (PV);2003;28018;25399;0.9;0.8;25057;14996.0;432.1;370.3;61.7;535.9;452.9;83.1;772.8;627.5;145.2
261;Overijssel (PV);2004;28845;26046;1.6;1.6;25754;15153.0;427.5;365.3;62.3;528.2;445.6;82.6;771.9;624.6;147.3
262;Overijssel (PV);2005;30025;27014;2.3;2.3;26783;15423.0;432.0;367.0;65.0;536.9;451.1;85.8;775.8;622.7;153.2
263;Overijssel (PV);2006;31730;28459;3.0;2.9;28258;15892.0;438.7;372.7;66.0;545.6;458.7;86.9;785.0;629.3;155.7
264;Overijssel (PV);2007;33838;30262;4.1;4.2;30194;16872.0;452.3;383.5;68.8;563.6;474.1;89.5;809.6;648.3;161.3
265;Overijssel (PV);2008;35913;31988;3.9;4.2;32095;17867.0;457.8;388.6;69.2;568.9;479.1;89.8;818.3;657.5;160.9
266;Overijssel (PV);2009;35373;31362;-1.4;-1.0;31769;18580.0;459.9;390.2;69.6;572.4;483.1;89.3;817.9;657.9;160.0
267;Overijssel (PV);2010;35609;31445;-0.4;-0.3;31993;18507.0;456.1;386.9;69.1;592.6;499.1;93.5;806.7;647.0;159.7
268;Overijssel (PV);2011;36715;32318;3.0;3.4;33079;19145.0;462.5;391.6;70.8;600.4;506.0;94.4;819.3;658.3;161.0
269;Overijssel (PV);2012;35938;31566;-3.1;-2.8;32490;19233.0;457.0;385.2;71.8;597.0;500.5;96.5;808.2;645.7;162.5
270;Overijssel (PV);2013;36284;31841;-0.4;0.0;32726;19223.0;450.9;378.0;72.9;587.4;490.1;97.2;795.4;631.7;163.8
271;Overijssel (PV);2014;37108;32546;2.0;2.0;33420;19304.0;446.2;372.4;73.8;585.7;488.3;97.4;798.6;632.9;165.7
272;Overijssel (PV);2015;37914;33186;1.4;1.1;34113;19339.0;449.7;374.0;75.7;584.5;486.2;98.3;799.7;629.9;169.8
273;Overijssel (PV);2016;39497;34466;2.6;2.4;35398;20089.0;461.1;383.5;77.6;596.2;497.3;98.9;823.7;649.9;173.8
274;Overijssel (PV);2017;41183;35824;2.8;2.8;36910;20819.0;473.7;394.1;79.6;614.0;513.7;100.3;846.4;668.5;177.8
275;Overijssel (PV);2018;43504;37700;3.1;3.1;38931;21914.0;490.0;409.3;80.8;628.0;528.6;99.5;871.8;693.0;178.8
276;Overijssel (PV);2019;45728;39440;1.7;1.7;40773;22938.0;501.1;418.5;82.5;640.4;539.8;100.6;892.1;709.9;182.2
277;Overijssel (PV);2020;45282;38886;-3.6;-3.7;40342;23580.0;491.1;412.2;79.0;627.6;527.2;100.5;848.1;676.2;171.9
278;Overijssel (PV);2021;49530;42362;7.3;7.7;44063;24858.0;510.3;429.2;81.1;640.2;538.1;102.1;890.3;718.6;171.7
279;Overijssel (PV);2022;53172;45476;3.8;4.2;47694;;527.3;442.3;85.1;663.6;556.2;107.4;921.5;740.7;180.8
280;Flevoland (PV);1995;4423;16529;;;4016;2077.0;88.3;70.0;18.3;109.7;84.2;25.5;162.4;119.5;42.9
281;Flevoland (PV);1996;4624;16684;3.3;3.0;4177;2185.0;90.8;71.7;19.2;112.1;86.2;25.9;168.1;123.0;45.1
282;Flevoland (PV);1997;5136;17872;8.3;8.5;4634;2383.0;94.6;75.4;19.2;116.7;90.9;25.8;173.6;128.5;45.1
283;Flevoland (PV);1998;5638;18801;7.5;7.4;5081;2597.0;98.1;79.4;18.7;120.6;95.5;25.1;178.1;134.8;43.3
284;Flevoland (PV);1999;6368;20421;11.5;11.2;5706;2935.0;106.3;86.7;19.6;131.0;105.0;26.0;194.1;147.7;46.5
285;Flevoland (PV);2000;6925;21435;5.6;5.8;6217;3264.0;110.6;90.7;19.9;136.9;110.3;26.6;201.5;153.1;48.5
286;Flevoland (PV);2001;7638;22778;6.1;6.2;6822;3587.0;115.0;95.5;19.5;142.5;116.4;26.0;208.7;161.5;47.2
287;Flevoland (PV);2002;8052;23225;1.3;1.2;7205;3765.0;115.2;95.0;20.1;144.4;117.0;27.4;208.7;160.5;48.2
288;Flevoland (PV);2003;8664;24351;5.7;5.6;7748;4004.0;117.5;97.6;19.9;148.5;121.1;27.4;211.9;165.3;46.6
289;Flevoland (PV);2004;9075;25008;3.6;3.7;8103;4171.0;119.5;98.4;21.1;150.4;121.7;28.7;218.2;168.4;49.7
290;Flevoland (PV);2005;9526;25868;3.5;3.6;8498;4326.0;121.5;100.0;21.5;153.2;124.2;29.0;220.3;169.8;50.5
291;Flevoland (PV);2006;10530;28265;8.1;8.0;9378;4561.0;126.2;104.3;21.9;158.9;129.7;29.2;228.1;176.5;51.6
292;Flevoland (PV);2007;11364;30179;5.3;5.4;10140;4964.0;133.1;109.9;23.2;167.6;137.2;30.5;240.6;186.2;54.4
293;Flevoland (PV);2008;11520;30231;-0.4;-0.1;10295;5300.0;135.8;112.1;23.7;171.4;139.8;31.6;244.6;190.0;54.7
294;Flevoland (PV);2009;10974;28455;-5.0;-4.7;9856;5333.0;133.7;110.0;23.7;168.9;137.8;31.1;240.0;186.0;54.0
295;Flevoland (PV);2010;11487;29460;3.7;3.8;10321;5379.0;134.4;110.1;24.3;174.1;142.9;31.2;246.5;191.2;55.3
296;Flevoland (PV);2011;11591;29438;1.0;1.3;10443;5459.0;134.6;108.9;25.7;173.9;141.6;32.3;246.6;189.9;56.7
297;Flevoland (PV);2012;11621;29273;-0.7;-0.5;10506;5547.0;134.2;108.5;25.7;177.8;144.8;32.9;249.8;193.0;56.8
298;Flevoland (PV);2013;11508;28830;-2.7;-2.3;10380;5449.0;132.1;105.4;26.8;174.8;141.6;33.2;248.0;190.2;57.9
299;Flevoland (PV);2014;11792;29418;2.2;2.2;10620;5507.0;131.8;105.3;26.5;171.3;137.5;33.8;245.4;186.2;59.2
300;Flevoland (PV);2015;12123;30087;2.0;1.8;10908;5524.0;133.3;106.0;27.3;169.9;135.7;34.2;242.8;181.9;60.9
301;Flevoland (PV);2016;12630;31113;2.5;2.2;11319;5678.0;136.1;107.7;28.4;170.8;135.9;34.9;247.7;184.3;63.4
302;Flevoland (PV);2017;13233;32296;4.1;4.1;11860;5904.0;139.7;110.6;29.1;175.9;140.2;35.7;253.1;188.6;64.5
303;Flevoland (PV);2018;13836;33412;1.7;1.7;12382;6227.0;144.9;114.6;30.3;182.5;146.1;36.4;263.5;196.8;66.7
304;Flevoland (PV);2019;14536;34627;1.5;1.5;12961;6454.0;149.4;117.8;31.6;188.1;150.5;37.6;271.5;202.2;69.3
305;Flevoland (PV);2020;14523;34122;-2.3;-2.5;12939;6704.0;149.5;118.7;30.8;189.6;151.2;38.4;263.8;197.0;66.8
306;Flevoland (PV);2021;15898;36844;7.2;7.6;14143;7091.0;155.4;123.7;31.7;193.6;154.5;39.1;276.2;209.5;66.7
307;Flevoland (PV);2022;17303;40100;4.3;4.8;15521;;161.0;127.6;33.4;201.2;160.0;41.2;287.0;216.4;70.5
308;Gelderland (PV);1995;33818;18080;;;30711;17357.0;675.4;564.1;111.3;825.9;672.1;153.8;1225.5;962.8;262.8
309;Gelderland (PV);1996;35070;18642;2.7;2.4;31683;17921.0;688.3;575.1;113.3;840.8;686.7;154.0;1258.3;986.8;271.5
310;Gelderland (PV);1997;37768;19971;5.0;5.1;34072;18989.0;709.3;593.4;115.9;866.3;709.5;156.8;1284.0;1011.7;272.3
311;Gelderland (PV);1998;40300;21197;4.4;4.4;36321;20321.0;725.9;612.0;113.8;880.5;729.6;150.8;1303.8;1037.7;266.1
312;Gelderland (PV);1999;42519;22226;3.9;3.6;38102;21846.0;741.6;630.2;111.4;904.2;756.3;147.8;1335.9;1070.2;265.7
313;Gelderland (PV);2000;45794;23768;4.4;4.6;41116;23569.0;751.8;642.8;109.0;918.7;774.4;144.3;1347.1;1082.9;264.2
314;Gelderland (PV);2001;48838;25151;2.9;2.9;43621;25022.0;767.1;658.4;108.8;942.2;796.1;146.2;1371.7;1110.8;260.9
315;Gelderland (PV);2002;50588;25878;-0.5;-0.5;45263;26176.0;766.3;658.1;108.3;949.9;802.4;147.4;1366.2;1109.0;257.2
316;Gelderland (PV);2003;51883;26421;0.4;0.4;46400;27127.0;764.6;655.9;108.6;954.5;805.8;148.7;1362.1;1108.3;253.7
317;Gelderland (PV);2004;53070;26946;0.9;1.0;47384;27363.0;756.9;646.3;110.6;940.7;791.7;149.0;1362.0;1102.7;259.2
318;Gelderland (PV);2005;54754;27740;1.6;1.6;48842;27870.0;762.7;647.9;114.9;952.1;799.0;153.1;1365.0;1096.8;268.1
319;Gelderland (PV);2006;58831;29752;5.0;4.9;52394;29000.0;780.7;660.8;120.0;975.1;815.2;159.9;1394.2;1113.6;280.6
320;Gelderland (PV);2007;62151;31366;3.2;3.3;55459;30708.0;805.2;679.2;126.0;1007.7;841.9;165.8;1439.0;1146.5;292.4
321;Gelderland (PV);2008;64652;32530;2.1;2.4;57778;32699.0;820.9;693.0;127.9;1025.2;858.1;167.1;1464.2;1170.3;293.8
322;Gelderland (PV);2009;63533;31846;-1.8;-1.4;57061;33106.0;808.4;680.9;127.4;1012.5;846.4;166.1;1436.2;1146.9;289.3
323;Gelderland (PV);2010;64062;32002;-0.3;-0.1;57557;33065.0;804.5;675.1;129.4;1027.8;858.8;169.0;1439.6;1145.4;294.2
324;Gelderland (PV);2011;66300;33023;3.5;3.9;59734;34081.0;813.0;680.4;132.6;1043.9;871.7;172.2;1457.1;1159.5;297.6
325;Gelderland (PV);2012;65304;32437;-2.5;-2.2;59038;34452.0;806.6;671.7;134.9;1039.3;864.6;174.7;1441.4;1140.8;300.6
326;Gelderland (PV);2013;65766;32594;-0.7;-0.3;59318;34273.0;793.5;656.8;136.7;1021.5;844.8;176.8;1419.0;1116.3;302.8
327;Gelderland (PV);2014;67403;33316;2.1;2.1;60704;34522.0;789.7;650.6;139.1;1015.2;835.5;179.7;1427.1;1117.8;309.3
328;Gelderland (PV);2015;68832;33891;1.4;1.1;61932;34577.0;796.6;653.4;143.2;1017.2;835.6;181.5;1428.9;1110.9;318.0
329;Gelderland (PV);2016;71082;34816;1.9;1.6;63705;35698.0;814.9;667.1;147.8;1033.0;848.0;185.0;1462.1;1134.9;327.2
330;Gelderland (PV);2017;74525;36283;3.1;3.1;66793;37019.0;833.8;682.4;151.4;1055.4;867.5;187.9;1494.1;1160.1;334.1
331;Gelderland (PV);2018;78193;37847;2.2;2.1;69974;38627.0;853.1;698.4;154.7;1077.7;886.8;190.9;1531.2;1191.9;339.3
332;Gelderland (PV);2019;82081;39482;1.7;1.8;73187;40443.0;874.5;714.6;159.9;1103.4;908.3;195.1;1572.1;1222.8;349.3
333;Gelderland (PV);2020;81931;39177;-2.7;-2.9;72992;42216.0;870.5;717.3;153.2;1106.7;910.1;196.6;1519.6;1189.6;330.0
334;Gelderland (PV);2021;88748;42190;5.9;6.3;78952;43641.0;888.7;731.0;157.7;1129.0;928.9;200.1;1562.5;1233.0;329.5
335;Gelderland (PV);2022;95416;45360;3.8;4.3;85586;;919.1;753.2;166.0;1171.3;960.2;211.0;1619.1;1270.4;348.7
336;Utrecht (PV);1995;28450;26663;;;25837;15107.0;470.7;415.4;55.3;577.4;497.0;80.4;841.8;710.5;131.3
337;Utrecht (PV);1996;30295;28181;5.3;5.0;27369;15924.0;490.5;431.1;59.4;600.5;515.4;85.1;884.6;741.4;143.2
338;Utrecht (PV);1997;32265;29770;4.2;4.3;29107;16592.0;501.2;440.8;60.5;612.4;527.3;85.1;895.4;752.8;142.5
339;Utrecht (PV);1998;35539;32495;8.0;7.9;32030;18179.0;524.6;464.6;60.0;638.4;553.7;84.7;931.5;789.4;142.1
340;Utrecht (PV);1999;38926;35282;7.6;7.4;34883;19833.0;545.9;485.3;60.6;665.5;580.7;84.8;970.6;826.8;143.8
341;Utrecht (PV);2000;41504;37293;3.8;4.0;37264;21344.0;552.5;494.2;58.2;674.6;593.3;81.3;974.7;835.4;139.4
342;Utrecht (PV);2001;45109;40144;4.4;4.5;40291;22713.0;578.1;516.2;61.9;710.8;622.3;88.6;1017.9;871.8;146.1
343;Utrecht (PV);2002;46605;40665;-1.0;-1.0;41700;23900.0;573.7;512.2;61.5;709.9;621.5;88.4;1006.8;863.3;143.5
344;Utrecht (PV);2003;46731;40381;-2.0;-2.0;41792;24115.0;558.3;497.7;60.7;694.9;608.1;86.7;980.4;840.2;140.2
345;Utrecht (PV);2004;48049;41181;1.2;1.3;42901;24198.0;550.2;486.4;63.8;682.6;593.0;89.6;977.4;829.8;147.6
346;Utrecht (PV);2005;49777;42339;2.2;2.2;44402;24645.0;553.9;487.9;65.9;690.9;599.6;91.3;977.4;825.6;151.9
347;Utrecht (PV);2006;52352;44167;3.8;3.7;46624;25537.0;570.3;501.2;69.1;710.7;615.7;95.0;1004.0;844.3;159.6
348;Utrecht (PV);2007;56026;46845;5.0;5.0;49994;27219.0;590.6;515.7;74.9;736.6;635.5;101.1;1041.7;870.0;171.7
349;Utrecht (PV);2008;58021;48106;1.9;2.2;51852;28426.0;598.0;521.9;76.2;744.8;642.5;102.3;1053.6;881.3;172.3
350;Utrecht (PV);2009;58753;48321;-0.7;-0.3;52767;29392.0;603.2;525.5;77.7;751.8;648.8;103.0;1060.4;886.7;173.7
351;Utrecht (PV);2010;59307;48420;-1.1;-0.9;53284;29572.0;599.4;520.1;79.2;727.1;627.6;99.5;1042.5;866.9;175.7
352;Utrecht (PV);2011;59540;48291;0.5;0.8;53644;30032.0;599.2;517.5;81.7;729.4;627.0;102.4;1044.4;864.9;179.5
353;Utrecht (PV);2012;59770;48155;-0.9;-0.7;54035;30598.0;597.2;513.8;83.5;730.2;624.6;105.6;1040.0;857.3;182.7
354;Utrecht (PV);2013;60624;48519;0.0;0.4;54680;30810.0;593.4;508.5;84.9;728.7;621.9;106.8;1039.3;854.7;184.5
355;Utrecht (PV);2014;61711;49031;1.0;1.0;55578;30849.0;588.5;502.0;86.6;728.6;618.4;110.2;1045.8;855.7;190.1
356;Utrecht (PV);2015;63145;49776;1.6;1.3;56815;30809.0;591.6;501.8;89.8;730.5;619.2;111.4;1050.4;854.1;196.4
357;Utrecht (PV);2016;64514;50439;1.7;1.5;57819;31612.0;602.3;509.4;92.9;739.9;625.5;114.4;1068.4;865.9;202.5
358;Utrecht (PV);2017;68226;52889;4.8;4.8;61148;33373.0;627.1;531.9;95.2;767.7;651.5;116.2;1107.7;900.9;206.8
359;Utrecht (PV);2018;71923;55275;3.2;3.2;64363;34954.0;648.1;549.4;98.6;792.6;673.4;119.2;1143.2;930.0;213.2
360;Utrecht (PV);2019;76995;57097;3.9;3.9;68653;37380.0;676.0;570.8;105.2;826.4;699.9;126.5;1196.1;969.4;226.7
361;Utrecht (PV);2020;77049;56737;-1.9;-2.0;68643;39046.0;676.2;575.6;100.6;831.9;704.0;127.9;1165.3;951.6;213.7
