ID;InstitutioneleSectoren;ActivaEnPassiva;FinancieleInstrumenten;BalansstandenEnTransacties;Perioden;FinancieleTransactiesEnBalans_1
5326;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2018 2e kwartaal;60
5327;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2018 3e kwartaal;54
5328;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2018 4e kwartaal;222
5329;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2018;222
5330;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2019 1e kwartaal;54
5331;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2019 2e kwartaal;80
5332;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2019 3e kwartaal;44
5333;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2019 4e kwartaal;210
5334;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2019;210
5335;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2020 1e kwartaal;1765
5336;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2020 2e kwartaal;509
5337;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2020 3e kwartaal;1191
5338;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2020 4e kwartaal;213
5339;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2020;213
5340;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2021 1e kwartaal;277
5341;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2021 2e kwartaal;332
5342;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2021 3e kwartaal;357
5343;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2021 4e kwartaal;277
5344;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2021;277
5345;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2022 1e kwartaal;296
5346;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2022 2e kwartaal;361
5347;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2022 3e kwartaal;4090
5348;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2022 4e kwartaal;4141
5349;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2022;4141
5350;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2023 1e kwartaal;3571
5351;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2023 2e kwartaal;1465
5352;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2023 3e kwartaal;660
5353;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2023 4e kwartaal;657
5354;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2023;657
5355;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2024 1e kwartaal;344
5356;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2024 2e kwartaal;381
5357;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2024 3e kwartaal;409
5358;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2024 4e kwartaal;1027
5359;Overheid;Activa;AF41 Kortlopende leningen;Eindbalans;2024;1027
5360;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1995;46335
5361;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1996;34859
5362;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1997;33463
5363;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1998;32815
5364;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1999 1e kwartaal;31013
5365;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1999 2e kwartaal;30679
5366;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1999 3e kwartaal;30398
5367;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1999 4e kwartaal;30093
5368;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;1999;31013
5369;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2000 1e kwartaal;29752
5370;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2000 2e kwartaal;29816
5371;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2000 3e kwartaal;29919
5372;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2000 4e kwartaal;30010
5373;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2000;29752
5374;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2001 1e kwartaal;30027
5375;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2001 2e kwartaal;30089
5376;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2001 3e kwartaal;29802
5377;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2001 4e kwartaal;29810
5378;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2001;30027
5379;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2002 1e kwartaal;29659
5380;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2002 2e kwartaal;29135
5381;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2002 3e kwartaal;28821
5382;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2002 4e kwartaal;28361
5383;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2002;29659
5384;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2003 1e kwartaal;28658
5385;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2003 2e kwartaal;27767
5386;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2003 3e kwartaal;27214
5387;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2003 4e kwartaal;26461
5388;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2003;28658
5389;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2004 1e kwartaal;25710
5390;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2004 2e kwartaal;25417
5391;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2004 3e kwartaal;25265
5392;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2004 4e kwartaal;24892
5393;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2004;25710
5394;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2005 1e kwartaal;24690
5395;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2005 2e kwartaal;28390
5396;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2005 3e kwartaal;32311
5397;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2005 4e kwartaal;29743
5398;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2005;24690
5399;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2006 1e kwartaal;26999
5400;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2006 2e kwartaal;27013
5401;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2006 3e kwartaal;26179
5402;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2006 4e kwartaal;24655
5403;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2006;26999
5404;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2007 1e kwartaal;25243
5405;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2007 2e kwartaal;25527
5406;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2007 3e kwartaal;26006
5407;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2007 4e kwartaal;25582
5408;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2007;25243
5409;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2008 1e kwartaal;26802
5410;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2008 2e kwartaal;28164
5411;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2008 3e kwartaal;27783
5412;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2008 4e kwartaal;27475
5413;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2008;26802
5414;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2009 1e kwartaal;36202
5415;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2009 2e kwartaal;36492
5416;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2009 3e kwartaal;36856
5417;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2009 4e kwartaal;42840
5418;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2009;36202
5419;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2010 1e kwartaal;42305
5420;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2010 2e kwartaal;42104
5421;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2010 3e kwartaal;43540
5422;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2010 4e kwartaal;41001
5423;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2010;42305
5424;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2011 1e kwartaal;40717
5425;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2011 2e kwartaal;41480
5426;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2011 3e kwartaal;41983
5427;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2011 4e kwartaal;41174
5428;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2011;40717
5429;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2012 1e kwartaal;41204
5430;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2012 2e kwartaal;43577
5431;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2012 3e kwartaal;46308
5432;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2012 4e kwartaal;46777
5433;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2012;41204
5434;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2013 1e kwartaal;48921
5435;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2013 2e kwartaal;49097
5436;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2013 3e kwartaal;51071
5437;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2013 4e kwartaal;49991
5438;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2013;48921
5439;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2014 1e kwartaal;57353
5440;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2014 2e kwartaal;58196
5441;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2014 3e kwartaal;58407
5442;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2014 4e kwartaal;58614
5443;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2014;57353
5444;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2015 1e kwartaal;57769
5445;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2015 2e kwartaal;57106
5446;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2015 3e kwartaal;56747
5447;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2015 4e kwartaal;53043
5448;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2015;57769
5449;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2016 1e kwartaal;52997
5450;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2016 2e kwartaal;52942
5451;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2016 3e kwartaal;52863
5452;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2016 4e kwartaal;48820
5453;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2016;52997
5454;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2017 1e kwartaal;47941
5455;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2017 2e kwartaal;49516
5456;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2017 3e kwartaal;48734
5457;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2017 4e kwartaal;48888
5458;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2017;47941
5459;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2018 1e kwartaal;49643
5460;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2018 2e kwartaal;50717
5461;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2018 3e kwartaal;51175
5462;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2018 4e kwartaal;51604
5463;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2018;49643
5464;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2019 1e kwartaal;51851
5465;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2019 2e kwartaal;52048
5466;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2019 3e kwartaal;52423
5467;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2019 4e kwartaal;52618
5468;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2019;51851
5469;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2020 1e kwartaal;53620
5470;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2020 2e kwartaal;54153
5471;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2020 3e kwartaal;54927
5472;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2020 4e kwartaal;56478
5473;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2020;53620
5474;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2021 1e kwartaal;57327
5475;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2021 2e kwartaal;57257
5476;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2021 3e kwartaal;57754
5477;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2021 4e kwartaal;58209
5478;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2021;57327
5479;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2022 1e kwartaal;59722
5480;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2022 2e kwartaal;60561
5481;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2022 3e kwartaal;60577
5482;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2022 4e kwartaal;61096
5483;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2022;59722
5484;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2023 1e kwartaal;61142
5485;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2023 2e kwartaal;61766
5486;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2023 3e kwartaal;62388
5487;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2023 4e kwartaal;62836
5488;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2023;61142
5489;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2024 1e kwartaal;62599
5490;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2024 2e kwartaal;65262
5491;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2024 3e kwartaal;70012
5492;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2024 4e kwartaal;72690
5493;Overheid;Activa;AF42 Langlopende leningen;Beginbalans;2024;62599
5494;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1995;-11492
5495;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1996;-1369
5496;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1997;-650
5497;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1998;-1798
5498;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1999 1e kwartaal;-330
5499;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1999 2e kwartaal;-277
5500;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1999 3e kwartaal;-299
5501;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1999 4e kwartaal;-337
5502;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;1999;-1243
5503;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2000 1e kwartaal;64
5504;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2000 2e kwartaal;103
5505;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2000 3e kwartaal;91
5506;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2000 4e kwartaal;17
5507;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2000;275
5508;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2001 1e kwartaal;-6
5509;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2001 2e kwartaal;-318
5510;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2001 3e kwartaal;-74
5511;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2001 4e kwartaal;-308
5512;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2001;-706
5513;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2002 1e kwartaal;-677
5514;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2002 2e kwartaal;-449
5515;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2002 3e kwartaal;-559
5516;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2002 4e kwartaal;259
5517;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2002;-1426
5518;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2003 1e kwartaal;-851
5519;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2003 2e kwartaal;-503
5520;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2003 3e kwartaal;-706
5521;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2003 4e kwartaal;-722
5522;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2003;-2782
5523;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2004 1e kwartaal;-291
5524;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2004 2e kwartaal;-166
5525;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2004 3e kwartaal;-395
5526;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2004 4e kwartaal;-225
5527;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2004;-1077
5528;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2005 1e kwartaal;3700
5529;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2005 2e kwartaal;3921
5530;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2005 3e kwartaal;-2569
5531;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2005 4e kwartaal;-2744
5532;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2005;2308
5533;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2006 1e kwartaal;39
5534;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2006 2e kwartaal;-830
5535;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2006 3e kwartaal;-1520
5536;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2006 4e kwartaal;592
5537;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2006;-1719
5538;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2007 1e kwartaal;112
5539;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2007 2e kwartaal;478
5540;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2007 3e kwartaal;-425
5541;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2007 4e kwartaal;1219
5542;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2007;1384
5543;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2008 1e kwartaal;1362
5544;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2008 2e kwartaal;-382
5545;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2008 3e kwartaal;-309
5546;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2008 4e kwartaal;8726
5547;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2008;9397
5548;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2009 1e kwartaal;245
5549;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2009 2e kwartaal;378
5550;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2009 3e kwartaal;5999
5551;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2009 4e kwartaal;-521
5552;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2009;6101
5553;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2010 1e kwartaal;-184
5554;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2010 2e kwartaal;1470
5555;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2010 3e kwartaal;-2505
5556;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2010 4e kwartaal;-250
5557;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2010;-1469
5558;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2011 1e kwartaal;755
5559;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2011 2e kwartaal;502
5560;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2011 3e kwartaal;-810
5561;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2011 4e kwartaal;29
5562;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2011;476
5563;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2012 1e kwartaal;2395
5564;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2012 2e kwartaal;2757
5565;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2012 3e kwartaal;496
5566;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2012 4e kwartaal;2172
5567;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2012;7820
5568;Overheid;Activa;AF42 Langlopende leningen;Financiële transacties;2013 1e kwartaal;162
