ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
3830;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2002;112.0
3831;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2003;106.0
3832;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2004;76.0
3833;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2005;75.0
3834;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2006;90.0
3835;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2007;98.0
3836;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2008;48.0
3837;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2009;39.0
3838;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2010;45.0
3839;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2011;46.0
3840;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2012;46.0
3841;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2013;45.0
3842;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2014;46.0
3843;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2015;48.0
3844;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2016;46.0
3845;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2017;54.0
3846;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2018;39.0
3847;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2019;39.0
3848;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2020;37.0
3849;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2021;38.0
3850;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;1994;189.0
3851;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;1996;161.0
3852;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;1998;151.0
3853;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2000;166.0
3854;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2001;162.0
3855;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2002;214.0
3856;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2003;203.0
3857;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2004;180.0
3858;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2005;181.0
3859;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2006;192.0
3860;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2007;208.0
3861;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2008;150.0
3862;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2009;127.0
3863;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2010;151.0
3864;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2011;160.0
3865;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2012;158.0
3866;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2013;157.0
3867;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2014;166.0
3868;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2015;168.0
3869;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2016;165.0
3870;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2017;188.0
3871;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2018;131.0
3872;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2019;135.0
3873;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2020;144.0
3874;Overig nuttige toepassing;26-28 Elektrotechn. en machine-industrie;2021;160.0
3875;Overig nuttige toepassing;26 Elektrotechnische industrie;1994;31.0
3876;Overig nuttige toepassing;26 Elektrotechnische industrie;1996;31.0
3877;Overig nuttige toepassing;26 Elektrotechnische industrie;1998;29.0
3878;Overig nuttige toepassing;26 Elektrotechnische industrie;2000;51.0
3879;Overig nuttige toepassing;26 Elektrotechnische industrie;2001;51.0
3880;Overig nuttige toepassing;26 Elektrotechnische industrie;2002;74.0
3881;Overig nuttige toepassing;26 Elektrotechnische industrie;2003;69.0
3882;Overig nuttige toepassing;26 Elektrotechnische industrie;2004;59.0
3883;Overig nuttige toepassing;26 Elektrotechnische industrie;2005;59.0
3884;Overig nuttige toepassing;26 Elektrotechnische industrie;2006;76.0
3885;Overig nuttige toepassing;26 Elektrotechnische industrie;2007;83.0
3886;Overig nuttige toepassing;26 Elektrotechnische industrie;2008;7.0
3887;Overig nuttige toepassing;26 Elektrotechnische industrie;2009;6.0
3888;Overig nuttige toepassing;26 Elektrotechnische industrie;2010;6.0
3889;Overig nuttige toepassing;26 Elektrotechnische industrie;2011;6.0
3890;Overig nuttige toepassing;26 Elektrotechnische industrie;2012;10.0
3891;Overig nuttige toepassing;26 Elektrotechnische industrie;2013;10.0
3892;Overig nuttige toepassing;26 Elektrotechnische industrie;2014;6.0
3893;Overig nuttige toepassing;26 Elektrotechnische industrie;2015;7.0
3894;Overig nuttige toepassing;26 Elektrotechnische industrie;2016;9.0
3895;Overig nuttige toepassing;26 Elektrotechnische industrie;2017;10.0
3896;Overig nuttige toepassing;26 Elektrotechnische industrie;2018;9.0
3897;Overig nuttige toepassing;26 Elektrotechnische industrie;2019;8.0
3898;Overig nuttige toepassing;26 Elektrotechnische industrie;2020;10.0
3899;Overig nuttige toepassing;26 Elektrotechnische industrie;2021;11.0
3900;Overig nuttige toepassing;27 Elektrische apparatenindustrie;1994;31.0
3901;Overig nuttige toepassing;27 Elektrische apparatenindustrie;1996;28.0
3902;Overig nuttige toepassing;27 Elektrische apparatenindustrie;1998;26.0
3903;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2000;31.0
3904;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2001;29.0
3905;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2002;38.0
3906;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2003;37.0
3907;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2004;17.0
3908;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2005;16.0
3909;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2006;14.0
3910;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2007;15.0
3911;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2008;41.0
3912;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2009;33.0
3913;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2010;39.0
3914;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2011;40.0
3915;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2012;36.0
3916;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2013;35.0
3917;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2014;40.0
3918;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2015;42.0
3919;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2016;37.0
3920;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2017;44.0
3921;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2018;31.0
3922;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2019;31.0
3923;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2020;27.0
3924;Overig nuttige toepassing;27 Elektrische apparatenindustrie;2021;27.0
3925;Overig nuttige toepassing;28 Machine-industrie;1994;127.0
3926;Overig nuttige toepassing;28 Machine-industrie;1996;103.0
3927;Overig nuttige toepassing;28 Machine-industrie;1998;96.0
3928;Overig nuttige toepassing;28 Machine-industrie;2000;84.0
3929;Overig nuttige toepassing;28 Machine-industrie;2001;82.0
3930;Overig nuttige toepassing;28 Machine-industrie;2002;102.0
3931;Overig nuttige toepassing;28 Machine-industrie;2003;97.0
3932;Overig nuttige toepassing;28 Machine-industrie;2004;104.0
3933;Overig nuttige toepassing;28 Machine-industrie;2005;106.0
3934;Overig nuttige toepassing;28 Machine-industrie;2006;102.0
3935;Overig nuttige toepassing;28 Machine-industrie;2007;110.0
3936;Overig nuttige toepassing;28 Machine-industrie;2008;102.0
3937;Overig nuttige toepassing;28 Machine-industrie;2009;88.0
3938;Overig nuttige toepassing;28 Machine-industrie;2010;106.0
3939;Overig nuttige toepassing;28 Machine-industrie;2011;114.0
3940;Overig nuttige toepassing;28 Machine-industrie;2012;112.0
3941;Overig nuttige toepassing;28 Machine-industrie;2013;113.0
3942;Overig nuttige toepassing;28 Machine-industrie;2014;120.0
3943;Overig nuttige toepassing;28 Machine-industrie;2015;120.0
3944;Overig nuttige toepassing;28 Machine-industrie;2016;119.0
3945;Overig nuttige toepassing;28 Machine-industrie;2017;134.0
3946;Overig nuttige toepassing;28 Machine-industrie;2018;92.0
3947;Overig nuttige toepassing;28 Machine-industrie;2019;96.0
3948;Overig nuttige toepassing;28 Machine-industrie;2020;107.0
3949;Overig nuttige toepassing;28 Machine-industrie;2021;122.0
3950;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;1994;103.0
3951;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;1996;93.0
3952;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;1998;136.0
3953;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2000;149.0
3954;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2001;145.0
3955;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2002;166.0
3956;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2003;157.0
3957;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2004;149.0
3958;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2005;128.0
3959;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2006;111.0
3960;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2007;113.0
3961;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2008;125.0
3962;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2009;87.0
3963;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2010;82.0
3964;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2011;100.0
3965;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2012;66.0
3966;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2013;63.0
3967;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2014;64.0
3968;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2015;74.0
3969;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2016;86.0
3970;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2017;111.0
3971;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2018;109.0
3972;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2019;98.0
3973;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2020;87.0
3974;Overig nuttige toepassing;29-30 Transportmiddelenindustrie;2021;91.0
3975;Overig nuttige toepassing;31-33 Overige industrie en reparatie;1994;47.0
3976;Overig nuttige toepassing;31-33 Overige industrie en reparatie;1996;93.0
3977;Overig nuttige toepassing;31-33 Overige industrie en reparatie;1998;72.0
3978;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2000;119.0
3979;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2001;119.0
3980;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2002;129.0
3981;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2003;123.0
3982;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2004;172.0
3983;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2005;171.0
3984;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2006;128.0
3985;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2007;132.0
3986;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2008;193.0
3987;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2009;168.0
3988;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2010;160.0
3989;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2011;159.0
3990;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2012;
3991;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2013;
3992;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2014;
3993;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2015;
3994;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2016;
3995;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2017;
3996;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2018;
3997;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2019;
3998;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2020;
3999;Overig nuttige toepassing;31-33 Overige industrie en reparatie;2021;
4000;Overig nuttige toepassing;31-32 Meubel- en overige industrie;1994;
4001;Overig nuttige toepassing;31-32 Meubel- en overige industrie;1996;
4002;Overig nuttige toepassing;31-32 Meubel- en overige industrie;1998;
4003;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2000;
4004;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2001;
4005;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2002;
4006;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2003;
4007;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2004;
4008;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2005;
4009;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2006;
4010;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2007;
4011;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2008;166.0
4012;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2009;141.0
4013;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2010;138.0
4014;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2011;136.0
4015;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2012;
4016;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2013;
4017;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2014;
4018;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2015;
4019;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2016;
4020;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2017;
4021;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2018;
4022;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2019;
4023;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2020;
4024;Overig nuttige toepassing;31-32 Meubel- en overige industrie;2021;
4025;Overig nuttige toepassing;31 Meubelindustrie;1994;
4026;Overig nuttige toepassing;31 Meubelindustrie;1996;
4027;Overig nuttige toepassing;31 Meubelindustrie;1998;
4028;Overig nuttige toepassing;31 Meubelindustrie;2000;
4029;Overig nuttige toepassing;31 Meubelindustrie;2001;
4030;Overig nuttige toepassing;31 Meubelindustrie;2002;
4031;Overig nuttige toepassing;31 Meubelindustrie;2003;
4032;Overig nuttige toepassing;31 Meubelindustrie;2004;
4033;Overig nuttige toepassing;31 Meubelindustrie;2005;
4034;Overig nuttige toepassing;31 Meubelindustrie;2006;
4035;Overig nuttige toepassing;31 Meubelindustrie;2007;
4036;Overig nuttige toepassing;31 Meubelindustrie;2008;119.0
4037;Overig nuttige toepassing;31 Meubelindustrie;2009;95.0
4038;Overig nuttige toepassing;31 Meubelindustrie;2010;80.0
4039;Overig nuttige toepassing;31 Meubelindustrie;2011;79.0
4040;Overig nuttige toepassing;31 Meubelindustrie;2012;46.0
4041;Overig nuttige toepassing;31 Meubelindustrie;2013;43.0
4042;Overig nuttige toepassing;31 Meubelindustrie;2014;49.0
4043;Overig nuttige toepassing;31 Meubelindustrie;2015;55.0
4044;Overig nuttige toepassing;31 Meubelindustrie;2016;39.0
4045;Overig nuttige toepassing;31 Meubelindustrie;2017;38.0
4046;Overig nuttige toepassing;31 Meubelindustrie;2018;63.0
4047;Overig nuttige toepassing;31 Meubelindustrie;2019;58.0
4048;Overig nuttige toepassing;31 Meubelindustrie;2020;114.0
4049;Overig nuttige toepassing;31 Meubelindustrie;2021;124.0
4050;Overig nuttige toepassing;32 Overige industrie;1994;
4051;Overig nuttige toepassing;32 Overige industrie;1996;
4052;Overig nuttige toepassing;32 Overige industrie;1998;
4053;Overig nuttige toepassing;32 Overige industrie;2000;
4054;Overig nuttige toepassing;32 Overige industrie;2001;
4055;Overig nuttige toepassing;32 Overige industrie;2002;
4056;Overig nuttige toepassing;32 Overige industrie;2003;
4057;Overig nuttige toepassing;32 Overige industrie;2004;
4058;Overig nuttige toepassing;32 Overige industrie;2005;
4059;Overig nuttige toepassing;32 Overige industrie;2006;
4060;Overig nuttige toepassing;32 Overige industrie;2007;
4061;Overig nuttige toepassing;32 Overige industrie;2008;47.0
4062;Overig nuttige toepassing;32 Overige industrie;2009;46.0
4063;Overig nuttige toepassing;32 Overige industrie;2010;58.0
4064;Overig nuttige toepassing;32 Overige industrie;2011;57.0
4065;Overig nuttige toepassing;32 Overige industrie;2012;60.0
4066;Overig nuttige toepassing;32 Overige industrie;2013;60.0
4067;Overig nuttige toepassing;32 Overige industrie;2014;35.0
4068;Overig nuttige toepassing;32 Overige industrie;2015;35.0
4069;Overig nuttige toepassing;32 Overige industrie;2016;44.0
4070;Overig nuttige toepassing;32 Overige industrie;2017;42.0
4071;Overig nuttige toepassing;32 Overige industrie;2018;48.0
4072;Overig nuttige toepassing;32 Overige industrie;2019;48.0
4073;Overig nuttige toepassing;32 Overige industrie;2020;32.0
4074;Overig nuttige toepassing;32 Overige industrie;2021;33.0
4075;Overig nuttige toepassing;33 Reparatie en installatie van machines;1994;
4076;Overig nuttige toepassing;33 Reparatie en installatie van machines;1996;
4077;Overig nuttige toepassing;33 Reparatie en installatie van machines;1998;
4078;Overig nuttige toepassing;33 Reparatie en installatie van machines;2000;
4079;Overig nuttige toepassing;33 Reparatie en installatie van machines;2001;
4080;Overig nuttige toepassing;33 Reparatie en installatie van machines;2002;
4081;Overig nuttige toepassing;33 Reparatie en installatie van machines;2003;
4082;Overig nuttige toepassing;33 Reparatie en installatie van machines;2004;
4083;Overig nuttige toepassing;33 Reparatie en installatie van machines;2005;
