ID;Geslacht;Onderwijssoort;Herkomstland;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
3744;Vrouwen;Extranei;Totaal;2016/'17;1450;200;1250;14.0
3745;Vrouwen;Extranei;Totaal;2017/'18;1490;200;1300;13.0
3746;Vrouwen;Extranei;Totaal;2018/'19;1720;200;1520;11.0
3747;Vrouwen;Extranei;Totaal;2019/'20;1840;180;1660;10.0
3748;Vrouwen;Extranei;Totaal;2020/'21;1840;150;1680;8.0
3749;Vrouwen;Extranei;Totaal;2021/'22;1950;230;1730;12.0
3750;Vrouwen;Extranei;Totaal;2022/'23;2160;240;1920;11.0
3751;Vrouwen;Extranei;Nederland;2012/'13;1410;180;1240;12.0
3752;Vrouwen;Extranei;Nederland;2013/'14;1270;140;1130;11.0
3753;Vrouwen;Extranei;Nederland;2014/'15;1090;150;940;14.0
3754;Vrouwen;Extranei;Nederland;2015/'16;880;120;750;14.0
3755;Vrouwen;Extranei;Nederland;2016/'17;970;130;840;13.0
3756;Vrouwen;Extranei;Nederland;2017/'18;990;120;870;12.0
3757;Vrouwen;Extranei;Nederland;2018/'19;1140;130;1010;11.0
3758;Vrouwen;Extranei;Nederland;2019/'20;1160;120;1040;11.0
3759;Vrouwen;Extranei;Nederland;2020/'21;1180;100;1080;8.0
3760;Vrouwen;Extranei;Nederland;2021/'22;1270;160;1110;13.0
3761;Vrouwen;Extranei;Nederland;2022/'23;1380;160;1220;11.0
3762;Vrouwen;Extranei;Europa (exclusief Nederland);2012/'13;80;20;60;23.0
3763;Vrouwen;Extranei;Europa (exclusief Nederland);2013/'14;80;10;70;14.0
3764;Vrouwen;Extranei;Europa (exclusief Nederland);2014/'15;80;10;70;
3765;Vrouwen;Extranei;Europa (exclusief Nederland);2015/'16;60;20;50;24.0
3766;Vrouwen;Extranei;Europa (exclusief Nederland);2016/'17;70;20;50;23.0
3767;Vrouwen;Extranei;Europa (exclusief Nederland);2017/'18;80;10;70;14.0
3768;Vrouwen;Extranei;Europa (exclusief Nederland);2018/'19;80;10;70;
3769;Vrouwen;Extranei;Europa (exclusief Nederland);2019/'20;90;10;80;
3770;Vrouwen;Extranei;Europa (exclusief Nederland);2020/'21;90;20;70;17.0
3771;Vrouwen;Extranei;Europa (exclusief Nederland);2021/'22;140;20;120;12.0
3772;Vrouwen;Extranei;Europa (exclusief Nederland);2022/'23;130;20;120;14.0
3773;Vrouwen;Extranei;Buiten Europa;2012/'13;520;80;440;15.0
3774;Vrouwen;Extranei;Buiten Europa;2013/'14;550;80;460;15.0
3775;Vrouwen;Extranei;Buiten Europa;2014/'15;460;60;400;13.0
3776;Vrouwen;Extranei;Buiten Europa;2015/'16;350;70;280;19.0
3777;Vrouwen;Extranei;Buiten Europa;2016/'17;410;60;360;13.0
3778;Vrouwen;Extranei;Buiten Europa;2017/'18;410;60;350;14.0
3779;Vrouwen;Extranei;Buiten Europa;2018/'19;500;60;440;12.0
3780;Vrouwen;Extranei;Buiten Europa;2019/'20;590;50;540;8.0
3781;Vrouwen;Extranei;Buiten Europa;2020/'21;570;40;530;8.0
3782;Vrouwen;Extranei;Buiten Europa;2021/'22;550;50;500;8.0
3783;Vrouwen;Extranei;Buiten Europa;2022/'23;640;60;580;10.0
3784;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2012/'13;1540;620;920;40.0
3785;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2013/'14;1370;630;730;46.0
3786;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2014/'15;1110;500;610;45.0
3787;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2015/'16;970;460;510;48.0
3788;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2016/'17;1060;500;560;47.0
3789;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2017/'18;1200;470;740;39.0
3790;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2018/'19;1370;500;870;37.0
3791;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2019/'20;1400;430;970;31.0
3792;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2020/'21;1400;450;950;32.0
3793;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2021/'22;1470;540;930;36.0
3794;Vrouwen;Bol entreeopleiding zonder diploma;Totaal;2022/'23;1550;580;970;37.0
3795;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2012/'13;690;300;390;43.0
3796;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2013/'14;610;310;300;50.0
3797;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2014/'15;460;220;250;47.0
3798;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2015/'16;420;210;220;49.0
3799;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2016/'17;430;240;190;56.0
3800;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2017/'18;460;210;250;45.0
3801;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2018/'19;520;230;290;45.0
3802;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2019/'20;480;180;300;37.0
3803;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2020/'21;480;200;280;41.0
3804;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2021/'22;520;240;280;47.0
3805;Vrouwen;Bol entreeopleiding zonder diploma;Nederland;2022/'23;530;250;290;46.0
3806;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2012/'13;110;50;70;42.0
3807;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2013/'14;120;50;70;45.0
3808;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2014/'15;110;60;50;54.0
3809;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2015/'16;100;60;40;56.0
3810;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2016/'17;110;60;50;52.0
3811;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2017/'18;110;50;60;42.0
3812;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2018/'19;120;50;70;38.0
3813;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2019/'20;120;50;70;43.0
3814;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2020/'21;110;50;60;44.0
3815;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2021/'22;120;70;60;54.0
3816;Vrouwen;Bol entreeopleiding zonder diploma;Europa (exclusief Nederland);2022/'23;130;60;70;45.0
3817;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2012/'13;740;280;460;37.0
3818;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2013/'14;640;270;360;43.0
3819;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2014/'15;540;230;310;42.0
3820;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2015/'16;450;200;250;44.0
3821;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2016/'17;520;200;320;39.0
3822;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2017/'18;630;210;420;33.0
3823;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2018/'19;730;220;510;31.0
3824;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2019/'20;800;200;600;25.0
3825;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2020/'21;810;200;610;25.0
3826;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2021/'22;830;230;600;27.0
3827;Vrouwen;Bol entreeopleiding zonder diploma;Buiten Europa;2022/'23;890;270;610;31.0
3828;Vrouwen;Bol entreeopleiding met diploma;Totaal;2012/'13;2310;480;1830;21.0
3829;Vrouwen;Bol entreeopleiding met diploma;Totaal;2013/'14;2300;550;1750;24.0
3830;Vrouwen;Bol entreeopleiding met diploma;Totaal;2014/'15;2130;500;1630;23.0
3831;Vrouwen;Bol entreeopleiding met diploma;Totaal;2015/'16;2060;390;1670;19.0
3832;Vrouwen;Bol entreeopleiding met diploma;Totaal;2016/'17;2160;330;1830;15.0
3833;Vrouwen;Bol entreeopleiding met diploma;Totaal;2017/'18;2280;280;2000;12.0
3834;Vrouwen;Bol entreeopleiding met diploma;Totaal;2018/'19;2470;340;2130;14.0
3835;Vrouwen;Bol entreeopleiding met diploma;Totaal;2019/'20;2710;330;2380;12.0
3836;Vrouwen;Bol entreeopleiding met diploma;Totaal;2020/'21;2550;350;2200;14.0
3837;Vrouwen;Bol entreeopleiding met diploma;Totaal;2021/'22;2140;330;1810;15.0
3838;Vrouwen;Bol entreeopleiding met diploma;Totaal;2022/'23;2240;300;1940;13.0
3839;Vrouwen;Bol entreeopleiding met diploma;Nederland;2012/'13;930;230;700;24.0
3840;Vrouwen;Bol entreeopleiding met diploma;Nederland;2013/'14;930;250;680;27.0
3841;Vrouwen;Bol entreeopleiding met diploma;Nederland;2014/'15;830;200;630;25.0
3842;Vrouwen;Bol entreeopleiding met diploma;Nederland;2015/'16;770;170;610;22.0
3843;Vrouwen;Bol entreeopleiding met diploma;Nederland;2016/'17;820;140;680;17.0
3844;Vrouwen;Bol entreeopleiding met diploma;Nederland;2017/'18;750;110;640;15.0
3845;Vrouwen;Bol entreeopleiding met diploma;Nederland;2018/'19;770;130;640;17.0
3846;Vrouwen;Bol entreeopleiding met diploma;Nederland;2019/'20;860;150;710;18.0
3847;Vrouwen;Bol entreeopleiding met diploma;Nederland;2020/'21;770;140;640;18.0
3848;Vrouwen;Bol entreeopleiding met diploma;Nederland;2021/'22;670;140;530;20.0
3849;Vrouwen;Bol entreeopleiding met diploma;Nederland;2022/'23;640;110;520;18.0
3850;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2012/'13;160;40;120;25.0
3851;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2013/'14;190;60;130;31.0
3852;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2014/'15;200;50;150;25.0
3853;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2015/'16;180;40;140;23.0
3854;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2016/'17;190;40;150;21.0
3855;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2017/'18;190;40;150;19.0
3856;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2018/'19;150;30;120;19.0
3857;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2019/'20;140;20;120;16.0
3858;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2020/'21;180;30;140;19.0
3859;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2021/'22;150;30;120;21.0
3860;Vrouwen;Bol entreeopleiding met diploma;Europa (exclusief Nederland);2022/'23;180;30;150;18.0
3861;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2012/'13;1220;210;1010;17.0
3862;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2013/'14;1180;240;940;20.0
3863;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2014/'15;1110;250;860;22.0
3864;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2015/'16;1100;180;920;16.0
3865;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2016/'17;1150;150;1000;13.0
3866;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2017/'18;1340;140;1210;10.0
3867;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2018/'19;1540;180;1360;12.0
3868;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2019/'20;1710;150;1560;9.0
3869;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2020/'21;1610;190;1420;12.0
3870;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2021/'22;1320;160;1160;12.0
3871;Vrouwen;Bol entreeopleiding met diploma;Buiten Europa;2022/'23;1420;150;1270;11.0
3872;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2012/'13;130;70;60;55.0
3873;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2013/'14;120;70;60;56.0
3874;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2014/'15;120;50;60;47.0
3875;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2015/'16;80;50;30;62.0
3876;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2016/'17;80;50;30;59.0
3877;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2017/'18;120;60;60;47.0
3878;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2018/'19;140;80;60;56.0
3879;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2019/'20;160;80;90;47.0
3880;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2020/'21;120;60;60;47.0
3881;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2021/'22;120;70;50;56.0
3882;Vrouwen;Bbl entreeopleiding zonder diploma;Totaal;2022/'23;210;100;110;46.0
3883;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2012/'13;100;50;40;55.0
3884;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2013/'14;90;40;40;52.0
3885;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2014/'15;70;30;40;49.0
3886;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2015/'16;50;40;20;65.0
3887;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2016/'17;60;30;20;58.0
3888;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2017/'18;90;40;50;44.0
3889;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2018/'19;90;50;40;59.0
3890;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2019/'20;90;50;50;49.0
3891;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2020/'21;80;40;40;48.0
3892;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2021/'22;70;40;30;58.0
3893;Vrouwen;Bbl entreeopleiding zonder diploma;Nederland;2022/'23;130;60;70;47.0
3894;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2012/'13;10;10;10;
3895;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2013/'14;10;10;0;
3896;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2014/'15;10;0;0;
3897;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2015/'16;0;0;0;
3898;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2016/'17;10;0;0;
3899;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2017/'18;10;10;0;
3900;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2018/'19;10;0;0;
3901;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2019/'20;10;10;10;
3902;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2020/'21;10;10;0;
3903;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2021/'22;20;10;10;
3904;Vrouwen;Bbl entreeopleiding zonder diploma;Europa (exclusief Nederland);2022/'23;30;10;20;45.0
3905;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2012/'13;20;10;10;
3906;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2013/'14;30;20;10;61.0
3907;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2014/'15;40;20;20;43.0
3908;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2015/'16;30;10;10;54.0
3909;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2016/'17;20;10;10;
3910;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2017/'18;20;10;10;46.0
3911;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2018/'19;40;20;20;54.0
3912;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2019/'20;50;20;30;41.0
3913;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2020/'21;30;10;20;38.0
3914;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2021/'22;30;20;20;50.0
3915;Vrouwen;Bbl entreeopleiding zonder diploma;Buiten Europa;2022/'23;50;20;30;46.0
3916;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2012/'13;260;160;100;61.0
3917;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2013/'14;240;150;90;63.0
3918;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2014/'15;230;140;80;63.0
3919;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2015/'16;210;110;100;52.0
3920;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2016/'17;210;100;110;46.0
3921;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2017/'18;260;120;140;45.0
3922;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2018/'19;270;110;150;42.0
3923;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2019/'20;280;120;160;42.0
3924;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2020/'21;230;90;140;41.0
3925;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2021/'22;230;90;140;38.0
3926;Vrouwen;Bbl entreeopleiding met diploma;Totaal;2022/'23;300;120;170;41.0
3927;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2012/'13;190;120;70;61.0
3928;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2013/'14;190;120;70;64.0
3929;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2014/'15;170;100;60;62.0
3930;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2015/'16;150;80;80;50.0
3931;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2016/'17;130;60;70;45.0
3932;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2017/'18;180;80;100;43.0
3933;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2018/'19;200;80;110;42.0
3934;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2019/'20;190;80;110;43.0
3935;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2020/'21;160;70;90;43.0
3936;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2021/'22;180;60;110;36.0
3937;Vrouwen;Bbl entreeopleiding met diploma;Nederland;2022/'23;220;90;130;42.0
3938;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2012/'13;20;10;0;
3939;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2013/'14;20;10;10;
3940;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2014/'15;10;0;10;
3941;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2015/'16;10;10;10;
3942;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2016/'17;20;10;10;54.0
3943;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2017/'18;10;10;10;
3944;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2018/'19;20;10;10;
3945;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2019/'20;30;10;10;54.0
3946;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2020/'21;20;10;10;
3947;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2021/'22;10;10;10;
3948;Vrouwen;Bbl entreeopleiding met diploma;Europa (exclusief Nederland);2022/'23;30;20;10;60.0
3949;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2012/'13;60;30;20;57.0
3950;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2013/'14;40;20;10;60.0
3951;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2014/'15;50;40;20;71.0
3952;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2015/'16;50;30;20;60.0
3953;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2016/'17;50;20;30;46.0
3954;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2017/'18;70;30;40;45.0
3955;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2018/'19;50;20;30;43.0
3956;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2019/'20;60;20;40;32.0
3957;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2020/'21;50;10;30;30.0
3958;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2021/'22;40;20;20;43.0
3959;Vrouwen;Bbl entreeopleiding met diploma;Buiten Europa;2022/'23;60;20;40;32.0
3960;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2012/'13;60;30;30;46.0
3961;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2013/'14;50;20;20;51.0
3962;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2014/'15;40;20;20;39.0
3963;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2015/'16;50;30;30;52.0
3964;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2016/'17;70;40;30;52.0
3965;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2017/'18;60;20;40;34.0
3966;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2018/'19;70;20;50;33.0
3967;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2019/'20;70;20;60;25.0
3968;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2020/'21;90;20;60;27.0
3969;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2021/'22;100;30;70;30.0
3970;Vrouwen;Extranei entreeopleiding zonder diploma;Totaal;2022/'23;80;40;40;44.0
3971;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2012/'13;30;10;20;42.0
3972;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2013/'14;30;10;10;50.0
3973;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2014/'15;30;10;10;44.0
3974;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2015/'16;40;20;20;46.0
3975;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2016/'17;40;20;20;52.0
3976;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2017/'18;30;10;20;
3977;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2018/'19;30;10;20;29.0
3978;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2019/'20;40;20;20;38.0
3979;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2020/'21;40;10;30;
3980;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2021/'22;50;20;30;33.0
3981;Vrouwen;Extranei entreeopleiding zonder diploma;Nederland;2022/'23;40;20;20;48.0
3982;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2012/'13;0;0;0;
3983;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2013/'14;10;0;0;
3984;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2014/'15;0;0;0;
3985;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2015/'16;10;10;0;
3986;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2016/'17;10;10;0;
3987;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2017/'18;0;0;0;
3988;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2018/'19;0;0;0;
3989;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2019/'20;10;0;10;
3990;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2020/'21;10;0;0;
3991;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2021/'22;10;0;10;
3992;Vrouwen;Extranei entreeopleiding zonder diploma;Europa (exclusief Nederland);2022/'23;10;0;0;
3993;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2012/'13;20;10;10;50.0
3994;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2013/'14;10;10;10;
3995;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2014/'15;10;0;10;
3996;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2015/'16;10;10;10;
3997;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2016/'17;20;10;10;
3998;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2017/'18;20;10;10;
3999;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2018/'19;30;10;20;34.0
4000;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2019/'20;30;0;30;
4001;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2020/'21;40;10;30;26.0
4002;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2021/'22;50;10;40;24.0
4003;Vrouwen;Extranei entreeopleiding zonder diploma;Buiten Europa;2022/'23;30;10;20;37.0
4004;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2012/'13;290;80;210;27.0
4005;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2013/'14;260;80;180;30.0
4006;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2014/'15;260;80;180;30.0
4007;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2015/'16;220;60;170;25.0
4008;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2016/'17;240;50;190;20.0
4009;Vrouwen;Extranei entreeopleiding met diploma;Totaal;2017/'18;270;60;210;22.0
