ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
214;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2020;1992807;1669680;161184;62020;99164;161943;85785;76158;25
215;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2021;1993137;1667066;161734;62628;99106;164337;86639;77698;25
216;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2022;1993325;1664410;162422;63251;99171;166493;87405;79088;25
217;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2023;1993458;1661605;163019;63766;99253;168834;88366;80468;25
218;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2024;1993532;1658830;163637;64364;99273;171065;89206;81859;25
219;Totaal over alle leeftijden;Totaal bevolking;Gelderland (PV);2025;1993559;1655932;164334;64953;99381;173293;89919;83374;25
220;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2006;1173190;946226;95995;36718;59277;130969;74765;56204;26
221;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2007;1178722;948542;96473;37010;59463;133707;75261;58446;26
222;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2008;1184013;950205;97062;37366;59696;136746;75881;60865;26
223;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2009;1189484;952260;97801;37881;59920;139423;76305;63118;26
224;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2010;1193026;952549;98657;38438;60219;141820;76520;65300;26
225;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2011;1196641;953049;99416;38939;60477;144176;76823;67353;26
226;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2012;1200235;953289;100386;39656;60730;146560;77196;69364;26
227;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2013;1203769;953499;101447;40388;61059;148823;77594;71229;26
228;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2014;1207087;953818;102333;41145;61188;150936;77976;72960;26
229;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2015;1210352;953950;103337;41892;61445;153065;78304;74761;26
230;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2016;1213608;954102;104360;42633;61727;155146;78738;76408;26
231;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2017;1216670;954334;105359;43475;61884;156977;79061;77916;26
232;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2018;1219644;954586;106249;44155;62094;158809;79321;79488;26
233;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2019;1222515;954559;107301;44929;62372;160655;79616;81039;26
234;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2020;1225275;954526;108032;45462;62570;162717;80113;82604;26
235;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2021;1227900;954394;108894;46051;62843;164612;80630;83982;26
236;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2022;1230455;954233;109703;46580;63123;166519;81093;85426;26
237;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2023;1232936;954125;110552;47242;63310;168259;81534;86725;26
238;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2024;1235257;953865;111253;47790;63463;170139;82032;88107;26
239;Totaal over alle leeftijden;Totaal bevolking;Utrecht (PV);2025;1237474;953466;112085;48329;63756;171923;82471;89452;26
240;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2006;2604282;1919677;272898;124181;148717;411707;240874;170833;27
241;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2007;2614359;1922935;275199;125249;149950;416225;239417;176808;27
242;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2008;2624115;1925539;277971;126805;151166;420605;238246;182359;27
243;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2009;2633594;1927750;280977;128816;152161;424867;237270;187597;27
244;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2010;2645975;1931113;285007;131569;153438;429855;237016;192839;27
245;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2011;2658250;1934030;289389;134780;154609;434831;236784;198047;27
246;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2012;2670639;1936618;294301;138252;156049;439720;236903;202817;27
247;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2013;2682954;1938795;299579;142107;157472;444580;237036;207544;27
248;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2014;2694923;1940583;304810;145956;158854;449530;237508;212022;27
249;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2015;2706723;1942234;309808;149632;160176;454681;238106;216575;27
250;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2016;2718304;1943510;314856;153243;161613;459938;238936;221002;27
251;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2017;2729774;1944835;319839;156670;163169;465100;239721;225379;27
252;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2018;2740799;1946062;324549;159923;164626;470188;240713;229475;27
253;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2019;2751840;1946916;329359;163226;166133;475565;241952;233613;27
254;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2020;2762724;1947920;334199;166468;167731;480605;243035;237570;27
255;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2021;2773386;1948725;338828;169747;169081;485833;244175;241658;27
256;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2022;2783882;1949485;343357;172932;170425;491040;245486;245554;27
257;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2023;2794126;1950120;348089;176170;171919;495917;246615;249302;27
258;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2024;2804011;1950051;352897;179343;173554;501063;247884;253179;27
259;Totaal over alle leeftijden;Totaal bevolking;Noord-Holland (PV);2025;2813403;1949903;357479;182469;175010;506021;249025;256996;27
260;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2006;3470852;2569349;318163;146126;172037;583340;345491;237849;28
261;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2007;3478802;2567122;320953;147268;173685;590727;343575;247152;28
262;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2008;3488296;2565438;324539;149143;175396;598319;342292;256027;28
263;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2009;3498383;2563211;328939;151757;177182;606233;341638;264595;28
264;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2010;3508473;2560610;334006;155178;178828;613857;341357;272500;28
265;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2011;3519073;2557349;340001;159353;180648;621723;341490;280233;28
266;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2012;3530073;2554273;346360;163798;182562;629440;341726;287714;28
267;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2013;3541453;2551473;353077;168737;184340;636903;342017;294886;28
268;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2014;3552759;2548056;360266;173612;186654;644437;342554;301883;28
269;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2015;3563896;2544618;367415;178450;188965;651863;343286;308577;28
270;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2016;3574963;2541408;374355;183083;191272;659200;344029;315171;28
271;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2017;3586122;2538251;381249;187425;193824;666622;345088;321534;28
272;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2018;3597097;2535129;388013;191684;196329;673955;346129;327826;28
273;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2019;3608162;2532052;394971;195974;198997;681139;347251;333888;28
274;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2020;3619050;2528996;402034;200353;201681;688020;348210;339810;28
275;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2021;3629632;2525821;409066;204629;204437;694745;349269;345476;28
276;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2022;3640162;2522703;416276;208892;207384;701183;350091;351092;28
277;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2023;3650374;2519498;423211;212937;210274;707665;350935;356730;28
278;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2024;3660061;2516477;430090;216848;213242;713494;351496;361998;28
279;Totaal over alle leeftijden;Totaal bevolking;Zuid-Holland (PV);2025;3669307;2513118;437051;220781;216270;719138;351953;367185;28
280;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2006;377627;320569;38630;17570;21060;18428;10989;7439;29
281;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2007;376846;319309;38430;17460;20970;19107;11219;7888;29
282;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2008;375961;317953;38369;17469;20900;19639;11375;8264;29
283;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2009;375038;316442;38319;17489;20830;20277;11615;8662;29
284;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2010;374218;314956;38290;17505;20785;20972;11881;9091;29
285;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2011;373472;313531;38369;17567;20802;21572;12098;9474;29
286;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2012;372717;312013;38506;17709;20797;22198;12355;9843;29
287;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2013;372006;310473;38716;17874;20842;22817;12593;10224;29
288;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2014;371338;309085;38883;18114;20769;23370;12769;10601;29
289;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2015;370582;307586;38970;18239;20731;24026;13050;10976;29
290;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2016;369847;306211;39077;18349;20728;24559;13308;11251;29
291;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2017;369114;304857;39063;18393;20670;25194;13602;11592;29
292;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2018;368578;303583;39159;18531;20628;25836;13899;11937;29
293;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2019;367948;302397;39090;18524;20566;26461;14185;12276;29
294;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2020;367477;301120;39191;18606;20585;27166;14544;12622;29
295;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2021;367001;300012;39256;18699;20557;27733;14838;12895;29
296;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2022;366526;298806;39315;18824;20491;28405;15170;13235;29
297;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2023;366036;297597;39405;18943;20462;29034;15554;13480;29
298;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2024;365590;296425;39512;19021;20491;29653;15856;13797;29
299;Totaal over alle leeftijden;Totaal bevolking;Zeeland (PV);2025;365148;295153;39644;19103;20541;30351;16235;14116;29
300;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2006;2413141;2049557;186943;70014;116929;176641;102045;74596;30
301;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2007;2415916;2049286;187494;70117;117377;179136;101848;77288;30
302;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2008;2418310;2048464;188175;70444;117731;181671;101762;79909;30
303;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2009;2419954;2046890;188899;70871;118028;184165;101811;82354;30
304;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2010;2422092;2045229;190001;71806;118195;186862;102081;84781;30
305;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2011;2424226;2043495;191256;72900;118356;189475;102382;87093;30
306;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2012;2425843;2041350;192601;74178;118423;191892;102628;89264;30
307;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2013;2427479;2038774;194240;75541;118699;194465;103058;91407;30
308;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2014;2429056;2036079;195887;77008;118879;197090;103689;93401;30
309;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2015;2430209;2033228;197361;78273;119088;199620;104188;95432;30
310;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2016;2431106;2030134;198901;79514;119387;202071;104771;97300;30
311;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2017;2431902;2027119;200127;80572;119555;204656;105442;99214;30
312;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2018;2432360;2023634;201512;81517;119995;207214;106240;100974;30
313;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2019;2432573;2020454;202670;82464;120206;209449;106811;102638;30
314;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2020;2432684;2017280;203557;83199;120358;211847;107455;104392;30
315;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2021;2432586;2013792;204535;83978;120557;214259;108136;106123;30
316;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2022;2432251;2010249;205399;84574;120825;216603;108891;107712;30
317;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2023;2431762;2006614;206266;85154;121112;218882;109575;109307;30
318;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2024;2431168;2002979;206924;85745;121179;221265;110354;110911;30
319;Totaal over alle leeftijden;Totaal bevolking;Noord-Brabant (PV);2025;2430229;1999034;207585;86225;121360;223610;111159;112451;30
320;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2006;1131672;911116;161207;56489;104718;59349;35949;23400;31
321;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2007;1127499;908818;158579;55025;103554;60102;35807;24295;31
322;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2008;1122917;905859;156148;53672;102476;60910;35704;25206;31
323;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2009;1118709;902765;154181;52755;101426;61763;35705;26058;31
324;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2010;1114492;899558;152293;52005;100288;62641;35739;26902;31
325;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2011;1110362;896225;150631;51536;99095;63506;35800;27706;31
326;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2012;1106335;892669;149214;51260;97954;64452;35960;28492;31
327;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2013;1102017;889085;147566;50920;96646;65366;36095;29271;31
328;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2014;1097956;885652;146088;50570;95518;66216;36174;30042;31
329;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2015;1093914;882142;144641;50261;94380;67131;36410;30721;31
330;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2016;1089655;878606;143028;49819;93209;68021;36590;31431;31
331;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2017;1085475;874988;141541;49437;92104;68946;36849;32097;31
332;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2018;1081248;871638;139903;49015;90888;69707;37004;32703;31
333;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2019;1077135;868237;138272;48529;89743;70626;37304;33322;31
334;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2020;1072881;864784;136611;48012;88599;71486;37570;33916;31
335;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2021;1068898;861660;134931;47475;87456;72307;37833;34474;31
336;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2022;1064628;858194;133174;46944;86230;73260;38147;35113;31
337;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2023;1060500;854763;131553;46516;85037;74184;38427;35757;31
338;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2024;1056253;851279;129978;45984;83994;74996;38691;36305;31
339;Totaal over alle leeftijden;Totaal bevolking;Limburg (PV);2025;1052096;847784;128393;45537;82856;75919;39080;36839;31
340;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2006;153440;138927;9231;3684;5547;5282;3549;1733;1
341;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2007;152818;138204;9295;3714;5581;5319;3561;1758;1
342;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2008;151791;137118;9292;3730;5562;5381;3581;1800;1
343;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2009;150640;135889;9330;3779;5551;5421;3599;1822;1
344;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2010;149535;134704;9346;3818;5528;5485;3624;1861;1
345;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2011;148435;133424;9454;3902;5552;5557;3649;1908;1
346;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2012;147398;132267;9509;3991;5518;5622;3681;1941;1
347;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2013;146363;131095;9571;4064;5507;5697;3726;1971;1
348;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2014;145395;129879;9702;4177;5525;5814;3804;2010;1
349;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2015;144478;128808;9842;4329;5513;5828;3800;2028;1
350;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2016;143623;127687;9992;4462;5530;5944;3893;2051;1
351;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2017;142789;126648;10094;4569;5525;6047;3952;2095;1
352;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2018;141971;125698;10154;4660;5494;6119;3979;2140;1
353;Totaal over alle leeftijden;Totaal bevolking;Oost-Groningen (CR);2019;141177;124752;10214;4728;5486;6211;4036;2175;1
