ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
5732;Totaal mannen en vrouwen;15 tot 75 jaar;Godelindebuurt;630;430;69.0;83.0;59.0;23.0;17.0
5733;Totaal mannen en vrouwen;15 tot 75 jaar;Waltherlaan;520;390;76.0;78.0;59.0;19.0;22.0
5734;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;850;630;74.0;75.0;56.0;20.0;25.0
5735;Totaal mannen en vrouwen;15 tot 75 jaar;Ooster Eng-Noord;1040;720;69.0;81.0;57.0;24.0;19.0
5736;Totaal mannen en vrouwen;15 tot 75 jaar;Ooster Eng-Zuid;1740;1190;68.0;80.0;57.0;22.0;20.0
5737;Totaal mannen en vrouwen;15 tot 75 jaar;Midden Eng-Oost;1290;870;68.0;82.0;56.0;27.0;18.0
5738;Totaal mannen en vrouwen;15 tot 75 jaar;Midden Eng-West;1170;820;69.0;86.0;58.0;28.0;14.0
5739;Totaal mannen en vrouwen;15 tot 75 jaar;Wester Eng;1420;970;68.0;85.0;56.0;28.0;15.0
5740;Totaal mannen en vrouwen;15 tot 75 jaar;Spiegel;3610;2450;68.0;66.0;46.0;20.0;34.0
5741;Totaal mannen en vrouwen;15 tot 75 jaar;Lomanplein;680;470;70.0;69.0;48.0;21.0;31.0
5742;Totaal mannen en vrouwen;15 tot 75 jaar;Schimmellaan;210;140;67.0;;;;
5743;Totaal mannen en vrouwen;15 tot 75 jaar;Boslaan;950;640;67.0;64.0;41.0;23.0;36.0
5744;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk;530;330;64.0;57.0;40.0;17.0;43.0
5745;Totaal mannen en vrouwen;15 tot 75 jaar;Kom van Bieghel;650;430;66.0;71.0;50.0;21.0;29.0
5746;Totaal mannen en vrouwen;15 tot 75 jaar;Meijerkamp;390;300;77.0;77.0;59.0;18.0;23.0
5747;Totaal mannen en vrouwen;15 tot 75 jaar;Fransekamp;210;130;63.0;;;;
5748;Totaal mannen en vrouwen;15 tot 75 jaar;Muiden;5170;3680;71.0;73.0;53.0;20.0;27.0
5749;Totaal mannen en vrouwen;15 tot 75 jaar;Vesting Muiden;920;670;73.0;71.0;50.0;21.0;29.0
5750;Totaal mannen en vrouwen;15 tot 75 jaar;Krijgsman;1440;1090;76.0;77.0;60.0;17.0;23.0
5751;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderberg;1140;780;69.0;64.0;46.0;19.0;36.0
5752;Totaal mannen en vrouwen;15 tot 75 jaar;Mariahoeve Muiden;520;330;64.0;82.0;57.0;25.0;18.0
5753;Totaal mannen en vrouwen;15 tot 75 jaar;Buitendijken Muiderberg;960;680;70.0;77.0;54.0;23.0;23.0
5754;Totaal mannen en vrouwen;15 tot 75 jaar;Pampusweg;60;40;;;;;
5755;Totaal mannen en vrouwen;15 tot 75 jaar;IJmeer;0;0;;;;;
5756;Totaal mannen en vrouwen;15 tot 75 jaar;Noordpolder;130;90;;;;;
5757;Totaal mannen en vrouwen;15 tot 75 jaar;Naarden;12120;8360;69.0;75.0;53.0;21.0;25.0
5758;Totaal mannen en vrouwen;15 tot 75 jaar;Naarden Vesting;1100;730;66.0;64.0;44.0;19.0;36.0
5759;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Keverdijk;2740;1960;71.0;83.0;57.0;26.0;17.0
5760;Totaal mannen en vrouwen;15 tot 75 jaar;Naarderwoonbos;340;220;65.0;62.0;42.0;20.0;38.0
5761;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Gooimeer-Zuid;20;10;;;;;
5762;Totaal mannen en vrouwen;15 tot 75 jaar;Oranje Nassaupark-Noord;440;340;77.0;72.0;56.0;16.0;28.0
5763;Totaal mannen en vrouwen;15 tot 75 jaar;Oranje Nassaupark-Zuid;870;550;63.0;69.0;51.0;18.0;31.0
5764;Totaal mannen en vrouwen;15 tot 75 jaar;Ministerpark;1760;1250;71.0;77.0;55.0;22.0;23.0
5765;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenkwartier;1020;670;66.0;73.0;51.0;21.0;27.0
5766;Totaal mannen en vrouwen;15 tot 75 jaar;Rembrandtpark;1550;1080;70.0;73.0;54.0;18.0;27.0
5767;Totaal mannen en vrouwen;15 tot 75 jaar;Bos van Bredius-Noord;190;110;58.0;;;;
5768;Totaal mannen en vrouwen;15 tot 75 jaar;Valkeveen;460;330;72.0;57.0;42.0;15.0;43.0
5769;Totaal mannen en vrouwen;15 tot 75 jaar;Naardermeer;50;40;;;;;
5770;Totaal mannen en vrouwen;15 tot 75 jaar;Bos van Bredius-Zuid;90;50;;;;;
5771;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Gooimeer-Noord;10;0;;;;;
5772;Totaal mannen en vrouwen;15 tot 75 jaar;Vierhoven;580;390;67.0;82.0;58.0;24.0;18.0
5773;Totaal mannen en vrouwen;15 tot 75 jaar;Naardermeerkwartier;260;180;67.0;78.0;55.0;23.0;22.0
5774;Totaal mannen en vrouwen;15 tot 75 jaar;De Fortlanden;640;450;70.0;86.0;65.0;22.0;14.0
5775;Totaal mannen en vrouwen;15 tot 75 jaar;Gorinchem;28150;19590;70.0;85.0;59.0;26.0;15.0
5776;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Gorinchem binnenstad;4670;3290;71.0;80.0;54.0;27.0;20.0
5777;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenstad;1670;1170;70.0;81.0;55.0;26.0;19.0
5778;Totaal mannen en vrouwen;15 tot 75 jaar;Benedenstad;2990;2120;71.0;80.0;53.0;27.0;20.0
5779;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Wijdschild;1380;1020;74.0;81.0;59.0;22.0;19.0
5780;Totaal mannen en vrouwen;15 tot 75 jaar;Wijdschild;1380;1020;74.0;81.0;59.0;22.0;19.0
5781;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Lingewijk;2070;1410;68.0;87.0;61.0;26.0;13.0
5782;Totaal mannen en vrouwen;15 tot 75 jaar;Lingewijk;2070;1410;68.0;87.0;61.0;26.0;13.0
5783;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 haarwijk;4770;3040;64.0;86.0;56.0;30.0;14.0
5784;Totaal mannen en vrouwen;15 tot 75 jaar;Haarwijk West;2980;1840;62.0;85.0;53.0;32.0;15.0
5785;Totaal mannen en vrouwen;15 tot 75 jaar;Haarwijk Oost;1790;1200;67.0;87.0;59.0;28.0;13.0
5786;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Stalkaarsen;2310;1630;71.0;89.0;63.0;26.0;11.0
5787;Totaal mannen en vrouwen;15 tot 75 jaar;Stalkaarsen;2310;1630;71.0;89.0;63.0;26.0;11.0
5788;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Gildenwijk;3610;1990;55.0;89.0;55.0;34.0;11.0
5789;Totaal mannen en vrouwen;15 tot 75 jaar;Gildenwijk;3610;1990;55.0;89.0;55.0;34.0;11.0
5790;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Schelluinsestraat;120;80;;;;;
5791;Totaal mannen en vrouwen;15 tot 75 jaar;Schelluinsestraat;120;80;;;;;
5792;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Avelingen Oost;40;30;;;;;
5793;Totaal mannen en vrouwen;15 tot 75 jaar;Avelingen Oost;40;30;;;;;
5794;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Avelingen West;20;20;;;;;
5795;Totaal mannen en vrouwen;15 tot 75 jaar;Avelingen West;20;20;;;;;
5796;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Molenvliet;50;30;;;;;
5797;Totaal mannen en vrouwen;15 tot 75 jaar;Molenvliet;50;30;;;;;
5798;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 laag Dalem;6350;4810;76.0;88.0;62.0;25.0;12.0
5799;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem I;1620;1110;69.0;87.0;64.0;24.0;13.0
5800;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem II;2020;1520;75.0;89.0;64.0;25.0;11.0
5801;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem Oost;2050;1650;80.0;89.0;63.0;26.0;11.0
5802;Totaal mannen en vrouwen;15 tot 75 jaar;Laag Dalem Zuid;650;540;82.0;80.0;54.0;26.0;20.0
5803;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Dalem;700;510;72.0;84.0;62.0;22.0;16.0
5804;Totaal mannen en vrouwen;15 tot 75 jaar;Dalem;700;510;72.0;84.0;62.0;22.0;16.0
5805;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Hoog Dalem;1790;1530;85.0;86.0;67.0;19.0;14.0
5806;Totaal mannen en vrouwen;15 tot 75 jaar;Hoog Dalem;1790;1530;85.0;86.0;67.0;19.0;14.0
5807;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Bedrijventerrein Oost;20;10;;;;;
5808;Totaal mannen en vrouwen;15 tot 75 jaar;Linge;10;10;;;;;
5809;Totaal mannen en vrouwen;15 tot 75 jaar;Oost I;0;0;;;;;
5810;Totaal mannen en vrouwen;15 tot 75 jaar;Oost II;0;0;;;;;
5811;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Papland;50;40;;;;;
5812;Totaal mannen en vrouwen;15 tot 75 jaar;Papland;50;40;;;;;
5813;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 schotdeuren;80;60;;;;;
5814;Totaal mannen en vrouwen;15 tot 75 jaar;Schotdeuren;80;60;;;;;
5815;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Bedrijventerrein Noord;10;10;;;;;
5816;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Noord;10;10;;;;;
5817;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Landelijk gebied West;70;50;;;;;
5818;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied West;70;50;;;;;
5819;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Landelijk gebied Noord;10;10;;;;;
5820;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;10;10;;;;;
5821;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Landelijk gebied Oost;10;10;;;;;
5822;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Oost;10;10;;;;;
5823;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Landelijk gebied Zuid;10;10;;;;;
5824;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Zuid;10;10;;;;;
5825;Totaal mannen en vrouwen;15 tot 75 jaar;Gouda;55350;38510;70.0;86.0;59.0;27.0;14.0
5826;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;6700;4940;74.0;81.0;52.0;28.0;19.0
5827;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Markt e.o.;1260;890;71.0;84.0;50.0;34.0;16.0
5828;Totaal mannen en vrouwen;15 tot 75 jaar;De Baan e.o.;1290;960;74.0;80.0;51.0;29.0;20.0
5829;Totaal mannen en vrouwen;15 tot 75 jaar;Turfmarkt e.o.;1110;850;76.0;78.0;55.0;22.0;22.0
5830;Totaal mannen en vrouwen;15 tot 75 jaar;Raam e.o.;1750;1280;73.0;80.0;51.0;29.0;20.0
5831;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Park Oost;1290;960;75.0;82.0;56.0;26.0;18.0
5832;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Park West;10;10;;;;;
5833;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren;7430;5060;68.0;88.0;59.0;29.0;12.0
5834;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren Oud;4710;3300;70.0;88.0;59.0;29.0;12.0
5835;Totaal mannen en vrouwen;15 tot 75 jaar;De Korte Akkeren Nieuw;2060;1320;64.0;88.0;58.0;30.0;12.0
5836;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein Kromme Gouwe;210;140;65.0;;;;
5837;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein Hollandsche IJssel;40;30;;;;;
5838;Totaal mannen en vrouwen;15 tot 75 jaar;Weidebloemkwartier;400;280;70.0;87.0;61.0;26.0;13.0
5839;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemendaal;6890;4630;67.0;87.0;61.0;26.0;13.0
5840;Totaal mannen en vrouwen;15 tot 75 jaar;Boerhaavekwartier;1650;1090;66.0;89.0;60.0;29.0;11.0
5841;Totaal mannen en vrouwen;15 tot 75 jaar;Windrooskwartier en Heesterbuurt;2640;1880;71.0;87.0;60.0;27.0;13.0
5842;Totaal mannen en vrouwen;15 tot 75 jaar;Groenhovenkwartier;1520;920;61.0;89.0;64.0;25.0;11.0
5843;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemendaalseweg;60;40;;;;;
5844;Totaal mannen en vrouwen;15 tot 75 jaar;De Goudse Poort;470;340;73.0;85.0;62.0;22.0;15.0
5845;Totaal mannen en vrouwen;15 tot 75 jaar;Gaardenbuurt;550;360;65.0;79.0;57.0;22.0;21.0
5846;Totaal mannen en vrouwen;15 tot 75 jaar;Plaswijck;8980;5660;63.0;86.0;62.0;24.0;14.0
5847;Totaal mannen en vrouwen;15 tot 75 jaar;Hoef- en Veldbuurt;1370;680;50.0;89.0;65.0;25.0;11.0
5848;Totaal mannen en vrouwen;15 tot 75 jaar;Zomenbuurt;960;570;60.0;86.0;58.0;27.0;14.0
5849;Totaal mannen en vrouwen;15 tot 75 jaar;Hoevenbuurt;1360;950;70.0;89.0;66.0;23.0;11.0
5850;Totaal mannen en vrouwen;15 tot 75 jaar;Lusten-, Burgen- en Steinenbuurt;2070;1250;61.0;87.0;60.0;28.0;13.0
5851;Totaal mannen en vrouwen;15 tot 75 jaar;Grassen- Waterbuurt;1090;760;70.0;81.0;61.0;20.0;19.0
5852;Totaal mannen en vrouwen;15 tot 75 jaar;Bodegraafsestraatweg;130;100;;;;;
5853;Totaal mannen en vrouwen;15 tot 75 jaar;De Mammoet;810;530;66.0;81.0;56.0;24.0;19.0
5854;Totaal mannen en vrouwen;15 tot 75 jaar;Wervenbuurt;1190;810;68.0;90.0;66.0;24.0;10.0
5855;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;7700;5500;71.0;86.0;59.0;26.0;14.0
5856;Totaal mannen en vrouwen;15 tot 75 jaar;Ouwe Gouwe;3700;2740;74.0;87.0;60.0;27.0;13.0
5857;Totaal mannen en vrouwen;15 tot 75 jaar;Statensingel;320;230;72.0;89.0;65.0;25.0;11.0
5858;Totaal mannen en vrouwen;15 tot 75 jaar;Wethouder Venteweg;440;310;71.0;82.0;59.0;22.0;18.0
5859;Totaal mannen en vrouwen;15 tot 75 jaar;Achterwillenseweg;680;400;59.0;87.0;54.0;33.0;13.0
5860;Totaal mannen en vrouwen;15 tot 75 jaar;Slagenbuurt;1790;1180;66.0;87.0;61.0;26.0;13.0
5861;Totaal mannen en vrouwen;15 tot 75 jaar;Middenwillens;760;630;83.0;80.0;56.0;24.0;20.0
5862;Totaal mannen en vrouwen;15 tot 75 jaar;De Goudse Hout;10;10;;;;;
5863;Totaal mannen en vrouwen;15 tot 75 jaar;Kort Haarlem;7200;5000;69.0;85.0;57.0;29.0;15.0
5864;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterwei;1150;780;68.0;88.0;54.0;34.0;12.0
5865;Totaal mannen en vrouwen;15 tot 75 jaar;Vreewijk;940;640;68.0;85.0;56.0;29.0;15.0
5866;Totaal mannen en vrouwen;15 tot 75 jaar;Voorwillenseweg;340;240;72.0;77.0;50.0;27.0;23.0
5867;Totaal mannen en vrouwen;15 tot 75 jaar;Kadenbuurt;2000;1450;72.0;86.0;58.0;29.0;14.0
5868;Totaal mannen en vrouwen;15 tot 75 jaar;Kort Haarlem;2770;1890;68.0;84.0;58.0;26.0;16.0
5869;Totaal mannen en vrouwen;15 tot 75 jaar;Goverwelle;8330;5910;71.0;88.0;62.0;27.0;12.0
5870;Totaal mannen en vrouwen;15 tot 75 jaar;Sportbuurt;1000;560;56.0;87.0;52.0;34.0;13.0
5871;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;2400;1740;72.0;91.0;63.0;28.0;9.0
5872;Totaal mannen en vrouwen;15 tot 75 jaar;Polderbuurt;2380;1720;72.0;89.0;64.0;25.0;11.0
5873;Totaal mannen en vrouwen;15 tot 75 jaar;Vrijheidsbuurt;680;510;75.0;85.0;63.0;22.0;15.0
5874;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt;1360;1070;79.0;88.0;63.0;25.0;12.0
5875;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekbuurt;500;310;63.0;87.0;57.0;30.0;13.0
5876;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis;340;250;74.0;75.0;48.0;27.0;25.0
5877;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis Oost;270;200;73.0;75.0;46.0;28.0;25.0
5878;Totaal mannen en vrouwen;15 tot 75 jaar;Stolwijkersluis West;70;60;;;;;
5879;Totaal mannen en vrouwen;15 tot 75 jaar;Westergouwe;1800;1550;86.0;88.0;60.0;29.0;12.0
5880;Totaal mannen en vrouwen;15 tot 75 jaar;Gouwestroom;20;20;;;;;
5881;Totaal mannen en vrouwen;15 tot 75 jaar;Ringvaartbocht;20;10;;;;;
5882;Totaal mannen en vrouwen;15 tot 75 jaar;Oostpolder in Schieland;280;230;81.0;93.0;12.0;80.0;7.0
5883;Totaal mannen en vrouwen;15 tot 75 jaar;De Eilanden;700;620;88.0;88.0;72.0;16.0;12.0
5884;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinenbuurt;770;670;87.0;88.0;65.0;23.0;12.0
5885;Totaal mannen en vrouwen;15 tot 75 jaar;Westergouwe;0;0;;;;;
5886;Totaal mannen en vrouwen;15 tot 75 jaar;Grave;9020;6450;71.0;84.0;59.0;26.0;16.0
5887;Totaal mannen en vrouwen;15 tot 75 jaar;Escharen;950;700;74.0;80.0;59.0;21.0;20.0
5888;Totaal mannen en vrouwen;15 tot 75 jaar;Escharen kom;580;410;71.0;84.0;61.0;23.0;16.0
5889;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Oost;220;170;80.0;79.0;60.0;20.0;21.0
5890;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied West(in Raam);150;120;78.0;;;;
5891;Totaal mannen en vrouwen;15 tot 75 jaar;Velp;830;640;77.0;74.0;47.0;27.0;26.0
5892;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Velp;300;230;76.0;81.0;54.0;27.0;19.0
5893;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Zuid;150;110;78.0;;;;
5894;Totaal mannen en vrouwen;15 tot 75 jaar;De Eek (industrieterrein);10;10;;;;;
5895;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Noord(Rijksw);160;130;82.0;;;;
5896;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Velp;220;150;71.0;79.0;50.0;29.0;21.0
5897;Totaal mannen en vrouwen;15 tot 75 jaar;Gassel;910;660;73.0;81.0;54.0;26.0;19.0
5898;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Gassel;290;220;75.0;71.0;45.0;26.0;29.0
5899;Totaal mannen en vrouwen;15 tot 75 jaar;Gassel kom;620;450;72.0;85.0;59.0;27.0;15.0
5900;Totaal mannen en vrouwen;15 tot 75 jaar;Grave;6330;4450;70.0;87.0;61.0;26.0;13.0
5901;Totaal mannen en vrouwen;15 tot 75 jaar;Bikkelkamp;710;450;62.0;86.0;58.0;27.0;14.0
5902;Totaal mannen en vrouwen;15 tot 75 jaar;De Stoof;670;480;71.0;88.0;62.0;26.0;12.0
5903;Totaal mannen en vrouwen;15 tot 75 jaar;Zittert;1050;740;71.0;91.0;63.0;27.0;9.0
5904;Totaal mannen en vrouwen;15 tot 75 jaar;Mars;580;440;76.0;89.0;65.0;24.0;11.0
5905;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;1080;750;69.0;82.0;58.0;24.0;18.0
5906;Totaal mannen en vrouwen;15 tot 75 jaar;Wisseveld:industrieterrein;10;0;;;;;
5907;Totaal mannen en vrouwen;15 tot 75 jaar;Estersveld;2230;1590;71.0;88.0;61.0;27.0;12.0
5908;Totaal mannen en vrouwen;15 tot 75 jaar;'s-Gravenhage;419180;268260;64.0;79.0;50.0;29.0;21.0
5909;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Oostduinen;0;0;;;;;
5910;Totaal mannen en vrouwen;15 tot 75 jaar;Oostduinen;0;0;;;;;
5911;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Belgisch Park;6170;3840;62.0;73.0;50.0;24.0;27.0
5912;Totaal mannen en vrouwen;15 tot 75 jaar;Belgisch Park;6170;3840;62.0;73.0;50.0;24.0;27.0
5913;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Westbroekpark en Duttendel;1330;720;54.0;62.0;46.0;16.0;38.0
5914;Totaal mannen en vrouwen;15 tot 75 jaar;Westbroekpark;610;300;50.0;60.0;44.0;16.0;40.0
5915;Totaal mannen en vrouwen;15 tot 75 jaar;Duttendel;730;410;57.0;64.0;47.0;17.0;36.0
5916;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Benoordenhout;9840;6410;65.0;75.0;56.0;19.0;25.0
5917;Totaal mannen en vrouwen;15 tot 75 jaar;Nassaubuurt;1180;780;66.0;74.0;53.0;21.0;26.0
5918;Totaal mannen en vrouwen;15 tot 75 jaar;Uilennest;1580;1090;69.0;76.0;56.0;20.0;24.0
5919;Totaal mannen en vrouwen;15 tot 75 jaar;Duinzigt;1440;800;56.0;72.0;50.0;21.0;28.0
5920;Totaal mannen en vrouwen;15 tot 75 jaar;Waalsdorp;2710;1750;65.0;74.0;57.0;17.0;26.0
5921;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsdorp;1170;760;64.0;73.0;55.0;18.0;27.0
5922;Totaal mannen en vrouwen;15 tot 75 jaar;Van Hoytemastraat en omgeving;1770;1230;70.0;78.0;60.0;19.0;22.0
5923;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Archipelbuurt;4790;2930;61.0;73.0;51.0;21.0;27.0
5924;Totaal mannen en vrouwen;15 tot 75 jaar;Archipelbuurt;4790;2930;61.0;73.0;51.0;21.0;27.0
5925;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Van Stolkpark en Scheveningse Bo;590;330;56.0;63.0;48.0;16.0;37.0
5926;Totaal mannen en vrouwen;15 tot 75 jaar;Van Stolkpark en Scheveningse Bosjes;590;330;56.0;63.0;48.0;16.0;37.0
5927;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Scheveningen;14060;9050;64.0;76.0;51.0;25.0;24.0
5928;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Scheveningen;2340;1550;66.0;77.0;52.0;25.0;23.0
5929;Totaal mannen en vrouwen;15 tot 75 jaar;Vissershaven;3240;2050;63.0;79.0;55.0;24.0;21.0
5930;Totaal mannen en vrouwen;15 tot 75 jaar;Scheveningen Badplaats;4390;2920;66.0;73.0;48.0;25.0;27.0
5931;Totaal mannen en vrouwen;15 tot 75 jaar;Visserijbuurt;2920;1790;61.0;77.0;51.0;26.0;23.0
5932;Totaal mannen en vrouwen;15 tot 75 jaar;Rijslag;1180;750;64.0;75.0;51.0;24.0;25.0
5933;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Duindorp;4390;2900;66.0;87.0;62.0;24.0;13.0
5934;Totaal mannen en vrouwen;15 tot 75 jaar;Duindorp;4390;2900;66.0;87.0;62.0;24.0;13.0
5935;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Geuzen- en Statenkwartier;10810;6930;64.0;76.0;53.0;23.0;24.0
5936;Totaal mannen en vrouwen;15 tot 75 jaar;Statenkwartier;7540;4760;63.0;74.0;52.0;23.0;26.0
5937;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenkwartier;3260;2180;67.0;80.0;55.0;25.0;20.0
5938;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Zorgvliet;470;230;49.0;70.0;56.0;14.0;30.0
5939;Totaal mannen en vrouwen;15 tot 75 jaar;Zorgvliet;470;230;49.0;70.0;56.0;14.0;30.0
5940;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 Duinoord;6880;4810;70.0;79.0;54.0;25.0;21.0
5941;Totaal mannen en vrouwen;15 tot 75 jaar;Stadhoudersplantsoen;2150;1450;67.0;83.0;54.0;28.0;17.0
5942;Totaal mannen en vrouwen;15 tot 75 jaar;Sweelinckplein en omgeving;4730;3360;71.0;77.0;54.0;24.0;23.0
5943;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Bomen- en Bloemenbuurt;11090;7800;70.0;80.0;57.0;23.0;20.0
5944;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt-West;1650;1200;73.0;79.0;60.0;19.0;21.0
5945;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt-Oost;4890;3470;71.0;82.0;59.0;23.0;18.0
5946;Totaal mannen en vrouwen;15 tot 75 jaar;Bomenbuurt;4540;3130;69.0;79.0;55.0;24.0;21.0
5947;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Vogelwijk;3830;2540;66.0;69.0;52.0;18.0;31.0
5948;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelwijk;3830;2540;66.0;69.0;52.0;18.0;31.0
5949;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Bohemen en Meer en Bos;3430;2120;62.0;79.0;58.0;21.0;21.0
5950;Totaal mannen en vrouwen;15 tot 75 jaar;Bosjes van Pex;310;210;69.0;75.0;52.0;23.0;25.0
5951;Totaal mannen en vrouwen;15 tot 75 jaar;Bohemen en Meer en Bos;3120;1910;61.0;80.0;59.0;21.0;20.0
5952;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Kijkduin en Ockenburgh;2010;1210;60.0;69.0;52.0;17.0;31.0
5953;Totaal mannen en vrouwen;15 tot 75 jaar;Ockenburgh;790;490;61.0;69.0;54.0;16.0;31.0
5954;Totaal mannen en vrouwen;15 tot 75 jaar;Kijkduin;1220;730;60.0;69.0;52.0;18.0;31.0
5955;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Kraayenstein en Vroondaal;5240;3720;71.0;79.0;60.0;19.0;21.0
5956;Totaal mannen en vrouwen;15 tot 75 jaar;Kraayenstein en Vroondaal;5240;3720;71.0;79.0;60.0;19.0;21.0
5957;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Loosduinen;13200;8100;61.0;85.0;60.0;25.0;15.0
5958;Totaal mannen en vrouwen;15 tot 75 jaar;Kerketuinen en Zichtenburg;60;20;;;;;
5959;Totaal mannen en vrouwen;15 tot 75 jaar;Houtwijk;9550;5980;63.0;84.0;60.0;25.0;16.0
5960;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Loosduinen;3590;2090;58.0;85.0;59.0;25.0;15.0
5961;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Waldeck;12050;7020;58.0;84.0;59.0;26.0;16.0
