ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
3037;0772 Assemblagemedewerkers;Waarde;2015;5.7;2.5;4.2;2.5;3.7;0.0;2.0;0.0
3038;0772 Assemblagemedewerkers;Waarde;2016;6.6;1.9;5.4;2.9;5.8;0.6;0.2;0.0
3039;0772 Assemblagemedewerkers;Waarde;2017;8.0;3.3;6.4;5.8;5.3;1.2;1.3;0.0
3040;0772 Assemblagemedewerkers;Waarde;2018;3.9;1.4;2.2;1.8;2.5;0.3;0.8;0.3
3041;0772 Assemblagemedewerkers;Waarde;2019;8.0;3.1;4.4;2.5;5.2;1.4;0.0;1.2
3042;0772 Assemblagemedewerkers;Waarde;2020;1.4;0.8;1.4;0.0;1.3;0.0;0.0;0.0
3043;0772 Assemblagemedewerkers;Waarde;2021;7.9;3.0;4.9;4.9;5.7;1.2;0.8;0.0
3044;0772 Assemblagemedewerkers;Waarde;2022;1.8;0.6;1.2;1.2;0.8;0.0;0.0;0.9
3045;0772 Assemblagemedewerkers;Waarde;2023;3.5;1.2;2.4;2.4;2.7;0.6;0.0;0.0
3046;0772 Assemblagemedewerkers;Waarde;2024;3.9;0.5;3.4;1.3;2.0;0.4;1.4;0.0
3047;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2014;1.4;0.5;0.5;0.5;1.1;0.0;0.1;0.0
3048;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2015;2.7;0.8;1.7;0.8;1.5;0.0;0.5;0.0
3049;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2016;3.6;0.6;2.7;1.1;3.0;0.1;0.0;0.0
3050;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2017;4.9;1.6;3.7;3.2;3.0;0.3;0.4;0.0
3051;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2018;2.1;0.6;0.9;0.6;1.1;0.0;0.2;0.0
3052;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2019;5.0;1.4;2.4;1.1;2.9;0.5;0.0;0.3
3053;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2020;0.3;0.1;0.3;0.0;0.3;0.0;0.0;0.0
3054;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2021;3.9;0.9;2.0;2.0;2.5;0.2;0.1;0.0
3055;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2022;0.5;0.1;0.2;0.2;0.2;0.0;0.0;0.1
3056;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2023;1.6;0.3;0.9;0.9;1.2;0.1;0.0;0.0
3057;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2024;1.5;0.1;1.2;0.3;0.6;0.1;0.2;0.0
3058;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2014;10.3;9.1;6.4;6.4;9.9;;3.9;
3059;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2015;11.8;7.6;10.0;7.9;8.8;;7.8;
3060;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2016;11.8;5.6;10.2;7.1;10.8;4.2;1.3;
3061;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2017;12.7;6.5;11.1;10.2;9.3;5.5;4.0;
3062;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2018;7.2;3.5;5.4;5.0;5.4;2.3;3.2;2.4
3063;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2019;12.7;6.8;8.2;5.7;9.3;3.8;;4.7
3064;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2020;5.5;5.5;5.5;;5.1;;;
3065;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2021;15.5;9.7;11.6;11.6;12.8;8.2;5.6;
3066;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2022;6.2;4.2;5.9;5.9;3.6;;;6.3
3067;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2023;7.4;4.5;5.7;5.7;6.1;4.3;;
3068;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2024;9.8;3.5;9.5;5.3;6.3;3.1;9.3;
3069;078 Hulpkrachten bouw en industrie;Waarde;2014;7.8;3.5;3.1;1.6;4.4;0.0;2.0;1.3
3070;078 Hulpkrachten bouw en industrie;Waarde;2015;5.0;2.6;2.1;1.8;4.0;0.3;0.3;0.3
3071;078 Hulpkrachten bouw en industrie;Waarde;2016;5.3;2.5;2.8;2.0;4.0;0.0;1.3;0.0
3072;078 Hulpkrachten bouw en industrie;Waarde;2017;4.2;1.9;2.7;2.1;2.8;0.4;0.9;0.0
3073;078 Hulpkrachten bouw en industrie;Waarde;2018;4.7;1.9;2.8;2.8;4.2;0.3;0.0;0.0
3074;078 Hulpkrachten bouw en industrie;Waarde;2019;4.0;1.0;2.4;2.1;1.9;0.4;0.7;1.0
3075;078 Hulpkrachten bouw en industrie;Waarde;2020;3.2;0.0;2.8;2.8;1.5;0.5;0.7;0.4
3076;078 Hulpkrachten bouw en industrie;Waarde;2021;3.4;1.4;1.4;1.4;1.7;0.6;0.4;0.6
3077;078 Hulpkrachten bouw en industrie;Waarde;2022;7.0;3.8;4.1;2.9;3.3;1.3;1.2;0.9
3078;078 Hulpkrachten bouw en industrie;Waarde;2023;2.6;0.8;1.8;1.4;1.2;0.5;0.8;0.0
3079;078 Hulpkrachten bouw en industrie;Waarde;2024;3.1;1.7;1.2;1.2;2.7;0.3;0.0;0.0
3080;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2014;4.7;1.6;1.4;0.6;2.3;0.0;0.8;0.3
3081;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2015;2.9;1.2;0.9;0.7;2.1;0.0;0.0;0.0
3082;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2016;3.2;1.1;1.4;0.9;2.1;0.0;0.5;0.0
3083;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2017;2.3;0.7;1.3;1.0;1.3;0.1;0.3;0.0
3084;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2018;2.8;0.7;1.5;1.5;2.4;0.0;0.0;0.0
3085;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2019;2.3;0.3;1.1;1.0;0.8;0.1;0.2;0.3
3086;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2020;1.7;0.0;1.4;1.4;0.5;0.1;0.2;0.1
3087;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2021;1.6;0.5;0.4;0.4;0.6;0.1;0.1;0.1
3088;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2022;4.1;1.7;1.9;1.2;1.6;0.3;0.3;0.2
3089;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2023;1.2;0.2;0.7;0.5;0.4;0.1;0.2;0.0
3090;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2024;1.5;0.5;0.4;0.4;1.2;0.0;0.0;0.0
3091;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2014;12.6;7.3;6.4;4.3;8.4;;4.9;5.5
3092;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2015;8.5;5.6;4.8;4.5;7.2;2.3;2.4;2.0
3093;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2016;8.8;5.6;5.5;4.5;7.3;;3.3;
3094;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2017;7.5;4.7;5.6;4.4;5.9;3.0;2.7;
3095;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2018;7.8;4.9;5.0;5.0;7.2;2.2;;
3096;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2019;7.0;2.9;4.9;4.7;4.2;2.7;2.6;3.1
3097;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2020;6.2;;5.7;5.7;4.1;2.1;2.9;2.7
3098;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2021;6.9;4.3;4.3;4.3;4.5;3.8;2.8;3.8
3099;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2022;11.9;8.1;8.5;6.6;6.9;5.4;4.6;3.5
3100;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2023;5.4;3.2;4.3;3.9;3.2;3.3;3.3;
3101;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2024;6.6;5.1;3.6;3.6;6.1;2.0;;
3102;0781 Hulpkrachten bouw en industrie;Waarde;2014;7.8;3.5;3.1;1.6;4.4;0.0;2.0;1.3
3103;0781 Hulpkrachten bouw en industrie;Waarde;2015;5.0;2.6;2.1;1.8;4.0;0.3;0.3;0.3
3104;0781 Hulpkrachten bouw en industrie;Waarde;2016;5.3;2.5;2.8;2.0;4.0;0.0;1.3;0.0
3105;0781 Hulpkrachten bouw en industrie;Waarde;2017;4.2;1.9;2.7;2.1;2.8;0.4;0.9;0.0
3106;0781 Hulpkrachten bouw en industrie;Waarde;2018;4.7;1.9;2.8;2.8;4.2;0.3;0.0;0.0
3107;0781 Hulpkrachten bouw en industrie;Waarde;2019;4.0;1.0;2.4;2.1;1.9;0.4;0.7;1.0
3108;0781 Hulpkrachten bouw en industrie;Waarde;2020;3.2;0.0;2.8;2.8;1.5;0.5;0.7;0.4
3109;0781 Hulpkrachten bouw en industrie;Waarde;2021;3.4;1.4;1.4;1.4;1.7;0.6;0.4;0.6
3110;0781 Hulpkrachten bouw en industrie;Waarde;2022;7.0;3.8;4.1;2.9;3.3;1.3;1.2;0.9
3111;0781 Hulpkrachten bouw en industrie;Waarde;2023;2.6;0.8;1.8;1.4;1.2;0.5;0.8;0.0
3112;0781 Hulpkrachten bouw en industrie;Waarde;2024;3.1;1.7;1.2;1.2;2.7;0.3;0.0;0.0
3113;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2014;4.7;1.6;1.4;0.6;2.3;0.0;0.8;0.3
3114;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2015;2.9;1.2;0.9;0.7;2.1;0.0;0.0;0.0
3115;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2016;3.2;1.1;1.4;0.9;2.1;0.0;0.5;0.0
3116;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2017;2.3;0.7;1.3;1.0;1.3;0.1;0.3;0.0
3117;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2018;2.8;0.7;1.5;1.5;2.4;0.0;0.0;0.0
3118;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2019;2.3;0.3;1.1;1.0;0.8;0.1;0.2;0.3
3119;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2020;1.7;0.0;1.4;1.4;0.5;0.1;0.2;0.1
3120;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2021;1.6;0.5;0.4;0.4;0.6;0.1;0.1;0.1
3121;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2022;4.1;1.7;1.9;1.2;1.6;0.3;0.3;0.2
3122;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2023;1.2;0.2;0.7;0.5;0.4;0.1;0.2;0.0
3123;0781 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2024;1.5;0.5;0.4;0.4;1.2;0.0;0.0;0.0
3124;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2014;12.6;7.3;6.4;4.3;8.4;;4.9;5.5
3125;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2015;8.5;5.6;4.8;4.5;7.2;2.3;2.4;2.0
3126;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2016;8.8;5.6;5.5;4.5;7.3;;3.3;
3127;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2017;7.5;4.7;5.6;4.4;5.9;3.0;2.7;
3128;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2018;7.8;4.9;5.0;5.0;7.2;2.2;;
3129;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2019;7.0;2.9;4.9;4.7;4.2;2.7;2.6;3.1
3130;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2020;6.2;;5.7;5.7;4.1;2.1;2.9;2.7
3131;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2021;6.9;4.3;4.3;4.3;4.5;3.8;2.8;3.8
3132;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2022;11.9;8.1;8.5;6.6;6.9;5.4;4.6;3.5
3133;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2023;5.4;3.2;4.3;3.9;3.2;3.3;3.3;
3134;0781 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2024;6.6;5.1;3.6;3.6;6.1;2.0;;
3135;08 ICT beroepen;Waarde;2014;1.1;0.6;0.5;0.4;0.6;0.3;0.2;0.0
3136;08 ICT beroepen;Waarde;2015;0.7;0.4;0.3;0.2;0.4;0.2;0.0;0.0
3137;08 ICT beroepen;Waarde;2016;0.5;0.2;0.3;0.2;0.3;0.1;0.1;0.1
3138;08 ICT beroepen;Waarde;2017;1.3;0.4;1.0;0.9;0.6;0.5;0.2;0.0
3139;08 ICT beroepen;Waarde;2018;0.7;0.3;0.3;0.3;0.2;0.4;0.1;0.0
3140;08 ICT beroepen;Waarde;2019;0.8;0.4;0.3;0.1;0.6;0.1;0.0;0.0
3141;08 ICT beroepen;Waarde;2020;0.4;0.1;0.3;0.3;0.3;0.1;0.1;0.0
3142;08 ICT beroepen;Waarde;2021;0.9;0.4;0.4;0.4;0.1;0.5;0.1;0.0
3143;08 ICT beroepen;Waarde;2022;0.9;0.5;0.4;0.2;0.3;0.5;0.0;0.0
3144;08 ICT beroepen;Waarde;2023;0.8;0.4;0.4;0.3;0.4;0.3;0.0;0.0
3145;08 ICT beroepen;Waarde;2024;0.5;0.2;0.2;0.2;0.2;0.2;0.0;0.0
3146;08 ICT beroepen;Ondergrens 95%-interval;2014;0.7;0.3;0.2;0.2;0.3;0.1;0.1;0.0
3147;08 ICT beroepen;Ondergrens 95%-interval;2015;0.4;0.2;0.1;0.1;0.2;0.1;0.0;0.0
3148;08 ICT beroepen;Ondergrens 95%-interval;2016;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0
3149;08 ICT beroepen;Ondergrens 95%-interval;2017;0.9;0.2;0.6;0.5;0.3;0.3;0.1;0.0
3150;08 ICT beroepen;Ondergrens 95%-interval;2018;0.4;0.1;0.1;0.1;0.1;0.1;0.0;0.0
3151;08 ICT beroepen;Ondergrens 95%-interval;2019;0.5;0.2;0.2;0.1;0.3;0.0;0.0;0.0
3152;08 ICT beroepen;Ondergrens 95%-interval;2020;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.0
3153;08 ICT beroepen;Ondergrens 95%-interval;2021;0.5;0.2;0.2;0.2;0.0;0.3;0.0;0.0
3154;08 ICT beroepen;Ondergrens 95%-interval;2022;0.6;0.3;0.2;0.1;0.2;0.3;0.0;0.0
3155;08 ICT beroepen;Ondergrens 95%-interval;2023;0.5;0.2;0.2;0.2;0.2;0.2;0.0;0.0
3156;08 ICT beroepen;Ondergrens 95%-interval;2024;0.3;0.1;0.1;0.1;0.1;0.1;0.0;0.0
3157;08 ICT beroepen;Bovengrens 95%-interval;2014;1.8;1.1;1.1;1.0;1.2;0.8;0.5;
3158;08 ICT beroepen;Bovengrens 95%-interval;2015;1.1;0.8;0.6;0.5;0.8;0.5;0.3;
3159;08 ICT beroepen;Bovengrens 95%-interval;2016;1.0;0.6;0.8;0.6;0.6;0.4;0.4;0.7
3160;08 ICT beroepen;Bovengrens 95%-interval;2017;2.0;0.7;1.6;1.5;1.0;1.1;0.6;
3161;08 ICT beroepen;Bovengrens 95%-interval;2018;1.2;0.8;0.6;0.6;0.5;0.9;0.3;0.3
3162;08 ICT beroepen;Bovengrens 95%-interval;2019;1.2;0.8;0.6;0.4;1.0;0.4;0.2;
3163;08 ICT beroepen;Bovengrens 95%-interval;2020;0.8;0.4;0.7;0.6;0.6;0.4;0.4;0.2
3164;08 ICT beroepen;Bovengrens 95%-interval;2021;1.4;0.9;0.9;0.8;0.5;1.0;0.5;0.4
3165;08 ICT beroepen;Bovengrens 95%-interval;2022;1.4;0.9;0.8;0.5;0.7;1.0;0.2;
3166;08 ICT beroepen;Bovengrens 95%-interval;2023;1.3;0.7;0.8;0.7;0.8;0.7;0.3;
3167;08 ICT beroepen;Bovengrens 95%-interval;2024;0.8;0.6;0.5;0.5;0.5;0.5;;
3168;081 Specialisten ICT;Waarde;2014;1.2;0.7;0.5;0.5;0.6;0.4;0.2;0.0
3169;081 Specialisten ICT;Waarde;2015;0.5;0.3;0.2;0.2;0.2;0.2;0.0;0.0
3170;081 Specialisten ICT;Waarde;2016;0.4;0.2;0.1;0.1;0.2;0.1;0.1;0.0
3171;081 Specialisten ICT;Waarde;2017;1.1;0.2;0.9;0.9;0.2;0.6;0.2;0.0
3172;081 Specialisten ICT;Waarde;2018;0.7;0.3;0.3;0.3;0.1;0.4;0.1;0.0
3173;081 Specialisten ICT;Waarde;2019;0.6;0.3;0.3;0.2;0.5;0.1;0.0;0.0
3174;081 Specialisten ICT;Waarde;2020;0.3;0.0;0.3;0.2;0.2;0.0;0.1;0.0
3175;081 Specialisten ICT;Waarde;2021;0.9;0.4;0.5;0.4;0.2;0.6;0.1;0.1
3176;081 Specialisten ICT;Waarde;2022;0.7;0.5;0.2;0.2;0.2;0.5;0.0;0.0
3177;081 Specialisten ICT;Waarde;2023;0.7;0.3;0.4;0.3;0.4;0.3;0.0;0.0
3178;081 Specialisten ICT;Waarde;2024;0.5;0.3;0.2;0.2;0.2;0.3;0.0;0.0
3179;081 Specialisten ICT;Ondergrens 95%-interval;2014;0.7;0.4;0.2;0.2;0.3;0.2;0.1;0.0
3180;081 Specialisten ICT;Ondergrens 95%-interval;2015;0.3;0.1;0.1;0.1;0.1;0.1;0.0;0.0
3181;081 Specialisten ICT;Ondergrens 95%-interval;2016;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0
3182;081 Specialisten ICT;Ondergrens 95%-interval;2017;0.7;0.1;0.5;0.5;0.1;0.3;0.1;0.0
3183;081 Specialisten ICT;Ondergrens 95%-interval;2018;0.3;0.1;0.2;0.2;0.0;0.2;0.0;0.0
3184;081 Specialisten ICT;Ondergrens 95%-interval;2019;0.3;0.1;0.1;0.1;0.3;0.0;0.0;0.0
3185;081 Specialisten ICT;Ondergrens 95%-interval;2020;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.0
3186;081 Specialisten ICT;Ondergrens 95%-interval;2021;0.5;0.2;0.2;0.2;0.1;0.3;0.0;0.0
3187;081 Specialisten ICT;Ondergrens 95%-interval;2022;0.4;0.2;0.1;0.1;0.1;0.2;0.0;0.0
3188;081 Specialisten ICT;Ondergrens 95%-interval;2023;0.4;0.2;0.2;0.1;0.2;0.2;0.0;0.0
3189;081 Specialisten ICT;Ondergrens 95%-interval;2024;0.2;0.1;0.1;0.1;0.1;0.1;0.0;0.0
3190;081 Specialisten ICT;Bovengrens 95%-interval;2014;2.0;1.3;1.2;1.1;1.3;0.9;0.6;
3191;081 Specialisten ICT;Bovengrens 95%-interval;2015;0.9;0.7;0.5;0.5;0.6;0.6;0.3;
3192;081 Specialisten ICT;Bovengrens 95%-interval;2016;0.8;0.6;0.5;0.5;0.6;0.5;0.4;
3193;081 Specialisten ICT;Bovengrens 95%-interval;2017;1.8;0.6;1.5;1.5;0.6;1.3;0.7;
3194;081 Specialisten ICT;Bovengrens 95%-interval;2018;1.2;0.9;0.6;0.6;0.3;1.0;0.4;0.3
3195;081 Specialisten ICT;Bovengrens 95%-interval;2019;1.1;0.7;0.6;0.5;1.0;0.4;;
3196;081 Specialisten ICT;Bovengrens 95%-interval;2020;0.7;0.2;0.7;0.5;0.5;;0.5;0.2
3197;081 Specialisten ICT;Bovengrens 95%-interval;2021;1.5;0.9;1.0;0.8;0.5;1.1;0.5;0.4
3198;081 Specialisten ICT;Bovengrens 95%-interval;2022;1.2;1.0;0.5;0.5;0.6;0.9;0.2;
3199;081 Specialisten ICT;Bovengrens 95%-interval;2023;1.2;0.7;0.8;0.7;0.8;0.7;;
3200;081 Specialisten ICT;Bovengrens 95%-interval;2024;0.9;0.6;0.5;0.5;0.5;0.6;;
3201;0811 Software- en applicatieontwikkel.;Waarde;2014;1.2;0.6;0.6;0.5;0.6;0.4;0.2;0.0
3202;0811 Software- en applicatieontwikkel.;Waarde;2015;0.4;0.2;0.1;0.1;0.2;0.1;0.1;0.0
3203;0811 Software- en applicatieontwikkel.;Waarde;2016;0.5;0.3;0.2;0.2;0.3;0.1;0.1;0.0
3204;0811 Software- en applicatieontwikkel.;Waarde;2017;1.0;0.2;0.9;0.9;0.2;0.6;0.2;0.0
3205;0811 Software- en applicatieontwikkel.;Waarde;2018;0.6;0.4;0.3;0.3;0.1;0.5;0.0;0.1
3206;0811 Software- en applicatieontwikkel.;Waarde;2019;0.6;0.4;0.2;0.1;0.5;0.1;0.0;0.0
3207;0811 Software- en applicatieontwikkel.;Waarde;2020;0.4;0.0;0.3;0.2;0.2;0.0;0.1;0.0
3208;0811 Software- en applicatieontwikkel.;Waarde;2021;1.0;0.4;0.6;0.5;0.2;0.7;0.1;0.0
3209;0811 Software- en applicatieontwikkel.;Waarde;2022;0.8;0.6;0.2;0.2;0.2;0.5;0.0;0.0
3210;0811 Software- en applicatieontwikkel.;Waarde;2023;0.7;0.3;0.3;0.2;0.4;0.3;0.0;0.0
3211;0811 Software- en applicatieontwikkel.;Waarde;2024;0.4;0.2;0.2;0.2;0.1;0.3;0.0;0.0
3212;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2014;0.7;0.3;0.3;0.2;0.3;0.2;0.1;0.0
3213;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2015;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0
3214;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2016;0.2;0.1;0.1;0.1;0.1;0.0;0.0;0.0
3215;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2017;0.6;0.1;0.4;0.4;0.1;0.3;0.1;0.0
3216;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2018;0.3;0.1;0.1;0.1;0.0;0.2;0.0;0.0
3217;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2019;0.3;0.2;0.1;0.0;0.2;0.0;0.0;0.0
3218;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2020;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.0
3219;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2021;0.5;0.2;0.3;0.2;0.1;0.3;0.0;0.0
3220;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2022;0.4;0.3;0.1;0.1;0.1;0.3;0.0;0.0
3221;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2023;0.4;0.1;0.1;0.1;0.2;0.1;0.0;0.0
3222;0811 Software- en applicatieontwikkel.;Ondergrens 95%-interval;2024;0.2;0.1;0.1;0.1;0.0;0.1;0.0;0.0
3223;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2014;2.1;1.3;1.4;1.3;1.4;0.9;0.8;
3224;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2015;0.9;0.7;0.6;0.6;0.7;0.6;0.4;
3225;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2016;1.1;0.9;0.7;0.7;0.8;0.6;0.6;
3226;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2017;1.9;0.6;1.7;1.7;0.6;1.4;0.9;
3227;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2018;1.4;1.2;0.6;0.6;0.4;1.3;;0.4
3228;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2019;1.2;0.9;0.7;0.5;1.1;0.5;;
3229;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2020;0.9;0.3;0.9;0.7;0.7;;0.7;0.2
3230;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2021;1.8;1.1;1.3;1.1;0.7;1.4;0.7;
3231;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2022;1.4;1.2;0.5;0.5;0.7;1.1;;
3232;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2023;1.2;0.8;0.7;0.6;0.8;0.7;;
3233;0811 Software- en applicatieontwikkel.;Bovengrens 95%-interval;2024;0.9;0.6;0.7;0.6;0.5;0.8;;
3234;0812 Databank- en netwerkspecialisten;Waarde;2014;1.2;0.8;0.4;0.4;0.6;0.4;0.2;0.0
3235;0812 Databank- en netwerkspecialisten;Waarde;2015;0.8;0.4;0.4;0.4;0.2;0.6;0.0;0.0
3236;0812 Databank- en netwerkspecialisten;Waarde;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3237;0812 Databank- en netwerkspecialisten;Waarde;2017;1.3;0.4;0.9;0.9;0.4;0.6;0.2;0.0
3238;0812 Databank- en netwerkspecialisten;Waarde;2018;0.7;0.2;0.5;0.5;0.1;0.2;0.4;0.0
3239;0812 Databank- en netwerkspecialisten;Waarde;2019;0.5;0.0;0.5;0.3;0.5;0.0;0.0;0.0
3240;0812 Databank- en netwerkspecialisten;Waarde;2020;0.3;0.1;0.2;0.2;0.1;0.0;0.2;0.0
3241;0812 Databank- en netwerkspecialisten;Waarde;2021;0.5;0.2;0.1;0.1;0.1;0.2;0.0;0.2
3242;0812 Databank- en netwerkspecialisten;Waarde;2022;0.6;0.2;0.3;0.3;0.2;0.2;0.1;0.0
3243;0812 Databank- en netwerkspecialisten;Waarde;2023;0.9;0.3;0.6;0.6;0.4;0.5;0.0;0.0
3244;0812 Databank- en netwerkspecialisten;Waarde;2024;0.5;0.5;0.0;0.0;0.5;0.0;0.0;0.0
3245;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2014;0.4;0.3;0.1;0.1;0.2;0.1;0.0;0.0
3246;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2015;0.3;0.1;0.1;0.1;0.0;0.2;0.0;0.0
3247;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3248;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2017;0.5;0.1;0.3;0.3;0.1;0.2;0.0;0.0
3249;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2018;0.2;0.0;0.2;0.2;0.0;0.0;0.1;0.0
3250;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2019;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.0
3251;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2020;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3252;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2021;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3253;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2022;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0
3254;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2023;0.3;0.0;0.2;0.2;0.1;0.1;0.0;0.0
3255;0812 Databank- en netwerkspecialisten;Ondergrens 95%-interval;2024;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0
3256;0812 Databank- en netwerkspecialisten;Bovengrens 95%-interval;2014;3.3;2.6;2.7;2.7;2.5;2.7;1.2;
