ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;BedrijfstakkenEnBranchesSBI2008;Perioden;TotaalMboGediplomeerdenMetWerk_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
8363;Mannen en vrouwen;19 jaar of jonger;14;33;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8364;Mannen en vrouwen;19 jaar of jonger;14;34;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8365;Mannen en vrouwen;19 jaar of jonger;14;34;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8366;Mannen en vrouwen;19 jaar of jonger;14;35;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8367;Mannen en vrouwen;19 jaar of jonger;14;35;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8368;Mannen en vrouwen;19 jaar of jonger;14;36;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8369;Mannen en vrouwen;19 jaar of jonger;14;36;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8370;Mannen en vrouwen;19 jaar of jonger;14;37;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8371;Mannen en vrouwen;19 jaar of jonger;14;37;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8372;Mannen en vrouwen;19 jaar of jonger;14;38;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8373;Mannen en vrouwen;19 jaar of jonger;14;38;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8374;Mannen en vrouwen;19 jaar of jonger;14;39;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8375;Mannen en vrouwen;19 jaar of jonger;14;39;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8376;Mannen en vrouwen;19 jaar of jonger;14;40;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8377;Mannen en vrouwen;19 jaar of jonger;14;40;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8378;Mannen en vrouwen;19 jaar of jonger;14;41;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8379;Mannen en vrouwen;19 jaar of jonger;14;41;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8380;Mannen en vrouwen;19 jaar of jonger;14;42;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8381;Mannen en vrouwen;19 jaar of jonger;14;42;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8382;Mannen en vrouwen;19 jaar of jonger;14;43;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8383;Mannen en vrouwen;19 jaar of jonger;14;43;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8384;Mannen en vrouwen;19 jaar of jonger;14;51;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8385;Mannen en vrouwen;19 jaar of jonger;14;51;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8386;Mannen en vrouwen;19 jaar of jonger;14;61;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8387;Mannen en vrouwen;19 jaar of jonger;14;61;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8388;Mannen en vrouwen;19 jaar of jonger;14;71;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8389;Mannen en vrouwen;19 jaar of jonger;14;71;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8390;Mannen en vrouwen;19 jaar of jonger;14;81;2007/'08;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0
8391;Mannen en vrouwen;19 jaar of jonger;14;81;2008/'09;20;10;10;0;20;0;0;0;10;0;0;0;10;0;0
8392;Mannen en vrouwen;19 jaar of jonger;14;91;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8393;Mannen en vrouwen;19 jaar of jonger;14;91;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8394;Mannen en vrouwen;19 jaar of jonger;14;I Horeca;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8395;Mannen en vrouwen;19 jaar of jonger;14;I Horeca;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8396;Mannen en vrouwen;19 jaar of jonger;14;58-60 Uitgeverijen, film, radio en t.v. ;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8397;Mannen en vrouwen;19 jaar of jonger;14;58-60 Uitgeverijen, film, radio en t.v. ;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8398;Mannen en vrouwen;19 jaar of jonger;14;61 Telecommunicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8399;Mannen en vrouwen;19 jaar of jonger;14;61 Telecommunicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8400;Mannen en vrouwen;19 jaar of jonger;14;62-63 IT- en informatiedienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8401;Mannen en vrouwen;19 jaar of jonger;14;62-63 IT- en informatiedienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8402;Mannen en vrouwen;19 jaar of jonger;14;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8403;Mannen en vrouwen;19 jaar of jonger;14;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8404;Mannen en vrouwen;19 jaar of jonger;14;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8405;Mannen en vrouwen;19 jaar of jonger;14;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8406;Mannen en vrouwen;19 jaar of jonger;14;69-71 Management- en technisch advies;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8407;Mannen en vrouwen;19 jaar of jonger;14;69-71 Management- en technisch advies;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8408;Mannen en vrouwen;19 jaar of jonger;14;72 Research;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8409;Mannen en vrouwen;19 jaar of jonger;14;72 Research;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8410;Mannen en vrouwen;19 jaar of jonger;14;73-75 Reclame, design, overige diensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8411;Mannen en vrouwen;19 jaar of jonger;14;73-75 Reclame, design, overige diensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8412;Mannen en vrouwen;19 jaar of jonger;14;N Verhuur en overige zakelijke diensten;2007/'08;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8413;Mannen en vrouwen;19 jaar of jonger;14;N Verhuur en overige zakelijke diensten;2008/'09;10;0;10;0;10;0;0;0;0;0;0;0;10;0;0
8414;Mannen en vrouwen;19 jaar of jonger;14;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8415;Mannen en vrouwen;19 jaar of jonger;14;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8416;Mannen en vrouwen;19 jaar of jonger;14;P Onderwijs;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8417;Mannen en vrouwen;19 jaar of jonger;14;P Onderwijs;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8418;Mannen en vrouwen;19 jaar of jonger;14;86 Gezondheidszorg;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8419;Mannen en vrouwen;19 jaar of jonger;14;86 Gezondheidszorg;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8420;Mannen en vrouwen;19 jaar of jonger;14;87-88 Zorg en welzijn;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8421;Mannen en vrouwen;19 jaar of jonger;14;87-88 Zorg en welzijn;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8422;Mannen en vrouwen;19 jaar of jonger;14;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8423;Mannen en vrouwen;19 jaar of jonger;14;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8424;Mannen en vrouwen;19 jaar of jonger;14;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8425;Mannen en vrouwen;19 jaar of jonger;14;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8426;Mannen en vrouwen;19 jaar of jonger;14;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8427;Mannen en vrouwen;19 jaar of jonger;14;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8428;Mannen en vrouwen;19 jaar of jonger;14;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8429;Mannen en vrouwen;19 jaar of jonger;14;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8430;Mannen en vrouwen;19 jaar of jonger;14;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8431;Mannen en vrouwen;19 jaar of jonger;14;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8432;Mannen en vrouwen;19 jaar of jonger;5;0;2007/'08;210;210;0;0;0;0;210;0;0;0;210;0;0;0;0
8433;Mannen en vrouwen;19 jaar of jonger;5;0;2008/'09;240;230;0;0;0;0;240;0;0;0;230;0;0;0;0
8434;Mannen en vrouwen;19 jaar of jonger;5;10;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8435;Mannen en vrouwen;19 jaar of jonger;5;10;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8436;Mannen en vrouwen;19 jaar of jonger;5;11;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8437;Mannen en vrouwen;19 jaar of jonger;5;11;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8438;Mannen en vrouwen;19 jaar of jonger;5;20;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8439;Mannen en vrouwen;19 jaar of jonger;5;20;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8440;Mannen en vrouwen;19 jaar of jonger;5;21;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8441;Mannen en vrouwen;19 jaar of jonger;5;21;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8442;Mannen en vrouwen;19 jaar of jonger;5;30;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8443;Mannen en vrouwen;19 jaar of jonger;5;30;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8444;Mannen en vrouwen;19 jaar of jonger;5;50;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8445;Mannen en vrouwen;19 jaar of jonger;5;50;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8446;Mannen en vrouwen;19 jaar of jonger;5;60;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8447;Mannen en vrouwen;19 jaar of jonger;5;60;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8448;Mannen en vrouwen;19 jaar of jonger;5;70;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8449;Mannen en vrouwen;19 jaar of jonger;5;70;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8450;Mannen en vrouwen;19 jaar of jonger;5;80;2007/'08;50;50;0;0;0;0;50;0;0;0;50;0;0;0;0
8451;Mannen en vrouwen;19 jaar of jonger;5;80;2008/'09;40;40;0;0;0;0;40;0;0;0;40;0;0;0;0
8452;Mannen en vrouwen;19 jaar of jonger;5;90;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8453;Mannen en vrouwen;19 jaar of jonger;5;90;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8454;Mannen en vrouwen;19 jaar of jonger;5;I Horeca;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8455;Mannen en vrouwen;19 jaar of jonger;5;I Horeca;2008/'09;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
8456;Mannen en vrouwen;19 jaar of jonger;5;J Informatie en communicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8457;Mannen en vrouwen;19 jaar of jonger;5;J Informatie en communicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8458;Mannen en vrouwen;19 jaar of jonger;5;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8459;Mannen en vrouwen;19 jaar of jonger;5;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8460;Mannen en vrouwen;19 jaar of jonger;5;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8461;Mannen en vrouwen;19 jaar of jonger;5;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8462;Mannen en vrouwen;19 jaar of jonger;5;M Specialistische zakelijke diensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8463;Mannen en vrouwen;19 jaar of jonger;5;M Specialistische zakelijke diensten;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8464;Mannen en vrouwen;19 jaar of jonger;5;N Verhuur en overige zakelijke diensten;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8465;Mannen en vrouwen;19 jaar of jonger;5;N Verhuur en overige zakelijke diensten;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8466;Mannen en vrouwen;19 jaar of jonger;5;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8467;Mannen en vrouwen;19 jaar of jonger;5;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8468;Mannen en vrouwen;19 jaar of jonger;5;P Onderwijs;2007/'08;60;60;0;0;0;0;60;0;0;0;60;0;0;0;0
8469;Mannen en vrouwen;19 jaar of jonger;5;P Onderwijs;2008/'09;50;50;0;0;0;0;50;0;0;0;50;0;0;0;0
8470;Mannen en vrouwen;19 jaar of jonger;5;Q Gezondheids- en welzijnszorg;2007/'08;70;70;0;0;0;0;70;0;0;0;70;0;0;0;0
8471;Mannen en vrouwen;19 jaar of jonger;5;Q Gezondheids- en welzijnszorg;2008/'09;90;90;0;0;0;0;90;0;0;0;90;0;0;0;0
8472;Mannen en vrouwen;19 jaar of jonger;5;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8473;Mannen en vrouwen;19 jaar of jonger;5;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8474;Mannen en vrouwen;19 jaar of jonger;5;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8475;Mannen en vrouwen;19 jaar of jonger;5;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8476;Mannen en vrouwen;19 jaar of jonger;5;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8477;Mannen en vrouwen;19 jaar of jonger;5;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8478;Mannen en vrouwen;19 jaar of jonger;5;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8479;Mannen en vrouwen;19 jaar of jonger;5;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8480;Mannen en vrouwen;19 jaar of jonger;5;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8481;Mannen en vrouwen;19 jaar of jonger;5;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8482;Mannen en vrouwen;19 jaar of jonger;5;31;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8483;Mannen en vrouwen;19 jaar of jonger;5;31;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8484;Mannen en vrouwen;19 jaar of jonger;5;32;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8485;Mannen en vrouwen;19 jaar of jonger;5;32;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8486;Mannen en vrouwen;19 jaar of jonger;5;33;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8487;Mannen en vrouwen;19 jaar of jonger;5;33;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8488;Mannen en vrouwen;19 jaar of jonger;5;34;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8489;Mannen en vrouwen;19 jaar of jonger;5;34;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8490;Mannen en vrouwen;19 jaar of jonger;5;35;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8491;Mannen en vrouwen;19 jaar of jonger;5;35;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8492;Mannen en vrouwen;19 jaar of jonger;5;36;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8493;Mannen en vrouwen;19 jaar of jonger;5;36;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8494;Mannen en vrouwen;19 jaar of jonger;5;37;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8495;Mannen en vrouwen;19 jaar of jonger;5;37;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8496;Mannen en vrouwen;19 jaar of jonger;5;38;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8497;Mannen en vrouwen;19 jaar of jonger;5;38;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8498;Mannen en vrouwen;19 jaar of jonger;5;39;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8499;Mannen en vrouwen;19 jaar of jonger;5;39;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8500;Mannen en vrouwen;19 jaar of jonger;5;40;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8501;Mannen en vrouwen;19 jaar of jonger;5;40;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8502;Mannen en vrouwen;19 jaar of jonger;5;41;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8503;Mannen en vrouwen;19 jaar of jonger;5;41;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8504;Mannen en vrouwen;19 jaar of jonger;5;42;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8505;Mannen en vrouwen;19 jaar of jonger;5;42;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8506;Mannen en vrouwen;19 jaar of jonger;5;43;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8507;Mannen en vrouwen;19 jaar of jonger;5;43;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8508;Mannen en vrouwen;19 jaar of jonger;5;51;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8509;Mannen en vrouwen;19 jaar of jonger;5;51;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8510;Mannen en vrouwen;19 jaar of jonger;5;61;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8511;Mannen en vrouwen;19 jaar of jonger;5;61;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8512;Mannen en vrouwen;19 jaar of jonger;5;71;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8513;Mannen en vrouwen;19 jaar of jonger;5;71;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8514;Mannen en vrouwen;19 jaar of jonger;5;81;2007/'08;50;50;0;0;0;0;50;0;0;0;50;0;0;0;0
8515;Mannen en vrouwen;19 jaar of jonger;5;81;2008/'09;40;40;0;0;0;0;40;0;0;0;40;0;0;0;0
8516;Mannen en vrouwen;19 jaar of jonger;5;91;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8517;Mannen en vrouwen;19 jaar of jonger;5;91;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8518;Mannen en vrouwen;19 jaar of jonger;5;I Horeca;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8519;Mannen en vrouwen;19 jaar of jonger;5;I Horeca;2008/'09;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
8520;Mannen en vrouwen;19 jaar of jonger;5;58-60 Uitgeverijen, film, radio en t.v. ;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8521;Mannen en vrouwen;19 jaar of jonger;5;58-60 Uitgeverijen, film, radio en t.v. ;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8522;Mannen en vrouwen;19 jaar of jonger;5;61 Telecommunicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8523;Mannen en vrouwen;19 jaar of jonger;5;61 Telecommunicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8524;Mannen en vrouwen;19 jaar of jonger;5;62-63 IT- en informatiedienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8525;Mannen en vrouwen;19 jaar of jonger;5;62-63 IT- en informatiedienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8526;Mannen en vrouwen;19 jaar of jonger;5;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8527;Mannen en vrouwen;19 jaar of jonger;5;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8528;Mannen en vrouwen;19 jaar of jonger;5;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8529;Mannen en vrouwen;19 jaar of jonger;5;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8530;Mannen en vrouwen;19 jaar of jonger;5;69-71 Management- en technisch advies;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8531;Mannen en vrouwen;19 jaar of jonger;5;69-71 Management- en technisch advies;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8532;Mannen en vrouwen;19 jaar of jonger;5;72 Research;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8533;Mannen en vrouwen;19 jaar of jonger;5;72 Research;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8534;Mannen en vrouwen;19 jaar of jonger;5;73-75 Reclame, design, overige diensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8535;Mannen en vrouwen;19 jaar of jonger;5;73-75 Reclame, design, overige diensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8536;Mannen en vrouwen;19 jaar of jonger;5;N Verhuur en overige zakelijke diensten;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8537;Mannen en vrouwen;19 jaar of jonger;5;N Verhuur en overige zakelijke diensten;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
8538;Mannen en vrouwen;19 jaar of jonger;5;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8539;Mannen en vrouwen;19 jaar of jonger;5;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8540;Mannen en vrouwen;19 jaar of jonger;5;P Onderwijs;2007/'08;60;60;0;0;0;0;60;0;0;0;60;0;0;0;0
8541;Mannen en vrouwen;19 jaar of jonger;5;P Onderwijs;2008/'09;50;50;0;0;0;0;50;0;0;0;50;0;0;0;0
8542;Mannen en vrouwen;19 jaar of jonger;5;86 Gezondheidszorg;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8543;Mannen en vrouwen;19 jaar of jonger;5;86 Gezondheidszorg;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8544;Mannen en vrouwen;19 jaar of jonger;5;87-88 Zorg en welzijn;2007/'08;70;70;0;0;0;0;70;0;0;0;70;0;0;0;0
8545;Mannen en vrouwen;19 jaar of jonger;5;87-88 Zorg en welzijn;2008/'09;90;90;0;0;0;0;90;0;0;0;90;0;0;0;0
8546;Mannen en vrouwen;19 jaar of jonger;5;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8547;Mannen en vrouwen;19 jaar of jonger;5;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8548;Mannen en vrouwen;19 jaar of jonger;5;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8549;Mannen en vrouwen;19 jaar of jonger;5;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8550;Mannen en vrouwen;19 jaar of jonger;5;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8551;Mannen en vrouwen;19 jaar of jonger;5;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8552;Mannen en vrouwen;19 jaar of jonger;5;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8553;Mannen en vrouwen;19 jaar of jonger;5;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8554;Mannen en vrouwen;19 jaar of jonger;5;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8555;Mannen en vrouwen;19 jaar of jonger;5;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8556;Mannen en vrouwen;19 jaar of jonger;6;0;2007/'08;140;120;10;0;50;70;20;0;50;60;20;0;10;10;0
8557;Mannen en vrouwen;19 jaar of jonger;6;0;2008/'09;110;100;10;0;50;40;20;0;50;30;20;0;0;0;0
8558;Mannen en vrouwen;19 jaar of jonger;6;10;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8559;Mannen en vrouwen;19 jaar of jonger;6;10;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
