ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
3795;Totaal alle perioden bouwvergunning;Barneveld;2008 4e kwartaal;712.0;0.0;475.0
3796;Totaal alle perioden bouwvergunning;Barneveld;2009 1e kwartaal;682.0;0.0;475.0
3797;Totaal alle perioden bouwvergunning;Barneveld;2009 2e kwartaal;714.0;0.0;479.0
3798;Totaal alle perioden bouwvergunning;Barneveld;2009 3e kwartaal;694.0;0.0;479.0
3799;Totaal alle perioden bouwvergunning;Barneveld;2009 4e kwartaal;711.0;0.0;480.0
3800;Totaal alle perioden bouwvergunning;Barneveld;2010 1e kwartaal;694.0;0.0;481.0
3801;Totaal alle perioden bouwvergunning;Barneveld;2010 2e kwartaal;732.0;0.0;576.0
3802;Totaal alle perioden bouwvergunning;Barneveld;2010 3e kwartaal;777.0;0.0;538.0
3803;Totaal alle perioden bouwvergunning;Barneveld;2010 4e kwartaal;509.0;0.0;539.0
3804;Totaal alle perioden bouwvergunning;Barneveld;2011 1e kwartaal;429.0;0.0;539.0
3805;Totaal alle perioden bouwvergunning;Barneveld;2011 2e kwartaal;452.0;0.0;515.0
3806;Totaal alle perioden bouwvergunning;Barneveld;2011 3e kwartaal;368.0;0.0;519.0
3807;Totaal alle perioden bouwvergunning;Barneveld;2011 4e kwartaal;404.0;0.0;518.0
3808;Totaal alle perioden bouwvergunning;Bedum;2005 1e kwartaal;17.0;0.0;0.0
3809;Totaal alle perioden bouwvergunning;Bedum;2005 2e kwartaal;17.0;0.0;0.0
3810;Totaal alle perioden bouwvergunning;Bedum;2005 3e kwartaal;17.0;0.0;0.0
3811;Totaal alle perioden bouwvergunning;Bedum;2005 4e kwartaal;129.0;0.0;0.0
3812;Totaal alle perioden bouwvergunning;Bedum;2006 1e kwartaal;129.0;0.0;0.0
3813;Totaal alle perioden bouwvergunning;Bedum;2006 2e kwartaal;129.0;0.0;0.0
3814;Totaal alle perioden bouwvergunning;Bedum;2006 3e kwartaal;136.0;0.0;0.0
3815;Totaal alle perioden bouwvergunning;Bedum;2006 4e kwartaal;8.0;0.0;0.0
3816;Totaal alle perioden bouwvergunning;Bedum;2007 1e kwartaal;8.0;0.0;0.0
3817;Totaal alle perioden bouwvergunning;Bedum;2007 2e kwartaal;8.0;0.0;0.0
3818;Totaal alle perioden bouwvergunning;Bedum;2007 3e kwartaal;8.0;0.0;0.0
3819;Totaal alle perioden bouwvergunning;Bedum;2007 4e kwartaal;9.0;0.0;0.0
3820;Totaal alle perioden bouwvergunning;Bedum;2008 1e kwartaal;9.0;0.0;0.0
3821;Totaal alle perioden bouwvergunning;Bedum;2008 2e kwartaal;9.0;0.0;0.0
3822;Totaal alle perioden bouwvergunning;Bedum;2008 3e kwartaal;9.0;0.0;0.0
3823;Totaal alle perioden bouwvergunning;Bedum;2008 4e kwartaal;51.0;0.0;0.0
3824;Totaal alle perioden bouwvergunning;Bedum;2009 1e kwartaal;51.0;0.0;0.0
3825;Totaal alle perioden bouwvergunning;Bedum;2009 2e kwartaal;51.0;0.0;0.0
3826;Totaal alle perioden bouwvergunning;Bedum;2009 3e kwartaal;51.0;0.0;0.0
3827;Totaal alle perioden bouwvergunning;Bedum;2009 4e kwartaal;116.0;0.0;0.0
3828;Totaal alle perioden bouwvergunning;Bedum;2010 1e kwartaal;116.0;0.0;0.0
3829;Totaal alle perioden bouwvergunning;Bedum;2010 2e kwartaal;146.0;0.0;0.0
3830;Totaal alle perioden bouwvergunning;Bedum;2010 3e kwartaal;131.0;0.0;0.0
3831;Totaal alle perioden bouwvergunning;Bedum;2010 4e kwartaal;81.0;0.0;0.0
3832;Totaal alle perioden bouwvergunning;Bedum;2011 1e kwartaal;81.0;0.0;0.0
3833;Totaal alle perioden bouwvergunning;Bedum;2011 2e kwartaal;81.0;0.0;0.0
3834;Totaal alle perioden bouwvergunning;Bedum;2011 3e kwartaal;81.0;0.0;0.0
3835;Totaal alle perioden bouwvergunning;Bedum;2011 4e kwartaal;82.0;0.0;0.0
3836;Totaal alle perioden bouwvergunning;Beek (L.);2005 1e kwartaal;23.0;0.0;0.0
3837;Totaal alle perioden bouwvergunning;Beek (L.);2005 2e kwartaal;43.0;0.0;0.0
3838;Totaal alle perioden bouwvergunning;Beek (L.);2005 3e kwartaal;48.0;0.0;0.0
3839;Totaal alle perioden bouwvergunning;Beek (L.);2005 4e kwartaal;47.0;0.0;0.0
3840;Totaal alle perioden bouwvergunning;Beek (L.);2006 1e kwartaal;45.0;0.0;0.0
3841;Totaal alle perioden bouwvergunning;Beek (L.);2006 2e kwartaal;45.0;0.0;0.0
3842;Totaal alle perioden bouwvergunning;Beek (L.);2006 3e kwartaal;63.0;0.0;0.0
3843;Totaal alle perioden bouwvergunning;Beek (L.);2006 4e kwartaal;125.0;0.0;0.0
3844;Totaal alle perioden bouwvergunning;Beek (L.);2007 1e kwartaal;107.0;0.0;0.0
3845;Totaal alle perioden bouwvergunning;Beek (L.);2007 2e kwartaal;108.0;0.0;0.0
3846;Totaal alle perioden bouwvergunning;Beek (L.);2007 3e kwartaal;111.0;0.0;0.0
3847;Totaal alle perioden bouwvergunning;Beek (L.);2007 4e kwartaal;119.0;0.0;0.0
3848;Totaal alle perioden bouwvergunning;Beek (L.);2008 1e kwartaal;120.0;0.0;0.0
3849;Totaal alle perioden bouwvergunning;Beek (L.);2008 2e kwartaal;110.0;0.0;0.0
3850;Totaal alle perioden bouwvergunning;Beek (L.);2008 3e kwartaal;112.0;0.0;0.0
3851;Totaal alle perioden bouwvergunning;Beek (L.);2008 4e kwartaal;97.0;0.0;0.0
3852;Totaal alle perioden bouwvergunning;Beek (L.);2009 1e kwartaal;97.0;0.0;0.0
3853;Totaal alle perioden bouwvergunning;Beek (L.);2009 2e kwartaal;50.0;0.0;0.0
3854;Totaal alle perioden bouwvergunning;Beek (L.);2009 3e kwartaal;81.0;0.0;0.0
3855;Totaal alle perioden bouwvergunning;Beek (L.);2009 4e kwartaal;77.0;0.0;0.0
3856;Totaal alle perioden bouwvergunning;Beek (L.);2010 1e kwartaal;75.0;0.0;0.0
3857;Totaal alle perioden bouwvergunning;Beek (L.);2010 2e kwartaal;75.0;0.0;0.0
3858;Totaal alle perioden bouwvergunning;Beek (L.);2010 3e kwartaal;61.0;0.0;0.0
3859;Totaal alle perioden bouwvergunning;Beek (L.);2010 4e kwartaal;62.0;0.0;0.0
3860;Totaal alle perioden bouwvergunning;Beek (L.);2011 1e kwartaal;62.0;0.0;0.0
3861;Totaal alle perioden bouwvergunning;Beek (L.);2011 2e kwartaal;50.0;0.0;0.0
3862;Totaal alle perioden bouwvergunning;Beek (L.);2011 3e kwartaal;55.0;0.0;0.0
3863;Totaal alle perioden bouwvergunning;Beek (L.);2011 4e kwartaal;97.0;0.0;0.0
3864;Totaal alle perioden bouwvergunning;Beemster;2005 1e kwartaal;73.0;0.0;12.0
3865;Totaal alle perioden bouwvergunning;Beemster;2005 2e kwartaal;95.0;0.0;12.0
3866;Totaal alle perioden bouwvergunning;Beemster;2005 3e kwartaal;98.0;0.0;12.0
3867;Totaal alle perioden bouwvergunning;Beemster;2005 4e kwartaal;98.0;0.0;12.0
3868;Totaal alle perioden bouwvergunning;Beemster;2006 1e kwartaal;99.0;0.0;12.0
3869;Totaal alle perioden bouwvergunning;Beemster;2006 2e kwartaal;103.0;0.0;12.0
3870;Totaal alle perioden bouwvergunning;Beemster;2006 3e kwartaal;98.0;0.0;13.0
3871;Totaal alle perioden bouwvergunning;Beemster;2006 4e kwartaal;74.0;0.0;13.0
3872;Totaal alle perioden bouwvergunning;Beemster;2007 1e kwartaal;68.0;0.0;13.0
3873;Totaal alle perioden bouwvergunning;Beemster;2007 2e kwartaal;80.0;0.0;13.0
3874;Totaal alle perioden bouwvergunning;Beemster;2007 3e kwartaal;81.0;0.0;17.0
3875;Totaal alle perioden bouwvergunning;Beemster;2007 4e kwartaal;82.0;0.0;17.0
3876;Totaal alle perioden bouwvergunning;Beemster;2008 1e kwartaal;82.0;0.0;17.0
3877;Totaal alle perioden bouwvergunning;Beemster;2008 2e kwartaal;83.0;0.0;17.0
3878;Totaal alle perioden bouwvergunning;Beemster;2008 3e kwartaal;82.0;0.0;16.0
3879;Totaal alle perioden bouwvergunning;Beemster;2008 4e kwartaal;82.0;0.0;16.0
3880;Totaal alle perioden bouwvergunning;Beemster;2009 1e kwartaal;82.0;0.0;16.0
3881;Totaal alle perioden bouwvergunning;Beemster;2009 2e kwartaal;37.0;0.0;16.0
3882;Totaal alle perioden bouwvergunning;Beemster;2009 3e kwartaal;51.0;0.0;16.0
3883;Totaal alle perioden bouwvergunning;Beemster;2009 4e kwartaal;146.0;0.0;15.0
3884;Totaal alle perioden bouwvergunning;Beemster;2010 1e kwartaal;153.0;0.0;15.0
3885;Totaal alle perioden bouwvergunning;Beemster;2010 2e kwartaal;155.0;0.0;15.0
3886;Totaal alle perioden bouwvergunning;Beemster;2010 3e kwartaal;155.0;0.0;15.0
3887;Totaal alle perioden bouwvergunning;Beemster;2010 4e kwartaal;123.0;0.0;15.0
3888;Totaal alle perioden bouwvergunning;Beemster;2011 1e kwartaal;124.0;0.0;15.0
3889;Totaal alle perioden bouwvergunning;Beemster;2011 2e kwartaal;87.0;0.0;15.0
3890;Totaal alle perioden bouwvergunning;Beemster;2011 3e kwartaal;177.0;0.0;15.0
3891;Totaal alle perioden bouwvergunning;Beemster;2011 4e kwartaal;191.0;0.0;17.0
3892;Totaal alle perioden bouwvergunning;Beesel;2005 1e kwartaal;111.0;0.0;0.0
3893;Totaal alle perioden bouwvergunning;Beesel;2005 2e kwartaal;85.0;0.0;0.0
3894;Totaal alle perioden bouwvergunning;Beesel;2005 3e kwartaal;102.0;0.0;0.0
3895;Totaal alle perioden bouwvergunning;Beesel;2005 4e kwartaal;242.0;0.0;0.0
3896;Totaal alle perioden bouwvergunning;Beesel;2006 1e kwartaal;232.0;0.0;0.0
3897;Totaal alle perioden bouwvergunning;Beesel;2006 2e kwartaal;233.0;0.0;0.0
3898;Totaal alle perioden bouwvergunning;Beesel;2006 3e kwartaal;266.0;0.0;0.0
3899;Totaal alle perioden bouwvergunning;Beesel;2006 4e kwartaal;257.0;0.0;0.0
3900;Totaal alle perioden bouwvergunning;Beesel;2007 1e kwartaal;248.0;0.0;0.0
3901;Totaal alle perioden bouwvergunning;Beesel;2007 2e kwartaal;248.0;0.0;0.0
3902;Totaal alle perioden bouwvergunning;Beesel;2007 3e kwartaal;281.0;0.0;0.0
3903;Totaal alle perioden bouwvergunning;Beesel;2007 4e kwartaal;97.0;0.0;0.0
3904;Totaal alle perioden bouwvergunning;Beesel;2008 1e kwartaal;85.0;0.0;0.0
3905;Totaal alle perioden bouwvergunning;Beesel;2008 2e kwartaal;87.0;0.0;0.0
3906;Totaal alle perioden bouwvergunning;Beesel;2008 3e kwartaal;82.0;0.0;0.0
3907;Totaal alle perioden bouwvergunning;Beesel;2008 4e kwartaal;24.0;0.0;0.0
3908;Totaal alle perioden bouwvergunning;Beesel;2009 1e kwartaal;26.0;0.0;0.0
3909;Totaal alle perioden bouwvergunning;Beesel;2009 2e kwartaal;27.0;0.0;0.0
3910;Totaal alle perioden bouwvergunning;Beesel;2009 3e kwartaal;17.0;0.0;0.0
3911;Totaal alle perioden bouwvergunning;Beesel;2009 4e kwartaal;13.0;0.0;0.0
3912;Totaal alle perioden bouwvergunning;Beesel;2010 1e kwartaal;16.0;0.0;0.0
3913;Totaal alle perioden bouwvergunning;Beesel;2010 2e kwartaal;17.0;0.0;0.0
3914;Totaal alle perioden bouwvergunning;Beesel;2010 3e kwartaal;15.0;0.0;0.0
3915;Totaal alle perioden bouwvergunning;Beesel;2010 4e kwartaal;14.0;0.0;0.0
3916;Totaal alle perioden bouwvergunning;Beesel;2011 1e kwartaal;14.0;0.0;0.0
3917;Totaal alle perioden bouwvergunning;Beesel;2011 2e kwartaal;14.0;0.0;0.0
3918;Totaal alle perioden bouwvergunning;Beesel;2011 3e kwartaal;32.0;0.0;0.0
3919;Totaal alle perioden bouwvergunning;Beesel;2011 4e kwartaal;31.0;0.0;0.0
3920;Totaal alle perioden bouwvergunning;Bellingwedde;2005 1e kwartaal;25.0;0.0;0.0
3921;Totaal alle perioden bouwvergunning;Bellingwedde;2005 2e kwartaal;20.0;0.0;0.0
3922;Totaal alle perioden bouwvergunning;Bellingwedde;2005 3e kwartaal;38.0;0.0;0.0
3923;Totaal alle perioden bouwvergunning;Bellingwedde;2005 4e kwartaal;39.0;0.0;0.0
3924;Totaal alle perioden bouwvergunning;Bellingwedde;2006 1e kwartaal;39.0;0.0;0.0
3925;Totaal alle perioden bouwvergunning;Bellingwedde;2006 2e kwartaal;35.0;0.0;0.0
3926;Totaal alle perioden bouwvergunning;Bellingwedde;2006 3e kwartaal;43.0;0.0;0.0
3927;Totaal alle perioden bouwvergunning;Bellingwedde;2006 4e kwartaal;41.0;0.0;0.0
3928;Totaal alle perioden bouwvergunning;Bellingwedde;2007 1e kwartaal;43.0;0.0;0.0
3929;Totaal alle perioden bouwvergunning;Bellingwedde;2007 2e kwartaal;45.0;0.0;0.0
3930;Totaal alle perioden bouwvergunning;Bellingwedde;2007 3e kwartaal;48.0;0.0;0.0
3931;Totaal alle perioden bouwvergunning;Bellingwedde;2007 4e kwartaal;51.0;0.0;0.0
3932;Totaal alle perioden bouwvergunning;Bellingwedde;2008 1e kwartaal;53.0;0.0;0.0
3933;Totaal alle perioden bouwvergunning;Bellingwedde;2008 2e kwartaal;57.0;0.0;0.0
3934;Totaal alle perioden bouwvergunning;Bellingwedde;2008 3e kwartaal;65.0;0.0;0.0
3935;Totaal alle perioden bouwvergunning;Bellingwedde;2008 4e kwartaal;52.0;0.0;0.0
3936;Totaal alle perioden bouwvergunning;Bellingwedde;2009 1e kwartaal;58.0;0.0;0.0
3937;Totaal alle perioden bouwvergunning;Bellingwedde;2009 2e kwartaal;59.0;0.0;0.0
3938;Totaal alle perioden bouwvergunning;Bellingwedde;2009 3e kwartaal;58.0;0.0;0.0
3939;Totaal alle perioden bouwvergunning;Bellingwedde;2009 4e kwartaal;40.0;0.0;0.0
3940;Totaal alle perioden bouwvergunning;Bellingwedde;2010 1e kwartaal;46.0;0.0;0.0
3941;Totaal alle perioden bouwvergunning;Bellingwedde;2010 2e kwartaal;45.0;0.0;0.0
3942;Totaal alle perioden bouwvergunning;Bellingwedde;2010 3e kwartaal;46.0;0.0;0.0
3943;Totaal alle perioden bouwvergunning;Bellingwedde;2010 4e kwartaal;43.0;0.0;0.0
3944;Totaal alle perioden bouwvergunning;Bellingwedde;2011 1e kwartaal;43.0;0.0;0.0
3945;Totaal alle perioden bouwvergunning;Bellingwedde;2011 2e kwartaal;42.0;0.0;0.0
3946;Totaal alle perioden bouwvergunning;Bellingwedde;2011 3e kwartaal;42.0;0.0;0.0
3947;Totaal alle perioden bouwvergunning;Bellingwedde;2011 4e kwartaal;33.0;0.0;0.0
3948;Totaal alle perioden bouwvergunning;Bennebroek;2005 1e kwartaal;62.0;0.0;0.0
3949;Totaal alle perioden bouwvergunning;Bennebroek;2005 2e kwartaal;59.0;0.0;0.0
3950;Totaal alle perioden bouwvergunning;Bennebroek;2005 3e kwartaal;59.0;0.0;0.0
3951;Totaal alle perioden bouwvergunning;Bennebroek;2005 4e kwartaal;60.0;0.0;0.0
3952;Totaal alle perioden bouwvergunning;Bennebroek;2006 1e kwartaal;69.0;0.0;0.0
3953;Totaal alle perioden bouwvergunning;Bennebroek;2006 2e kwartaal;22.0;0.0;0.0
3954;Totaal alle perioden bouwvergunning;Bennebroek;2006 3e kwartaal;22.0;0.0;0.0
3955;Totaal alle perioden bouwvergunning;Bennebroek;2006 4e kwartaal;23.0;0.0;0.0
3956;Totaal alle perioden bouwvergunning;Bennebroek;2007 1e kwartaal;22.0;0.0;0.0
3957;Totaal alle perioden bouwvergunning;Bennebroek;2007 2e kwartaal;13.0;0.0;0.0
3958;Totaal alle perioden bouwvergunning;Bennebroek;2007 3e kwartaal;13.0;0.0;0.0
3959;Totaal alle perioden bouwvergunning;Bennebroek;2007 4e kwartaal;45.0;0.0;0.0
3960;Totaal alle perioden bouwvergunning;Bennebroek;2008 1e kwartaal;45.0;0.0;0.0
3961;Totaal alle perioden bouwvergunning;Bennebroek;2008 2e kwartaal;45.0;0.0;0.0
3962;Totaal alle perioden bouwvergunning;Bennebroek;2008 3e kwartaal;43.0;0.0;0.0
3963;Totaal alle perioden bouwvergunning;Bennebroek;2008 4e kwartaal;0.0;0.0;0.0
3964;Totaal alle perioden bouwvergunning;Bennebroek;2009 1e kwartaal;;;
3965;Totaal alle perioden bouwvergunning;Bennebroek;2009 2e kwartaal;;;
3966;Totaal alle perioden bouwvergunning;Bennebroek;2009 3e kwartaal;;;
3967;Totaal alle perioden bouwvergunning;Bennebroek;2009 4e kwartaal;;;
3968;Totaal alle perioden bouwvergunning;Bennebroek;2010 1e kwartaal;;;
3969;Totaal alle perioden bouwvergunning;Bennebroek;2010 2e kwartaal;;;
3970;Totaal alle perioden bouwvergunning;Bennebroek;2010 3e kwartaal;;;
3971;Totaal alle perioden bouwvergunning;Bennebroek;2010 4e kwartaal;;;
3972;Totaal alle perioden bouwvergunning;Bennebroek;2011 1e kwartaal;;;
3973;Totaal alle perioden bouwvergunning;Bennebroek;2011 2e kwartaal;;;
3974;Totaal alle perioden bouwvergunning;Bennebroek;2011 3e kwartaal;;;
3975;Totaal alle perioden bouwvergunning;Bennebroek;2011 4e kwartaal;;;
3976;Totaal alle perioden bouwvergunning;Bergambacht;2005 1e kwartaal;117.0;0.0;0.0
3977;Totaal alle perioden bouwvergunning;Bergambacht;2005 2e kwartaal;147.0;0.0;0.0
3978;Totaal alle perioden bouwvergunning;Bergambacht;2005 3e kwartaal;124.0;0.0;0.0
3979;Totaal alle perioden bouwvergunning;Bergambacht;2005 4e kwartaal;101.0;0.0;0.0
3980;Totaal alle perioden bouwvergunning;Bergambacht;2006 1e kwartaal;99.0;0.0;0.0
3981;Totaal alle perioden bouwvergunning;Bergambacht;2006 2e kwartaal;89.0;0.0;0.0
3982;Totaal alle perioden bouwvergunning;Bergambacht;2006 3e kwartaal;108.0;0.0;0.0
3983;Totaal alle perioden bouwvergunning;Bergambacht;2006 4e kwartaal;180.0;0.0;0.0
3984;Totaal alle perioden bouwvergunning;Bergambacht;2007 1e kwartaal;132.0;0.0;0.0
3985;Totaal alle perioden bouwvergunning;Bergambacht;2007 2e kwartaal;164.0;0.0;0.0
3986;Totaal alle perioden bouwvergunning;Bergambacht;2007 3e kwartaal;191.0;0.0;0.0
3987;Totaal alle perioden bouwvergunning;Bergambacht;2007 4e kwartaal;176.0;0.0;0.0
3988;Totaal alle perioden bouwvergunning;Bergambacht;2008 1e kwartaal;174.0;0.0;0.0
3989;Totaal alle perioden bouwvergunning;Bergambacht;2008 2e kwartaal;167.0;0.0;0.0
3990;Totaal alle perioden bouwvergunning;Bergambacht;2008 3e kwartaal;184.0;0.0;0.0
3991;Totaal alle perioden bouwvergunning;Bergambacht;2008 4e kwartaal;167.0;0.0;0.0
3992;Totaal alle perioden bouwvergunning;Bergambacht;2009 1e kwartaal;169.0;0.0;0.0
3993;Totaal alle perioden bouwvergunning;Bergambacht;2009 2e kwartaal;134.0;0.0;0.0
3994;Totaal alle perioden bouwvergunning;Bergambacht;2009 3e kwartaal;133.0;0.0;0.0
3995;Totaal alle perioden bouwvergunning;Bergambacht;2009 4e kwartaal;129.0;0.0;0.0
3996;Totaal alle perioden bouwvergunning;Bergambacht;2010 1e kwartaal;165.0;0.0;0.0
3997;Totaal alle perioden bouwvergunning;Bergambacht;2010 2e kwartaal;244.0;0.0;0.0
3998;Totaal alle perioden bouwvergunning;Bergambacht;2010 3e kwartaal;241.0;0.0;0.0
3999;Totaal alle perioden bouwvergunning;Bergambacht;2010 4e kwartaal;214.0;0.0;0.0
4000;Totaal alle perioden bouwvergunning;Bergambacht;2011 1e kwartaal;171.0;0.0;0.0
4001;Totaal alle perioden bouwvergunning;Bergambacht;2011 2e kwartaal;171.0;0.0;0.0
4002;Totaal alle perioden bouwvergunning;Bergambacht;2011 3e kwartaal;281.0;0.0;0.0
4003;Totaal alle perioden bouwvergunning;Bergambacht;2011 4e kwartaal;234.0;0.0;0.0
4004;Totaal alle perioden bouwvergunning;Bergeijk;2005 1e kwartaal;83.0;0.0;0.0
4005;Totaal alle perioden bouwvergunning;Bergeijk;2005 2e kwartaal;122.0;0.0;0.0
4006;Totaal alle perioden bouwvergunning;Bergeijk;2005 3e kwartaal;121.0;0.0;0.0
4007;Totaal alle perioden bouwvergunning;Bergeijk;2005 4e kwartaal;111.0;0.0;0.0
4008;Totaal alle perioden bouwvergunning;Bergeijk;2006 1e kwartaal;136.0;0.0;0.0
4009;Totaal alle perioden bouwvergunning;Bergeijk;2006 2e kwartaal;179.0;0.0;0.0
4010;Totaal alle perioden bouwvergunning;Bergeijk;2006 3e kwartaal;176.0;0.0;0.0
4011;Totaal alle perioden bouwvergunning;Bergeijk;2006 4e kwartaal;203.0;0.0;1.0
4012;Totaal alle perioden bouwvergunning;Bergeijk;2007 1e kwartaal;183.0;0.0;3.0
4013;Totaal alle perioden bouwvergunning;Bergeijk;2007 2e kwartaal;207.0;0.0;15.0
4014;Totaal alle perioden bouwvergunning;Bergeijk;2007 3e kwartaal;280.0;0.0;15.0
4015;Totaal alle perioden bouwvergunning;Bergeijk;2007 4e kwartaal;279.0;0.0;14.0
4016;Totaal alle perioden bouwvergunning;Bergeijk;2008 1e kwartaal;280.0;0.0;92.0
4017;Totaal alle perioden bouwvergunning;Bergeijk;2008 2e kwartaal;266.0;0.0;92.0
4018;Totaal alle perioden bouwvergunning;Bergeijk;2008 3e kwartaal;248.0;0.0;92.0
4019;Totaal alle perioden bouwvergunning;Bergeijk;2008 4e kwartaal;236.0;0.0;92.0
4020;Totaal alle perioden bouwvergunning;Bergeijk;2009 1e kwartaal;285.0;0.0;12.0
4021;Totaal alle perioden bouwvergunning;Bergeijk;2009 2e kwartaal;258.0;0.0;12.0
4022;Totaal alle perioden bouwvergunning;Bergeijk;2009 3e kwartaal;249.0;0.0;12.0
4023;Totaal alle perioden bouwvergunning;Bergeijk;2009 4e kwartaal;270.0;0.0;12.0
4024;Totaal alle perioden bouwvergunning;Bergeijk;2010 1e kwartaal;269.0;0.0;12.0
4025;Totaal alle perioden bouwvergunning;Bergeijk;2010 2e kwartaal;319.0;0.0;12.0
4026;Totaal alle perioden bouwvergunning;Bergeijk;2010 3e kwartaal;318.0;0.0;12.0
4027;Totaal alle perioden bouwvergunning;Bergeijk;2010 4e kwartaal;260.0;0.0;12.0
4028;Totaal alle perioden bouwvergunning;Bergeijk;2011 1e kwartaal;321.0;0.0;12.0
4029;Totaal alle perioden bouwvergunning;Bergeijk;2011 2e kwartaal;333.0;0.0;12.0
4030;Totaal alle perioden bouwvergunning;Bergeijk;2011 3e kwartaal;268.0;0.0;0.0
4031;Totaal alle perioden bouwvergunning;Bergeijk;2011 4e kwartaal;236.0;0.0;0.0
4032;Totaal alle perioden bouwvergunning;Bergen (L.);2005 1e kwartaal;73.0;0.0;0.0
4033;Totaal alle perioden bouwvergunning;Bergen (L.);2005 2e kwartaal;70.0;0.0;0.0
4034;Totaal alle perioden bouwvergunning;Bergen (L.);2005 3e kwartaal;70.0;0.0;0.0
4035;Totaal alle perioden bouwvergunning;Bergen (L.);2005 4e kwartaal;74.0;0.0;0.0
4036;Totaal alle perioden bouwvergunning;Bergen (L.);2006 1e kwartaal;101.0;0.0;0.0
4037;Totaal alle perioden bouwvergunning;Bergen (L.);2006 2e kwartaal;126.0;0.0;0.0
4038;Totaal alle perioden bouwvergunning;Bergen (L.);2006 3e kwartaal;82.0;0.0;0.0
4039;Totaal alle perioden bouwvergunning;Bergen (L.);2006 4e kwartaal;77.0;0.0;6.0
4040;Totaal alle perioden bouwvergunning;Bergen (L.);2007 1e kwartaal;73.0;0.0;6.0
4041;Totaal alle perioden bouwvergunning;Bergen (L.);2007 2e kwartaal;54.0;0.0;6.0
4042;Totaal alle perioden bouwvergunning;Bergen (L.);2007 3e kwartaal;69.0;0.0;6.0
4043;Totaal alle perioden bouwvergunning;Bergen (L.);2007 4e kwartaal;66.0;0.0;6.0
4044;Totaal alle perioden bouwvergunning;Bergen (L.);2008 1e kwartaal;79.0;0.0;6.0
4045;Totaal alle perioden bouwvergunning;Bergen (L.);2008 2e kwartaal;85.0;0.0;6.0
4046;Totaal alle perioden bouwvergunning;Bergen (L.);2008 3e kwartaal;95.0;0.0;6.0
4047;Totaal alle perioden bouwvergunning;Bergen (L.);2008 4e kwartaal;61.0;0.0;6.0
4048;Totaal alle perioden bouwvergunning;Bergen (L.);2009 1e kwartaal;66.0;0.0;6.0
4049;Totaal alle perioden bouwvergunning;Bergen (L.);2009 2e kwartaal;75.0;0.0;6.0
4050;Totaal alle perioden bouwvergunning;Bergen (L.);2009 3e kwartaal;104.0;0.0;6.0
4051;Totaal alle perioden bouwvergunning;Bergen (L.);2009 4e kwartaal;101.0;0.0;107.0
4052;Totaal alle perioden bouwvergunning;Bergen (L.);2010 1e kwartaal;101.0;0.0;107.0
4053;Totaal alle perioden bouwvergunning;Bergen (L.);2010 2e kwartaal;101.0;0.0;107.0
4054;Totaal alle perioden bouwvergunning;Bergen (L.);2010 3e kwartaal;123.0;0.0;107.0
4055;Totaal alle perioden bouwvergunning;Bergen (L.);2010 4e kwartaal;79.0;0.0;106.0
4056;Totaal alle perioden bouwvergunning;Bergen (L.);2011 1e kwartaal;79.0;0.0;106.0
4057;Totaal alle perioden bouwvergunning;Bergen (L.);2011 2e kwartaal;79.0;0.0;106.0
4058;Totaal alle perioden bouwvergunning;Bergen (L.);2011 3e kwartaal;104.0;0.0;107.0
4059;Totaal alle perioden bouwvergunning;Bergen (L.);2011 4e kwartaal;69.0;0.0;7.0
4060;Totaal alle perioden bouwvergunning;Bergen (NH.);2005 1e kwartaal;312.0;0.0;47.0
4061;Totaal alle perioden bouwvergunning;Bergen (NH.);2005 2e kwartaal;345.0;0.0;46.0
4062;Totaal alle perioden bouwvergunning;Bergen (NH.);2005 3e kwartaal;354.0;0.0;47.0
4063;Totaal alle perioden bouwvergunning;Bergen (NH.);2005 4e kwartaal;402.0;0.0;90.0
4064;Totaal alle perioden bouwvergunning;Bergen (NH.);2006 1e kwartaal;276.0;0.0;90.0
4065;Totaal alle perioden bouwvergunning;Bergen (NH.);2006 2e kwartaal;288.0;0.0;90.0
4066;Totaal alle perioden bouwvergunning;Bergen (NH.);2006 3e kwartaal;290.0;0.0;154.0
