ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
209;Zeeland;40-49 jaar;Vrouwen;9680;5773;10;3;264;41;36;8;1065;2281;1;21;1;115;61;0;ZE176
210;Zeeland;50-59 jaar;Mannen;7933;4609;12;2;209;27;44;5;822;1989;1;21;0;103;88;1;ZE176
211;Zeeland;50-59 jaar;Vrouwen;8222;4969;6;2;190;20;41;15;794;2018;1;24;0;103;39;0;ZE176
212;Zeeland;60-69 jaar;Mannen;6456;3830;6;3;187;15;24;5;558;1678;0;13;0;81;55;1;ZE176
213;Zeeland;60-69 jaar;Vrouwen;6782;4014;3;0;168;20;36;5;624;1792;0;19;0;77;24;0;ZE176
214;Zeeland;70-79 jaar;Mannen;3014;1766;3;0;84;3;7;4;256;821;0;6;0;36;28;0;ZE176
215;Zeeland;70-79 jaar;Vrouwen;3558;2150;2;0;64;9;14;7;235;1020;0;10;0;35;12;0;ZE176
216;Zeeland;80 jaar en ouder;Mannen;787;471;1;0;19;0;5;2;81;186;0;2;0;14;6;0;ZE176
217;Zeeland;80 jaar en ouder;Vrouwen;1004;655;0;0;34;1;2;0;56;246;0;2;0;5;3;0;ZE176
218;Zeeland;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE176
219;Zeeland;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE176
220;Noordbrabant;Totaal alle leeftijden;Mannen;276906;25646;102;135;455;135;304;104;5494;242972;8;1022;3;18;506;2;NB344
221;Noordbrabant;Totaal alle leeftijden;Vrouwen;276936;24980;113;99;466;140;244;117;5454;243875;4;1076;7;21;335;5;NB344
222;Noordbrabant;0-9 jaar;Mannen;64033;5761;12;16;100;19;51;19;1378;56302;0;230;0;2;143;0;NB344
223;Noordbrabant;0-9 jaar;Vrouwen;63948;5770;11;8;115;21;42;20;1379;56211;1;220;0;2;144;4;NB344
224;Noordbrabant;10-19 jaar;Mannen;53633;5071;16;22;94;25;48;24;1170;46883;0;184;0;1;95;0;NB344
225;Noordbrabant;10-19 jaar;Vrouwen;52790;4775;9;11;94;28;37;22;1166;46360;0;198;1;5;84;0;NB344
226;Noordbrabant;20-29 jaar;Mannen;45485;4415;19;48;88;40;65;16;871;39681;2;161;0;8;70;1;NB344
227;Noordbrabant;20-29 jaar;Vrouwen;45245;4066;22;24;75;32;52;20;814;39922;1;170;2;4;41;0;NB344
228;Noordbrabant;30-39 jaar;Mannen;34793;3345;14;22;62;22;51;13;635;30408;0;142;0;2;77;0;NB344
229;Noordbrabant;30-39 jaar;Vrouwen;34903;3160;17;29;63;28;41;19;651;30687;0;169;1;5;32;1;NB344
230;Noordbrabant;40-49 jaar;Mannen;27399;2610;21;16;42;12;33;19;551;23898;2;128;1;2;64;0;NB344
231;Noordbrabant;40-49 jaar;Vrouwen;26945;2507;20;15;47;14;26;17;532;23632;0;119;0;2;14;0;NB344
232;Noordbrabant;50-59 jaar;Mannen;23687;2048;12;4;35;10;33;3;391;21028;1;81;1;2;37;1;NB344
233;Noordbrabant;50-59 jaar;Vrouwen;23624;2061;11;8;32;8;25;5;408;20970;1;82;3;1;9;0;NB344
234;Noordbrabant;60-69 jaar;Mannen;17471;1477;5;6;18;6;17;5;290;15586;2;41;1;1;16;0;NB344
235;Noordbrabant;60-69 jaar;Vrouwen;18031;1569;15;2;24;7;10;6;295;16029;0;64;0;2;8;0;NB344
236;Noordbrabant;70-79 jaar;Mannen;8510;738;2;1;11;0;5;2;174;7528;1;45;0;0;3;0;NB344
237;Noordbrabant;70-79 jaar;Vrouwen;9216;841;7;2;12;1;9;4;178;8115;1;43;0;0;3;0;NB344
238;Noordbrabant;80 jaar en ouder;Mannen;1895;181;1;0;5;1;1;3;34;1658;0;10;0;0;1;0;NB344
239;Noordbrabant;80 jaar en ouder;Vrouwen;2231;231;1;0;4;1;2;4;31;1946;0;11;0;0;0;0;NB344
240;Noordbrabant;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB344
241;Noordbrabant;Onbekende leeftijd;Vrouwen;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;NB344
242;Limburg;Totaal alle leeftijden;Mannen;142754;1940;35;9;34;54;227;31;9;139749;1;505;33;32;92;3;LI236
243;Limburg;Totaal alle leeftijden;Vrouwen;139180;1519;32;19;28;38;164;31;1;136703;0;548;25;39;31;2;LI236
244;Limburg;0-9 jaar;Mannen;33767;339;3;0;7;12;50;6;1;33211;0;96;8;8;26;0;LI236
245;Limburg;0-9 jaar;Vrouwen;33298;319;4;1;8;12;40;7;0;32806;0;76;4;7;14;0;LI236
246;Limburg;10-19 jaar;Mannen;30739;342;4;3;6;13;34;1;1;30247;0;66;2;6;14;0;LI236
247;Limburg;10-19 jaar;Vrouwen;28596;277;6;1;4;6;23;8;0;28154;0;100;3;7;7;0;LI236
248;Limburg;20-29 jaar;Mannen;22778;474;6;2;12;15;34;7;5;22114;1;81;7;5;15;0;LI236
249;Limburg;20-29 jaar;Vrouwen;21920;260;4;9;6;7;34;3;1;21495;0;90;2;7;2;0;LI236
250;Limburg;30-39 jaar;Mannen;17293;317;7;3;6;7;48;5;2;16803;0;66;4;10;15;0;LI236
251;Limburg;30-39 jaar;Vrouwen;16987;232;7;5;7;5;21;5;0;16617;0;73;4;5;5;1;LI236
252;Limburg;40-49 jaar;Mannen;13696;198;4;0;1;2;32;8;0;13377;0;59;2;2;10;1;LI236
253;Limburg;40-49 jaar;Vrouwen;13449;170;2;2;1;3;23;5;0;13172;0;63;3;4;1;0;LI236
254;Limburg;50-59 jaar;Mannen;11384;146;7;0;1;1;15;2;0;11137;0;66;1;1;7;0;LI236
255;Limburg;50-59 jaar;Vrouwen;11482;124;4;1;1;4;8;0;0;11274;0;56;2;5;2;1;LI236
256;Limburg;60-69 jaar;Mannen;8132;70;2;1;1;2;9;1;0;8009;0;31;4;0;2;0;LI236
257;Limburg;60-69 jaar;Vrouwen;8387;78;1;0;1;1;6;1;0;8244;0;49;3;3;0;0;LI236
258;Limburg;70-79 jaar;Mannen;4096;35;1;0;0;2;3;1;0;4022;0;28;3;0;1;0;LI236
259;Limburg;70-79 jaar;Vrouwen;4082;45;3;0;0;0;6;1;0;3994;0;30;2;1;0;0;LI236
260;Limburg;80 jaar en ouder;Mannen;865;19;1;0;0;0;2;0;0;827;0;12;2;0;2;0;LI236
261;Limburg;80 jaar en ouder;Vrouwen;979;14;1;0;0;0;3;1;0;947;0;11;2;0;0;0;LI236
262;Limburg;Onbekende leeftijd;Mannen;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;LI236
263;Limburg;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI236
264;"Nederland;     500 of minder inwoners";Totaal alle leeftijden;Mannen;9943;4186;1;3;78;32;25;2;379;5184;0;2;1;0;50;0;RY124
265;"Nederland;     500 of minder inwoners";Totaal alle leeftijden;Vrouwen;9480;3966;0;3;96;44;8;2;394;4935;1;1;0;4;26;0;RY124
266;"Nederland;     500 of minder inwoners";0-9 jaar;Mannen;2204;965;0;0;12;3;6;0;77;1126;0;0;0;0;15;0;RY124
267;"Nederland;     500 of minder inwoners";0-9 jaar;Vrouwen;2073;913;0;0;20;8;2;0;79;1038;0;0;0;0;13;0;RY124
268;"Nederland;     500 of minder inwoners";10-19 jaar;Mannen;1929;834;0;0;19;6;6;0;80;972;0;0;0;0;12;0;RY124
269;"Nederland;     500 of minder inwoners";10-19 jaar;Vrouwen;1990;856;0;0;18;10;2;0;95;1004;0;0;0;1;4;0;RY124
270;"Nederland;     500 of minder inwoners";20-29 jaar;Mannen;1660;732;0;1;14;7;4;0;59;824;0;1;1;0;17;0;RY124
271;"Nederland;     500 of minder inwoners";20-29 jaar;Vrouwen;1511;631;0;1;21;7;2;2;72;769;0;1;0;0;5;0;RY124
272;"Nederland;     500 of minder inwoners";30-39 jaar;Mannen;1165;493;0;1;9;6;1;0;49;602;0;1;0;0;3;0;RY124
273;"Nederland;     500 of minder inwoners";30-39 jaar;Vrouwen;1188;499;0;1;12;6;0;0;47;621;1;0;0;1;0;0;RY124
274;"Nederland;     500 of minder inwoners";40-49 jaar;Mannen;987;409;0;0;8;7;3;1;29;529;0;0;0;0;1;0;RY124
275;"Nederland;     500 of minder inwoners";40-49 jaar;Vrouwen;896;362;0;0;8;7;2;0;44;470;0;0;0;1;2;0;RY124
276;"Nederland;     500 of minder inwoners";50-59 jaar;Mannen;875;326;1;1;9;1;4;1;42;490;0;0;0;0;0;0;RY124
277;"Nederland;     500 of minder inwoners";50-59 jaar;Vrouwen;833;311;0;0;6;3;0;0;31;481;0;0;0;0;1;0;RY124
278;"Nederland;     500 of minder inwoners";60-69 jaar;Mannen;692;269;0;0;4;2;0;0;29;387;0;0;0;0;1;0;RY124
279;"Nederland;     500 of minder inwoners";60-69 jaar;Vrouwen;593;226;0;1;8;1;0;0;17;340;0;0;0;0;0;0;RY124
280;"Nederland;     500 of minder inwoners";70-79 jaar;Mannen;343;121;0;0;3;0;1;0;13;205;0;0;0;0;0;0;RY124
281;"Nederland;     500 of minder inwoners";70-79 jaar;Vrouwen;312;133;0;0;3;1;0;0;7;167;0;0;0;0;1;0;RY124
282;"Nederland;     500 of minder inwoners";80 jaar en ouder;Mannen;88;37;0;0;0;0;0;0;1;49;0;0;0;0;1;0;RY124
283;"Nederland;     500 of minder inwoners";80 jaar en ouder;Vrouwen;84;35;0;0;0;1;0;0;2;45;0;0;0;1;0;0;RY124
284;"Nederland;     500 of minder inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RY124
285;"Nederland;     500 of minder inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RY124
286;"Nederland;     501 -   1.000 inwoners";Totaal alle leeftijden;Mannen;72350;33875;8;23;836;421;48;17;5500;30935;8;18;0;344;316;1;RY126
287;"Nederland;     501 -   1.000 inwoners";Totaal alle leeftijden;Vrouwen;68856;32791;11;26;848;373;57;30;5375;28726;7;25;0;367;220;0;RY126
288;"Nederland;     501 -   1.000 inwoners";0-9 jaar;Mannen;16455;7867;1;4;218;85;15;1;1474;6629;1;2;0;62;96;0;RY126
289;"Nederland;     501 -   1.000 inwoners";0-9 jaar;Vrouwen;16340;7789;3;3;237;66;9;1;1429;6642;0;2;0;71;88;0;RY126
290;"Nederland;     501 -   1.000 inwoners";10-19 jaar;Mannen;14240;6776;0;4;168;93;1;2;1050;5990;2;2;0;90;62;0;RY126
291;"Nederland;     501 -   1.000 inwoners";10-19 jaar;Vrouwen;13642;6684;0;2;173;75;7;2;1088;5473;2;3;0;86;47;0;RY126
292;"Nederland;     501 -   1.000 inwoners";20-29 jaar;Mannen;11746;5546;3;4;114;64;7;1;813;5093;1;3;0;64;33;0;RY126
293;"Nederland;     501 -   1.000 inwoners";20-29 jaar;Vrouwen;10833;5279;1;7;116;67;9;5;823;4438;1;7;0;54;26;0;RY126
294;"Nederland;     501 -   1.000 inwoners";30-39 jaar;Mannen;8929;4255;2;3;99;51;7;5;692;3747;1;4;0;27;36;0;RY126
295;"Nederland;     501 -   1.000 inwoners";30-39 jaar;Vrouwen;8450;3997;5;5;109;51;12;7;668;3533;1;2;0;41;19;0;RY126
296;"Nederland;     501 -   1.000 inwoners";40-49 jaar;Mannen;6985;3211;1;2;87;45;6;1;542;3022;0;1;0;40;27;0;RY126
297;"Nederland;     501 -   1.000 inwoners";40-49 jaar;Vrouwen;6500;3035;1;3;88;40;5;5;534;2730;1;1;0;40;17;0;RY126
298;"Nederland;     501 -   1.000 inwoners";50-59 jaar;Mannen;6063;2695;0;2;65;35;5;1;423;2777;1;2;0;34;22;1;RY126
299;"Nederland;     501 -   1.000 inwoners";50-59 jaar;Vrouwen;5781;2674;0;2;54;41;7;5;379;2562;1;2;0;43;11;0;RY126
300;"Nederland;     501 -   1.000 inwoners";60-69 jaar;Mannen;4896;2185;0;0;46;33;2;4;309;2266;2;3;0;20;26;0;RY126
301;"Nederland;     501 -   1.000 inwoners";60-69 jaar;Vrouwen;4534;2000;0;2;47;14;5;1;309;2121;1;2;0;22;10;0;RY126
302;"Nederland;     501 -   1.000 inwoners";70-79 jaar;Mannen;2461;1068;0;3;33;12;5;1;164;1156;0;0;0;6;13;0;RY126
303;"Nederland;     501 -   1.000 inwoners";70-79 jaar;Vrouwen;2236;1063;1;0;16;15;2;4;128;994;0;4;0;7;2;0;RY126
304;"Nederland;     501 -   1.000 inwoners";80 jaar en ouder;Mannen;575;272;1;1;6;3;0;1;33;255;0;1;0;1;1;0;RY126
305;"Nederland;     501 -   1.000 inwoners";80 jaar en ouder;Vrouwen;540;270;0;2;8;4;1;0;17;233;0;2;0;3;0;0;RY126
306;"Nederland;     501 -   1.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RY126
307;"Nederland;     501 -   1.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RY126
308;"Nederland;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Mannen;235786;105032;29;107;2662;1273;297;89;14479;109832;33;422;5;379;1146;1;RY126
309;"Nederland;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Vrouwen;225651;101056;27;107;2586;1191;248;97;13977;104541;54;414;5;421;924;3;RY126
310;"Nederland;   1.001 -   2.000 inwoners";0-9 jaar;Mannen;55257;25015;3;12;713;243;39;18;3818;24887;4;68;0;80;357;0;RY126
311;"Nederland;   1.001 -   2.000 inwoners";0-9 jaar;Vrouwen;53859;24247;0;12;688;211;30;17;3600;24547;9;56;0;109;333;0;RY126
312;"Nederland;   1.001 -   2.000 inwoners";10-19 jaar;Mannen;46691;20843;1;13;577;248;43;16;3051;21534;8;61;1;97;198;0;RY126
313;"Nederland;   1.001 -   2.000 inwoners";10-19 jaar;Vrouwen;45295;20449;4;13;562;241;38;11;2997;20560;17;80;0;89;232;2;RY126
314;"Nederland;   1.001 -   2.000 inwoners";20-29 jaar;Mannen;37694;16854;3;28;417;233;47;16;2128;17655;6;70;2;58;177;0;RY126
315;"Nederland;   1.001 -   2.000 inwoners";20-29 jaar;Vrouwen;34667;15757;4;29;390;207;46;20;2141;15809;9;66;1;62;126;0;RY126
316;"Nederland;   1.001 -   2.000 inwoners";30-39 jaar;Mannen;28876;13072;7;17;299;152;40;12;1648;13353;4;59;0;47;166;0;RY126
317;"Nederland;   1.001 -   2.000 inwoners";30-39 jaar;Vrouwen;27602;12445;5;26;315;161;45;16;1621;12777;4;53;1;40;93;0;RY126
318;"Nederland;   1.001 -   2.000 inwoners";40-49 jaar;Mannen;22888;10129;8;13;230;145;41;8;1359;10774;4;45;0;31;101;0;RY126
319;"Nederland;   1.001 -   2.000 inwoners";40-49 jaar;Vrouwen;21707;9527;6;7;240;116;20;8;1322;10309;8;54;0;42;47;1;RY126
320;"Nederland;   1.001 -   2.000 inwoners";50-59 jaar;Mannen;19776;8465;5;10;191;122;35;6;1126;9668;4;47;0;33;64;0;RY126
321;"Nederland;   1.001 -   2.000 inwoners";50-59 jaar;Vrouwen;18726;8069;2;12;173;136;32;12;1048;9108;4;41;0;43;46;0;RY126
322;"Nederland;   1.001 -   2.000 inwoners";60-69 jaar;Mannen;15262;6562;2;9;158;76;29;9;843;7469;2;39;1;20;42;1;RY126
323;"Nederland;   1.001 -   2.000 inwoners";60-69 jaar;Vrouwen;14496;6379;4;6;145;65;20;8;806;6969;2;35;2;23;32;0;RY126
324;"Nederland;   1.001 -   2.000 inwoners";70-79 jaar;Mannen;7585;3326;0;3;62;44;16;4;416;3651;1;23;0;9;30;0;RY126
325;"Nederland;   1.001 -   2.000 inwoners";70-79 jaar;Vrouwen;7430;3308;2;1;52;42;14;5;369;3592;1;23;1;10;10;0;RY126
326;"Nederland;   1.001 -   2.000 inwoners";80 jaar en ouder;Mannen;1756;766;0;2;15;10;7;0;90;840;0;10;1;4;11;0;RY126
327;"Nederland;   1.001 -   2.000 inwoners";80 jaar en ouder;Vrouwen;1868;875;0;1;21;12;3;0;72;870;0;6;0;3;5;0;RY126
328;"Nederland;   1.001 -   2.000 inwoners";Onbekende leeftijd;Mannen;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;RY126
329;"Nederland;   1.001 -   2.000 inwoners";Onbekende leeftijd;Vrouwen;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;RY126
330;"Nederland;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Mannen;573883;276656;162;829;7238;5007;1142;480;46091;225013;1039;2511;28;1333;6333;21;RY126
331;"Nederland;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Vrouwen;556380;268132;184;927;7290;4887;1083;511;46197;217310;912;2550;31;1316;5036;14;RY126
332;"Nederland;   2.001 -   5.000 inwoners";0-9 jaar;Mannen;138275;67021;9;141;1947;927;211;92;12560;52135;270;501;4;397;2058;2;RY126
333;"Nederland;   2.001 -   5.000 inwoners";0-9 jaar;Vrouwen;136021;65922;10;142;1898;892;212;89;12385;51314;259;497;4;354;2041;2;RY126
334;"Nederland;   2.001 -   5.000 inwoners";10-19 jaar;Mannen;115548;55940;28;163;1559;979;198;109;9665;44617;238;482;3;282;1279;6;RY126
335;"Nederland;   2.001 -   5.000 inwoners";10-19 jaar;Vrouwen;110796;53925;11;102;1563;902;194;94;9512;42312;180;487;5;258;1251;0;RY126
336;"Nederland;   2.001 -   5.000 inwoners";20-29 jaar;Mannen;92251;44488;39;160;1093;838;173;77;6946;36636;166;379;6;179;1070;1;RY126
337;"Nederland;   2.001 -   5.000 inwoners";20-29 jaar;Vrouwen;87657;42410;31;244;1158;871;194;84;7002;34197;143;384;4;207;727;1;RY126
338;"Nederland;   2.001 -   5.000 inwoners";30-39 jaar;Mannen;70430;34418;36;128;871;666;186;53;5395;27247;123;296;2;165;843;1;RY126
339;"Nederland;   2.001 -   5.000 inwoners";30-39 jaar;Vrouwen;68008;32933;39;171;900;660;164;65;5580;26435;88;333;6;174;458;2;RY126
340;"Nederland;   2.001 -   5.000 inwoners";40-49 jaar;Mannen;55221;26694;13;84;637;559;115;47;4294;21796;99;279;2;118;483;1;RY126
341;"Nederland;   2.001 -   5.000 inwoners";40-49 jaar;Vrouwen;53004;25409;43;97;664;553;112;57;4430;20876;98;281;3;137;243;1;RY126
342;"Nederland;   2.001 -   5.000 inwoners";50-59 jaar;Mannen;46071;21545;19;62;531;472;96;48;3416;19198;61;233;1;82;305;2;RY126
343;"Nederland;   2.001 -   5.000 inwoners";50-59 jaar;Vrouwen;44598;20837;20;67;508;431;83;49;3387;18645;67;256;2;92;153;1;RY126
344;"Nederland;   2.001 -   5.000 inwoners";60-69 jaar;Mannen;34810;16388;10;57;371;344;93;34;2459;14558;42;194;5;61;194;0;RY126
345;"Nederland;   2.001 -   5.000 inwoners";60-69 jaar;Vrouwen;34340;16182;13;69;377;339;69;43;2419;14439;45;172;5;65;103;0;RY126
346;"Nederland;   2.001 -   5.000 inwoners";70-79 jaar;Mannen;17334;8274;6;29;188;172;61;16;1071;7242;35;110;4;42;84;0;RY126
347;"Nederland;   2.001 -   5.000 inwoners";70-79 jaar;Vrouwen;17618;8370;13;30;175;180;39;21;1210;7365;28;109;1;27;50;0;RY126
348;"Nederland;   2.001 -   5.000 inwoners";80 jaar en ouder;Mannen;3928;1884;2;5;41;50;9;4;285;1582;4;37;1;7;17;0;RY126
349;"Nederland;   2.001 -   5.000 inwoners";80 jaar en ouder;Vrouwen;4324;2143;4;5;47;59;16;9;270;1723;4;31;1;2;10;0;RY126
350;"Nederland;   2.001 -   5.000 inwoners";Onbekende leeftijd;Mannen;15;4;0;0;0;0;0;0;0;2;1;0;0;0;0;8;RY126
351;"Nederland;   2.001 -   5.000 inwoners";Onbekende leeftijd;Vrouwen;14;1;0;0;0;0;0;0;2;4;0;0;0;0;0;7;RY126
352;"Nederland;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Mannen;440138;211244;154;266;5773;5437;1989;478;41307;158817;215;2745;65;1598;10046;4;RY126
353;"Nederland;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Vrouwen;432515;207933;210;442;5951;5861;1940;568;42000;154492;199;2841;60;1776;8234;8;RY126
354;"Nederland;   5.001 -  10.000 inwoners";0-9 jaar;Mannen;108755;52192;10;24;1604;929;417;91;10978;38157;44;564;17;391;3337;0;RY126
355;"Nederland;   5.001 -  10.000 inwoners";0-9 jaar;Vrouwen;106898;51215;9;38;1492;867;367;88;10664;37952;47;562;15;374;3204;4;RY126
356;"Nederland;   5.001 -  10.000 inwoners";10-19 jaar;Mannen;88470;42147;29;32;1126;990;340;87;8623;32039;48;545;5;309;2150;0;RY126
357;"Nederland;   5.001 -  10.000 inwoners";10-19 jaar;Vrouwen;86388;41749;23;47;1169;994;358;97;8419;30633;34;577;8;322;1958;0;RY126
358;"Nederland;   5.001 -  10.000 inwoners";20-29 jaar;Mannen;69508;33570;18;60;874;862;312;76;6334;25061;33;424;8;259;1616;1;RY126
359;"Nederland;   5.001 -  10.000 inwoners";20-29 jaar;Vrouwen;68515;33075;28;110;960;1117;371;95;6661;24022;42;391;7;316;1320;0;RY126
360;"Nederland;   5.001 -  10.000 inwoners";30-39 jaar;Mannen;54539;26368;20;68;686;793;272;62;4946;19463;27;323;11;221;1278;1;RY126
361;"Nederland;   5.001 -  10.000 inwoners";30-39 jaar;Vrouwen;53749;25684;44;113;819;907;256;87;5328;19091;26;378;6;230;779;1;RY126
362;"Nederland;   5.001 -  10.000 inwoners";40-49 jaar;Mannen;43371;20882;24;42;524;601;257;64;3971;15716;20;327;9;146;787;1;RY126
363;"Nederland;   5.001 -  10.000 inwoners";40-49 jaar;Vrouwen;41075;19811;36;69;528;714;211;66;3964;14723;21;322;14;190;404;2;RY126
364;"Nederland;   5.001 -  10.000 inwoners";50-59 jaar;Mannen;34880;16607;22;17;448;573;196;38;3048;13054;18;267;5;127;460;0;RY126
365;"Nederland;   5.001 -  10.000 inwoners";50-59 jaar;Vrouwen;33449;15894;39;29;432;558;161;58;3196;12445;12;218;6;136;264;1;RY126
366;"Nederland;   5.001 -  10.000 inwoners";60-69 jaar;Mannen;25381;12109;17;13;308;412;112;41;2132;9662;19;169;3;95;288;1;RY126
367;"Nederland;   5.001 -  10.000 inwoners";60-69 jaar;Vrouwen;25909;12405;17;22;350;420;136;39;2357;9623;9;202;3;126;200;0;RY126
368;"Nederland;   5.001 -  10.000 inwoners";70-79 jaar;Mannen;12401;5948;11;10;171;207;64;18;1038;4685;5;95;4;42;103;0;RY126
369;"Nederland;   5.001 -  10.000 inwoners";70-79 jaar;Vrouwen;13243;6461;10;10;164;213;63;26;1102;4883;7;145;0;68;91;0;RY126
370;"Nederland;   5.001 -  10.000 inwoners";80 jaar en ouder;Mannen;2825;1415;3;0;32;70;19;1;237;978;1;31;3;8;27;0;RY126
371;"Nederland;   5.001 -  10.000 inwoners";80 jaar en ouder;Vrouwen;3284;1635;4;4;37;71;17;12;308;1120;1;46;1;14;14;0;RY126
372;"Nederland;   5.001 -  10.000 inwoners";Onbekende leeftijd;Mannen;8;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;RY126
373;"Nederland;   5.001 -  10.000 inwoners";Onbekende leeftijd;Vrouwen;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;RY126
374;"Nederland;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Mannen;308770;171117;198;912;3928;4648;1743;832;32924;76747;773;3364;32;1332;10214;6;RY128
375;"Nederland;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Vrouwen;312918;172918;274;1124;4237;5007;1776;830;33487;79573;765;3344;36;1450;8094;3;RY128
376;"Nederland;  10.001 -  20.000 inwoners";0-9 jaar;Mannen;78675;42953;13;149;1052;811;329;176;8974;19722;218;652;8;344;3274;0;RY128
377;"Nederland;  10.001 -  20.000 inwoners";0-9 jaar;Vrouwen;77485;42170;20;157;1068;825;353;165;8662;19736;235;594;9;370;3121;0;RY128
378;"Nederland;  10.001 -  20.000 inwoners";10-19 jaar;Mannen;63914;35325;27;181;846;911;351;188;6958;15730;167;728;2;297;2203;0;RY128
379;"Nederland;  10.001 -  20.000 inwoners";10-19 jaar;Vrouwen;62488;34283;32;167;857;869;286;166;6770;16068;138;592;4;255;2001;0;RY128
380;"Nederland;  10.001 -  20.000 inwoners";20-29 jaar;Mannen;49201;27395;22;159;577;842;299;122;5069;12176;95;561;7;183;1693;1;RY128
381;"Nederland;  10.001 -  20.000 inwoners";20-29 jaar;Vrouwen;50674;28027;48;271;703;937;318;137;5350;12772;104;565;5;206;1231;0;RY128
382;"Nederland;  10.001 -  20.000 inwoners";30-39 jaar;Mannen;38341;21349;35;148;439;620;248;97;3855;9486;114;416;7;162;1364;1;RY128
383;"Nederland;  10.001 -  20.000 inwoners";30-39 jaar;Vrouwen;38949;21652;47;204;488;733;266;111;3983;9842;96;474;5;209;839;0;RY128
384;"Nederland;  10.001 -  20.000 inwoners";40-49 jaar;Mannen;29274;16334;29;92;374;506;198;107;3071;7192;81;324;1;147;817;1;RY128
385;"Nederland;  10.001 -  20.000 inwoners";40-49 jaar;Vrouwen;29679;16371;49;121;403;599;198;95;3295;7501;79;377;7;168;416;0;RY128
386;"Nederland;  10.001 -  20.000 inwoners";50-59 jaar;Mannen;22966;12685;44;87;306;436;149;63;2318;5930;44;315;3;99;487;0;RY128
387;"Nederland;  10.001 -  20.000 inwoners";50-59 jaar;Vrouwen;23897;13353;35;99;323;479;161;70;2495;6138;49;311;3;108;273;0;RY128
388;"Nederland;  10.001 -  20.000 inwoners";60-69 jaar;Mannen;16509;9347;14;71;204;330;105;50;1700;4115;34;201;4;65;269;0;RY128
389;"Nederland;  10.001 -  20.000 inwoners";60-69 jaar;Vrouwen;17830;10084;18;71;244;340;117;55;1849;4550;42;235;2;76;147;0;RY128
390;"Nederland;  10.001 -  20.000 inwoners";70-79 jaar;Mannen;8087;4677;13;21;104;142;52;23;804;1984;18;135;0;26;88;0;RY128
391;"Nederland;  10.001 -  20.000 inwoners";70-79 jaar;Vrouwen;9420;5461;20;27;118;178;65;22;883;2376;18;148;1;49;54;0;RY128
392;"Nederland;  10.001 -  20.000 inwoners";80 jaar en ouder;Mannen;1800;1052;1;4;26;50;12;6;175;412;2;32;0;9;19;0;RY128
393;"Nederland;  10.001 -  20.000 inwoners";80 jaar en ouder;Vrouwen;2489;1515;5;7;33;47;12;9;200;588;4;48;0;7;12;2;RY128
394;"Nederland;  10.001 -  20.000 inwoners";Onbekende leeftijd;Mannen;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;RY128
395;"Nederland;  10.001 -  20.000 inwoners";Onbekende leeftijd;Vrouwen;7;2;0;0;0;0;0;0;0;2;0;0;0;2;0;1;RY128
396;"Nederland;  20.001 -  50.000 inwoners";Totaal alle leeftijden;Mannen;230796;96564;376;932;2027;2541;2696;1077;9526;104785;516;2853;26;603;6264;10;RY128
