ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantalHHBehorendeTotDoelpopulatie_2;AantalHuishoudensMetEenLaagInkomen_3;AantalHHOnderOfRondHetSocMin_4
2764;Halderberge;Eenoudergezin;0.5;0.5;18.0;18.0
2765;Heeze-Leende;Totaal particulier huishouden;5.8;5.6;4.0;4.0
2766;Heeze-Leende;Eenpersoonshuishoudens;1.2;1.1;7.0;8.0
2767;Heeze-Leende;Paar zonder kinderen;2.0;1.9;;4.0
2768;Heeze-Leende;Paar met kinderen;2.1;2.1;;
2769;Heeze-Leende;Eenoudergezin;0.2;0.2;;
2770;Laarbeek;Totaal particulier huishouden;8.0;7.8;5.0;6.0
2771;Laarbeek;Eenpersoonshuishoudens;1.6;1.5;12.0;14.0
2772;Laarbeek;Paar zonder kinderen;2.6;2.5;4.0;4.0
2773;Laarbeek;Paar met kinderen;3.2;3.1;4.0;3.0
2774;Laarbeek;Eenoudergezin;0.4;0.3;;
2775;Reiderland;Totaal particulier huishouden;3.0;2.9;11.0;11.0
2776;Reiderland;Eenpersoonshuishoudens;0.9;0.9;17.0;17.0
2777;Reiderland;Paar zonder kinderen;1.1;1.0;8.0;9.0
2778;Reiderland;Paar met kinderen;0.9;0.9;8.0;
2779;Reiderland;Eenoudergezin;0.1;0.1;;
2780;De Marne;Totaal particulier huishouden;4.7;4.5;10.0;9.0
2781;De Marne;Eenpersoonshuishoudens;1.5;1.4;13.0;12.0
2782;De Marne;Paar zonder kinderen;1.5;1.4;5.0;5.0
2783;De Marne;Paar met kinderen;1.4;1.3;6.0;
2784;De Marne;Eenoudergezin;0.3;0.2;35.0;35.0
2785;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.6;3.5;4.0;4.0
2786;Zevenhuizen-Moerkapelle;Eenpersoonshuishoudens;0.7;0.7;;
2787;Zevenhuizen-Moerkapelle;Paar zonder kinderen;1.2;1.2;;
2788;Zevenhuizen-Moerkapelle;Paar met kinderen;1.5;1.4;;
2789;Zevenhuizen-Moerkapelle;Eenoudergezin;0.1;0.1;;
2790;Reusel-De Mierden;Totaal particulier huishouden;4.4;4.3;5.0;5.0
2791;Reusel-De Mierden;Eenpersoonshuishoudens;0.8;0.8;10.0;9.0
2792;Reusel-De Mierden;Paar zonder kinderen;1.3;1.3;;
2793;Reusel-De Mierden;Paar met kinderen;1.9;1.8;4.0;
2794;Reusel-De Mierden;Eenoudergezin;0.2;0.2;;
2795;Roerdalen;Totaal particulier huishouden;4.2;4.0;8.0;8.0
2796;Roerdalen;Eenpersoonshuishoudens;0.9;0.9;14.0;14.0
2797;Roerdalen;Paar zonder kinderen;1.5;1.5;;5.0
2798;Roerdalen;Paar met kinderen;1.4;1.3;;
2799;Roerdalen;Eenoudergezin;0.2;0.2;;
2800;Roggel en Neer;Totaal particulier huishouden;3.2;3.1;3.0;3.0
2801;Roggel en Neer;Eenpersoonshuishoudens;0.7;0.7;;
2802;Roggel en Neer;Paar zonder kinderen;1.0;1.0;;
2803;Roggel en Neer;Paar met kinderen;1.2;1.2;;
2804;Roggel en Neer;Eenoudergezin;0.1;0.1;;
2805;Maasdonk;Totaal particulier huishouden;3.9;3.8;4.0;4.0
2806;Maasdonk;Eenpersoonshuishoudens;0.7;0.7;;
2807;Maasdonk;Paar zonder kinderen;1.1;1.1;;
2808;Maasdonk;Paar met kinderen;1.8;1.7;4.0;
2809;Maasdonk;Eenoudergezin;0.2;0.2;;
2810;Rijnwoude;Totaal particulier huishouden;7.0;6.8;4.0;4.0
2811;Rijnwoude;Eenpersoonshuishoudens;1.4;1.4;7.0;8.0
2812;Rijnwoude;Paar zonder kinderen;2.2;2.2;;
2813;Rijnwoude;Paar met kinderen;2.9;2.8;3.0;3.0
2814;Rijnwoude;Eenoudergezin;0.3;0.3;;
2815;Liemeer;Totaal particulier huishouden;2.3;2.2;4.0;3.0
2816;Liemeer;Eenpersoonshuishoudens;0.6;0.5;;
2817;Liemeer;Paar zonder kinderen;0.6;0.6;;
2818;Liemeer;Paar met kinderen;1.0;0.9;;
2819;Liemeer;Eenoudergezin;0.1;0.1;;
2820;Roosendaal;Totaal particulier huishouden;31.8;30.5;8.0;8.0
2821;Roosendaal;Eenpersoonshuishoudens;8.7;8.3;13.0;13.0
2822;Roosendaal;Paar zonder kinderen;10.5;10.1;4.0;4.0
2823;Roosendaal;Paar met kinderen;9.9;9.6;7.0;5.0
2824;Roosendaal;Eenoudergezin;1.6;1.5;27.0;27.0
2825;Schouwen-Duiveland;Totaal particulier huishouden;14.2;13.8;6.0;6.0
2826;Schouwen-Duiveland;Eenpersoonshuishoudens;3.9;3.8;8.0;9.0
2827;Schouwen-Duiveland;Paar zonder kinderen;5.1;5.0;4.0;4.0
2828;Schouwen-Duiveland;Paar met kinderen;4.2;4.1;4.0;3.0
2829;Schouwen-Duiveland;Eenoudergezin;0.6;0.6;20.0;19.0
2830;Ambt Montfort;Totaal particulier huishouden;4.3;4.1;5.0;5.0
2831;Ambt Montfort;Eenpersoonshuishoudens;0.9;0.8;10.0;10.0
2832;Ambt Montfort;Paar zonder kinderen;1.5;1.5;;
2833;Ambt Montfort;Paar met kinderen;1.6;1.5;;
2834;Ambt Montfort;Eenoudergezin;0.2;0.2;;
2835;Aa en Hunze;Totaal particulier huishouden;10.2;9.9;7.0;6.0
2836;Aa en Hunze;Eenpersoonshuishoudens;2.4;2.3;8.0;7.0
2837;Aa en Hunze;Paar zonder kinderen;3.9;3.8;4.0;4.0
2838;Aa en Hunze;Paar met kinderen;3.4;3.2;6.0;5.0
2839;Aa en Hunze;Eenoudergezin;0.4;0.4;34.0;30.0
2840;Borger-Odoorn;Totaal particulier huishouden;10.5;10.2;7.0;6.0
2841;Borger-Odoorn;Eenpersoonshuishoudens;2.3;2.2;9.0;9.0
2842;Borger-Odoorn;Paar zonder kinderen;3.9;3.8;5.0;5.0
2843;Borger-Odoorn;Paar met kinderen;3.6;3.5;6.0;3.0
2844;Borger-Odoorn;Eenoudergezin;0.4;0.4;28.0;26.0
2845;Cuijk;Totaal particulier huishouden;9.6;9.4;8.0;7.0
2846;Cuijk;Eenpersoonshuishoudens;2.4;2.3;15.0;14.0
2847;Cuijk;Paar zonder kinderen;3.1;3.0;4.0;5.0
2848;Cuijk;Paar met kinderen;3.4;3.3;6.0;4.0
2849;Cuijk;Eenoudergezin;0.4;0.4;19.0;20.0
2850;Landerd;Totaal particulier huishouden;5.2;5.1;5.0;5.0
2851;Landerd;Eenpersoonshuishoudens;1.0;1.0;11.0;10.0
2852;Landerd;Paar zonder kinderen;1.6;1.5;;
2853;Landerd;Paar met kinderen;2.1;2.1;3.0;
2854;Landerd;Eenoudergezin;0.3;0.3;;
2855;De Wolden;Totaal particulier huishouden;9.1;8.9;6.0;5.0
2856;De Wolden;Eenpersoonshuishoudens;2.0;2.0;8.0;7.0
2857;De Wolden;Paar zonder kinderen;3.2;3.1;3.0;4.0
2858;De Wolden;Paar met kinderen;3.4;3.3;5.0;3.0
2859;De Wolden;Eenoudergezin;0.3;0.3;;
2860;Noord-Beveland;Totaal particulier huishouden;3.0;2.9;7.0;7.0
2861;Noord-Beveland;Eenpersoonshuishoudens;0.8;0.8;10.0;
2862;Noord-Beveland;Paar zonder kinderen;1.2;1.2;;
2863;Noord-Beveland;Paar met kinderen;0.8;0.8;;
2864;Noord-Beveland;Eenoudergezin;0.1;0.1;;
2865;Wijdemeren;Totaal particulier huishouden;9.4;9.2;5.0;5.0
2866;Wijdemeren;Eenpersoonshuishoudens;2.4;2.3;10.0;9.0
2867;Wijdemeren;Paar zonder kinderen;3.1;3.1;3.0;4.0
2868;Wijdemeren;Paar met kinderen;3.2;3.1;3.0;
2869;Wijdemeren;Eenoudergezin;0.5;0.5;;
2870;Sluis-Aardenburg;Totaal particulier huishouden;2.9;2.7;8.0;9.0
2871;Sluis-Aardenburg;Eenpersoonshuishoudens;0.9;0.9;12.0;14.0
2872;Sluis-Aardenburg;Paar zonder kinderen;1.0;1.0;;
2873;Sluis-Aardenburg;Paar met kinderen;0.7;0.7;;
2874;Sluis-Aardenburg;Eenoudergezin;0.1;0.1;;
2875;Noordenveld;Totaal particulier huishouden;12.9;12.5;6.0;6.0
2876;Noordenveld;Eenpersoonshuishoudens;3.2;3.1;9.0;9.0
2877;Noordenveld;Paar zonder kinderen;4.7;4.6;3.0;3.0
2878;Noordenveld;Paar met kinderen;4.2;4.0;6.0;4.0
2879;Noordenveld;Eenoudergezin;0.5;0.5;18.0;21.0
2880;Westerveld;Totaal particulier huishouden;7.9;7.7;7.0;6.0
2881;Westerveld;Eenpersoonshuishoudens;2.1;2.1;11.0;10.0
2882;Westerveld;Paar zonder kinderen;3.0;2.9;3.0;4.0
2883;Westerveld;Paar met kinderen;2.3;2.3;7.0;4.0
2884;Westerveld;Eenoudergezin;0.3;0.3;;
2885;Sint Anthonis;Totaal particulier huishouden;4.2;4.1;5.0;5.0
2886;Sint Anthonis;Eenpersoonshuishoudens;0.9;0.8;;9.0
2887;Sint Anthonis;Paar zonder kinderen;1.3;1.3;;
2888;Sint Anthonis;Paar met kinderen;1.8;1.7;4.0;
2889;Sint Anthonis;Eenoudergezin;0.2;0.1;;
2890;Cranendonck;Totaal particulier huishouden;7.9;7.7;6.0;6.0
2891;Cranendonck;Eenpersoonshuishoudens;1.7;1.7;14.0;14.0
2892;Cranendonck;Paar zonder kinderen;2.7;2.6;3.0;3.0
2893;Cranendonck;Paar met kinderen;3.0;2.9;4.0;
2894;Cranendonck;Eenoudergezin;0.4;0.3;;
2895;Moerdijk;Totaal particulier huishouden;14.4;14.0;6.0;5.0
2896;Moerdijk;Eenpersoonshuishoudens;3.1;3.0;10.0;10.0
2897;Moerdijk;Paar zonder kinderen;5.1;5.0;4.0;4.0
2898;Moerdijk;Paar met kinderen;5.1;5.0;4.0;3.0
2899;Moerdijk;Eenoudergezin;0.6;0.6;21.0;20.0
2900;Drimmelen;Totaal particulier huishouden;10.2;9.9;4.0;4.0
2901;Drimmelen;Eenpersoonshuishoudens;2.0;1.9;7.0;9.0
2902;Drimmelen;Paar zonder kinderen;3.6;3.5;;
2903;Drimmelen;Paar met kinderen;3.9;3.8;3.0;3.0
2904;Drimmelen;Eenoudergezin;0.4;0.3;22.0;
2905;Bernheze;Totaal particulier huishouden;10.2;10.1;5.0;5.0
2906;Bernheze;Eenpersoonshuishoudens;1.9;1.9;7.0;6.0
2907;Bernheze;Paar zonder kinderen;3.1;3.1;3.0;3.0
2908;Bernheze;Paar met kinderen;4.5;4.4;5.0;4.0
2909;Bernheze;Eenoudergezin;0.4;0.4;19.0;20.0
2910;Ferwerderadiel;Totaal particulier huishouden;3.5;3.4;10.0;9.0
2911;Ferwerderadiel;Eenpersoonshuishoudens;0.9;0.9;14.0;15.0
2912;Ferwerderadiel;Paar zonder kinderen;1.1;1.0;;7.0
2913;Ferwerderadiel;Paar met kinderen;1.3;1.2;9.0;
2914;Ferwerderadiel;Eenoudergezin;0.2;0.1;;
2915;Alphen-Chaam;Totaal particulier huishouden;3.5;3.4;5.0;5.0
2916;Alphen-Chaam;Eenpersoonshuishoudens;0.7;0.7;;
2917;Alphen-Chaam;Paar zonder kinderen;1.2;1.2;;
2918;Alphen-Chaam;Paar met kinderen;1.4;1.4;;
2919;Alphen-Chaam;Eenoudergezin;0.2;0.2;;
2920;Bergeijk;Totaal particulier huishouden;6.7;6.5;6.0;5.0
2921;Bergeijk;Eenpersoonshuishoudens;1.3;1.3;13.0;12.0
2922;Bergeijk;Paar zonder kinderen;2.2;2.1;;
2923;Bergeijk;Paar met kinderen;2.7;2.6;4.0;3.0
2924;Bergeijk;Eenoudergezin;0.2;0.2;;
2925;Bladel;Totaal particulier huishouden;7.0;6.8;6.0;5.0
2926;Bladel;Eenpersoonshuishoudens;1.4;1.4;12.0;11.0
2927;Bladel;Paar zonder kinderen;2.2;2.2;3.0;4.0
2928;Bladel;Paar met kinderen;2.7;2.7;4.0;
2929;Bladel;Eenoudergezin;0.3;0.3;;
2930;Gulpen-Wittem;Totaal particulier huishouden;6.1;5.7;6.0;6.0
2931;Gulpen-Wittem;Eenpersoonshuishoudens;1.4;1.3;12.0;11.0
2932;Gulpen-Wittem;Paar zonder kinderen;2.0;1.9;4.0;4.0
2933;Gulpen-Wittem;Paar met kinderen;2.2;2.1;4.0;
2934;Gulpen-Wittem;Eenoudergezin;0.3;0.3;;
2935;Tynaarlo;Totaal particulier huishouden;12.6;12.3;6.0;5.0
2936;Tynaarlo;Eenpersoonshuishoudens;3.1;3.0;12.0;11.0
2937;Tynaarlo;Paar zonder kinderen;4.6;4.6;2.0;3.0
2938;Tynaarlo;Paar met kinderen;4.0;3.9;5.0;3.0
2939;Tynaarlo;Eenoudergezin;0.6;0.6;17.0;16.0
2940;Midden-Drenthe;Totaal particulier huishouden;13.0;12.6;7.0;7.0
2941;Midden-Drenthe;Eenpersoonshuishoudens;3.2;3.1;12.0;12.0
2942;Midden-Drenthe;Paar zonder kinderen;4.5;4.4;4.0;4.0
2943;Midden-Drenthe;Paar met kinderen;4.5;4.4;7.0;5.0
2944;Midden-Drenthe;Eenoudergezin;0.5;0.5;19.0;19.0
2945;Overbetuwe;Totaal particulier huishouden;15.2;14.8;5.0;5.0
2946;Overbetuwe;Eenpersoonshuishoudens;3.1;2.9;12.0;13.0
2947;Overbetuwe;Paar zonder kinderen;5.1;5.0;2.0;3.0
2948;Overbetuwe;Paar met kinderen;5.9;5.8;4.0;2.0
2949;Overbetuwe;Eenoudergezin;0.7;0.7;15.0;14.0
2950;Hof van Twente;Totaal particulier huishouden;13.6;13.2;7.0;6.0
2951;Hof van Twente;Eenpersoonshuishoudens;3.3;3.2;13.0;12.0
2952;Hof van Twente;Paar zonder kinderen;4.4;4.4;3.0;4.0
2953;Hof van Twente;Paar met kinderen;4.6;4.5;5.0;2.0
2954;Hof van Twente;Eenoudergezin;0.5;0.5;;
2955;Sittard-Geleen;Totaal particulier huishouden;41.5;39.8;10.0;9.0
2956;Sittard-Geleen;Eenpersoonshuishoudens;12.3;11.7;16.0;15.0
2957;Sittard-Geleen;Paar zonder kinderen;12.9;12.5;5.0;5.0
2958;Sittard-Geleen;Paar met kinderen;12.2;11.8;6.0;3.0
2959;Sittard-Geleen;Eenoudergezin;2.6;2.4;27.0;28.0
2960;Zwartewaterland;Totaal particulier huishouden;7.6;7.4;6.0;6.0
2961;Zwartewaterland;Eenpersoonshuishoudens;1.6;1.6;10.0;10.0
2962;Zwartewaterland;Paar zonder kinderen;2.1;2.1;4.0;5.0
2963;Zwartewaterland;Paar met kinderen;3.4;3.3;5.0;3.0
2964;Zwartewaterland;Eenoudergezin;0.3;0.3;;
2965;Leidschendam-Voorburg;Totaal particulier huishouden;33.2;32.1;6.0;6.0
2966;Leidschendam-Voorburg;Eenpersoonshuishoudens;11.7;11.3;8.0;9.0
2967;Leidschendam-Voorburg;Paar zonder kinderen;10.2;10.0;2.0;2.0
2968;Leidschendam-Voorburg;Paar met kinderen;8.3;8.0;5.0;4.0
2969;Leidschendam-Voorburg;Eenoudergezin;2.1;1.9;20.0;21.0
2970;Pijnacker-Nootdorp;Totaal particulier huishouden;12.4;12.1;5.0;4.0
2971;Pijnacker-Nootdorp;Eenpersoonshuishoudens;2.2;2.1;7.0;7.0
2972;Pijnacker-Nootdorp;Paar zonder kinderen;3.9;3.9;2.0;3.0
2973;Pijnacker-Nootdorp;Paar met kinderen;5.5;5.3;4.0;3.0
2974;Pijnacker-Nootdorp;Eenoudergezin;0.5;0.5;24.0;19.0
2975;Heel;Totaal particulier huishouden;3.0;2.9;5.0;4.0
2976;Heel;Eenpersoonshuishoudens;0.6;0.5;17.0;16.0
2977;Heel;Paar zonder kinderen;1.1;1.1;;
2978;Heel;Paar met kinderen;1.2;1.1;;
2979;Heel;Eenoudergezin;0.1;0.1;;
2980;Menterwolde;Totaal particulier huishouden;5.1;5.0;9.0;8.0
2981;Menterwolde;Eenpersoonshuishoudens;1.1;1.1;13.0;13.0
2982;Menterwolde;Paar zonder kinderen;1.8;1.8;6.0;6.0
2983;Menterwolde;Paar met kinderen;1.8;1.7;7.0;
2984;Menterwolde;Eenoudergezin;0.3;0.3;;
