ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
6082;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2023;
6083;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2017;34.0
6084;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2018;35.0
6085;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2019;30.0
6086;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2020;24.0
6087;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2021;19.0
6088;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2022;16.0
6089;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Breda;2023;15.0
6090;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2017;
6091;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2018;
6092;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2019;
6093;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2020;
6094;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2021;
6095;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2022;
6096;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brielle;2023;
6097;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2017;
6098;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2018;
6099;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2019;
6100;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2020;
6101;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2021;
6102;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2022;
6103;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bronckhorst;2023;
6104;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2017;
6105;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2018;
6106;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2019;
6107;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2020;
6108;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2021;
6109;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2022;
6110;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brummen;2023;
6111;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2017;
6112;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2018;
6113;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2019;
6114;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2020;
6115;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2021;
6116;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2022;
6117;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Brunssum;2023;
6118;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2017;
6119;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2018;
6120;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2019;
6121;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2020;
6122;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2021;
6123;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2022;
6124;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunnik;2023;
6125;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2017;
6126;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2018;
6127;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2019;
6128;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2020;
6129;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2021;
6130;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2022;
6131;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bunschoten;2023;
6132;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2017;
6133;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2018;
6134;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2019;
6135;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2020;
6136;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2021;
6137;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2022;
6138;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Buren;2023;
6139;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2017;
6140;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2018;
6141;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2019;
6142;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2020;
6143;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2021;
6144;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2022;
6145;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Capelle aan den IJssel;2023;
6146;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2017;
6147;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2018;
6148;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2019;
6149;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2020;
6150;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2021;
6151;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2022;
6152;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Castricum;2023;
6153;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2017;
6154;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2018;
6155;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2019;
6156;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2020;
6157;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2021;
6158;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2022;
6159;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Coevorden;2023;
6160;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2017;
6161;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2018;
6162;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2019;
6163;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2020;
6164;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2021;
6165;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2022;
6166;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cranendonck;2023;
6167;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2017;
6168;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2018;
6169;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2019;
6170;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2020;
6171;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2021;
6172;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2022;
6173;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cromstrijen;2023;
6174;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2017;
6175;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2018;
6176;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2019;
6177;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2020;
6178;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2021;
6179;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2022;
6180;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Cuijk;2023;
6181;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2017;
6182;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2018;
6183;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2019;
6184;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2020;
6185;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2021;
6186;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2022;
6187;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Culemborg;2023;
6188;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2017;
6189;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2018;
6190;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2019;
6191;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2020;
6192;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2021;
6193;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2022;
6194;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dalfsen;2023;
6195;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2017;
6196;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2018;
6197;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2019;
6198;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2020;
6199;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2021;
6200;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2022;
6201;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dantumadiel;2023;
6202;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2017;19.0
6203;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2018;17.0
6204;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2019;12.0
6205;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2020;14.0
6206;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2021;11.0
6207;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2022;14.0
6208;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delft;2023;13.0
6209;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2017;
6210;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2018;
6211;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2019;
6212;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2020;
6213;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2021;
6214;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2022;
6215;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Delfzijl;2023;
6216;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2017;
6217;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2018;
6218;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2019;
6219;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2020;
6220;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2021;
6221;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2022;
6222;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deurne;2023;
6223;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2017;18.0
6224;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2018;17.0
6225;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2019;15.0
6226;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2020;9.0
6227;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2021;
6228;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2022;
6229;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Deventer;2023;
6230;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2017;
6231;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2018;
6232;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2019;
6233;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2020;
6234;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2021;
6235;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2022;
6236;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Diemen;2023;
6237;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2017;
6238;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2018;
6239;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2019;
6240;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2020;
6241;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2021;
6242;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2022;
6243;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dijk en Waard;2023;
6244;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2017;
6245;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2018;
6246;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2019;
6247;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2020;
6248;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2021;
6249;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2022;
6250;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dinkelland;2023;
6251;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2017;
6252;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2018;
6253;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2019;
6254;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2020;
6255;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2021;
6256;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2022;
6257;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doesburg;2023;
6258;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2017;13.0
6259;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2018;11.0
6260;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2019;11.0
6261;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2020;10.0
6262;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2021;
6263;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2022;
6264;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Doetinchem;2023;
6265;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2017;
6266;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2018;
6267;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2019;
6268;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2020;
6269;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2021;
6270;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2022;
6271;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongen;2023;
6272;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2017;
6273;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2018;
6274;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2019;
6275;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2020;
6276;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2021;
6277;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2022;
6278;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dongeradeel;2023;
6279;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2017;17.0
6280;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2018;10.0
6281;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2019;14.0
6282;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2020;9.0
6283;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2021;13.0
6284;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2022;12.0
6285;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dordrecht;2023;14.0
6286;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2017;
6287;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2018;
6288;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2019;
6289;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2020;
6290;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2021;
6291;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2022;
6292;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drechterland;2023;
6293;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2017;
6294;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2018;
6295;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2019;
6296;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2020;
6297;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2021;
6298;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2022;
6299;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Drimmelen;2023;
6300;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2017;
6301;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2018;
6302;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2019;
6303;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2020;
6304;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2021;
6305;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2022;
6306;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Dronten;2023;
6307;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2017;
6308;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2018;
6309;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2019;
6310;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2020;
6311;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2021;
6312;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2022;
6313;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Druten;2023;
6314;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2017;
6315;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2018;
6316;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2019;
6317;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2020;
6318;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2021;
6319;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2022;
6320;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Duiven;2023;
6321;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2017;
6322;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2018;
6323;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2019;
6324;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2020;
6325;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2021;
6326;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2022;
6327;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Echt-Susteren;2023;
6328;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2017;
6329;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2018;
6330;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2019;
6331;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2020;
6332;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2021;
6333;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2022;
6334;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Edam-Volendam;2023;
6335;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2017;15.0
6336;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2018;15.0
6337;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2019;11.0
6338;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2020;8.0
6339;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2021;10.0
6340;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2022;
6341;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ede;2023;
6342;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2017;
6343;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2018;
6344;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2019;
6345;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2020;
6346;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2021;
6347;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2022;
6348;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemnes;2023;
6349;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2017;
6350;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2018;
6351;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2019;
6352;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2020;
6353;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2021;
6354;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2022;
6355;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsdelta;2023;
6356;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2017;
6357;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2018;
6358;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2019;
6359;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2020;
6360;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2021;
6361;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2022;
6362;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eemsmond;2023;
6363;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2017;
6364;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2018;
6365;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2019;
6366;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2020;
6367;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2021;
6368;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2022;
6369;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eersel;2023;
6370;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2017;
6371;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2018;
6372;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2019;
6373;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2020;
6374;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2021;
6375;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2022;
6376;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eijsden-Margraten;2023;
6377;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2017;51.0
6378;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2018;40.0
6379;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2019;29.0
6380;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2020;23.0
6381;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2021;23.0
6382;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2022;20.0
6383;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Eindhoven;2023;19.0
6384;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2017;
6385;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2018;
6386;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2019;
6387;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2020;
6388;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2021;
6389;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2022;
6390;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Elburg;2023;
6391;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2017;15.0
6392;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2018;13.0
6393;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2019;1.0
6394;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2020;
6395;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2021;
6396;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2022;
6397;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Emmen;2023;
6398;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2017;
6399;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2018;
6400;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2019;
6401;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2020;
6402;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2021;
6403;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2022;
6404;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enkhuizen;2023;
6405;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enschede;2017;34.0
6406;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Enschede;2018;34.0
