ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
1009;Hellevoetsluis;2013 2e halfjaar;840.0;80.0;80.0;830.0;-190.0;0.0;0.0;0.0;0.0;-350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.0;80.0;80.0;830.0;160.0
1010;Hellevoetsluis;2014 1e halfjaar;840.0;50.0;60.0;820.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.0;50.0;60.0;820.0;10.0
1011;Hellevoetsluis;2014 2e halfjaar;830.0;60.0;50.0;840.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;830.0;60.0;50.0;840.0;0.0
1012;Helmond;2013 1e halfjaar;1010.0;1060.0;1120.0;960.0;;10.0;10.0;10.0;20.0;;0.0;0.0;0.0;0.0;;0.0;20.0;0.0;20.0;;990.0;1040.0;1100.0;930.0;
1013;Helmond;2013 2e halfjaar;970.0;990.0;980.0;980.0;20.0;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;20.0;10.0;0.0;940.0;960.0;950.0;960.0;20.0
1014;Helmond;2014 1e halfjaar;990.0;1120.0;1010.0;1100.0;10.0;20.0;20.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;0.0;970.0;1090.0;990.0;1070.0;10.0
1015;Helmond;2014 2e halfjaar;1140.0;950.0;1050.0;1040.0;40.0;20.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;1110.0;950.0;1030.0;1030.0;40.0
1016;Hendrik-Ido-Ambacht;2013 1e halfjaar;30.0;30.0;30.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;30.0;30.0;20.0;
1017;Hendrik-Ido-Ambacht;2013 2e halfjaar;30.0;30.0;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;20.0;20.0;0.0
1018;Hendrik-Ido-Ambacht;2014 1e halfjaar;30.0;30.0;20.0;30.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;20.0;30.0;0.0
1019;Hendrik-Ido-Ambacht;2014 2e halfjaar;40.0;40.0;40.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;40.0;30.0;0.0
1020;Hengelo (O.);2013 1e halfjaar;960.0;540.0;530.0;980.0;;40.0;20.0;20.0;40.0;;20.0;0.0;0.0;20.0;;50.0;100.0;80.0;70.0;;860.0;420.0;430.0;850.0;
1021;Hengelo (O.);2013 2e halfjaar;970.0;420.0;530.0;870.0;0.0;40.0;20.0;20.0;40.0;0.0;20.0;0.0;0.0;20.0;0.0;70.0;90.0;100.0;50.0;0.0;850.0;310.0;400.0;760.0;0.0
1022;Hengelo (O.);2014 1e halfjaar;850.0;400.0;170.0;1080.0;-10.0;40.0;10.0;10.0;50.0;0.0;20.0;0.0;0.0;20.0;0.0;50.0;110.0;10.0;150.0;0.0;750.0;280.0;160.0;870.0;-10.0
1023;Hengelo (O.);2014 2e halfjaar;830.0;350.0;290.0;890.0;-260.0;30.0;10.0;10.0;30.0;-20.0;10.0;0.0;0.0;10.0;0.0;70.0;90.0;70.0;90.0;-90.0;720.0;250.0;210.0;760.0;-150.0
1024;'s-Hertogenbosch;2013 1e halfjaar;1420.0;2560.0;1910.0;2070.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;90.0;270.0;230.0;130.0;;1330.0;2290.0;1680.0;1940.0;
1025;'s-Hertogenbosch;2013 2e halfjaar;2090.0;2410.0;2260.0;2250.0;20.0;10.0;30.0;20.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;130.0;210.0;220.0;120.0;0.0;1960.0;2160.0;2020.0;2110.0;20.0
1026;'s-Hertogenbosch;2014 1e halfjaar;2250.0;1960.0;2610.0;1600.0;0.0;20.0;30.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;200.0;170.0;140.0;0.0;2110.0;1730.0;2410.0;1440.0;0.0
1027;'s-Hertogenbosch;2014 2e halfjaar;1630.0;1310.0;1480.0;1460.0;30.0;20.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;160.0;120.0;160.0;-20.0;1480.0;1140.0;1340.0;1290.0;50.0
1028;Heumen;2013 1e halfjaar;70.0;10.0;10.0;70.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;70.0;10.0;10.0;70.0;
1029;Heumen;2013 2e halfjaar;70.0;0.0;10.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;10.0;70.0;0.0
1030;Heumen;2014 1e halfjaar;70.0;10.0;10.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;10.0;10.0;70.0;0.0
1031;Heumen;2014 2e halfjaar;70.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;70.0;0.0
1032;Heusden;2013 1e halfjaar;70.0;90.0;80.0;80.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;0.0;10.0;10.0;;50.0;80.0;70.0;60.0;
1033;Heusden;2013 2e halfjaar;70.0;70.0;60.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;60.0;70.0;50.0;80.0;0.0
1034;Heusden;2014 1e halfjaar;90.0;60.0;40.0;110.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;50.0;40.0;90.0;0.0
1035;Heusden;2014 2e halfjaar;120.0;130.0;60.0;190.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;30.0;0.0;110.0;90.0;50.0;150.0;10.0
1036;Hillegom;2013 1e halfjaar;120.0;70.0;70.0;130.0;;10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;120.0;70.0;70.0;120.0;
1037;Hillegom;2013 2e halfjaar;120.0;70.0;70.0;130.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;70.0;70.0;120.0;-10.0
1038;Hillegom;2014 1e halfjaar;110.0;80.0;90.0;100.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;80.0;90.0;100.0;-10.0
1039;Hillegom;2014 2e halfjaar;90.0;60.0;60.0;100.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;60.0;60.0;100.0;-10.0
1040;Hilvarenbeek;2013 1e halfjaar;10.0;0.0;0.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;20.0;
1041;Hilvarenbeek;2013 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1042;Hilvarenbeek;2014 1e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1043;Hilvarenbeek;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1044;Hilversum;2013 1e halfjaar;1060.0;660.0;600.0;1120.0;;10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;1050.0;660.0;600.0;1110.0;
1045;Hilversum;2013 2e halfjaar;900.0;460.0;380.0;980.0;-220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;900.0;460.0;380.0;980.0;-220.0
1046;Hilversum;2014 1e halfjaar;930.0;380.0;310.0;1010.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;930.0;380.0;310.0;1000.0;-50.0
1047;Hilversum;2014 2e halfjaar;1000.0;420.0;270.0;1150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;420.0;270.0;1150.0;0.0
1048;Hof van Twente;2013 1e halfjaar;350.0;40.0;20.0;370.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;340.0;40.0;20.0;360.0;
1049;Hof van Twente;2013 2e halfjaar;410.0;60.0;50.0;410.0;40.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;50.0;50.0;410.0;40.0
1050;Hof van Twente;2014 1e halfjaar;420.0;60.0;40.0;440.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;410.0;50.0;40.0;430.0;0.0
1051;Hof van Twente;2014 2e halfjaar;470.0;50.0;40.0;480.0;30.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.0;50.0;40.0;470.0;30.0
1052;Hollands Kroon;2013 1e halfjaar;220.0;430.0;300.0;350.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;220.0;430.0;300.0;350.0;
1053;Hollands Kroon;2013 2e halfjaar;280.0;170.0;240.0;220.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280.0;170.0;240.0;220.0;-70.0
1054;Hollands Kroon;2014 1e halfjaar;190.0;160.0;100.0;250.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;160.0;100.0;250.0;-30.0
1055;Hollands Kroon;2014 2e halfjaar;180.0;150.0;90.0;240.0;-80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;150.0;90.0;240.0;-80.0
1056;Hoogeveen;2013 1e halfjaar;1150.0;1040.0;800.0;1390.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;420.0;200.0;240.0;380.0;;740.0;840.0;570.0;1010.0;
1057;Hoogeveen;2013 2e halfjaar;1380.0;1410.0;1180.0;1610.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;120.0;340.0;130.0;-30.0;1020.0;1300.0;840.0;1480.0;20.0
1058;Hoogeveen;2014 1e halfjaar;1640.0;1460.0;1300.0;1800.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;110.0;160.0;80.0;0.0;1510.0;1350.0;1140.0;1720.0;30.0
1059;Hoogeveen;2014 2e halfjaar;1820.0;1460.0;1410.0;1870.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;120.0;110.0;90.0;0.0;1740.0;1340.0;1290.0;1780.0;20.0
1060;Hoogezand-Sappemeer;2013 1e halfjaar;1370.0;600.0;430.0;1550.0;;10.0;0.0;10.0;10.0;;40.0;0.0;0.0;40.0;;50.0;0.0;10.0;50.0;;1270.0;600.0;420.0;1450.0;
1061;Hoogezand-Sappemeer;2013 2e halfjaar;2130.0;520.0;520.0;2130.0;580.0;0.0;0.0;0.0;0.0;-10.0;40.0;0.0;0.0;40.0;0.0;30.0;10.0;0.0;30.0;-20.0;2060.0;510.0;510.0;2060.0;610.0
1062;Hoogezand-Sappemeer;2014 1e halfjaar;2170.0;360.0;330.0;2200.0;40.0;0.0;0.0;0.0;10.0;0.0;40.0;0.0;0.0;40.0;0.0;40.0;0.0;0.0;40.0;10.0;2080.0;350.0;320.0;2120.0;30.0
1063;Hoogezand-Sappemeer;2014 2e halfjaar;2250.0;340.0;430.0;2160.0;40.0;10.0;10.0;0.0;10.0;0.0;40.0;0.0;0.0;40.0;0.0;30.0;0.0;10.0;20.0;-10.0;2170.0;330.0;420.0;2080.0;50.0
1064;Hoorn;2013 1e halfjaar;460.0;190.0;330.0;330.0;;80.0;10.0;40.0;40.0;;10.0;0.0;0.0;10.0;;50.0;0.0;10.0;40.0;;330.0;190.0;270.0;240.0;
1065;Hoorn;2013 2e halfjaar;300.0;260.0;230.0;320.0;-30.0;20.0;0.0;10.0;20.0;-20.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;10.0;20.0;0.0;230.0;260.0;210.0;280.0;-10.0
1066;Hoorn;2014 1e halfjaar;280.0;240.0;150.0;370.0;-40.0;0.0;0.0;0.0;10.0;-10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0;10.0;0.0;250.0;230.0;140.0;350.0;-30.0
1067;Hoorn;2014 2e halfjaar;280.0;200.0;270.0;210.0;-90.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;270.0;200.0;260.0;210.0;-80.0
1068;Horst aan de Maas;2013 1e halfjaar;220.0;120.0;60.0;280.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;80.0;10.0;10.0;90.0;;130.0;100.0;50.0;180.0;
1069;Horst aan de Maas;2013 2e halfjaar;280.0;60.0;40.0;300.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;10.0;10.0;90.0;0.0;180.0;50.0;40.0;200.0;0.0
1070;Horst aan de Maas;2014 1e halfjaar;290.0;80.0;30.0;330.0;-10.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;100.0;10.0;0.0;110.0;0.0;190.0;70.0;30.0;230.0;-10.0
1071;Horst aan de Maas;2014 2e halfjaar;320.0;70.0;50.0;340.0;-20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;20.0;10.0;110.0;-10.0;220.0;50.0;40.0;230.0;-10.0
1072;Houten;2013 1e halfjaar;150.0;150.0;270.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;40.0;50.0;90.0;0.0;;110.0;100.0;190.0;20.0;
1073;Houten;2013 2e halfjaar;110.0;100.0;40.0;170.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;100.0;40.0;170.0;90.0
1074;Houten;2014 1e halfjaar;180.0;80.0;40.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;80.0;40.0;210.0;0.0
1075;Houten;2014 2e halfjaar;220.0;70.0;60.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;70.0;60.0;230.0;0.0
1076;Huizen;2013 1e halfjaar;330.0;50.0;90.0;290.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;130.0;10.0;40.0;100.0;;200.0;40.0;60.0;190.0;
1077;Huizen;2013 2e halfjaar;370.0;130.0;60.0;440.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;40.0;20.0;150.0;20.0;250.0;80.0;40.0;290.0;60.0
1078;Huizen;2014 1e halfjaar;420.0;50.0;50.0;420.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;10.0;130.0;-10.0;280.0;50.0;40.0;290.0;-10.0
1079;Huizen;2014 2e halfjaar;320.0;50.0;60.0;310.0;-100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10.0;20.0;50.0;-70.0;260.0;50.0;40.0;260.0;-30.0
1080;Hulst;2013 1e halfjaar;430.0;190.0;160.0;460.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;430.0;190.0;160.0;460.0;
1081;Hulst;2013 2e halfjaar;450.0;130.0;120.0;470.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;130.0;110.0;460.0;-10.0
1082;Hulst;2014 1e halfjaar;480.0;150.0;80.0;540.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;150.0;80.0;540.0;10.0
1083;Hulst;2014 2e halfjaar;520.0;100.0;70.0;550.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;520.0;100.0;70.0;550.0;-20.0
1084;IJsselstein;2013 1e halfjaar;220.0;20.0;60.0;180.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;0.0;10.0;10.0;;200.0;10.0;50.0;160.0;
1085;IJsselstein;2013 2e halfjaar;110.0;100.0;30.0;180.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.0;110.0;100.0;30.0;180.0;-60.0
1086;IJsselstein;2014 1e halfjaar;180.0;110.0;50.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;110.0;50.0;240.0;0.0
1087;IJsselstein;2014 2e halfjaar;250.0;120.0;80.0;290.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.0;120.0;80.0;290.0;10.0
1088;Kaag en Braassem;2013 1e halfjaar;170.0;60.0;40.0;190.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;160.0;60.0;40.0;180.0;
1089;Kaag en Braassem;2013 2e halfjaar;170.0;60.0;70.0;160.0;-20.0;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;50.0;70.0;150.0;-10.0
1090;Kaag en Braassem;2014 1e halfjaar;70.0;60.0;40.0;100.0;-90.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;40.0;90.0;-90.0
1091;Kaag en Braassem;2014 2e halfjaar;80.0;60.0;70.0;80.0;-10.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;60.0;70.0;70.0;-20.0
1092;Kampen;2013 1e halfjaar;180.0;20.0;50.0;140.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;170.0;20.0;50.0;140.0;
1093;Kampen;2013 2e halfjaar;170.0;20.0;90.0;100.0;30.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;20.0;90.0;90.0;30.0
1094;Kampen;2014 1e halfjaar;100.0;60.0;20.0;140.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;50.0;20.0;130.0;10.0
1095;Kampen;2014 2e halfjaar;140.0;100.0;20.0;220.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;100.0;20.0;200.0;0.0
1096;Kapelle;2013 1e halfjaar;30.0;20.0;20.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;30.0;20.0;20.0;30.0;
1097;Kapelle;2013 2e halfjaar;30.0;40.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;20.0;40.0;0.0
1098;Kapelle;2014 1e halfjaar;40.0;50.0;40.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;50.0;40.0;50.0;0.0
1099;Kapelle;2014 2e halfjaar;40.0;30.0;20.0;50.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;20.0;50.0;-10.0
1100;Katwijk;2013 1e halfjaar;300.0;110.0;90.0;330.0;;0.0;10.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;30.0;20.0;70.0;;240.0;80.0;60.0;250.0;
1101;Katwijk;2013 2e halfjaar;330.0;110.0;90.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;-50.0;300.0;100.0;80.0;320.0;50.0
1102;Katwijk;2014 1e halfjaar;300.0;80.0;60.0;320.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;20.0;0.0;280.0;80.0;60.0;300.0;-40.0
1103;Katwijk;2014 2e halfjaar;340.0;80.0;50.0;370.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0;20.0;0.0;310.0;80.0;50.0;350.0;20.0
1104;Kerkrade;2013 1e halfjaar;180.0;300.0;310.0;170.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;10.0;0.0;;170.0;290.0;300.0;160.0;
1105;Kerkrade;2013 2e halfjaar;180.0;360.0;240.0;300.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;160.0;360.0;240.0;270.0;-10.0
1106;Kerkrade;2014 1e halfjaar;320.0;830.0;670.0;480.0;20.0;0.0;10.0;0.0;10.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;820.0;670.0;450.0;20.0
1107;Kerkrade;2014 2e halfjaar;480.0;740.0;720.0;490.0;0.0;10.0;10.0;0.0;20.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;730.0;720.0;460.0;0.0
1108;Koggenland;2013 1e halfjaar;60.0;10.0;0.0;60.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;10.0;0.0;60.0;
1109;Koggenland;2013 2e halfjaar;40.0;10.0;0.0;40.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;0.0;40.0;-30.0
1110;Koggenland;2014 1e halfjaar;30.0;0.0;0.0;40.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;40.0;-10.0
1111;Koggenland;2014 2e halfjaar;40.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;40.0;0.0
1112;Kollumerland en Nieuwkruisland;2013 1e halfjaar;130.0;120.0;30.0;220.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;130.0;120.0;30.0;220.0;
1113;Kollumerland en Nieuwkruisland;2013 2e halfjaar;210.0;170.0;100.0;280.0;-10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;200.0;170.0;100.0;270.0;-20.0
1114;Kollumerland en Nieuwkruisland;2014 1e halfjaar;110.0;20.0;50.0;80.0;-170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;110.0;20.0;50.0;70.0;-160.0
1115;Kollumerland en Nieuwkruisland;2014 2e halfjaar;70.0;30.0;30.0;70.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;30.0;30.0;60.0;-10.0
1116;Korendijk;2013 1e halfjaar;30.0;10.0;0.0;40.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;30.0;10.0;0.0;30.0;
1117;Korendijk;2013 2e halfjaar;50.0;20.0;10.0;60.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;10.0;60.0;10.0
1118;Korendijk;2014 1e halfjaar;70.0;20.0;10.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;60.0;20.0;10.0;70.0;0.0
1119;Korendijk;2014 2e halfjaar;60.0;20.0;20.0;60.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;20.0;60.0;-10.0
1120;Krimpen aan den IJssel;2013 1e halfjaar;120.0;110.0;70.0;160.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;10.0;0.0;0.0;10.0;;110.0;100.0;70.0;140.0;
1121;Krimpen aan den IJssel;2013 2e halfjaar;150.0;140.0;110.0;180.0;-10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;140.0;110.0;170.0;-10.0
