ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
301;Particuliere huishoudens;Agglomeratie Haarlem (CR);2016;105.2;100;24.8;235.4;29.2
302;Particuliere huishoudens;Agglomeratie Haarlem (CR);2017;105.7;100;27.9;263.5;44.7
303;Particuliere huishoudens;Agglomeratie Haarlem (CR);2018;106.0;100;32.2;303.4;71.2
304;Particuliere huishoudens;Zaanstreek (CR);2011;71.1;100;7.9;111.0;20.1
305;Particuliere huishoudens;Zaanstreek (CR);2012;71.9;100;6.9;96.3;13.6
306;Particuliere huishoudens;Zaanstreek (CR);2013;73.0;100;6.3;86.0;8.1
307;Particuliere huishoudens;Zaanstreek (CR);2014;73.7;100;6.3;85.6;7.7
308;Particuliere huishoudens;Zaanstreek (CR);2015;74.0;100;6.7;89.9;10.5
309;Particuliere huishoudens;Zaanstreek (CR);2016;74.6;100;7.0;94.3;12.1
310;Particuliere huishoudens;Zaanstreek (CR);2017;75.5;100;7.9;105.2;18.2
311;Particuliere huishoudens;Zaanstreek (CR);2018;76.1;100;9.4;123.7;29.1
312;Particuliere huishoudens;Groot-Amsterdam (CR);2011;622.3;100;86.2;138.5;9.8
313;Particuliere huishoudens;Groot-Amsterdam (CR);2012;629.3;100;82.9;131.8;7.6
314;Particuliere huishoudens;Groot-Amsterdam (CR);2013;635.3;100;77.7;122.3;4.2
315;Particuliere huishoudens;Groot-Amsterdam (CR);2014;641.9;100;79.8;124.4;4.2
316;Particuliere huishoudens;Groot-Amsterdam (CR);2015;653.2;100;85.3;130.6;7.0
317;Particuliere huishoudens;Groot-Amsterdam (CR);2016;661.6;100;97.4;147.2;9.2
318;Particuliere huishoudens;Groot-Amsterdam (CR);2017;668.5;100;112.9;168.9;13.6
319;Particuliere huishoudens;Groot-Amsterdam (CR);2018;674.6;100;130.3;193.2;18.1
320;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2011;109.4;100;37.1;339.2;66.2
321;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2012;110.0;100;36.0;327.5;51.7
322;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2013;110.3;100;33.6;304.2;36.1
323;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2014;110.5;100;34.3;310.9;35.5
324;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2015;111.6;100;33.3;298.5;41.0
325;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2016;112.3;100;35.4;315.1;46.1
326;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2017;113.5;100;41.3;363.7;57.6
327;Particuliere huishoudens;Het Gooi en Vechtstreek (CR);2018;114.2;100;41.3;361.8;78.8
328;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2011;178.8;100;37.8;211.6;50.3
329;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2012;180.9;100;35.0;193.4;38.1
330;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2013;183.2;100;31.7;172.9;25.7
331;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2014;184.6;100;32.7;177.3;26.4
332;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2015;186.5;100;34.4;184.3;30.6
333;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2016;188.6;100;36.5;193.8;34.2
334;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2017;191.2;100;39.2;205.1;42.6
335;Particuliere huishoudens;Agglomeratie Leiden en Bollenstreek (CR);2018;193.4;100;43.8;226.4;58.1
336;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2011;377.6;100;53.5;141.6;12.0
337;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2012;381.3;100;50.4;132.1;8.8
338;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2013;383.8;100;45.3;118.1;4.0
339;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2014;385.3;100;46.3;120.3;3.9
340;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2015;390.2;100;49.4;126.7;6.6
341;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2016;393.5;100;52.5;133.4;8.0
342;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2017;396.8;100;58.1;146.4;12.0
343;Particuliere huishoudens;Agglomeratie 's-Gravenhage (CR);2018;401.0;100;67.4;168.1;17.7
344;Particuliere huishoudens;Delft en Westland (CR);2011;96.7;100;17.7;183.5;30.2
345;Particuliere huishoudens;Delft en Westland (CR);2012;99.7;100;16.7;167.0;23.4
346;Particuliere huishoudens;Delft en Westland (CR);2013;100.9;100;15.5;153.3;15.7
347;Particuliere huishoudens;Delft en Westland (CR);2014;102.0;100;15.7;153.7;15.9
348;Particuliere huishoudens;Delft en Westland (CR);2015;103.7;100;16.6;159.6;19.0
349;Particuliere huishoudens;Delft en Westland (CR);2016;104.2;100;17.4;166.8;21.1
350;Particuliere huishoudens;Delft en Westland (CR);2017;104.8;100;18.7;178.3;26.0
351;Particuliere huishoudens;Delft en Westland (CR);2018;106.8;100;21.1;197.6;33.3
352;Particuliere huishoudens;Oost-Zuid-Holland (CR);2011;130.7;100;26.2;200.7;59.3
353;Particuliere huishoudens;Oost-Zuid-Holland (CR);2012;131.9;100;24.6;186.8;47.2
354;Particuliere huishoudens;Oost-Zuid-Holland (CR);2013;132.7;100;22.4;168.6;34.5
355;Particuliere huishoudens;Oost-Zuid-Holland (CR);2014;133.1;100;22.6;169.8;33.5
356;Particuliere huishoudens;Oost-Zuid-Holland (CR);2015;134.4;100;23.8;176.8;36.9
357;Particuliere huishoudens;Oost-Zuid-Holland (CR);2016;135.6;100;24.4;179.5;39.9
358;Particuliere huishoudens;Oost-Zuid-Holland (CR);2017;138.0;100;26.0;188.5;46.2
359;Particuliere huishoudens;Oost-Zuid-Holland (CR);2018;140.2;100;29.1;207.5;58.7
360;Particuliere huishoudens;Groot-Rijnmond (CR);2011;632.8;100;76.1;120.2;12.1
361;Particuliere huishoudens;Groot-Rijnmond (CR);2012;637.2;100;69.8;109.6;8.8
362;Particuliere huishoudens;Groot-Rijnmond (CR);2013;639.6;100;58.3;91.2;4.2
363;Particuliere huishoudens;Groot-Rijnmond (CR);2014;639.5;100;60.2;94.1;4.2
364;Particuliere huishoudens;Groot-Rijnmond (CR);2015;645.7;100;65.1;100.9;6.6
365;Particuliere huishoudens;Groot-Rijnmond (CR);2016;650.5;100;70.6;108.5;7.9
366;Particuliere huishoudens;Groot-Rijnmond (CR);2017;655.8;100;77.2;117.8;10.9
367;Particuliere huishoudens;Groot-Rijnmond (CR);2018;660.0;100;87.9;133.2;15.9
368;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2011;153.6;100;22.3;145.2;32.7
369;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2012;154.4;100;21.0;136.2;26.1
370;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2013;155.1;100;19.2;123.9;17.3
371;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2014;155.1;100;19.2;123.8;16.4
372;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2015;156.0;100;20.2;129.5;19.4
373;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2016;156.7;100;21.9;139.4;22.0
374;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2017;157.8;100;23.2;146.8;27.4
375;Particuliere huishoudens;Zuidoost-Zuid-Holland (CR);2018;158.6;100;25.9;163.5;36.6
376;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2011;47.9;100;8.7;181.0;83.4
377;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2012;48.2;100;8.5;175.7;73.5
378;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2013;48.3;100;8.2;169.5;62.0
379;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2014;48.2;100;8.6;178.0;66.4
380;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2015;48.3;100;9.0;185.8;71.8
381;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2016;48.5;100;9.3;191.5;73.3
382;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2017;48.8;100;9.8;201.1;78.8
383;Particuliere huishoudens;Zeeuwsch-Vlaanderen (CR);2018;48.9;100;10.6;217.3;89.4
384;Particuliere huishoudens;Overig Zeeland (CR);2011;119.3;100;21.9;183.9;68.5
385;Particuliere huishoudens;Overig Zeeland (CR);2012;120.2;100;20.9;174.3;55.5
386;Particuliere huishoudens;Overig Zeeland (CR);2013;121.1;100;19.6;162.2;40.7
387;Particuliere huishoudens;Overig Zeeland (CR);2014;121.3;100;20.1;166.0;40.7
388;Particuliere huishoudens;Overig Zeeland (CR);2015;121.7;100;20.8;171.0;44.6
389;Particuliere huishoudens;Overig Zeeland (CR);2016;122.2;100;21.8;178.1;48.1
390;Particuliere huishoudens;Overig Zeeland (CR);2017;123.0;100;23.0;187.3;54.6
391;Particuliere huishoudens;Overig Zeeland (CR);2018;123.8;100;25.2;203.8;63.6
392;Particuliere huishoudens;West-Noord-Brabant (CR);2011;267.9;100;46.8;174.7;54.6
393;Particuliere huishoudens;West-Noord-Brabant (CR);2012;270.4;100;44.0;162.8;43.0
394;Particuliere huishoudens;West-Noord-Brabant (CR);2013;272.8;100;40.1;147.0;30.0
395;Particuliere huishoudens;West-Noord-Brabant (CR);2014;274.0;100;40.4;147.6;28.9
396;Particuliere huishoudens;West-Noord-Brabant (CR);2015;276.5;100;43.1;156.0;33.1
397;Particuliere huishoudens;West-Noord-Brabant (CR);2016;277.7;100;44.5;160.4;36.6
398;Particuliere huishoudens;West-Noord-Brabant (CR);2017;279.5;100;47.7;170.8;43.4
399;Particuliere huishoudens;West-Noord-Brabant (CR);2018;282.9;100;53.1;187.8;55.0
400;Particuliere huishoudens;Midden-Noord-Brabant (CR);2011;200.7;100;34.4;171.6;43.3
401;Particuliere huishoudens;Midden-Noord-Brabant (CR);2012;202.3;100;32.1;158.6;33.9
402;Particuliere huishoudens;Midden-Noord-Brabant (CR);2013;204.2;100;28.9;141.5;22.9
403;Particuliere huishoudens;Midden-Noord-Brabant (CR);2014;205.8;100;29.1;141.4;21.7
404;Particuliere huishoudens;Midden-Noord-Brabant (CR);2015;207.9;100;30.4;146.0;23.9
405;Particuliere huishoudens;Midden-Noord-Brabant (CR);2016;209.4;100;32.0;153.0;26.0
406;Particuliere huishoudens;Midden-Noord-Brabant (CR);2017;211.3;100;34.1;161.1;31.3
407;Particuliere huishoudens;Midden-Noord-Brabant (CR);2018;213.2;100;37.9;177.7;41.6
408;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2011;266.0;100;58.3;219.3;89.6
409;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2012;268.2;100;55.1;205.3;71.7
410;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2013;270.9;100;50.1;184.8;50.7
411;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2014;271.9;100;50.8;186.7;49.2
412;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2015;274.6;100;51.0;185.6;52.2
413;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2016;276.9;100;53.4;193.0;55.5
414;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2017;280.5;100;57.6;205.5;64.8
415;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2018;282.6;100;62.9;222.7;78.3
416;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2011;322.4;100;63.6;197.3;63.2
417;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2012;326.0;100;59.6;182.8;48.9
418;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2013;328.6;100;54.2;164.9;34.7
419;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2014;331.0;100;54.5;164.7;33.3
420;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2015;334.9;100;57.0;170.2;36.6
421;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2016;338.0;100;59.8;176.8;39.4
422;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2017;342.1;100;63.5;185.5;46.9
423;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2018;345.6;100;71.2;206.1;60.8
424;Particuliere huishoudens;Noord-Limburg (CR);2011;117.2;100;20.9;178.0;69.7
425;Particuliere huishoudens;Noord-Limburg (CR);2012;118.4;100;19.9;168.4;55.6
426;Particuliere huishoudens;Noord-Limburg (CR);2013;119.3;100;18.3;153.0;40.0
427;Particuliere huishoudens;Noord-Limburg (CR);2014;119.3;100;18.7;156.8;40.6
428;Particuliere huishoudens;Noord-Limburg (CR);2015;120.3;100;19.2;159.7;43.2
429;Particuliere huishoudens;Noord-Limburg (CR);2016;121.0;100;20.5;169.0;48.4
430;Particuliere huishoudens;Noord-Limburg (CR);2017;122.5;100;21.7;176.9;55.2
431;Particuliere huishoudens;Noord-Limburg (CR);2018;123.1;100;24.0;195.2;67.7
432;Particuliere huishoudens;Midden-Limburg (CR);2011;101.3;100;17.9;177.1;85.8
433;Particuliere huishoudens;Midden-Limburg (CR);2012;102.0;100;16.9;166.1;71.4
434;Particuliere huishoudens;Midden-Limburg (CR);2013;102.9;100;15.6;151.8;55.0
435;Particuliere huishoudens;Midden-Limburg (CR);2014;103.3;100;16.1;155.7;54.3
436;Particuliere huishoudens;Midden-Limburg (CR);2015;104.0;100;16.4;157.9;55.5
437;Particuliere huishoudens;Midden-Limburg (CR);2016;104.6;100;17.4;166.5;60.7
438;Particuliere huishoudens;Midden-Limburg (CR);2017;105.4;100;18.6;176.1;67.3
439;Particuliere huishoudens;Midden-Limburg (CR);2018;106.1;100;20.7;195.1;81.3
440;Particuliere huishoudens;Zuid-Limburg (CR);2011;282.5;100;33.1;117.4;24.1
441;Particuliere huishoudens;Zuid-Limburg (CR);2012;283.9;100;30.9;108.8;19.3
442;Particuliere huishoudens;Zuid-Limburg (CR);2013;284.5;100;27.8;97.6;12.2
443;Particuliere huishoudens;Zuid-Limburg (CR);2014;284.4;100;27.8;97.8;11.7
444;Particuliere huishoudens;Zuid-Limburg (CR);2015;285.0;100;28.8;101.0;14.1
445;Particuliere huishoudens;Zuid-Limburg (CR);2016;285.4;100;31.0;108.5;16.6
446;Particuliere huishoudens;Zuid-Limburg (CR);2017;287.0;100;33.1;115.3;19.9
447;Particuliere huishoudens;Zuid-Limburg (CR);2018;287.5;100;37.2;129.3;26.2
448;Particuliere huishoudens;Flevoland (CR);2011;157.4;100;15.3;97.3;13.8
449;Particuliere huishoudens;Flevoland (CR);2012;159.9;100;14.2;88.6;7.9
450;Particuliere huishoudens;Flevoland (CR);2013;161.4;100;12.3;76.0;2.8
451;Particuliere huishoudens;Flevoland (CR);2014;162.2;100;12.9;79.6;3.0
452;Particuliere huishoudens;Flevoland (CR);2015;163.9;100;14.3;87.3;5.8
453;Particuliere huishoudens;Flevoland (CR);2016;165.4;100;15.6;94.0;7.9
454;Particuliere huishoudens;Flevoland (CR);2017;167.5;100;17.4;103.8;13.4
455;Particuliere huishoudens;Flevoland (CR);2018;169.6;100;20.3;119.5;23.2
456;Particuliere huishoudens;Aa en Hunze;2011;11.1;100;2.4;218.5;130.7
457;Particuliere huishoudens;Aa en Hunze;2012;11.1;100;2.3;204.1;112.2
458;Particuliere huishoudens;Aa en Hunze;2013;11.1;100;2.1;185.9;85.3
459;Particuliere huishoudens;Aa en Hunze;2014;10.9;100;2.0;187.3;87.3
460;Particuliere huishoudens;Aa en Hunze;2015;10.8;100;2.1;190.0;92.3
461;Particuliere huishoudens;Aa en Hunze;2016;10.9;100;2.2;199.4;98.3
462;Particuliere huishoudens;Aa en Hunze;2017;11.0;100;2.3;212.5;108.0
463;Particuliere huishoudens;Aa en Hunze;2018;11.0;100;2.5;230.0;118.5
464;Particuliere huishoudens;Aalsmeer;2011;12.2;100;3.0;248.9;73.9
465;Particuliere huishoudens;Aalsmeer;2012;12.3;100;2.8;232.2;62.6
466;Particuliere huishoudens;Aalsmeer;2013;12.3;100;2.6;210.8;42.9
467;Particuliere huishoudens;Aalsmeer;2014;12.4;100;2.7;214.8;45.8
468;Particuliere huishoudens;Aalsmeer;2015;12.6;100;3.0;235.5;56.4
469;Particuliere huishoudens;Aalsmeer;2016;12.7;100;3.2;251.5;67.3
470;Particuliere huishoudens;Aalsmeer;2017;12.9;100;3.4;264.9;84.3
471;Particuliere huishoudens;Aalsmeer;2018;12.9;100;3.8;297.4;114.0
472;Particuliere huishoudens;Aalten;2011;11.0;100;2.1;190.6;94.8
473;Particuliere huishoudens;Aalten;2012;11.1;100;2.0;179.1;78.7
474;Particuliere huishoudens;Aalten;2013;11.2;100;1.9;165.7;62.0
475;Particuliere huishoudens;Aalten;2014;11.2;100;1.8;162.1;58.6
476;Particuliere huishoudens;Aalten;2015;11.1;100;1.9;173.1;60.7
477;Particuliere huishoudens;Aalten;2016;11.2;100;2.0;179.9;62.4
478;Particuliere huishoudens;Aalten;2017;11.3;100;2.1;182.5;69.1
479;Particuliere huishoudens;Aalten;2018;11.3;100;2.3;204.8;79.7
480;Particuliere huishoudens;Achtkarspelen;2011;11.4;100;1.7;153.0;77.9
481;Particuliere huishoudens;Achtkarspelen;2012;11.4;100;1.6;142.8;62.6
482;Particuliere huishoudens;Achtkarspelen;2013;11.5;100;1.5;126.5;46.1
483;Particuliere huishoudens;Achtkarspelen;2014;11.5;100;1.4;121.7;41.7
484;Particuliere huishoudens;Achtkarspelen;2015;11.6;100;1.4;123.6;42.8
485;Particuliere huishoudens;Achtkarspelen;2016;11.6;100;1.5;125.3;43.7
486;Particuliere huishoudens;Achtkarspelen;2017;11.6;100;1.6;133.8;50.9
487;Particuliere huishoudens;Achtkarspelen;2018;11.6;100;1.7;149.6;62.3
488;Particuliere huishoudens;Alblasserdam;2011;7.7;100;1.0;129.0;39.7
489;Particuliere huishoudens;Alblasserdam;2012;7.8;100;0.9;120.8;32.8
490;Particuliere huishoudens;Alblasserdam;2013;7.9;100;0.8;103.9;23.1
491;Particuliere huishoudens;Alblasserdam;2014;8.0;100;0.9;109.5;24.2
492;Particuliere huishoudens;Alblasserdam;2015;8.0;100;1.0;121.0;26.5
493;Particuliere huishoudens;Alblasserdam;2016;8.0;100;1.2;147.9;30.1
494;Particuliere huishoudens;Alblasserdam;2017;8.1;100;1.3;159.8;35.8
495;Particuliere huishoudens;Alblasserdam;2018;8.1;100;1.4;172.3;45.7
496;Particuliere huishoudens;Albrandswaard;2011;9.7;100;1.8;185.0;59.7
497;Particuliere huishoudens;Albrandswaard;2012;9.8;100;1.7;172.3;47.8
498;Particuliere huishoudens;Albrandswaard;2013;9.9;100;1.5;153.8;28.3
499;Particuliere huishoudens;Albrandswaard;2014;9.9;100;1.6;159.0;30.3
500;Particuliere huishoudens;Albrandswaard;2015;10.0;100;1.7;166.9;38.1
501;Particuliere huishoudens;Albrandswaard;2016;10.0;100;1.7;173.8;44.1
502;Particuliere huishoudens;Albrandswaard;2017;10.1;100;1.9;193.2;55.7
503;Particuliere huishoudens;Albrandswaard;2018;10.1;100;2.3;224.4;74.6
504;Particuliere huishoudens;Alkmaar;2011;48.6;100;5.8;119.0;25.8
505;Particuliere huishoudens;Alkmaar;2012;49.0;100;5.3;109.0;20.1
506;Particuliere huishoudens;Alkmaar;2013;49.3;100;4.7;94.4;11.1
507;Particuliere huishoudens;Alkmaar;2014;49.5;100;4.6;92.3;10.6
508;Particuliere huishoudens;Alkmaar;2015;49.7;100;4.9;98.9;14.2
509;Particuliere huishoudens;Alkmaar;2016;50.1;100;5.3;104.8;16.9
510;Particuliere huishoudens;Alkmaar;2017;50.6;100;5.8;115.1;22.4
511;Particuliere huishoudens;Alkmaar;2018;50.9;100;6.7;132.3;33.8
512;Particuliere huishoudens;Almelo;2011;31.3;100;3.0;96.8;13.5
513;Particuliere huishoudens;Almelo;2012;31.4;100;2.8;88.4;8.9
514;Particuliere huishoudens;Almelo;2013;31.6;100;2.4;76.3;4.1
515;Particuliere huishoudens;Almelo;2014;31.3;100;2.4;76.5;4.1
516;Particuliere huishoudens;Almelo;2015;31.3;100;2.5;80.1;5.5
517;Particuliere huishoudens;Almelo;2016;31.6;100;2.7;85.7;7.2
518;Particuliere huishoudens;Almelo;2017;31.9;100;2.9;92.1;9.5
519;Particuliere huishoudens;Almelo;2018;32.1;100;3.3;103.2;13.9
520;Particuliere huishoudens;Almere;2011;77.2;100;4.9;63.1;6.7
521;Particuliere huishoudens;Almere;2012;78.9;100;4.3;54.3;3.5
522;Particuliere huishoudens;Almere;2013;79.8;100;3.3;41.7;1.1
523;Particuliere huishoudens;Almere;2014;80.2;100;3.6;45.3;1.3
524;Particuliere huishoudens;Almere;2015;81.0;100;4.4;53.8;2.8
525;Particuliere huishoudens;Almere;2016;81.8;100;4.9;59.7;4.1
526;Particuliere huishoudens;Almere;2017;83.4;100;5.9;70.9;8.9
527;Particuliere huishoudens;Almere;2018;84.8;100;7.3;86.2;18.5
528;Particuliere huishoudens;Alphen aan den Rijn;2011;44.3;100;7.4;166.9;45.8
529;Particuliere huishoudens;Alphen aan den Rijn;2012;44.7;100;7.1;158.7;37.8
530;Particuliere huishoudens;Alphen aan den Rijn;2013;45.0;100;6.3;140.1;26.4
531;Particuliere huishoudens;Alphen aan den Rijn;2014;45.1;100;6.4;142.3;25.9
532;Particuliere huishoudens;Alphen aan den Rijn;2015;45.6;100;6.8;149.3;30.5
533;Particuliere huishoudens;Alphen aan den Rijn;2016;45.9;100;7.1;154.1;32.9
534;Particuliere huishoudens;Alphen aan den Rijn;2017;46.6;100;7.6;163.7;39.7
535;Particuliere huishoudens;Alphen aan den Rijn;2018;47.1;100;8.6;182.3;50.8
536;Particuliere huishoudens;Alphen-Chaam;2011;3.7;100;1.5;391.8;270.8
537;Particuliere huishoudens;Alphen-Chaam;2012;3.8;100;1.4;377.9;243.2
538;Particuliere huishoudens;Alphen-Chaam;2013;3.8;100;1.3;336.0;189.9
539;Particuliere huishoudens;Alphen-Chaam;2014;3.9;100;1.3;337.4;181.7
540;Particuliere huishoudens;Alphen-Chaam;2015;3.9;100;1.4;344.0;194.3
541;Particuliere huishoudens;Alphen-Chaam;2016;4.0;100;1.5;362.6;197.1
542;Particuliere huishoudens;Alphen-Chaam;2017;4.1;100;1.6;384.2;210.6
543;Particuliere huishoudens;Alphen-Chaam;2018;4.1;100;1.7;418.6;234.9
544;Particuliere huishoudens;Altena;2011;20.2;100;4.6;229.1;120.1
545;Particuliere huishoudens;Altena;2012;20.4;100;4.4;214.5;102.7
546;Particuliere huishoudens;Altena;2013;20.6;100;4.1;197.5;80.4
547;Particuliere huishoudens;Altena;2014;20.7;100;4.2;202.7;79.1
548;Particuliere huishoudens;Altena;2015;20.9;100;4.4;210.9;81.9
549;Particuliere huishoudens;Altena;2016;21.1;100;4.6;217.4;84.1
550;Particuliere huishoudens;Altena;2017;21.3;100;4.8;227.2;90.0
551;Particuliere huishoudens;Altena;2018;21.6;100;5.4;248.8;103.4
552;Particuliere huishoudens;Ameland;2011;1.5;100;0.4;243.5;182.7
553;Particuliere huishoudens;Ameland;2012;1.5;100;0.4;231.5;169.2
554;Particuliere huishoudens;Ameland;2013;1.6;100;0.3;208.4;133.0
555;Particuliere huishoudens;Ameland;2014;1.6;100;0.3;208.1;133.6
556;Particuliere huishoudens;Ameland;2015;1.6;100;0.3;212.0;134.3
557;Particuliere huishoudens;Ameland;2016;1.6;100;0.4;223.0;135.0
558;Particuliere huishoudens;Ameland;2017;1.6;100;0.4;237.8;150.1
559;Particuliere huishoudens;Ameland;2018;1.7;100;0.4;246.2;155.8
560;Particuliere huishoudens;Amersfoort;2011;62.8;100;8.2;131.2;23.7
561;Particuliere huishoudens;Amersfoort;2012;63.8;100;7.8;122.9;17.7
562;Particuliere huishoudens;Amersfoort;2013;64.4;100;6.8;104.9;9.0
563;Particuliere huishoudens;Amersfoort;2014;64.9;100;6.9;107.1;9.2
564;Particuliere huishoudens;Amersfoort;2015;65.7;100;7.5;113.9;13.9
565;Particuliere huishoudens;Amersfoort;2016;66.3;100;8.3;124.9;18.2
566;Particuliere huishoudens;Amersfoort;2017;66.9;100;9.5;141.5;27.6
567;Particuliere huishoudens;Amersfoort;2018;67.4;100;11.3;167.7;47.1
568;Particuliere huishoudens;Amstelveen;2011;38.6;100;9.1;236.5;33.1
569;Particuliere huishoudens;Amstelveen;2012;39.2;100;9.5;241.9;27.2
570;Particuliere huishoudens;Amstelveen;2013;39.8;100;8.6;215.6;20.3
571;Particuliere huishoudens;Amstelveen;2014;39.9;100;8.5;212.1;20.7
572;Particuliere huishoudens;Amstelveen;2015;41.0;100;9.0;218.6;24.1
573;Particuliere huishoudens;Amstelveen;2016;41.5;100;10.8;260.3;28.1
574;Particuliere huishoudens;Amstelveen;2017;41.6;100;11.5;277.4;41.4
575;Particuliere huishoudens;Amstelveen;2018;41.7;100;12.9;310.3;55.3
576;Particuliere huishoudens;Amsterdam;2011;415.4;100;45.7;109.9;3.8
577;Particuliere huishoudens;Amsterdam;2012;420.4;100;44.1;104.8;3.1
