ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
314;Alle economische activiteit en woningen;Bergen op Zoom;2021 ;7642.0;43476.0;;
315;Alle economische activiteit en woningen;Bergen op Zoom;2022;9675.0;55103.0;49490.0;
316;Alle economische activiteit en woningen;Bergen op Zoom;2023 ;12214.0;76767.0;67171.0;
317;Alle economische activiteit en woningen;Bergen op Zoom;2024 eerste helft;12655.0;80468.0;70147.0;
318;Alle economische activiteit en woningen;Berkelland;2019;3676.0;23547.0;;
319;Alle economische activiteit en woningen;Berkelland;2020;4563.0;35931.0;;
320;Alle economische activiteit en woningen;Berkelland;2021 ;5485.0;66076.0;;
321;Alle economische activiteit en woningen;Berkelland;2022;7018.0;84202.0;72731.0;
322;Alle economische activiteit en woningen;Berkelland;2023 ;9086.0;143614.0;114888.0;
323;Alle economische activiteit en woningen;Berkelland;2024 eerste helft;9670.0;172558.0;138135.0;
324;Alle economische activiteit en woningen;Bernheze;2019;2189.0;19388.0;;
325;Alle economische activiteit en woningen;Bernheze;2020;3238.0;33678.0;;
326;Alle economische activiteit en woningen;Bernheze;2021 ;4202.0;45510.0;;
327;Alle economische activiteit en woningen;Bernheze;2022;5580.0;58135.0;52028.0;
328;Alle economische activiteit en woningen;Bernheze;2023 ;7055.0;71499.0;63478.0;
329;Alle economische activiteit en woningen;Bernheze;2024 eerste helft;7511.0;74443.0;66084.0;
330;Alle economische activiteit en woningen;Best;2019;2639.0;21491.0;;
331;Alle economische activiteit en woningen;Best;2020;3469.0;27696.0;;
332;Alle economische activiteit en woningen;Best;2021 ;4350.0;36782.0;;
333;Alle economische activiteit en woningen;Best;2022;5363.0;45759.0;39986.0;
334;Alle economische activiteit en woningen;Best;2023 ;6643.0;53754.0;46992.0;
335;Alle economische activiteit en woningen;Best;2024 eerste helft;6944.0;55445.0;48453.0;
336;Alle economische activiteit en woningen;Beuningen;2019;1752.0;9342.0;;
337;Alle economische activiteit en woningen;Beuningen;2020;2437.0;22376.0;;
338;Alle economische activiteit en woningen;Beuningen;2021 ;3040.0;26356.0;;
339;Alle economische activiteit en woningen;Beuningen;2022;4073.0;32604.0;30070.0;
340;Alle economische activiteit en woningen;Beuningen;2023 ;5321.0;53898.0;45451.0;
341;Alle economische activiteit en woningen;Beuningen;2024 eerste helft;5602.0;84942.0;65413.0;
342;Alle economische activiteit en woningen;Beverwijk;2019;2221.0;8639.0;;
343;Alle economische activiteit en woningen;Beverwijk;2020;3002.0;11334.0;;
344;Alle economische activiteit en woningen;Beverwijk;2021 ;3620.0;13748.0;;
345;Alle economische activiteit en woningen;Beverwijk;2022;4586.0;19240.0;18108.0;
346;Alle economische activiteit en woningen;Beverwijk;2023 ;5582.0;23831.0;22085.0;
347;Alle economische activiteit en woningen;Beverwijk;2024 eerste helft;5883.0;26310.0;24146.0;
348;Alle economische activiteit en woningen;De Bilt;2019;1774.0;8234.0;;
349;Alle economische activiteit en woningen;De Bilt;2020;2322.0;12804.0;;
350;Alle economische activiteit en woningen;De Bilt;2021 ;3152.0;17479.0;;
351;Alle economische activiteit en woningen;De Bilt;2022;4443.0;23929.0;22160.0;
352;Alle economische activiteit en woningen;De Bilt;2023 ;5682.0;31323.0;28298.0;
353;Alle economische activiteit en woningen;De Bilt;2024 eerste helft;5966.0;32798.0;29553.0;
354;Alle economische activiteit en woningen;Bladel;2019;1427.0;14162.0;;
355;Alle economische activiteit en woningen;Bladel;2020;1939.0;25809.0;;
356;Alle economische activiteit en woningen;Bladel;2021 ;2651.0;35120.0;;
357;Alle economische activiteit en woningen;Bladel;2022;3419.0;42891.0;36347.0;
358;Alle economische activiteit en woningen;Bladel;2023 ;4285.0;49717.0;42053.0;
359;Alle economische activiteit en woningen;Bladel;2024 eerste helft;4457.0;50963.0;43038.0;
360;Alle economische activiteit en woningen;Blaricum;2019;473.0;1928.0;;
361;Alle economische activiteit en woningen;Blaricum;2020;725.0;2900.0;;
362;Alle economische activiteit en woningen;Blaricum;2021 ;971.0;4197.0;;
363;Alle economische activiteit en woningen;Blaricum;2022;1414.0;6244.0;5790.0;
364;Alle economische activiteit en woningen;Blaricum;2023 ;1809.0;8302.0;7524.0;
365;Alle economische activiteit en woningen;Blaricum;2024 eerste helft;1910.0;8854.0;7985.0;
366;Alle economische activiteit en woningen;Bloemendaal;2019;873.0;3367.0;;
367;Alle economische activiteit en woningen;Bloemendaal;2020;1135.0;6551.0;;
368;Alle economische activiteit en woningen;Bloemendaal;2021 ;1545.0;7457.0;;
369;Alle economische activiteit en woningen;Bloemendaal;2022;2040.0;10230.0;9273.0;
370;Alle economische activiteit en woningen;Bloemendaal;2023 ;2870.0;14192.0;12744.0;
371;Alle economische activiteit en woningen;Bloemendaal;2024 eerste helft;3047.0;15968.0;13977.0;
372;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2019;2447.0;15390.0;;
373;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2020;3193.0;21664.0;;
374;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2021 ;4083.0;28457.0;;
375;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2022;6117.0;38825.0;35471.0;
376;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2023 ;7437.0;48510.0;43477.0;
377;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2024 eerste helft;7705.0;97954.0;88449.0;
378;Alle economische activiteit en woningen;Boekel;2019;853.0;13601.0;;
379;Alle economische activiteit en woningen;Boekel;2020;1169.0;28378.0;;
380;Alle economische activiteit en woningen;Boekel;2021 ;1518.0;31202.0;;
381;Alle economische activiteit en woningen;Boekel;2022;1949.0;35884.0;29198.0;
382;Alle economische activiteit en woningen;Boekel;2023 ;2476.0;41039.0;33569.0;
383;Alle economische activiteit en woningen;Boekel;2024 eerste helft;2570.0;41674.0;34122.0;
384;Alle economische activiteit en woningen;Borger-Odoorn;2019;2936.0;19834.0;;
385;Alle economische activiteit en woningen;Borger-Odoorn;2020;3548.0;68251.0;;
386;Alle economische activiteit en woningen;Borger-Odoorn;2021 ;4195.0;193712.0;;
387;Alle economische activiteit en woningen;Borger-Odoorn;2022;5277.0;326244.0;303976.0;
388;Alle economische activiteit en woningen;Borger-Odoorn;2023 ;6593.0;334818.0;311457.0;
389;Alle economische activiteit en woningen;Borger-Odoorn;2024 eerste helft;6902.0;336719.0;313106.0;
390;Alle economische activiteit en woningen;Borne;2019;1739.0;8584.0;;
391;Alle economische activiteit en woningen;Borne;2020;2470.0;11808.0;;
392;Alle economische activiteit en woningen;Borne;2021 ;3157.0;16683.0;;
393;Alle economische activiteit en woningen;Borne;2022;4082.0;21657.0;20366.0;
394;Alle economische activiteit en woningen;Borne;2023 ;5306.0;28490.0;26335.0;
395;Alle economische activiteit en woningen;Borne;2024 eerste helft;5594.0;30237.0;27895.0;
396;Alle economische activiteit en woningen;Borsele;2019;3060.0;82631.0;;
397;Alle economische activiteit en woningen;Borsele;2020;3434.0;87391.0;;
398;Alle economische activiteit en woningen;Borsele;2021 ;3840.0;105402.0;;
399;Alle economische activiteit en woningen;Borsele;2022;5527.0;120088.0;94981.0;
400;Alle economische activiteit en woningen;Borsele;2023 ;6330.0;126953.0;100550.0;
401;Alle economische activiteit en woningen;Borsele;2024 eerste helft;6537.0;129728.0;102880.0;
402;Alle economische activiteit en woningen;Boxmeer;2019;2345.0;21539.0;;
403;Alle economische activiteit en woningen;Boxmeer;2020;3138.0;33456.0;;
404;Alle economische activiteit en woningen;Boxmeer;2021 ;3894.0;40631.0;;
405;Alle economische activiteit en woningen;Boxmeer;2022;;;;
406;Alle economische activiteit en woningen;Boxmeer;2023 ;;;;
407;Alle economische activiteit en woningen;Boxmeer;2024 eerste helft;;;;
408;Alle economische activiteit en woningen;Boxtel;2019;2401.0;12893.0;;
409;Alle economische activiteit en woningen;Boxtel;2020;3165.0;19814.0;;
410;Alle economische activiteit en woningen;Boxtel;2021 ;4029.0;26149.0;;
411;Alle economische activiteit en woningen;Boxtel;2022;5075.0;35275.0;32694.0;
412;Alle economische activiteit en woningen;Boxtel;2023 ;6421.0;43042.0;39354.0;
413;Alle economische activiteit en woningen;Boxtel;2024 eerste helft;6709.0;45064.0;41132.0;
414;Alle economische activiteit en woningen;Breda;2019;6439.0;42212.0;;
415;Alle economische activiteit en woningen;Breda;2020;8619.0;63942.0;;
416;Alle economische activiteit en woningen;Breda;2021 ;11910.0;121128.0;;
417;Alle economische activiteit en woningen;Breda;2022;15876.0;143150.0;120875.0;
418;Alle economische activiteit en woningen;Breda;2023 ;21906.0;178441.0;150336.0;
419;Alle economische activiteit en woningen;Breda;2024 eerste helft;23404.0;189565.0;159545.0;
420;Alle economische activiteit en woningen;Brielle;2019;997.0;4866.0;;
421;Alle economische activiteit en woningen;Brielle;2020;1255.0;6444.0;;
422;Alle economische activiteit en woningen;Brielle;2021 ;1609.0;9226.0;;
423;Alle economische activiteit en woningen;Brielle;2022;2366.0;13782.0;12758.0;
424;Alle economische activiteit en woningen;Brielle;2023 ;;;;
425;Alle economische activiteit en woningen;Brielle;2024 eerste helft;;;;
426;Alle economische activiteit en woningen;Bronckhorst;2019;3177.0;23039.0;;
427;Alle economische activiteit en woningen;Bronckhorst;2020;3999.0;31989.0;;
428;Alle economische activiteit en woningen;Bronckhorst;2021 ;4777.0;41861.0;;
429;Alle economische activiteit en woningen;Bronckhorst;2022;6007.0;53988.0;48857.0;
430;Alle economische activiteit en woningen;Bronckhorst;2023 ;7697.0;69928.0;62151.0;
431;Alle economische activiteit en woningen;Bronckhorst;2024 eerste helft;8088.0;72551.0;64344.0;
432;Alle economische activiteit en woningen;Brummen;2019;1500.0;7476.0;;
433;Alle economische activiteit en woningen;Brummen;2020;2308.0;11673.0;;
434;Alle economische activiteit en woningen;Brummen;2021 ;3343.0;26801.0;;
435;Alle economische activiteit en woningen;Brummen;2022;4140.0;35152.0;31670.0;
436;Alle economische activiteit en woningen;Brummen;2023 ;5117.0;42408.0;37576.0;
437;Alle economische activiteit en woningen;Brummen;2024 eerste helft;5380.0;43931.0;38806.0;
438;Alle economische activiteit en woningen;Brunssum;2019;2069.0;8385.0;;
439;Alle economische activiteit en woningen;Brunssum;2020;2444.0;10435.0;;
440;Alle economische activiteit en woningen;Brunssum;2021 ;3022.0;12938.0;;
441;Alle economische activiteit en woningen;Brunssum;2022;3636.0;16400.0;15758.0;
442;Alle economische activiteit en woningen;Brunssum;2023 ;4497.0;20320.0;19215.0;
443;Alle economische activiteit en woningen;Brunssum;2024 eerste helft;4644.0;21033.0;19851.0;
444;Alle economische activiteit en woningen;Bunnik;2019;1301.0;6950.0;;
445;Alle economische activiteit en woningen;Bunnik;2020;1756.0;9968.0;;
446;Alle economische activiteit en woningen;Bunnik;2021 ;2276.0;14017.0;;
447;Alle economische activiteit en woningen;Bunnik;2022;3024.0;18173.0;16753.0;
448;Alle economische activiteit en woningen;Bunnik;2023 ;3558.0;22281.0;20096.0;
449;Alle economische activiteit en woningen;Bunnik;2024 eerste helft;3683.0;47436.0;39227.0;
450;Alle economische activiteit en woningen;Bunschoten;2019;1174.0;9175.0;;
451;Alle economische activiteit en woningen;Bunschoten;2020;1528.0;22203.0;;
452;Alle economische activiteit en woningen;Bunschoten;2021 ;2011.0;25074.0;;
453;Alle economische activiteit en woningen;Bunschoten;2022;3067.0;31165.0;25937.0;
454;Alle economische activiteit en woningen;Bunschoten;2023 ;3828.0;35654.0;29705.0;
455;Alle economische activiteit en woningen;Bunschoten;2024 eerste helft;3999.0;36890.0;30747.0;
456;Alle economische activiteit en woningen;Buren;2019;1904.0;15542.0;;
457;Alle economische activiteit en woningen;Buren;2020;2562.0;20697.0;;
458;Alle economische activiteit en woningen;Buren;2021 ;3267.0;28558.0;;
459;Alle economische activiteit en woningen;Buren;2022;4468.0;40137.0;36532.0;
460;Alle economische activiteit en woningen;Buren;2023 ;6003.0;50684.0;45396.0;
461;Alle economische activiteit en woningen;Buren;2024 eerste helft;6322.0;52813.0;47178.0;
462;Alle economische activiteit en woningen;Capelle aan den IJssel;2019;2027.0;7839.0;;
463;Alle economische activiteit en woningen;Capelle aan den IJssel;2020;2525.0;11475.0;;
464;Alle economische activiteit en woningen;Capelle aan den IJssel;2021 ;3206.0;14466.0;;
465;Alle economische activiteit en woningen;Capelle aan den IJssel;2022;4726.0;22659.0;20611.0;
466;Alle economische activiteit en woningen;Capelle aan den IJssel;2023 ;6396.0;30531.0;27463.0;
467;Alle economische activiteit en woningen;Capelle aan den IJssel;2024 eerste helft;6713.0;32103.0;28771.0;
468;Alle economische activiteit en woningen;Castricum;2019;3750.0;12528.0;;
469;Alle economische activiteit en woningen;Castricum;2020;4838.0;16712.0;;
470;Alle economische activiteit en woningen;Castricum;2021 ;6025.0;21147.0;;
471;Alle economische activiteit en woningen;Castricum;2022;7393.0;26504.0;25408.0;
472;Alle economische activiteit en woningen;Castricum;2023 ;8772.0;33629.0;31750.0;
473;Alle economische activiteit en woningen;Castricum;2024 eerste helft;9063.0;35101.0;33073.0;
474;Alle economische activiteit en woningen;Coevorden;2019;4373.0;26022.0;;
475;Alle economische activiteit en woningen;Coevorden;2020;5302.0;63365.0;;
476;Alle economische activiteit en woningen;Coevorden;2021 ;6082.0;93650.0;;
477;Alle economische activiteit en woningen;Coevorden;2022;7255.0;160275.0;140160.0;
478;Alle economische activiteit en woningen;Coevorden;2023 ;8956.0;204194.0;172824.0;
479;Alle economische activiteit en woningen;Coevorden;2024 eerste helft;9340.0;233276.0;194069.0;
480;Alle economische activiteit en woningen;Cranendonck;2019;1716.0;58408.0;;
481;Alle economische activiteit en woningen;Cranendonck;2020;2280.0;62380.0;;
482;Alle economische activiteit en woningen;Cranendonck;2021 ;2912.0;70314.0;;
483;Alle economische activiteit en woningen;Cranendonck;2022;3793.0;77678.0;63696.0;
484;Alle economische activiteit en woningen;Cranendonck;2023 ;4769.0;84903.0;69716.0;
485;Alle economische activiteit en woningen;Cranendonck;2024 eerste helft;4909.0;86730.0;71087.0;
486;Alle economische activiteit en woningen;Cuijk;2019;1973.0;11857.0;;
487;Alle economische activiteit en woningen;Cuijk;2020;2712.0;19485.0;;
488;Alle economische activiteit en woningen;Cuijk;2021 ;3403.0;28252.0;;
489;Alle economische activiteit en woningen;Cuijk;2022;;;;
490;Alle economische activiteit en woningen;Cuijk;2023 ;;;;
491;Alle economische activiteit en woningen;Cuijk;2024 eerste helft;;;;
492;Alle economische activiteit en woningen;Culemborg;2019;2390.0;10030.0;;
493;Alle economische activiteit en woningen;Culemborg;2020;2977.0;14838.0;;
494;Alle economische activiteit en woningen;Culemborg;2021 ;3601.0;19651.0;;
495;Alle economische activiteit en woningen;Culemborg;2022;4669.0;25127.0;22912.0;
496;Alle economische activiteit en woningen;Culemborg;2023 ;5764.0;30894.0;27784.0;
497;Alle economische activiteit en woningen;Culemborg;2024 eerste helft;6082.0;32980.0;29507.0;
498;Alle economische activiteit en woningen;Dalfsen;2019;3654.0;25870.0;;
499;Alle economische activiteit en woningen;Dalfsen;2020;4396.0;33637.0;;
500;Alle economische activiteit en woningen;Dalfsen;2021 ;5170.0;41657.0;;
501;Alle economische activiteit en woningen;Dalfsen;2022;6185.0;48432.0;44018.0;
502;Alle economische activiteit en woningen;Dalfsen;2023 ;7394.0;65412.0;57091.0;
503;Alle economische activiteit en woningen;Dalfsen;2024 eerste helft;7711.0;67583.0;59002.0;
504;Alle economische activiteit en woningen;Dantumadiel;2019;1485.0;6374.0;;
505;Alle economische activiteit en woningen;Dantumadiel;2020;2488.0;13953.0;;
506;Alle economische activiteit en woningen;Dantumadiel;2021 ;3371.0;17451.0;;
507;Alle economische activiteit en woningen;Dantumadiel;2022;4299.0;21733.0;20058.0;
508;Alle economische activiteit en woningen;Dantumadiel;2023 ;4992.0;26646.0;24218.0;
509;Alle economische activiteit en woningen;Dantumadiel;2024 eerste helft;5169.0;27751.0;25187.0;
510;Alle economische activiteit en woningen;Delft;2019;3745.0;14459.0;;
511;Alle economische activiteit en woningen;Delft;2020;4533.0;17306.0;;
512;Alle economische activiteit en woningen;Delft;2021 ;5722.0;23619.0;;
513;Alle economische activiteit en woningen;Delft;2022;7818.0;32862.0;30812.0;
514;Alle economische activiteit en woningen;Delft;2023 ;9237.0;41861.0;38133.0;
515;Alle economische activiteit en woningen;Delft;2024 eerste helft;9603.0;44406.0;40140.0;
516;Alle economische activiteit en woningen;Delfzijl;2019;2828.0;54627.0;;
517;Alle economische activiteit en woningen;Delfzijl;2020;3296.0;65610.0;;
518;Alle economische activiteit en woningen;Delfzijl;2021 ;;;;
519;Alle economische activiteit en woningen;Delfzijl;2022;;;;
520;Alle economische activiteit en woningen;Delfzijl;2023 ;;;;
521;Alle economische activiteit en woningen;Delfzijl;2024 eerste helft;;;;
522;Alle economische activiteit en woningen;Deurne;2019;2013.0;28937.0;;
523;Alle economische activiteit en woningen;Deurne;2020;2811.0;40587.0;;
524;Alle economische activiteit en woningen;Deurne;2021 ;3737.0;51277.0;;
525;Alle economische activiteit en woningen;Deurne;2022;5242.0;63147.0;56302.0;
526;Alle economische activiteit en woningen;Deurne;2023 ;6519.0;75247.0;66474.0;
527;Alle economische activiteit en woningen;Deurne;2024 eerste helft;6763.0;77959.0;68663.0;
528;Alle economische activiteit en woningen;Deventer;2019;5835.0;29871.0;;
529;Alle economische activiteit en woningen;Deventer;2020;7706.0;44222.0;;
530;Alle economische activiteit en woningen;Deventer;2021 ;9609.0;55851.0;;
