ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
2412;H Vervoer en opslag;Flevoland (PV);2016;943.0
2413;H Vervoer en opslag;Flevoland (PV);2017;979.0
2414;H Vervoer en opslag;Gelderland (PV);2016;5845.0
2415;H Vervoer en opslag;Gelderland (PV);2017;6328.0
2416;H Vervoer en opslag;Utrecht (PV);2016;3664.0
2417;H Vervoer en opslag;Utrecht (PV);2017;3851.0
2418;H Vervoer en opslag;Noord-Holland (PV);2016;22948.0
2419;H Vervoer en opslag;Noord-Holland (PV);2017;24701.0
2420;H Vervoer en opslag;Zuid-Holland (PV);2016;25137.0
2421;H Vervoer en opslag;Zuid-Holland (PV);2017;26195.0
2422;H Vervoer en opslag;Zeeland (PV);2016;1865.0
2423;H Vervoer en opslag;Zeeland (PV);2017;1780.0
2424;H Vervoer en opslag;Noord-Brabant (PV);2016;10204.0
2425;H Vervoer en opslag;Noord-Brabant (PV);2017;10783.0
2426;H Vervoer en opslag;Limburg (PV);2016;4485.0
2427;H Vervoer en opslag;Limburg (PV);2017;4788.0
2428;H Vervoer en opslag;Oost-Groningen (CR);2016;245.0
2429;H Vervoer en opslag;Oost-Groningen (CR);2017;272.0
2430;H Vervoer en opslag;Delfzijl en omgeving (CR);2016;820.0
2431;H Vervoer en opslag;Delfzijl en omgeving (CR);2017;935.0
2432;H Vervoer en opslag;Overig Groningen (CR);2016;887.0
2433;H Vervoer en opslag;Overig Groningen (CR);2017;
2434;H Vervoer en opslag;Noord-Friesland (CR);2016;718.0
2435;H Vervoer en opslag;Noord-Friesland (CR);2017;
2436;H Vervoer en opslag;Zuidwest-Friesland (CR);2016;320.0
2437;H Vervoer en opslag;Zuidwest-Friesland (CR);2017;301.0
2438;H Vervoer en opslag;Zuidoost-Friesland (CR);2016;581.0
2439;H Vervoer en opslag;Zuidoost-Friesland (CR);2017;669.0
2440;H Vervoer en opslag;Noord-Drenthe (CR);2016;265.0
2441;H Vervoer en opslag;Noord-Drenthe (CR);2017;296.0
2442;H Vervoer en opslag;Zuidoost-Drenthe (CR);2016;301.0
2443;H Vervoer en opslag;Zuidoost-Drenthe (CR);2017;306.0
2444;H Vervoer en opslag;Zuidwest-Drenthe (CR);2016;240.0
2445;H Vervoer en opslag;Zuidwest-Drenthe (CR);2017;249.0
2446;H Vervoer en opslag;Noord-Overijssel (CR);2016;1464.0
2447;H Vervoer en opslag;Noord-Overijssel (CR);2017;
2448;H Vervoer en opslag;Zuidwest-Overijssel (CR);2016;
2449;H Vervoer en opslag;Zuidwest-Overijssel (CR);2017;
2450;H Vervoer en opslag;Twente (CR);2016;
2451;H Vervoer en opslag;Twente (CR);2017;1439.0
2452;H Vervoer en opslag;Veluwe (CR);2016;1510.0
2453;H Vervoer en opslag;Veluwe (CR);2017;1760.0
2454;H Vervoer en opslag;Achterhoek (CR);2016;1043.0
2455;H Vervoer en opslag;Achterhoek (CR);2017;1121.0
2456;H Vervoer en opslag;Arnhem/Nijmegen (CR);2016;2201.0
2457;H Vervoer en opslag;Arnhem/Nijmegen (CR);2017;2329.0
2458;H Vervoer en opslag;Zuidwest-Gelderland (CR);2016;1091.0
2459;H Vervoer en opslag;Zuidwest-Gelderland (CR);2017;1118.0
2460;H Vervoer en opslag;Utrecht (CR);2016;3664.0
2461;H Vervoer en opslag;Utrecht (CR);2017;3851.0
2462;H Vervoer en opslag;Kop van Noord-Holland (CR);2016;1102.0
2463;H Vervoer en opslag;Kop van Noord-Holland (CR);2017;1899.0
2464;H Vervoer en opslag;Alkmaar en omgeving (CR);2016;439.0
2465;H Vervoer en opslag;Alkmaar en omgeving (CR);2017;407.0
2466;H Vervoer en opslag;IJmond (CR);2016;550.0
2467;H Vervoer en opslag;IJmond (CR);2017;626.0
2468;H Vervoer en opslag;Agglomeratie Haarlem (CR);2016;228.0
2469;H Vervoer en opslag;Agglomeratie Haarlem (CR);2017;243.0
2470;H Vervoer en opslag;Zaanstreek (CR);2016;462.0
2471;H Vervoer en opslag;Zaanstreek (CR);2017;497.0
2472;H Vervoer en opslag;Groot-Amsterdam (CR);2016;19976.0
2473;H Vervoer en opslag;Groot-Amsterdam (CR);2017;20798.0
2474;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2016;191.0
2475;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2017;232.0
2476;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2016;535.0
2477;H Vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2017;596.0
2478;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2016;1429.0
2479;H Vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2017;1769.0
2480;H Vervoer en opslag;Delft en Westland (CR);2016;968.0
2481;H Vervoer en opslag;Delft en Westland (CR);2017;967.0
2482;H Vervoer en opslag;Oost-Zuid-Holland (CR);2016;1268.0
2483;H Vervoer en opslag;Oost-Zuid-Holland (CR);2017;1296.0
2484;H Vervoer en opslag;Groot-Rijnmond (CR);2016;17640.0
2485;H Vervoer en opslag;Groot-Rijnmond (CR);2017;18549.0
2486;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2016;3298.0
2487;H Vervoer en opslag;Zuidoost-Zuid-Holland (CR);2017;3017.0
2488;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2016;768.0
2489;H Vervoer en opslag;Zeeuwsch-Vlaanderen (CR);2017;676.0
2490;H Vervoer en opslag;Overig Zeeland (CR);2016;1097.0
2491;H Vervoer en opslag;Overig Zeeland (CR);2017;1104.0
2492;H Vervoer en opslag;West-Noord-Brabant (CR);2016;3381.0
2493;H Vervoer en opslag;West-Noord-Brabant (CR);2017;3708.0
2494;H Vervoer en opslag;Midden-Noord-Brabant (CR);2016;1955.0
2495;H Vervoer en opslag;Midden-Noord-Brabant (CR);2017;2058.0
2496;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2016;1930.0
2497;H Vervoer en opslag;Noordoost-Noord-Brabant (CR);2017;2054.0
2498;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2016;2937.0
2499;H Vervoer en opslag;Zuidoost-Noord-Brabant (CR);2017;2962.0
2500;H Vervoer en opslag;Noord-Limburg (CR);2016;2327.0
2501;H Vervoer en opslag;Noord-Limburg (CR);2017;2421.0
2502;H Vervoer en opslag;Midden-Limburg (CR);2016;585.0
2503;H Vervoer en opslag;Midden-Limburg (CR);2017;611.0
2504;H Vervoer en opslag;Zuid-Limburg (CR);2016;1573.0
2505;H Vervoer en opslag;Zuid-Limburg (CR);2017;1756.0
2506;H Vervoer en opslag;Flevoland (CR);2016;943.0
2507;H Vervoer en opslag;Flevoland (CR);2017;979.0
2508;49+53 Vervoer over land, post, koeriers;Nederland;2016;34820.0
2509;49+53 Vervoer over land, post, koeriers;Nederland;2017;36422.0
2510;49+53 Vervoer over land, post, koeriers;Noord-Nederland (LD);2016;2534.0
2511;49+53 Vervoer over land, post, koeriers;Noord-Nederland (LD);2017;2509.0
2512;49+53 Vervoer over land, post, koeriers;Oost-Nederland (LD);2016;7537.0
2513;49+53 Vervoer over land, post, koeriers;Oost-Nederland (LD);2017;7952.0
2514;49+53 Vervoer over land, post, koeriers;West-Nederland (LD);2016;16168.0
2515;49+53 Vervoer over land, post, koeriers;West-Nederland (LD);2017;17092.0
2516;49+53 Vervoer over land, post, koeriers;Zuid-Nederland (LD);2016;8581.0
2517;49+53 Vervoer over land, post, koeriers;Zuid-Nederland (LD);2017;8870.0
2518;49+53 Vervoer over land, post, koeriers;Groningen (PV);2016;772.0
2519;49+53 Vervoer over land, post, koeriers;Groningen (PV);2017;
2520;49+53 Vervoer over land, post, koeriers;Friesland (PV);2016;1083.0
2521;49+53 Vervoer over land, post, koeriers;Friesland (PV);2017;
2522;49+53 Vervoer over land, post, koeriers;Drenthe (PV);2016;679.0
2523;49+53 Vervoer over land, post, koeriers;Drenthe (PV);2017;696.0
2524;49+53 Vervoer over land, post, koeriers;Overijssel (PV);2016;2475.0
2525;49+53 Vervoer over land, post, koeriers;Overijssel (PV);2017;2694.0
2526;49+53 Vervoer over land, post, koeriers;Flevoland (PV);2016;663.0
2527;49+53 Vervoer over land, post, koeriers;Flevoland (PV);2017;662.0
2528;49+53 Vervoer over land, post, koeriers;Gelderland (PV);2016;4399.0
2529;49+53 Vervoer over land, post, koeriers;Gelderland (PV);2017;4595.0
2530;49+53 Vervoer over land, post, koeriers;Utrecht (PV);2016;2883.0
2531;49+53 Vervoer over land, post, koeriers;Utrecht (PV);2017;3006.0
2532;49+53 Vervoer over land, post, koeriers;Noord-Holland (PV);2016;4728.0
2533;49+53 Vervoer over land, post, koeriers;Noord-Holland (PV);2017;4925.0
2534;49+53 Vervoer over land, post, koeriers;Zuid-Holland (PV);2016;7900.0
2535;49+53 Vervoer over land, post, koeriers;Zuid-Holland (PV);2017;8479.0
2536;49+53 Vervoer over land, post, koeriers;Zeeland (PV);2016;657.0
2537;49+53 Vervoer over land, post, koeriers;Zeeland (PV);2017;681.0
2538;49+53 Vervoer over land, post, koeriers;Noord-Brabant (PV);2016;5967.0
2539;49+53 Vervoer over land, post, koeriers;Noord-Brabant (PV);2017;6173.0
2540;49+53 Vervoer over land, post, koeriers;Limburg (PV);2016;2614.0
2541;49+53 Vervoer over land, post, koeriers;Limburg (PV);2017;2697.0
2542;49+53 Vervoer over land, post, koeriers;Oost-Groningen (CR);2016;182.0
2543;49+53 Vervoer over land, post, koeriers;Oost-Groningen (CR);2017;198.0
2544;49+53 Vervoer over land, post, koeriers;Delfzijl en omgeving (CR);2016;21.0
2545;49+53 Vervoer over land, post, koeriers;Delfzijl en omgeving (CR);2017;24.0
2546;49+53 Vervoer over land, post, koeriers;Overig Groningen (CR);2016;569.0
2547;49+53 Vervoer over land, post, koeriers;Overig Groningen (CR);2017;
2548;49+53 Vervoer over land, post, koeriers;Noord-Friesland (CR);2016;435.0
2549;49+53 Vervoer over land, post, koeriers;Noord-Friesland (CR);2017;
2550;49+53 Vervoer over land, post, koeriers;Zuidwest-Friesland (CR);2016;171.0
2551;49+53 Vervoer over land, post, koeriers;Zuidwest-Friesland (CR);2017;194.0
2552;49+53 Vervoer over land, post, koeriers;Zuidoost-Friesland (CR);2016;476.0
2553;49+53 Vervoer over land, post, koeriers;Zuidoost-Friesland (CR);2017;493.0
2554;49+53 Vervoer over land, post, koeriers;Noord-Drenthe (CR);2016;222.0
2555;49+53 Vervoer over land, post, koeriers;Noord-Drenthe (CR);2017;247.0
2556;49+53 Vervoer over land, post, koeriers;Zuidoost-Drenthe (CR);2016;268.0
2557;49+53 Vervoer over land, post, koeriers;Zuidoost-Drenthe (CR);2017;267.0
2558;49+53 Vervoer over land, post, koeriers;Zuidwest-Drenthe (CR);2016;189.0
2559;49+53 Vervoer over land, post, koeriers;Zuidwest-Drenthe (CR);2017;182.0
2560;49+53 Vervoer over land, post, koeriers;Noord-Overijssel (CR);2016;989.0
2561;49+53 Vervoer over land, post, koeriers;Noord-Overijssel (CR);2017;1090.0
2562;49+53 Vervoer over land, post, koeriers;Zuidwest-Overijssel (CR);2016;318.0
2563;49+53 Vervoer over land, post, koeriers;Zuidwest-Overijssel (CR);2017;386.0
2564;49+53 Vervoer over land, post, koeriers;Twente (CR);2016;1168.0
2565;49+53 Vervoer over land, post, koeriers;Twente (CR);2017;1218.0
2566;49+53 Vervoer over land, post, koeriers;Veluwe (CR);2016;1219.0
2567;49+53 Vervoer over land, post, koeriers;Veluwe (CR);2017;1301.0
2568;49+53 Vervoer over land, post, koeriers;Achterhoek (CR);2016;887.0
2569;49+53 Vervoer over land, post, koeriers;Achterhoek (CR);2017;922.0
2570;49+53 Vervoer over land, post, koeriers;Arnhem/Nijmegen (CR);2016;1556.0
2571;49+53 Vervoer over land, post, koeriers;Arnhem/Nijmegen (CR);2017;1574.0
2572;49+53 Vervoer over land, post, koeriers;Zuidwest-Gelderland (CR);2016;736.0
2573;49+53 Vervoer over land, post, koeriers;Zuidwest-Gelderland (CR);2017;798.0
2574;49+53 Vervoer over land, post, koeriers;Utrecht (CR);2016;2883.0
2575;49+53 Vervoer over land, post, koeriers;Utrecht (CR);2017;3006.0
2576;49+53 Vervoer over land, post, koeriers;Kop van Noord-Holland (CR);2016;617.0
2577;49+53 Vervoer over land, post, koeriers;Kop van Noord-Holland (CR);2017;630.0
2578;49+53 Vervoer over land, post, koeriers;Alkmaar en omgeving (CR);2016;342.0
2579;49+53 Vervoer over land, post, koeriers;Alkmaar en omgeving (CR);2017;313.0
2580;49+53 Vervoer over land, post, koeriers;IJmond (CR);2016;259.0
2581;49+53 Vervoer over land, post, koeriers;IJmond (CR);2017;266.0
2582;49+53 Vervoer over land, post, koeriers;Agglomeratie Haarlem (CR);2016;192.0
2583;49+53 Vervoer over land, post, koeriers;Agglomeratie Haarlem (CR);2017;203.0
2584;49+53 Vervoer over land, post, koeriers;Zaanstreek (CR);2016;187.0
2585;49+53 Vervoer over land, post, koeriers;Zaanstreek (CR);2017;204.0
2586;49+53 Vervoer over land, post, koeriers;Groot-Amsterdam (CR);2016;2977.0
2587;49+53 Vervoer over land, post, koeriers;Groot-Amsterdam (CR);2017;3124.0
2588;49+53 Vervoer over land, post, koeriers;Het Gooi en Vechtstreek (CR);2016;152.0
2589;49+53 Vervoer over land, post, koeriers;Het Gooi en Vechtstreek (CR);2017;185.0
2590;49+53 Vervoer over land, post, koeriers;Agglomeratie Leiden en Bollenstreek (CR);2016;406.0
2591;49+53 Vervoer over land, post, koeriers;Agglomeratie Leiden en Bollenstreek (CR);2017;435.0
2592;49+53 Vervoer over land, post, koeriers;Agglomeratie 's-Gravenhage (CR);2016;1169.0
2593;49+53 Vervoer over land, post, koeriers;Agglomeratie 's-Gravenhage (CR);2017;1350.0
2594;49+53 Vervoer over land, post, koeriers;Delft en Westland (CR);2016;695.0
2595;49+53 Vervoer over land, post, koeriers;Delft en Westland (CR);2017;739.0
2596;49+53 Vervoer over land, post, koeriers;Oost-Zuid-Holland (CR);2016;773.0
2597;49+53 Vervoer over land, post, koeriers;Oost-Zuid-Holland (CR);2017;776.0
2598;49+53 Vervoer over land, post, koeriers;Groot-Rijnmond (CR);2016;3795.0
2599;49+53 Vervoer over land, post, koeriers;Groot-Rijnmond (CR);2017;4035.0
2600;49+53 Vervoer over land, post, koeriers;Zuidoost-Zuid-Holland (CR);2016;1062.0
2601;49+53 Vervoer over land, post, koeriers;Zuidoost-Zuid-Holland (CR);2017;1144.0
2602;49+53 Vervoer over land, post, koeriers;Zeeuwsch-Vlaanderen (CR);2016;257.0
2603;49+53 Vervoer over land, post, koeriers;Zeeuwsch-Vlaanderen (CR);2017;259.0
2604;49+53 Vervoer over land, post, koeriers;Overig Zeeland (CR);2016;400.0
2605;49+53 Vervoer over land, post, koeriers;Overig Zeeland (CR);2017;422.0
2606;49+53 Vervoer over land, post, koeriers;West-Noord-Brabant (CR);2016;1778.0
2607;49+53 Vervoer over land, post, koeriers;West-Noord-Brabant (CR);2017;1847.0
2608;49+53 Vervoer over land, post, koeriers;Midden-Noord-Brabant (CR);2016;948.0
2609;49+53 Vervoer over land, post, koeriers;Midden-Noord-Brabant (CR);2017;968.0
2610;49+53 Vervoer over land, post, koeriers;Noordoost-Noord-Brabant (CR);2016;1279.0
2611;49+53 Vervoer over land, post, koeriers;Noordoost-Noord-Brabant (CR);2017;1359.0
2612;49+53 Vervoer over land, post, koeriers;Zuidoost-Noord-Brabant (CR);2016;1961.0
2613;49+53 Vervoer over land, post, koeriers;Zuidoost-Noord-Brabant (CR);2017;1998.0
2614;49+53 Vervoer over land, post, koeriers;Noord-Limburg (CR);2016;1326.0
2615;49+53 Vervoer over land, post, koeriers;Noord-Limburg (CR);2017;1321.0
2616;49+53 Vervoer over land, post, koeriers;Midden-Limburg (CR);2016;397.0
2617;49+53 Vervoer over land, post, koeriers;Midden-Limburg (CR);2017;415.0
2618;49+53 Vervoer over land, post, koeriers;Zuid-Limburg (CR);2016;892.0
2619;49+53 Vervoer over land, post, koeriers;Zuid-Limburg (CR);2017;962.0
2620;49+53 Vervoer over land, post, koeriers;Flevoland (CR);2016;663.0
2621;49+53 Vervoer over land, post, koeriers;Flevoland (CR);2017;662.0
2622;50-52 Overig vervoer en opslag;Nederland;2016;47838.0
2623;50-52 Overig vervoer en opslag;Nederland;2017;50888.0
2624;50-52 Overig vervoer en opslag;Noord-Nederland (LD);2016;1844.0
2625;50-52 Overig vervoer en opslag;Noord-Nederland (LD);2017;2026.0
2626;50-52 Overig vervoer en opslag;Oost-Nederland (LD);2016;2439.0
2627;50-52 Overig vervoer en opslag;Oost-Nederland (LD);2017;2726.0
2628;50-52 Overig vervoer en opslag;West-Nederland (LD);2016;37447.0
2629;50-52 Overig vervoer en opslag;West-Nederland (LD);2017;39435.0
2630;50-52 Overig vervoer en opslag;Zuid-Nederland (LD);2016;6108.0
2631;50-52 Overig vervoer en opslag;Zuid-Nederland (LD);2017;6701.0
2632;50-52 Overig vervoer en opslag;Groningen (PV);2016;1180.0
2633;50-52 Overig vervoer en opslag;Groningen (PV);2017;1334.0
2634;50-52 Overig vervoer en opslag;Friesland (PV);2016;536.0
2635;50-52 Overig vervoer en opslag;Friesland (PV);2017;538.0
2636;50-52 Overig vervoer en opslag;Drenthe (PV);2016;128.0
2637;50-52 Overig vervoer en opslag;Drenthe (PV);2017;154.0
2638;50-52 Overig vervoer en opslag;Overijssel (PV);2016;713.0
2639;50-52 Overig vervoer en opslag;Overijssel (PV);2017;677.0
2640;50-52 Overig vervoer en opslag;Flevoland (PV);2016;280.0
2641;50-52 Overig vervoer en opslag;Flevoland (PV);2017;317.0
2642;50-52 Overig vervoer en opslag;Gelderland (PV);2016;1447.0
2643;50-52 Overig vervoer en opslag;Gelderland (PV);2017;1732.0
2644;50-52 Overig vervoer en opslag;Utrecht (PV);2016;781.0
2645;50-52 Overig vervoer en opslag;Utrecht (PV);2017;845.0
2646;50-52 Overig vervoer en opslag;Noord-Holland (PV);2016;18221.0
2647;50-52 Overig vervoer en opslag;Noord-Holland (PV);2017;19776.0
2648;50-52 Overig vervoer en opslag;Zuid-Holland (PV);2016;17238.0
2649;50-52 Overig vervoer en opslag;Zuid-Holland (PV);2017;17716.0
2650;50-52 Overig vervoer en opslag;Zeeland (PV);2016;1208.0
2651;50-52 Overig vervoer en opslag;Zeeland (PV);2017;1099.0
2652;50-52 Overig vervoer en opslag;Noord-Brabant (PV);2016;4237.0
2653;50-52 Overig vervoer en opslag;Noord-Brabant (PV);2017;4610.0
2654;50-52 Overig vervoer en opslag;Limburg (PV);2016;1871.0
2655;50-52 Overig vervoer en opslag;Limburg (PV);2017;2091.0
2656;50-52 Overig vervoer en opslag;Oost-Groningen (CR);2016;63.0
2657;50-52 Overig vervoer en opslag;Oost-Groningen (CR);2017;74.0
2658;50-52 Overig vervoer en opslag;Delfzijl en omgeving (CR);2016;799.0
2659;50-52 Overig vervoer en opslag;Delfzijl en omgeving (CR);2017;911.0
2660;50-52 Overig vervoer en opslag;Overig Groningen (CR);2016;318.0
2661;50-52 Overig vervoer en opslag;Overig Groningen (CR);2017;349.0
2662;50-52 Overig vervoer en opslag;Noord-Friesland (CR);2016;282.0
2663;50-52 Overig vervoer en opslag;Noord-Friesland (CR);2017;255.0
2664;50-52 Overig vervoer en opslag;Zuidwest-Friesland (CR);2016;149.0
2665;50-52 Overig vervoer en opslag;Zuidwest-Friesland (CR);2017;107.0
2666;50-52 Overig vervoer en opslag;Zuidoost-Friesland (CR);2016;105.0
2667;50-52 Overig vervoer en opslag;Zuidoost-Friesland (CR);2017;176.0
2668;50-52 Overig vervoer en opslag;Noord-Drenthe (CR);2016;44.0
2669;50-52 Overig vervoer en opslag;Noord-Drenthe (CR);2017;48.0
2670;50-52 Overig vervoer en opslag;Zuidoost-Drenthe (CR);2016;33.0
2671;50-52 Overig vervoer en opslag;Zuidoost-Drenthe (CR);2017;39.0
2672;50-52 Overig vervoer en opslag;Zuidwest-Drenthe (CR);2016;51.0
2673;50-52 Overig vervoer en opslag;Zuidwest-Drenthe (CR);2017;67.0
2674;50-52 Overig vervoer en opslag;Noord-Overijssel (CR);2016;475.0
2675;50-52 Overig vervoer en opslag;Noord-Overijssel (CR);2017;
2676;50-52 Overig vervoer en opslag;Zuidwest-Overijssel (CR);2016;
2677;50-52 Overig vervoer en opslag;Zuidwest-Overijssel (CR);2017;
2678;50-52 Overig vervoer en opslag;Twente (CR);2016;
2679;50-52 Overig vervoer en opslag;Twente (CR);2017;221.0
2680;50-52 Overig vervoer en opslag;Veluwe (CR);2016;291.0
2681;50-52 Overig vervoer en opslag;Veluwe (CR);2017;459.0
2682;50-52 Overig vervoer en opslag;Achterhoek (CR);2016;156.0
2683;50-52 Overig vervoer en opslag;Achterhoek (CR);2017;199.0
2684;50-52 Overig vervoer en opslag;Arnhem/Nijmegen (CR);2016;646.0
2685;50-52 Overig vervoer en opslag;Arnhem/Nijmegen (CR);2017;755.0
2686;50-52 Overig vervoer en opslag;Zuidwest-Gelderland (CR);2016;354.0
2687;50-52 Overig vervoer en opslag;Zuidwest-Gelderland (CR);2017;319.0
2688;50-52 Overig vervoer en opslag;Utrecht (CR);2016;781.0
2689;50-52 Overig vervoer en opslag;Utrecht (CR);2017;845.0
2690;50-52 Overig vervoer en opslag;Kop van Noord-Holland (CR);2016;484.0
2691;50-52 Overig vervoer en opslag;Kop van Noord-Holland (CR);2017;1269.0
2692;50-52 Overig vervoer en opslag;Alkmaar en omgeving (CR);2016;97.0
2693;50-52 Overig vervoer en opslag;Alkmaar en omgeving (CR);2017;94.0
2694;50-52 Overig vervoer en opslag;IJmond (CR);2016;290.0
2695;50-52 Overig vervoer en opslag;IJmond (CR);2017;361.0
2696;50-52 Overig vervoer en opslag;Agglomeratie Haarlem (CR);2016;36.0
2697;50-52 Overig vervoer en opslag;Agglomeratie Haarlem (CR);2017;40.0
2698;50-52 Overig vervoer en opslag;Zaanstreek (CR);2016;275.0
2699;50-52 Overig vervoer en opslag;Zaanstreek (CR);2017;293.0
2700;50-52 Overig vervoer en opslag;Groot-Amsterdam (CR);2016;16998.0
2701;50-52 Overig vervoer en opslag;Groot-Amsterdam (CR);2017;17674.0
2702;50-52 Overig vervoer en opslag;Het Gooi en Vechtstreek (CR);2016;39.0
2703;50-52 Overig vervoer en opslag;Het Gooi en Vechtstreek (CR);2017;46.0
2704;50-52 Overig vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2016;128.0
2705;50-52 Overig vervoer en opslag;Agglomeratie Leiden en Bollenstreek (CR);2017;161.0
2706;50-52 Overig vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2016;260.0
2707;50-52 Overig vervoer en opslag;Agglomeratie 's-Gravenhage (CR);2017;419.0
2708;50-52 Overig vervoer en opslag;Delft en Westland (CR);2016;273.0
2709;50-52 Overig vervoer en opslag;Delft en Westland (CR);2017;228.0
2710;50-52 Overig vervoer en opslag;Oost-Zuid-Holland (CR);2016;495.0
2711;50-52 Overig vervoer en opslag;Oost-Zuid-Holland (CR);2017;520.0
2712;50-52 Overig vervoer en opslag;Groot-Rijnmond (CR);2016;13845.0
