ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
1376;474 Shops selling consumer electronics;2007 September;106.5;122.0;87.3;2.6;-12.7;17.4
1377;474 Shops selling consumer electronics;2007 3rd quarter;110.1;123.2;89.4;5.7;-12.8;21.2
1378;474 Shops selling consumer electronics;2007 October;109.0;120.5;90.5;2.3;-12.7;17.2
1379;474 Shops selling consumer electronics;2007 November;118.0;120.1;98.3;5.0;-12.1;19.5
1380;474 Shops selling consumer electronics;2007 December;151.6;119.3;127.1;1.9;-11.8;15.6
1381;474 Shops selling consumer electronics;2007 4th quarter;126.2;120.0;105.2;3.0;-12.2;17.3
1382;474 Shops selling consumer electronics;2007;112.6;125.6;89.7;4.5;-12.2;19.1
1383;474 Shops selling consumer electronics;2008 January;119.3;118.3;100.9;3.7;-11.5;17.1
1384;474 Shops selling consumer electronics;2008 February;98.1;117.7;83.3;-1.5;-10.6;10.2
1385;474 Shops selling consumer electronics;2008 March;101.4;116.2;87.3;-7.6;-10.7;3.5
1386;474 Shops selling consumer electronics;2008 1st quarter;106.3;117.4;90.5;-1.7;-10.9;10.3
1387;474 Shops selling consumer electronics;2008 April;101.0;114.2;88.5;11.6;-11.7;26.4
1388;474 Shops selling consumer electronics;2008 May;105.9;113.2;93.6;-2.2;-11.3;10.2
1389;474 Shops selling consumer electronics;2008 June;116.9;112.4;104.0;-1.9;-10.4;9.6
1390;474 Shops selling consumer electronics;2008 2nd quarter;108.0;113.3;95.3;1.9;-11.2;14.6
1391;474 Shops selling consumer electronics;2008 July;116.3;111.8;104.0;-0.9;-10.2;10.3
1392;474 Shops selling consumer electronics;2008 August;108.5;111.2;97.6;1.9;-9.7;12.8
1393;474 Shops selling consumer electronics;2008 September;104.2;110.0;94.7;-2.2;-9.9;8.5
1394;474 Shops selling consumer electronics;2008 3rd quarter;109.7;111.0;98.8;-0.4;-9.9;10.5
1395;474 Shops selling consumer electronics;2008 October;109.7;108.5;101.1;0.6;-10.0;11.8
1396;474 Shops selling consumer electronics;2008 November;114.2;107.9;105.8;-3.3;-10.2;7.7
1397;474 Shops selling consumer electronics;2008 December;139.5;106.7;130.8;-8.0;-10.6;2.9
1398;474 Shops selling consumer electronics;2008 4th quarter;121.1;107.7;112.5;-4.0;-10.3;6.9
1399;474 Shops selling consumer electronics;2008;111.3;112.3;99.0;-1.2;-10.6;10.5
1400;474 Shops selling consumer electronics;2009 January;114.2;106.0;107.8;-4.2;-10.4;6.9
1401;474 Shops selling consumer electronics;2009 February;91.0;105.5;86.2;-7.3;-10.4;3.5
1402;474 Shops selling consumer electronics;2009 March;91.3;104.8;87.1;-10.0;-9.8;-0.2
1403;474 Shops selling consumer electronics;2009 1st quarter;98.8;105.4;93.8;-7.0;-10.2;3.6
1404;474 Shops selling consumer electronics;2009 April;83.5;104.6;79.9;-17.4;-8.4;-9.8
1405;474 Shops selling consumer electronics;2009 May;95.2;103.6;91.9;-10.1;-8.4;-1.8
1406;474 Shops selling consumer electronics;2009 June;92.2;103.5;89.0;-21.2;-7.9;-14.4
1407;474 Shops selling consumer electronics;2009 2nd quarter;90.3;103.9;86.9;-16.4;-8.3;-8.8
1408;474 Shops selling consumer electronics;2009 July;99.4;103.0;96.5;-14.5;-7.9;-7.2
1409;474 Shops selling consumer electronics;2009 August;92.3;102.9;89.8;-14.9;-7.5;-8.0
1410;474 Shops selling consumer electronics;2009 September;95.3;103.3;92.3;-8.5;-6.1;-2.6
1411;474 Shops selling consumer electronics;2009 3rd quarter;95.7;103.0;92.9;-12.7;-7.2;-6.0
1412;474 Shops selling consumer electronics;2009 October;100.3;102.8;97.7;-8.5;-5.3;-3.5
1413;474 Shops selling consumer electronics;2009 November;101.9;102.6;99.3;-10.8;-4.9;-6.1
1414;474 Shops selling consumer electronics;2009 December;134.0;101.9;131.4;-4.0;-4.4;0.5
1415;474 Shops selling consumer electronics;2009 4th quarter;112.1;102.4;109.4;-7.5;-4.9;-2.7
1416;474 Shops selling consumer electronics;2009;99.2;103.7;95.7;-10.8;-7.7;-3.4
1417;474 Shops selling consumer electronics;2010 January;110.3;101.6;108.6;-3.4;-4.1;0.7
1418;474 Shops selling consumer electronics;2010 February;85.9;102.0;84.3;-5.5;-3.3;-2.3
1419;474 Shops selling consumer electronics;2010 March;89.5;101.6;88.1;-2.0;-3.0;1.1
1420;474 Shops selling consumer electronics;2010 1st quarter;95.3;101.7;93.6;-3.6;-3.5;-0.1
1421;474 Shops selling consumer electronics;2010 April;80.4;100.6;80.0;-3.7;-3.8;0.2
1422;474 Shops selling consumer electronics;2010 May;90.5;100.1;90.4;-5.0;-3.4;-1.6
1423;474 Shops selling consumer electronics;2010 June;100.0;99.8;100.2;8.5;-3.6;12.5
1424;474 Shops selling consumer electronics;2010 2nd quarter;90.3;100.1;90.2;0.0;-3.6;3.8
1425;474 Shops selling consumer electronics;2010 July;103.0;99.1;104.0;3.6;-3.8;7.8
1426;474 Shops selling consumer electronics;2010 August;102.4;99.2;103.3;10.9;-3.6;15.0
1427;474 Shops selling consumer electronics;2010 September;100.3;100.0;100.4;5.3;-3.2;8.7
1428;474 Shops selling consumer electronics;2010 3rd quarter;101.9;99.4;102.5;6.5;-3.5;10.4
1429;474 Shops selling consumer electronics;2010 October;101.6;99.3;102.3;1.2;-3.4;4.8
1430;474 Shops selling consumer electronics;2010 November;103.3;98.6;104.8;1.4;-3.9;5.6
1431;474 Shops selling consumer electronics;2010 December;132.6;98.3;135.0;-1.0;-3.6;2.7
1432;474 Shops selling consumer electronics;2010 4th quarter;112.5;98.7;114.0;0.4;-3.6;4.2
1433;474 Shops selling consumer electronics;2010;100.0;100.0;100.0;0.8;-3.6;4.5
1434;474 Shops selling consumer electronics;2011 January;112.6;97.8;115.1;2.1;-3.7;6.0
1435;474 Shops selling consumer electronics;2011 February;86.1;97.1;88.6;0.2;-4.8;5.2
1436;474 Shops selling consumer electronics;2011 March;86.9;96.3;90.2;-2.9;-5.3;2.5
1437;474 Shops selling consumer electronics;2011 1st quarter;95.2;97.1;98.1;-0.1;-4.6;4.7
1438;474 Shops selling consumer electronics;2011 April;78.5;95.7;82.0;-2.4;-4.8;2.5
1439;474 Shops selling consumer electronics;2011 May;90.0;95.5;94.3;-0.6;-4.6;4.3
1440;474 Shops selling consumer electronics;2011 June;97.3;94.9;102.5;-2.7;-4.9;2.3
1441;474 Shops selling consumer electronics;2011 2nd quarter;88.6;95.3;92.9;-1.9;-4.8;3.0
1442;474 Shops selling consumer electronics;2011 July;105.1;94.7;111.0;2.1;-4.4;6.8
1443;474 Shops selling consumer electronics;2011 August;99.1;95.1;104.2;-3.2;-4.1;0.9
1444;474 Shops selling consumer electronics;2011 September;90.5;94.9;95.4;-9.8;-5.1;-5.0
1445;474 Shops selling consumer electronics;2011 3rd quarter;98.3;94.9;103.5;-3.6;-4.5;1.0
1446;474 Shops selling consumer electronics;2011 October;94.5;94.1;100.5;-7.0;-5.3;-1.8
1447;474 Shops selling consumer electronics;2011 November;100.7;93.9;107.2;-2.6;-4.7;2.3
1448;474 Shops selling consumer electronics;2011 December;128.0;93.8;136.5;-3.5;-4.5;1.1
1449;474 Shops selling consumer electronics;2011 4th quarter;107.7;93.9;114.7;-4.2;-4.9;0.6
1450;474 Shops selling consumer electronics;2011;97.4;95.3;102.2;-2.6;-4.7;2.2
1451;474 Shops selling consumer electronics;2012 January;109.5;93.2;117.5;-2.8;-4.7;2.0
1452;474 Shops selling consumer electronics;2012 February;82.3;92.8;88.7;-4.4;-4.5;0.1
1453;474 Shops selling consumer electronics;2012 March;88.7;92.2;96.2;2.1;-4.2;6.6
1454;474 Shops selling consumer electronics;2012 1st quarter;93.5;92.7;100.8;-1.8;-4.5;2.8
1455;474 Shops selling consumer electronics;2012 April;78.7;92.0;85.5;0.3;-3.8;4.3
1456;474 Shops selling consumer electronics;2012 May;91.6;91.7;99.8;1.8;-3.9;5.9
1457;474 Shops selling consumer electronics;2012 June;103.8;91.6;113.4;6.7;-3.5;10.6
1458;474 Shops selling consumer electronics;2012 2nd quarter;91.3;91.8;99.5;3.1;-3.8;7.2
1459;474 Shops selling consumer electronics;2012 July;95.7;93.3;102.6;-9.0;-1.5;-7.6
1460;474 Shops selling consumer electronics;2012 August;91.4;92.8;98.4;-7.8;-2.4;-5.5
1461;474 Shops selling consumer electronics;2012 September;97.5;92.5;105.4;7.7;-2.5;10.5
1462;474 Shops selling consumer electronics;2012 3rd quarter;94.8;92.9;102.1;-3.5;-2.2;-1.4
1463;474 Shops selling consumer electronics;2012 October;86.6;93.3;92.8;-8.3;-0.8;-7.6
1464;474 Shops selling consumer electronics;2012 November;93.0;93.8;99.2;-7.6;-0.1;-7.5
1465;474 Shops selling consumer electronics;2012 December;118.2;93.7;126.2;-7.6;-0.1;-7.5
1466;474 Shops selling consumer electronics;2012 4th quarter;99.3;93.6;106.1;-7.8;-0.3;-7.5
1467;474 Shops selling consumer electronics;2012;94.7;92.7;102.2;-2.8;-2.7;-0.1
1468;474 Shops selling consumer electronics;2013 January;103.7;93.1;111.3;-5.3;-0.1;-5.3
1469;474 Shops selling consumer electronics;2013 February;75.4;92.4;81.6;-8.3;-0.4;-8.0
1470;474 Shops selling consumer electronics;2013 March;83.4;92.2;90.4;-6.0;0.0;-6.0
1471;474 Shops selling consumer electronics;2013 1st quarter;87.5;92.6;94.5;-6.4;-0.2;-6.3
1472;474 Shops selling consumer electronics;2013 April;72.4;92.2;78.5;-8.0;0.2;-8.2
1473;474 Shops selling consumer electronics;2013 May;84.1;91.6;91.9;-8.1;-0.2;-8.0
1474;474 Shops selling consumer electronics;2013 June;87.3;92.2;94.6;-16.0;0.7;-16.5
1475;474 Shops selling consumer electronics;2013 2nd quarter;81.3;92.0;88.3;-11.0;0.3;-11.3
1476;474 Shops selling consumer electronics;2013 July;83.0;92.2;90.0;-13.2;-1.1;-12.3
1477;474 Shops selling consumer electronics;2013 August;85.7;92.2;92.9;-6.2;-0.6;-5.6
1478;474 Shops selling consumer electronics;2013 September;80.0;91.7;87.2;-18.0;-0.9;-17.2
1479;474 Shops selling consumer electronics;2013 3rd quarter;82.9;92.0;90.0;-12.6;-0.9;-11.8
1480;474 Shops selling consumer electronics;2013 October;82.4;90.9;90.7;-4.9;-2.6;-2.3
1481;474 Shops selling consumer electronics;2013 November ;89.6;90.5;99.0;-3.7;-3.5;-0.2
1482;474 Shops selling consumer electronics;2013 December ;113.4;90.1;125.9;-4.1;-3.8;-0.3
1483;474 Shops selling consumer electronics;2013 4th quarter;95.1;90.5;105.1;-4.2;-3.3;-0.9
1484;474 Shops selling consumer electronics;2013;86.7;91.8;94.5;-8.5;-1.0;-7.5
1485;474 Shops selling consumer electronics;2014 January;102.7;89.8;114.3;-1.0;-3.5;2.7
1486;474 Shops selling consumer electronics;2014 February;81.9;89.4;91.7;8.6;-3.3;12.3
1487;474 Shops selling consumer electronics;2014 March;83.1;88.8;93.6;-0.3;-3.7;3.5
1488;474 Shops selling consumer electronics;2014 1st quarter;89.2;89.3;99.9;2.0;-3.5;5.7
1489;474 Shops selling consumer electronics;2014 April;78.8;88.2;89.4;8.9;-4.3;13.9
1490;474 Shops selling consumer electronics;2014 May;84.6;88.8;95.3;0.6;-3.0;3.7
1491;474 Shops selling consumer electronics;2014 June;82.0;88.5;92.7;-6.0;-4.0;-2.0
1492;474 Shops selling consumer electronics;2014 2nd quarter;81.8;88.5;92.5;0.7;-3.8;4.7
1493;474 Shops selling consumer electronics;2014 July;82.8;88.1;94.0;-0.2;-4.5;4.5
1494;474 Shops selling consumer electronics;2014 August;88.3;87.3;101.2;3.0;-5.4;8.9
1495;474 Shops selling consumer electronics;2014 September;82.8;86.8;95.4;3.5;-5.3;9.4
1496;474 Shops selling consumer electronics;2014 3rd quarter;84.6;87.4;96.9;2.1;-5.1;7.6
1497;474 Shops selling consumer electronics;2014 October;90.7;86.4;105.0;10.1;-5.0;15.9
1498;474 Shops selling consumer electronics;2014 November;89.4;85.3;104.8;-0.2;-5.7;5.9
1499;474 Shops selling consumer electronics;2014 December;116.1;85.2;136.4;2.4;-5.5;8.3
1500;474 Shops selling consumer electronics;2014 4th quarter;98.8;85.6;115.4;3.8;-5.4;9.7
1501;474 Shops selling consumer electronics;2014;88.6;87.7;101.0;2.2;-4.4;7.0
1502;474 Shops selling consumer electronics;2015 January;106.0;84.5;125.5;3.3;-6.0;9.8
1503;474 Shops selling consumer electronics;2015 February;77.8;84.3;92.3;-5.0;-5.7;0.7
1504;474 Shops selling consumer electronics;2015 March;77.0;84.0;91.7;-7.3;-5.4;-2.1
1505;474 Shops selling consumer electronics;2015 1st quarter;86.9;84.3;103.2;-2.6;-5.7;3.3
1506;474 Shops selling consumer electronics;2015 April;70.7;84.6;83.6;-10.3;-4.1;-6.5
1507;474 Shops selling consumer electronics;2015 May;80.7;85.7;94.2;-4.7;-3.5;-1.2
1508;474 Shops selling consumer electronics;2015 June;82.4;86.4;95.3;0.4;-2.3;2.8
1509;474 Shops selling consumer electronics;2015 2nd quarter;77.9;85.6;91.1;-4.8;-3.3;-1.5
1510;474 Shops selling consumer electronics;2015 July;86.6;86.6;99.9;4.5;-1.7;6.3
1511;474 Shops selling consumer electronics;2015 August;84.4;87.3;96.7;-4.3;0.1;-4.4
1512;474 Shops selling consumer electronics;2015 September;80.5;86.5;93.0;-2.8;-0.3;-2.5
1513;474 Shops selling consumer electronics;2015 3rd quarter;83.8;86.8;96.5;-0.9;-0.6;-0.3
1514;474 Shops selling consumer electronics;2015 October;85.1;86.9;98.0;-6.2;0.6;-6.7
1515;474 Shops selling consumer electronics;2015 November;86.1;86.0;100.1;-3.8;0.8;-4.5
1516;474 Shops selling consumer electronics;2015 December;112.2;85.6;131.0;-3.4;0.5;-3.9
1517;474 Shops selling consumer electronics;2015 4th quarter;94.4;86.2;109.6;-4.4;0.6;-5.0
1518;474 Shops selling consumer electronics;2015;85.8;85.7;100.1;-3.2;-2.3;-0.9
1519;474 Shops selling consumer electronics;2016 January;99.9;86.4;115.7;-5.8;2.3;-7.8
1520;474 Shops selling consumer electronics;2016 February;72.5;86.5;83.8;-6.8;2.6;-9.2
1521;474 Shops selling consumer electronics;2016 March;70.7;86.1;82.2;-8.2;2.4;-10.4
1522;474 Shops selling consumer electronics;2016 1st quarter;81.0;86.3;93.9;-6.8;2.4;-9.0
1523;474 Shops selling consumer electronics;2016 April;70.1;84.3;83.1;-1.0;-0.3;-0.6
1524;474 Shops selling consumer electronics;2016 May;72.3;84.0;86.1;-10.4;-1.9;-8.6
1525;474 Shops selling consumer electronics;2016 June;81.2;83.6;97.2;-1.4;-3.3;2.0
1526;474 Shops selling consumer electronics;2016 2nd quarter;74.5;84.0;88.8;-4.4;-1.9;-2.6
1527;474 Shops selling consumer electronics;2016 July;79.3;83.6;94.8;-8.4;-3.5;-5.1
1528;474 Shops selling consumer electronics;2016 August;78.7;85.1;92.5;-6.8;-2.6;-4.3
1529;474 Shops selling consumer electronics;2016 September;78.3;84.9;92.2;-2.7;-1.9;-0.9
1530;474 Shops selling consumer electronics;2016 3rd quarter;78.7;84.5;93.1;-6.1;-2.7;-3.5
1531;474 Shops selling consumer electronics;2016 October;83.2;85.4;97.4;-2.2;-1.7;-0.6
1532;474 Shops selling consumer electronics;2016 November;87.8;85.2;103.0;2.0;-0.9;2.9
1533;474 Shops selling consumer electronics;2016 December;111.4;84.5;131.9;-0.7;-1.3;0.6
1534;474 Shops selling consumer electronics;2016 4th quarter;94.1;85.0;110.7;-0.3;-1.3;1.0
1535;474 Shops selling consumer electronics;2016;82.1;85.0;96.6;-4.3;-0.9;-3.5
1536;474 Shops selling consumer electronics;2017 January;99.7;85.2;117.0;-0.2;-1.3;1.1
1537;474 Shops selling consumer electronics;2017 February;67.0;84.3;79.6;-7.5;-2.6;-5.0
1538;474 Shops selling consumer electronics;2017 March;67.5;84.2;80.2;-4.5;-2.1;-2.4
1539;474 Shops selling consumer electronics;2017 1st quarter;78.1;84.6;92.3;-3.6;-2.0;-1.6
1540;474 Shops selling consumer electronics;2017 April;62.7;82.6;75.9;-10.5;-2.1;-8.6
1541;474 Shops selling consumer electronics;2017 May;71.6;81.9;87.4;-1.0;-2.4;1.5
1542;474 Shops selling consumer electronics;2017 June;74.9;81.6;91.8;-7.8;-2.4;-5.5
1543;474 Shops selling consumer electronics;2017 2nd quarter;69.7;82.0;85.0;-6.4;-2.3;-4.2
1544;474 Shops selling consumer electronics;2017 July;80.0;82.9;96.5;0.9;-0.9;1.8
1545;474 Shops selling consumer electronics;2017 August;77.6;82.9;93.6;-1.3;-2.5;1.2
1546;474 Shops selling consumer electronics;2017 September;79.9;84.3;94.8;2.0;-0.8;2.8
1547;474 Shops selling consumer electronics;2017 3rd quarter;79.2;83.4;95.0;0.5;-1.4;1.9
1548;474 Shops selling consumer electronics;2017 October;78.4;84.8;92.5;-5.8;-0.8;-5.0
1549;474 Shops selling consumer electronics;2017 November;92.6;84.9;109.1;5.5;-0.4;6.0
1550;474 Shops selling consumer electronics;2017 December;106.0;83.9;126.3;-4.9;-0.7;-4.2
1551;474 Shops selling consumer electronics;2017 4th quarter;92.3;84.5;109.3;-1.9;-0.6;-1.3
1552;474 Shops selling consumer electronics;2017;79.8;83.6;95.5;-2.8;-1.6;-1.2
1553;474 Shops selling consumer electronics;2018 January;97.2;83.5;116.4;-2.5;-2.0;-0.5
1554;4741 Shops for computers and software;2005 January;120.3;164.1;73.3;-18.0;-18.6;0.7
1555;4741 Shops for computers and software;2005 February;111.1;163.8;67.9;-22.9;-17.3;-6.8
1556;4741 Shops for computers and software;2005 March;121.5;162.6;74.7;-13.5;-14.1;0.8
1557;4741 Shops for computers and software;2005 1st quarter;117.6;163.5;72.0;-18.2;-16.7;-1.7
1558;4741 Shops for computers and software;2005 April;103.9;161.5;64.3;-11.9;-13.7;2.1
1559;4741 Shops for computers and software;2005 May;96.2;160.2;60.0;-2.8;-12.9;11.7
1560;4741 Shops for computers and software;2005 June;109.1;159.0;68.6;-3.2;-12.1;10.1
1561;4741 Shops for computers and software;2005 2nd quarter;103.0;160.2;64.3;-6.2;-12.9;7.8
1562;4741 Shops for computers and software;2005 July;108.2;158.9;68.1;-0.7;-10.8;11.4
1563;4741 Shops for computers and software;2005 August;112.7;160.0;70.5;4.9;-8.0;14.0
1564;4741 Shops for computers and software;2005 September;123.1;157.4;78.2;6.5;-9.8;18.1
1565;4741 Shops for computers and software;2005 3rd quarter;114.7;158.8;72.2;3.6;-9.6;14.6
1566;4741 Shops for computers and software;2005 October;119.8;157.4;76.1;6.0;-7.1;14.2
1567;4741 Shops for computers and software;2005 November;133.0;157.7;84.3;9.4;-5.9;16.2
1568;4741 Shops for computers and software;2005 December;153.5;158.1;97.1;1.2;-4.7;6.1
1569;4741 Shops for computers and software;2005 4th quarter;135.4;157.7;85.9;5.2;-5.9;11.8
1570;4741 Shops for computers and software;2005;117.7;160.1;73.5;-4.5;-11.5;7.9
1571;4741 Shops for computers and software;2006 January;138.1;157.4;87.8;14.8;-4.1;19.7
1572;4741 Shops for computers and software;2006 February;115.6;157.2;73.6;4.0;-4.0;8.4
1573;4741 Shops for computers and software;2006 March;124.1;156.9;79.1;2.2;-3.5;5.9
1574;4741 Shops for computers and software;2006 1st quarter;125.9;157.1;80.1;7.1;-3.9;11.4
1575;4741 Shops for computers and software;2006 April;104.0;155.0;67.1;0.1;-4.0;4.3
1576;4741 Shops for computers and software;2006 May;105.8;152.5;69.4;10.0;-4.8;15.6
1577;4741 Shops for computers and software;2006 June;110.1;150.7;73.1;0.9;-5.3;6.5
1578;4741 Shops for computers and software;2006 2nd quarter;106.6;152.7;69.8;3.5;-4.7;8.6
1579;4741 Shops for computers and software;2006 July;88.6;148.3;59.8;-18.1;-6.7;-12.2
1580;4741 Shops for computers and software;2006 August;105.0;147.7;71.1;-6.8;-7.6;0.9
1581;4741 Shops for computers and software;2006 September;112.5;146.9;76.6;-8.6;-6.7;-2.0
1582;4741 Shops for computers and software;2006 3rd quarter;102.1;147.6;69.1;-11.0;-7.0;-4.3
1583;4741 Shops for computers and software;2006 October;114.4;146.5;78.1;-4.5;-6.9;2.6
1584;4741 Shops for computers and software;2006 November;127.0;144.7;87.7;-4.5;-8.2;4.0
1585;4741 Shops for computers and software;2006 December;164.0;142.4;115.1;6.9;-9.9;18.6
1586;4741 Shops for computers and software;2006 4th quarter;135.1;144.5;93.5;-0.2;-8.4;8.9
1587;4741 Shops for computers and software;2006;117.4;150.5;78.0;-0.2;-6.0;6.1
1588;4741 Shops for computers and software;2007 January;129.8;139.7;92.9;-6.0;-11.2;5.9
1589;4741 Shops for computers and software;2007 February;125.5;137.0;91.6;8.5;-12.8;24.5
1590;4741 Shops for computers and software;2007 March;130.6;135.6;96.3;5.2;-13.5;21.7
1591;4741 Shops for computers and software;2007 1st quarter;128.6;137.5;93.6;2.1;-12.5;16.7
1592;4741 Shops for computers and software;2007 April;96.8;133.7;72.4;-6.9;-13.7;7.9
1593;4741 Shops for computers and software;2007 May;112.4;131.6;85.4;6.2;-13.7;23.1
1594;4741 Shops for computers and software;2007 June;123.6;129.5;95.4;12.2;-14.0;30.6
1595;4741 Shops for computers and software;2007 2nd quarter;110.9;131.6;84.3;4.0;-13.8;20.7
1596;4741 Shops for computers and software;2007 July;105.1;128.1;82.1;18.6;-13.6;37.3
1597;4741 Shops for computers and software;2007 August;112.8;125.5;89.9;7.4;-15.0;26.4
1598;4741 Shops for computers and software;2007 September;113.6;125.9;90.3;1.0;-14.3;17.8
1599;4741 Shops for computers and software;2007 3rd quarter;110.5;126.5;87.4;8.3;-14.3;26.4
1600;4741 Shops for computers and software;2007 October;111.8;125.8;88.9;-2.3;-14.1;13.8
1601;4741 Shops for computers and software;2007 November;125.0;124.8;100.2;-1.5;-13.8;14.2
1602;4741 Shops for computers and software;2007 December;135.0;123.1;109.7;-17.7;-13.6;-4.8
1603;4741 Shops for computers and software;2007 4th quarter;123.9;124.6;99.5;-8.3;-13.8;6.4
1604;4741 Shops for computers and software;2007;118.5;130.0;91.1;0.9;-13.6;16.8
1605;4741 Shops for computers and software;2008 January;110.9;121.3;91.5;-14.5;-13.2;-1.5
1606;4741 Shops for computers and software;2008 February;102.9;120.5;85.4;-18.0;-12.1;-6.8
1607;4741 Shops for computers and software;2008 March;101.7;118.7;85.7;-22.2;-12.5;-11.0
1608;4741 Shops for computers and software;2008 1st quarter;105.2;120.2;87.5;-18.2;-12.6;-6.5
1609;4741 Shops for computers and software;2008 April;100.7;115.3;87.4;4.0;-13.8;20.7
1610;4741 Shops for computers and software;2008 May;91.1;113.1;80.5;-19.0;-14.1;-5.7
1611;4741 Shops for computers and software;2008 June;107.3;112.2;95.6;-13.2;-13.4;0.2
1612;4741 Shops for computers and software;2008 2nd quarter;99.7;113.5;87.8;-10.1;-13.7;4.2
1613;4741 Shops for computers and software;2008 July;94.3;110.1;85.6;-10.3;-14.0;4.3
1614;4741 Shops for computers and software;2008 August;99.5;108.8;91.5;-11.8;-13.3;1.7
1615;4741 Shops for computers and software;2008 September;107.6;108.3;99.4;-5.2;-13.9;10.1
1616;4741 Shops for computers and software;2008 3rd quarter;100.5;109.1;92.1;-9.1;-13.7;5.4
1617;4741 Shops for computers and software;2008 October;101.8;107.5;94.7;-9.0;-14.5;6.5
1618;4741 Shops for computers and software;2008 November;103.0;107.7;95.7;-17.6;-13.7;-4.5
1619;4741 Shops for computers and software;2008 December;114.2;106.3;107.4;-15.4;-13.6;-2.1
1620;4741 Shops for computers and software;2008 4th quarter;106.3;107.2;99.2;-14.2;-14.0;-0.3
1621;4741 Shops for computers and software;2008;102.9;112.5;91.5;-13.1;-13.5;0.4
1622;4741 Shops for computers and software;2009 January;102.4;104.8;97.7;-7.7;-13.6;6.9
1623;4741 Shops for computers and software;2009 February;88.6;105.2;84.2;-13.9;-12.7;-1.4
1624;4741 Shops for computers and software;2009 March;91.9;104.2;88.2;-9.6;-12.2;3.0
1625;4741 Shops for computers and software;2009 1st quarter;94.3;104.7;90.1;-10.3;-12.9;2.9
1626;4741 Shops for computers and software;2009 April;77.6;102.8;75.6;-22.9;-10.9;-13.5
1627;4741 Shops for computers and software;2009 May;81.1;102.4;79.2;-11.0;-9.5;-1.6
1628;4741 Shops for computers and software;2009 June;84.1;103.5;81.3;-21.6;-7.8;-15.0
1629;4741 Shops for computers and software;2009 2nd quarter;80.9;102.9;78.7;-18.8;-9.4;-10.4
1630;4741 Shops for computers and software;2009 July;81.7;102.8;79.5;-13.4;-6.7;-7.2
1631;4741 Shops for computers and software;2009 August;78.5;102.3;76.7;-21.1;-6.0;-16.1
1632;4741 Shops for computers and software;2009 September;90.3;102.8;87.8;-16.2;-5.1;-11.6
1633;4741 Shops for computers and software;2009 3rd quarter;83.5;102.6;81.3;-16.9;-5.9;-11.7
1634;4741 Shops for computers and software;2009 October;94.9;102.6;92.4;-6.8;-4.5;-2.4
1635;4741 Shops for computers and software;2009 November;96.0;102.4;93.8;-6.8;-4.9;-1.9
1636;4741 Shops for computers and software;2009 December;121.9;102.3;119.1;6.7;-3.8;10.9
