ID;Bedrijfsgroepen;WarmtekrachtkoppelingWKK;TypenInstallatie;Perioden;InzetTotaal_1;InzetVanAardgas_2;InzetVanStookolie_3;InzetVanSteenkool_4;InzetVanOverigeBrandstoffen_5;InzetTotaal_6;InzetVanAardgas_7;InzetVanStookolie_8;InzetVanSteenkool_9;InzetVanOverigeBrandstoffen_10;ProductieTotaal_11;ProductieVanElektriciteit_12;ProductieVanWarmte_13;ProductieTotaal_14;ProductieVanElektriciteit_15;ProductieVanWarmte_16;ElektrischVermogen_17;ThermischVermogen_18;Installaties_19
7859;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2005;;;;;;;;;;;;;;;;;;;
7860;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2006;;;;;;;;;;;;;;;;;;;
7861;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2007;;;;;;;;;;;;;;;;;;;
7862;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2008;;;;;;;;;;;;;;;;;;;
7863;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2009;;;;;;;;;;;;;;;;;;;
7864;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2010;;;;;;;;;;;;;;;;;;;
7865;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2011;;;;;;;;;;;;;;;;;;;
7866;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2012;;;;;;;;;;;;;;;;;;;
7867;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2013;;;;;;;;;;;;;;;;;;;
7868;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2014;;;;;;;;;;;;;;;;;;;
7869;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2015;;;;;;;;;;;;;;;;;;;
7870;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2016;;;;;;;;;;;;;;;;;;;
7871;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2017;;;;;;;;;;;;;;;;;;;
7872;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2018;;;;;;;;;;;;;;;;;;;
7873;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2019;;;;;;;;;;;;;;;;;;;
7874;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2020;;;;;;;;;;;;;;;;;;;
7875;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2021;;;;;;;;;;;;;;;;;;;
7876;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2022;;;;;;;;;;;;;;;;;;;
7877;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2023;;;;;;;;;;;;;;;;;;;
7878;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;1998;;;;;;;;;;;;;;;;;;;
7879;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;1999;;;;;;;;;;;;;;;;;;;
7880;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2000;;;;;;;;;;;;;;;;;;;
7881;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2001;;;;;;;;;;;;;;;;;;;
7882;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2002;;;;;;;;;;;;;;;;;;;
7883;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2003;;;;;;;;;;;;;;;;;;;
7884;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2004;;;;;;;;;;;;;;;;;;;
7885;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2005;;;;;;;;;;;;;;;;;;;
7886;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2006;;;;;;;;;;;;;;;;;;;
7887;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2007;;;;;;;;;;;;;;;;;;;
7888;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2008;;;;;;;;;;;;;;;;;;;
7889;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2009;;;;;;;;;;;;;;;;;;;
7890;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2010;;;;;;;;;;;;;;;;;;;
7891;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2011;;;;;;;;;;;;;;;;;;;
7892;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2012;;;;;;;;;;;;;;;;;;;
7893;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2013;;;;;;;;;;;;;;;;;;;
7894;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2014;;;;;;;;;;;;;;;;;;;
7895;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2015;;;;;;;;;;;;;;;;;;;
7896;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2016;;;;;;;;;;;;;;;;;;;
7897;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2017;;;;;;;;;;;;;;;;;;;
7898;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2018;;;;;;;;;;;;;;;;;;;
7899;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2019;;;;;;;;;;;;;;;;;;;
7900;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2020;;;;;;;;;;;;;;;;;;;
7901;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2021;;;;;;;;;;;;;;;;;;;
7902;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2022;;;;;;;;;;;;;;;;;;;
7903;Gezondheidszorg;Totaal installaties met en zonder WKK;Steg-eenheid;2023;;;;;;;;;;;;;;;;;;;
7904;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;1998;323.0;10220.0;;;;323.0;323.0;;;;271.0;26507.0;175.0;271.0;95.0;175.0;4.0;50400.0;1.0
7905;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;1999;290.0;9158.0;;;;290.0;290.0;;;;242.0;23482.0;157.0;242.0;85.0;157.0;4.0;50400.0;1.0
7906;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2000;316.0;9981.0;;;;316.0;316.0;;;;263.0;25594.0;171.0;263.0;92.0;171.0;4.0;50400.0;1.0
7907;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2001;316.0;9981.0;;;;316.0;316.0;;;;263.0;25594.0;171.0;263.0;92.0;171.0;4.0;50400.0;1.0
7908;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2002;309.0;9751.0;;;;309.0;309.0;;;;257.0;25004.0;167.0;257.0;90.0;167.0;4.0;50400.0;1.0
7909;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2003;309.0;9751.0;;;;309.0;309.0;;;;257.0;25004.0;167.0;257.0;90.0;167.0;4.0;50400.0;1.0
7910;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2004;309.0;9751.0;;;;309.0;309.0;;;;257.0;25004.0;167.0;257.0;90.0;167.0;4.0;50400.0;1.0
7911;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2005;;;;;;;;;;;;;;;;;4.0;50400.0;1.0
7912;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2006;;;;;;;;;;;;;;;;;4.0;50400.0;1.0
7913;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2007;;;;;;;;;;;;;;;;;4.0;50400.0;1.0
7914;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2008;;;;;;;;;;;;;;;;;;;
7915;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2009;;;;;;;;;;;;;;;;;;;
7916;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2010;;;;;;;;;;;;;;;;;;;
7917;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2011;;;;;;;;;;;;;;;;;;;
7918;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2012;;;;;;;;;;;;;;;;;;;
7919;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2013;;;;;;;;;;;;;;;;;;;
7920;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2014;;;;;;;;;;;;;;;;;;;
7921;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2015;;;;;;;;;;;;;;;;;;;
7922;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2016;;;;;;;;;;;;;;;;;;;
7923;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2017;;;;;;;;;;;;;;;;;;;
7924;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2018;;;;;;;;;;;;;;;;;;;
7925;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2019;;;;;;;;;;;;;;;;;;;
7926;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2020;;;;;;;;;;;;;;;;;;;
7927;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2021;;;;;;;;;;;;;;;;;;;
7928;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2022;;;;;;;;;;;;;;;;;;;
7929;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasturbine;2023;;;;;;;;;;;;;;;;;;;
7930;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;1998;;;;;;;;;;;;;;;;;;;
7931;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;1999;;;;;;;;;;;;;;;;;;;
7932;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2000;;;;;;;;;;;;;;;;;;;
7933;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2001;;;;;;;;;;;;;;;;;;;
7934;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2002;;;;;;;;;;;;;;;;;;;
7935;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2003;;;;;;;;;;;;;;;;;;;
7936;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2004;;;;;;;;;;;;;;;;;;;
7937;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2005;;;;;;;;;;;;;;;;;;;
7938;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2006;;;;;;;;;;;;;;;;;;;
7939;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2007;;;;;;;;;;;;;;;;;;;
7940;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2008;;;;;;;;;;;;;;;;;;;
7941;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2009;;;;;;;;;;;;;;;;;;;
7942;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2010;;;;;;;;;;;;;;;;;;;
7943;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2011;;;;;;;;;;;;;;;;;;;
7944;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2012;;;;;;;;;;;;;;;;;;;
7945;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2013;;;;;;;;;;;;;;;;;;;
7946;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2014;;;;;;;;;;;;;;;;;;;
7947;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2015;;;;;;;;;;;;;;;;;;;
7948;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2016;;;;;;;;;;;;;;;;;;;
7949;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2017;;;;;;;;;;;;;;;;;;;
7950;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2018;;;;;;;;;;;;;;;;;;;
7951;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2019;;;;;;;;;;;;;;;;;;;
7952;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2020;;;;;;;;;;;;;;;;;;;
7953;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2021;;;;;;;;;;;;;;;;;;;
7954;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2022;;;;;;;;;;;;;;;;;;;
7955;Gezondheidszorg;Totaal installaties met en zonder WKK;Kerncentrale;2023;;;;;;;;;;;;;;;;;;;
7956;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;1998;;;;;;;;;;;;;;;;;;;
7957;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;1999;;;;;;;;;;;;;;;;;;;
7958;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2000;;;;;;;;;;;;;;;;;;;
7959;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2001;;;;;;;;;;;;;;;;;;;
7960;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2002;;;;;;;;;;;;;;;;;;;
7961;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2003;;;;;;;;;;;;;;;;;;;
7962;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2004;;;;;;;;;;;;;;;;;;;
7963;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2005;;;;;;;;;;;;;;;;;;;
7964;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2006;;;;;;;;;;;;;;;;;;;
7965;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2007;;;;;;;;;;;;;;;;;;;
7966;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2008;;;;;;;;;;;;;;;;;;;
7967;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2009;;;;;;;;;;;;;;;;;;;
7968;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2010;;;;;;;;;;;;;;;;;;;
7969;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2011;;;;;;;;;;;;;;;;;;;
7970;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2012;;;;;;;;;;;;;;;;;;;
7971;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2013;;;;;;;;;;;;;;;;;;;
7972;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2014;;;;;;;;;;;;;;;;;;;
7973;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2015;;;;;;;;;;;;;;;;;;;
7974;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2016;;;;;;;;;;;;;;;;;;;
7975;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2017;;;;;;;;;;;;;;;;;;;
7976;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2018;;;;;;;;;;;;;;;;;;;
7977;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2019;;;;;;;;;;;;;;;;;;;
7978;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2020;;;;;;;;;;;;;;;;;;;
7979;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2021;;;;;;;;;;;;;;;;;;;
7980;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2022;;;;;;;;;;;;;;;;;;;
7981;Gezondheidszorg;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2023;;;;;;;;;;;;;;;;;;;
7982;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;1998;;;;;;;;;;;;;;;;;;;
7983;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;1999;;;;;;;;;;;;;;;;;;;
7984;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2000;;;;;;;;;;;;;;;;;;;
7985;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2001;;;;;;;;;;;;;;;;;;;
7986;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2002;;;;;;;;;;;;;;;;;;;
7987;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2003;;;;;;;;;;;;;;;;;;;
7988;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2004;;;;;;;;;;;;;;;;;;;
7989;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2005;;;;;;;;;;;;;;;;;;;
7990;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2006;;;;;;;;;;;;;;;;;;;
7991;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2007;;;;;;;;;;;;;;;;;;;
7992;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2008;;;;;;;;;;;;;;;;;;;
7993;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2009;;;;;;;;;;;;;;;;;;;
7994;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2010;;;;;;;;;;;;;;;;;;;
7995;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2011;;;;;;;;;;;;;;;;;;;
7996;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2012;;;;;;;;;;;;;;;;;;;
7997;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2013;;;;;;;;;;;;;;;;;;;
7998;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2014;;;;;;;;;;;;;;;;;;;
7999;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2015;;;;;;;;;;;;;;;;;;;
8000;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2016;;;;;;;;;;;;;;;;;;;
8001;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2017;;;;;;;;;;;;;;;;;;;
8002;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2018;;;;;;;;;;;;;;;;;;;
8003;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2019;;;;;;;;;;;;;;;;;;;
8004;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2020;;;;;;;;;;;;;;;;;;;
8005;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2021;;;;;;;;;;;;;;;;;;;
8006;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2022;;;;;;;;;;;;;;;;;;;
8007;Gezondheidszorg;Totaal installaties met en zonder WKK;Windturbine;2023;;;;;;;;;;;;;;;;;;;
8008;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;1998;;;;;;;;;;;;;;;;;;;
8009;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;1999;;;;;;;;;;;;;;;;;;;
8010;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2000;;;;;;;;;;;;;;;;;;;
8011;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2001;;;;;;;;;;;;;;;;;;;
8012;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2002;;;;;;;;;;;;;;;;;;;
8013;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2003;;;;;;;;;;;;;;;;;;;
8014;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2004;;;;;;;;;;;;;;;;;;;
8015;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2005;;;;;;;;;;;;;;;;;;;
8016;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2006;;;;;;;;;;;;;;;;;;;
8017;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2007;;;;;;;;;;;;;;;;;;;
8018;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2008;;;;;;;;;;;;;;;;;;;
8019;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2009;;;;;;;;;;;;;;;;;;;
8020;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2010;;;;;;;;;;;;;;;;;;;
8021;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2011;;;;;;;;;;;;;;;;;;;
8022;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2012;;;;;;;;;;;;;;;;;;;
8023;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2013;;;;;;;;;;;;;;;;;;;
8024;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2014;;;;;;;;;;;;;;;;;;;
8025;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2015;;;;;;;;;;;;;;;;;;;
8026;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2016;;;;;;;;;;;;;;;;;;;
8027;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2017;;;;;;;;;;;;;;;;;;;
8028;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2018;;;;;;;;;;;;;;;;;;;
8029;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2019;;;;;;;;;;;;;;;;;;;
8030;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2020;;;;;;;;;;;;;;;;;;;
8031;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2021;;;;;;;;;;;;;;;;;;;
8032;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2022;;;;;;;;;;;;;;;;;;;
8033;Gezondheidszorg;Totaal installaties met en zonder WKK;Zonnecellen;2023;;;;;;;;;;;;;;;;;;;
8034;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;1998;423.0;;10327.0;;;423.0;;423.0;;;244.0;43003.0;89.0;244.0;155.0;89.0;7.0;23893.0;3.0
8035;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;1999;454.0;;11081.0;;;454.0;;454.0;;;292.0;48446.0;117.0;292.0;174.0;117.0;7.0;23893.0;3.0
8036;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2000;445.0;;10841.0;;;445.0;;445.0;;;265.0;45345.0;102.0;265.0;163.0;102.0;7.0;23893.0;3.0
8037;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2001;445.0;;10841.0;;;445.0;;445.0;;;265.0;45345.0;102.0;265.0;163.0;102.0;7.0;23893.0;3.0
8038;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2002;445.0;;10841.0;;;445.0;;445.0;;;265.0;45345.0;102.0;265.0;163.0;102.0;7.0;23893.0;3.0
8039;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2003;463.0;;10841.0;;;463.0;;463.0;;;265.0;45345.0;102.0;265.0;163.0;102.0;7.0;23893.0;3.0
8040;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2004;463.0;;10841.0;;;463.0;;463.0;;;265.0;45345.0;102.0;265.0;163.0;102.0;7.0;23400.0;2.0
8041;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2005;480.0;;11698.0;;;480.0;;480.0;;;349.0;47480.0;178.0;349.0;171.0;178.0;7.0;23400.0;2.0
8042;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2006;480.0;;11698.0;;;480.0;;480.0;;;349.0;47480.0;178.0;349.0;171.0;178.0;7.0;23400.0;2.0
8043;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2007;346.0;;8393.0;;;346.0;;346.0;;;219.0;36519.0;88.0;219.0;131.0;88.0;7.0;23400.0;2.0
8044;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2008;;;8057.0;;;;;;;;177.0;29376.0;72.0;177.0;106.0;72.0;7.0;23400.0;2.0
8045;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2009;349.0;;8168.0;;;349.0;;349.0;;;207.0;29454.0;101.0;207.0;106.0;101.0;7.0;23400.0;2.0
8046;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2010;342.0;;8000.0;;;342.0;;342.0;;;201.0;28000.0;100.0;201.0;101.0;100.0;7.0;23400.0;2.0
8047;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2011;220.0;;5160.0;;;220.0;;220.0;;;129.0;17614.0;66.0;129.0;63.0;66.0;7.0;23400.0;2.0
8048;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2012;153.0;;3580.0;;;153.0;;153.0;;;89.0;12400.0;44.0;89.0;45.0;44.0;7.0;23400.0;2.0
8049;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2013;;;;;;;;;;;;;;;;;;;
8050;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2014;;;;;;;;;;;;;;;;;;;
8051;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2015;584.0;18352.0;74.0;;;584.0;581.0;3.0;;;228.0;56362.0;25.0;228.0;203.0;25.0;5.0;14400.0;4.0
8052;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2016;569.0;17893.0;74.0;;;569.0;566.0;3.0;;;251.0;55587.0;51.0;251.0;200.0;51.0;5.0;14400.0;4.0
8053;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2017;523.0;16329.0;139.0;;;523.0;517.0;6.0;;;330.0;61787.0;107.0;330.0;222.0;107.0;5.0;14400.0;4.0
8054;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2018;543.0;16974.0;139.0;;;543.0;537.0;6.0;;;338.0;64009.0;107.0;338.0;230.0;107.0;5.0;14400.0;4.0
8055;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2019;543.0;16974.0;139.0;;;543.0;537.0;6.0;;;338.0;64009.0;107.0;338.0;230.0;107.0;5.0;14400.0;4.0
8056;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2020;510.0;16125.0;;;;510.0;510.0;;;;331.0;65419.0;95.0;331.0;236.0;95.0;13.0;14400.0;4.0
8057;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2021;502.0;15860.0;;;;502.0;502.0;;;;328.0;59101.0;115.0;328.0;213.0;115.0;13.0;14400.0;4.0
8058;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2022;520.0;16422.0;;;;520.0;520.0;;;;333.0;60496.0;115.0;333.0;218.0;115.0;13.0;14400.0;4.0
8059;Gezondheidszorg;Totaal installaties met en zonder WKK;Overige installaties;2023;520.0;16422.0;;;;520.0;520.0;;;;333.0;60496.0;115.0;333.0;218.0;115.0;13.0;14400.0;4.0
8060;Gezondheidszorg;Installaties met WKK;Totaal installaties;1998;8196.0;244386.0;10327.0;;37.0;8196.0;7735.0;423.0;;37.0;6579.0;745867.0;3894.0;6579.0;2685.0;3894.0;178.0;1001948.0;511.0
8061;Gezondheidszorg;Installaties met WKK;Totaal installaties;1999;8231.0;244521.0;11081.0;;37.0;8231.0;7739.0;454.0;;37.0;6506.0;745566.0;3822.0;6506.0;2684.0;3822.0;178.0;1003161.0;514.0
8062;Gezondheidszorg;Installaties met WKK;Totaal installaties;2000;8892.0;266875.0;10857.0;;;8892.0;8447.0;445.0;;;7136.0;824263.0;4169.0;7136.0;2967.0;4169.0;180.0;1010178.0;516.0
8063;Gezondheidszorg;Installaties met WKK;Totaal installaties;2001;7903.0;235639.0;10841.0;;;7903.0;7458.0;445.0;;;6206.0;718841.0;3618.0;6206.0;2588.0;3618.0;180.0;1010485.0;517.0
