ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
6307;Oude Meer;Haarlemmermeer                          ;Buurt     ;BU03940675;1;;
6308;Aalsmeerderbrug;Haarlemmermeer                          ;Buurt     ;BU03940676;1;17.0;65.0
6309;Rozenburg Noord;Haarlemmermeer                          ;Buurt     ;BU03940677;1;;
6310;Rozenburg Omgeving;Haarlemmermeer                          ;Buurt     ;BU03940678;1;;
6311;Rijsenhout;Haarlemmermeer                          ;Wijk      ;WK039407  ;1;;
6312;Rijsenhout Dorp;Haarlemmermeer                          ;Buurt     ;BU03940779;1;124.0;248.0
6313;Rijsenhout Zuid;Haarlemmermeer                          ;Buurt     ;BU03940780;1;76.0;212.0
6314;Rijsenhout Dijk;Haarlemmermeer                          ;Buurt     ;BU03940781;1;;
6315;Rijsenhout Omgeving;Haarlemmermeer                          ;Buurt     ;BU03940782;1;26.0;227.0
6316;Burgerveen / Leimuiderbrug / Weteringbru;Haarlemmermeer                          ;Wijk      ;WK039408  ;1;28.0;106.0
6317;Burgerveen;Haarlemmermeer                          ;Buurt     ;BU03940883;1;11.0;34.0
6318;Leimuiderbrug;Haarlemmermeer                          ;Buurt     ;BU03940884;1;;
6319;Weteringbrug;Haarlemmermeer                          ;Buurt     ;BU03940885;1;17.0;72.0
6320;Abbenes / Buitenkaag;Haarlemmermeer                          ;Wijk      ;WK039409  ;1;69.0;240.0
6321;Abbenes;Haarlemmermeer                          ;Buurt     ;BU03940986;1;40.0;92.0
6322;Abbenes Omgeving;Haarlemmermeer                          ;Buurt     ;BU03940987;1;8.0;79.0
6323;Buitenkaag;Haarlemmermeer                          ;Buurt     ;BU03940988;1;15.0;43.0
6324;Abbenes Dijk;Haarlemmermeer                          ;Buurt     ;BU03940989;1;6.0;26.0
6325;Lisserbroek;Haarlemmermeer                          ;Wijk      ;WK039410  ;1;118.0;301.0
6326;Lisserbroek;Haarlemmermeer                          ;Buurt     ;BU03941090;1;;
6327;Lisserbroek Omgeving;Haarlemmermeer                          ;Buurt     ;BU03941091;1;;
6328;Beinsdorp;Haarlemmermeer                          ;Wijk      ;WK039411  ;1;20.0;75.0
6329;Beinsdorp Omgeving;Haarlemmermeer                          ;Buurt     ;BU03941192;1;;
6330;Beinsdorp;Haarlemmermeer                          ;Buurt     ;BU03941193;1;;
6331;Zwaanshoek;Haarlemmermeer                          ;Wijk      ;WK039412  ;1;69.0;255.0
6332;Zwaanshoek;Haarlemmermeer                          ;Buurt     ;BU03941294;1;59.0;207.0
6333;Zwaanshoek Omgeving;Haarlemmermeer                          ;Buurt     ;BU03941295;1;10.0;48.0
6334;Cruquius;Haarlemmermeer                          ;Wijk      ;WK039413  ;1;24.0;76.0
6335;Cruquius;Haarlemmermeer                          ;Buurt     ;BU03941397;1;19.0;59.0
6336;Cruquius Omgeving;Haarlemmermeer                          ;Buurt     ;BU03941398;1;5.0;17.0
6337;Cruquius Cruqiushoeve;Haarlemmermeer                          ;Buurt     ;BU03941399;1;;
6338;Vijfhuizen;Haarlemmermeer                          ;Wijk      ;WK039415  ;1;129.0;368.0
6339;Vijfhuizen;Haarlemmermeer                          ;Buurt     ;BU03941567;1;68.0;159.0
6340;Vijfhuizen Stellinghof;Haarlemmermeer                          ;Buurt     ;BU03941569;1;46.0;120.0
6341;Vijfhuizen Omgeving;Haarlemmermeer                          ;Buurt     ;BU03941570;1;12.0;79.0
6342;Vijhuizen Nieuwebrug;Haarlemmermeer                          ;Buurt     ;BU03941571;1;3.0;9.0
6343;Schiphol;Haarlemmermeer                          ;Wijk      ;WK039416  ;1;;
6344;Schiphol;Haarlemmermeer                          ;Buurt     ;BU03941663;1;;
6345;Halderberge;Halderberge                             ;Gemeente  ;GM1655    ;.;566.0;2242.0
6346;Wijk 01 Oud Gastel;Halderberge                             ;Wijk      ;WK165501  ;1;130.0;523.0
6347;Oud Gastel;Halderberge                             ;Buurt     ;BU16550101;1;91.0;311.0
6348;Stoof;Halderberge                             ;Buurt     ;BU16550102;1;19.0;80.0
6349;Verspreide huizen Oud Gastel;Halderberge                             ;Buurt     ;BU16550109;1;20.0;132.0
6350;Wijk 02 Stampersgat;Halderberge                             ;Wijk      ;WK165502  ;1;22.0;79.0
6351;Stampersgat;Halderberge                             ;Buurt     ;BU16550201;1;;
6352;Verspreide huizen Stampersgat;Halderberge                             ;Buurt     ;BU16550209;1;;
6353;Wijk 03 Oudenbosch;Halderberge                             ;Wijk      ;WK165503  ;1;221.0;861.0
6354;Oudenbosch-Centrum;Halderberge                             ;Buurt     ;BU16550301;1;28.0;122.0
6355;Pagnevaart;Halderberge                             ;Buurt     ;BU16550302;1;38.0;152.0
6356;Velletri;Halderberge                             ;Buurt     ;BU16550303;1;45.0;154.0
6357;Spui;Halderberge                             ;Buurt     ;BU16550304;1;21.0;72.0
6358;Albano;Halderberge                             ;Buurt     ;BU16550305;1;56.0;203.0
6359;Verspreide huizen Kuivezand en omgeving;Halderberge                             ;Buurt     ;BU16550307;1;20.0;106.0
6360;Verspr.h. ten noorden van Oudenbosch;Halderberge                             ;Buurt     ;BU16550308;1;6.0;22.0
6361;Verspr.h. ten zuiden van Oudenbosch;Halderberge                             ;Buurt     ;BU16550309;1;7.0;30.0
6362;Wijk 04 Hoeven;Halderberge                             ;Wijk      ;WK165504  ;1;139.0;567.0
6363;Hoeven;Halderberge                             ;Buurt     ;BU16550401;1;84.0;308.0
6364;Achter 't Hof;Halderberge                             ;Buurt     ;BU16550402;1;9.0;24.0
6365;Kruisstraat;Halderberge                             ;Buurt     ;BU16550403;1;4.0;18.0
6366;Verspreide huizen ten zuiden van Hoeven;Halderberge                             ;Buurt     ;BU16550408;1;31.0;110.0
6367;Verspreide huizen ten noorden van Hoeven;Halderberge                             ;Buurt     ;BU16550409;1;11.0;108.0
6368;Wijk 05 Bosschenhoofd;Halderberge                             ;Wijk      ;WK165505  ;1;54.0;212.0
6369;Bosschenhoofd;Halderberge                             ;Buurt     ;BU16550501;1;41.0;155.0
6370;Verspreide huizen Bosschenhoofd;Halderberge                             ;Buurt     ;BU16550509;1;13.0;57.0
6371;Hardenberg;Hardenberg                              ;Gemeente  ;GM0160    ;.;1914.0;8417.0
6372;Ane;Hardenberg                              ;Wijk      ;WK016001  ;3;23.0;165.0
6373;Ane Dorp;Hardenberg                              ;Buurt     ;BU01600101;2;5.0;16.0
6374;Verspreide huizen Ane;Hardenberg                              ;Buurt     ;BU01600102;2;18.0;149.0
6375;Anerveen;Hardenberg                              ;Wijk      ;WK016002  ;3;;
6376;Verspreide huizen Anerveen;Hardenberg                              ;Buurt     ;BU01600201;2;;
6377;Anevelde;Hardenberg                              ;Wijk      ;WK016003  ;3;;
6378;Verspreide huizen Anevelde;Hardenberg                              ;Buurt     ;BU01600301;2;;
6379;Balkbrug;Hardenberg                              ;Wijk      ;WK016004  ;3;148.0;549.0
6380;Balkbrug-Zuidwest;Hardenberg                              ;Buurt     ;BU01600401;3;47.0;150.0
6381;Balkbrug-Noord;Hardenberg                              ;Buurt     ;BU01600402;3;20.0;80.0
6382;Balkbrug-Zuidoost;Hardenberg                              ;Buurt     ;BU01600403;2;44.0;162.0
6383;Balkbrug-Benedenvaart;Hardenberg                              ;Buurt     ;BU01600404;3;11.0;46.0
6384;Verspreide huizen De Kolonie;Hardenberg                              ;Buurt     ;BU01600405;2;4.0;24.0
6385;Verspreide huizen Reestgebied (ged.);Hardenberg                              ;Buurt     ;BU01600406;3;12.0;50.0
6386;Verspreide huizen Westerhuizingerveld;Hardenberg                              ;Buurt     ;BU01600407;2;10.0;36.0
6387;Bergentheim;Hardenberg                              ;Wijk      ;WK016005  ;3;98.0;448.0
6388;Bergentheim Kern;Hardenberg                              ;Buurt     ;BU01600501;2;62.0;213.0
6389;Verspreide huizen Bergentheimerveen;Hardenberg                              ;Buurt     ;BU01600502;2;18.0;94.0
6390;Verspreide huizen Oud-Bergentheim;Hardenberg                              ;Buurt     ;BU01600503;2;18.0;141.0
6391;Brucht;Hardenberg                              ;Wijk      ;WK016006  ;3;12.0;137.0
6392;Brucht;Hardenberg                              ;Buurt     ;BU01600601;2;12.0;137.0
6393;Collendoorn;Hardenberg                              ;Wijk      ;WK016007  ;3;11.0;68.0
6394;Collendoorn;Hardenberg                              ;Buurt     ;BU01600701;2;11.0;68.0
6395;De Krim;Hardenberg                              ;Wijk      ;WK016008  ;3;55.0;226.0
6396;De Krim;Hardenberg                              ;Buurt     ;BU01600801;2;8.0;35.0
6397;De Krim-Streekdorp;Hardenberg                              ;Buurt     ;BU01600802;3;19.0;89.0
6398;De Krim-Zuid;Hardenberg                              ;Buurt     ;BU01600803;3;;
6399;Verspreide huizen De Krim;Hardenberg                              ;Buurt     ;BU01600804;2;5.0;24.0
6400;Verspreide huizen Nieuwlande;Hardenberg                              ;Buurt     ;BU01600805;2;;
6401;Dedemsvaart;Hardenberg                              ;Wijk      ;WK016009  ;3;449.0;1817.0
6402;Dedemsvaart-Noord;Hardenberg                              ;Buurt     ;BU01600901;2;119.0;432.0
6403;Dedemsvaart-Zuidwest;Hardenberg                              ;Buurt     ;BU01600902;3;121.0;442.0
6404;Dedemsvaart-Zuidoost;Hardenberg                              ;Buurt     ;BU01600903;3;129.0;478.0
6405;Rheezerend;Hardenberg                              ;Buurt     ;BU01600904;2;15.0;126.0
6406;Industriegebied Rollepaal;Hardenberg                              ;Buurt     ;BU01600905;2;6.0;29.0
6407;Verspreide huizen Colenbranderbos;Hardenberg                              ;Buurt     ;BU01600906;2;7.0;47.0
6408;Verspreide huizen Dedemsvaart;Hardenberg                              ;Buurt     ;BU01600907;3;17.0;105.0
6409;Verspreide huizen Ommerkanaal;Hardenberg                              ;Buurt     ;BU01600908;2;17.0;69.0
6410;Verspreide huizen Reestgebied;Hardenberg                              ;Buurt     ;BU01600909;2;18.0;88.0
6411;Den Velde;Hardenberg                              ;Wijk      ;WK016010  ;3;4.0;15.0
6412;Verspreide huizen Den Velde;Hardenberg                              ;Buurt     ;BU01601001;2;4.0;15.0
6413;Diffelen;Hardenberg                              ;Wijk      ;WK016011  ;3;3.0;25.0
6414;Diffelen;Hardenberg                              ;Buurt     ;BU01601101;2;3.0;25.0
6415;Gramsbergen;Hardenberg                              ;Wijk      ;WK016012  ;3;122.0;512.0
6416;Gramsbergen Kern;Hardenberg                              ;Buurt     ;BU01601201;3;43.0;220.0
6417;Gramsbergen Uitbreidingsplan;Hardenberg                              ;Buurt     ;BU01601202;3;79.0;292.0
6418;Heemserveen;Hardenberg                              ;Wijk      ;WK016013  ;3;11.0;125.0
6419;Heemserveen;Hardenberg                              ;Buurt     ;BU01601301;3;11.0;125.0
6420;Holtheme;Hardenberg                              ;Wijk      ;WK016014  ;3;6.0;24.0
6421;Verspreide huizen Holtheme-De Haandrik;Hardenberg                              ;Buurt     ;BU01601401;2;6.0;24.0
6422;Holthone;Hardenberg                              ;Wijk      ;WK016015  ;3;3.0;29.0
6423;Verspreide huizen Holthone;Hardenberg                              ;Buurt     ;BU01601501;2;3.0;29.0
6424;Hoogenweg;Hardenberg                              ;Wijk      ;WK016016  ;3;15.0;64.0
6425;Hoogenweg;Hardenberg                              ;Buurt     ;BU01601601;3;15.0;64.0
6426;Kloosterhaar;Hardenberg                              ;Wijk      ;WK016017  ;3;42.0;187.0
6427;Kloosterhaar Kern;Hardenberg                              ;Buurt     ;BU01601701;2;29.0;122.0
6428;Verspreide huizen Kloosterhaar;Hardenberg                              ;Buurt     ;BU01601702;2;13.0;65.0
6429;Loozen;Hardenberg                              ;Wijk      ;WK016018  ;3;10.0;56.0
6430;Verspreide huizen Loozen;Hardenberg                              ;Buurt     ;BU01601801;2;10.0;56.0
6431;Lutten;Hardenberg                              ;Wijk      ;WK016019  ;2;67.0;541.0
6432;Lutten Kern;Hardenberg                              ;Buurt     ;BU01601901;3;22.0;86.0
6433;Verspreide huizen Lutten-West;Hardenberg                              ;Buurt     ;BU01601902;3;22.0;263.0
6434;Verspreide huizen Lutten-Oost;Hardenberg                              ;Buurt     ;BU01601903;2;10.0;43.0
6435;Verspreide huizen Oud-Lutten;Hardenberg                              ;Buurt     ;BU01601904;2;13.0;149.0
6436;Marienberg;Hardenberg                              ;Wijk      ;WK016020  ;3;15.0;79.0
6437;Marienberg Kern;Hardenberg                              ;Buurt     ;BU01602001;3;;
6438;Verspreide huizen Marienberg;Hardenberg                              ;Buurt     ;BU01602002;3;;
6439;Radewijk;Hardenberg                              ;Wijk      ;WK016021  ;3;27.0;138.0
6440;Radewijk;Hardenberg                              ;Buurt     ;BU01602101;2;27.0;138.0
6441;Rheeze;Hardenberg                              ;Wijk      ;WK016022  ;3;;
6442;Rheeze;Hardenberg                              ;Buurt     ;BU01602201;3;;
6443;Rheezerveen;Hardenberg                              ;Wijk      ;WK016023  ;3;15.0;104.0
6444;Rheezerveen;Hardenberg                              ;Buurt     ;BU01602301;2;15.0;104.0
6445;Schuinesloot;Hardenberg                              ;Wijk      ;WK016024  ;3;36.0;207.0
6446;Schuinesloot Kern;Hardenberg                              ;Buurt     ;BU01602401;3;15.0;78.0
6447;Verspreide huizen Schuinesloot;Hardenberg                              ;Buurt     ;BU01602402;3;21.0;130.0
6448;Sibculo;Hardenberg                              ;Wijk      ;WK016025  ;3;35.0;220.0
6449;Sibculo Kern;Hardenberg                              ;Buurt     ;BU01602501;3;17.0;67.0
6450;Verspreide huizen Sibculo;Hardenberg                              ;Buurt     ;BU01602502;3;18.0;153.0
6451;Slagharen;Hardenberg                              ;Wijk      ;WK016026  ;3;88.0;359.0
6452;Slagharen Kern;Hardenberg                              ;Buurt     ;BU01602601;2;70.0;265.0
6453;De Belt;Hardenberg                              ;Buurt     ;BU01602602;2;;
6454;Verspreide huizen Slagharen-Oost;Hardenberg                              ;Buurt     ;BU01602603;2;;
6455;Verspreide huizen Slagharen-West;Hardenberg                              ;Buurt     ;BU01602604;2;;
6456;Venebrugge;Hardenberg                              ;Wijk      ;WK016027  ;3;3.0;20.0
6457;Venebrugge;Hardenberg                              ;Buurt     ;BU01602701;3;3.0;20.0
6458;Hardenberg;Hardenberg                              ;Wijk      ;WK016028  ;3;578.0;2118.0
6459;Overig Stad Hardenberg;Hardenberg                              ;Buurt     ;BU01602801;3;27.0;130.0
6460;Industriegebied;Hardenberg                              ;Buurt     ;BU01602802;3;4.0;16.0
6461;Norden en Hazenbos;Hardenberg                              ;Buurt     ;BU01602803;3;;
6462;Heemse-Oost Heemsermars;Hardenberg                              ;Buurt     ;BU01602804;2;16.0;54.0
6463;Heemse-West Heemserbos;Hardenberg                              ;Buurt     ;BU01602805;3;40.0;157.0
6464;Baalder;Hardenberg                              ;Buurt     ;BU01602806;2;113.0;413.0
6465;Baalderveld;Hardenberg                              ;Buurt     ;BU01602807;3;182.0;686.0
6466;Marslanden;Hardenberg                              ;Buurt     ;BU01602808;3;104.0;352.0
6467;Centrum Saneringsgebied;Hardenberg                              ;Buurt     ;BU01602809;3;;
6468;Bruchterveld;Hardenberg                              ;Wijk      ;WK016029  ;3;30.0;143.0
6469;Bruchterveld Kern;Hardenberg                              ;Buurt     ;BU01602901;2;10.0;32.0
6470;Verspreide huizen Bruchterveld;Hardenberg                              ;Buurt     ;BU01602902;3;20.0;111.0
6471;Harderwijk;Harderwijk                              ;Gemeente  ;GM0243    ;.;;
6472;Wijk 01 Binnenstad;Harderwijk                              ;Wijk      ;WK024301  ;1;12.0;25.0
6473;Binnenstad-Noord;Harderwijk                              ;Buurt     ;BU02430101;1;9.0;16.0
6474;Binnenstad-Zuid;Harderwijk                              ;Buurt     ;BU02430102;1;3.0;10.0
6475;Wijk 02 Waterstad;Harderwijk                              ;Wijk      ;WK024302  ;1;4.0;13.0
6476;De Eilanden;Harderwijk                              ;Buurt     ;BU02430201;1;;
6477;De Kades;Harderwijk                              ;Buurt     ;BU02430202;1;;
6478;Stadswerven;Harderwijk                              ;Buurt     ;BU02430203;1;;
6479;De Knar;Harderwijk                              ;Buurt     ;BU02430204;1;;
6480;Wijk 03 Zeebuurt;Harderwijk                              ;Wijk      ;WK024303  ;1;23.0;55.0
6481;Zeebuurt-Oost;Harderwijk                              ;Buurt     ;BU02430301;1;14.0;26.0
6482;Zeebuurt-west;Harderwijk                              ;Buurt     ;BU02430302;1;9.0;29.0
6483;Wijk 04 Friesegracht;Harderwijk                              ;Wijk      ;WK024304  ;1;29.0;71.0
6484;Friesegracht-Noord;Harderwijk                              ;Buurt     ;BU02430401;1;17.0;42.0
