ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
1492;28 Machine-industrie;2009;759.0;726.0;25.5;104.6
1493;28 Machine-industrie;2010;742.0;698.0;-3.8;106.3
1494;28 Machine-industrie;2011;975.0;919.0;31.7;106.1
1495;28 Machine-industrie;2012;;;;
1496;29-30 Transportmiddelenindustrie;1969;57.0;134.0;;42.5
1497;29-30 Transportmiddelenindustrie;1970;85.0;181.0;35.1;46.9
1498;29-30 Transportmiddelenindustrie;1971;130.0;251.0;38.8;51.7
1499;29-30 Transportmiddelenindustrie;1972;87.0;161.0;-36.2;54.2
1500;29-30 Transportmiddelenindustrie;1973;90.0;159.0;-1.1;56.7
1501;29-30 Transportmiddelenindustrie;1974;139.0;222.0;40.0;62.6
1502;29-30 Transportmiddelenindustrie;1975;146.0;209.0;-5.8;69.7
1503;29-30 Transportmiddelenindustrie;1976;124.0;166.0;-20.5;74.6
1504;29-30 Transportmiddelenindustrie;1977;121.0;157.0;-5.6;77.1
1505;29-30 Transportmiddelenindustrie;1978;134.0;167.0;6.6;80.1
1506;29-30 Transportmiddelenindustrie;1979;117.0;140.0;-16.4;83.7
1507;29-30 Transportmiddelenindustrie;1980;186.0;208.0;48.7;89.4
1508;29-30 Transportmiddelenindustrie;1981;166.0;173.0;-16.7;95.8
1509;29-30 Transportmiddelenindustrie;1982;196.0;198.0;14.5;98.8
1510;29-30 Transportmiddelenindustrie;1983;150.0;150.0;-24.5;100.1
1511;29-30 Transportmiddelenindustrie;1984;228.0;229.0;52.7;99.7
1512;29-30 Transportmiddelenindustrie;1985;257.0;260.0;13.6;98.9
1513;29-30 Transportmiddelenindustrie;1986;277.0;283.0;8.9;97.9
1514;29-30 Transportmiddelenindustrie;1987;278.0;282.0;-0.4;98.6
1515;29-30 Transportmiddelenindustrie;1988;202.0;206.0;-27.0;98.1
1516;29-30 Transportmiddelenindustrie;1989;257.0;259.0;25.7;99.3
1517;29-30 Transportmiddelenindustrie;1990;274.0;279.0;7.8;98.2
1518;29-30 Transportmiddelenindustrie;1991;301.0;307.0;9.9;98.2
1519;29-30 Transportmiddelenindustrie;1992;253.0;259.0;-15.6;97.8
1520;29-30 Transportmiddelenindustrie;1993;246.0;241.0;-6.7;101.9
1521;29-30 Transportmiddelenindustrie;1994;224.0;221.0;-8.5;101.5
1522;29-30 Transportmiddelenindustrie;1995;991.0;973.0;340.6;101.9
1523;29-30 Transportmiddelenindustrie;1996;283.0;280.0;-71.2;101.2
1524;29-30 Transportmiddelenindustrie;1997;265.0;264.0;-5.7;100.4
1525;29-30 Transportmiddelenindustrie;1998;411.0;416.0;57.7;98.7
1526;29-30 Transportmiddelenindustrie;1999;388.0;395.0;-5.1;98.2
1527;29-30 Transportmiddelenindustrie;2000;220.0;222.0;-43.8;99.1
1528;29-30 Transportmiddelenindustrie;2001;293.0;292.0;31.4;100.5
1529;29-30 Transportmiddelenindustrie;2002;195.0;195.0;-33.1;100.0
1530;29-30 Transportmiddelenindustrie;2003;259.0;262.0;34.4;98.9
1531;29-30 Transportmiddelenindustrie;2004;245.0;246.0;-6.2;99.7
1532;29-30 Transportmiddelenindustrie;2005;299.0;299.0;21.6;100.0
1533;29-30 Transportmiddelenindustrie;2006;286.0;285.0;-4.7;100.4
1534;29-30 Transportmiddelenindustrie;2007;400.0;394.0;38.1;101.6
1535;29-30 Transportmiddelenindustrie;2008;399.0;384.0;-2.5;104.0
1536;29-30 Transportmiddelenindustrie;2009;262.0;251.0;-34.6;104.4
1537;29-30 Transportmiddelenindustrie;2010;233.0;221.0;-11.8;105.3
1538;29-30 Transportmiddelenindustrie;2011;269.0;256.0;15.9;104.9
1539;29-30 Transportmiddelenindustrie;2012;;;;
1540;29 Auto- en aanhangwagenindustrie;1969;;;;
1541;29 Auto- en aanhangwagenindustrie;1970;;;;
1542;29 Auto- en aanhangwagenindustrie;1971;;;;
1543;29 Auto- en aanhangwagenindustrie;1972;;;;
1544;29 Auto- en aanhangwagenindustrie;1973;;;;
1545;29 Auto- en aanhangwagenindustrie;1974;;;;
1546;29 Auto- en aanhangwagenindustrie;1975;;;;
1547;29 Auto- en aanhangwagenindustrie;1976;;;;
1548;29 Auto- en aanhangwagenindustrie;1977;;;;
1549;29 Auto- en aanhangwagenindustrie;1978;;;;
1550;29 Auto- en aanhangwagenindustrie;1979;;;;
1551;29 Auto- en aanhangwagenindustrie;1980;;;;
1552;29 Auto- en aanhangwagenindustrie;1981;;;;
1553;29 Auto- en aanhangwagenindustrie;1982;;;;
1554;29 Auto- en aanhangwagenindustrie;1983;;;;
1555;29 Auto- en aanhangwagenindustrie;1984;;;;
1556;29 Auto- en aanhangwagenindustrie;1985;;;;
1557;29 Auto- en aanhangwagenindustrie;1986;;;;
1558;29 Auto- en aanhangwagenindustrie;1987;;;;
1559;29 Auto- en aanhangwagenindustrie;1988;139.0;135.0;;103.3
1560;29 Auto- en aanhangwagenindustrie;1989;175.0;167.0;24.5;104.5
1561;29 Auto- en aanhangwagenindustrie;1990;186.0;180.0;7.4;103.4
1562;29 Auto- en aanhangwagenindustrie;1991;206.0;199.0;10.8;103.4
1563;29 Auto- en aanhangwagenindustrie;1992;171.0;166.0;-16.5;102.8
1564;29 Auto- en aanhangwagenindustrie;1993;103.0;101.0;-39.2;101.8
1565;29 Auto- en aanhangwagenindustrie;1994;96.0;95.0;-5.8;100.8
1566;29 Auto- en aanhangwagenindustrie;1995;861.0;850.0;792.7;101.3
1567;29 Auto- en aanhangwagenindustrie;1996;222.0;220.0;-74.1;100.8
1568;29 Auto- en aanhangwagenindustrie;1997;193.0;193.0;-12.2;99.8
1569;29 Auto- en aanhangwagenindustrie;1998;329.0;333.0;72.0;98.9
1570;29 Auto- en aanhangwagenindustrie;1999;305.0;311.0;-6.7;98.2
1571;29 Auto- en aanhangwagenindustrie;2000;153.0;154.0;-50.5;99.5
1572;29 Auto- en aanhangwagenindustrie;2001;211.0;209.0;35.9;101.0
1573;29 Auto- en aanhangwagenindustrie;2002;124.0;124.0;-40.8;100.2
1574;29 Auto- en aanhangwagenindustrie;2003;166.0;168.0;35.5;99.0
1575;29 Auto- en aanhangwagenindustrie;2004;170.0;171.0;1.8;99.5
1576;29 Auto- en aanhangwagenindustrie;2005;219.0;219.0;28.2;100.0
1577;29 Auto- en aanhangwagenindustrie;2006;188.0;188.0;-14.2;100.0
1578;29 Auto- en aanhangwagenindustrie;2007;277.0;273.0;45.2;101.5
1579;29 Auto- en aanhangwagenindustrie;2008;271.0;260.0;-4.7;104.2
1580;29 Auto- en aanhangwagenindustrie;2009;155.0;148.0;-43.2;104.8
1581;29 Auto- en aanhangwagenindustrie;2010;132.0;125.0;-15.5;105.6
1582;29 Auto- en aanhangwagenindustrie;2011;161.0;153.0;22.7;105.0
1583;29 Auto- en aanhangwagenindustrie;2012;;;;
1584;30 Overige transportmiddelenindustrie;1969;;;;
1585;30 Overige transportmiddelenindustrie;1970;;;;
1586;30 Overige transportmiddelenindustrie;1971;;;;
1587;30 Overige transportmiddelenindustrie;1972;;;;
1588;30 Overige transportmiddelenindustrie;1973;;;;
1589;30 Overige transportmiddelenindustrie;1974;;;;
1590;30 Overige transportmiddelenindustrie;1975;;;;
1591;30 Overige transportmiddelenindustrie;1976;;;;
1592;30 Overige transportmiddelenindustrie;1977;;;;
1593;30 Overige transportmiddelenindustrie;1978;;;;
1594;30 Overige transportmiddelenindustrie;1979;;;;
1595;30 Overige transportmiddelenindustrie;1980;;;;
1596;30 Overige transportmiddelenindustrie;1981;;;;
1597;30 Overige transportmiddelenindustrie;1982;;;;
1598;30 Overige transportmiddelenindustrie;1983;;;;
1599;30 Overige transportmiddelenindustrie;1984;;;;
1600;30 Overige transportmiddelenindustrie;1985;;;;
1601;30 Overige transportmiddelenindustrie;1986;;;;
1602;30 Overige transportmiddelenindustrie;1987;;;;
1603;30 Overige transportmiddelenindustrie;1988;63.0;65.0;;96.8
1604;30 Overige transportmiddelenindustrie;1989;82.0;84.0;28.6;98.0
1605;30 Overige transportmiddelenindustrie;1990;88.0;91.0;8.5;96.9
1606;30 Overige transportmiddelenindustrie;1991;95.0;98.0;8.0;96.9
1607;30 Overige transportmiddelenindustrie;1992;82.0;85.0;-13.7;96.9
1608;30 Overige transportmiddelenindustrie;1993;143.0;136.0;61.0;105.0
1609;30 Overige transportmiddelenindustrie;1994;128.0;122.0;-10.5;105.0
1610;30 Overige transportmiddelenindustrie;1995;130.0;124.0;1.6;105.0
1611;30 Overige transportmiddelenindustrie;1996;61.0;59.0;-52.3;103.3
1612;30 Overige transportmiddelenindustrie;1997;72.0;70.0;18.0;103.3
1613;30 Overige transportmiddelenindustrie;1998;82.0;83.0;19.4;98.5
1614;30 Overige transportmiddelenindustrie;1999;83.0;84.0;1.2;98.5
1615;30 Overige transportmiddelenindustrie;2000;67.0;68.0;-19.3;98.5
1616;30 Overige transportmiddelenindustrie;2001;82.0;82.0;20.9;99.7
1617;30 Overige transportmiddelenindustrie;2002;71.0;71.0;-13.4;99.7
1618;30 Overige transportmiddelenindustrie;2003;93.0;94.0;32.4;98.7
1619;30 Overige transportmiddelenindustrie;2004;75.0;75.0;-20.4;100.0
1620;30 Overige transportmiddelenindustrie;2005;80.0;80.0;6.7;100.0
1621;30 Overige transportmiddelenindustrie;2006;98.0;97.0;21.3;101.0
1622;30 Overige transportmiddelenindustrie;2007;123.0;121.0;24.5;101.9
1623;30 Overige transportmiddelenindustrie;2008;128.0;124.0;2.4;103.5
1624;30 Overige transportmiddelenindustrie;2009;107.0;103.0;-16.4;103.5
1625;30 Overige transportmiddelenindustrie;2010;101.0;97.0;-6.5;104.5
1626;30 Overige transportmiddelenindustrie;2011;108.0;103.0;6.9;104.5
1627;30 Overige transportmiddelenindustrie;2012;;;;
1628;31-33 Overige industrie en reparatie;1969;143.0;315.0;;45.3
1629;31-33 Overige industrie en reparatie;1970;190.0;386.0;22.4;49.2
1630;31-33 Overige industrie en reparatie;1971;197.0;368.0;-4.7;53.6
1631;31-33 Overige industrie en reparatie;1972;166.0;293.0;-20.3;56.7
1632;31-33 Overige industrie en reparatie;1973;198.0;332.0;13.3;59.7
1633;31-33 Overige industrie en reparatie;1974;227.0;342.0;3.0;66.4
1634;31-33 Overige industrie en reparatie;1975;213.0;289.0;-15.4;73.7
1635;31-33 Overige industrie en reparatie;1976;217.0;276.0;-4.7;78.7
1636;31-33 Overige industrie en reparatie;1977;273.0;331.0;20.3;82.4
1637;31-33 Overige industrie en reparatie;1978;314.0;362.0;9.2;86.8
1638;31-33 Overige industrie en reparatie;1979;321.0;353.0;-2.5;91.0
1639;31-33 Overige industrie en reparatie;1980;356.0;370.0;5.0;96.2
1640;31-33 Overige industrie en reparatie;1981;295.0;288.0;-22.2;102.4
1641;31-33 Overige industrie en reparatie;1982;285.0;270.0;-6.4;105.7
1642;31-33 Overige industrie en reparatie;1983;241.0;225.0;-16.5;107.1
1643;31-33 Overige industrie en reparatie;1984;333.0;312.0;38.6;106.8
1644;31-33 Overige industrie en reparatie;1985;341.0;320.0;2.7;106.5
1645;31-33 Overige industrie en reparatie;1986;382.0;362.0;12.9;105.6
1646;31-33 Overige industrie en reparatie;1987;414.0;392.0;8.4;105.6
1647;31-33 Overige industrie en reparatie;1988;400.0;379.0;-3.4;105.6
1648;31-33 Overige industrie en reparatie;1989;428.0;403.0;6.5;106.1
1649;31-33 Overige industrie en reparatie;1990;482.0;453.0;12.4;106.3
1650;31-33 Overige industrie en reparatie;1991;514.0;480.0;5.8;107.2
1651;31-33 Overige industrie en reparatie;1992;488.0;454.0;-5.3;107.4
1652;31-33 Overige industrie en reparatie;1993;579.0;523.0;15.2;110.6
1653;31-33 Overige industrie en reparatie;1994;472.0;429.0;-18.0;109.9
1654;31-33 Overige industrie en reparatie;1995;531.0;483.0;12.5;109.9
1655;31-33 Overige industrie en reparatie;1996;482.0;448.0;-7.3;107.7
1656;31-33 Overige industrie en reparatie;1997;513.0;487.0;8.9;105.2
1657;31-33 Overige industrie en reparatie;1998;574.0;561.0;15.0;102.4
1658;31-33 Overige industrie en reparatie;1999;646.0;637.0;13.6;101.4
1659;31-33 Overige industrie en reparatie;2000;615.0;601.0;-5.6;102.3
1660;31-33 Overige industrie en reparatie;2001;636.0;621.0;3.3;102.4
1661;31-33 Overige industrie en reparatie;2002;531.0;522.0;-15.9;101.7
1662;31-33 Overige industrie en reparatie;2003;524.0;518.0;-0.8;101.1
1663;31-33 Overige industrie en reparatie;2004;464.0;461.0;-11.1;100.7
1664;31-33 Overige industrie en reparatie;2005;453.0;453.0;-1.7;100.0
1665;31-33 Overige industrie en reparatie;2006;570.0;568.0;25.4;100.4
1666;31-33 Overige industrie en reparatie;2007;656.0;646.0;13.7;101.6
1667;31-33 Overige industrie en reparatie;2008;791.0;767.0;18.8;103.2
1668;31-33 Overige industrie en reparatie;2009;835.0;801.0;4.4;104.3
1669;31-33 Overige industrie en reparatie;2010;793.0;750.0;-6.3;105.7
1670;31-33 Overige industrie en reparatie;2011;688.0;654.0;-12.7;105.1
1671;31-33 Overige industrie en reparatie;2012;;;;
1672;31-32 Meubel- en overige industrie;1969;;;;
1673;31-32 Meubel- en overige industrie;1970;;;;
1674;31-32 Meubel- en overige industrie;1971;;;;
1675;31-32 Meubel- en overige industrie;1972;;;;
1676;31-32 Meubel- en overige industrie;1973;;;;
1677;31-32 Meubel- en overige industrie;1974;;;;
1678;31-32 Meubel- en overige industrie;1975;;;;
1679;31-32 Meubel- en overige industrie;1976;;;;
1680;31-32 Meubel- en overige industrie;1977;;;;
1681;31-32 Meubel- en overige industrie;1978;;;;
1682;31-32 Meubel- en overige industrie;1979;;;;
1683;31-32 Meubel- en overige industrie;1980;;;;
1684;31-32 Meubel- en overige industrie;1981;;;;
1685;31-32 Meubel- en overige industrie;1982;;;;
1686;31-32 Meubel- en overige industrie;1983;;;;
1687;31-32 Meubel- en overige industrie;1984;;;;
1688;31-32 Meubel- en overige industrie;1985;;;;
1689;31-32 Meubel- en overige industrie;1986;;;;
1690;31-32 Meubel- en overige industrie;1987;;;;
1691;31-32 Meubel- en overige industrie;1988;256.0;235.0;;109.1
1692;31-32 Meubel- en overige industrie;1989;259.0;236.0;0.8;109.5
1693;31-32 Meubel- en overige industrie;1990;293.0;267.0;12.7;109.9
1694;31-32 Meubel- en overige industrie;1991;336.0;301.0;13.0;111.6
1695;31-32 Meubel- en overige industrie;1992;319.0;284.0;-5.7;112.3
1696;31-32 Meubel- en overige industrie;1993;302.0;270.0;-5.0;111.9
1697;31-32 Meubel- en overige industrie;1994;231.0;210.0;-22.2;110.0
1698;31-32 Meubel- en overige industrie;1995;253.0;231.0;10.0;109.6
1699;31-32 Meubel- en overige industrie;1996;304.0;282.0;22.1;107.8
1700;31-32 Meubel- en overige industrie;1997;309.0;292.0;3.6;105.7
1701;31-32 Meubel- en overige industrie;1998;346.0;334.0;14.2;103.6
1702;31-32 Meubel- en overige industrie;1999;417.0;407.0;22.0;102.4
1703;31-32 Meubel- en overige industrie;2000;391.0;379.0;-7.0;103.2
1704;31-32 Meubel- en overige industrie;2001;396.0;383.0;1.0;103.5
1705;31-32 Meubel- en overige industrie;2002;365.0;356.0;-7.1;102.6
1706;31-32 Meubel- en overige industrie;2003;358.0;351.0;-1.4;102.0
1707;31-32 Meubel- en overige industrie;2004;308.0;304.0;-13.4;101.4
1708;31-32 Meubel- en overige industrie;2005;288.0;288.0;-5.2;100.0
1709;31-32 Meubel- en overige industrie;2006;373.0;372.0;29.2;100.3
1710;31-32 Meubel- en overige industrie;2007;386.0;383.0;2.9;100.8
1711;31-32 Meubel- en overige industrie;2008;548.0;537.0;40.2;102.1
1712;31-32 Meubel- en overige industrie;2009;461.0;448.0;-16.6;103.0
1713;31-32 Meubel- en overige industrie;2010;391.0;375.0;-16.3;104.3
1714;31-32 Meubel- en overige industrie;2011;386.0;373.0;-0.5;103.5
1715;31-32 Meubel- en overige industrie;2012;;;;
1716;31 Meubelindustrie;1969;;;;
1717;31 Meubelindustrie;1970;;;;
1718;31 Meubelindustrie;1971;;;;
1719;31 Meubelindustrie;1972;;;;
1720;31 Meubelindustrie;1973;;;;
1721;31 Meubelindustrie;1974;;;;
1722;31 Meubelindustrie;1975;;;;
1723;31 Meubelindustrie;1976;;;;
1724;31 Meubelindustrie;1977;;;;
1725;31 Meubelindustrie;1978;;;;
1726;31 Meubelindustrie;1979;;;;
1727;31 Meubelindustrie;1980;;;;
1728;31 Meubelindustrie;1981;;;;
1729;31 Meubelindustrie;1982;;;;
1730;31 Meubelindustrie;1983;;;;
1731;31 Meubelindustrie;1984;;;;
1732;31 Meubelindustrie;1985;;;;
1733;31 Meubelindustrie;1986;;;;
1734;31 Meubelindustrie;1987;;;;
1735;31 Meubelindustrie;1988;72.0;63.0;;115.2
1736;31 Meubelindustrie;1989;69.0;59.0;-5.6;116.9
1737;31 Meubelindustrie;1990;85.0;72.0;21.7;118.3
1738;31 Meubelindustrie;1991;91.0;75.0;4.7;120.9
1739;31 Meubelindustrie;1992;91.0;75.0;0.0;120.9
1740;31 Meubelindustrie;1993;97.0;80.0;6.6;120.9
1741;31 Meubelindustrie;1994;70.0;60.0;-24.7;115.9
1742;31 Meubelindustrie;1995;83.0;72.0;18.6;115.9
1743;31 Meubelindustrie;1996;92.0;81.0;13.3;113.5
1744;31 Meubelindustrie;1997;89.0;80.0;-1.1;111.0
1745;31 Meubelindustrie;1998;110.0;101.0;25.8;109.0
1746;31 Meubelindustrie;1999;131.0;123.0;21.8;106.6
1747;31 Meubelindustrie;2000;117.0;110.0;-10.7;106.6
1748;31 Meubelindustrie;2001;126.0;119.0;8.5;105.7
1749;31 Meubelindustrie;2002;89.0;86.0;-27.8;103.4
1750;31 Meubelindustrie;2003;86.0;83.0;-3.4;103.4
1751;31 Meubelindustrie;2004;66.0;65.0;-22.1;101.9
1752;31 Meubelindustrie;2005;54.0;54.0;-16.7;100.0
1753;31 Meubelindustrie;2006;79.0;78.0;44.4;101.3
1754;31 Meubelindustrie;2007;80.0;79.0;1.3;101.3
1755;31 Meubelindustrie;2008;117.0;114.0;43.8;103.0
1756;31 Meubelindustrie;2009;102.0;98.0;-13.7;104.1
1757;31 Meubelindustrie;2010;70.0;67.0;-31.4;104.1
1758;31 Meubelindustrie;2011;92.0;89.0;32.9;102.9
1759;31 Meubelindustrie;2012;;;;
1760;32 Overige industrie;1969;;;;
1761;32 Overige industrie;1970;;;;
1762;32 Overige industrie;1971;;;;
1763;32 Overige industrie;1972;;;;
1764;32 Overige industrie;1973;;;;
1765;32 Overige industrie;1974;;;;
1766;32 Overige industrie;1975;;;;
1767;32 Overige industrie;1976;;;;
1768;32 Overige industrie;1977;;;;
1769;32 Overige industrie;1978;;;;
1770;32 Overige industrie;1979;;;;
1771;32 Overige industrie;1980;;;;
1772;32 Overige industrie;1981;;;;
1773;32 Overige industrie;1982;;;;
1774;32 Overige industrie;1983;;;;
1775;32 Overige industrie;1984;;;;
1776;32 Overige industrie;1985;;;;
1777;32 Overige industrie;1986;;;;
1778;32 Overige industrie;1987;;;;
1779;32 Overige industrie;1988;184.0;172.0;;106.7
1780;32 Overige industrie;1989;190.0;178.0;3.3;106.7
1781;32 Overige industrie;1990;208.0;195.0;9.5;106.7
1782;32 Overige industrie;1991;245.0;227.0;16.3;108.1
1783;32 Overige industrie;1992;228.0;209.0;-7.8;109.0
1784;32 Overige industrie;1993;205.0;189.0;-9.6;108.5
1785;32 Overige industrie;1994;161.0;149.0;-21.0;107.8
1786;32 Overige industrie;1995;170.0;159.0;6.2;107.2
1787;32 Overige industrie;1996;212.0;201.0;26.5;105.7
1788;32 Overige industrie;1997;220.0;212.0;5.7;103.8
1789;32 Overige industrie;1998;236.0;232.0;9.5;101.6
1790;32 Overige industrie;1999;286.0;283.0;22.0;100.9
1791;32 Overige industrie;2000;274.0;268.0;-5.2;102.1
1792;32 Overige industrie;2001;270.0;263.0;-2.2;102.8
1793;32 Overige industrie;2002;276.0;269.0;2.6;102.4
1794;32 Overige industrie;2003;272.0;267.0;-0.7;101.7
1795;32 Overige industrie;2004;242.0;239.0;-10.7;101.3
1796;32 Overige industrie;2005;234.0;234.0;-2.1;100.0
1797;32 Overige industrie;2006;294.0;294.0;25.6;100.0
1798;32 Overige industrie;2007;306.0;304.0;3.4;100.7
1799;32 Overige industrie;2008;431.0;423.0;39.2;101.8
1800;32 Overige industrie;2009;359.0;350.0;-17.4;102.7
1801;32 Overige industrie;2010;321.0;308.0;-12.0;104.3
1802;32 Overige industrie;2011;294.0;284.0;-7.8;103.6
1803;32 Overige industrie;2012;;;;
1804;33 Reparatie en installatie van machines;1969;;;;
1805;33 Reparatie en installatie van machines;1970;;;;
1806;33 Reparatie en installatie van machines;1971;;;;
1807;33 Reparatie en installatie van machines;1972;;;;
1808;33 Reparatie en installatie van machines;1973;;;;
1809;33 Reparatie en installatie van machines;1974;;;;
1810;33 Reparatie en installatie van machines;1975;;;;
1811;33 Reparatie en installatie van machines;1976;;;;
1812;33 Reparatie en installatie van machines;1977;;;;
1813;33 Reparatie en installatie van machines;1978;;;;
1814;33 Reparatie en installatie van machines;1979;;;;
1815;33 Reparatie en installatie van machines;1980;;;;
1816;33 Reparatie en installatie van machines;1981;;;;
1817;33 Reparatie en installatie van machines;1982;;;;
1818;33 Reparatie en installatie van machines;1983;;;;
1819;33 Reparatie en installatie van machines;1984;;;;
1820;33 Reparatie en installatie van machines;1985;;;;
1821;33 Reparatie en installatie van machines;1986;;;;
1822;33 Reparatie en installatie van machines;1987;;;;
1823;33 Reparatie en installatie van machines;1988;144.0;140.0;;102.8
1824;33 Reparatie en installatie van machines;1989;169.0;163.0;16.7;103.4
1825;33 Reparatie en installatie van machines;1990;189.0;183.0;11.8;103.4
1826;33 Reparatie en installatie van machines;1991;178.0;173.0;-5.3;102.8
1827;33 Reparatie en installatie van machines;1992;169.0;165.0;-4.5;102.2
1828;33 Reparatie en installatie van machines;1993;277.0;253.0;53.3;109.3
1829;33 Reparatie en installatie van machines;1994;241.0;220.0;-13.4;109.8
1830;33 Reparatie en installatie van machines;1995;278.0;252.0;14.9;110.2
1831;33 Reparatie en installatie van machines;1996;178.0;166.0;-34.2;107.1
1832;33 Reparatie en installatie van machines;1997;204.0;196.0;18.0;104.1
1833;33 Reparatie en installatie van machines;1998;228.0;228.0;16.2;100.1
1834;33 Reparatie en installatie van machines;1999;229.0;230.0;0.9;99.7
1835;33 Reparatie en installatie van machines;2000;224.0;223.0;-3.1;100.6
1836;33 Reparatie en installatie van machines;2001;240.0;239.0;7.1;100.6
1837;33 Reparatie en installatie van machines;2002;166.0;166.0;-30.4;100.0
1838;33 Reparatie en installatie van machines;2003;166.0;167.0;0.6;99.4
1839;33 Reparatie en installatie van machines;2004;156.0;157.0;-6.0;99.4
1840;33 Reparatie en installatie van machines;2005;165.0;165.0;5.1;100.0
1841;33 Reparatie en installatie van machines;2006;197.0;196.0;18.8;100.5
1842;33 Reparatie en installatie van machines;2007;270.0;263.0;34.0;102.8
1843;33 Reparatie en installatie van machines;2008;243.0;232.0;-11.9;105.0
1844;33 Reparatie en installatie van machines;2009;374.0;352.0;51.9;106.4
1845;33 Reparatie en installatie van machines;2010;402.0;372.0;5.9;108.0
1846;33 Reparatie en installatie van machines;2011;302.0;281.0;-24.6;107.6
1847;33 Reparatie en installatie van machines;2012;;;;
1848;D Energievoorziening;1969;637.0;2165.0;;29.4
1849;D Energievoorziening;1970;773.0;2406.0;11.1;32.1
1850;D Energievoorziening;1971;866.0;2453.0;1.9;35.3
1851;D Energievoorziening;1972;917.0;2413.0;-1.6;38.0
1852;D Energievoorziening;1973;863.0;2121.0;-12.1;40.7
1853;D Energievoorziening;1974;1010.0;2219.0;4.6;45.5
1854;D Energievoorziening;1975;1037.0;2057.0;-7.3;50.4
1855;D Energievoorziening;1976;1034.0;1892.0;-8.0;54.6
1856;D Energievoorziening;1977;1058.0;1835.0;-3.0;57.6
1857;D Energievoorziening;1978;1018.0;1660.0;-9.5;61.3
1858;D Energievoorziening;1979;1008.0;1539.0;-7.3;65.5
1859;D Energievoorziening;1980;1192.0;1700.0;10.4;70.1
1860;D Energievoorziening;1981;1207.0;1607.0;-5.5;75.1
