ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
5495;1 Dranken en tabak;Luxemburg;1958;;
5496;1 Dranken en tabak;Luxemburg;1959;;
5497;1 Dranken en tabak;Luxemburg;1960;;
5498;1 Dranken en tabak;Luxemburg;1961;;
5499;1 Dranken en tabak;Luxemburg;1962;;
5500;1 Dranken en tabak;Luxemburg;1963;;
5501;1 Dranken en tabak;Luxemburg;1964;;
5502;1 Dranken en tabak;Luxemburg;1965;;
5503;1 Dranken en tabak;Luxemburg;1966;;
5504;1 Dranken en tabak;Luxemburg;1967;;
5505;1 Dranken en tabak;Luxemburg;1968;;
5506;1 Dranken en tabak;Luxemburg;1969;;
5507;1 Dranken en tabak;Luxemburg;1970;;
5508;1 Dranken en tabak;Luxemburg;1971;;
5509;1 Dranken en tabak;Luxemburg;1972;;
5510;1 Dranken en tabak;Luxemburg;1973;;
5511;1 Dranken en tabak;Luxemburg;1974;;
5512;1 Dranken en tabak;Luxemburg;1975;;
5513;1 Dranken en tabak;Luxemburg;1976;;
5514;1 Dranken en tabak;Luxemburg;1977;;
5515;1 Dranken en tabak;Luxemburg;1978;;
5516;1 Dranken en tabak;Luxemburg;1979;;
5517;1 Dranken en tabak;Luxemburg;1980;;
5518;1 Dranken en tabak;Luxemburg;1981;;
5519;1 Dranken en tabak;Luxemburg;1982;;
5520;1 Dranken en tabak;Luxemburg;1983;;
5521;1 Dranken en tabak;Luxemburg;1984;;
5522;1 Dranken en tabak;Luxemburg;1985;;
5523;1 Dranken en tabak;Luxemburg;1986;;
5524;1 Dranken en tabak;Luxemburg;1987;;
5525;1 Dranken en tabak;Luxemburg;1988;;
5526;1 Dranken en tabak;Luxemburg;1989;;
5527;1 Dranken en tabak;Luxemburg;1990;;
5528;1 Dranken en tabak;Luxemburg;1991;;
5529;1 Dranken en tabak;Luxemburg;1992;;
5530;1 Dranken en tabak;Luxemburg;1993;;
5531;1 Dranken en tabak;Luxemburg;1994;;
5532;1 Dranken en tabak;Luxemburg;1995;;
5533;1 Dranken en tabak;Luxemburg;1996;;
5534;1 Dranken en tabak;Luxemburg;1997;;
5535;1 Dranken en tabak;Luxemburg;1998;;
5536;1 Dranken en tabak;Luxemburg;1999;;
5537;1 Dranken en tabak;Luxemburg;2000;;
5538;1 Dranken en tabak;Luxemburg;2001;;
5539;1 Dranken en tabak;Luxemburg;2002;;
5540;1 Dranken en tabak;Luxemburg;2003;;
5541;1 Dranken en tabak;Luxemburg;2004;;
5542;1 Dranken en tabak;Luxemburg;2005;;
5543;1 Dranken en tabak;Luxemburg;2006;;
5544;1 Dranken en tabak;Luxemburg;2007;;
5545;1 Dranken en tabak;Luxemburg;2008;;
5546;1 Dranken en tabak;Luxemburg;2009;;
5547;1 Dranken en tabak;Luxemburg;2010;;
5548;1 Dranken en tabak;Luxemburg;2011;;
5549;1 Dranken en tabak;Luxemburg;2012;;
5550;1 Dranken en tabak;Luxemburg;2013;;
5551;1 Dranken en tabak;Luxemburg;2014;;
5552;1 Dranken en tabak;Luxemburg;2015;;
5553;1 Dranken en tabak;Luxemburg;2016;;
5554;1 Dranken en tabak;Luxemburg;2017;;
5555;1 Dranken en tabak;Rusland;1917;;
5556;1 Dranken en tabak;Rusland;1918;;
5557;1 Dranken en tabak;Rusland;1919;;
5558;1 Dranken en tabak;Rusland;1920;;
5559;1 Dranken en tabak;Rusland;1921;;
5560;1 Dranken en tabak;Rusland;1922;;
5561;1 Dranken en tabak;Rusland;1923;;
5562;1 Dranken en tabak;Rusland;1924;;
5563;1 Dranken en tabak;Rusland;1925;;
5564;1 Dranken en tabak;Rusland;1926;;
5565;1 Dranken en tabak;Rusland;1927;;
5566;1 Dranken en tabak;Rusland;1928;;
5567;1 Dranken en tabak;Rusland;1929;;
5568;1 Dranken en tabak;Rusland;1930;;
5569;1 Dranken en tabak;Rusland;1931;;
5570;1 Dranken en tabak;Rusland;1932;;
5571;1 Dranken en tabak;Rusland;1933;;
5572;1 Dranken en tabak;Rusland;1934;;
5573;1 Dranken en tabak;Rusland;1935;;
5574;1 Dranken en tabak;Rusland;1936;;
5575;1 Dranken en tabak;Rusland;1937;;
5576;1 Dranken en tabak;Rusland;1938;;
5577;1 Dranken en tabak;Rusland;1939;;
5578;1 Dranken en tabak;Rusland;1940;;
5579;1 Dranken en tabak;Rusland;1941;;
5580;1 Dranken en tabak;Rusland;1942;;
5581;1 Dranken en tabak;Rusland;1943;;
5582;1 Dranken en tabak;Rusland;1944;;
5583;1 Dranken en tabak;Rusland;1945;;
5584;1 Dranken en tabak;Rusland;1946;;
5585;1 Dranken en tabak;Rusland;1947;;
5586;1 Dranken en tabak;Rusland;1948;;
5587;1 Dranken en tabak;Rusland;1949;;
5588;1 Dranken en tabak;Rusland;1950;;
5589;1 Dranken en tabak;Rusland;1951;;
5590;1 Dranken en tabak;Rusland;1952;;
5591;1 Dranken en tabak;Rusland;1953;;
5592;1 Dranken en tabak;Rusland;1954;;
5593;1 Dranken en tabak;Rusland;1955;;
5594;1 Dranken en tabak;Rusland;1956;;
5595;1 Dranken en tabak;Rusland;1957;;
5596;1 Dranken en tabak;Rusland;1958;;
5597;1 Dranken en tabak;Rusland;1959;;
5598;1 Dranken en tabak;Rusland;1960;;
5599;1 Dranken en tabak;Rusland;1961;;
5600;1 Dranken en tabak;Rusland;1962;;
5601;1 Dranken en tabak;Rusland;1963;;
5602;1 Dranken en tabak;Rusland;1964;;
5603;1 Dranken en tabak;Rusland;1965;;
5604;1 Dranken en tabak;Rusland;1966;;
5605;1 Dranken en tabak;Rusland;1967;;
5606;1 Dranken en tabak;Rusland;1968;;
5607;1 Dranken en tabak;Rusland;1969;;
5608;1 Dranken en tabak;Rusland;1970;;
5609;1 Dranken en tabak;Rusland;1971;;
5610;1 Dranken en tabak;Rusland;1972;;
5611;1 Dranken en tabak;Rusland;1973;;
5612;1 Dranken en tabak;Rusland;1974;;
5613;1 Dranken en tabak;Rusland;1975;;
5614;1 Dranken en tabak;Rusland;1976;;
5615;1 Dranken en tabak;Rusland;1977;;
5616;1 Dranken en tabak;Rusland;1978;;
5617;1 Dranken en tabak;Rusland;1979;;
5618;1 Dranken en tabak;Rusland;1980;;
5619;1 Dranken en tabak;Rusland;1981;;
5620;1 Dranken en tabak;Rusland;1982;;
5621;1 Dranken en tabak;Rusland;1983;;
5622;1 Dranken en tabak;Rusland;1984;;
5623;1 Dranken en tabak;Rusland;1985;;
5624;1 Dranken en tabak;Rusland;1986;;
5625;1 Dranken en tabak;Rusland;1987;;
5626;1 Dranken en tabak;Rusland;1988;;
5627;1 Dranken en tabak;Rusland;1989;;
5628;1 Dranken en tabak;Rusland;1990;;
5629;1 Dranken en tabak;Rusland;1991;;
5630;1 Dranken en tabak;Rusland;1992;;
5631;1 Dranken en tabak;Rusland;1993;;
5632;1 Dranken en tabak;Rusland;1994;;
5633;1 Dranken en tabak;Rusland;1995;;
5634;1 Dranken en tabak;Rusland;1996;;
5635;1 Dranken en tabak;Rusland;1997;;
5636;1 Dranken en tabak;Rusland;1998;;
5637;1 Dranken en tabak;Rusland;1999;;
5638;1 Dranken en tabak;Rusland;2000;;
5639;1 Dranken en tabak;Rusland;2001;;
5640;1 Dranken en tabak;Rusland;2002;;
5641;1 Dranken en tabak;Rusland;2003;;
5642;1 Dranken en tabak;Rusland;2004;;
5643;1 Dranken en tabak;Rusland;2005;;
5644;1 Dranken en tabak;Rusland;2006;;
5645;1 Dranken en tabak;Rusland;2007;;
5646;1 Dranken en tabak;Rusland;2008;;
5647;1 Dranken en tabak;Rusland;2009;;
5648;1 Dranken en tabak;Rusland;2010;;
5649;1 Dranken en tabak;Rusland;2011;;
5650;1 Dranken en tabak;Rusland;2012;;
5651;1 Dranken en tabak;Rusland;2013;;
5652;1 Dranken en tabak;Rusland;2014;;
5653;1 Dranken en tabak;Rusland;2015;;
5654;1 Dranken en tabak;Rusland;2016;;
5655;1 Dranken en tabak;Rusland;2017;;
5656;1 Dranken en tabak;Saoedi-Arabië;1917;;
5657;1 Dranken en tabak;Saoedi-Arabië;1918;;
5658;1 Dranken en tabak;Saoedi-Arabië;1919;;
5659;1 Dranken en tabak;Saoedi-Arabië;1920;;
5660;1 Dranken en tabak;Saoedi-Arabië;1921;;
5661;1 Dranken en tabak;Saoedi-Arabië;1922;;
5662;1 Dranken en tabak;Saoedi-Arabië;1923;;
5663;1 Dranken en tabak;Saoedi-Arabië;1924;;
5664;1 Dranken en tabak;Saoedi-Arabië;1925;;
5665;1 Dranken en tabak;Saoedi-Arabië;1926;;
5666;1 Dranken en tabak;Saoedi-Arabië;1927;;
5667;1 Dranken en tabak;Saoedi-Arabië;1928;;
5668;1 Dranken en tabak;Saoedi-Arabië;1929;;
5669;1 Dranken en tabak;Saoedi-Arabië;1930;;
5670;1 Dranken en tabak;Saoedi-Arabië;1931;;
5671;1 Dranken en tabak;Saoedi-Arabië;1932;;
5672;1 Dranken en tabak;Saoedi-Arabië;1933;;
5673;1 Dranken en tabak;Saoedi-Arabië;1934;;
5674;1 Dranken en tabak;Saoedi-Arabië;1935;;
5675;1 Dranken en tabak;Saoedi-Arabië;1936;;
5676;1 Dranken en tabak;Saoedi-Arabië;1937;;
5677;1 Dranken en tabak;Saoedi-Arabië;1938;;
5678;1 Dranken en tabak;Saoedi-Arabië;1939;;
5679;1 Dranken en tabak;Saoedi-Arabië;1940;;
5680;1 Dranken en tabak;Saoedi-Arabië;1941;;
5681;1 Dranken en tabak;Saoedi-Arabië;1942;;
5682;1 Dranken en tabak;Saoedi-Arabië;1943;;
5683;1 Dranken en tabak;Saoedi-Arabië;1944;;
5684;1 Dranken en tabak;Saoedi-Arabië;1945;;
5685;1 Dranken en tabak;Saoedi-Arabië;1946;;
5686;1 Dranken en tabak;Saoedi-Arabië;1947;;
5687;1 Dranken en tabak;Saoedi-Arabië;1948;;
5688;1 Dranken en tabak;Saoedi-Arabië;1949;;
5689;1 Dranken en tabak;Saoedi-Arabië;1950;;
5690;1 Dranken en tabak;Saoedi-Arabië;1951;;
5691;1 Dranken en tabak;Saoedi-Arabië;1952;;
5692;1 Dranken en tabak;Saoedi-Arabië;1953;;
5693;1 Dranken en tabak;Saoedi-Arabië;1954;;
5694;1 Dranken en tabak;Saoedi-Arabië;1955;;
5695;1 Dranken en tabak;Saoedi-Arabië;1956;;
5696;1 Dranken en tabak;Saoedi-Arabië;1957;;
5697;1 Dranken en tabak;Saoedi-Arabië;1958;;
5698;1 Dranken en tabak;Saoedi-Arabië;1959;;
5699;1 Dranken en tabak;Saoedi-Arabië;1960;;
5700;1 Dranken en tabak;Saoedi-Arabië;1961;;
5701;1 Dranken en tabak;Saoedi-Arabië;1962;;
5702;1 Dranken en tabak;Saoedi-Arabië;1963;;
5703;1 Dranken en tabak;Saoedi-Arabië;1964;;
5704;1 Dranken en tabak;Saoedi-Arabië;1965;;
5705;1 Dranken en tabak;Saoedi-Arabië;1966;;
5706;1 Dranken en tabak;Saoedi-Arabië;1967;;
5707;1 Dranken en tabak;Saoedi-Arabië;1968;;
5708;1 Dranken en tabak;Saoedi-Arabië;1969;;
5709;1 Dranken en tabak;Saoedi-Arabië;1970;;
5710;1 Dranken en tabak;Saoedi-Arabië;1971;;
5711;1 Dranken en tabak;Saoedi-Arabië;1972;;
5712;1 Dranken en tabak;Saoedi-Arabië;1973;;
5713;1 Dranken en tabak;Saoedi-Arabië;1974;;
5714;1 Dranken en tabak;Saoedi-Arabië;1975;;
5715;1 Dranken en tabak;Saoedi-Arabië;1976;;
5716;1 Dranken en tabak;Saoedi-Arabië;1977;;
5717;1 Dranken en tabak;Saoedi-Arabië;1978;;
5718;1 Dranken en tabak;Saoedi-Arabië;1979;;
5719;1 Dranken en tabak;Saoedi-Arabië;1980;;
5720;1 Dranken en tabak;Saoedi-Arabië;1981;;
5721;1 Dranken en tabak;Saoedi-Arabië;1982;;
5722;1 Dranken en tabak;Saoedi-Arabië;1983;;
5723;1 Dranken en tabak;Saoedi-Arabië;1984;;
5724;1 Dranken en tabak;Saoedi-Arabië;1985;;
5725;1 Dranken en tabak;Saoedi-Arabië;1986;;
5726;1 Dranken en tabak;Saoedi-Arabië;1987;;
5727;1 Dranken en tabak;Saoedi-Arabië;1988;;
5728;1 Dranken en tabak;Saoedi-Arabië;1989;;
5729;1 Dranken en tabak;Saoedi-Arabië;1990;;
5730;1 Dranken en tabak;Saoedi-Arabië;1991;;
5731;1 Dranken en tabak;Saoedi-Arabië;1992;;
5732;1 Dranken en tabak;Saoedi-Arabië;1993;;
5733;1 Dranken en tabak;Saoedi-Arabië;1994;;
5734;1 Dranken en tabak;Saoedi-Arabië;1995;;
5735;1 Dranken en tabak;Saoedi-Arabië;1996;;
5736;1 Dranken en tabak;Saoedi-Arabië;1997;;
5737;1 Dranken en tabak;Saoedi-Arabië;1998;;
5738;1 Dranken en tabak;Saoedi-Arabië;1999;;
5739;1 Dranken en tabak;Saoedi-Arabië;2000;;
5740;1 Dranken en tabak;Saoedi-Arabië;2001;;
5741;1 Dranken en tabak;Saoedi-Arabië;2002;;
5742;1 Dranken en tabak;Saoedi-Arabië;2003;;
5743;1 Dranken en tabak;Saoedi-Arabië;2004;;
5744;1 Dranken en tabak;Saoedi-Arabië;2005;;
5745;1 Dranken en tabak;Saoedi-Arabië;2006;;
5746;1 Dranken en tabak;Saoedi-Arabië;2007;;
5747;1 Dranken en tabak;Saoedi-Arabië;2008;;
5748;1 Dranken en tabak;Saoedi-Arabië;2009;;
5749;1 Dranken en tabak;Saoedi-Arabië;2010;;
5750;1 Dranken en tabak;Saoedi-Arabië;2011;;
5751;1 Dranken en tabak;Saoedi-Arabië;2012;;
5752;1 Dranken en tabak;Saoedi-Arabië;2013;;
5753;1 Dranken en tabak;Saoedi-Arabië;2014;;
5754;1 Dranken en tabak;Saoedi-Arabië;2015;;
5755;1 Dranken en tabak;Saoedi-Arabië;2016;;
5756;1 Dranken en tabak;Saoedi-Arabië;2017;;
5757;1 Dranken en tabak;Verenigd Koninkrijk;1917;;
5758;1 Dranken en tabak;Verenigd Koninkrijk;1918;;
5759;1 Dranken en tabak;Verenigd Koninkrijk;1919;;
5760;1 Dranken en tabak;Verenigd Koninkrijk;1920;;
5761;1 Dranken en tabak;Verenigd Koninkrijk;1921;;
5762;1 Dranken en tabak;Verenigd Koninkrijk;1922;;
5763;1 Dranken en tabak;Verenigd Koninkrijk;1923;;
5764;1 Dranken en tabak;Verenigd Koninkrijk;1924;;
5765;1 Dranken en tabak;Verenigd Koninkrijk;1925;;
5766;1 Dranken en tabak;Verenigd Koninkrijk;1926;;
5767;1 Dranken en tabak;Verenigd Koninkrijk;1927;;
5768;1 Dranken en tabak;Verenigd Koninkrijk;1928;;
5769;1 Dranken en tabak;Verenigd Koninkrijk;1929;;
5770;1 Dranken en tabak;Verenigd Koninkrijk;1930;;
5771;1 Dranken en tabak;Verenigd Koninkrijk;1931;;
5772;1 Dranken en tabak;Verenigd Koninkrijk;1932;;
5773;1 Dranken en tabak;Verenigd Koninkrijk;1933;;
5774;1 Dranken en tabak;Verenigd Koninkrijk;1934;;
5775;1 Dranken en tabak;Verenigd Koninkrijk;1935;;
5776;1 Dranken en tabak;Verenigd Koninkrijk;1936;;
5777;1 Dranken en tabak;Verenigd Koninkrijk;1937;;
5778;1 Dranken en tabak;Verenigd Koninkrijk;1938;;
5779;1 Dranken en tabak;Verenigd Koninkrijk;1939;;
5780;1 Dranken en tabak;Verenigd Koninkrijk;1940;;
5781;1 Dranken en tabak;Verenigd Koninkrijk;1941;;
5782;1 Dranken en tabak;Verenigd Koninkrijk;1942;;
5783;1 Dranken en tabak;Verenigd Koninkrijk;1943;;
5784;1 Dranken en tabak;Verenigd Koninkrijk;1944;;
5785;1 Dranken en tabak;Verenigd Koninkrijk;1945;;
5786;1 Dranken en tabak;Verenigd Koninkrijk;1946;;
5787;1 Dranken en tabak;Verenigd Koninkrijk;1947;;
5788;1 Dranken en tabak;Verenigd Koninkrijk;1948;;
5789;1 Dranken en tabak;Verenigd Koninkrijk;1949;;
5790;1 Dranken en tabak;Verenigd Koninkrijk;1950;;
5791;1 Dranken en tabak;Verenigd Koninkrijk;1951;;
5792;1 Dranken en tabak;Verenigd Koninkrijk;1952;;
5793;1 Dranken en tabak;Verenigd Koninkrijk;1953;;
5794;1 Dranken en tabak;Verenigd Koninkrijk;1954;;
5795;1 Dranken en tabak;Verenigd Koninkrijk;1955;;
5796;1 Dranken en tabak;Verenigd Koninkrijk;1956;;
5797;1 Dranken en tabak;Verenigd Koninkrijk;1957;;
5798;1 Dranken en tabak;Verenigd Koninkrijk;1958;;
5799;1 Dranken en tabak;Verenigd Koninkrijk;1959;;
5800;1 Dranken en tabak;Verenigd Koninkrijk;1960;;
5801;1 Dranken en tabak;Verenigd Koninkrijk;1961;;
5802;1 Dranken en tabak;Verenigd Koninkrijk;1962;;
5803;1 Dranken en tabak;Verenigd Koninkrijk;1963;;
5804;1 Dranken en tabak;Verenigd Koninkrijk;1964;;
5805;1 Dranken en tabak;Verenigd Koninkrijk;1965;;
5806;1 Dranken en tabak;Verenigd Koninkrijk;1966;;
5807;1 Dranken en tabak;Verenigd Koninkrijk;1967;;
5808;1 Dranken en tabak;Verenigd Koninkrijk;1968;;
5809;1 Dranken en tabak;Verenigd Koninkrijk;1969;;
5810;1 Dranken en tabak;Verenigd Koninkrijk;1970;;
5811;1 Dranken en tabak;Verenigd Koninkrijk;1971;;
5812;1 Dranken en tabak;Verenigd Koninkrijk;1972;;
5813;1 Dranken en tabak;Verenigd Koninkrijk;1973;;
5814;1 Dranken en tabak;Verenigd Koninkrijk;1974;;
5815;1 Dranken en tabak;Verenigd Koninkrijk;1975;;
5816;1 Dranken en tabak;Verenigd Koninkrijk;1976;;
5817;1 Dranken en tabak;Verenigd Koninkrijk;1977;;
5818;1 Dranken en tabak;Verenigd Koninkrijk;1978;;
5819;1 Dranken en tabak;Verenigd Koninkrijk;1979;;
5820;1 Dranken en tabak;Verenigd Koninkrijk;1980;;
5821;1 Dranken en tabak;Verenigd Koninkrijk;1981;;
5822;1 Dranken en tabak;Verenigd Koninkrijk;1982;;
5823;1 Dranken en tabak;Verenigd Koninkrijk;1983;;
5824;1 Dranken en tabak;Verenigd Koninkrijk;1984;;
5825;1 Dranken en tabak;Verenigd Koninkrijk;1985;;
5826;1 Dranken en tabak;Verenigd Koninkrijk;1986;;
5827;1 Dranken en tabak;Verenigd Koninkrijk;1987;;
5828;1 Dranken en tabak;Verenigd Koninkrijk;1988;;
5829;1 Dranken en tabak;Verenigd Koninkrijk;1989;;
5830;1 Dranken en tabak;Verenigd Koninkrijk;1990;;
5831;1 Dranken en tabak;Verenigd Koninkrijk;1991;;
5832;1 Dranken en tabak;Verenigd Koninkrijk;1992;;
5833;1 Dranken en tabak;Verenigd Koninkrijk;1993;;
5834;1 Dranken en tabak;Verenigd Koninkrijk;1994;;
5835;1 Dranken en tabak;Verenigd Koninkrijk;1995;;
5836;1 Dranken en tabak;Verenigd Koninkrijk;1996;;
5837;1 Dranken en tabak;Verenigd Koninkrijk;1997;;
5838;1 Dranken en tabak;Verenigd Koninkrijk;1998;;
5839;1 Dranken en tabak;Verenigd Koninkrijk;1999;;
5840;1 Dranken en tabak;Verenigd Koninkrijk;2000;;
5841;1 Dranken en tabak;Verenigd Koninkrijk;2001;;
5842;1 Dranken en tabak;Verenigd Koninkrijk;2002;;
5843;1 Dranken en tabak;Verenigd Koninkrijk;2003;;
5844;1 Dranken en tabak;Verenigd Koninkrijk;2004;;
5845;1 Dranken en tabak;Verenigd Koninkrijk;2005;;
5846;1 Dranken en tabak;Verenigd Koninkrijk;2006;;
5847;1 Dranken en tabak;Verenigd Koninkrijk;2007;;
5848;1 Dranken en tabak;Verenigd Koninkrijk;2008;;
5849;1 Dranken en tabak;Verenigd Koninkrijk;2009;;
5850;1 Dranken en tabak;Verenigd Koninkrijk;2010;;
5851;1 Dranken en tabak;Verenigd Koninkrijk;2011;;
5852;1 Dranken en tabak;Verenigd Koninkrijk;2012;;
5853;1 Dranken en tabak;Verenigd Koninkrijk;2013;;
5854;1 Dranken en tabak;Verenigd Koninkrijk;2014;;
5855;1 Dranken en tabak;Verenigd Koninkrijk;2015;;
5856;1 Dranken en tabak;Verenigd Koninkrijk;2016;;
5857;1 Dranken en tabak;Verenigd Koninkrijk;2017;;
5858;1 Dranken en tabak;Verenigde Staten;1917;;
5859;1 Dranken en tabak;Verenigde Staten;1918;;
5860;1 Dranken en tabak;Verenigde Staten;1919;;
5861;1 Dranken en tabak;Verenigde Staten;1920;;
5862;1 Dranken en tabak;Verenigde Staten;1921;;
5863;1 Dranken en tabak;Verenigde Staten;1922;;
5864;1 Dranken en tabak;Verenigde Staten;1923;;
5865;1 Dranken en tabak;Verenigde Staten;1924;;
5866;1 Dranken en tabak;Verenigde Staten;1925;;
5867;1 Dranken en tabak;Verenigde Staten;1926;;
5868;1 Dranken en tabak;Verenigde Staten;1927;;
5869;1 Dranken en tabak;Verenigde Staten;1928;;
5870;1 Dranken en tabak;Verenigde Staten;1929;;
5871;1 Dranken en tabak;Verenigde Staten;1930;;
5872;1 Dranken en tabak;Verenigde Staten;1931;;
5873;1 Dranken en tabak;Verenigde Staten;1932;;
5874;1 Dranken en tabak;Verenigde Staten;1933;;
5875;1 Dranken en tabak;Verenigde Staten;1934;;
5876;1 Dranken en tabak;Verenigde Staten;1935;;
5877;1 Dranken en tabak;Verenigde Staten;1936;;
5878;1 Dranken en tabak;Verenigde Staten;1937;;
5879;1 Dranken en tabak;Verenigde Staten;1938;;
5880;1 Dranken en tabak;Verenigde Staten;1939;;
5881;1 Dranken en tabak;Verenigde Staten;1940;;
5882;1 Dranken en tabak;Verenigde Staten;1941;;
5883;1 Dranken en tabak;Verenigde Staten;1942;;
5884;1 Dranken en tabak;Verenigde Staten;1943;;
5885;1 Dranken en tabak;Verenigde Staten;1944;;
5886;1 Dranken en tabak;Verenigde Staten;1945;;
5887;1 Dranken en tabak;Verenigde Staten;1946;;
5888;1 Dranken en tabak;Verenigde Staten;1947;;
5889;1 Dranken en tabak;Verenigde Staten;1948;;
5890;1 Dranken en tabak;Verenigde Staten;1949;;
5891;1 Dranken en tabak;Verenigde Staten;1950;;
5892;1 Dranken en tabak;Verenigde Staten;1951;;
5893;1 Dranken en tabak;Verenigde Staten;1952;;
5894;1 Dranken en tabak;Verenigde Staten;1953;;
5895;1 Dranken en tabak;Verenigde Staten;1954;;
5896;1 Dranken en tabak;Verenigde Staten;1955;;
5897;1 Dranken en tabak;Verenigde Staten;1956;;
5898;1 Dranken en tabak;Verenigde Staten;1957;;
5899;1 Dranken en tabak;Verenigde Staten;1958;;
5900;1 Dranken en tabak;Verenigde Staten;1959;;
5901;1 Dranken en tabak;Verenigde Staten;1960;;
5902;1 Dranken en tabak;Verenigde Staten;1961;;
5903;1 Dranken en tabak;Verenigde Staten;1962;;
5904;1 Dranken en tabak;Verenigde Staten;1963;;
5905;1 Dranken en tabak;Verenigde Staten;1964;;
5906;1 Dranken en tabak;Verenigde Staten;1965;;
5907;1 Dranken en tabak;Verenigde Staten;1966;;
5908;1 Dranken en tabak;Verenigde Staten;1967;;
5909;1 Dranken en tabak;Verenigde Staten;1968;;
5910;1 Dranken en tabak;Verenigde Staten;1969;;
5911;1 Dranken en tabak;Verenigde Staten;1970;;
5912;1 Dranken en tabak;Verenigde Staten;1971;;
5913;1 Dranken en tabak;Verenigde Staten;1972;;
5914;1 Dranken en tabak;Verenigde Staten;1973;;
5915;1 Dranken en tabak;Verenigde Staten;1974;;
5916;1 Dranken en tabak;Verenigde Staten;1975;;
5917;1 Dranken en tabak;Verenigde Staten;1976;;
5918;1 Dranken en tabak;Verenigde Staten;1977;;
5919;1 Dranken en tabak;Verenigde Staten;1978;;
5920;1 Dranken en tabak;Verenigde Staten;1979;;
5921;1 Dranken en tabak;Verenigde Staten;1980;;
5922;1 Dranken en tabak;Verenigde Staten;1981;;
5923;1 Dranken en tabak;Verenigde Staten;1982;;
5924;1 Dranken en tabak;Verenigde Staten;1983;;
5925;1 Dranken en tabak;Verenigde Staten;1984;;
5926;1 Dranken en tabak;Verenigde Staten;1985;;
5927;1 Dranken en tabak;Verenigde Staten;1986;;
5928;1 Dranken en tabak;Verenigde Staten;1987;;
5929;1 Dranken en tabak;Verenigde Staten;1988;;
5930;1 Dranken en tabak;Verenigde Staten;1989;;
5931;1 Dranken en tabak;Verenigde Staten;1990;;
5932;1 Dranken en tabak;Verenigde Staten;1991;;
5933;1 Dranken en tabak;Verenigde Staten;1992;;
5934;1 Dranken en tabak;Verenigde Staten;1993;;
5935;1 Dranken en tabak;Verenigde Staten;1994;;
5936;1 Dranken en tabak;Verenigde Staten;1995;;
5937;1 Dranken en tabak;Verenigde Staten;1996;;
5938;1 Dranken en tabak;Verenigde Staten;1997;;
5939;1 Dranken en tabak;Verenigde Staten;1998;;
5940;1 Dranken en tabak;Verenigde Staten;1999;;
5941;1 Dranken en tabak;Verenigde Staten;2000;;
5942;1 Dranken en tabak;Verenigde Staten;2001;;
5943;1 Dranken en tabak;Verenigde Staten;2002;;
5944;1 Dranken en tabak;Verenigde Staten;2003;;
5945;1 Dranken en tabak;Verenigde Staten;2004;;
5946;1 Dranken en tabak;Verenigde Staten;2005;;
5947;1 Dranken en tabak;Verenigde Staten;2006;;
5948;1 Dranken en tabak;Verenigde Staten;2007;;
5949;1 Dranken en tabak;Verenigde Staten;2008;;
5950;1 Dranken en tabak;Verenigde Staten;2009;;
5951;1 Dranken en tabak;Verenigde Staten;2010;;
5952;1 Dranken en tabak;Verenigde Staten;2011;;
5953;1 Dranken en tabak;Verenigde Staten;2012;;
5954;1 Dranken en tabak;Verenigde Staten;2013;;
5955;1 Dranken en tabak;Verenigde Staten;2014;;
5956;1 Dranken en tabak;Verenigde Staten;2015;;
5957;1 Dranken en tabak;Verenigde Staten;2016;;
5958;1 Dranken en tabak;Verenigde Staten;2017;;
5959;1 Dranken en tabak;België en Luxemburg (t/m 1999);1917;;
5960;1 Dranken en tabak;België en Luxemburg (t/m 1999);1918;;
5961;1 Dranken en tabak;België en Luxemburg (t/m 1999);1919;;
5962;1 Dranken en tabak;België en Luxemburg (t/m 1999);1920;;
5963;1 Dranken en tabak;België en Luxemburg (t/m 1999);1921;;
5964;1 Dranken en tabak;België en Luxemburg (t/m 1999);1922;;
5965;1 Dranken en tabak;België en Luxemburg (t/m 1999);1923;;
5966;1 Dranken en tabak;België en Luxemburg (t/m 1999);1924;;
5967;1 Dranken en tabak;België en Luxemburg (t/m 1999);1925;;
5968;1 Dranken en tabak;België en Luxemburg (t/m 1999);1926;;
5969;1 Dranken en tabak;België en Luxemburg (t/m 1999);1927;;
5970;1 Dranken en tabak;België en Luxemburg (t/m 1999);1928;;
5971;1 Dranken en tabak;België en Luxemburg (t/m 1999);1929;;
5972;1 Dranken en tabak;België en Luxemburg (t/m 1999);1930;;
5973;1 Dranken en tabak;België en Luxemburg (t/m 1999);1931;;
5974;1 Dranken en tabak;België en Luxemburg (t/m 1999);1932;;
5975;1 Dranken en tabak;België en Luxemburg (t/m 1999);1933;;
5976;1 Dranken en tabak;België en Luxemburg (t/m 1999);1934;;
