ID;BedrijfstakkenBranchesSBI2008;Perioden;SnelgroeiendeBedrijven_1;WerknemersBijSnelgroeiendeBedrijven_2;JongeSnelgroeiendeBedrijven_3;WerknemersBijJongeSnelgroeiendeBed_4
2701;55 Logiesverstrekking;2020;94.0;10156.0;;
2702;55 Logiesverstrekking;2021;86.0;8594.0;10.0;397.0
2703;55 Logiesverstrekking;2022;124.0;7970.0;;
2704;551 Hotels;2010;75.0;7970.0;;
2705;551 Hotels;2011;74.0;7962.0;;
2706;551 Hotels;2012;87.0;8815.0;;
2707;551 Hotels;2013;81.0;7170.0;;
2708;551 Hotels;2014;60.0;5057.0;;
2709;551 Hotels;2015;71.0;5978.0;;
2710;551 Hotels;2016;107.0;11353.0;;
2711;551 Hotels;2017;106.0;;;
2712;551 Hotels;2018;134.0;;;
2713;551 Hotels;2019;118.0;13321.0;;
2714;551 Hotels;2020;60.0;8040.0;;
2715;551 Hotels;2021;50.0;6407.0;8.0;
2716;551 Hotels;2022;76.0;4506.0;;
2717;552 Verhuur van vakantiehuisjes e.d.;2010;10.0;597.0;;
2718;552 Verhuur van vakantiehuisjes e.d.;2011;8.0;543.0;;
2719;552 Verhuur van vakantiehuisjes e.d.;2012;7.0;;;
2720;552 Verhuur van vakantiehuisjes e.d.;2013;6.0;259.0;;
2721;552 Verhuur van vakantiehuisjes e.d.;2014;6.0;;;
2722;552 Verhuur van vakantiehuisjes e.d.;2015;8.0;396.0;;
2723;552 Verhuur van vakantiehuisjes e.d.;2016;9.0;342.0;;
2724;552 Verhuur van vakantiehuisjes e.d.;2017;15.0;505.0;;
2725;552 Verhuur van vakantiehuisjes e.d.;2018;14.0;383.0;;
2726;552 Verhuur van vakantiehuisjes e.d.;2019;14.0;;;
2727;552 Verhuur van vakantiehuisjes e.d.;2020;14.0;;;
2728;552 Verhuur van vakantiehuisjes e.d.;2021;16.0;1161.0;2.0;
2729;552 Verhuur van vakantiehuisjes e.d.;2022;20.0;1832.0;;
2730;553 Kampeerterreinen;2010;19.0;850.0;;
2731;553 Kampeerterreinen;2011;17.0;523.0;;
2732;553 Kampeerterreinen;2012;16.0;551.0;;
2733;553 Kampeerterreinen;2013;11.0;329.0;;
2734;553 Kampeerterreinen;2014;14.0;;;
2735;553 Kampeerterreinen;2015;13.0;441.0;;
2736;553 Kampeerterreinen;2016;17.0;638.0;;
2737;553 Kampeerterreinen;2017;16.0;984.0;;
2738;553 Kampeerterreinen;2018;20.0;958.0;;
2739;553 Kampeerterreinen;2019;26.0;1110.0;;
2740;553 Kampeerterreinen;2020;19.0;967.0;;
2741;553 Kampeerterreinen;2021;20.0;1027.0;0.0;0.0
2742;553 Kampeerterreinen;2022;28.0;1632.0;;
2743;559 Overige logiesverstrekking;2010;0.0;0.0;;
2744;559 Overige logiesverstrekking;2011;0.0;0.0;;
2745;559 Overige logiesverstrekking;2012;1.0;;;
2746;559 Overige logiesverstrekking;2013;0.0;0.0;;
2747;559 Overige logiesverstrekking;2014;0.0;0.0;;
2748;559 Overige logiesverstrekking;2015;0.0;0.0;;
2749;559 Overige logiesverstrekking;2016;0.0;0.0;;
2750;559 Overige logiesverstrekking;2017;0.0;0.0;;
2751;559 Overige logiesverstrekking;2018;1.0;;;
2752;559 Overige logiesverstrekking;2019;1.0;;;
2753;559 Overige logiesverstrekking;2020;1.0;;;
2754;559 Overige logiesverstrekking;2021;0.0;0.0;0.0;0.0
2755;559 Overige logiesverstrekking;2022;0.0;0.0;;
2756;56 Eet- en drinkgelegenheden;2010;495.0;22642.0;;
2757;56 Eet- en drinkgelegenheden;2011;516.0;21794.0;;
2758;56 Eet- en drinkgelegenheden;2012;529.0;28375.0;;
2759;56 Eet- en drinkgelegenheden;2013;546.0;26595.0;;
2760;56 Eet- en drinkgelegenheden;2014;580.0;33759.0;;
2761;56 Eet- en drinkgelegenheden;2015;661.0;29034.0;;
2762;56 Eet- en drinkgelegenheden;2016;814.0;39248.0;;
2763;56 Eet- en drinkgelegenheden;2017;910.0;49181.0;;
2764;56 Eet- en drinkgelegenheden;2018;1230.0;65847.0;;
2765;56 Eet- en drinkgelegenheden;2019;963.0;53763.0;;
2766;56 Eet- en drinkgelegenheden;2020;564.0;28734.0;;
2767;56 Eet- en drinkgelegenheden;2021;446.0;21686.0;71.0;2820.0
2768;56 Eet- en drinkgelegenheden;2022;925.0;44255.0;;
2769;561 Restaurants, andere eetgelegenheden;2010;317.0;13952.0;;
2770;561 Restaurants, andere eetgelegenheden;2011;330.0;13585.0;;
2771;561 Restaurants, andere eetgelegenheden;2012;363.0;20528.0;;
2772;561 Restaurants, andere eetgelegenheden;2013;369.0;16116.0;;
2773;561 Restaurants, andere eetgelegenheden;2014;402.0;18673.0;;
2774;561 Restaurants, andere eetgelegenheden;2015;465.0;19186.0;;
2775;561 Restaurants, andere eetgelegenheden;2016;587.0;27796.0;;
2776;561 Restaurants, andere eetgelegenheden;2017;622.0;34203.0;;
2777;561 Restaurants, andere eetgelegenheden;2018;859.0;44383.0;;
2778;561 Restaurants, andere eetgelegenheden;2019;690.0;36241.0;;
2779;561 Restaurants, andere eetgelegenheden;2020;432.0;21708.0;;
2780;561 Restaurants, andere eetgelegenheden;2021;350.0;17744.0;60.0;2417.0
2781;561 Restaurants, andere eetgelegenheden;2022;716.0;34926.0;;
2782;562 Kantines en catering;2010;45.0;3555.0;;
2783;562 Kantines en catering;2011;41.0;2992.0;;
2784;562 Kantines en catering;2012;49.0;3206.0;;
2785;562 Kantines en catering;2013;50.0;5636.0;;
2786;562 Kantines en catering;2014;57.0;10578.0;;
2787;562 Kantines en catering;2015;52.0;4989.0;;
2788;562 Kantines en catering;2016;68.0;6098.0;;
2789;562 Kantines en catering;2017;122.0;9195.0;;
2790;562 Kantines en catering;2018;141.0;13378.0;;
2791;562 Kantines en catering;2019;101.0;11801.0;;
2792;562 Kantines en catering;2020;51.0;4597.0;;
2793;562 Kantines en catering;2021;41.0;2099.0;5.0;183.0
2794;562 Kantines en catering;2022;60.0;3235.0;;
2795;563 Cafés;2010;133.0;5135.0;;
2796;563 Cafés;2011;145.0;5217.0;;
2797;563 Cafés;2012;117.0;4642.0;;
2798;563 Cafés;2013;127.0;4844.0;;
2799;563 Cafés;2014;121.0;4508.0;;
2800;563 Cafés;2015;144.0;4859.0;;
2801;563 Cafés;2016;159.0;5355.0;;
2802;563 Cafés;2017;166.0;5783.0;;
2803;563 Cafés;2018;230.0;8086.0;;
2804;563 Cafés;2019;172.0;5721.0;;
2805;563 Cafés;2020;81.0;2429.0;;
2806;563 Cafés;2021;55.0;1843.0;6.0;219.0
2807;563 Cafés;2022;149.0;6094.0;;
2808;J Informatie en communicatie;2010;461.0;32950.0;;
2809;J Informatie en communicatie;2011;434.0;36668.0;;
2810;J Informatie en communicatie;2012;470.0;37230.0;;
2811;J Informatie en communicatie;2013;478.0;37977.0;;
2812;J Informatie en communicatie;2014;501.0;39940.0;;
2813;J Informatie en communicatie;2015;523.0;36369.0;;
2814;J Informatie en communicatie;2016;614.0;42700.0;;
2815;J Informatie en communicatie;2017;694.0;51947.0;;
2816;J Informatie en communicatie;2018;751.0;62092.0;;
2817;J Informatie en communicatie;2019;778.0;64349.0;;
2818;J Informatie en communicatie;2020;793.0;70498.0;;
2819;J Informatie en communicatie;2021;827.0;65639.0;57.0;2582.0
2820;J Informatie en communicatie;2022;865.0;82194.0;;
2821;58 Uitgeverijen;2010;33.0;5722.0;;
2822;58 Uitgeverijen;2011;31.0;5154.0;;
2823;58 Uitgeverijen;2012;26.0;4720.0;;
2824;58 Uitgeverijen;2013;23.0;4386.0;;
2825;58 Uitgeverijen;2014;24.0;3212.0;;
2826;58 Uitgeverijen;2015;21.0;1099.0;;
2827;58 Uitgeverijen;2016;28.0;1328.0;;
2828;58 Uitgeverijen;2017;28.0;1585.0;;
2829;58 Uitgeverijen;2018;30.0;1993.0;;
2830;58 Uitgeverijen;2019;24.0;1357.0;;
2831;58 Uitgeverijen;2020;22.0;;;
2832;58 Uitgeverijen;2021;25.0;1351.0;1.0;
2833;58 Uitgeverijen;2022;30.0;2177.0;;
2834;581 Uitgeverijen;2010;33.0;5722.0;;
2835;581 Uitgeverijen;2011;31.0;5154.0;;
2836;581 Uitgeverijen;2012;25.0;;;
2837;581 Uitgeverijen;2013;22.0;;;
2838;581 Uitgeverijen;2014;22.0;;;
2839;581 Uitgeverijen;2015;19.0;;;
2840;581 Uitgeverijen;2016;26.0;;;
2841;581 Uitgeverijen;2017;26.0;;;
2842;581 Uitgeverijen;2018;28.0;;;
2843;581 Uitgeverijen;2019;22.0;;;
2844;581 Uitgeverijen;2020;20.0;1091.0;;
2845;581 Uitgeverijen;2021;22.0;;0.0;0.0
2846;581 Uitgeverijen;2022;26.0;;;
2847;582 Uitgeverijen van software;2010;0.0;0.0;;
2848;582 Uitgeverijen van software;2011;0.0;0.0;;
2849;582 Uitgeverijen van software;2012;1.0;;;
2850;582 Uitgeverijen van software;2013;1.0;;;
2851;582 Uitgeverijen van software;2014;2.0;;;
2852;582 Uitgeverijen van software;2015;2.0;;;
2853;582 Uitgeverijen van software;2016;2.0;;;
2854;582 Uitgeverijen van software;2017;2.0;;;
2855;582 Uitgeverijen van software;2018;2.0;;;
2856;582 Uitgeverijen van software;2019;2.0;;;
2857;582 Uitgeverijen van software;2020;2.0;;;
2858;582 Uitgeverijen van software;2021;3.0;;1.0;
2859;582 Uitgeverijen van software;2022;4.0;;;
2860;"59 Film- en tv-productie; geluidsopname";2010;31.0;2794.0;;
2861;"59 Film- en tv-productie; geluidsopname";2011;33.0;3508.0;;
2862;"59 Film- en tv-productie; geluidsopname";2012;27.0;3168.0;;
2863;"59 Film- en tv-productie; geluidsopname";2013;17.0;1259.0;;
2864;"59 Film- en tv-productie; geluidsopname";2014;20.0;;;
2865;"59 Film- en tv-productie; geluidsopname";2015;22.0;;;
2866;"59 Film- en tv-productie; geluidsopname";2016;24.0;;;
2867;"59 Film- en tv-productie; geluidsopname";2017;22.0;1037.0;;
2868;"59 Film- en tv-productie; geluidsopname";2018;30.0;5157.0;;
2869;"59 Film- en tv-productie; geluidsopname";2019;26.0;3470.0;;
2870;"59 Film- en tv-productie; geluidsopname";2020;23.0;1623.0;;
2871;"59 Film- en tv-productie; geluidsopname";2021;21.0;;0.0;0.0
2872;"59 Film- en tv-productie; geluidsopname";2022;32.0;;;
2873;591 Productie, distributie van films, tv;2010;29.0;;;
2874;591 Productie, distributie van films, tv;2011;32.0;;;
2875;591 Productie, distributie van films, tv;2012;25.0;;;
2876;591 Productie, distributie van films, tv;2013;15.0;;;
2877;591 Productie, distributie van films, tv;2014;17.0;2538.0;;
2878;591 Productie, distributie van films, tv;2015;18.0;774.0;;
2879;591 Productie, distributie van films, tv;2016;17.0;700.0;;
2880;591 Productie, distributie van films, tv;2017;20.0;;;
2881;591 Productie, distributie van films, tv;2018;26.0;5006.0;;
2882;591 Productie, distributie van films, tv;2019;24.0;;;
2883;591 Productie, distributie van films, tv;2020;20.0;;;
2884;591 Productie, distributie van films, tv;2021;20.0;950.0;0.0;0.0
2885;591 Productie, distributie van films, tv;2022;26.0;1427.0;;
2886;592 Maken en uitgeven van geluidsopnamen;2010;2.0;;;
2887;592 Maken en uitgeven van geluidsopnamen;2011;1.0;;;
2888;592 Maken en uitgeven van geluidsopnamen;2012;2.0;;;
2889;592 Maken en uitgeven van geluidsopnamen;2013;2.0;;;
2890;592 Maken en uitgeven van geluidsopnamen;2014;3.0;;;
2891;592 Maken en uitgeven van geluidsopnamen;2015;4.0;;;
2892;592 Maken en uitgeven van geluidsopnamen;2016;7.0;;;
2893;592 Maken en uitgeven van geluidsopnamen;2017;2.0;;;
2894;592 Maken en uitgeven van geluidsopnamen;2018;4.0;150.0;;
2895;592 Maken en uitgeven van geluidsopnamen;2019;2.0;;;
2896;592 Maken en uitgeven van geluidsopnamen;2020;3.0;;;
2897;592 Maken en uitgeven van geluidsopnamen;2021;1.0;;0.0;0.0
2898;592 Maken en uitgeven van geluidsopnamen;2022;6.0;;;
2899;60 Radio- en televisieomroepen;2010;5.0;1015.0;;
2900;60 Radio- en televisieomroepen;2011;5.0;370.0;;
2901;60 Radio- en televisieomroepen;2012;8.0;1271.0;;
2902;60 Radio- en televisieomroepen;2013;7.0;1229.0;;
2903;60 Radio- en televisieomroepen;2014;4.0;;;
2904;60 Radio- en televisieomroepen;2015;5.0;;;
2905;60 Radio- en televisieomroepen;2016;5.0;;;
2906;60 Radio- en televisieomroepen;2017;7.0;1472.0;;
2907;60 Radio- en televisieomroepen;2018;4.0;235.0;;
2908;60 Radio- en televisieomroepen;2019;4.0;623.0;;
2909;60 Radio- en televisieomroepen;2020;5.0;;;
2910;60 Radio- en televisieomroepen;2021;2.0;;0.0;0.0
2911;60 Radio- en televisieomroepen;2022;3.0;;;
2912;601 Radio-omroepen;2010;0.0;0.0;;
2913;601 Radio-omroepen;2011;2.0;;;
2914;601 Radio-omroepen;2012;4.0;;;
2915;601 Radio-omroepen;2013;4.0;;;
2916;601 Radio-omroepen;2014;3.0;;;
2917;601 Radio-omroepen;2015;3.0;;;
2918;601 Radio-omroepen;2016;3.0;;;
2919;601 Radio-omroepen;2017;3.0;;;
2920;601 Radio-omroepen;2018;4.0;235.0;;
2921;601 Radio-omroepen;2019;4.0;623.0;;
2922;601 Radio-omroepen;2020;4.0;;;
2923;601 Radio-omroepen;2021;0.0;0.0;0.0;0.0
2924;601 Radio-omroepen;2022;2.0;;;
2925;602 Televisieomroepen;2010;5.0;1015.0;;
2926;602 Televisieomroepen;2011;3.0;;;
2927;602 Televisieomroepen;2012;4.0;;;
2928;602 Televisieomroepen;2013;3.0;;;
2929;602 Televisieomroepen;2014;1.0;;;
2930;602 Televisieomroepen;2015;2.0;;;
2931;602 Televisieomroepen;2016;2.0;;;
2932;602 Televisieomroepen;2017;4.0;;;
2933;602 Televisieomroepen;2018;0.0;0.0;;
2934;602 Televisieomroepen;2019;0.0;0.0;;
2935;602 Televisieomroepen;2020;1.0;;;
2936;602 Televisieomroepen;2021;2.0;;0.0;0.0
2937;602 Televisieomroepen;2022;1.0;;;
2938;61 Telecommunicatie;2010;35.0;3033.0;;
2939;61 Telecommunicatie;2011;35.0;8768.0;;
2940;61 Telecommunicatie;2012;21.0;2010.0;;
2941;61 Telecommunicatie;2013;24.0;1309.0;;
2942;61 Telecommunicatie;2014;29.0;5872.0;;
2943;61 Telecommunicatie;2015;25.0;5071.0;;
2944;61 Telecommunicatie;2016;25.0;5667.0;;
2945;61 Telecommunicatie;2017;24.0;6159.0;;
2946;61 Telecommunicatie;2018;26.0;2334.0;;
2947;61 Telecommunicatie;2019;18.0;1145.0;;
2948;61 Telecommunicatie;2020;23.0;10746.0;;
2949;61 Telecommunicatie;2021;22.0;3968.0;1.0;
2950;61 Telecommunicatie;2022;20.0;4482.0;;
2951;611 Draadgebonden telecommunicatie;2010;14.0;1889.0;;
2952;611 Draadgebonden telecommunicatie;2011;14.0;4011.0;;
2953;611 Draadgebonden telecommunicatie;2012;10.0;1510.0;;
2954;611 Draadgebonden telecommunicatie;2013;8.0;640.0;;
2955;611 Draadgebonden telecommunicatie;2014;7.0;370.0;;
2956;611 Draadgebonden telecommunicatie;2015;5.0;352.0;;
2957;611 Draadgebonden telecommunicatie;2016;5.0;393.0;;
2958;611 Draadgebonden telecommunicatie;2017;8.0;;;
2959;611 Draadgebonden telecommunicatie;2018;8.0;;;
2960;611 Draadgebonden telecommunicatie;2019;1.0;;;
2961;611 Draadgebonden telecommunicatie;2020;5.0;;;
2962;611 Draadgebonden telecommunicatie;2021;4.0;;0.0;0.0
2963;611 Draadgebonden telecommunicatie;2022;1.0;;;
2964;612 Draadloze telecommunicatie;2010;1.0;;;
2965;612 Draadloze telecommunicatie;2011;2.0;;;
2966;612 Draadloze telecommunicatie;2012;1.0;;;
2967;612 Draadloze telecommunicatie;2013;1.0;;;
2968;612 Draadloze telecommunicatie;2014;6.0;;;
2969;612 Draadloze telecommunicatie;2015;3.0;;;
2970;612 Draadloze telecommunicatie;2016;2.0;;;
2971;612 Draadloze telecommunicatie;2017;0.0;0.0;;
2972;612 Draadloze telecommunicatie;2018;1.0;;;
2973;612 Draadloze telecommunicatie;2019;2.0;;;
2974;612 Draadloze telecommunicatie;2020;4.0;;;
2975;612 Draadloze telecommunicatie;2021;4.0;;0.0;0.0
2976;612 Draadloze telecommunicatie;2022;4.0;;;
2977;613 Telecommunicatie via satelliet;2010;1.0;;;
2978;613 Telecommunicatie via satelliet;2011;1.0;;;
2979;613 Telecommunicatie via satelliet;2012;1.0;;;
2980;613 Telecommunicatie via satelliet;2013;1.0;;;
2981;613 Telecommunicatie via satelliet;2014;1.0;;;
2982;613 Telecommunicatie via satelliet;2015;4.0;146.0;;
2983;613 Telecommunicatie via satelliet;2016;2.0;;;
2984;613 Telecommunicatie via satelliet;2017;1.0;;;
2985;613 Telecommunicatie via satelliet;2018;2.0;;;
2986;613 Telecommunicatie via satelliet;2019;2.0;;;
2987;613 Telecommunicatie via satelliet;2020;1.0;;;
2988;613 Telecommunicatie via satelliet;2021;2.0;;1.0;
2989;613 Telecommunicatie via satelliet;2022;3.0;;;
2990;619 Overige telecommunicatie;2010;19.0;;;
2991;619 Overige telecommunicatie;2011;18.0;;;
2992;619 Overige telecommunicatie;2012;9.0;;;
2993;619 Overige telecommunicatie;2013;14.0;;;
2994;619 Overige telecommunicatie;2014;15.0;;;
2995;619 Overige telecommunicatie;2015;13.0;;;
2996;619 Overige telecommunicatie;2016;16.0;;;
2997;619 Overige telecommunicatie;2017;15.0;;;
2998;619 Overige telecommunicatie;2018;15.0;1495.0;;
2999;619 Overige telecommunicatie;2019;13.0;931.0;;
3000;619 Overige telecommunicatie;2020;13.0;964.0;;
3001;619 Overige telecommunicatie;2021;12.0;1221.0;0.0;0.0
3002;619 Overige telecommunicatie;2022;12.0;;;
3003;62 IT-dienstverlening;2010;333.0;19295.0;;
3004;62 IT-dienstverlening;2011;297.0;17605.0;;
3005;62 IT-dienstverlening;2012;353.0;24047.0;;
3006;62 IT-dienstverlening;2013;366.0;27322.0;;
3007;62 IT-dienstverlening;2014;371.0;24438.0;;
3008;62 IT-dienstverlening;2015;399.0;25655.0;;
3009;62 IT-dienstverlening;2016;468.0;30618.0;;
3010;62 IT-dienstverlening;2017;544.0;37910.0;;
3011;62 IT-dienstverlening;2018;592.0;48445.0;;
3012;62 IT-dienstverlening;2019;629.0;52553.0;;
3013;62 IT-dienstverlening;2020;647.0;50164.0;;
3014;62 IT-dienstverlening;2021;692.0;51497.0;54.0;2428.0
3015;62 IT-dienstverlening;2022;701.0;65389.0;;
3016;620 IT-dienstverlening;2010;333.0;19295.0;;
3017;620 IT-dienstverlening;2011;297.0;17605.0;;
3018;620 IT-dienstverlening;2012;353.0;24047.0;;
3019;620 IT-dienstverlening;2013;366.0;27322.0;;
3020;620 IT-dienstverlening;2014;371.0;24438.0;;
3021;620 IT-dienstverlening;2015;399.0;25655.0;;
3022;620 IT-dienstverlening;2016;468.0;30618.0;;
3023;620 IT-dienstverlening;2017;544.0;37910.0;;
3024;620 IT-dienstverlening;2018;592.0;48445.0;;
3025;620 IT-dienstverlening;2019;629.0;52553.0;;
3026;620 IT-dienstverlening;2020;647.0;50164.0;;
3027;620 IT-dienstverlening;2021;692.0;51497.0;54.0;2428.0
3028;620 IT-dienstverlening;2022;701.0;65389.0;;
3029;63 Diensten op het gebied van informatie;2010;24.0;1091.0;;
3030;63 Diensten op het gebied van informatie;2011;33.0;1262.0;;
3031;63 Diensten op het gebied van informatie;2012;35.0;2013.0;;
3032;63 Diensten op het gebied van informatie;2013;41.0;2472.0;;
3033;63 Diensten op het gebied van informatie;2014;53.0;2798.0;;
3034;63 Diensten op het gebied van informatie;2015;51.0;2519.0;;
3035;63 Diensten op het gebied van informatie;2016;64.0;3573.0;;
3036;63 Diensten op het gebied van informatie;2017;69.0;3784.0;;
3037;63 Diensten op het gebied van informatie;2018;69.0;3928.0;;
3038;63 Diensten op het gebied van informatie;2019;77.0;5202.0;;
3039;63 Diensten op het gebied van informatie;2020;73.0;6088.0;;
3040;63 Diensten op het gebied van informatie;2021;65.0;7701.0;1.0;
3041;63 Diensten op het gebied van informatie;2022;79.0;8356.0;;
3042;"631 Gegevensverwerking e.d.; webportals";2010;21.0;;;
3043;"631 Gegevensverwerking e.d.; webportals";2011;31.0;;;
3044;"631 Gegevensverwerking e.d.; webportals";2012;33.0;;;
3045;"631 Gegevensverwerking e.d.; webportals";2013;40.0;;;
3046;"631 Gegevensverwerking e.d.; webportals";2014;50.0;;;
3047;"631 Gegevensverwerking e.d.; webportals";2015;49.0;;;
3048;"631 Gegevensverwerking e.d.; webportals";2016;62.0;;;
3049;"631 Gegevensverwerking e.d.; webportals";2017;64.0;;;
3050;"631 Gegevensverwerking e.d.; webportals";2018;66.0;;;
3051;"631 Gegevensverwerking e.d.; webportals";2019;75.0;;;
3052;"631 Gegevensverwerking e.d.; webportals";2020;69.0;;;
3053;"631 Gegevensverwerking e.d.; webportals";2021;63.0;;1.0;
3054;"631 Gegevensverwerking e.d.; webportals";2022;75.0;;;
3055;639 Overige informatievoorziening;2010;3.0;;;
3056;639 Overige informatievoorziening;2011;2.0;;;
3057;639 Overige informatievoorziening;2012;2.0;;;
3058;639 Overige informatievoorziening;2013;1.0;;;
3059;639 Overige informatievoorziening;2014;3.0;;;
3060;639 Overige informatievoorziening;2015;2.0;;;
3061;639 Overige informatievoorziening;2016;2.0;;;
3062;639 Overige informatievoorziening;2017;5.0;;;
3063;639 Overige informatievoorziening;2018;3.0;;;
3064;639 Overige informatievoorziening;2019;2.0;;;
3065;639 Overige informatievoorziening;2020;4.0;;;
3066;639 Overige informatievoorziening;2021;2.0;;0.0;0.0
3067;639 Overige informatievoorziening;2022;4.0;;;
3068;K Financiële dienstverlening;2010;147.0;81792.0;;
3069;K Financiële dienstverlening;2011;136.0;37580.0;;
3070;K Financiële dienstverlening;2012;130.0;25448.0;;
3071;K Financiële dienstverlening;2013;124.0;35461.0;;
3072;K Financiële dienstverlening;2014;128.0;41847.0;;
3073;K Financiële dienstverlening;2015;140.0;13360.0;;
3074;K Financiële dienstverlening;2016;143.0;13534.0;;
3075;K Financiële dienstverlening;2017;166.0;14361.0;;
3076;K Financiële dienstverlening;2018;174.0;13703.0;;
3077;K Financiële dienstverlening;2019;191.0;18106.0;;
3078;K Financiële dienstverlening;2020;196.0;22489.0;;
3079;K Financiële dienstverlening;2021;171.0;21039.0;7.0;207.0
3080;K Financiële dienstverlening;2022;205.0;35560.0;;
3081;64 Bankwezen;2010;52.0;;;
3082;64 Bankwezen;2011;46.0;3708.0;;
3083;64 Bankwezen;2012;52.0;3034.0;;
3084;64 Bankwezen;2013;47.0;7617.0;;
3085;64 Bankwezen;2014;44.0;;;
3086;64 Bankwezen;2015;48.0;2516.0;;
3087;64 Bankwezen;2016;49.0;3798.0;;
3088;64 Bankwezen;2017;60.0;4118.0;;
3089;64 Bankwezen;2018;66.0;4677.0;;
3090;64 Bankwezen;2019;74.0;5232.0;;
3091;64 Bankwezen;2020;86.0;7152.0;;
3092;64 Bankwezen;2021;64.0;4237.0;4.0;
3093;64 Bankwezen;2022;70.0;10122.0;;
3094;641 Banken;2010;6.0;;;
3095;641 Banken;2011;6.0;1334.0;;
3096;641 Banken;2012;8.0;1138.0;;
3097;641 Banken;2013;10.0;;;
3098;641 Banken;2014;7.0;;;
3099;641 Banken;2015;6.0;1000.0;;
3100;641 Banken;2016;10.0;1345.0;;
3101;641 Banken;2017;13.0;1967.0;;
3102;641 Banken;2018;12.0;2459.0;;
3103;641 Banken;2019;10.0;2298.0;;
3104;641 Banken;2020;12.0;3921.0;;
3105;641 Banken;2021;8.0;2063.0;0.0;0.0
3106;641 Banken;2022;12.0;5209.0;;
3107;642 Financiële holdings;2010;19.0;1372.0;;
3108;642 Financiële holdings;2011;13.0;444.0;;
3109;642 Financiële holdings;2012;14.0;497.0;;
3110;642 Financiële holdings;2013;18.0;578.0;;
3111;642 Financiële holdings;2014;17.0;586.0;;
3112;642 Financiële holdings;2015;15.0;421.0;;
3113;642 Financiële holdings;2016;13.0;350.0;;
3114;642 Financiële holdings;2017;16.0;541.0;;
3115;642 Financiële holdings;2018;21.0;689.0;;
3116;642 Financiële holdings;2019;25.0;801.0;;
3117;642 Financiële holdings;2020;36.0;1112.0;;
3118;642 Financiële holdings;2021;13.0;335.0;1.0;
3119;642 Financiële holdings;2022;16.0;1882.0;;
3120;643 Beleggingsinstellingen;2010;12.0;774.0;;
3121;643 Beleggingsinstellingen;2011;14.0;527.0;;
3122;643 Beleggingsinstellingen;2012;17.0;545.0;;
3123;643 Beleggingsinstellingen;2013;8.0;262.0;;
3124;643 Beleggingsinstellingen;2014;9.0;363.0;;
3125;643 Beleggingsinstellingen;2015;11.0;442.0;;
3126;643 Beleggingsinstellingen;2016;12.0;1297.0;;
3127;643 Beleggingsinstellingen;2017;16.0;878.0;;
