ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;EenOfMeerLichamelijkeBeperkingen_3;BeperkingInHoren_4;BeperkingInZien_5;BeperkingInBewegen_6;Ondergewicht_7;NormaalGewicht_8;Overgewicht_9;MatigOvergewicht_10;ErnstigOvergewichtObesitas_11;VoldoetAanBeweegrichtlijn_12;WekelijksSporter_13;Mantelzorger_14;ZwaarBelasteMantelzorgers_15;UrenMantelzorgPerWeek_16;Rokers_17;VoldoetAanRichtlijnAlcoholgebruik_18;ZwareDrinker_19;OvermatigDrinker_20
1815;18 tot 65 jaar;Ondergrens 95%-interval;Noardeast-Fryslân;78.5;26.0;6.6;1.0;1.7;3.8;0.4;42.7;47.3;33.5;11.3;47.4;39.1;8.7;;;19.0;33.4;8.1;4.7
1816;18 tot 65 jaar;Ondergrens 95%-interval;Noord-Beveland;73.0;28.9;7.3;1.4;2.7;4.2;1.2;36.9;49.8;34.0;12.7;42.0;36.2;12.0;;;13.9;43.7;3.9;3.1
1817;18 tot 65 jaar;Ondergrens 95%-interval;Noordenveld;85.0;25.1;5.5;1.3;2.2;1.8;0.3;45.3;43.0;34.2;6.6;54.8;56.5;10.2;;;10.6;32.6;5.4;5.1
1818;18 tot 65 jaar;Ondergrens 95%-interval;Noordoostpolder;80.4;24.9;5.9;1.8;1.3;1.7;0.6;44.8;40.1;26.2;10.3;42.3;45.9;15.2;11.0;4.4;15.9;36.9;6.7;2.6
1819;18 tot 65 jaar;Ondergrens 95%-interval;Noordwijk;85.6;20.0;7.0;2.2;2.8;3.9;0.6;45.0;42.9;30.0;10.1;49.3;55.1;7.9;;;12.9;27.7;6.3;5.9
1820;18 tot 65 jaar;Ondergrens 95%-interval;Nuenen, Gerwen en Nederwetten;79.0;21.4;2.6;0.4;1.1;1.0;0.9;46.2;38.3;25.1;10.0;45.4;61.2;11.1;;;9.2;26.0;3.1;2.3
1821;18 tot 65 jaar;Ondergrens 95%-interval;Nunspeet;81.4;21.4;6.5;1.7;2.0;2.3;0.9;41.5;46.8;33.5;10.5;48.3;41.2;13.5;;;17.2;38.4;6.9;4.3
1822;18 tot 65 jaar;Ondergrens 95%-interval;Oegstgeest;84.9;22.7;3.2;0.3;1.3;2.3;1.0;56.5;31.7;23.8;5.9;51.6;57.8;9.3;;;9.0;34.5;5.0;3.7
1823;18 tot 65 jaar;Ondergrens 95%-interval;Oirschot;79.3;20.4;6.0;2.2;3.0;1.4;1.4;44.4;43.8;32.1;9.3;49.0;61.1;10.1;;;9.1;22.8;10.6;7.3
1824;18 tot 65 jaar;Ondergrens 95%-interval;Oisterwijk;81.0;19.2;5.1;2.0;1.6;2.0;0.8;47.8;41.4;28.3;10.7;50.1;59.7;12.2;5.2;3.6;10.9;25.0;10.2;5.1
1825;18 tot 65 jaar;Ondergrens 95%-interval;Oldambt;69.4;31.1;13.6;3.8;4.0;7.2;0.4;36.8;51.8;29.5;18.7;39.4;38.0;9.9;;;16.4;38.9;6.7;4.9
1826;18 tot 65 jaar;Ondergrens 95%-interval;Oldebroek;81.1;22.5;7.3;1.1;2.7;3.2;1.0;41.7;46.4;29.1;14.3;45.9;41.3;11.7;;;12.6;37.3;7.8;3.8
1827;18 tot 65 jaar;Ondergrens 95%-interval;Oldenzaal;82.1;22.2;8.1;2.4;3.1;2.5;0.6;43.1;46.5;33.6;10.2;53.8;52.1;16.7;;;14.1;25.0;9.9;4.4
1828;18 tot 65 jaar;Ondergrens 95%-interval;Olst-Wijhe;80.6;25.9;8.2;2.2;2.4;3.4;1.8;42.2;45.0;30.7;11.6;49.7;44.0;12.5;;;16.7;30.0;9.5;5.0
1829;18 tot 65 jaar;Ondergrens 95%-interval;Ommen;84.4;22.0;7.0;2.2;3.3;1.4;0.5;46.3;43.7;29.4;11.8;52.3;48.6;13.9;;;13.6;31.0;7.3;5.9
1830;18 tot 65 jaar;Ondergrens 95%-interval;Oost Gelre;86.4;19.1;9.1;2.7;2.9;3.4;0.5;43.8;46.9;35.3;9.4;60.7;60.2;14.9;5.8;8.4;14.4;21.9;14.9;8.4
1831;18 tot 65 jaar;Ondergrens 95%-interval;Oosterhout;79.6;25.9;9.5;2.2;4.3;4.4;1.4;41.6;47.9;34.0;11.5;47.4;54.4;11.5;9.1;7.1;12.8;34.7;5.4;3.3
1832;18 tot 65 jaar;Ondergrens 95%-interval;Ooststellingwerf;78.6;24.8;6.7;1.1;2.5;3.7;1.0;40.2;47.5;33.0;11.6;50.1;42.8;9.9;;;12.8;33.9;7.9;5.3
1833;18 tot 65 jaar;Ondergrens 95%-interval;Oostzaan;81.3;23.1;6.7;1.3;3.2;2.2;0.2;43.8;45.5;29.7;12.9;46.1;55.0;11.8;;;11.8;30.6;5.3;4.3
1834;18 tot 65 jaar;Ondergrens 95%-interval;Opmeer;82.1;19.8;5.1;0.9;2.4;1.8;0.9;51.0;37.0;29.0;6.0;46.7;52.5;10.4;;;14.6;24.5;13.8;8.0
1835;18 tot 65 jaar;Ondergrens 95%-interval;Opsterland;82.9;22.3;4.3;0.5;1.7;1.6;0.6;43.1;45.7;33.2;9.9;52.6;48.0;12.9;;;13.2;30.3;7.4;4.2
1836;18 tot 65 jaar;Ondergrens 95%-interval;Oss;76.9;28.4;13.1;4.8;4.6;7.1;0.5;43.6;48.5;31.4;14.8;42.8;51.9;11.7;4.8;5.8;19.3;38.5;8.5;5.2
1837;18 tot 65 jaar;Ondergrens 95%-interval;Oude IJsselstreek;80.4;24.5;9.0;2.7;2.5;4.7;0.3;39.4;50.0;31.1;15.7;48.4;44.5;13.0;;;14.6;32.2;7.3;4.4
1838;18 tot 65 jaar;Ondergrens 95%-interval;Ouder-Amstel;83.7;20.7;6.2;2.2;2.3;3.0;0.8;58.7;31.3;25.1;4.5;55.7;64.2;8.8;;;12.7;31.0;6.1;4.3
1839;18 tot 65 jaar;Ondergrens 95%-interval;Oudewater;79.1;20.8;5.0;1.5;0.9;2.3;0.5;50.0;39.8;25.3;12.0;;;11.3;;;10.6;32.3;7.9;3.9
1840;18 tot 65 jaar;Ondergrens 95%-interval;Overbetuwe;80.8;22.5;7.0;1.3;2.6;2.7;1.1;46.5;43.0;30.9;10.0;53.2;53.4;10.3;;;16.7;34.0;6.4;4.3
1841;18 tot 65 jaar;Ondergrens 95%-interval;Papendrecht;81.2;24.7;7.4;2.7;3.2;2.9;0.7;42.8;46.4;32.1;11.7;43.0;47.2;13.4;;;9.1;40.8;4.6;2.5
1842;18 tot 65 jaar;Ondergrens 95%-interval;Peel en Maas;82.7;24.1;6.7;2.0;2.2;2.9;1.5;48.2;43.3;31.1;10.5;54.2;54.3;14.3;6.2;4.7;15.7;26.6;12.6;6.8
1843;18 tot 65 jaar;Ondergrens 95%-interval;Pekela;69.2;31.9;12.3;2.0;2.6;8.7;0.4;32.0;55.8;31.2;20.6;41.3;32.4;9.9;;;20.3;43.5;3.2;2.2
1844;18 tot 65 jaar;Ondergrens 95%-interval;Pijnacker-Nootdorp;82.9;24.2;6.4;0.7;2.7;2.7;1.0;48.6;42.5;29.5;11.0;49.5;59.2;12.2;9.5;6.9;10.8;38.1;4.7;3.0
1845;18 tot 65 jaar;Ondergrens 95%-interval;Purmerend;79.2;24.0;6.0;0.2;2.9;2.5;0.4;42.0;47.6;31.3;13.6;40.7;41.7;9.2;;;18.0;37.6;4.7;2.5
1846;18 tot 65 jaar;Ondergrens 95%-interval;Putten;81.5;19.8;6.9;1.3;1.4;4.0;0.7;39.6;49.2;35.6;11.0;47.2;50.1;11.9;;;16.9;35.8;6.5;4.4
1847;18 tot 65 jaar;Ondergrens 95%-interval;Raalte;83.3;22.8;4.8;1.4;1.5;2.1;0.3;46.1;44.6;30.1;12.0;53.5;54.1;11.5;7.0;3.8;12.3;29.2;11.6;6.4
1848;18 tot 65 jaar;Ondergrens 95%-interval;Reimerswaal;76.9;20.2;7.0;2.1;2.7;2.6;0.2;43.2;46.2;31.9;11.6;48.0;34.6;13.9;;;16.4;45.6;4.5;3.4
1849;18 tot 65 jaar;Ondergrens 95%-interval;Renkum;80.8;25.6;6.2;1.9;1.9;1.9;0.9;51.8;36.8;24.1;10.5;57.7;56.0;14.3;;;10.7;36.9;4.4;3.5
1850;18 tot 65 jaar;Ondergrens 95%-interval;Renswoude;84.5;19.4;5.5;1.6;2.6;1.7;1.1;49.6;37.9;26.0;9.4;;;9.0;;;14.9;37.7;4.5;3.9
1851;18 tot 65 jaar;Ondergrens 95%-interval;Reusel-De Mierden;82.7;22.8;5.3;0.7;2.4;1.3;0.1;40.7;45.9;32.9;9.7;46.0;60.7;10.1;;;9.2;26.0;10.3;4.5
1852;18 tot 65 jaar;Ondergrens 95%-interval;Rheden;79.7;26.0;8.6;2.5;3.4;3.3;0.4;44.0;44.7;28.8;13.0;55.1;50.1;13.1;;;17.5;31.0;6.7;3.4
1853;18 tot 65 jaar;Ondergrens 95%-interval;Rhenen;80.7;27.4;7.4;2.8;2.7;3.3;1.3;47.9;42.2;30.1;9.7;;;12.3;;;11.6;41.6;4.1;3.1
1854;18 tot 65 jaar;Ondergrens 95%-interval;Ridderkerk;79.9;25.4;6.8;0.9;2.6;3.1;0.8;39.1;49.7;33.0;13.4;36.1;41.2;13.8;;;12.8;45.6;5.5;3.7
1855;18 tot 65 jaar;Ondergrens 95%-interval;Rijssen-Holten;86.3;19.4;7.7;1.9;2.1;3.4;0.9;46.7;45.8;31.4;12.5;50.1;50.1;17.5;7.3;7.5;16.1;34.7;11.4;8.5
1856;18 tot 65 jaar;Ondergrens 95%-interval;Rijswijk (ZH.);77.7;24.7;9.3;1.8;4.7;4.9;1.6;49.2;41.4;28.2;11.3;46.5;48.5;10.0;11.3;7.6;13.0;44.2;3.8;2.7
1857;18 tot 65 jaar;Ondergrens 95%-interval;Roerdalen;79.4;29.7;7.9;1.8;2.4;4.3;0.3;41.7;49.5;34.4;12.7;46.9;44.6;13.9;8.6;5.1;17.0;35.6;6.4;5.1
1858;18 tot 65 jaar;Ondergrens 95%-interval;Roermond;73.7;29.7;10.3;2.2;4.0;5.2;1.0;44.2;47.1;31.8;13.3;50.6;47.2;12.9;8.7;6.4;21.7;34.9;7.4;4.8
1859;18 tot 65 jaar;Ondergrens 95%-interval;De Ronde Venen;85.6;20.0;7.2;1.8;2.6;2.2;0.6;50.1;39.3;28.1;8.7;;;14.5;;;10.7;30.5;6.9;4.9
1860;18 tot 65 jaar;Ondergrens 95%-interval;Roosendaal;76.7;23.8;10.9;3.7;4.4;5.3;1.5;40.1;49.5;33.5;13.6;49.4;46.5;11.7;17.7;6.6;14.0;41.0;4.9;3.8
1861;18 tot 65 jaar;Ondergrens 95%-interval;Rotterdam;78.0;26.1;14.3;4.0;7.0;8.1;1.7;49.7;45.7;30.5;14.2;48.6;53.8;9.1;12.9;10.9;21.2;46.5;8.1;4.7
1862;18 tot 65 jaar;Ondergrens 95%-interval;Rozendaal;85.1;20.1;3.1;0.4;0.9;1.1;0.0;55.2;33.4;27.2;4.2;50.7;68.4;11.9;;;8.7;26.7;9.0;6.3
1863;18 tot 65 jaar;Ondergrens 95%-interval;Rucphen;72.1;27.0;11.7;1.5;4.2;6.1;0.3;42.5;45.7;27.6;14.9;38.7;41.1;12.1;;;12.9;31.7;8.2;4.5
1864;18 tot 65 jaar;Ondergrens 95%-interval;Schagen;82.6;20.6;5.8;2.4;3.1;1.9;1.0;47.8;41.8;32.3;7.7;54.6;57.1;11.7;4.7;6.0;13.7;25.9;11.5;6.1
1865;18 tot 65 jaar;Ondergrens 95%-interval;Scherpenzeel;85.6;24.8;6.0;2.3;1.7;3.7;0.8;41.7;46.2;31.4;11.8;54.3;44.2;12.3;;;17.7;37.2;6.7;5.0
1866;18 tot 65 jaar;Ondergrens 95%-interval;Schiedam;77.4;24.1;12.8;3.5;6.1;6.8;0.7;41.0;52.0;33.0;16.8;44.4;49.5;9.1;7.8;9.5;20.9;48.5;5.0;3.7
1867;18 tot 65 jaar;Ondergrens 95%-interval;Schiermonnikoog;;;;;;;;;;;;;;;;;;;;
1868;18 tot 65 jaar;Ondergrens 95%-interval;Schouwen-Duiveland;80.0;24.2;8.8;2.1;2.4;4.3;0.5;44.8;44.6;32.7;9.5;51.2;46.0;14.5;;;16.0;40.1;5.7;3.8
1869;18 tot 65 jaar;Ondergrens 95%-interval;Simpelveld;78.0;27.0;8.7;1.7;1.7;5.1;0.3;43.2;45.2;26.9;15.0;37.6;43.0;14.0;;;16.9;37.4;4.0;2.0
1870;18 tot 65 jaar;Ondergrens 95%-interval;Sint Anthonis;84.4;19.3;5.4;0.6;2.2;1.6;1.5;46.5;42.4;30.4;9.8;53.2;60.7;12.6;5.8;3.8;8.7;25.6;10.6;5.3
1871;18 tot 65 jaar;Ondergrens 95%-interval;Sint-Michielsgestel;80.0;23.0;7.5;0.8;3.3;3.0;0.7;49.5;38.8;27.4;9.0;47.1;56.3;14.1;;;13.2;26.8;7.8;4.0
1872;18 tot 65 jaar;Ondergrens 95%-interval;Sittard-Geleen;74.4;31.0;11.8;3.2;4.3;6.2;1.6;42.1;50.4;33.5;15.2;46.4;48.0;15.5;8.6;5.8;18.3;41.6;5.7;3.9
1873;18 tot 65 jaar;Ondergrens 95%-interval;Sliedrecht;76.0;27.7;8.3;1.5;3.2;4.2;0.3;41.0;49.1;32.8;13.4;43.2;39.2;10.9;;;15.2;42.4;4.1;2.6
1874;18 tot 65 jaar;Ondergrens 95%-interval;Sluis;74.7;24.7;12.3;1.3;5.3;4.2;1.5;39.7;47.0;33.8;10.5;50.0;40.7;14.0;;;19.1;36.4;7.7;5.7
1875;18 tot 65 jaar;Ondergrens 95%-interval;Smallingerland;79.6;27.3;9.2;2.3;2.3;4.7;0.7;45.6;45.7;29.7;13.8;49.9;46.6;9.6;6.1;6.3;18.2;34.8;7.5;4.7
1876;18 tot 65 jaar;Ondergrens 95%-interval;Soest;82.6;22.7;7.1;2.4;2.8;2.7;1.2;49.7;41.4;29.1;10.4;;;14.0;9.4;5.8;12.6;36.6;8.0;4.9
1877;18 tot 65 jaar;Ondergrens 95%-interval;Someren;81.4;22.6;6.0;1.7;1.1;2.8;0.9;47.6;38.5;28.6;7.3;45.2;47.2;13.6;;;9.8;22.7;10.4;4.7
1878;18 tot 65 jaar;Ondergrens 95%-interval;Son en Breugel;83.5;21.4;7.1;2.1;2.9;2.1;0.6;46.2;43.1;31.2;9.5;52.5;61.4;13.5;;;10.4;31.7;4.2;2.6
1879;18 tot 65 jaar;Ondergrens 95%-interval;Stadskanaal;73.1;27.9;10.2;1.9;3.8;5.1;0.8;32.7;54.4;28.9;21.5;39.2;33.0;12.2;;;13.5;42.6;5.2;4.6
1880;18 tot 65 jaar;Ondergrens 95%-interval;Staphorst;85.4;19.0;4.4;2.0;0.5;1.1;1.3;49.8;39.8;28.6;9.2;47.3;44.0;13.3;4.2;3.5;14.7;35.3;8.0;6.0
1881;18 tot 65 jaar;Ondergrens 95%-interval;Stede Broec;82.7;21.5;8.1;1.1;2.3;5.0;1.1;48.3;39.5;29.3;7.9;55.0;51.6;9.5;;;12.1;28.9;6.0;3.8
1882;18 tot 65 jaar;Ondergrens 95%-interval;Steenbergen;79.8;23.3;8.6;3.1;3.3;3.4;0.5;35.6;51.0;28.0;18.9;39.1;43.2;6.9;;;11.6;35.8;4.8;3.2
1883;18 tot 65 jaar;Ondergrens 95%-interval;Steenwijkerland;82.0;24.2;7.3;1.4;2.2;3.8;0.3;42.5;49.1;33.5;13.4;51.0;47.6;13.4;7.4;5.6;17.0;33.5;9.4;6.3
1884;18 tot 65 jaar;Ondergrens 95%-interval;Stein (L.);76.9;30.6;10.9;3.2;3.7;6.0;1.1;38.4;53.1;36.5;14.5;47.0;49.7;15.6;9.7;6.2;18.1;35.5;7.3;4.7
1885;18 tot 65 jaar;Ondergrens 95%-interval;Stichtse Vecht;79.9;22.1;6.5;2.1;3.2;2.1;0.9;47.8;41.9;29.6;9.7;;;11.9;6.3;5.5;13.2;31.7;6.2;4.8
1886;18 tot 65 jaar;Ondergrens 95%-interval;Súdwest-Fryslân;80.5;25.6;7.1;1.5;2.3;3.3;0.8;50.8;41.1;28.2;11.1;56.3;49.6;9.0;10.3;6.1;20.5;30.4;8.9;6.5
1887;18 tot 65 jaar;Ondergrens 95%-interval;Terneuzen;77.3;29.4;12.1;3.8;4.5;6.8;1.6;44.3;50.3;33.1;16.1;48.2;44.3;13.4;9.7;7.4;19.1;43.0;7.2;5.2
1888;18 tot 65 jaar;Ondergrens 95%-interval;Terschelling;78.1;18.5;4.3;1.5;2.0;0.3;0.8;36.2;46.0;32.7;9.3;71.3;44.6;3.8;;;15.3;22.8;14.1;12.2
1889;18 tot 65 jaar;Ondergrens 95%-interval;Texel;78.2;22.9;5.2;1.4;1.9;2.0;1.0;45.6;42.2;29.7;10.0;58.7;50.5;10.3;;;13.1;36.6;8.6;5.2
1890;18 tot 65 jaar;Ondergrens 95%-interval;Teylingen;84.0;21.9;4.4;2.2;0.8;0.8;0.1;52.1;37.5;29.5;6.0;47.1;57.0;9.3;;;9.5;34.6;5.7;4.7
1891;18 tot 65 jaar;Ondergrens 95%-interval;Tholen;78.5;26.1;10.5;4.1;2.8;5.1;0.3;42.1;47.4;35.4;9.4;46.6;36.1;13.7;;;16.9;46.4;5.6;2.8
1892;18 tot 65 jaar;Ondergrens 95%-interval;Tiel;75.6;24.9;10.2;1.9;3.9;5.4;0.2;42.5;49.8;32.1;15.2;44.0;40.9;12.1;12.1;6.9;23.1;46.0;5.4;3.5
1893;18 tot 65 jaar;Ondergrens 95%-interval;Tilburg;79.4;25.8;10.8;3.1;4.7;5.8;1.5;46.8;45.5;29.2;14.6;50.3;56.0;10.1;11.4;5.8;16.9;37.0;7.9;4.2
1894;18 tot 65 jaar;Ondergrens 95%-interval;Tubbergen;85.7;19.0;6.4;1.4;2.7;1.7;0.3;44.1;46.4;32.5;11.1;53.1;58.6;14.8;;;15.3;20.2;18.8;12.2
1895;18 tot 65 jaar;Ondergrens 95%-interval;Twenterand;81.8;25.0;11.8;4.4;3.6;5.4;0.9;38.9;53.6;32.7;18.5;47.8;43.3;16.1;10.6;9.0;18.1;34.4;10.5;5.9
1896;18 tot 65 jaar;Ondergrens 95%-interval;Tynaarlo;82.5;22.5;4.0;0.5;1.5;1.6;1.1;51.4;36.4;26.3;8.0;53.7;60.2;9.1;;;13.3;31.2;4.4;4.8
1897;18 tot 65 jaar;Ondergrens 95%-interval;Tytsjerksteradiel;80.7;24.1;5.2;1.6;1.2;2.5;0.8;49.8;38.3;27.4;8.5;50.1;44.8;10.4;;;13.0;33.4;6.9;4.2
1898;18 tot 65 jaar;Ondergrens 95%-interval;Uden;79.1;24.2;8.7;2.1;3.7;4.9;0.7;46.7;44.5;31.4;11.2;48.3;57.8;10.4;11.2;6.1;13.6;31.0;11.0;5.0
1899;18 tot 65 jaar;Ondergrens 95%-interval;Uitgeest;83.9;20.5;4.2;1.0;1.9;1.4;1.3;47.8;40.3;29.3;8.7;62.1;60.6;13.3;;;11.1;24.7;8.7;4.0
1900;18 tot 65 jaar;Ondergrens 95%-interval;Uithoorn;80.2;22.6;8.7;1.6;3.5;3.9;1.3;49.2;41.8;29.8;10.1;46.1;58.3;8.9;10.2;8.3;15.1;35.4;6.9;4.5
1901;18 tot 65 jaar;Ondergrens 95%-interval;Urk;82.1;15.6;6.9;1.8;2.5;1.7;1.6;49.4;36.7;25.6;8.7;47.8;42.4;11.7;;;20.9;44.4;6.7;4.8
1902;18 tot 65 jaar;Ondergrens 95%-interval;Utrecht (gemeente);85.5;21.3;7.3;2.6;3.2;4.1;1.8;61.5;33.6;25.3;7.6;61.6;67.2;7.5;10.2;7.7;18.1;33.2;9.6;5.6
1903;18 tot 65 jaar;Ondergrens 95%-interval;Utrechtse Heuvelrug;84.5;24.3;6.7;2.4;3.1;2.1;2.3;52.6;37.3;25.9;9.6;;;11.9;7.1;5.3;12.7;39.8;4.6;3.5
1904;18 tot 65 jaar;Ondergrens 95%-interval;Vaals;70.7;30.2;10.7;2.1;4.4;6.2;0.8;43.0;43.8;27.7;12.8;42.3;44.3;11.8;;;18.5;32.6;5.9;3.0
1905;18 tot 65 jaar;Ondergrens 95%-interval;Valkenburg aan de Geul;77.9;27.2;12.3;3.5;4.6;4.2;0.7;48.0;42.8;29.9;10.8;47.2;47.0;14.6;11.3;5.0;19.6;32.9;6.9;5.1
1906;18 tot 65 jaar;Ondergrens 95%-interval;Valkenswaard;78.6;24.6;7.3;2.0;1.4;3.0;0.5;45.4;41.7;28.3;10.5;45.1;50.6;13.1;;;18.0;28.0;8.1;5.0
1907;18 tot 65 jaar;Ondergrens 95%-interval;Veendam;76.9;22.8;8.8;1.1;2.8;5.5;0.7;32.6;55.3;32.9;18.5;41.1;40.0;10.4;;;17.7;41.8;6.2;2.5
1908;18 tot 65 jaar;Ondergrens 95%-interval;Veenendaal;78.7;26.2;10.0;2.7;3.6;5.5;1.5;46.5;46.8;31.2;14.1;;;12.7;10.9;7.4;15.0;48.7;3.6;2.4
1909;18 tot 65 jaar;Ondergrens 95%-interval;Veere;82.2;20.1;3.8;0.3;1.9;1.4;0.8;50.1;39.1;27.9;9.0;53.8;43.2;11.7;;;11.6;36.8;5.8;5.0
1910;18 tot 65 jaar;Ondergrens 95%-interval;Veldhoven;82.4;20.9;4.9;1.3;1.5;1.8;0.4;50.4;39.4;28.7;8.6;47.6;56.7;15.1;4.5;5.8;10.2;33.6;7.7;3.4
1911;18 tot 65 jaar;Ondergrens 95%-interval;Velsen;77.8;27.7;10.5;2.5;4.8;4.7;1.1;49.8;43.5;29.5;12.6;56.7;54.4;14.6;8.9;6.4;18.0;35.0;8.7;6.0
1912;18 tot 65 jaar;Ondergrens 95%-interval;Venlo;76.3;28.4;13.1;4.5;5.0;6.3;1.2;45.3;46.7;30.8;14.3;53.4;48.4;13.0;8.0;7.6;20.0;35.4;7.8;4.8
1913;18 tot 65 jaar;Ondergrens 95%-interval;Venray;75.9;26.5;10.8;2.6;4.5;4.5;0.8;43.6;47.2;33.1;11.8;49.8;56.4;12.0;8.6;4.7;15.9;31.2;8.5;4.0
1914;18 tot 65 jaar;Ondergrens 95%-interval;Vijfheerenlanden;77.5;21.5;7.3;2.4;2.3;2.9;0.3;46.8;42.9;29.6;10.6;;;12.1;7.1;4.2;17.3;41.8;4.2;2.4
1915;18 tot 65 jaar;Ondergrens 95%-interval;Vlaardingen;79.5;22.1;7.8;2.0;3.2;3.8;0.7;40.3;48.2;33.2;11.9;45.3;44.0;8.7;;;15.9;43.5;2.7;2.4
1916;18 tot 65 jaar;Ondergrens 95%-interval;Vlieland;;;;;;;;;;;;;;;;;;;;
1917;18 tot 65 jaar;Ondergrens 95%-interval;Vlissingen;71.4;31.0;12.0;2.9;4.2;5.2;1.0;40.5;46.7;30.1;13.4;55.5;45.5;13.9;;;18.6;43.9;1.7;1.6
1918;18 tot 65 jaar;Ondergrens 95%-interval;Voerendaal;75.6;28.6;7.3;1.7;3.1;3.5;1.3;39.2;48.3;34.5;10.9;48.5;52.4;13.4;;;12.6;32.4;5.1;2.9
1919;18 tot 65 jaar;Ondergrens 95%-interval;Voorschoten;85.9;22.7;2.9;0.5;0.9;1.6;1.1;47.5;39.2;29.0;7.7;54.6;57.7;12.2;;;13.1;31.5;5.5;2.8
1920;18 tot 65 jaar;Ondergrens 95%-interval;Voorst;82.4;23.3;7.9;1.4;3.6;4.0;0.5;44.4;45.7;29.4;13.6;54.0;50.8;11.8;;;14.3;31.3;7.0;6.7
1921;18 tot 65 jaar;Ondergrens 95%-interval;Vught;82.9;24.7;6.6;2.3;2.0;2.7;0.9;51.8;37.5;25.3;10.0;53.5;64.4;9.1;;;10.9;28.3;7.5;3.7
1922;18 tot 65 jaar;Ondergrens 95%-interval;Waadhoeke;79.4;25.0;5.7;1.7;2.0;2.0;0.5;42.5;48.5;31.1;14.7;50.3;45.9;10.7;3.6;3.0;16.8;31.4;9.1;6.7
1923;18 tot 65 jaar;Ondergrens 95%-interval;Waalre;78.8;22.1;4.9;0.7;1.4;2.5;0.4;48.4;40.7;27.7;10.5;57.0;60.2;11.9;;;6.2;34.0;5.3;3.0
1924;18 tot 65 jaar;Ondergrens 95%-interval;Waalwijk;80.5;25.4;10.6;2.8;4.7;5.4;1.0;41.3;45.7;30.2;12.5;42.9;50.4;11.1;;;14.1;41.1;3.5;2.0
1925;18 tot 65 jaar;Ondergrens 95%-interval;Waddinxveen;79.8;25.1;8.1;2.2;1.7;4.4;0.5;41.6;46.3;30.2;12.9;44.7;45.4;11.5;;;11.0;43.1;2.8;2.5
1926;18 tot 65 jaar;Ondergrens 95%-interval;Wageningen;83.8;24.3;6.2;1.8;2.6;2.9;3.3;59.4;28.6;22.5;4.9;63.4;65.3;6.4;;;13.8;34.8;9.9;5.5
1927;18 tot 65 jaar;Ondergrens 95%-interval;Wassenaar;81.4;25.1;7.6;2.0;4.1;3.1;1.5;49.6;41.4;29.9;9.7;54.5;58.3;13.6;7.7;6.1;12.2;36.9;6.5;5.6
1928;18 tot 65 jaar;Ondergrens 95%-interval;Waterland;84.2;20.1;4.4;0.8;1.7;2.2;0.6;49.8;39.4;28.3;8.8;50.5;58.3;11.9;;;11.3;29.3;7.4;4.6
1929;18 tot 65 jaar;Ondergrens 95%-interval;Weert;79.6;27.5;12.1;4.3;4.6;5.3;0.9;48.2;44.7;31.4;11.6;54.8;55.5;14.7;8.6;5.8;15.5;36.7;8.6;4.3
1930;18 tot 65 jaar;Ondergrens 95%-interval;Weesp;81.1;23.6;3.7;0.6;1.3;1.8;0.3;48.9;39.8;26.1;10.7;47.6;53.7;9.0;;;13.3;34.0;3.1;3.3
1931;18 tot 65 jaar;Ondergrens 95%-interval;West Betuwe;78.3;23.7;8.1;1.6;3.2;3.1;0.9;40.5;50.5;36.7;11.5;46.4;47.3;12.7;7.9;4.2;15.7;39.2;5.3;3.2
1932;18 tot 65 jaar;Ondergrens 95%-interval;West Maas en Waal;79.9;23.3;10.1;4.7;2.5;3.0;0.2;43.9;46.9;32.9;11.5;46.4;48.7;11.3;;;14.4;33.3;7.2;3.3
1933;18 tot 65 jaar;Ondergrens 95%-interval;Westerkwartier;80.0;23.7;5.7;1.2;1.6;3.2;0.4;45.7;45.9;30.4;13.2;43.7;45.0;10.6;5.9;6.3;15.4;37.6;5.6;3.3
1934;18 tot 65 jaar;Ondergrens 95%-interval;Westerveld;80.3;20.3;6.8;2.1;1.9;1.9;0.7;42.7;43.5;32.8;8.0;48.5;47.2;10.9;;;12.7;30.7;6.4;5.2
1935;18 tot 65 jaar;Ondergrens 95%-interval;Westervoort;75.9;29.2;11.0;2.9;3.1;5.1;1.3;40.2;47.2;29.1;15.2;46.9;48.8;14.7;;;19.0;38.9;6.5;3.9
1936;18 tot 65 jaar;Ondergrens 95%-interval;Westerwolde;77.4;24.7;8.2;2.6;2.5;3.8;1.3;36.2;50.5;30.1;17.0;44.5;35.7;13.5;;;20.1;36.1;6.0;1.8
1937;18 tot 65 jaar;Ondergrens 95%-interval;Westland;82.7;23.0;6.9;2.1;2.4;3.2;0.7;50.0;43.3;31.9;10.0;52.1;58.4;14.0;7.1;5.8;13.0;31.3;7.9;4.2
1938;18 tot 65 jaar;Ondergrens 95%-interval;Weststellingwerf;81.5;25.1;6.6;1.6;1.8;2.1;0.5;44.7;44.0;30.1;11.2;50.8;45.5;8.5;;;20.0;33.5;7.0;5.9
1939;18 tot 65 jaar;Ondergrens 95%-interval;Westvoorne;79.4;23.4;5.4;0.3;1.9;2.4;0.3;47.3;41.5;29.8;9.0;44.4;50.9;13.7;;;11.1;36.6;5.5;3.7
