ID;Gewassen;BiologischeBestrijders;Periode;AantalBedrijvenMetToepassing_1;PercentageVanBedrijvenMetToepassing_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;PercentageOppervlakteTovVorigeMeting_5;Januari_6;Februari_7;Maart_8;April_9;Mei_10;Juni_11;Juli_12;Augustus_13;September_14;Oktober_15;November_16;December_17;Aantal_18;Januari_19;Februari_20;Maart_21;April_22;Mei_23;Juni_24;Juli_25;Augustus_26;September_27;Oktober_28;November_29;December_30;AantalPerBedrijf_31;DoseringPerBedrijf_32;AantalPerHa_33;DoseringPerHa_34;PercentageVanTotaalPerGewas_35;PercentageVanTotaalPerSoort_36
3187;Perkplanten;Sluipwesp/galmug tegen mineervlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3188;Perkplanten;Sluipwesp-systeem tegen spint (Phyt.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3189;Perkplanten;Sluipwesp-systeem tegen spint (Phyt.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3190;Perkplanten;Sluipwesp-systeem tegen spint (Phyt.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3191;Perkplanten;Sluipwesp-systeem tegen spint (Phyt.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3192;Perkplanten;Sluipwesp tegen bladluis (Aphelinus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3193;Perkplanten;Sluipwesp tegen bladluis (Aphelinus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3194;Perkplanten;Sluipwesp tegen bladluis (Aphelinus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3195;Perkplanten;Sluipwesp tegen bladluis (Aphelinus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3196;Perkplanten;Sluipwesp tegen bladluis (Aphi. Colem.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3197;Perkplanten;Sluipwesp tegen bladluis (Aphi. Colem.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3198;Perkplanten;Sluipwesp tegen bladluis (Aphi. Colem.);2000;26.0;2.7;24.0;4.8;;0.0;4.8;4.8;4.8;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;572.0;0.0;27.3;18.2;36.4;18.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;22.1;1.2;23.9;6.5;11.8
3199;Perkplanten;Sluipwesp tegen bladluis (Aphi. Colem.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3200;Perkplanten;Sluipwesp tegen bladluis (Aphidius ervi);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3201;Perkplanten;Sluipwesp tegen bladluis (Aphidius ervi);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3202;Perkplanten;Sluipwesp tegen bladluis (Aphidius ervi);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3203;Perkplanten;Sluipwesp tegen bladluis (Aphidius ervi);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3204;Perkplanten;Sluipwesp tegen mineervlieg (Diglyphus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3205;Perkplanten;Sluipwesp tegen mineervlieg (Diglyphus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3206;Perkplanten;Sluipwesp tegen mineervlieg (Diglyphus);2000;26.0;2.7;24.0;4.8;;0.0;4.8;4.8;4.8;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;0.0;27.3;18.2;36.4;18.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;5.5;0.3;6.0;1.6;3.1
3207;Perkplanten;Sluipwesp tegen mineervlieg (Diglyphus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3208;Perkplanten;Sluipwesp tegen mineervlieg (Opius);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3209;Perkplanten;Sluipwesp tegen mineervlieg (Opius);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3210;Perkplanten;Sluipwesp tegen mineervlieg (Opius);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3211;Perkplanten;Sluipwesp tegen mineervlieg (Opius);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3212;Perkplanten;Sluipwesp tegen rups (Trichogramma);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3213;Perkplanten;Sluipwesp tegen rups (Trichogramma);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3214;Perkplanten;Sluipwesp tegen rups (Trichogramma);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3215;Perkplanten;Sluipwesp tegen rups (Trichogramma);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3216;Perkplanten;Sluipwesp tegen witte vlieg (Encarsia);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3217;Perkplanten;Sluipwesp tegen witte vlieg (Encarsia);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3218;Perkplanten;Sluipwesp tegen witte vlieg (Encarsia);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3219;Perkplanten;Sluipwesp tegen witte vlieg (Encarsia);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3220;Perkplanten;Sluipwesp tegen witte vlieg (Californ.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3221;Perkplanten;Sluipwesp tegen witte vlieg (Californ.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3222;Perkplanten;Sluipwesp tegen witte vlieg (Californ.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3223;Perkplanten;Sluipwesp tegen witte vlieg (Californ.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3224;Perkplanten;Sluipwesp tegen witte vlieg (Eremicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3225;Perkplanten;Sluipwesp tegen witte vlieg (Eremicus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3226;Perkplanten;Sluipwesp tegen witte vlieg (Eremicus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3227;Perkplanten;Sluipwesp tegen witte vlieg (Eremicus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3228;Perkplanten;Sluipwesp tegen witte vlieg (Mundus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3229;Perkplanten;Sluipwesp tegen witte vlieg (Mundus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3230;Perkplanten;Sluipwesp tegen witte vlieg (Mundus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3231;Perkplanten;Sluipwesp tegen witte vlieg (Mundus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3232;Perkplanten;Sluipwespen t. witte vlieg (Enc./Eret.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3233;Perkplanten;Sluipwespen t. witte vlieg (Enc./Eret.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3234;Perkplanten;Sluipwespen t. witte vlieg (Enc./Eret.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3235;Perkplanten;Sluipwespen t. witte vlieg (Enc./Eret.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3236;Perkplanten;Sluipwespen tegen witte vlieg (Eretm.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3237;Perkplanten;Sluipwespen tegen witte vlieg (Eretm.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3238;Perkplanten;Sluipwespen tegen witte vlieg (Eretm.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3239;Perkplanten;Sluipwespen tegen witte vlieg (Eretm.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3240;Perkplanten;Sluipwesp tegen wolluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3241;Perkplanten;Sluipwesp tegen wolluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3242;Perkplanten;Sluipwesp tegen wolluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3243;Perkplanten;Sluipwesp tegen wolluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3244;Perkplanten;Sluipwesp tegen dopluis (Microterys);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3245;Perkplanten;Sluipwesp tegen dopluis (Microterys);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3246;Perkplanten;Sluipwesp tegen dopluis (Microterys);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3247;Perkplanten;Sluipwesp tegen dopluis (Microterys);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3248;Perkplanten;Vlindereieren tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3249;Perkplanten;Vlindereieren tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3250;Perkplanten;Vlindereieren tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3251;Perkplanten;Vlindereieren tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3252;Perkplanten;Zweefvlieg tegen bladluis (Episyrphus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3253;Perkplanten;Zweefvlieg tegen bladluis (Episyrphus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3254;Perkplanten;Zweefvlieg tegen bladluis (Episyrphus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3255;Perkplanten;Zweefvlieg tegen bladluis (Episyrphus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3256;Perkplanten;Zweefvliegen;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3257;Perkplanten;Zweefvliegen;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3258;Perkplanten;Zweefvliegen;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3259;Perkplanten;Zweefvliegen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3260;Perkplanten;Kever tegen spint (Stethorus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3261;Perkplanten;Kever tegen spint (Stethorus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3262;Perkplanten;Kever tegen spint (Stethorus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3263;Perkplanten;Kever tegen spint (Stethorus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3264;Rozen;Aaltjes tegen taxuskever;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3265;Rozen;Aaltjes tegen taxuskever;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3266;Rozen;Aaltjes tegen taxuskever;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3267;Rozen;Aaltjes tegen taxuskever;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3268;Rozen;Aaltjes tegen varenrouwmug;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3269;Rozen;Aaltjes tegen varenrouwmug;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3270;Rozen;Aaltjes tegen varenrouwmug;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3271;Rozen;Aaltjes tegen varenrouwmug;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3272;Rozen;Gaasvliegen tegen bladluis (Chrysopa);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3273;Rozen;Gaasvliegen tegen bladluis (Chrysopa);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3274;Rozen;Gaasvliegen tegen bladluis (Chrysopa);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3275;Rozen;Gaasvliegen tegen bladluis (Chrysopa);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3276;Rozen;Galmug tegen bladluis (Aphidoletes);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3277;Rozen;Galmug tegen bladluis (Aphidoletes);1998;;;;;;;;;;;;;;;;;;48.0;;;;;;;;;;;;;0.1;1.7;0.1;1.0;0.0;4.8
3278;Rozen;Galmug tegen bladluis (Aphidoletes);2000;68.0;8.8;62.0;6.6;;3.4;1.7;4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4;3.4;982.0;51.1;2.1;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;1.3;14.5;1.1;15.9;0.1;21.4
3279;Rozen;Galmug tegen bladluis (Aphidoletes);2004;76.0;14.3;82.0;9.6;45.4;0.0;1.7;7.1;2.5;1.7;1.2;1.2;0.0;0.0;1.7;3.1;1.7;765.0;0.0;6.4;25.6;3.8;5.1;10.3;15.4;0.0;0.0;2.6;11.5;19.2;1.4;10.1;0.9;9.4;0.1;22.0
3280;Rozen;Galmug tegen spint (Feltiella);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3281;Rozen;Galmug tegen spint (Feltiella);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3282;Rozen;Galmug tegen spint (Feltiella);2000;68.0;8.8;147.0;15.8;;3.4;10.2;15.8;3.4;8.9;3.4;8.9;0.0;3.4;3.4;3.4;3.4;470.0;8.9;10.0;11.1;2.2;14.4;6.7;5.6;0.0;6.7;16.7;8.9;8.9;0.6;7.0;0.5;3.2;0.0;77.5
3283;Rozen;Galmug tegen spint (Feltiella);2004;139.0;26.2;301.0;35.5;124.5;1.7;20.1;27.7;10.3;3.2;16.4;15.0;0.0;0.0;4.6;0.0;1.7;325.0;0.8;6.8;63.3;8.9;9.0;4.5;3.0;0.0;0.0;3.0;0.0;0.8;0.6;2.3;0.4;1.1;0.1;86.2
3284;Rozen;Galmug tegen spint (Therodiplosis);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3285;Rozen;Galmug tegen spint (Therodiplosis);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3286;Rozen;Galmug tegen spint (Therodiplosis);2000;45.0;5.9;37.0;4.0;;0.0;0.0;0.0;0.0;1.7;1.7;0.0;0.0;0.0;0.0;0.0;2.2;52.0;;;;;;;;;;;;;0.1;1.2;0.1;1.4;0.0;60.5
3287;Rozen;Galmug tegen spint (Therodiplosis);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3288;Rozen;Graanluis-systeem tegen bladluis (Col.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3289;Rozen;Graanluis-systeem tegen bladluis (Col.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3290;Rozen;Graanluis-systeem tegen bladluis (Col.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3291;Rozen;Graanluis-systeem tegen bladluis (Col.);2004;25.0;4.8;39.0;4.6;37.5;1.7;1.7;0.0;1.7;1.7;0.0;0.0;1.7;0.0;4.6;1.7;1.7;;;;;;;;;;;;;;;;;;;
3292;Rozen;Graanluis-systeem tegen bladluis (Erv);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3293;Rozen;Graanluis-systeem tegen bladluis (Erv);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3294;Rozen;Graanluis-systeem tegen bladluis (Erv);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3295;Rozen;Graanluis-systeem tegen bladluis (Erv);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3296;Rozen;Graanluis-systeem tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3297;Rozen;Graanluis-systeem tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3298;Rozen;Graanluis-systeem tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3299;Rozen;Graanluis-systeem tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3300;Rozen;Lieveheersbeestje tegen bladluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3301;Rozen;Lieveheersbeestje tegen bladluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3302;Rozen;Lieveheersbeestje tegen bladluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3303;Rozen;Lieveheersbeestje tegen bladluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3304;Rozen;Roofkever tegen bladluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3305;Rozen;Roofkever tegen bladluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3306;Rozen;Roofkever tegen bladluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3307;Rozen;Roofkever tegen bladluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3308;Rozen;Roofkever tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3309;Rozen;Roofkever tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3310;Rozen;Roofkever tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3311;Rozen;Roofkever tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3312;Rozen;Pest in first systeem tegen spint;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3313;Rozen;Pest in first systeem tegen spint;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3314;Rozen;Pest in first systeem tegen spint;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3315;Rozen;Pest in first systeem tegen spint;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3316;Rozen;Roofmijt tegen spint (Phytoseiulus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3317;Rozen;Roofmijt tegen spint (Phytoseiulus);1998;71.0;8.5;124.0;13.4;;3.4;5.6;11.1;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4334.0;2.2;21.3;27.2;49.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;60.7;4.7;34.8;1.7;46.6
3318;Rozen;Roofmijt tegen spint (Phytoseiulus);2000;248.0;32.4;392.0;42.0;;21.2;21.2;29.8;15.6;8.8;7.4;8.9;7.8;0.0;0.0;0.0;6.7;37337.0;54.7;10.3;8.6;21.4;0.9;1.2;0.9;0.8;0.0;0.0;0.0;1.2;48.8;150.9;40.1;95.3;3.4;73.8
3319;Rozen;Roofmijt tegen spint (Phytoseiulus);2004;202.0;38.1;383.0;45.2;7.6;28.4;29.2;33.8;28.8;21.6;26.9;4.6;1.7;3.4;6.3;1.7;9.0;24311.0;12.8;19.4;31.5;8.1;3.5;5.9;2.1;2.9;3.1;3.4;1.9;5.4;45.8;120.2;28.7;63.4;3.9;77.0
3320;Rozen;Roofmijt tegen spint (Californicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;Rozen;Roofmijt tegen spint (Californicus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3322;Rozen;Roofmijt tegen spint (Californicus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3323;Rozen;Roofmijt tegen spint (Californicus);2004;76.0;14.3;99.0;11.6;-52.2;5.0;5.7;2.5;5.9;2.5;4.2;1.7;1.0;0.0;0.0;0.0;0.0;13018.0;0.5;3.5;1.5;6.9;45.6;4.2;37.7;0.2;0.0;0.0;0.0;0.0;24.5;171.6;15.4;132.1;2.1;86.9
3324;Rozen;Roofmijt tegen spint (Typhlodromus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3325;Rozen;Roofmijt tegen spint (Typhlodromus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3326;Rozen;Roofmijt tegen spint (Typhlodromus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3327;Rozen;Roofmijt tegen spint (Typhlodromus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3328;Rozen;Roofmijt tegen trips (Barkeri);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3329;Rozen;Roofmijt tegen trips (Barkeri);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3330;Rozen;Roofmijt tegen trips (Barkeri);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3331;Rozen;Roofmijt tegen trips (Barkeri);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3332;Rozen;Roofmijt tegen trips (Californicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3333;Rozen;Roofmijt tegen trips (Californicus);1998;29.0;3.4;62.0;6.6;;0.0;0.0;5.1;0.0;1.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;33.3;0.0;33.3;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.1;3.3;0.1;1.6;0.0;6.7
3334;Rozen;Roofmijt tegen trips (Californicus);2000;180.0;23.5;227.0;24.3;;6.9;4.9;12.5;5.4;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3113.0;10.7;8.1;30.2;49.7;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1;17.3;3.3;13.7;0.3;81.1
3335;Rozen;Roofmijt tegen trips (Californicus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3336;Rozen;Roofmijt tegen trips (Cucumeris);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3337;Rozen;Roofmijt tegen trips (Cucumeris);1998;43.0;5.1;56.0;6.0;;3.4;4.9;3.4;4.9;1.5;1.1;0.0;0.0;0.0;0.0;0.0;0.0;180932.0;35.7;16.6;9.1;35.1;1.8;1.8;0.0;0.0;0.0;0.0;0.0;0.0;214.6;4221.0;194.3;3235.0;71.9;30.7
3338;Rozen;Roofmijt tegen trips (Cucumeris);2000;248.0;32.4;416.0;44.6;;15.8;21.3;28.3;17.2;21.4;5.6;2.2;2.2;2.2;5.6;0.0;3.4;966368.0;8.6;15.0;23.6;2.4;12.3;3.2;0.1;0.0;0.1;28.1;0.0;6.5;1263.2;3904.5;1036.9;2325.8;88.6;57.3
3339;Rozen;Roofmijt tegen trips (Cucumeris);2004;152.0;28.6;332.0;39.2;-12.1;5.1;27.8;9.0;33.3;23.5;24.6;20.3;21.9;6.0;1.7;0.0;4.1;544704.0;9.2;14.6;3.8;15.8;6.4;11.3;13.7;13.6;3.6;3.2;0.0;4.7;1025.8;3590.3;642.3;1640.1;86.6;27.6
3340;Rozen;Roofmijt tegen trips (Degenerans);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3341;Rozen;Roofmijt tegen trips (Degenerans);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3342;Rozen;Roofmijt tegen trips (Degenerans);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3343;Rozen;Roofmijt tegen trips (Degenerans);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3344;Rozen;Roofmijt tegen trips (Fallacis);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3345;Rozen;Roofmijt tegen trips (Fallacis);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3346;Rozen;Roofmijt tegen trips (Fallacis);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3347;Rozen;Roofmijt tegen trips (Fallacis);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3348;Rozen;Roofmijt tegen varenrouwmug/trips;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3349;Rozen;Roofmijt tegen varenrouwmug/trips;1998;114.0;13.6;144.0;15.5;;6.2;3.6;2.3;1.1;3.4;3.4;0.0;0.0;0.0;0.0;0.0;0.0;65649.0;44.2;26.2;0.2;0.2;14.6;14.6;0.0;0.0;0.0;0.0;0.0;0.0;77.9;574.3;70.5;455.0;26.1;23.4
3350;Rozen;Roofmijt tegen varenrouwmug/trips;2000;90.0;11.8;146.0;15.7;;2.5;3.1;3.1;0.0;0.0;0.0;0.0;2.5;2.5;3.4;0.0;6.7;81276.0;5.1;0.3;12.9;0.0;0.0;0.0;0.0;6.7;6.7;11.8;0.0;56.6;106.2;903.1;87.2;556.1;7.5;34.1
3351;Rozen;Roofmijt tegen varenrouwmug/trips;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3352;Rozen;Roofmijt tegen varenrouwmug/trips (Ac.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3353;Rozen;Roofmijt tegen varenrouwmug/trips (Ac.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3354;Rozen;Roofmijt tegen varenrouwmug/trips (Ac.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3355;Rozen;Roofmijt tegen varenrouwmug/trips (Ac.);2004;13.0;2.4;127.0;15.0;;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;21762.0;0.0;0.0;0.0;45.0;22.5;0.0;0.0;0.0;0.0;32.4;0.0;0.0;41.0;1721.3;25.7;170.8;3.5;18.0
3356;Rozen;Roofmijt tegen varenrouwmug/trips (Mi.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3357;Rozen;Roofmijt tegen varenrouwmug/trips (Mi.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
