ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;Invoersaldo_5;Bunkering_6;Voorraadmutatie_7;Verbruikssaldo_8;TotaalInzet_9;InzetElektriciteitWKKOmzetting_10;InzetAndereOmzetting_11;TotaalProductie_12;ProductieElektriciteitWKKOmzetting_13;ProductieAndereOmzetting_14;TotaalSaldoEnergieomzetting_15;SaldoElektriciteitWKKOmzetting_16;SaldoAndereOmzetting_17;EigenVerbruikEnergiesector_18;VerliezenBijDistributie_19;TotaalFinaalVerbruik_20;FinaalEnergieverbruik_21;NietEnergetischGebruik_22;StatistischeVerschillen_23
1719;Energie uit overige bronnen;2011 1e kwartaal;9.0;9.0;0.0;0.0;0.0;;;;8.0;7.0;1.0;;;;8.0;7.0;1.0;;;;;;
1720;Energie uit overige bronnen;2011 2e kwartaal;9.0;9.0;0.0;0.0;0.0;;;;8.0;7.0;1.0;;;;8.0;7.0;1.0;;;;;;
1721;Energie uit overige bronnen;2011 3e kwartaal;10.0;10.0;0.0;0.0;0.0;;;;9.0;8.0;1.0;;;;9.0;8.0;1.0;;;;;;
1722;Energie uit overige bronnen;2011 4e kwartaal;10.0;10.0;0.0;0.0;0.0;;;;9.0;8.0;1.0;;;;9.0;8.0;1.0;;;;;;
1723;Energie uit overige bronnen;2011;39.0;38.0;2.0;1.0;1.0;;;39.0;35.0;30.0;5.0;;;;35.0;30.0;5.0;;;4.0;4.0;;0.0
1724;Energie uit overige bronnen;2012 1e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;8.0;0.0;;;;9.0;8.0;0.0;;;;;;
1725;Energie uit overige bronnen;2012 2e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;8.0;8.0;1.0;;;;8.0;8.0;1.0;;;;;;
1726;Energie uit overige bronnen;2012 3e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;8.0;0.0;;;;9.0;8.0;0.0;;;;;;
1727;Energie uit overige bronnen;2012 4e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;8.0;1.0;;;;9.0;8.0;1.0;;;;;;
1728;Energie uit overige bronnen;2012;40.0;37.0;4.0;1.0;3.0;;;40.0;35.0;32.0;2.0;;;;35.0;32.0;2.0;;;5.0;5.0;;
1729;Energie uit overige bronnen;2013 1e kwartaal;10.0;9.0;2.0;0.0;1.0;;;10.0;9.0;9.0;1.0;;;;9.0;9.0;1.0;;;1.0;1.0;;
1730;Energie uit overige bronnen;2013 2e kwartaal;10.0;9.0;2.0;0.0;1.0;;;10.0;9.0;8.0;0.0;;;;9.0;8.0;0.0;;;1.0;1.0;;
1731;Energie uit overige bronnen;2013 3e kwartaal;11.0;9.0;2.0;0.0;1.0;;;11.0;9.0;9.0;1.0;;;;9.0;9.0;1.0;;;1.0;1.0;;
1732;Energie uit overige bronnen;2013 4e kwartaal;10.0;9.0;2.0;0.0;1.0;;;10.0;9.0;9.0;1.0;;;;9.0;9.0;1.0;;;1.0;1.0;;
1733;Energie uit overige bronnen;2013;42.0;36.0;7.0;1.0;6.0;;;42.0;36.0;34.0;2.0;;;;36.0;34.0;2.0;;;5.0;5.0;;
1734;Energie uit overige bronnen;2014 1e kwartaal;11.0;9.0;2.0;0.0;1.0;;;11.0;10.0;9.0;0.0;;;;10.0;9.0;0.0;;;1.0;1.0;;
1735;Energie uit overige bronnen;2014 2e kwartaal;10.0;9.0;2.0;0.0;1.0;;;10.0;9.0;9.0;0.0;;;;9.0;9.0;0.0;;;1.0;1.0;;
1736;Energie uit overige bronnen;2014 3e kwartaal;11.0;9.0;2.0;0.0;1.0;;;11.0;9.0;9.0;0.0;;;;9.0;9.0;0.0;;;1.0;1.0;;
1737;Energie uit overige bronnen;2014 4e kwartaal;11.0;9.0;2.0;0.0;1.0;;;11.0;10.0;9.0;0.0;;;;10.0;9.0;0.0;0.0;;1.0;1.0;;
1738;Energie uit overige bronnen;2014;42.0;36.0;7.0;1.0;6.0;;;42.0;38.0;36.0;2.0;;;;38.0;36.0;2.0;0.0;;4.0;4.0;;
1739;Energie uit overige bronnen;2015 1e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;9.0;0.0;;;;9.0;9.0;0.0;;;;;;
1740;Energie uit overige bronnen;2015 2e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;9.0;0.0;;;;9.0;9.0;0.0;;;;;;
1741;Energie uit overige bronnen;2015 3e kwartaal;11.0;9.0;1.0;0.0;1.0;;;;10.0;9.0;1.0;;;;10.0;9.0;1.0;;;;;;
1742;Energie uit overige bronnen;2015 4e kwartaal;11.0;10.0;1.0;0.0;1.0;;;;9.0;9.0;0.0;;;;9.0;9.0;0.0;;;;;;
1743;Energie uit overige bronnen;2015;41.0;36.0;6.0;1.0;5.0;;;41.0;37.0;35.0;2.0;;;;37.0;35.0;2.0;;;4.0;4.0;;
1744;Energie uit overige bronnen;2016 1e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;10.0;9.0;0.0;;;;10.0;9.0;0.0;;;;;;
1745;Energie uit overige bronnen;2016 2e kwartaal;10.0;9.0;1.0;0.0;1.0;;;;9.0;8.0;0.0;;;;9.0;8.0;0.0;;;;;;
1746;Energie uit overige bronnen;2016 3e kwartaal;11.0;10.0;1.0;0.0;1.0;;;;10.0;9.0;1.0;;;;10.0;9.0;1.0;;;;;;
1747;Energie uit overige bronnen;2016 4e kwartaal;10.0;8.0;1.0;0.0;1.0;;;;9.0;8.0;1.0;;;;9.0;8.0;1.0;;;;;;
1748;Energie uit overige bronnen;2016;40.0;36.0;6.0;1.0;5.0;;;40.0;36.0;35.0;2.0;;;;36.0;35.0;2.0;;;4.0;4.0;;
1749;Elektriciteit;1946;0.0;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;
1750;Elektriciteit;1947;0.0;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;
1751;Elektriciteit;1948;0.0;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;
1752;Elektriciteit;1949;0.0;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;
1753;Elektriciteit;1950;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1754;Elektriciteit;1951;1.0;0.0;1.0;0.0;1.0;;;1.0;;;;;;;;;;;;;;;
1755;Elektriciteit;1952;1.0;0.0;1.0;0.0;1.0;;;1.0;;;;;;;;;;;;;;;
1756;Elektriciteit;1953;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1757;Elektriciteit;1954;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1758;Elektriciteit;1955;1.0;0.0;1.0;0.0;1.0;;;1.0;;;;;;;;;;;;;;;
1759;Elektriciteit;1956;0.0;0.0;1.0;1.0;0.0;;;0.0;;;;;;;;;;;;;;;
1760;Elektriciteit;1957;0.0;0.0;0.0;1.0;0.0;;;0.0;;;;;;;;;;;;;;;
1761;Elektriciteit;1958;1.0;0.0;1.0;0.0;1.0;;;1.0;;;;;;;;;;;;;;;
1762;Elektriciteit;1959;0.0;0.0;1.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1763;Elektriciteit;1960;0.0;0.0;1.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1764;Elektriciteit;1961;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1765;Elektriciteit;1962;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1766;Elektriciteit;1963;0.0;0.0;1.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1767;Elektriciteit;1964;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1768;Elektriciteit;1965;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;
1769;Elektriciteit;1966;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;;;;;;;;;;;;;;
1770;Elektriciteit;1967;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;;;;;;;;;;;;;;
1771;Elektriciteit;1968;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;;;;;;;;;;;;;;
1772;Elektriciteit;1969;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;;;;;;;;;;;;;;
1773;Elektriciteit;1970;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;;;;;;;;;;;;;;
1774;Elektriciteit;1971;-4.0;0.0;0.0;4.0;-4.0;;;-4.0;;;;;;;;;;;;;;;
1775;Elektriciteit;1972;-5.0;0.0;0.0;5.0;-5.0;;;-5.0;;;;;;;;;;;;;;;
1776;Elektriciteit;1973;-5.0;0.0;0.0;5.0;-5.0;;;-5.0;;;;;;;;;;;;;;;
1777;Elektriciteit;1974;-5.0;0.0;0.0;5.0;-5.0;;;-5.0;;;;;;;;;;;;;;;
1778;Elektriciteit;1975;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;8.0;;195.0;195.0;;-187.0;-187.0;0.0;;;186.0;181.0;5.0;
1779;Elektriciteit;1976;-1.0;0.0;0.0;1.0;-1.0;;;-1.0;;9.0;;209.0;209.0;;-201.0;-201.0;0.0;;;199.0;194.0;5.0;
1780;Elektriciteit;1977;3.0;0.0;4.0;1.0;3.0;;;3.0;;9.0;;210.0;210.0;;-201.0;-201.0;0.0;;;204.0;198.0;6.0;
1781;Elektriciteit;1978;1.0;0.0;2.0;1.0;1.0;;;1.0;;9.0;;222.0;222.0;;-212.0;-212.0;0.0;;;214.0;208.0;6.0;
1782;Elektriciteit;1979;1.0;0.0;1.0;1.0;0.0;;;1.0;;10.0;;232.0;232.0;;-222.0;-222.0;0.0;;;223.0;216.0;7.0;
1783;Elektriciteit;1980;-1.0;0.0;2.0;3.0;-1.0;;;-1.0;;10.0;;233.0;233.0;;-223.0;-223.0;0.0;;;222.0;215.0;7.0;
1784;Elektriciteit;1981;0.0;0.0;1.0;2.0;-1.0;;;0.0;;10.0;;231.0;231.0;;-221.0;-221.0;0.0;;;220.0;214.0;6.0;
1785;Elektriciteit;1982;10.0;0.0;11.0;1.0;10.0;;;11.0;;10.0;;217.0;217.0;;-207.0;-207.0;0.0;;;217.0;212.0;5.0;
1786;Elektriciteit;1983;17.0;0.0;18.0;1.0;17.0;;;17.0;;10.0;;215.0;215.0;;-205.0;-205.0;0.0;;;221.0;216.0;5.0;
1787;Elektriciteit;1984;13.0;1.0;13.0;1.0;12.0;;;13.0;;9.0;;226.0;226.0;;-217.0;-217.0;0.0;;;229.0;222.0;7.0;
1788;Elektriciteit;1985;19.0;1.0;19.0;0.0;19.0;;;19.0;;9.0;;226.0;226.0;;-217.0;-218.0;1.0;;;236.0;225.0;11.0;
1789;Elektriciteit;1986;8.0;1.0;8.0;0.0;8.0;;;9.0;;9.0;;241.0;241.0;;-231.0;-232.0;1.0;;;239.0;228.0;11.0;
1790;Elektriciteit;1987;14.0;1.0;13.0;0.0;13.0;;;14.0;;9.0;;246.0;246.0;;-236.0;-237.0;1.0;;;249.0;230.0;19.0;
1791;Elektriciteit;1988;22.0;1.0;21.0;0.0;21.0;;;21.0;;9.0;;250.0;250.0;;-240.0;-241.0;1.0;;;262.0;239.0;23.0;
1792;Elektriciteit;1989;19.0;1.0;19.0;1.0;18.0;;;19.0;;9.0;;262.0;262.0;;-252.0;-254.0;2.0;;;271.0;248.0;23.0;
1793;Elektriciteit;1990;33.0;;35.0;2.0;33.0;;;31.0;11.0;9.0;2.0;259.0;259.0;;-249.0;-250.0;2.0;9.0;13.0;257.0;257.0;;2.0
1794;Elektriciteit;1991;33.0;;35.0;2.0;33.0;;;31.0;11.0;9.0;2.0;268.0;268.0;;-257.0;-258.0;2.0;10.0;14.0;264.0;264.0;;2.0
1795;Elektriciteit;1992;31.0;;32.0;1.0;31.0;;;28.0;11.0;10.0;2.0;278.0;278.0;;-267.0;-268.0;2.0;10.0;14.0;270.0;270.0;;4.0
1796;Elektriciteit;1993;37.0;;38.0;1.0;37.0;;;34.0;13.0;11.0;2.0;278.0;278.0;;-265.0;-267.0;2.0;11.0;14.0;274.0;274.0;;3.0
1797;Elektriciteit;1994;38.0;;39.0;1.0;38.0;;;38.0;14.0;11.0;2.0;288.0;288.0;;-274.0;-276.0;2.0;11.0;15.0;286.0;286.0;;0.0
1798;Elektriciteit;1995 1e kwartaal;9.0;;10.0;1.0;9.0;;;;4.0;3.0;1.0;77.0;77.0;;-73.0;-74.0;1.0;3.0;4.0;;;;
1799;Elektriciteit;1995 2e kwartaal;11.0;;11.0;0.0;11.0;;;;3.0;3.0;1.0;68.0;68.0;;-65.0;-65.0;1.0;2.0;4.0;;;;
1800;Elektriciteit;1995 3e kwartaal;13.0;;13.0;0.0;13.0;;;;3.0;3.0;1.0;68.0;68.0;;-64.0;-65.0;1.0;2.0;4.0;;;;
1801;Elektriciteit;1995 4e kwartaal;8.0;;10.0;1.0;8.0;;;;4.0;3.0;1.0;80.0;80.0;;-76.0;-76.0;1.0;3.0;4.0;;;;
1802;Elektriciteit;1995;41.0;;43.0;2.0;41.0;;;38.0;14.0;12.0;2.0;292.0;292.0;;-278.0;-280.0;2.0;11.0;15.0;290.0;290.0;;3.0
1803;Elektriciteit;1996 1e kwartaal;9.0;;10.0;1.0;9.0;;;;4.0;3.0;1.0;81.0;81.0;;-77.0;-77.0;1.0;3.0;4.0;;;;
1804;Elektriciteit;1996 2e kwartaal;10.0;;10.0;0.0;10.0;;;;3.0;3.0;1.0;71.0;71.0;;-68.0;-68.0;1.0;3.0;4.0;;;;
1805;Elektriciteit;1996 3e kwartaal;10.0;;10.0;0.0;10.0;;;;4.0;3.0;1.0;72.0;72.0;;-69.0;-69.0;1.0;2.0;4.0;;;;
1806;Elektriciteit;1996 4e kwartaal;9.0;;10.0;1.0;9.0;;;;4.0;3.0;1.0;83.0;83.0;;-79.0;-80.0;1.0;4.0;4.0;;;;
1807;Elektriciteit;1996;38.0;;41.0;3.0;38.0;;;36.0;15.0;13.0;2.0;308.0;308.0;;-293.0;-295.0;2.0;12.0;15.0;302.0;302.0;;2.0
1808;Elektriciteit;1997 1e kwartaal;10.0;;11.0;1.0;10.0;;;;4.0;3.0;0.0;81.0;81.0;;-77.0;-77.0;0.0;3.0;4.0;;;;
1809;Elektriciteit;1997 2e kwartaal;13.0;;13.0;0.0;13.0;;;;4.0;3.0;1.0;72.0;72.0;;-68.0;-69.0;1.0;3.0;4.0;;;;
1810;Elektriciteit;1997 3e kwartaal;12.0;;12.0;0.0;12.0;;;;4.0;3.0;1.0;75.0;75.0;;-71.0;-72.0;1.0;3.0;4.0;;;;
1811;Elektriciteit;1997 4e kwartaal;11.0;;11.0;0.0;11.0;;;;4.0;3.0;1.0;84.0;84.0;;-80.0;-81.0;1.0;3.0;4.0;;;;
1812;Elektriciteit;1997;45.0;;47.0;2.0;45.0;;;44.0;15.0;13.0;2.0;311.0;311.0;;-297.0;-299.0;2.0;12.0;16.0;313.0;313.0;;1.0
1813;Elektriciteit;1998 1e kwartaal;10.0;;11.0;1.0;10.0;;;;4.0;3.0;1.0;83.0;83.0;;-79.0;-80.0;1.0;3.0;4.0;;;;
1814;Elektriciteit;1998 2e kwartaal;10.0;;11.0;0.0;10.0;;;;3.0;3.0;1.0;78.0;78.0;;-74.0;-75.0;1.0;3.0;4.0;;;;
1815;Elektriciteit;1998 3e kwartaal;11.0;;11.0;0.0;11.0;;;;4.0;3.0;1.0;78.0;78.0;;-74.0;-75.0;1.0;3.0;4.0;;;;
1816;Elektriciteit;1998 4e kwartaal;11.0;;11.0;0.0;11.0;;;;4.0;3.0;1.0;89.0;89.0;;-85.0;-86.0;1.0;4.0;4.0;;;;
1817;Elektriciteit;1998;43.0;;44.0;2.0;43.0;;;40.0;15.0;12.0;2.0;328.0;328.0;;-313.0;-316.0;2.0;12.0;17.0;324.0;324.0;;2.0
1818;Elektriciteit;1999 1e kwartaal;13.0;;13.0;0.0;13.0;;;;4.0;3.0;1.0;83.0;83.0;;-79.0;-80.0;1.0;3.0;4.0;;;;
1819;Elektriciteit;1999 2e kwartaal;17.0;;18.0;0.0;17.0;;;;3.0;3.0;1.0;72.0;72.0;;-68.0;-69.0;1.0;3.0;4.0;;;;
1820;Elektriciteit;1999 3e kwartaal;18.0;;21.0;3.0;18.0;;;;4.0;3.0;1.0;74.0;74.0;;-70.0;-71.0;1.0;3.0;4.0;;;;
1821;Elektriciteit;1999 4e kwartaal;18.0;;28.0;11.0;18.0;;;;4.0;4.0;1.0;83.0;83.0;;-79.0;-80.0;1.0;3.0;4.0;;;;
1822;Elektriciteit;1999;66.0;;81.0;14.0;66.0;;;64.0;15.0;13.0;2.0;312.0;312.0;;-297.0;-299.0;2.0;12.0;17.0;332.0;332.0;;2.0
1823;Elektriciteit;2000 1e kwartaal;15.0;;19.0;4.0;15.0;;;;4.0;3.0;1.0;85.0;85.0;;-81.0;-82.0;1.0;3.0;4.0;;;;
1824;Elektriciteit;2000 2e kwartaal;16.0;;20.0;4.0;16.0;;;;4.0;3.0;1.0;77.0;77.0;;-73.0;-73.0;1.0;3.0;4.0;;;;
1825;Elektriciteit;2000 3e kwartaal;17.0;;21.0;4.0;17.0;;;;4.0;3.0;1.0;77.0;77.0;;-73.0;-74.0;1.0;3.0;4.0;;;;
1826;Elektriciteit;2000 4e kwartaal;19.0;;23.0;3.0;19.0;;;;4.0;3.0;1.0;84.0;84.0;;-80.0;-81.0;1.0;3.0;4.0;;;;
1827;Elektriciteit;2000;68.0;;83.0;15.0;68.0;;;65.0;16.0;13.0;3.0;323.0;323.0;;-307.0;-310.0;3.0;12.0;18.0;342.0;342.0;;3.0
1828;Elektriciteit;2001 1e kwartaal;14.0;;20.0;6.0;14.0;;;;4.0;4.0;1.0;89.0;89.0;;-85.0;-85.0;1.0;3.0;5.0;;;;
1829;Elektriciteit;2001 2e kwartaal;14.0;;18.0;4.0;14.0;;;;4.0;3.0;1.0;80.0;80.0;;-77.0;-77.0;1.0;3.0;5.0;;;;
1830;Elektriciteit;2001 3e kwartaal;17.0;;19.0;2.0;17.0;;;;4.0;3.0;1.0;80.0;80.0;;-76.0;-76.0;1.0;3.0;5.0;;;;
1831;Elektriciteit;2001 4e kwartaal;17.0;;21.0;3.0;17.0;;;;4.0;4.0;1.0;88.0;88.0;;-84.0;-85.0;1.0;3.0;5.0;;;;
1832;Elektriciteit;2001;62.0;;77.0;15.0;62.0;;;59.0;16.0;14.0;3.0;337.0;337.0;;-321.0;-323.0;3.0;12.0;18.0;349.0;349.0;;3.0
1833;Elektriciteit;2002 1e kwartaal;13.0;;19.0;5.0;13.0;;;;4.0;4.0;1.0;90.0;90.0;;-86.0;-87.0;1.0;3.0;5.0;;;;
1834;Elektriciteit;2002 2e kwartaal;15.0;;18.0;3.0;15.0;;;;4.0;3.0;1.0;82.0;82.0;;-78.0;-78.0;1.0;3.0;5.0;;;;
1835;Elektriciteit;2002 3e kwartaal;16.0;;20.0;4.0;16.0;;;;4.0;3.0;0.0;82.0;82.0;;-78.0;-79.0;0.0;3.0;5.0;;;;
1836;Elektriciteit;2002 4e kwartaal;15.0;;19.0;4.0;15.0;;;;4.0;4.0;1.0;92.0;92.0;;-87.0;-88.0;1.0;3.0;5.0;;;;
1837;Elektriciteit;2002;59.0;;75.0;16.0;59.0;;;56.0;16.0;14.0;2.0;346.0;346.0;;-329.0;-332.0;2.0;12.0;18.0;355.0;355.0;;3.0
1838;Elektriciteit;2003 1e kwartaal;14.0;;18.0;4.0;14.0;;;;4.0;4.0;0.0;93.0;93.0;;-89.0;-89.0;0.0;3.0;5.0;;;;
1839;Elektriciteit;2003 2e kwartaal;16.0;;19.0;3.0;16.0;;;;4.0;3.0;1.0;81.0;81.0;;-78.0;-78.0;1.0;3.0;5.0;;;;
1840;Elektriciteit;2003 3e kwartaal;14.0;;16.0;3.0;14.0;;;;4.0;4.0;1.0;85.0;85.0;;-81.0;-81.0;1.0;3.0;5.0;;;;
1841;Elektriciteit;2003 4e kwartaal;18.0;;22.0;4.0;18.0;;;;4.0;4.0;1.0;90.0;90.0;;-86.0;-86.0;1.0;3.0;5.0;;;;
1842;Elektriciteit;2003;61.0;;75.0;14.0;61.0;;;59.0;16.0;14.0;2.0;349.0;349.0;;-333.0;-335.0;2.0;13.0;19.0;360.0;360.0;;2.0
1843;Elektriciteit;2004 1e kwartaal;16.0;;21.0;6.0;16.0;;;;4.0;4.0;1.0;94.0;94.0;;-90.0;-90.0;1.0;4.0;5.0;;;;
1844;Elektriciteit;2004 2e kwartaal;15.0;;19.0;4.0;15.0;;;;4.0;3.0;1.0;85.0;85.0;;-81.0;-82.0;1.0;3.0;5.0;;;;
1845;Elektriciteit;2004 3e kwartaal;12.0;;16.0;4.0;12.0;;;;4.0;4.0;1.0;90.0;90.0;;-86.0;-87.0;1.0;3.0;5.0;;;;
1846;Elektriciteit;2004 4e kwartaal;16.0;;21.0;5.0;16.0;;;;4.0;4.0;0.0;95.0;95.0;;-91.0;-92.0;0.0;3.0;5.0;;;;
1847;Elektriciteit;2004;58.0;;77.0;19.0;58.0;;;53.0;17.0;14.0;2.0;364.0;364.0;;-348.0;-350.0;2.0;13.0;19.0;369.0;369.0;;5.0
1848;Elektriciteit;2005 1e kwartaal;16.0;;24.0;8.0;16.0;;;;4.0;4.0;1.0;95.0;95.0;;-91.0;-91.0;1.0;4.0;5.0;;;;
1849;Elektriciteit;2005 2e kwartaal;16.0;;20.0;4.0;16.0;;;;4.0;4.0;0.0;85.0;85.0;;-81.0;-82.0;0.0;3.0;5.0;;;;
1850;Elektriciteit;2005 3e kwartaal;16.0;;19.0;2.0;16.0;;;;4.0;4.0;1.0;85.0;85.0;;-81.0;-81.0;1.0;3.0;5.0;;;;
1851;Elektriciteit;2005 4e kwartaal;18.0;;23.0;6.0;18.0;;;;4.0;4.0;1.0;94.0;94.0;;-90.0;-90.0;1.0;4.0;5.0;;;;
1852;Elektriciteit;2005;66.0;;85.0;19.0;66.0;;;67.0;17.0;15.0;2.0;360.0;360.0;;-342.0;-344.0;2.0;14.0;19.0;376.0;376.0;;-1.0
1853;Elektriciteit;2006 1e kwartaal;16.0;;28.0;12.0;16.0;;;;5.0;4.0;1.0;99.0;99.0;;-95.0;-95.0;1.0;4.0;5.0;;;;
1854;Elektriciteit;2006 2e kwartaal;23.0;;26.0;3.0;23.0;;;;4.0;4.0;0.0;79.0;79.0;;-75.0;-75.0;0.0;3.0;5.0;;;;
1855;Elektriciteit;2006 3e kwartaal;19.0;;20.0;2.0;19.0;;;;4.0;4.0;0.0;85.0;85.0;;-81.0;-81.0;0.0;3.0;5.0;;;;
1856;Elektriciteit;2006 4e kwartaal;20.0;;24.0;4.0;20.0;;;;4.0;4.0;0.0;93.0;93.0;;-89.0;-89.0;0.0;4.0;5.0;;;;
1857;Elektriciteit;2006;77.0;;98.0;21.0;77.0;;;75.0;17.0;15.0;2.0;356.0;356.0;;-339.0;-341.0;2.0;13.0;20.0;380.0;380.0;;3.0
1858;Elektriciteit;2007 1e kwartaal;13.0;;19.0;6.0;13.0;;;;4.0;4.0;0.0;103.0;103.0;;-99.0;-99.0;0.0;4.0;5.0;;;;
1859;Elektriciteit;2007 2e kwartaal;21.0;;23.0;2.0;21.0;;;;4.0;3.0;0.0;83.0;83.0;;-79.0;-80.0;0.0;3.0;5.0;;;;
1860;Elektriciteit;2007 3e kwartaal;19.0;;22.0;2.0;19.0;;;;4.0;4.0;1.0;85.0;85.0;;-81.0;-82.0;1.0;3.0;5.0;;;;
1861;Elektriciteit;2007 4e kwartaal;10.0;;20.0;10.0;10.0;;;;5.0;4.0;0.0;107.0;107.0;;-102.0;-103.0;0.0;4.0;5.0;;;;
1862;Elektriciteit;2007;63.0;;83.0;20.0;63.0;;;61.0;17.0;15.0;2.0;379.0;379.0;;-361.0;-363.0;2.0;14.0;20.0;388.0;388.0;;3.0
1863;Elektriciteit;2008 1e kwartaal;12.0;;24.0;12.0;12.0;;;;4.0;4.0;0.0;107.0;107.0;;-103.0;-103.0;0.0;4.0;5.0;;;;
1864;Elektriciteit;2008 2e kwartaal;16.0;;24.0;8.0;16.0;;;;4.0;4.0;0.0;88.0;88.0;;-84.0;-85.0;0.0;3.0;5.0;;;;
1865;Elektriciteit;2008 3e kwartaal;18.0;;23.0;5.0;18.0;;;;4.0;4.0;1.0;86.0;86.0;;-82.0;-83.0;1.0;3.0;5.0;;;;
1866;Elektriciteit;2008 4e kwartaal;11.0;;19.0;8.0;11.0;;;;5.0;4.0;0.0;106.0;106.0;;-101.0;-101.0;0.0;4.0;5.0;;;;
1867;Elektriciteit;2008;57.0;;90.0;33.0;57.0;;;55.0;17.0;16.0;2.0;387.0;387.0;;-370.0;-372.0;2.0;14.0;20.0;391.0;391.0;;2.0
1868;Elektriciteit;2009 1e kwartaal;8.0;;16.0;7.0;8.0;;;;5.0;4.0;0.0;105.0;105.0;;-100.0;-101.0;0.0;4.0;5.0;;;;
1869;Elektriciteit;2009 2e kwartaal;10.0;;16.0;6.0;10.0;;;;4.0;4.0;0.0;90.0;90.0;;-86.0;-87.0;0.0;3.0;5.0;;;;
1870;Elektriciteit;2009 3e kwartaal;1.0;;12.0;11.0;1.0;;;;5.0;4.0;1.0;97.0;97.0;;-92.0;-93.0;1.0;3.0;5.0;;;;
1871;Elektriciteit;2009 4e kwartaal;-2.0;;11.0;13.0;-2.0;;;;5.0;4.0;1.0;117.0;117.0;;-112.0;-112.0;1.0;4.0;5.0;;;;
1872;Elektriciteit;2009;18.0;;56.0;38.0;18.0;;;19.0;19.0;16.0;2.0;409.0;409.0;;-391.0;-393.0;2.0;14.0;19.0;377.0;377.0;;-1.0
1873;Elektriciteit;2010 1e kwartaal;-5.0;;8.0;13.0;-5.0;;;;4.0;4.0;0.0;120.0;120.0;;-115.0;-116.0;0.0;5.0;5.0;;;;
1874;Elektriciteit;2010 2e kwartaal;8.0;;16.0;9.0;8.0;;;;4.0;4.0;0.0;95.0;95.0;;-91.0;-91.0;0.0;3.0;5.0;;;;
1875;Elektriciteit;2010 3e kwartaal;11.0;;19.0;8.0;11.0;;;;4.0;3.0;1.0;92.0;92.0;;-88.0;-89.0;1.0;3.0;5.0;;;;
1876;Elektriciteit;2010 4e kwartaal;-4.0;;13.0;17.0;-4.0;;;;5.0;4.0;1.0;123.0;123.0;;-119.0;-119.0;1.0;4.0;5.0;;;;
1877;Elektriciteit;2010;10.0;;56.0;46.0;10.0;;;11.0;17.0;15.0;2.0;429.0;429.0;;-413.0;-415.0;2.0;16.0;20.0;388.0;388.0;;-1.0
1878;Elektriciteit;2011 1e kwartaal;6.0;;16.0;11.0;6.0;;;;4.0;4.0;1.0;109.0;109.0;;-105.0;-105.0;1.0;5.0;5.0;;;;
1879;Elektriciteit;2011 2e kwartaal;10.0;;17.0;7.0;10.0;;;;4.0;4.0;0.0;97.0;97.0;;-93.0;-93.0;0.0;4.0;5.0;;;;
1880;Elektriciteit;2011 3e kwartaal;13.0;;23.0;10.0;13.0;;;;4.0;4.0;1.0;91.0;91.0;;-87.0;-88.0;1.0;4.0;5.0;;;;
1881;Elektriciteit;2011 4e kwartaal;4.0;;17.0;14.0;4.0;;;;5.0;4.0;0.0;113.0;113.0;;-108.0;-109.0;0.0;4.0;5.0;;;;
1882;Elektriciteit;2011;33.0;;74.0;42.0;33.0;;;32.0;17.0;15.0;2.0;410.0;410.0;;-393.0;-395.0;2.0;17.0;19.0;388.0;388.0;;1.0
1883;Elektriciteit;2012 1e kwartaal;7.0;;23.0;16.0;7.0;;;;4.0;4.0;0.0;108.0;108.0;;-103.0;-104.0;0.0;5.0;5.0;;;;
