ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
4379;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2009/'10;1780.0
4380;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2010/'11;1723.0
4381;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2011/'12;1723.0
4382;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2012/'13;1758.0
4383;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2013/'14;1757.0
4384;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2014/'15;1787.0
4385;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2015/'16;1847.0
4386;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2016/'17;1923.0
4387;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2017/'18;1880.0
4388;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2018/'19;1843.0
4389;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2019/'20;1864.0
4390;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2020/'21;1800.0
4391;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2021/'22;1955.0
4392;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2022/'23;1877.0
4393;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2000/'01;
4394;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2001/'02;
4395;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2002/'03;
4396;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2003/'04;8165.0
4397;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2004/'05;8432.0
4398;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2005/'06;8933.0
4399;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2006/'07;9084.0
4400;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2007/'08;9404.0
4401;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2008/'09;9307.0
4402;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2009/'10;9382.0
4403;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2010/'11;9442.0
4404;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2011/'12;9438.0
4405;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2012/'13;9472.0
4406;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2013/'14;9732.0
4407;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2014/'15;9961.0
4408;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2015/'16;10152.0
4409;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2016/'17;10394.0
4410;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2017/'18;10425.0
4411;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2018/'19;10362.0
4412;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2019/'20;10268.0
4413;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2020/'21;10288.0
4414;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2021/'22;10290.0
4415;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breda;2022/'23;10409.0
4416;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2000/'01;
4417;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2001/'02;
4418;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2002/'03;
4419;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2003/'04;
4420;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2004/'05;
4421;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2005/'06;
4422;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2006/'07;
4423;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2007/'08;
4424;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2008/'09;
4425;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2009/'10;
4426;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2010/'11;
4427;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2011/'12;
4428;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2012/'13;
4429;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2013/'14;
4430;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2014/'15;
4431;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2015/'16;
4432;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2016/'17;
4433;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2017/'18;
4434;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2018/'19;
4435;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2019/'20;
4436;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2020/'21;
4437;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2021/'22;
4438;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brederwiede;2022/'23;
4439;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2000/'01;
4440;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2001/'02;
4441;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2002/'03;
4442;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2003/'04;820.0
4443;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2004/'05;858.0
4444;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2005/'06;867.0
4445;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2006/'07;867.0
4446;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2007/'08;891.0
4447;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2008/'09;886.0
4448;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2009/'10;891.0
4449;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2010/'11;935.0
4450;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2011/'12;
4451;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2012/'13;
4452;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2013/'14;
4453;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2014/'15;
4454;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2015/'16;
4455;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2016/'17;
4456;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2017/'18;
4457;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2018/'19;
4458;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2019/'20;
4459;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2020/'21;
4460;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2021/'22;
4461;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Breukelen;2022/'23;
4462;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2000/'01;
4463;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2001/'02;
4464;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2002/'03;
4465;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2003/'04;795.0
4466;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2004/'05;786.0
4467;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2005/'06;918.0
4468;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2006/'07;938.0
4469;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2007/'08;905.0
4470;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2008/'09;921.0
4471;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2009/'10;930.0
4472;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2010/'11;921.0
4473;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2011/'12;926.0
4474;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2012/'13;923.0
4475;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2013/'14;936.0
4476;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2014/'15;950.0
4477;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2015/'16;978.0
4478;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2016/'17;959.0
4479;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2017/'18;943.0
4480;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2018/'19;910.0
4481;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2019/'20;896.0
4482;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2020/'21;874.0
4483;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2021/'22;834.0
4484;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brielle;2022/'23;827.0
4485;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2000/'01;
4486;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2001/'02;
4487;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2002/'03;
4488;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2003/'04;
4489;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2004/'05;
4490;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2005/'06;
4491;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2006/'07;
4492;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2007/'08;
4493;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2008/'09;
4494;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2009/'10;
4495;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2010/'11;
4496;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2011/'12;
4497;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2012/'13;
4498;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2013/'14;
4499;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2014/'15;
4500;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2015/'16;
4501;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2016/'17;
4502;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2017/'18;
4503;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2018/'19;
4504;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2019/'20;
4505;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2020/'21;
4506;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2021/'22;
4507;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Broekhuizen;2022/'23;
4508;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2000/'01;
4509;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2001/'02;
4510;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2002/'03;
4511;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2003/'04;
4512;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2004/'05;
4513;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2005/'06;2258.0
4514;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2006/'07;2357.0
4515;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2007/'08;2415.0
4516;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2008/'09;2452.0
4517;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2009/'10;2349.0
4518;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2010/'11;2346.0
4519;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2011/'12;2345.0
4520;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2012/'13;2338.0
4521;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2013/'14;2402.0
4522;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2014/'15;2409.0
4523;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2015/'16;2471.0
4524;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2016/'17;2464.0
4525;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2017/'18;2384.0
4526;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2018/'19;2251.0
4527;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2019/'20;2108.0
4528;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2020/'21;2023.0
4529;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2021/'22;1938.0
4530;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bronckhorst;2022/'23;1899.0
4531;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2000/'01;
4532;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2001/'02;
4533;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2002/'03;
4534;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2003/'04;1152.0
4535;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2004/'05;1187.0
4536;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2005/'06;1240.0
4537;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2006/'07;1239.0
4538;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2007/'08;1256.0
4539;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2008/'09;1234.0
4540;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2009/'10;1265.0
4541;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2010/'11;1279.0
4542;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2011/'12;1328.0
4543;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2012/'13;1347.0
4544;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2013/'14;1362.0
4545;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2014/'15;1311.0
4546;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2015/'16;1297.0
4547;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2016/'17;1268.0
4548;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2017/'18;1202.0
4549;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2018/'19;1132.0
4550;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2019/'20;1094.0
4551;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2020/'21;1038.0
4552;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2021/'22;1017.0
4553;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brummen;2022/'23;983.0
4554;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2000/'01;
4555;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2001/'02;
4556;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2002/'03;
4557;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2003/'04;1532.0
4558;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2004/'05;1522.0
4559;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2005/'06;1560.0
4560;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2006/'07;1547.0
4561;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2007/'08;1602.0
4562;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2008/'09;1555.0
4563;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2009/'10;1469.0
4564;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2010/'11;1419.0
4565;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2011/'12;1437.0
4566;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2012/'13;1428.0
4567;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2013/'14;1437.0
4568;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2014/'15;1428.0
4569;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2015/'16;1399.0
4570;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2016/'17;1379.0
4571;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2017/'18;1316.0
4572;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2018/'19;1293.0
4573;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2019/'20;1248.0
4574;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2020/'21;1201.0
4575;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2021/'22;1156.0
4576;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Brunssum;2022/'23;1156.0
4577;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2000/'01;
4578;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2001/'02;
4579;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2002/'03;
4580;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2003/'04;872.0
4581;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2004/'05;901.0
4582;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2005/'06;967.0
4583;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2006/'07;984.0
4584;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2007/'08;1013.0
4585;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2008/'09;1026.0
4586;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2009/'10;1015.0
4587;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2010/'11;977.0
4588;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2011/'12;980.0
4589;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2012/'13;995.0
4590;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2013/'14;956.0
4591;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2014/'15;981.0
4592;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2015/'16;985.0
4593;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2016/'17;1052.0
4594;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2017/'18;1009.0
4595;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2018/'19;1033.0
4596;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2019/'20;984.0
4597;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2020/'21;1005.0
4598;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2021/'22;1018.0
4599;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunnik;2022/'23;1026.0
4600;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2000/'01;
4601;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2001/'02;
4602;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2002/'03;
4603;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2003/'04;1292.0
4604;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2004/'05;1294.0
4605;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2005/'06;1303.0
4606;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2006/'07;1279.0
4607;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2007/'08;1314.0
4608;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2008/'09;1265.0
4609;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2009/'10;1219.0
4610;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2010/'11;1239.0
4611;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2011/'12;1278.0
4612;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bunschoten;2012/'13;1322.0
