ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
107;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;160.0;45.0;71.0;12.0;32.0;;2.0;0.0;1.0;0.0;0.0;
108;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;3777.0;322.0;3062.0;94.0;299.0;;4.0;0.0;3.0;0.0;0.0;
109;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;2488.0;226.0;2226.0;31.0;5.0;;3.0;0.0;3.0;0.0;0.0;
110;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1289.0;96.0;836.0;63.0;294.0;;5.0;0.0;3.0;0.0;1.0;
111;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;9753.0;248.0;3971.0;2306.0;3228.0;;9.0;0.0;4.0;2.0;3.0;
112;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;3875.0;123.0;2548.0;1100.0;104.0;;7.0;0.0;4.0;2.0;0.0;
113;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;5878.0;125.0;1423.0;1206.0;3124.0;;12.0;0.0;3.0;3.0;7.0;
114;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;14458.0;196.0;4019.0;3396.0;6847.0;;14.0;0.0;4.0;3.0;7.0;
115;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;3821.0;56.0;2303.0;1218.0;244.0;;12.0;0.0;7.0;4.0;1.0;
116;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;10637.0;140.0;1716.0;2178.0;6603.0;;15.0;0.0;2.0;3.0;9.0;
117;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;16313.0;174.0;3313.0;4178.0;8648.0;;16.0;0.0;3.0;4.0;8.0;
118;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2751.0;29.0;1390.0;1031.0;301.0;;15.0;0.0;7.0;6.0;2.0;
119;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;13562.0;145.0;1923.0;3147.0;8347.0;;16.0;0.0;2.0;4.0;10.0;
120;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;1157.0;302.0;808.0;30.0;17.0;;1.0;0.0;1.0;0.0;0.0;
121;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;737.0;234.0;488.0;15.0;0.0;;1.0;0.0;1.0;0.0;0.0;
122;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;420.0;68.0;320.0;15.0;17.0;;4.0;1.0;3.0;0.0;0.0;
123;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;6569.0;382.0;5333.0;619.0;235.0;;6.0;0.0;5.0;1.0;0.0;
124;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3565.0;229.0;3006.0;327.0;3.0;;4.0;0.0;4.0;0.0;0.0;
125;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3004.0;153.0;2327.0;292.0;232.0;;13.0;1.0;10.0;1.0;1.0;
126;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;11717.0;323.0;6691.0;3196.0;1507.0;;11.0;0.0;6.0;3.0;1.0;
127;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;4592.0;125.0;3186.0;1230.0;51.0;;8.0;0.0;6.0;2.0;0.0;
128;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;7125.0;198.0;3505.0;1966.0;1456.0;;15.0;0.0;7.0;4.0;3.0;
129;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;16204.0;294.0;6420.0;4371.0;5119.0;;16.0;0.0;6.0;4.0;5.0;
130;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;3643.0;79.0;2219.0;1224.0;121.0;;12.0;0.0;7.0;4.0;0.0;
131;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;12561.0;215.0;4201.0;3147.0;4998.0;;17.0;0.0;6.0;4.0;7.0;
132;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;17583.0;266.0;6072.0;4797.0;6448.0;;17.0;0.0;6.0;5.0;6.0;
133;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2632.0;45.0;1438.0;977.0;172.0;;14.0;0.0;8.0;5.0;1.0;
134;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14951.0;221.0;4634.0;3820.0;6276.0;;18.0;0.0;5.0;4.0;7.0;
135;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;1598.0;1598.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
136;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;1218.0;1218.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
137;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;380.0;380.0;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
138;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;2320.0;2320.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
139;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;1399.0;1399.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
140;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;921.0;921.0;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
141;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;2080.0;2080.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
142;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;876.0;876.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
143;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1204.0;1204.0;0.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
144;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;1871.0;1871.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
145;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;541.0;541.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
146;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1330.0;1330.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
147;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;1712.0;1712.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
148;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;320.0;320.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
149;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1392.0;1392.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
150;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;219.0;126.0;91.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;
151;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;133.0;71.0;62.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
152;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;86.0;55.0;29.0;0.0;2.0;;1.0;1.0;0.0;0.0;0.0;
153;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1460.0;194.0;1096.0;91.0;79.0;;1.0;0.0;1.0;0.0;0.0;
154;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;711.0;71.0;580.0;53.0;7.0;;1.0;0.0;1.0;0.0;0.0;
155;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;749.0;123.0;516.0;38.0;72.0;;3.0;1.0;2.0;0.0;0.0;
156;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;3055.0;182.0;1324.0;1090.0;459.0;;3.0;0.0;1.0;1.0;0.0;
157;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;1029.0;44.0;570.0;392.0;23.0;;2.0;0.0;1.0;1.0;0.0;
158;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2026.0;138.0;754.0;698.0;436.0;;4.0;0.0;2.0;1.0;1.0;
159;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;4602.0;168.0;1263.0;1460.0;1711.0;;4.0;0.0;1.0;1.0;2.0;
160;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;895.0;19.0;411.0;403.0;62.0;;3.0;0.0;1.0;1.0;0.0;
161;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3707.0;149.0;852.0;1057.0;1649.0;;5.0;0.0;1.0;1.0;2.0;
162;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;5013.0;162.0;1169.0;1593.0;2089.0;;5.0;0.0;1.0;2.0;2.0;
163;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;587.0;12.0;229.0;263.0;83.0;;3.0;0.0;1.0;1.0;0.0;
164;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4426.0;150.0;940.0;1330.0;2006.0;;5.0;0.0;1.0;2.0;2.0;
165;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;870.0;540.0;309.0;6.0;15.0;;1.0;1.0;0.0;0.0;0.0;
166;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;698.0;456.0;239.0;3.0;0.0;;1.0;0.0;0.0;0.0;0.0;
167;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;172.0;84.0;70.0;3.0;15.0;;2.0;1.0;1.0;0.0;0.0;
168;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;5994.0;737.0;4826.0;251.0;180.0;;6.0;1.0;5.0;0.0;0.0;
169;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3800.0;509.0;3172.0;114.0;5.0;;5.0;1.0;4.0;0.0;0.0;
170;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2194.0;228.0;1654.0;137.0;175.0;;9.0;1.0;7.0;1.0;1.0;
171;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;10398.0;535.0;7417.0;1303.0;1143.0;;10.0;1.0;7.0;1.0;1.0;
172;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;5234.0;240.0;4341.0;630.0;23.0;;9.0;0.0;8.0;1.0;0.0;
173;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;5164.0;295.0;3076.0;673.0;1120.0;;11.0;1.0;7.0;1.0;2.0;
174;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;17845.0;425.0;6768.0;3154.0;7498.0;;17.0;0.0;7.0;3.0;7.0;
175;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;4311.0;107.0;2968.0;1073.0;163.0;;14.0;0.0;10.0;3.0;1.0;
176;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;13534.0;318.0;3800.0;2081.0;7335.0;;19.0;0.0;5.0;3.0;10.0;
177;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;20267.0;392.0;5964.0;4275.0;9636.0;;20.0;0.0;6.0;4.0;9.0;
178;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;3191.0;53.0;1738.0;1178.0;222.0;;17.0;0.0;9.0;6.0;1.0;
179;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;17076.0;339.0;4226.0;3097.0;9414.0;;20.0;0.0;5.0;4.0;11.0;
180;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;1901.0;502.0;1058.0;219.0;122.0;;2.0;0.0;1.0;0.0;0.0;
181;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;1277.0;405.0;681.0;186.0;5.0;;1.0;0.0;1.0;0.0;0.0;
182;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;624.0;97.0;377.0;33.0;117.0;;6.0;1.0;4.0;0.0;1.0;
183;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;11111.0;644.0;6663.0;2793.0;1011.0;;11.0;1.0;6.0;3.0;1.0;
184;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;6685.0;408.0;4074.0;2184.0;19.0;;8.0;1.0;5.0;3.0;0.0;
185;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4426.0;236.0;2589.0;609.0;992.0;;18.0;1.0;11.0;3.0;4.0;
186;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;22102.0;519.0;8795.0;5248.0;7540.0;;21.0;1.0;8.0;5.0;7.0;
187;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;8222.0;210.0;4783.0;3102.0;127.0;;15.0;0.0;8.0;5.0;0.0;
188;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;13880.0;309.0;4012.0;2146.0;7413.0;;29.0;1.0;9.0;5.0;16.0;
189;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;28319.0;449.0;8648.0;6132.0;13090.0;;27.0;0.0;8.0;6.0;13.0;
190;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;6718.0;111.0;3730.0;2580.0;297.0;;22.0;0.0;12.0;8.0;1.0;
191;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;21601.0;338.0;4918.0;3552.0;12793.0;;30.0;0.0;7.0;5.0;18.0;
192;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;30513.0;400.0;7980.0;6590.0;15543.0;;29.0;0.0;8.0;6.0;15.0;
193;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;4780.0;58.0;2474.0;1910.0;338.0;;26.0;0.0;13.0;10.0;2.0;
194;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;25733.0;342.0;5506.0;4680.0;15205.0;;30.0;0.0;6.0;5.0;18.0;
195;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;786.0;234.0;499.0;18.0;35.0;;1.0;0.0;0.0;0.0;0.0;
196;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;612.0;189.0;420.0;2.0;1.0;;1.0;0.0;0.0;0.0;0.0;
197;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;174.0;45.0;79.0;16.0;34.0;;2.0;0.0;1.0;0.0;0.0;
198;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;5457.0;322.0;4323.0;448.0;364.0;;5.0;0.0;4.0;0.0;0.0;
199;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3653.0;226.0;3182.0;240.0;5.0;;5.0;0.0;4.0;0.0;0.0;
200;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1804.0;96.0;1141.0;208.0;359.0;;8.0;0.0;5.0;1.0;1.0;
201;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;15083.0;248.0;5330.0;4054.0;5451.0;;15.0;0.0;5.0;4.0;5.0;
202;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;5431.0;123.0;3336.0;1796.0;176.0;;10.0;0.0;6.0;3.0;0.0;
203;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9652.0;125.0;1994.0;2258.0;5275.0;;20.0;0.0;4.0;5.0;11.0;
204;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;22004.0;196.0;5177.0;5681.0;10950.0;;21.0;0.0;5.0;5.0;11.0;
205;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;5125.0;56.0;2783.0;1865.0;421.0;;17.0;0.0;9.0;6.0;1.0;
206;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;16879.0;140.0;2394.0;3816.0;10529.0;;23.0;0.0;3.0;5.0;14.0;
207;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;24448.0;174.0;4323.0;6565.0;13386.0;;24.0;0.0;4.0;6.0;13.0;
208;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;3740.0;29.0;1664.0;1517.0;530.0;;20.0;0.0;9.0;8.0;3.0;
209;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;20708.0;145.0;2659.0;5048.0;12856.0;;24.0;0.0;3.0;6.0;15.0;
210;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;1618.0;1602.0;16.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
211;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;1232.0;1221.0;11.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
212;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;386.0;381.0;5.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
213;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;2443.0;2324.0;119.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
214;Totaal deelnemers startjaar;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;1467.0;1401.0;66.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
