ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
10;Totale economie;1979;594541.0;0.0;0.0;0.0;291064.0;;;;;;88532.0;68415.0;20117.0;15997.0;14569.0;9863.0;629.0;0.0;4706.0;1428.0;-2644.0;-2238.0;-406.0;58887.0;;;;;;;;;;22740.0;21069.0;1671.0;75924.0;42605.0;38726.0;24134.0;13420.0;1172.0;3879.0;33319.0;20160.0;5047.0;3806.0;1241.0;3879.0;4233.0;37015.0;3154.0;3236.0;28631.0;180.0;1814.0;-4.0;7030.0;326.0;2909.0;292.0;3503.0;606045.0;0.0;0.0;0.0;152081.0;88494.0;68370.0;20124.0;17579.0;16100.0;1479.0;-4722.0;-4212.0;-510.0;57476.0;;;;;;;;;;22550.0;20879.0;1671.0;75980.0;42469.0;38590.0;24072.0;13346.0;1172.0;3879.0;33511.0;20282.0;5117.0;3876.0;1241.0;3879.0;4233.0;37894.0;3236.0;3154.0;28631.0;929.0;1944.0;117980.0;18852.0;99128.0;79722.0;19406.0;8084.0;6828.0;1256.0;11322.0;7394.0;326.0;3088.0;292.0;3688.0;33339.0;33113.0;19283.0;13830.0;226.0;;;0.0;151500.0;132217.0;50149.0;30866.0;153445.0;134162.0;152700.0;133417.0;34716.0;15433.0;15069.0;1013.0
11;Totale economie;1980;649175.0;0.0;0.0;0.0;318412.0;5471.0;275044.0;1779.0;4164.0;31954.0;93908.0;72360.0;21548.0;16483.0;14947.0;10474.0;1010.0;1707.0;2766.0;1536.0;-2841.0;-2401.0;-440.0;68344.0;45369.0;-111.0;45480.0;7961.0;6251.0;1710.0;2665.0;8465.0;3884.0;24519.0;22661.0;1858.0;81504.0;45499.0;41886.0;26048.0;14518.0;1320.0;3613.0;36005.0;22220.0;5486.0;4089.0;1397.0;3613.0;4686.0;40501.0;3420.0;3509.0;30620.0;107.0;2845.0;-8.0;8353.0;337.0;4477.0;192.0;3347.0;662659.0;0.0;0.0;0.0;168558.0;94001.0;72414.0;21587.0;18123.0;16534.0;1589.0;-4863.0;-4307.0;-556.0;67262.0;45425.0;307.0;45118.0;8017.0;6316.0;1701.0;1483.0;8453.0;3884.0;24326.0;22468.0;1858.0;81677.0;45346.0;41733.0;25981.0;14432.0;1320.0;3613.0;36331.0;22468.0;5564.0;4167.0;1397.0;3613.0;4686.0;41468.0;3509.0;3420.0;30620.0;900.0;3019.0;126014.0;19958.0;106056.0;85155.0;20901.0;8905.0;7581.0;1324.0;11996.0;8833.0;337.0;4674.0;192.0;3630.0;37260.0;36578.0;21361.0;15217.0;682.0;675.0;7.0;0.0;163091.0;141730.0;55830.0;34469.0;164462.0;143101.0;163515.0;142154.0;37493.0;16132.0;15652.0;-247.0
12;Totale economie;1981;694516.0;0.0;0.0;0.0;339656.0;5845.0;294098.0;1816.0;4410.0;33487.0;95971.0;74036.0;21935.0;16603.0;14923.0;10545.0;1141.0;1768.0;2610.0;1680.0;-3058.0;-2615.0;-443.0;80972.0;54671.0;-72.0;54743.0;9010.0;7155.0;1855.0;1874.0;9832.0;5585.0;24683.0;22798.0;1885.0;88223.0;48891.0;45223.0;28187.0;15622.0;1414.0;3668.0;39332.0;23515.0;6250.0;4742.0;1508.0;3668.0;5899.0;42401.0;3628.0;3620.0;32006.0;139.0;3008.0;-5.0;9070.0;353.0;5054.0;178.0;3485.0;702799.0;0.0;0.0;0.0;180984.0;96120.0;74133.0;21987.0;18278.0;16534.0;1744.0;-4766.0;-4194.0;-572.0;80759.0;55194.0;369.0;54825.0;8540.0;6700.0;1840.0;1613.0;9827.0;5585.0;24464.0;22579.0;1885.0;88370.0;48706.0;45038.0;28094.0;15530.0;1414.0;3668.0;39664.0;23760.0;6337.0;4829.0;1508.0;3668.0;5899.0;43587.0;3620.0;3628.0;32006.0;982.0;3351.0;130928.0;20996.0;109932.0;87763.0;22169.0;9678.0;8207.0;1471.0;12491.0;9600.0;353.0;5327.0;178.0;3742.0;34475.0;35409.0;23460.0;11949.0;-934.0;-941.0;7.0;0.0;172153.0;148693.0;62521.0;39061.0;172250.0;148790.0;171136.0;147676.0;40203.0;16743.0;16213.0;5198.0
13;Totale economie;1982;725780.0;0.0;0.0;0.0;351912.0;6692.0;303649.0;1850.0;4778.0;34943.0;98829.0;76571.0;22258.0;17382.0;15587.0;10846.0;934.0;1900.0;2841.0;1795.0;-3479.0;-2921.0;-558.0;85338.0;57076.0;-102.0;57178.0;9598.0;7588.0;2010.0;1596.0;11297.0;5771.0;25403.0;23433.0;1970.0;96091.0;52974.0;49280.0;30915.0;16853.0;1512.0;3694.0;43117.0;24824.0;6661.0;5043.0;1618.0;3694.0;7938.0;44763.0;3811.0;3899.0;33814.0;159.0;3080.0;-10.0;9551.0;320.0;4930.0;237.0;4064.0;733346.0;0.0;0.0;0.0;187624.0;99040.0;76717.0;22323.0;19225.0;17355.0;1870.0;-5400.0;-4699.0;-701.0;85125.0;57189.0;406.0;56783.0;9139.0;7149.0;1990.0;1729.0;11297.0;5771.0;25173.0;23203.0;1970.0;96213.0;52758.0;49064.0;30798.0;16754.0;1512.0;3694.0;43455.0;25073.0;6750.0;5132.0;1618.0;3694.0;7938.0;45959.0;3899.0;3811.0;33814.0;1075.0;3360.0;136297.0;22055.0;114242.0;90793.0;23449.0;10561.0;8919.0;1642.0;12888.0;10213.0;320.0;5185.0;237.0;4471.0;33877.0;35484.0;24879.0;10605.0;-1607.0;-1615.0;8.0;0.0;177878.0;152999.0;65013.0;40134.0;177958.0;153079.0;176870.0;151991.0;40563.0;15684.0;15022.0;6024.0
14;Totale economie;1983;747977.0;0.0;0.0;0.0;364407.0;7700.0;313728.0;1871.0;5122.0;35986.0;100137.0;76692.0;23445.0;18210.0;16306.0;11046.0;887.0;2276.0;2984.0;1904.0;-3853.0;-3214.0;-639.0;85765.0;54697.0;-37.0;54734.0;9915.0;7772.0;2143.0;2897.0;12608.0;5648.0;24208.0;22172.0;2036.0;104896.0;59174.0;55481.0;35547.0;18313.0;1621.0;3693.0;45722.0;25074.0;7243.0;5492.0;1751.0;3693.0;9712.0;44813.0;3902.0;3952.0;33552.0;194.0;3213.0;-11.0;9405.0;307.0;4818.0;174.0;4106.0;755973.0;0.0;0.0;0.0;194159.0;100344.0;76829.0;23515.0;20131.0;18152.0;1979.0;-6000.0;-5205.0;-795.0;84737.0;54503.0;538.0;53965.0;9613.0;7494.0;2119.0;2358.0;12615.0;5648.0;23948.0;21912.0;2036.0;104973.0;58932.0;55239.0;35408.0;18210.0;1621.0;3693.0;46041.0;25301.0;7335.0;5584.0;1751.0;3693.0;9712.0;45907.0;3952.0;3902.0;33552.0;1028.0;3473.0;141331.0;22943.0;118388.0;94469.0;23919.0;10876.0;9074.0;1802.0;13043.0;9853.0;307.0;4958.0;174.0;4414.0;36590.0;36528.0;25681.0;10847.0;62.0;54.0;8.0;0.0;184082.0;158401.0;69607.0;43926.0;185129.0;159448.0;184218.0;158537.0;42876.0;17195.0;16747.0;5838.0
15;Totale economie;1984;785307.0;0.0;0.0;0.0;389163.0;7606.0;338186.0;2079.0;5498.0;35794.0;100617.0;77326.0;23291.0;19622.0;17665.0;12243.0;1030.0;2453.0;2969.0;1957.0;-4202.0;-3545.0;-657.0;94109.0;58617.0;-117.0;58734.0;10320.0;8025.0;2295.0;4553.0;13835.0;6784.0;23925.0;21749.0;2176.0;105982.0;59557.0;55855.0;35296.0;18993.0;1566.0;3702.0;46425.0;24898.0;7604.0;5939.0;1665.0;3702.0;10221.0;45812.0;4193.0;4297.0;33753.0;271.0;3298.0;-5.0;10284.0;367.0;5286.0;241.0;4390.0;789888.0;0.0;0.0;0.0;209900.0;100809.0;77456.0;23353.0;21685.0;19652.0;2033.0;-6675.0;-5850.0;-825.0;92575.0;58277.0;459.0;57818.0;10673.0;8407.0;2266.0;2993.0;13848.0;6784.0;23632.0;21456.0;2176.0;106064.0;59320.0;55618.0;35163.0;18889.0;1566.0;3702.0;46744.0;25118.0;7703.0;6038.0;1665.0;3702.0;10221.0;47337.0;4297.0;4193.0;33753.0;1349.0;3745.0;144195.0;22577.0;121618.0;97635.0;23983.0;10766.0;9171.0;1595.0;13217.0;10678.0;367.0;5400.0;241.0;4670.0;39688.0;39490.0;26736.0;12754.0;198.0;190.0;8.0;0.0;194095.0;167359.0;78276.0;51540.0;195847.0;169111.0;194533.0;167797.0;50333.0;23597.0;23203.0;10251.0
16;Totale economie;1985;812940.0;0.0;0.0;0.0;405490.0;7883.0;353063.0;2336.0;5599.0;36609.0;104413.0;80560.0;23853.0;20494.0;18479.0;13043.0;746.0;2514.0;2922.0;2015.0;-4728.0;-4121.0;-607.0;97673.0;61280.0;-71.0;61351.0;13030.0;10421.0;2609.0;948.0;14591.0;7824.0;24708.0;22480.0;2228.0;107578.0;61425.0;57694.0;36942.0;19197.0;1555.0;3731.0;46153.0;25398.0;7988.0;6334.0;1654.0;3731.0;9036.0;46782.0;4361.0;4477.0;34260.0;269.0;3415.0;-2.0;10532.0;372.0;5575.0;100.0;4485.0;821526.0;0.0;0.0;0.0;219672.0;104641.0;80723.0;23918.0;22749.0;20653.0;2096.0;-7178.0;-6390.0;-788.0;98454.0;60092.0;520.0;59572.0;12807.0;10231.0;2576.0;3124.0;14607.0;7824.0;24353.0;22125.0;2228.0;107632.0;61160.0;57429.0;36785.0;19089.0;1555.0;3731.0;46472.0;25611.0;8094.0;6440.0;1654.0;3731.0;9036.0;48040.0;4477.0;4361.0;34260.0;1215.0;3727.0;150595.0;23613.0;126982.0;101767.0;25215.0;12219.0;9484.0;2735.0;12996.0;10855.0;372.0;5692.0;100.0;4691.0;41713.0;42349.0;27874.0;14475.0;-636.0;-645.0;9.0;0.0;200827.0;172953.0;80615.0;52741.0;200013.0;172139.0;199056.0;171182.0;48459.0;20585.0;20262.0;6423.0
17;Totale economie;1986;814199.0;0.0;0.0;0.0;397861.0;8078.0;344163.0;2544.0;6072.0;37004.0;108977.0;84215.0;24762.0;21714.0;19642.0;13503.0;347.0;2897.0;3242.0;2072.0;-4639.0;-4026.0;-613.0;96108.0;60519.0;-98.0;60617.0;12938.0;10372.0;2566.0;2355.0;15498.0;4798.0;26772.0;24432.0;2340.0;108084.0;61669.0;57683.0;36938.0;19857.0;888.0;3986.0;46415.0;25553.0;7965.0;7039.0;926.0;3986.0;8911.0;47518.0;4849.0;5009.0;33929.0;272.0;3459.0;12.0;11792.0;444.0;6646.0;204.0;4498.0;825044.0;0.0;0.0;0.0;206779.0;109164.0;84351.0;24813.0;24251.0;22099.0;2152.0;-7474.0;-6667.0;-807.0;96823.0;59799.0;512.0;59287.0;13094.0;10566.0;2528.0;3611.0;15521.0;4798.0;26395.0;24055.0;2340.0;108200.0;61435.0;57449.0;36813.0;19748.0;888.0;3986.0;46765.0;25782.0;8086.0;7160.0;926.0;3986.0;8911.0;49054.0;5009.0;4849.0;33929.0;1300.0;3967.0;154123.0;23977.0;130146.0;104007.0;26139.0;13112.0;10289.0;2823.0;13027.0;12263.0;444.0;6838.0;204.0;4777.0;45466.0;44804.0;28923.0;15881.0;662.0;653.0;9.0;0.0;206861.0;177938.0;80920.0;51997.0;206257.0;177334.0;204982.0;176059.0;50871.0;21948.0;21477.0;4934.0
18;Totale economie;1987;824470.0;0.0;0.0;0.0;398163.0;7986.0;342780.0;2387.0;6522.0;38488.0;112828.0;87331.0;25497.0;23022.0;20757.0;14340.0;353.0;3380.0;3037.0;2265.0;-4878.0;-4216.0;-662.0;95139.0;60953.0;-160.0;61113.0;12471.0;10234.0;2237.0;2889.0;16049.0;2777.0;28454.0;25992.0;2462.0;111133.0;63817.0;59761.0;38782.0;20221.0;758.0;4056.0;47316.0;25958.0;8441.0;7685.0;756.0;4056.0;8861.0;48080.0;5214.0;5338.0;33608.0;244.0;3676.0;26.0;12503.0;516.0;7168.0;197.0;4622.0;835408.0;0.0;0.0;0.0;205251.0;112894.0;87380.0;25514.0;25669.0;23364.0;2305.0;-8850.0;-7982.0;-868.0;94574.0;59668.0;450.0;59218.0;13740.0;11546.0;2194.0;2306.0;16083.0;2777.0;28059.0;25597.0;2462.0;111302.0;63624.0;59568.0;38696.0;20114.0;758.0;4056.0;47678.0;26187.0;8574.0;7818.0;756.0;4056.0;8861.0;49479.0;5338.0;5214.0;33608.0;1205.0;4114.0;158255.0;25134.0;133121.0;105702.0;27419.0;14065.0;11123.0;2942.0;13354.0;13100.0;516.0;7362.0;197.0;5025.0;45675.0;45826.0;30517.0;15309.0;-151.0;-159.0;8.0;0.0;208647.0;178130.0;78934.0;48417.0;210471.0;179954.0;209298.0;178781.0;51069.0;20552.0;19955.0;4797.0
19;Totale economie;1988;857438.0;0.0;0.0;0.0;417495.0;8506.0;360469.0;2414.0;6925.0;39181.0;115917.0;90457.0;25460.0;23723.0;21397.0;14921.0;386.0;3263.0;3213.0;2326.0;-4895.0;-4212.0;-683.0;99728.0;64916.0;-171.0;65087.0;12072.0;9959.0;2113.0;3864.0;16698.0;2178.0;30116.0;27541.0;2575.0;114849.0;66123.0;61989.0;40084.0;21111.0;794.0;4134.0;48726.0;26935.0;9011.0;8220.0;791.0;4134.0;8646.0;48875.0;5311.0;5492.0;33932.0;265.0;3875.0;24.0;11606.0;495.0;5812.0;190.0;5109.0;869103.0;0.0;0.0;0.0;216632.0;116037.0;90554.0;25483.0;26536.0;24167.0;2369.0;-8715.0;-7820.0;-895.0;99556.0;63579.0;479.0;63100.0;14110.0;12089.0;2021.0;2945.0;16744.0;2178.0;29621.0;27046.0;2575.0;115028.0;65894.0;61760.0;39976.0;20990.0;794.0;4134.0;49134.0;27198.0;9156.0;8365.0;791.0;4134.0;8646.0;50103.0;5492.0;5311.0;33932.0;1251.0;4117.0;161674.0;25701.0;135973.0;108179.0;27794.0;14314.0;11373.0;2941.0;13480.0;12111.0;495.0;6021.0;190.0;5405.0;50520.0;50945.0;32355.0;18590.0;-425.0;-434.0;9.0;0.0;217596.0;185241.0;83738.0;51383.0;218655.0;186300.0;217743.0;185388.0;56093.0;23738.0;23233.0;5068.0
20;Totale economie;1989;910258.0;0.0;0.0;0.0;448007.0;8113.0;390076.0;2521.0;7441.0;39856.0;119509.0;94607.0;24902.0;23535.0;21169.0;14476.0;571.0;3358.0;3335.0;2366.0;-5263.0;-4478.0;-785.0;117504.0;77030.0;17.0;77013.0;15527.0;13866.0;1661.0;5281.0;17418.0;2248.0;30842.0;28099.0;2743.0;115648.0;65366.0;60759.0;38706.0;21275.0;778.0;4607.0;50282.0;25140.0;9437.0;8623.0;814.0;4607.0;11098.0;49305.0;5338.0;5503.0;34048.0;228.0;4188.0;45.0;11126.0;513.0;5065.0;143.0;5405.0;921373.0;0.0;0.0;0.0;235515.0;119628.0;94712.0;24916.0;26437.0;24015.0;2422.0;-7775.0;-6801.0;-974.0;115369.0;75502.0;615.0;74887.0;14878.0;13314.0;1564.0;5279.0;17462.0;2248.0;30402.0;27659.0;2743.0;115895.0;65147.0;60540.0;38606.0;21156.0;778.0;4607.0;50748.0;25442.0;9601.0;8787.0;814.0;4607.0;11098.0;50707.0;5503.0;5338.0;34048.0;1324.0;4494.0;168261.0;26230.0;142031.0;113483.0;28548.0;14922.0;12415.0;2507.0;13626.0;11770.0;513.0;5292.0;143.0;5822.0;55164.0;53089.0;34382.0;18707.0;2075.0;2065.0;10.0;0.0;230277.0;195895.0;91987.0;57605.0;231903.0;197521.0;230694.0;196312.0;62478.0;28096.0;27452.0;6670.0
21;Totale economie;1990;971311.0;0.0;0.0;0.0;470618.0;7338.0;411128.0;2517.0;7944.0;41691.0;127241.0;109268.0;17973.0;25105.0;22603.0;15234.0;813.0;3694.0;3675.0;2502.0;-5481.0;-4687.0;-794.0;127436.0;86904.0;-36.0;86940.0;16019.0;14339.0;1680.0;3451.0;18413.0;2649.0;36565.0;33656.0;2909.0;121486.0;65227.0;60257.0;36937.0;22531.0;789.0;4970.0;56259.0;29550.0;10496.0;9679.0;817.0;4970.0;11243.0;57415.0;6328.0;5592.0;40959.0;198.0;4338.0;67.0;10859.0;527.0;4736.0;196.0;5400.0;985596.0;0.0;0.0;0.0;246786.0;127116.0;109225.0;17891.0;27976.0;25444.0;2532.0;-7396.0;-6437.0;-959.0;128412.0;85226.0;511.0;84715.0;15852.0;14284.0;1568.0;6222.0;18463.0;2649.0;36138.0;33229.0;2909.0;121981.0;65097.0;60127.0;36929.0;22409.0;789.0;4970.0;56884.0;29986.0;10685.0;9868.0;817.0;4970.0;11243.0;58711.0;5592.0;6328.0;40959.0;1453.0;4379.0;177223.0;27618.0;149605.0;119719.0;29886.0;15813.0;13330.0;2483.0;14073.0;11500.0;527.0;4966.0;196.0;5811.0;57149.0;55328.0;36596.0;18732.0;1821.0;1811.0;10.0;0.0;243652.0;207056.0;95956.0;59360.0;241845.0;205249.0;240481.0;203885.0;63325.0;26729.0;26088.0;5535.0
22;Totale economie;1991;1035589.0;0.0;0.0;0.0;497936.0;8035.0;434844.0;2817.0;8599.0;43641.0;135174.0;116004.0;19170.0;26674.0;24063.0;16472.0;353.0;3704.0;3887.0;2611.0;-5486.0;-5062.0;-424.0;138113.0;93929.0;-40.0;93969.0;17536.0;15779.0;1757.0;3173.0;20062.0;3413.0;41838.0;38726.0;3112.0;129049.0;71005.0;65873.0;41005.0;24043.0;825.0;5132.0;58044.0;30969.0;10909.0;10055.0;854.0;5132.0;11034.0;61505.0;6652.0;6719.0;43303.0;232.0;4599.0;73.0;10713.0;599.0;4247.0;251.0;5616.0;1048937.0;0.0;0.0;0.0;261007.0;135023.0;115946.0;19077.0;30002.0;27366.0;2636.0;-7941.0;-7273.0;-668.0;138209.0;92676.0;559.0;92117.0;17192.0;15539.0;1653.0;4806.0;20122.0;3413.0;41403.0;38291.0;3112.0;129595.0;70859.0;65727.0;40992.0;23910.0;825.0;5132.0;58736.0;31455.0;11115.0;10261.0;854.0;5132.0;11034.0;63551.0;6719.0;6652.0;43303.0;1603.0;5274.0;188658.0;29088.0;159570.0;127353.0;32217.0;17664.0;14678.0;2986.0;14553.0;11327.0;599.0;4511.0;251.0;5966.0;58103.0;56927.0;38773.0;18154.0;1176.0;1164.0;12.0;0.0;257375.0;218602.0;100291.0;61518.0;256557.0;217784.0;254400.0;215627.0;65815.0;27042.0;26428.0;7098.0
23;Totale economie;1992;1075767.0;0.0;0.0;0.0;513027.0;8466.0;446602.0;2876.0;9421.0;45662.0;142893.0;122378.0;20515.0;27799.0;24908.0;16031.0;1491.0;4236.0;4641.0;2891.0;-5941.0;-5547.0;-394.0;144404.0;95681.0;-204.0;95885.0;20504.0;18832.0;1672.0;3946.0;21282.0;2991.0;40874.0;37637.0;3237.0;136340.0;75689.0;70413.0;44107.0;25564.0;742.0;5276.0;60651.0;32490.0;11764.0;10974.0;790.0;5276.0;11121.0;66272.0;7787.0;8089.0;45297.0;216.0;4883.0;68.0;10031.0;636.0;3656.0;197.0;5542.0;1092776.0;0.0;0.0;0.0;266812.0;142980.0;122527.0;20453.0;31030.0;28112.0;2918.0;-8115.0;-7519.0;-596.0;145174.0;95219.0;414.0;94805.0;22750.0;21182.0;1568.0;2861.0;21353.0;2991.0;40474.0;37237.0;3237.0;136869.0;75436.0;70160.0;44016.0;25402.0;742.0;5276.0;61433.0;33042.0;11994.0;11204.0;790.0;5276.0;11121.0;68403.0;8089.0;7787.0;45297.0;1707.0;5523.0;197593.0;30130.0;167463.0;132186.0;35277.0;19745.0;16503.0;3242.0;15532.0;11010.0;636.0;3880.0;197.0;6297.0;60546.0;58773.0;40900.0;17873.0;1773.0;1761.0;12.0;0.0;268299.0;227399.0;102404.0;61504.0;266385.0;225485.0;264125.0;223225.0;66600.0;25700.0;24721.0;5075.0
24;Totale economie;1993;1100883.0;0.0;0.0;0.0;519935.0;8877.0;450342.0;3078.0;10328.0;47310.0;147049.0;126640.0;20409.0;30474.0;27390.0;17362.0;-48.0;3607.0;6421.0;3084.0;-5528.0;-5127.0;-401.0;144312.0;90027.0;-467.0;90494.0;22054.0;20487.0;1567.0;6923.0;22448.0;2860.0;44292.0;40541.0;3751.0;141285.0;78380.0;72781.0;45063.0;26927.0;791.0;5599.0;62905.0;33791.0;12662.0;11826.0;836.0;5599.0;10853.0;68976.0;8644.0;8632.0;46147.0;239.0;5314.0;87.0;10001.0;682.0;3336.0;193.0;5790.0;1113064.0;0.0;0.0;0.0;267134.0;147027.0;126702.0;20325.0;33656.0;30543.0;3113.0;-7874.0;-7283.0;-591.0;143489.0;89837.0;67.0;89770.0;19501.0;18056.0;1445.0;8765.0;22526.0;2860.0;43961.0;40210.0;3751.0;141901.0;78160.0;72561.0;45011.0;26759.0;791.0;5599.0;63741.0;34372.0;12917.0;12081.0;836.0;5599.0;10853.0;71618.0;8632.0;8644.0;46147.0;1768.0;6427.0;204231.0;31265.0;172966.0;136129.0;36837.0;20792.0;17474.0;3318.0;16045.0;11123.0;682.0;3519.0;193.0;6729.0;56798.0;58302.0;42437.0;15865.0;-1504.0;-1516.0;12.0;0.0;276013.0;233576.0;103204.0;60767.0;276022.0;233585.0;273095.0;230658.0;68951.0;26514.0;25392.0;11031.0
25;Totale economie;1994;1133125.0;0.0;0.0;0.0;545755.0;10345.0;471359.0;3118.0;11683.0;49250.0;150741.0;130383.0;20358.0;30870.0;27648.0;16780.0;1481.0;4175.0;6693.0;3222.0;-5458.0;-4957.0;-501.0;146070.0;83426.0;-2340.0;85766.0;25148.0;23804.0;1344.0;11999.0;23048.0;2449.0;38468.0;34644.0;3824.0;148742.0;85322.0;78506.0;49871.0;27851.0;784.0;6816.0;63420.0;32064.0;13353.0;12523.0;830.0;6816.0;11187.0;67516.0;9164.0;9561.0;42804.0;319.0;5668.0;112.0;10309.0;849.0;3569.0;15.0;5876.0;1144500.0;0.0;0.0;0.0;281274.0;150603.0;130352.0;20251.0;34018.0;30740.0;3278.0;-7294.0;-6654.0;-640.0;142936.0;82850.0;-1720.0;84570.0;19795.0;18541.0;1254.0;14711.0;23131.0;2449.0;38169.0;34345.0;3824.0;149475.0;85128.0;78312.0;49839.0;27689.0;784.0;6816.0;64347.0;32717.0;13627.0;12797.0;830.0;6816.0;11187.0;70245.0;9561.0;9164.0;42804.0;1833.0;6883.0;213338.0;32700.0;180638.0;142350.0;38288.0;21738.0;17854.0;3884.0;16550.0;11358.0;849.0;3777.0;15.0;6717.0;60378.0;59649.0;43636.0;16013.0;729.0;716.0;13.0;0.0;290048.0;246412.0;112721.0;69085.0;292008.0;248372.0;288845.0;245209.0;75619.0;31983.0;30934.0;14192.0
