ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
161;17;31;2011;2116;2.0;33.1;37.5;0.128;0.257;0.2;0.566;3.536;4.2;6.0;6.7;7.5;8.4;9.3;10.3;11.8;13.8;22.0
162;17;31;2012;2125;2.0;33.3;37.7;0.127;0.256;0.199;0.563;3.529;4.2;6.0;6.7;7.5;8.4;9.3;10.4;11.7;13.8;22.0
163;17;31;2013;2143;2.0;33.3;37.9;0.134;0.26;0.204;0.577;3.597;4.0;6.0;6.7;7.5;8.3;9.3;10.4;11.8;13.8;22.1
164;17;31;2014;2147;2.0;34.3;39.7;0.148;0.272;0.209;0.587;3.729;4.1;5.8;6.5;7.3;8.2;9.2;10.2;11.6;13.7;23.4
165;17;32;2000;1366;2.0;27.0;30.0;0.2;0.274;0.183;0.509;4.095;3.2;5.8;6.9;7.8;8.6;9.4;10.3;11.5;13.4;23.1
166;17;32;2001;1366;2.0;29.7;32.9;0.143;0.262;0.19;0.526;3.838;3.5;5.8;6.9;7.8;8.6;9.5;10.5;11.7;13.7;22.1
167;17;32;2002;1359;2.0;30.7;34.0;0.138;0.26;0.189;0.529;3.765;3.6;5.8;6.9;7.8;8.6;9.5;10.4;11.7;13.7;22.0
168;17;32;2003;1352;2.0;31.1;34.3;0.13;0.255;0.186;0.523;3.695;3.7;5.9;7.0;7.8;8.7;9.5;10.4;11.7;13.7;21.6
169;17;32;2004;1346;2.0;31.4;34.9;0.143;0.265;0.189;0.53;3.91;3.4;5.8;6.9;7.8;8.6;9.4;10.4;11.7;13.7;22.3
170;17;32;2005;1348;2.0;31.8;35.4;0.141;0.263;0.187;0.519;3.828;3.5;5.9;6.9;7.8;8.6;9.4;10.3;11.6;13.7;22.3
171;17;32;2006;1346;2.0;32.8;36.6;0.135;0.256;0.185;0.515;3.64;3.9;6.0;6.9;7.8;8.5;9.4;10.3;11.5;13.6;22.1
172;17;32;2007;1350;2.0;34.4;39.4;0.155;0.273;0.19;0.525;3.882;3.8;5.8;6.7;7.6;8.3;9.2;10.1;11.4;13.4;23.8
173;17;32;2008;1339;2.0;35.6;39.8;0.131;0.257;0.186;0.517;3.639;3.9;5.9;6.9;7.7;8.5;9.4;10.3;11.6;13.6;22.2
174;17;32;2009;1327;2.0;36.5;40.4;0.128;0.257;0.192;0.534;3.721;3.7;5.9;6.9;7.8;8.6;9.5;10.5;11.8;13.7;21.7
175;17;32;2010;1333;2.0;36.0;39.8;0.132;0.26;0.192;0.536;3.785;3.5;5.8;6.9;7.8;8.6;9.5;10.5;11.8;13.7;21.8
176;17;32;2011;1290;2.0;36.3;40.2;0.13;0.257;0.191;0.535;3.748;3.6;5.9;6.9;7.8;8.6;9.5;10.5;11.8;13.8;21.6
177;17;32;2012;1263;2.0;36.4;40.2;0.128;0.258;0.192;0.541;3.772;3.5;5.8;6.9;7.8;8.7;9.5;10.6;11.8;13.7;21.6
178;17;32;2013;1256;2.0;37.1;40.8;0.132;0.262;0.195;0.55;3.878;3.4;5.7;6.9;7.8;8.7;9.6;10.6;11.9;13.8;21.7
179;17;32;2014;1235;2.0;38.6;42.9;0.147;0.273;0.197;0.548;4.048;3.4;5.6;6.7;7.6;8.6;9.4;10.4;11.7;13.6;23.0
180;17;33;2000;604;2.0;19.4;23.5;0.227;0.264;0.184;0.52;3.421;4.6;6.4;6.8;7.3;7.9;8.7;9.7;11.1;13.3;24.2
181;17;33;2001;617;2.0;20.7;24.9;0.137;0.241;0.174;0.485;3.048;5.4;6.5;7.0;7.4;8.0;8.7;9.6;11.0;13.3;23.1
182;17;33;2002;625;2.0;22.0;26.2;0.124;0.238;0.179;0.508;3.031;5.3;6.5;7.0;7.5;8.0;8.8;9.7;11.3;13.4;22.4
183;17;33;2003;638;2.0;22.6;26.8;0.116;0.234;0.177;0.498;2.979;5.5;6.5;7.0;7.5;8.1;8.8;9.7;11.2;13.5;22.2
184;17;33;2004;654;2.0;23.1;27.5;0.122;0.236;0.177;0.496;2.993;5.4;6.5;7.0;7.5;8.1;8.8;9.8;11.2;13.4;22.4
185;17;33;2005;671;2.0;23.8;28.3;0.124;0.241;0.183;0.51;3.071;5.3;6.4;6.9;7.4;8.0;8.8;9.8;11.3;13.5;22.6
186;17;33;2006;688;2.0;24.5;29.4;0.133;0.243;0.178;0.491;3.082;5.4;6.4;6.9;7.4;8.0;8.7;9.7;11.1;13.2;23.2
187;17;33;2007;707;2.0;25.9;31.5;0.16;0.262;0.183;0.499;3.348;5.1;6.2;6.8;7.2;7.9;8.6;9.5;10.9;13.1;24.7
188;17;33;2008;731;2.0;27.2;32.4;0.131;0.248;0.184;0.502;3.206;5.1;6.3;6.9;7.4;8.0;8.8;9.8;11.1;13.5;23.1
189;17;33;2009;755;2.0;27.8;33.2;0.122;0.241;0.181;0.5;3.066;5.3;6.4;6.9;7.4;8.0;8.8;9.8;11.1;13.3;22.8
190;17;33;2010;781;2.0;27.7;32.9;0.124;0.239;0.177;0.486;3.052;5.3;6.5;7.0;7.5;8.1;8.8;9.8;11.1;13.3;22.7
191;17;33;2011;826;2.0;28.4;33.4;0.114;0.234;0.177;0.48;3.0;5.3;6.5;7.0;7.5;8.2;8.9;9.9;11.2;13.4;22.1
192;17;33;2012;861;2.0;29.0;34.2;0.117;0.236;0.178;0.491;3.033;5.3;6.5;7.0;7.5;8.2;8.9;9.9;11.2;13.3;22.3
193;17;33;2013;887;2.0;28.8;33.8;0.124;0.236;0.174;0.484;3.038;5.1;6.6;7.1;7.6;8.2;8.9;9.9;11.2;13.4;22.1
194;17;33;2014;913;2.0;29.2;35.3;0.138;0.247;0.179;0.489;3.121;5.3;6.4;6.9;7.4;8.0;8.7;9.7;11.0;13.1;23.5
195;17;34;2000;1331;4.0;27.8;30.7;0.144;0.247;0.169;0.475;3.494;3.6;6.3;7.2;8.0;8.7;9.5;10.4;11.6;13.4;21.4
196;17;34;2001;1340;3.9;30.7;34.1;0.127;0.244;0.169;0.468;3.412;3.9;6.4;7.2;7.9;8.7;9.4;10.3;11.5;13.3;21.5
197;17;34;2002;1347;3.9;32.0;34.7;0.135;0.247;0.166;0.464;3.621;3.0;6.5;7.4;8.1;8.8;9.6;10.5;11.7;13.5;20.9
198;17;34;2003;1347;3.9;32.1;35.0;0.123;0.241;0.168;0.47;3.457;3.4;6.5;7.3;8.1;8.8;9.6;10.5;11.7;13.5;20.6
199;17;34;2004;1346;3.9;33.1;36.5;0.142;0.254;0.17;0.47;3.707;3.1;6.4;7.2;8.0;8.7;9.5;10.4;11.5;13.5;21.8
200;17;34;2005;1344;3.9;33.6;37.4;0.135;0.249;0.172;0.477;3.534;3.6;6.3;7.2;7.9;8.6;9.4;10.3;11.5;13.5;21.8
201;17;34;2006;1333;3.9;35.7;39.7;0.117;0.239;0.17;0.466;3.312;4.1;6.4;7.2;7.9;8.6;9.4;10.3;11.5;13.4;21.2
202;17;34;2007;1333;3.9;37.7;43.2;0.147;0.262;0.176;0.481;3.651;3.8;6.2;7.0;7.7;8.4;9.1;10.0;11.2;13.3;23.3
203;17;34;2008;1326;3.9;39.1;44.0;0.131;0.251;0.177;0.486;3.511;3.8;6.3;7.1;7.8;8.5;9.3;10.2;11.5;13.5;22.0
204;17;34;2009;1321;3.9;40.0;44.5;0.136;0.255;0.179;0.499;3.698;3.3;6.2;7.1;7.9;8.6;9.4;10.4;11.6;13.7;21.7
205;17;34;2010;1345;3.9;40.0;44.8;0.128;0.253;0.182;0.5;3.571;3.8;6.1;7.1;7.8;8.5;9.3;10.3;11.6;13.6;21.9
206;17;34;2011;1341;3.9;40.6;45.5;0.133;0.255;0.18;0.497;3.634;3.6;6.2;7.1;7.8;8.5;9.3;10.3;11.6;13.6;22.0
207;17;34;2012;1331;3.9;41.1;46.0;0.135;0.258;0.182;0.503;3.699;3.6;6.1;7.0;7.8;8.6;9.4;10.3;11.5;13.6;22.2
208;17;34;2013;1322;3.9;41.8;46.5;0.133;0.258;0.186;0.517;3.721;3.6;6.0;7.0;7.8;8.6;9.4;10.4;11.7;13.7;21.9
209;17;34;2014;1306;3.9;43.4;49.0;0.147;0.268;0.188;0.518;3.863;3.7;5.8;6.8;7.7;8.4;9.3;10.2;11.4;13.5;23.2
210;17;35;2000;652;3.8;38.3;42.6;0.208;0.252;0.152;0.428;3.529;3.6;6.4;7.3;8.0;8.7;9.3;10.1;11.1;12.7;22.7
211;17;35;2001;645;3.8;41.7;45.3;0.099;0.218;0.156;0.437;2.994;4.4;6.6;7.5;8.2;8.8;9.6;10.4;11.5;13.1;19.9
212;17;35;2002;635;3.8;43.4;46.8;0.097;0.216;0.153;0.427;2.979;4.4;6.6;7.5;8.2;8.9;9.6;10.4;11.5;13.1;19.7
213;17;35;2003;625;3.8;43.7;46.1;0.126;0.234;0.156;0.434;3.49;2.7;6.7;7.6;8.4;9.1;9.9;10.7;11.8;13.4;19.6
214;17;35;2004;623;3.8;44.2;47.6;0.108;0.225;0.158;0.441;3.161;3.9;6.6;7.5;8.2;8.9;9.7;10.5;11.6;13.2;20.0
215;17;35;2005;608;3.8;44.3;48.3;0.107;0.226;0.161;0.442;3.125;4.2;6.5;7.4;8.1;8.8;9.6;10.4;11.5;13.2;20.3
216;17;35;2006;601;3.8;46.2;50.0;0.105;0.222;0.162;0.45;3.07;4.3;6.5;7.4;8.1;8.9;9.6;10.5;11.6;13.2;19.9
217;17;35;2007;594;3.8;48.7;54.0;0.132;0.24;0.165;0.462;3.303;4.2;6.3;7.2;7.9;8.7;9.4;10.3;11.4;13.0;21.6
218;17;35;2008;602;3.8;50.6;54.8;0.101;0.225;0.163;0.457;3.131;4.2;6.5;7.4;8.1;8.9;9.6;10.5;11.6;13.3;20.0
219;17;35;2009;598;3.8;50.8;54.4;0.102;0.226;0.162;0.451;3.2;4.0;6.4;7.4;8.2;9.0;9.7;10.6;11.7;13.3;19.8
220;17;35;2010;648;3.8;50.2;54.1;0.1;0.224;0.164;0.461;3.127;4.2;6.4;7.4;8.1;8.9;9.7;10.5;11.7;13.3;19.8
221;17;35;2011;649;3.8;51.0;54.9;0.105;0.227;0.166;0.467;3.185;4.1;6.4;7.3;8.1;8.9;9.7;10.6;11.7;13.3;19.9
222;17;35;2012;659;3.8;50.1;54.2;0.102;0.226;0.167;0.469;3.172;4.1;6.4;7.3;8.1;8.9;9.7;10.6;11.7;13.4;19.8
223;17;35;2013;662;3.8;50.9;54.6;0.103;0.23;0.17;0.478;3.249;4.0;6.3;7.3;8.1;8.9;9.7;10.6;11.8;13.4;19.9
224;17;35;2014;670;3.8;52.2;56.9;0.123;0.246;0.175;0.486;3.509;3.8;6.1;7.1;7.9;8.8;9.6;10.5;11.6;13.3;21.4
225;17;36;2000;402;2.5;18.5;21.6;0.171;0.278;0.228;0.644;3.978;3.4;5.9;6.6;7.3;8.1;9.2;10.6;12.1;14.3;22.6
226;17;36;2001;409;2.5;20.3;23.5;0.154;0.276;0.228;0.645;3.969;3.3;5.9;6.6;7.3;8.2;9.2;10.7;12.2;14.4;22.2
227;17;36;2002;425;2.5;21.0;24.7;0.201;0.285;0.221;0.635;4.066;3.4;5.8;6.5;7.2;8.0;9.1;10.3;11.9;14.0;23.7
228;17;36;2003;437;2.5;21.2;24.1;0.16;0.273;0.214;0.615;3.987;3.2;6.0;6.7;7.4;8.3;9.3;10.6;12.1;14.2;22.2
229;17;36;2004;439;2.5;21.8;24.6;0.136;0.263;0.213;0.599;3.763;3.5;6.1;6.8;7.5;8.4;9.4;10.6;12.1;14.3;21.5
230;17;36;2005;437;2.5;21.9;24.4;0.125;0.26;0.207;0.584;3.727;3.4;6.1;6.8;7.5;8.5;9.4;10.6;12.1;14.3;21.3
231;17;36;2006;445;2.5;22.7;25.2;0.13;0.262;0.206;0.58;3.847;3.1;6.1;6.9;7.6;8.5;9.5;10.7;12.2;14.3;21.1
232;17;36;2007;449;2.5;23.6;26.6;0.148;0.272;0.207;0.582;4.009;3.1;6.0;6.8;7.5;8.4;9.3;10.5;12.0;14.2;22.2
233;17;36;2008;463;2.5;24.4;27.4;0.138;0.265;0.202;0.576;3.87;3.2;6.0;6.9;7.6;8.5;9.4;10.5;12.0;14.2;21.7
234;17;36;2009;475;2.5;24.5;27.7;0.143;0.267;0.2;0.566;3.93;3.1;6.1;6.9;7.7;8.5;9.3;10.4;11.9;14.3;21.8
235;17;36;2010;475;2.5;25.0;27.9;0.135;0.261;0.198;0.561;3.817;3.3;6.1;6.9;7.7;8.5;9.4;10.5;12.0;14.2;21.4
236;17;36;2011;494;2.5;24.7;28.0;0.142;0.268;0.203;0.577;3.938;3.2;6.0;6.9;7.6;8.4;9.3;10.5;12.0;14.2;22.0
237;17;36;2012;502;2.5;24.9;27.6;0.134;0.261;0.199;0.553;3.821;3.2;6.1;7.0;7.7;8.5;9.5;10.5;11.9;14.1;21.5
238;17;36;2013;515;2.5;25.1;28.2;0.144;0.265;0.2;0.558;3.844;3.3;6.1;6.9;7.6;8.5;9.4;10.4;11.9;14.0;22.0
239;17;36;2014;526;2.5;25.6;28.8;0.142;0.265;0.199;0.543;3.819;3.4;6.1;6.9;7.6;8.4;9.4;10.4;11.7;14.0;22.1
240;17;37;2000;227;2.6;15.1;16.4;0.092;0.214;0.143;0.374;3.056;3.8;6.9;7.9;8.4;9.0;9.6;10.3;11.4;13.4;19.3
241;17;37;2001;230;2.6;16.6;18.0;0.102;0.22;0.147;0.391;3.135;3.6;7.0;7.8;8.4;8.9;9.5;10.4;11.5;13.3;19.7
242;17;37;2002;238;2.6;17.3;18.9;0.118;0.222;0.147;0.398;3.116;3.6;7.0;7.8;8.3;8.9;9.6;10.4;11.4;13.1;20.0
243;17;37;2003;242;2.6;17.5;18.8;0.118;0.227;0.15;0.409;3.339;3.0;6.9;7.9;8.5;9.0;9.7;10.6;11.7;13.4;19.6
244;17;37;2004;246;2.6;17.9;19.4;0.1;0.218;0.15;0.414;3.117;3.5;6.9;7.9;8.4;8.9;9.7;10.5;11.7;13.3;19.2
245;17;37;2005;247;2.6;18.0;19.6;0.103;0.223;0.155;0.412;3.199;3.4;6.8;7.8;8.3;8.9;9.6;10.6;11.6;13.2;19.7
246;17;37;2006;249;2.6;19.0;20.4;0.114;0.231;0.155;0.41;3.443;3.0;6.7;7.8;8.4;9.0;9.7;10.5;11.7;13.5;19.8
247;17;37;2007;255;2.6;19.9;21.7;0.142;0.249;0.161;0.421;3.723;2.9;6.5;7.6;8.2;8.8;9.6;10.4;11.5;13.3;21.5
248;17;37;2008;261;2.6;20.8;22.3;0.124;0.237;0.156;0.405;3.526;2.9;6.7;7.7;8.3;8.9;9.7;10.6;11.5;13.2;20.4
249;17;37;2009;267;2.5;21.0;22.8;0.155;0.253;0.159;0.417;3.878;2.4;6.5;7.6;8.2;8.9;9.6;10.5;11.5;13.2;21.5
250;17;37;2010;259;2.6;21.3;23.1;0.131;0.24;0.157;0.416;3.518;3.2;6.5;7.6;8.2;8.9;9.6;10.5;11.5;13.1;21.0
251;17;37;2011;269;2.5;21.3;23.1;0.126;0.24;0.16;0.416;3.552;3.1;6.5;7.6;8.2;8.9;9.6;10.5;11.5;13.3;20.8
252;17;37;2012;276;2.5;21.5;23.2;0.124;0.236;0.156;0.408;3.473;3.1;6.6;7.7;8.3;8.9;9.7;10.5;11.5;13.2;20.6
253;17;37;2013;280;2.5;21.6;23.7;0.13;0.241;0.162;0.431;3.521;3.1;6.6;7.6;8.2;8.8;9.5;10.5;11.5;13.3;20.9
254;17;37;2014;283;2.5;21.9;24.4;0.133;0.242;0.16;0.436;3.474;3.4;6.6;7.6;8.1;8.7;9.4;10.3;11.5;13.1;21.4
255;17;38;2000;175;2.5;25.8;28.3;0.165;0.245;0.163;0.458;3.444;3.9;6.2;7.1;8.0;8.8;9.5;10.3;11.4;13.0;21.8
256;17;38;2001;178;2.4;28.0;30.5;0.133;0.24;0.167;0.468;3.411;3.8;6.2;7.2;8.1;8.8;9.6;10.4;11.6;13.4;20.8
257;17;38;2002;187;2.4;28.9;32.1;0.202;0.262;0.172;0.479;3.671;3.9;6.0;6.9;7.7;8.5;9.4;10.1;11.3;12.9;23.2
258;17;38;2003;195;2.4;28.1;30.6;0.141;0.244;0.175;0.486;3.461;3.8;6.1;7.1;8.0;8.8;9.6;10.5;11.7;13.4;21.0
259;17;38;2004;193;2.5;29.0;31.2;0.113;0.232;0.175;0.487;3.271;4.1;6.2;7.2;8.0;8.8;9.7;10.7;11.7;13.5;20.1
260;17;38;2005;190;2.5;28.6;30.7;0.097;0.226;0.171;0.484;3.182;4.1;6.3;7.3;8.2;8.9;9.7;10.6;11.8;13.6;19.5
261;17;38;2006;195;2.5;29.2;31.3;0.102;0.23;0.173;0.487;3.282;3.8;6.3;7.3;8.2;8.9;9.8;10.7;11.9;13.7;19.5
262;17;38;2007;195;2.5;30.3;33.0;0.113;0.237;0.174;0.483;3.347;4.0;6.2;7.2;8.0;8.8;9.6;10.5;11.7;13.4;20.6
263;17;38;2008;202;2.5;31.2;34.0;0.109;0.235;0.173;0.503;3.285;4.1;6.2;7.1;8.0;8.8;9.5;10.6;11.8;13.4;20.4
264;17;38;2009;208;2.5;31.0;34.0;0.097;0.229;0.183;0.522;3.139;4.4;6.3;7.1;8.0;8.7;9.7;10.6;11.9;13.5;19.9
265;17;38;2010;216;2.5;31.0;33.6;0.105;0.232;0.179;0.5;3.281;3.9;6.3;7.2;8.0;8.8;9.7;10.7;11.9;13.6;19.8
266;17;38;2011;224;2.5;31.1;33.8;0.122;0.247;0.187;0.529;3.538;3.7;6.1;7.0;7.8;8.7;9.7;10.6;11.9;13.8;20.7
267;17;38;2012;225;2.5;30.6;33.1;0.113;0.243;0.183;0.507;3.539;3.7;6.0;7.1;8.0;8.9;9.7;10.7;11.9;13.9;20.2
268;17;38;2013;234;2.5;30.7;33.6;0.129;0.249;0.185;0.522;3.557;3.8;6.0;7.0;7.9;8.7;9.6;10.6;11.8;13.7;21.1
269;17;38;2014;242;2.5;31.1;34.0;0.123;0.248;0.184;0.519;3.555;3.7;6.1;7.0;7.9;8.7;9.6;10.5;11.8;13.7;21.1
270;17;39;2000;187;3.8;32.0;34.8;0.176;0.291;0.213;0.603;4.915;2.2;5.3;6.7;7.7;8.7;9.7;10.8;12.2;14.3;22.4
271;17;39;2001;198;3.8;34.1;37.3;0.144;0.276;0.216;0.608;4.349;2.7;5.5;6.7;7.7;8.6;9.7;10.8;12.3;14.4;21.6
272;17;39;2002;203;3.8;35.3;38.7;0.145;0.279;0.216;0.609;4.477;2.7;5.4;6.7;7.7;8.6;9.6;10.8;12.2;14.4;21.8
273;17;39;2003;207;3.8;35.4;38.5;0.137;0.274;0.218;0.615;4.36;2.7;5.4;6.7;7.7;8.7;9.7;11.0;12.4;14.5;21.1
274;17;39;2004;213;3.8;35.8;39.1;0.15;0.283;0.22;0.627;4.614;2.5;5.3;6.6;7.7;8.7;9.7;10.9;12.3;14.4;21.8
275;17;39;2005;218;3.8;36.4;40.3;0.146;0.284;0.227;0.632;4.483;2.9;5.2;6.5;7.5;8.5;9.6;10.8;12.3;14.5;22.2
276;17;39;2006;222;3.8;38.0;41.5;0.136;0.275;0.216;0.612;4.275;3.1;5.4;6.6;7.6;8.6;9.6;10.8;12.2;14.4;21.7
277;17;39;2007;222;3.8;39.9;44.6;0.175;0.3;0.225;0.622;4.937;2.5;5.1;6.4;7.4;8.4;9.5;10.6;12.0;14.3;23.6
278;17;39;2008;221;3.8;40.8;45.1;0.162;0.292;0.23;0.641;4.779;2.5;5.2;6.5;7.5;8.5;9.6;10.9;12.3;14.4;22.6
279;17;39;2009;227;3.7;41.5;45.2;0.172;0.293;0.219;0.61;4.969;2.1;5.3;6.6;7.6;8.6;9.7;10.8;12.3;14.4;22.5
280;17;39;2010;139;3.9;42.4;47.7;0.168;0.304;0.25;0.717;5.172;2.4;4.9;6.1;7.4;8.4;9.6;10.9;12.6;15.0;22.7
281;17;39;2011;137;3.9;42.5;47.4;0.175;0.309;0.252;0.725;5.429;2.0;4.9;6.2;7.4;8.4;9.6;11.0;12.7;15.0;22.8
282;17;39;2012;136;3.9;43.2;47.1;0.165;0.304;0.249;0.723;5.348;2.2;4.8;6.1;7.4;8.6;9.7;11.1;12.8;14.9;22.4
283;17;39;2013;130;3.9;42.3;47.2;0.177;0.314;0.259;0.735;5.614;2.1;4.7;6.1;7.2;8.4;9.6;11.0;12.7;15.1;23.1
284;17;39;2014;134;3.9;43.6;49.8;0.21;0.333;0.266;0.753;6.094;2.0;4.6;5.8;7.0;8.2;9.4;10.7;12.4;14.9;25.0
285;17;42;2000;1509;1.6;16.9;20.7;0.213;0.304;0.242;0.693;4.351;3.7;5.4;6.1;6.9;7.7;8.7;10.0;11.8;14.5;25.1
286;17;42;2001;1530;1.6;18.0;22.0;0.17;0.295;0.239;0.678;4.085;4.2;5.4;6.1;6.9;7.8;8.7;9.9;11.7;14.6;24.8
287;17;42;2002;1547;1.6;19.0;23.2;0.165;0.294;0.242;0.69;4.061;4.3;5.4;6.1;6.9;7.7;8.7;9.9;11.7;14.7;24.6
288;17;42;2003;1567;1.6;19.5;23.8;0.162;0.291;0.239;0.677;3.986;4.4;5.5;6.1;6.9;7.8;8.7;9.9;11.7;14.6;24.6
289;17;42;2004;1595;1.6;20.0;24.2;0.161;0.289;0.236;0.673;3.97;4.3;5.5;6.1;6.9;7.8;8.8;10.0;11.7;14.5;24.4
290;17;42;2005;1629;1.6;20.5;24.9;0.167;0.293;0.238;0.679;4.043;4.3;5.4;6.1;6.9;7.8;8.7;9.9;11.6;14.5;24.8
291;17;42;2006;1656;1.6;21.1;25.7;0.166;0.291;0.232;0.654;3.992;4.4;5.5;6.2;6.9;7.8;8.7;9.9;11.6;14.3;24.8
292;17;42;2007;1689;1.6;22.1;27.2;0.189;0.304;0.235;0.665;4.218;4.2;5.3;6.0;6.8;7.7;8.6;9.8;11.4;14.2;26.0
293;17;42;2008;1728;1.6;23.1;28.1;0.169;0.296;0.237;0.667;4.143;4.1;5.4;6.1;6.9;7.8;8.7;9.9;11.6;14.4;25.0
294;17;42;2009;1775;1.6;23.6;28.4;0.157;0.288;0.231;0.654;3.993;4.2;5.5;6.2;7.0;7.9;8.8;10.0;11.7;14.4;24.3
295;17;42;2010;1807;1.6;23.7;28.6;0.159;0.287;0.228;0.652;3.942;4.3;5.5;6.2;7.0;7.9;8.8;9.9;11.6;14.3;24.5
296;17;42;2011;1891;1.7;24.1;28.8;0.152;0.284;0.228;0.653;3.935;4.2;5.5;6.2;7.1;8.0;8.8;10.0;11.7;14.4;24.0
297;17;42;2012;1962;1.7;24.7;29.4;0.151;0.283;0.227;0.653;3.921;4.3;5.5;6.2;7.1;8.0;8.9;10.0;11.7;14.4;24.0
298;17;42;2013;1997;1.7;24.7;29.3;0.152;0.28;0.222;0.637;3.867;4.3;5.6;6.3;7.2;8.0;8.9;10.0;11.7;14.3;23.8
299;17;42;2014;2053;1.7;25.1;30.4;0.168;0.289;0.224;0.644;3.944;4.4;5.5;6.2;7.0;7.8;8.7;9.8;11.5;14.1;25.0
300;17;43;2000;717;1.0;12.6;15.0;0.097;0.222;0.167;0.459;2.851;5.5;6.8;7.3;7.7;8.2;8.8;9.7;11.2;13.9;21.0
301;17;43;2001;724;1.0;13.3;15.9;0.113;0.227;0.154;0.42;2.91;5.5;6.8;7.3;7.7;8.1;8.6;9.4;10.9;13.5;22.2
302;17;43;2002;733;1.0;14.0;16.9;0.125;0.233;0.155;0.417;2.959;5.5;6.8;7.2;7.6;8.1;8.6;9.3;10.8;13.3;22.9
303;17;43;2003;738;1.0;14.4;17.5;0.133;0.235;0.156;0.426;2.982;5.5;6.7;7.2;7.6;8.0;8.5;9.3;10.8;13.3;23.1
304;17;43;2004;748;1.0;14.8;17.7;0.109;0.223;0.154;0.418;2.84;5.6;6.9;7.3;7.7;8.1;8.6;9.4;10.9;13.4;22.0
305;17;43;2005;764;1.0;15.0;18.1;0.127;0.233;0.157;0.435;2.952;5.4;6.8;7.2;7.6;8.1;8.6;9.4;10.9;13.3;22.7
306;17;43;2006;774;1.0;15.8;18.5;0.106;0.222;0.152;0.414;2.856;5.4;6.8;7.3;7.8;8.3;8.8;9.6;10.9;13.2;21.8
307;17;43;2007;786;1.0;16.3;19.3;0.113;0.225;0.157;0.437;2.87;5.5;6.8;7.2;7.7;8.2;8.7;9.6;11.0;13.2;22.1
308;17;43;2008;798;1.0;17.1;20.0;0.106;0.223;0.157;0.442;2.865;5.4;6.8;7.3;7.8;8.3;8.8;9.7;11.0;13.3;21.7
309;17;43;2009;818;1.0;17.5;20.2;0.097;0.213;0.148;0.413;2.769;5.3;7.0;7.5;8.0;8.4;9.0;9.8;11.1;13.2;20.8
310;17;43;2010;818;1.0;17.5;20.3;0.099;0.211;0.143;0.395;2.713;5.6;7.0;7.5;7.9;8.4;8.9;9.7;10.9;13.0;21.2
311;17;43;2011;845;1.0;17.7;20.1;0.082;0.201;0.139;0.396;2.623;5.5;7.1;7.6;8.1;8.6;9.1;9.8;11.1;13.1;20.0
312;17;43;2012;874;1.0;18.0;20.4;0.082;0.201;0.141;0.405;2.631;5.5;7.1;7.6;8.1;8.6;9.1;9.9;11.1;13.1;19.9
313;17;43;2013;880;1.0;18.1;20.5;0.076;0.194;0.136;0.386;2.539;5.7;7.2;7.7;8.2;8.6;9.1;9.8;11.1;13.0;19.7
314;17;43;2014;906;1.0;18.4;21.2;0.095;0.201;0.132;0.371;2.591;5.7;7.2;7.6;8.1;8.5;8.9;9.7;10.9;12.8;20.6
315;17;44;2000;157;1.0;13.7;16.4;0.11;0.244;0.212;0.587;3.157;5.2;6.2;6.8;7.2;8.0;8.9;10.2;11.8;14.3;21.6
316;17;44;2001;160;1.0;14.2;17.4;0.132;0.252;0.198;0.56;3.238;5.1;6.3;6.8;7.2;7.9;8.6;9.8;11.4;13.9;23.0
317;17;44;2002;164;1.0;15.1;18.4;0.14;0.255;0.199;0.55;3.295;5.0;6.3;6.8;7.3;7.9;8.6;9.7;11.5;13.9;23.0
318;17;44;2003;167;1.0;15.8;19.5;0.161;0.265;0.204;0.542;3.436;4.7;6.3;6.8;7.1;7.7;8.6;9.8;11.2;13.7;24.1
319;17;44;2004;172;1.0;16.2;19.4;0.106;0.237;0.197;0.562;3.051;5.3;6.4;7.0;7.4;7.9;8.8;9.9;11.5;13.9;21.8
320;17;44;2005;179;1.0;16.1;19.8;0.157;0.262;0.195;0.526;3.428;4.6;6.3;6.8;7.3;7.8;8.7;9.7;11.2;13.7;23.8
321;17;44;2006;185;1.0;17.0;20.0;0.115;0.241;0.181;0.492;3.174;4.8;6.5;7.0;7.6;8.2;8.9;9.9;11.2;13.9;22.1
322;17;44;2007;191;1.0;17.7;21.0;0.117;0.239;0.184;0.513;3.07;5.4;6.3;7.0;7.5;8.1;8.9;9.8;11.3;13.6;22.3
323;17;44;2008;198;1.0;18.6;22.1;0.125;0.248;0.187;0.531;3.224;5.0;6.2;6.9;7.4;8.1;8.9;9.8;11.4;13.5;22.8
324;17;44;2009;209;1.0;18.9;22.2;0.106;0.231;0.177;0.491;3.018;5.2;6.4;7.1;7.7;8.2;9.0;9.9;11.3;13.6;21.5
325;17;44;2010;210;1.0;18.8;22.0;0.11;0.234;0.177;0.497;3.043;5.2;6.4;7.1;7.7;8.1;9.0;9.8;11.3;13.5;21.9
