ID;Geslacht;Leeftijd;SBI93;SocialeVerzekeringsdagen;Perioden;WerknemersTotaal_1;ZonderAndereInkomstenbron_2;MetAndereInkomstenbronTotaal_3;MetUitkeringTotaal_4;MetAOUitkering_5;MetWWUitkering_6;MetBijstandsuitkering_7;MetAndereUitkering_8;MetPensioen_9;MetArbeidAlsZelfstandige_10;WerknemersTotaal_11;ZonderAndereInkomstenbron_12;MetAndereInkomstenbronTotaal_13;MetUitkeringTotaal_14;MetAOUitkering_15;MetWWUitkering_16;MetBijstandsuitkering_17;MetAndereUitkering_18;MetPensioen_19;MetArbeidAlsZelfstandige_20
8712;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2001, vrijdag 28 september;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;1.3;1.9;;;;;;;
8713;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2002, vrijdag 27 september;0.5;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;1.4;1.7;;;;;;;
8714;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2003, vrijdag 26 september;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;1.5;1.7;;;;;;;
8715;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2004, vrijdag 24 september;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;1.7;2.3;;;;;;;
8716;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2005, vrijdag 30 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;1.5;;;;;;;;
8717;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2006, vrijdag 29 september;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.2;1.5;;;;;;;
8718;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2007, vrijdag 28 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;1.6;;;;;;;;
8719;Totaal mannen en vrouwen;6;1;0 tot 50 SV-dagen;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;2.0;;;;;;;;
8720;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;1999, vrijdag 24 september;0.8;0.5;0.3;0.1;0.0;0.0;0.1;0.0;0.0;0.2;3.5;3.7;3.2;3.2;;;3.2;;;3.3
8721;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2000, vrijdag 29 september;0.7;0.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;3.7;3.6;3.9;3.6;;;;;;4.2
8722;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2001, vrijdag 28 september;0.6;0.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;4.1;4.0;4.3;3.8;;;;;;4.5
8723;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2002, vrijdag 27 september;0.7;0.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;4.5;4.4;4.5;4.2;;;;;;4.7
8724;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2003, vrijdag 26 september;0.5;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;4.3;4.2;4.5;4.3;;;;;;4.6
8725;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2004, vrijdag 24 september;0.5;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;4.9;4.7;5.4;4.3;;;;;;6.3
8726;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2005, vrijdag 30 september;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;5.2;3.7;;;;;;;
8727;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2006, vrijdag 29 september;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;5.4;5.5;5.2;;;;;;;5.3
8728;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2007, vrijdag 28 september;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;5.5;5.3;;;;;;;
8729;Totaal mannen en vrouwen;6;1;50 tot 100 SV-dagen;2008, vrijdag 26 september;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;5.9;8.2;;;;;;;
8730;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;1999, vrijdag 24 september;2.1;1.6;0.5;0.2;0.0;0.0;0.0;0.1;0.0;0.3;10.2;10.7;8.6;7.8;;;;8.9;;9.0
8731;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2000, vrijdag 29 september;2.1;1.6;0.5;0.2;0.0;0.0;0.0;0.1;0.0;0.3;10.0;10.4;8.8;7.7;;;;8.5;;9.3
8732;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2001, vrijdag 28 september;1.9;1.5;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.3;10.8;11.0;10.1;8.7;;;;;;10.6
8733;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2002, vrijdag 27 september;1.8;1.4;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.3;10.7;10.9;10.0;8.5;;;;;;10.7
8734;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2003, vrijdag 26 september;1.7;1.4;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.2;11.2;11.3;10.6;8.3;;;;10.1;;11.7
8735;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2004, vrijdag 24 september;1.7;1.3;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.3;11.5;11.6;11.1;9.4;;;;;;11.9
8736;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2005, vrijdag 30 september;0.9;0.7;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;12.1;12.7;9.5;8.3;;;;;;10.3
8737;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2006, vrijdag 29 september;1.4;1.1;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.2;12.6;12.6;12.7;10.3;;;;;;13.8
8738;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2007, vrijdag 28 september;1.2;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;12.8;12.7;13.5;;;;;;;14.7
8739;Totaal mannen en vrouwen;6;1;100 tot 200 SV-dagen;2008, vrijdag 26 september;1.1;1.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;13.3;13.4;13.1;10.0;;;;;;14.6
8740;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;1999, vrijdag 24 september;2.9;2.6;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.3;18.6;19.1;14.9;13.6;;;;;;15.3
8741;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2000, vrijdag 29 september;3.0;2.7;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.3;19.7;20.2;16.1;14.3;;;;;;16.6
8742;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2001, vrijdag 28 september;2.9;2.6;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.2;20.2;20.6;16.4;14.5;;;;;;17.3
8743;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2002, vrijdag 27 september;2.5;2.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.2;21.0;21.5;16.9;14.7;;;;;;17.8
8744;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2003, vrijdag 26 september;1.9;1.7;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.2;22.1;22.6;18.3;16.6;;;;;;19.1
8745;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2004, vrijdag 24 september;1.6;1.4;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;21.4;21.9;17.4;13.1;;;;;;19.4
8746;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2005, vrijdag 30 september;1.0;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;20.9;21.7;14.7;;;;;;;16.8
8747;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2006, vrijdag 29 september;1.5;1.4;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;23.0;23.5;19.4;15.5;;;;;;21.5
8748;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2007, vrijdag 28 september;1.3;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;22.8;23.1;20.5;;;;;;;22.6
8749;Totaal mannen en vrouwen;6;1;200 tot 260 SV-dagen;2008, vrijdag 26 september;1.3;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;24.1;24.2;23.6;;;;;;;24.8
8750;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;1999, vrijdag 24 september;8.9;8.1;0.7;0.2;0.1;0.0;0.0;0.1;0.0;0.6;23.0;23.5;18.1;14.9;14.1;;;19.0;;19.2
8751;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2000, vrijdag 29 september;9.0;8.3;0.7;0.2;0.1;0.0;0.0;0.0;0.0;0.5;23.8;24.1;20.2;15.8;14.8;;;;;21.5
8752;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2001, vrijdag 28 september;8.4;7.7;0.7;0.2;0.1;0.0;0.0;0.1;0.0;0.5;25.3;25.6;21.7;17.1;14.8;;;21.5;;23.2
8753;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2002, vrijdag 27 september;8.3;7.6;0.7;0.2;0.1;0.0;0.0;0.1;0.0;0.5;26.4;26.7;23.1;18.8;17.0;;;21.5;;24.7
8754;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2003, vrijdag 26 september;8.2;7.6;0.6;0.2;0.1;0.0;0.0;0.1;0.0;0.5;27.7;28.0;23.4;18.0;14.6;;;25.3;;25.3
8755;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2004, vrijdag 24 september;7.9;7.4;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.4;27.6;27.9;23.7;18.2;16.8;;;;;25.6
8756;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2005, vrijdag 30 september;8.2;7.5;0.7;0.2;0.1;0.0;0.0;0.1;0.0;0.5;25.7;26.2;19.8;16.0;12.3;;;21.0;;21.2
8757;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2006, vrijdag 29 september;6.2;5.8;0.5;0.1;0.1;0.0;0.0;0.1;0.0;0.3;29.0;29.3;25.8;20.3;13.6;;;27.1;;28.1
8758;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2007, vrijdag 28 september;6.1;5.7;0.4;0.1;0.1;0.0;0.0;0.1;0.0;0.3;30.1;30.4;26.1;18.8;13.5;;;25.8;;29.0
8759;Totaal mannen en vrouwen;6;1;260 of meer SV-dagen;2008, vrijdag 26 september;5.8;5.4;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.3;30.9;31.3;26.0;16.9;12.8;;;;;30.1
8760;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;1999, vrijdag 24 september;218.0;204.7;13.3;9.1;6.6;0.5;0.6;2.1;0.0;4.3;24.6;25.0;17.4;15.3;15.1;11.1;6.2;19.3;;21.6
8761;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2000, vrijdag 29 september;215.9;202.5;13.4;9.2;6.9;0.4;0.6;2.2;0.0;4.4;25.5;26.0;18.0;15.6;15.4;12.7;6.2;18.8;;23.1
8762;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2001, vrijdag 28 september;210.2;197.2;13.0;9.1;7.0;0.3;0.5;1.9;0.0;4.0;27.2;27.7;18.9;16.6;16.3;12.9;7.4;20.5;;23.9
8763;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2002, vrijdag 27 september;198.8;186.6;12.1;8.8;7.0;0.4;0.5;2.0;0.0;3.4;28.0;28.6;19.1;16.9;16.7;13.6;7.8;20.4;;24.8
8764;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2003, vrijdag 26 september;184.3;173.1;11.2;8.1;6.3;0.5;0.4;1.8;0.0;3.2;28.8;29.4;19.6;17.2;16.9;12.6;7.4;21.0;;25.5
8765;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2004, vrijdag 24 september;167.7;158.0;9.6;7.1;5.6;0.4;0.3;1.5;0.0;2.6;29.6;30.2;19.2;17.0;16.6;12.3;7.5;21.1;;25.5
8766;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2005, vrijdag 30 september;152.7;143.6;9.1;6.7;4.7;0.3;0.3;1.9;0.0;2.5;29.9;30.5;19.8;17.4;16.1;13.0;6.8;22.2;;26.2
8767;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2006, vrijdag 29 september;139.4;130.3;9.1;6.1;3.9;0.2;0.3;2.1;0.0;3.1;31.3;32.0;22.2;18.6;15.9;16.0;6.8;24.9;;29.2
8768;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2007, vrijdag 28 september;131.1;123.7;7.4;4.7;3.6;0.1;0.2;1.1;0.0;2.8;32.1;32.7;21.7;16.9;15.7;15.8;7.0;22.7;;29.9
8769;Totaal mannen en vrouwen;6;2;Totaal SV-dagen;2008, vrijdag 26 september;125.9;118.7;7.2;4.7;3.5;0.1;0.2;1.0;0.0;2.6;33.4;34.1;22.0;17.0;15.7;19.1;7.0;23.1;;31.1
8770;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;1999, vrijdag 24 september;0.6;0.4;0.2;0.2;0.0;0.0;0.1;0.0;0.0;0.1;1.9;1.8;2.0;1.7;;;1.2;;;2.6
8771;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2000, vrijdag 29 september;0.6;0.4;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.1;2.0;1.9;2.3;1.9;;;1.4;;;3.1
8772;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2001, vrijdag 28 september;0.5;0.4;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;3.6;4.1;2.4;2.1;;;;;;2.8
8773;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2002, vrijdag 27 september;0.4;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.4;2.6;2.6;;;;;;
8774;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2003, vrijdag 26 september;0.4;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.6;2.6;2.6;2.5;;;;;;
8775;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2004, vrijdag 24 september;0.4;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;3.1;3.2;3.0;2.8;;;;;;
8776;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2005, vrijdag 30 september;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.4;2.1;1.8;;;;;;
8777;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2006, vrijdag 29 september;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;5.8;6.1;5.1;3.5;;;;;;
8778;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2007, vrijdag 28 september;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;4.0;2.0;;;;;;;
8779;Totaal mannen en vrouwen;6;2;0 tot 50 SV-dagen;2008, vrijdag 26 september;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;3.4;3.0;;;;;;;
8780;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;1999, vrijdag 24 september;2.3;1.7;0.7;0.4;0.1;0.1;0.2;0.1;0.0;0.2;4.8;4.8;4.8;4.1;4.2;4.6;3.1;5.5;;5.9
8781;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2000, vrijdag 29 september;2.5;1.8;0.7;0.4;0.1;0.1;0.2;0.1;0.0;0.3;5.3;5.3;5.1;4.2;4.2;4.1;3.2;6.0;;6.5
8782;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2001, vrijdag 28 september;2.3;1.8;0.5;0.3;0.1;0.0;0.1;0.1;0.0;0.2;6.5;6.7;5.7;4.8;5.0;;3.8;6.1;;6.9
8783;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2002, vrijdag 27 september;2.2;1.6;0.5;0.4;0.2;0.1;0.1;0.1;0.0;0.2;6.1;6.2;5.5;4.8;4.8;6.2;3.3;6.0;;7.1
8784;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2003, vrijdag 26 september;2.2;1.7;0.5;0.3;0.1;0.1;0.1;0.1;0.0;0.2;6.4;6.5;5.9;4.9;4.8;5.2;3.8;5.7;;7.8
8785;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2004, vrijdag 24 september;2.0;1.5;0.4;0.3;0.1;0.1;0.0;0.1;0.0;0.2;6.6;6.7;6.2;5.3;4.7;6.4;;6.2;;7.8
8786;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2005, vrijdag 30 september;1.9;1.5;0.4;0.3;0.1;0.1;0.0;0.1;0.0;0.1;6.8;7.0;6.1;5.5;4.3;6.6;;6.6;;7.6
8787;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2006, vrijdag 29 september;1.5;1.1;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.1;7.7;7.8;7.4;5.9;4.9;;4.3;7.0;;9.8
8788;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2007, vrijdag 28 september;1.3;1.0;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.1;7.5;7.7;7.0;4.8;3.5;;;6.2;;9.6
8789;Totaal mannen en vrouwen;6;2;50 tot 100 SV-dagen;2008, vrijdag 26 september;1.1;0.8;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.1;7.8;8.0;6.9;5.0;4.7;;4.1;6.2;;9.4
8790;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;1999, vrijdag 24 september;14.2;12.3;1.9;1.1;0.5;0.2;0.2;0.3;0.0;0.8;13.0;13.3;11.4;9.3;9.0;9.1;6.5;11.5;;14.0
8791;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2000, vrijdag 29 september;14.6;12.7;1.9;1.1;0.5;0.1;0.2;0.4;0.0;0.9;13.5;13.7;12.2;9.6;9.1;10.2;6.1;11.9;;15.2
8792;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2001, vrijdag 28 september;14.5;12.6;1.9;1.1;0.6;0.1;0.2;0.4;0.0;0.8;13.9;14.2;12.3;10.4;10.1;10.8;6.8;12.8;;14.8
8793;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2002, vrijdag 27 september;15.2;13.4;1.8;1.1;0.5;0.2;0.2;0.4;0.0;0.7;14.9;15.2;12.7;10.8;10.1;12.7;7.2;13.0;;15.4
8794;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2003, vrijdag 26 september;15.1;13.5;1.6;1.0;0.5;0.2;0.1;0.3;0.0;0.6;15.6;15.8;13.4;11.6;10.6;12.2;7.8;13.8;;16.3
8795;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2004, vrijdag 24 september;14.1;12.6;1.5;0.9;0.5;0.2;0.1;0.3;0.0;0.6;15.6;15.8;13.4;11.3;10.3;12.9;7.4;13.4;;16.7
8796;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2005, vrijdag 30 september;13.0;11.5;1.5;1.0;0.4;0.1;0.1;0.5;0.0;0.5;16.1;16.4;14.5;13.1;9.5;12.4;6.3;16.8;;17.1
8797;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2006, vrijdag 29 september;11.9;10.5;1.5;0.8;0.3;0.1;0.1;0.4;0.0;0.7;16.9;17.0;16.4;13.1;9.5;13.7;6.7;16.5;;20.3
8798;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2007, vrijdag 28 september;10.7;9.5;1.2;0.6;0.3;0.0;0.1;0.2;0.0;0.7;17.2;17.3;16.5;11.6;9.3;;7.1;15.3;;20.7
8799;Totaal mannen en vrouwen;6;2;100 tot 200 SV-dagen;2008, vrijdag 26 september;10.0;8.8;1.2;0.6;0.3;0.0;0.1;0.2;0.0;0.6;17.7;17.9;15.7;10.9;9.0;;7.0;14.5;;21.1
8800;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;1999, vrijdag 24 september;50.6;48.1;2.6;1.6;1.0;0.1;0.1;0.6;0.0;1.0;23.2;23.4;18.7;16.6;14.9;14.5;9.2;20.6;;22.1
8801;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2000, vrijdag 29 september;52.4;49.8;2.6;1.6;1.1;0.1;0.1;0.6;0.0;1.0;24.1;24.4;19.0;16.2;15.1;15.4;9.6;19.4;;23.6
8802;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2001, vrijdag 28 september;48.0;45.5;2.4;1.6;1.1;0.0;0.1;0.5;0.0;0.9;25.6;25.9;19.7;17.2;15.9;;11.2;21.3;;24.4
8803;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2002, vrijdag 27 september;46.8;44.4;2.4;1.6;1.2;0.1;0.1;0.5;0.0;0.8;26.8;27.2;20.1;17.3;16.3;17.0;10.1;21.4;;25.6
8804;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2003, vrijdag 26 september;44.5;42.2;2.3;1.5;1.1;0.1;0.1;0.5;0.0;0.8;27.8;28.2;20.6;17.7;16.4;17.4;8.5;22.6;;26.3
8805;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2004, vrijdag 24 september;38.5;36.6;1.9;1.3;1.0;0.1;0.1;0.4;0.0;0.6;28.4;28.8;19.6;16.7;15.4;16.8;9.7;22.0;;26.8
8806;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2005, vrijdag 30 september;29.4;27.6;1.8;1.3;0.8;0.1;0.0;0.5;0.0;0.5;28.3;28.8;20.6;18.2;14.9;17.3;;23.9;;26.7
8807;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2006, vrijdag 29 september;38.3;35.6;2.7;1.8;1.1;0.0;0.1;0.8;0.0;0.9;30.2;30.7;23.0;19.5;15.4;;9.5;25.7;;30.1
8808;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2007, vrijdag 28 september;31.8;30.1;1.7;1.0;0.7;0.0;0.0;0.3;0.0;0.7;30.4;30.9;22.3;17.2;14.3;;;23.8;;30.0
8809;Totaal mannen en vrouwen;6;2;200 tot 260 SV-dagen;2008, vrijdag 26 september;29.0;27.3;1.7;1.0;0.8;0.0;0.0;0.3;0.0;0.7;31.2;31.7;22.6;17.1;14.8;;;24.1;;31.2
8810;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;1999, vrijdag 24 september;150.2;142.2;8.0;5.8;4.9;0.2;0.1;1.0;0.0;2.2;26.5;26.9;19.8;17.3;16.2;16.0;11.3;23.0;;26.5
8811;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2000, vrijdag 29 september;145.7;137.7;8.0;5.9;5.1;0.1;0.1;1.0;0.0;2.1;27.6;28.0;20.6;17.5;16.6;18.6;10.4;23.0;;29.2
8812;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2001, vrijdag 28 september;144.9;136.9;8.0;6.0;5.1;0.1;0.1;1.0;0.0;2.0;29.5;30.0;21.3;18.5;17.4;18.8;10.2;24.5;;30.1
8813;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2002, vrijdag 27 september;134.2;126.9;7.4;5.7;5.0;0.1;0.1;1.0;0.0;1.7;30.3;30.8;21.6;19.0;18.0;17.5;12.8;24.5;;31.0
8814;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2003, vrijdag 26 september;122.2;115.4;6.7;5.2;4.5;0.1;0.1;0.8;0.0;1.6;31.3;31.9;22.0;19.2;18.3;15.9;10.5;25.5;;31.4
8815;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2004, vrijdag 24 september;112.7;107.0;5.7;4.5;4.0;0.1;0.1;0.7;0.0;1.2;32.2;32.8;21.8;19.1;18.1;15.9;9.4;25.9;;32.0
8816;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2005, vrijdag 30 september;108.1;102.8;5.3;4.1;3.4;0.1;0.1;0.8;0.0;1.3;32.5;33.0;22.3;19.1;17.5;17.1;9.2;26.7;;32.1
8817;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2006, vrijdag 29 september;87.4;82.9;4.5;3.2;2.4;0.0;0.1;0.8;0.0;1.3;34.3;34.8;24.9;20.6;17.2;;9.0;30.8;;35.2
8818;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2007, vrijdag 28 september;87.1;82.9;4.2;2.9;2.5;0.0;0.1;0.4;0.0;1.3;35.0;35.5;24.2;18.6;17.1;;9.8;27.5;;37.4
8819;Totaal mannen en vrouwen;6;2;260 of meer SV-dagen;2008, vrijdag 26 september;85.6;81.6;4.0;2.8;2.4;0.0;0.1;0.4;0.0;1.2;36.4;36.9;24.9;19.1;17.3;;9.8;29.0;;38.2
8820;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;1999, vrijdag 24 september;1.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.6;34.9;;;;;;;;
8821;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2000, vrijdag 29 september;1.1;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.5;36.8;;;;;;;;
8822;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2001, vrijdag 28 september;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.4;39.7;;;;;;;;
8823;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2002, vrijdag 27 september;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.9;41.1;;;;;;;;
8824;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2003, vrijdag 26 september;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.3;43.5;;;;;;;;
8825;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2004, vrijdag 24 september;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.8;45.1;;;;;;;;
8826;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2005, vrijdag 30 september;1.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.3;46.5;;;;;;;;
8827;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2006, vrijdag 29 september;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.9;51.4;;;;;;;;
8828;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2007, vrijdag 28 september;0.9;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.7;52.3;;;;;;;;
8829;Totaal mannen en vrouwen;6;3;Totaal SV-dagen;2008, vrijdag 26 september;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;55.5;;;;;;;;
