ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
869;K Financiële dienstverlening;2006 3e kwartaal;3843.0;4386.0;3029.0;3584.0;814.0;802.0;3841.0;-2.6;0.3;-2.6;15.6;12.3;15.6;42.2;33.3;42.2;-5.4;-2.6;-5.5;-5.0;-2.2;-5.0;246;91;3.0;2.5;282;156;126;3.2;2.8;3.7
870;K Financiële dienstverlening;2006 4e kwartaal;4380.0;4521.0;3526.0;3644.0;854.0;877.0;4393.0;3.1;5.6;3.0;17.7;14.3;17.8;40.2;32.4;40.4;-0.8;1.7;-0.9;0.8;3.3;0.7;247;109;3.9;2.3;283;157;126;3.5;5.0;1.6
871;K Financiële dienstverlening;2006;17906.0;;14540.0;;3366.0;;17918.0;4.1;6.9;4.1;72.5;58.8;72.5;43.4;35.2;43.4;0.4;3.1;0.3;0.2;2.9;0.1;247;413;3.8;3.9;283;157;126;3.8;3.7;3.8
872;K Financiële dienstverlening;2007 1e kwartaal;4833.0;4744.0;3836.0;3834.0;997.0;910.0;4835.0;8.2;6.5;8.2;19.6;15.6;19.6;42.9;34.1;42.9;8.4;6.6;8.4;9.6;7.8;9.6;247;113;-0.2;-1.2;282;154;127;-0.4;-1.7;1.1
873;K Financiële dienstverlening;2007 2e kwartaal;5457.0;4784.0;4533.0;3830.0;924.0;954.0;5458.0;4.6;3.5;4.6;21.8;18.1;21.8;54.7;45.5;54.8;3.5;2.4;3.6;3.7;2.5;3.7;250;100;1.0;0.9;285;158;127;0.6;0.4;0.8
874;K Financiële dienstverlening;2007 3e kwartaal;4089.0;4717.0;3168.0;3785.0;921.0;932.0;4086.0;6.4;4.6;6.4;16.5;12.8;16.5;44.4;34.4;44.4;5.8;4.0;5.8;5.2;3.4;5.1;248;92;0.6;1.2;284;157;127;0.6;0.2;1.2
875;K Financiële dienstverlening;2007 4e kwartaal;5060.0;5194.0;4011.0;4099.0;1049.0;1095.0;5069.0;15.5;13.8;15.4;20.4;16.1;20.4;45.6;36.2;45.7;15.0;13.2;14.9;13.5;11.7;13.3;248;111;0.5;1.8;285;157;128;0.6;0.0;1.3
876;K Financiële dienstverlening;2007;19439.0;;15548.0;;3891.0;;19448.0;8.6;6.9;8.5;78.3;62.6;78.3;46.8;37.4;46.8;8.1;6.4;8.0;7.9;6.3;7.9;248;415;0.5;0.6;284;156;127;0.3;-0.3;1.1
877;K Financiële dienstverlening;2008 1e kwartaal;5046.0;5015.0;3892.0;3943.0;1154.0;1071.0;5045.0;4.4;1.5;4.3;20.6;15.9;20.6;45.6;35.1;45.5;5.3;2.3;5.2;6.1;3.1;6.1;245;111;-0.8;-1.6;282;153;129;0.0;-0.9;1.0
878;K Financiële dienstverlening;2008 2e kwartaal;5694.0;4942.0;4611.0;3858.0;1083.0;1084.0;5691.0;4.3;1.7;4.3;23.1;18.7;23.1;57.2;46.4;57.2;5.8;3.1;5.7;4.6;1.9;4.5;247;99;-1.4;-0.2;282;155;127;-1.1;-1.7;-0.2
879;K Financiële dienstverlening;2008 3e kwartaal;4229.0;4908.0;3177.0;3810.0;1052.0;1098.0;4225.0;3.5;0.3;3.4;17.5;13.2;17.5;46.1;34.6;46.0;6.2;3.0;6.2;3.8;0.6;3.8;241;92;-2.6;-0.3;278;153;125;-2.2;-2.7;-1.7
880;K Financiële dienstverlening;2008 4e kwartaal;4812.0;4916.0;3708.0;3777.0;1104.0;1139.0;4817.0;-5.0;-7.6;-5.0;20.0;15.4;20.0;44.8;34.5;44.8;-2.0;-4.7;-2.1;-2.0;-4.7;-2.0;241;107;-3.0;-3.1;277;152;125;-2.9;-3.2;-2.6
881;K Financiële dienstverlening;2008;19781.0;;15388.0;;4393.0;;19778.0;1.7;-1.0;1.7;81.3;63.2;81.3;48.3;37.6;48.3;3.8;0.9;3.7;3.2;0.3;3.1;243;409;-2.0;-1.4;279;153;126;-1.6;-2.1;-0.9
882;K Financiële dienstverlening;2009 1e kwartaal;4670.0;4709.0;3706.0;3796.0;964.0;913.0;4674.0;-7.5;-4.8;-7.4;19.1;15.1;19.1;42.0;33.3;42.0;-7.6;-5.0;-7.6;-7.8;-5.1;-7.7;245;111;0.2;0.4;282;152;130;0.2;-0.4;1.0
883;K Financiële dienstverlening;2009 2e kwartaal;5606.0;4833.0;4644.0;3869.0;962.0;965.0;5606.0;-1.5;0.7;-1.5;22.9;19.0;22.9;57.8;47.9;57.8;-0.7;1.6;-0.6;1.0;3.2;1.0;245;97;-0.9;-2.4;279;154;125;-1.1;-0.7;-1.5
884;K Financiële dienstverlening;2009 3e kwartaal;4133.0;4786.0;3199.0;3821.0;934.0;965.0;4137.0;-2.3;0.7;-2.1;17.3;13.4;17.3;45.1;34.9;45.2;-1.4;1.6;-1.3;-2.1;0.9;-1.9;239;92;-0.9;-0.2;274;151;123;-1.2;-0.9;-1.7
885;K Financiële dienstverlening;2009 4e kwartaal;4717.0;4798.0;3731.0;3794.0;986.0;1003.0;4720.0;-2.0;0.7;-2.0;20.0;15.8;20.0;44.1;34.9;44.1;-0.1;2.6;-0.1;-1.5;1.2;-1.5;236;107;-1.9;-0.5;270;149;121;-2.3;-1.7;-2.9
886;K Financiële dienstverlening;2009;19126.0;;15280.0;;3846.0;;19137.0;-3.3;-0.7;-3.2;79.3;63.3;79.3;47.0;37.6;47.0;-2.5;0.2;-2.4;-2.7;0.0;-2.6;241;407;-0.9;-0.7;276;152;125;-1.1;-0.9;-1.3
887;K Financiële dienstverlening;2010 1e kwartaal;4577.0;4666.0;3627.0;3740.0;950.0;926.0;4582.0;-2.0;-2.1;-1.9;19.3;15.3;19.4;43.4;34.4;43.4;1.5;1.4;1.6;3.3;3.2;3.3;237;106;-3.4;-5.1;271;150;121;-4.1;-1.5;-7.1
888;K Financiële dienstverlening;2010 2e kwartaal;5590.0;4798.0;4598.0;3822.0;992.0;976.0;5590.0;-0.3;-1.0;-0.3;23.6;19.4;23.6;60.2;49.5;60.2;3.0;2.3;3.0;4.1;3.4;4.1;237;93;-3.3;-4.3;270;150;120;-3.1;-2.5;-3.9
889;K Financiële dienstverlening;2010 3e kwartaal;4141.0;4773.0;3210.0;3811.0;931.0;962.0;4146.0;0.2;0.4;0.3;17.7;13.7;17.7;45.9;35.6;46.0;2.4;2.5;2.4;1.8;1.9;1.8;234;90;-2.1;-1.5;267;148;119;-2.5;-1.9;-3.1
890;K Financiële dienstverlening;2010 4e kwartaal;4679.0;4750.0;3703.0;3765.0;976.0;986.0;4687.0;-0.8;-0.8;-0.7;20.1;15.9;20.1;44.1;34.9;44.1;0.8;0.8;0.9;-0.1;0.0;0.0;233;106;-1.6;-0.7;266;147;118;-1.7;-1.3;-2.3
891;K Financiële dienstverlening;2010;18987.0;;15138.0;;3849.0;;19005.0;-0.7;-0.9;-0.7;80.8;64.4;80.9;48.1;38.3;48.1;1.9;1.7;2.0;2.3;2.1;2.3;235;395;-2.6;-2.9;268;149;120;-2.9;-1.8;-4.2
892;K Financiële dienstverlening;2011 1e kwartaal;4693.0;4797.0;3684.0;3797.0;1009.0;1000.0;4695.0;2.5;1.5;2.5;20.2;15.9;20.2;44.6;35.0;44.6;4.5;3.5;4.4;2.7;1.7;2.7;232;105;-1.9;-0.2;265;148;118;-2.0;-1.5;-2.5
893;K Financiële dienstverlening;2011 2e kwartaal;5650.0;4862.0;4604.0;3856.0;1046.0;1006.0;5646.0;1.1;0.2;1.0;24.5;19.9;24.4;61.0;49.7;61.0;3.5;2.6;3.5;1.4;0.5;1.3;231;93;-2.4;-0.3;264;147;117;-2.5;-2.4;-2.7
894;K Financiële dienstverlening;2011 3e kwartaal;4226.0;4851.0;3238.0;3832.0;988.0;1019.0;4226.0;2.0;0.8;1.9;18.4;14.1;18.4;47.4;36.3;47.4;4.2;3.0;4.1;3.1;2.0;3.0;229;89;-2.1;-1.1;261;145;116;-2.3;-2.1;-2.6
895;K Financiële dienstverlening;2011 4e kwartaal;4737.0;4796.0;3712.0;3752.0;1025.0;1044.0;4741.0;1.2;0.2;1.2;20.6;16.2;20.6;46.6;36.5;46.6;2.5;1.5;2.4;5.8;4.7;5.7;230;102;-1.2;-4.3;261;146;116;-1.5;-1.2;-1.9
896;K Financiële dienstverlening;2011;19306.0;;15238.0;;4068.0;;19308.0;1.7;0.7;1.6;83.7;66.1;83.7;49.7;39.2;49.7;3.6;2.6;3.6;3.2;2.2;3.2;231;389;-1.9;-1.5;263;146;117;-2.1;-1.8;-2.4
897;K Financiële dienstverlening;2012 1e kwartaal;4702.0;4794.0;3684.0;3784.0;1018.0;1010.0;4691.0;0.1;0.0;-0.1;20.5;16.0;20.4;44.5;34.9;44.4;1.3;1.1;1.0;-0.1;-0.3;-0.4;229;106;-1.1;0.3;261;146;115;-1.5;-1.1;-2.0
898;K Financiële dienstverlening;2012 2e kwartaal;5632.0;4899.0;4559.0;3877.0;1073.0;1021.0;5619.0;-0.3;-0.9;-0.4;24.6;19.9;24.5;61.1;49.4;60.9;0.5;-0.2;0.3;0.1;-0.6;-0.1;229;92;-0.8;-0.3;261;146;115;-1.0;-0.6;-1.6
899;K Financiële dienstverlening;2012 3e kwartaal;4280.0;4895.0;3284.0;3869.0;996.0;1026.0;4268.0;1.3;1.4;1.0;18.9;14.5;18.8;49.9;38.3;49.7;2.5;2.6;2.2;5.3;5.4;5.0;227;86;-1.1;-3.8;257;144;114;-1.5;-1.0;-2.1
900;K Financiële dienstverlening;2012 4e kwartaal;4769.0;4795.0;3731.0;3727.0;1038.0;1068.0;4758.0;0.7;0.5;0.3;21.1;16.5;21.1;48.5;38.0;48.4;2.4;2.3;2.1;4.2;4.0;3.9;226;98;-1.7;-3.4;256;143;113;-2.0;-1.7;-2.2
901;K Financiële dienstverlening;2012;19383.0;;15258.0;;4125.0;;19336.0;0.4;0.1;0.1;85.1;67.0;84.9;50.8;40.0;50.6;1.6;1.3;1.4;2.2;1.9;1.9;228;382;-1.2;-1.8;259;145;114;-1.5;-1.1;-2.0
902;K Financiële dienstverlening;2013 1e kwartaal;5117.0;5193.0;3869.0;3959.0;1248.0;1234.0;5227.0;8.9;5.0;11.5;22.6;17.1;23.1;50.3;38.1;51.4;10.3;6.4;12.9;13.1;9.1;15.8;227;102;-1.3;-3.7;258;144;113;-1.4;-1.2;-1.7
903;K Financiële dienstverlening;2013 2e kwartaal;5751.0;5087.0;4480.0;3887.0;1271.0;1200.0;5742.0;2.1;-1.8;2.2;25.5;19.9;25.5;62.5;48.7;62.4;3.8;-0.1;3.9;2.3;-1.5;2.4;225;92;-1.7;-0.2;256;143;113;-1.7;-1.6;-1.9
904;K Financiële dienstverlening;2013 3e kwartaal;4513.0;5127.0;3306.0;3871.0;1207.0;1256.0;4506.0;5.4;0.7;5.6;20.4;14.9;20.4;52.7;38.6;52.6;8.0;3.1;8.1;5.7;1.0;5.9;221;86;-2.3;-0.3;251;140;111;-2.3;-2.4;-2.2
905;K Financiële dienstverlening;2013 4e kwartaal;5122.0;5096.0;3931.0;3869.0;1191.0;1227.0;5118.0;7.4;5.4;7.6;23.4;17.9;23.3;52.8;40.5;52.7;10.6;8.5;10.8;8.7;6.6;8.9;219;97;-2.9;-1.2;249;139;110;-2.9;-3.0;-2.7
906;K Financiële dienstverlening;2013;20503.0;;15586.0;;4917.0;;20593.0;5.8;2.2;6.5;91.9;69.9;92.3;54.5;41.4;54.7;8.0;4.3;8.7;7.4;3.7;8.1;223;376;-2.0;-1.5;254;142;112;-2.1;-2.0;-2.1
907;K Financiële dienstverlening;2014 1e kwartaal;5060.0;5120.0;3707.0;3785.0;1353.0;1335.0;5191.0;-1.1;-4.2;-0.7;23.2;17.0;23.8;50.8;37.2;52.1;2.9;-0.3;3.3;0.9;-2.2;1.3;218;100;-3.9;-2.0;247;138;109;-4.1;-4.1;-4.0
908;K Financiële dienstverlening;2014 2e kwartaal;5561.0;4996.0;4168.0;3677.0;1393.0;1319.0;5554.0;-3.3;-7.0;-3.2;25.7;19.2;25.7;62.9;47.1;62.8;0.7;-3.2;0.7;0.6;-3.2;0.7;217;88;-3.9;-3.9;246;138;108;-3.9;-3.8;-4.1
909;K Financiële dienstverlening;2014 3e kwartaal;4591.0;5175.0;3254.0;3773.0;1337.0;1402.0;4584.0;1.7;-1.6;1.7;21.5;15.2;21.5;54.7;38.8;54.6;5.4;2.0;5.4;3.8;0.4;3.8;214;84;-3.5;-2.0;243;136;107;-3.5;-3.3;-3.7
910;K Financiële dienstverlening;2014 4e kwartaal;5300.0;5221.0;3912.0;3806.0;1388.0;1415.0;5298.0;3.4;-0.5;3.5;24.9;18.4;24.9;56.3;41.6;56.3;6.7;2.7;6.8;6.7;2.6;6.7;213;94;-3.1;-3.1;241;135;106;-3.2;-2.9;-3.6
911;K Financiële dienstverlening;2014;20512.0;;15041.0;;5471.0;;20627.0;0.0;-3.5;0.2;95.4;69.9;95.9;56.0;41.1;56.4;3.8;0.1;3.9;2.9;-0.8;3.0;215;366;-3.6;-2.7;244;137;108;-3.7;-3.5;-3.8
912;K Financiële dienstverlening;2015 1e kwartaal;4783.0;4839.0;3633.0;3708.0;1150.0;1131.0;4779.0;-5.5;-2.0;-7.9;22.5;17.1;22.5;49.7;37.8;49.7;-3.0;0.6;-5.5;-2.1;1.5;-4.6;212;96;-2.6;-3.5;240;134;106;-2.9;-2.9;-2.9
913;K Financiële dienstverlening;2015 2e kwartaal;5289.0;4812.0;4125.0;3679.0;1164.0;1133.0;5283.0;-4.9;-1.1;-4.9;25.0;19.5;24.9;61.6;48.0;61.5;-2.8;1.2;-2.7;-2.0;2.0;-2.0;212;86;-2.2;-3.0;240;134;106;-2.6;-2.6;-2.7
914;K Financiële dienstverlening;2015 3e kwartaal;4354.0;4872.0;3244.0;3730.0;1110.0;1142.0;4348.0;-5.1;-0.3;-5.1;20.8;15.5;20.8;54.0;40.2;53.9;-3.2;1.8;-3.2;-1.4;3.6;-1.4;209;81;-2.0;-3.8;237;133;104;-2.3;-2.2;-2.4
915;K Financiële dienstverlening;2015 4e kwartaal;4983.0;4885.0;3827.0;3712.0;1156.0;1174.0;4977.0;-6.0;-2.1;-6.0;23.9;18.4;23.9;53.0;40.7;53.0;-4.0;-0.2;-4.1;-5.8;-2.0;-5.9;208;94;-2.0;-0.2;236;132;104;-2.1;-2.1;-2.0
916;K Financiële dienstverlening;2015;19409.0;;14829.0;;4580.0;;19387.0;-5.4;-1.4;-6.0;92.3;70.5;92.2;54.4;41.6;54.4;-3.2;0.8;-3.9;-2.9;1.2;-3.5;210;357;-2.2;-2.6;238;133;105;-2.5;-2.5;-2.5
917;K Financiële dienstverlening;2016 1e kwartaal;4787.0;4849.0;3602.0;3676.0;1185.0;1173.0;4787.0;0.1;-0.9;0.2;23.1;17.4;23.1;51.3;38.6;51.3;2.5;1.6;2.6;3.2;2.2;3.3;207;93;-2.4;-3.0;234;131;103;-2.5;-2.3;-2.8
918;K Financiële dienstverlening;2016 2e kwartaal;5325.0;4875.0;4126.0;3700.0;1199.0;1176.0;5317.0;0.7;0.0;0.7;25.7;19.9;25.6;61.4;47.6;61.3;2.8;2.1;2.7;-0.3;-0.9;-0.3;208;87;-2.0;1.0;235;132;103;-2.1;-1.9;-2.4
919;K Financiële dienstverlening;2016 3e kwartaal;4362.0;4855.0;3196.0;3655.0;1166.0;1199.0;4354.0;0.2;-1.5;0.1;21.3;15.6;21.3;54.6;40.0;54.5;2.4;0.7;2.3;1.2;-0.5;1.2;205;80;-2.2;-1.0;231;130;102;-2.3;-2.1;-2.6
920;K Financiële dienstverlening;2016 4e kwartaal;4956.0;4851.0;3759.0;3652.0;1197.0;1199.0;4947.0;-0.6;-1.8;-0.6;24.4;18.5;24.3;55.0;41.7;54.9;1.9;0.7;1.9;3.7;2.4;3.6;203;90;-2.5;-4.1;230;129;101;-2.7;-2.5;-3.0
921;K Financiële dienstverlening;2016;19430.0;;14683.0;;4747.0;;19405.0;0.1;-1.0;0.1;94.5;71.4;94.4;55.5;42.0;55.5;2.4;1.3;2.4;2.0;0.9;2.0;206;350;-2.2;-1.9;232;130;102;-2.4;-2.2;-2.7
922;K Financiële dienstverlening;2017 1e kwartaal;4795.0;4854.0;3586.0;3649.0;1209.0;1205.0;4793.0;0.2;-0.4;0.1;23.8;17.8;23.7;51.1;38.2;51.1;2.8;2.2;2.7;-0.4;-0.9;-0.4;202;94;-2.5;0.5;228;128;100;-2.6;-2.2;-3.1
923;K Financiële dienstverlening;2017 2e kwartaal;5245.0;4816.0;4027.0;3617.0;1218.0;1199.0;5235.0;-1.5;-2.4;-1.5;26.1;20.0;26.0;63.8;49.0;63.7;1.5;0.6;1.5;3.9;2.9;3.8;201;82;-2.9;-5.1;227;128;99;-3.1;-2.6;-3.9
924;K Financiële dienstverlening;2017 3e kwartaal;4360.0;4831.0;3183.0;3626.0;1177.0;1206.0;4352.0;0.0;-0.4;0.0;22.0;16.0;21.9;57.0;41.6;56.9;3.2;2.8;3.2;4.4;4.0;4.4;198;76;-3.1;-4.3;224;127;97;-3.2;-2.5;-4.1
925;K Financiële dienstverlening;2017 4e kwartaal;4899.0;4797.0;3689.0;3593.0;1210.0;1204.0;4889.0;-1.1;-1.9;-1.1;24.9;18.7;24.8;57.9;43.6;57.8;2.0;1.2;2.0;5.3;4.5;5.2;197;85;-3.1;-6.1;222;126;97;-3.1;-2.1;-4.4
926;K Financiële dienstverlening;2017;19299.0;;14485.0;;4814.0;;19269.0;-0.7;-1.3;-0.7;96.7;72.6;96.5;57.3;43.0;57.2;2.3;1.6;2.3;3.1;2.4;3.1;200;337;-2.9;-3.7;225;127;98;-3.0;-2.3;-3.9
927;K Financiële dienstverlening;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;196;92;-2.8;-2.2;222;126;96;-2.7;-1.6;-4.0
928;L Verhuur en handel van onroerend goed;1995 1e kwartaal;403.0;429.0;304.0;330.0;99.0;99.0;403.0;;;;9.9;7.5;9.9;21.7;16.3;21.7;;;;;;;41;19;;;49;29;20;;;
929;L Verhuur en handel van onroerend goed;1995 2e kwartaal;496.0;445.0;392.0;342.0;104.0;103.0;496.0;;;;11.5;9.1;11.5;27.7;21.9;27.7;;;;;;;43;18;;;52;31;21;;;
930;L Verhuur en handel van onroerend goed;1995 3e kwartaal;438.0;467.0;327.0;355.0;111.0;111.0;438.0;;;;9.6;7.2;9.6;25.0;18.7;25.0;;;;;;;45;17;;;55;33;22;;;
931;L Verhuur en handel van onroerend goed;1995 4e kwartaal;465.0;461.0;357.0;353.0;108.0;108.0;465.0;;;;10.3;7.9;10.3;21.8;16.7;21.8;;;;;;;45;21;;;54;32;22;;;
932;L Verhuur en handel van onroerend goed;1995;1802.0;;1380.0;;422.0;;1802.0;;;;41.4;31.7;41.4;23.9;18.3;23.9;;;;;;;44;75;;;52;31;21;;;
933;L Verhuur en handel van onroerend goed;1996 1e kwartaal;436.0;463.0;327.0;354.0;109.0;109.0;436.0;8.2;7.5;8.2;10.3;7.7;10.3;22.7;17.0;22.7;4.2;3.5;4.2;4.7;4.0;4.7;42;19;3.8;3.3;51;30;21;3.9;1.8;6.8
934;L Verhuur en handel van onroerend goed;1996 2e kwartaal;526.0;471.0;412.0;358.0;114.0;113.0;525.0;5.9;5.2;5.7;11.9;9.3;11.9;28.7;22.5;28.6;2.9;2.2;2.7;3.4;2.7;3.2;44;18;2.9;2.3;53;31;22;2.9;0.9;5.9
935;L Verhuur en handel van onroerend goed;1996 3e kwartaal;452.0;483.0;336.0;366.0;116.0;117.0;452.0;3.5;2.7;3.5;9.8;7.3;9.8;25.7;19.1;25.7;2.2;1.5;2.2;2.8;2.0;2.8;46;18;1.2;0.7;55;32;23;1.2;-0.7;4.1
936;L Verhuur en handel van onroerend goed;1996 4e kwartaal;492.0;490.0;375.0;372.0;117.0;118.0;491.0;5.7;5.0;5.5;10.6;8.1;10.6;22.6;17.2;22.5;2.9;2.3;2.7;3.5;2.8;3.3;46;22;2.7;2.1;56;32;23;2.7;0.7;5.7
937;L Verhuur en handel van onroerend goed;1996;1906.0;;1450.0;;456.0;;1904.0;5.8;5.0;5.6;42.7;32.5;42.6;24.8;18.9;24.8;3.0;2.4;2.9;3.5;2.9;3.4;45;77;2.6;2.1;54;31;22;2.7;0.7;5.6
938;L Verhuur en handel van onroerend goed;1997 1e kwartaal;454.0;479.0;347.0;374.0;107.0;105.0;453.0;3.9;6.0;3.7;10.4;8.0;10.4;23.1;17.7;23.1;0.8;2.8;0.5;1.9;4.0;1.7;44;20;3.1;2.0;52;31;21;1.6;2.8;-0.1
939;L Verhuur en handel van onroerend goed;1997 2e kwartaal;543.0;484.0;435.0;376.0;108.0;108.0;542.0;3.5;5.6;3.5;12.0;9.6;12.0;28.1;22.5;28.0;1.0;3.1;1.0;-2.1;-0.1;-2.1;45;19;2.5;5.7;54;32;22;1.0;2.2;-0.7
940;L Verhuur en handel van onroerend goed;1997 3e kwartaal;471.0;505.0;358.0;392.0;113.0;113.0;470.0;3.9;6.4;3.7;9.9;7.5;9.9;26.2;19.9;26.1;0.7;3.0;0.5;1.7;4.1;1.5;48;18;3.2;2.2;56;33;23;1.7;3.0;0.0
941;L Verhuur en handel van onroerend goed;1997 4e kwartaal;535.0;535.0;416.0;414.0;119.0;121.0;533.0;8.9;11.1;8.7;10.8;8.4;10.7;23.5;18.3;23.5;1.2;3.2;1.0;4.2;6.3;4.0;50;23;7.6;4.5;59;35;24;6.0;7.3;4.3
942;L Verhuur en handel van onroerend goed;1997;2003.0;;1556.0;;447.0;;1998.0;5.1;7.3;4.9;43.0;33.4;42.9;25.1;19.5;25.1;0.9;3.0;0.7;1.4;3.6;1.3;47;80;4.1;3.6;55;33;23;2.6;3.9;0.9
943;L Verhuur en handel van onroerend goed;1998 1e kwartaal;533.0;558.0;379.0;406.0;154.0;152.0;532.0;17.5;9.4;17.6;11.1;7.9;11.1;24.2;17.2;24.2;6.8;-0.6;6.8;4.8;-2.5;4.9;48;22;10.0;12.1;58;35;23;11.6;13.5;8.7
944;L Verhuur en handel van onroerend goed;1998 2e kwartaal;634.0;564.0;474.0;407.0;160.0;157.0;633.0;16.7;9.0;16.7;12.6;9.4;12.6;30.2;22.6;30.2;5.3;-1.7;5.3;7.7;0.6;7.8;50;21;10.8;8.3;60;36;24;12.3;14.3;9.5
945;L Verhuur en handel van onroerend goed;1998 3e kwartaal;527.0;568.0;369.0;407.0;158.0;161.0;526.0;12.0;3.2;12.0;10.5;7.3;10.5;27.8;19.5;27.8;5.9;-2.5;5.9;6.4;-2.0;6.4;50;19;5.8;5.2;61;36;24;7.2;9.1;4.5
946;L Verhuur en handel van onroerend goed;1998 4e kwartaal;576.0;580.0;415.0;417.0;161.0;163.0;574.0;7.7;-0.2;7.8;11.5;8.3;11.5;25.1;18.1;25.1;6.7;-1.1;6.8;6.8;-1.1;6.8;50;23;0.9;0.9;60;36;24;2.3;4.1;-0.3
947;L Verhuur en handel van onroerend goed;1998;2270.0;;1637.0;;633.0;;2265.0;13.4;5.3;13.4;45.7;33.0;45.6;26.8;19.3;26.7;6.3;-1.3;6.3;6.5;-1.1;6.5;50;85;6.7;6.4;60;36;24;8.2;10.1;5.4
948;L Verhuur en handel van onroerend goed;1999 1e kwartaal;579.0;605.0;409.0;438.0;170.0;168.0;579.0;8.6;7.8;8.8;12.0;8.5;12.0;26.4;18.6;26.4;8.2;7.4;8.4;8.9;8.1;9.1;48;22;0.4;-0.2;58;34;24;0.3;-1.2;2.5
949;L Verhuur en handel van onroerend goed;1999 2e kwartaal;699.0;620.0;523.0;446.0;176.0;174.0;700.0;10.4;10.6;10.7;13.8;10.3;13.8;32.9;24.6;32.9;9.1;9.3;9.4;8.8;9.0;9.1;51;21;1.2;1.5;61;36;25;1.1;-0.4;3.3
950;L Verhuur en handel van onroerend goed;1999 3e kwartaal;573.0;619.0;396.0;439.0;177.0;180.0;572.0;8.6;7.0;8.6;11.1;7.7;11.1;29.6;20.4;29.5;5.9;4.4;5.9;6.3;4.7;6.3;52;19;2.6;2.2;62;37;25;2.5;1.0;4.7
951;L Verhuur en handel van onroerend goed;1999 4e kwartaal;640.0;647.0;455.0;461.0;185.0;186.0;638.0;11.1;9.6;11.2;12.1;8.6;12.1;25.9;18.4;25.8;5.3;3.9;5.3;2.9;1.5;2.9;53;25;5.6;8.0;64;38;26;5.5;3.9;7.8
952;L Verhuur en handel van onroerend goed;1999;2491.0;;1783.0;;708.0;;2489.0;9.7;8.9;9.9;49.0;35.1;49.0;28.5;20.4;28.5;7.1;6.3;7.3;6.6;5.8;6.7;51;87;2.4;3.0;61;36;25;2.4;0.8;4.6
953;L Verhuur en handel van onroerend goed;2000 1e kwartaal;646.0;676.0;451.0;482.0;195.0;194.0;646.0;11.5;10.3;11.5;12.7;8.8;12.7;26.9;18.8;26.9;5.3;4.1;5.3;2.1;1.0;2.1;51;24;5.9;9.2;61;35;26;5.9;3.6;9.3
954;L Verhuur en handel van onroerend goed;2000 2e kwartaal;768.0;679.0;565.0;478.0;203.0;201.0;769.0;9.8;7.8;9.8;14.4;10.6;14.4;33.8;24.9;33.9;4.2;2.3;4.2;2.9;1.0;2.8;53;23;5.4;6.8;64;37;27;5.4;3.1;8.8
955;L Verhuur en handel van onroerend goed;2000 3e kwartaal;656.0;705.0;441.0;487.0;215.0;218.0;655.0;14.4;11.5;14.5;12.2;8.2;12.2;33.5;22.5;33.4;9.6;6.7;9.6;13.0;10.1;13.1;54;20;4.5;1.2;65;37;27;4.5;2.2;7.8
956;L Verhuur en handel van onroerend goed;2000 4e kwartaal;698.0;709.0;487.0;497.0;211.0;212.0;697.0;9.0;7.0;9.2;12.8;9.0;12.8;28.8;20.1;28.8;6.1;4.1;6.3;11.4;9.3;11.6;54;24;2.8;-2.2;65;38;28;2.8;0.5;6.0
957;L Verhuur en handel van onroerend goed;2000;2768.0;;1944.0;;824.0;;2767.0;11.1;9.0;11.1;52.0;36.5;52.0;30.6;21.5;30.6;6.2;4.2;6.2;7.2;5.2;7.2;53;90;4.6;3.6;64;37;27;4.6;2.3;7.9
958;L Verhuur en handel van onroerend goed;2001 1e kwartaal;644.0;679.0;467.0;501.0;177.0;178.0;643.0;-0.1;3.7;-0.2;12.3;8.9;12.3;26.7;19.3;26.6;-3.1;0.5;-3.3;-1.1;2.7;-1.2;53;24;3.1;1.0;63;36;27;3.0;1.0;5.7
959;L Verhuur en handel van onroerend goed;2001 2e kwartaal;811.0;712.0;617.0;519.0;194.0;193.0;813.0;5.5;9.3;5.6;14.7;11.2;14.7;35.2;26.8;35.3;2.4;6.1;2.5;3.9;7.7;4.1;55;23;3.0;1.5;67;37;29;3.6;0.1;8.4
960;L Verhuur en handel van onroerend goed;2001 3e kwartaal;673.0;723.0;477.0;527.0;196.0;196.0;673.0;2.7;8.1;2.9;12.1;8.6;12.1;32.6;23.1;32.6;-0.6;4.7;-0.4;-2.5;2.6;-2.4;56;21;3.3;5.3;67;37;30;3.8;-0.2;9.4
