ID;Betalingsplichtigen;Perioden;TotaalMilieuheffingen_1;AfvalstoffenheffingEnReinigingsrechten_2;GeluidsheffingBurgerluchtvaart_3;GrondwaterheffingEnNazorgheffing_4;RioolheffingEnRioolrechten_5;Waterverontreinigingsheffing_6;TotaalMilieubelastingen_7;TotaalBelastingenOpMilieugrondslag_8;Afvalstoffenbelasting_9;Brandstoffenbelasting_10;Energiebelasting_11;LeidingwaterEnGrondwaterbelasting_12;Verpakkingenbelasting_13;Vliegbelasting_14;TotaalBelastingenMBTMobiliteit_15;AccijnsOpBenzineEnOvMineraleOlien_16;BelastPersonenautoSEnMotorrijwielen_17;Motorrijtuigenbelasting_18;Mineralenheffingen_19;TotaalVerwijderingsbijdragen_20;Batterijen_21;ElektrischeApparaten_22;LandEnTuinbouwfolie_23;Papier_24;PersonenautoS_25
917;61 Vervoer over water;2007;1;0;;0.0;0.0;1.0;65;44;0.0;0;44.0;0.0;;;21;19;0;2.0;;;;;;;
918;61 Vervoer over water;2008;2;1;;0.0;0.0;1.0;76;53;0.0;0;52.0;1.0;0.0;0.0;23;20;0;3.0;;;;;;;
919;61 Vervoer over water;2009;2;1;;0.0;0.0;1.0;59;39;0.0;0;38.0;1.0;0.0;0.0;20;17;0;3.0;;;;;;;
920;62 Vervoer door de lucht;1987;5;0;5.0;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
921;62 Vervoer door de lucht;1988;10;0;10.0;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
922;62 Vervoer door de lucht;1989;7;0;7.0;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
923;62 Vervoer door de lucht;1990;11;0;11.0;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
924;62 Vervoer door de lucht;1991;10;1;9.0;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
925;62 Vervoer door de lucht;1992;10;0;9.0;0.0;1.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
926;62 Vervoer door de lucht;1993;8;2;5.0;0.0;1.0;0.0;1;0;;0;;;;;1;1;0;0.0;;;;;;;
927;62 Vervoer door de lucht;1994;15;1;13.0;0.0;1.0;0.0;1;0;;0;;;;;1;1;0;0.0;;;;;;;
928;62 Vervoer door de lucht;1995;26;1;24.0;0.0;1.0;0.0;1;0;0.0;0;0.0;0.0;;;1;1;0;0.0;;;;;;;
929;62 Vervoer door de lucht;1996;11;1;9.0;0.0;1.0;0.0;3;0;0.0;0;0.0;0.0;;;3;3;0;0.0;;;;;;;
930;62 Vervoer door de lucht;1997;8;1;6.0;0.0;1.0;0.0;12;2;0.0;0;2.0;0.0;;;10;10;0;0.0;;;;;;;
931;62 Vervoer door de lucht;1998;8;1;6.0;0.0;1.0;0.0;13;1;0.0;0;1.0;0.0;;;12;11;0;1.0;;;;;;;
932;62 Vervoer door de lucht;1999;9;1;7.0;0.0;1.0;0.0;16;3;0.0;1;2.0;0.0;;;13;12;0;1.0;;;;;;;
933;62 Vervoer door de lucht;2000;38;1;36.0;0.0;1.0;0.0;18;2;0.0;1;1.0;0.0;;;16;16;0;0.0;;;;;;;
934;62 Vervoer door de lucht;2001;45;1;43.0;0.0;1.0;0.0;19;2;0.0;1;1.0;0.0;;;17;17;0;0.0;;;;;;;
935;62 Vervoer door de lucht;2002;40;1;38.0;0.0;1.0;0.0;20;2;0.0;1;1.0;0.0;;;18;18;0;0.0;;;;;;;
936;62 Vervoer door de lucht;2003;37;0;37.0;0.0;0.0;0.0;20;1;0.0;1;0.0;0.0;;;19;19;0;0.0;;;;;;;
937;62 Vervoer door de lucht;2004;33;0;33.0;0.0;0.0;0.0;20;1;0.0;0;1.0;0.0;;;19;19;0;0.0;;;;;;;
938;62 Vervoer door de lucht;2005;48;0;48.0;0.0;0.0;0.0;26;4;2.0;0;2.0;0.0;;;22;22;0;0.0;;;;;;;
939;62 Vervoer door de lucht;2006;54;0;54.0;0.0;0.0;0.0;27;4;1.0;0;3.0;0.0;;;23;23;0;0.0;;;;;;;
940;62 Vervoer door de lucht;2007;55;0;55.0;0.0;0.0;0.0;26;3;0.0;0;2.0;1.0;;;23;23;0;0.0;;;;;;;
941;62 Vervoer door de lucht;2008;57;1;56.0;0.0;0.0;0.0;36;11;0.0;0;3.0;0.0;0.0;8.0;25;25;0;0.0;;;;;;;
942;62 Vervoer door de lucht;2009;52;1;51.0;0.0;0.0;0.0;34;9;0.0;0;3.0;0.0;0.0;6.0;25;25;0;0.0;;;;;;;
943;63 Dienstverlening voor het vervoer;1987;6;4;;0.0;1.0;1.0;11;0;;0;;;;;11;4;4;3.0;;;;;;;
944;63 Dienstverlening voor het vervoer;1988;4;2;;0.0;1.0;1.0;14;0;;0;;;;;14;4;4;6.0;;;;;;;
945;63 Dienstverlening voor het vervoer;1989;9;6;;0.0;1.0;2.0;13;0;;0;;;;;13;4;4;5.0;;;;;;;
946;63 Dienstverlening voor het vervoer;1990;7;4;;0.0;1.0;2.0;13;0;;0;;;;;13;5;4;4.0;;;;;;;
947;63 Dienstverlening voor het vervoer;1991;7;4;;0.0;1.0;2.0;15;0;;0;;;;;15;6;4;5.0;;;;;;;
948;63 Dienstverlening voor het vervoer;1992;8;5;;0.0;1.0;2.0;18;1;;1;;;;;16;6;5;5.0;;;;;;;
949;63 Dienstverlening voor het vervoer;1993;10;7;;0.0;1.0;2.0;16;0;;0;;;;;16;7;5;4.0;;;;;;;
950;63 Dienstverlening voor het vervoer;1994;9;5;;0.0;1.0;3.0;20;0;;0;;;;;20;10;6;4.0;;;;;;;
951;63 Dienstverlening voor het vervoer;1995;11;6;;0.0;2.0;3.0;21;1;0.0;0;0.0;1.0;;;20;7;7;6.0;;;;;;;
952;63 Dienstverlening voor het vervoer;1996;10;6;;0.0;1.0;3.0;27;7;1.0;1;5.0;0.0;;;20;8;8;4.0;;;;;;;
953;63 Dienstverlening voor het vervoer;1997;9;5;;0.0;1.0;3.0;35;8;0.0;1;6.0;1.0;;;28;17;9;2.0;;;;;;;
954;63 Dienstverlening voor het vervoer;1998;7;3;;0.0;1.0;3.0;42;11;1.0;1;8.0;1.0;;;31;18;10;3.0;;;;;;;
955;63 Dienstverlening voor het vervoer;1999;10;6;;0.0;1.0;3.0;51;16;1.0;1;13.0;1.0;;;34;20;12;2.0;;;;;;;
956;63 Dienstverlening voor het vervoer;2000;11;7;;0.0;1.0;3.0;52;15;1.0;1;11.0;2.0;;;37;22;13;2.0;;;;;;;
957;63 Dienstverlening voor het vervoer;2001;10;6;;0.0;1.0;3.0;57;18;1.0;1;13.0;3.0;;;39;23;14;2.0;;;;;;;
958;63 Dienstverlening voor het vervoer;2002;12;6;;0.0;1.0;5.0;52;14;0.0;1;10.0;3.0;;;38;27;9;2.0;;;;;;;
959;63 Dienstverlening voor het vervoer;2003;13;4;;0.0;0.0;9.0;56;15;1.0;1;9.0;4.0;;;41;29;10;2.0;;;;;;;
960;63 Dienstverlening voor het vervoer;2004;13;4;;0.0;0.0;9.0;58;17;0.0;0;14.0;3.0;;;41;28;11;2.0;;;;;;;
961;63 Dienstverlening voor het vervoer;2005;14;4;;0.0;0.0;10.0;74;30;0.0;0;27.0;3.0;;;44;30;12;2.0;;;;;;;
962;63 Dienstverlening voor het vervoer;2006;16;4;;0.0;0.0;12.0;84;35;0.0;0;31.0;4.0;;;49;34;13;2.0;;;;;;;
963;63 Dienstverlening voor het vervoer;2007;17;4;;0.0;1.0;12.0;81;26;0.0;0;23.0;3.0;;;55;37;14;4.0;;;;;;;
964;63 Dienstverlening voor het vervoer;2008;18;5;;0.0;1.0;12.0;104;49;0.0;0;22.0;3.0;0.0;24.0;55;39;13;3.0;;;;;;;
965;63 Dienstverlening voor het vervoer;2009;17;5;;0.0;1.0;11.0;96;44;0.0;0;22.0;3.0;0.0;19.0;52;39;8;5.0;;;;;;;
966;64 Post en telecommunicatie;1987;3;2;;0.0;1.0;0.0;15;0;;0;;;;;15;9;1;5.0;;;;;;;
967;64 Post en telecommunicatie;1988;1;0;;0.0;1.0;0.0;13;0;;0;;;;;13;7;1;5.0;;;;;;;
968;64 Post en telecommunicatie;1989;3;1;;0.0;2.0;0.0;14;1;;1;;;;;13;8;1;4.0;;;;;;;
969;64 Post en telecommunicatie;1990;3;1;;0.0;2.0;0.0;21;1;;1;;;;;20;13;1;6.0;;;;;;;
970;64 Post en telecommunicatie;1991;2;0;;0.0;2.0;0.0;20;1;;1;;;;;18;13;1;4.0;;;;;;;
971;64 Post en telecommunicatie;1992;2;0;;0.0;2.0;0.0;16;0;;0;;;;;16;11;1;4.0;;;;;;;
972;64 Post en telecommunicatie;1993;2;0;;0.0;2.0;0.0;23;1;;1;;;;;21;16;1;4.0;;;;;;;
973;64 Post en telecommunicatie;1994;2;0;;0.0;2.0;0.0;22;1;;1;;;;;20;15;1;4.0;;;;;;;
974;64 Post en telecommunicatie;1995;3;1;;0.0;2.0;0.0;22;1;0.0;1;0.0;0.0;;;21;14;2;5.0;;;;;;;
975;64 Post en telecommunicatie;1996;4;2;;0.0;2.0;0.0;24;2;0.0;0;2.0;0.0;;;22;13;2;7.0;;;;;;;
976;64 Post en telecommunicatie;1997;3;1;;0.0;2.0;0.0;34;4;0.0;1;3.0;0.0;;;30;21;2;7.0;;;;;;;
977;64 Post en telecommunicatie;1998;3;1;;0.0;2.0;0.0;38;5;0.0;1;3.0;1.0;;;33;23;3;7.0;;;;;;;
978;64 Post en telecommunicatie;1999;4;2;;0.0;2.0;0.0;38;6;0.0;1;4.0;1.0;;;32;22;3;7.0;;;;;;;
979;64 Post en telecommunicatie;2000;6;4;;0.0;2.0;0.0;39;8;0.0;1;5.0;2.0;;;31;25;3;3.0;;;;;;;
980;64 Post en telecommunicatie;2001;5;4;;0.0;1.0;0.0;41;8;0.0;1;5.0;2.0;;;33;27;3;3.0;;;;;;;
981;64 Post en telecommunicatie;2002;5;4;;0.0;1.0;0.0;45;9;1.0;2;4.0;2.0;;;36;28;5;3.0;;;;;;;
982;64 Post en telecommunicatie;2003;5;4;;0.0;0.0;1.0;48;11;0.0;2;7.0;2.0;;;37;31;3;3.0;;;;;;;
983;64 Post en telecommunicatie;2004;7;6;;0.0;0.0;1.0;48;11;0.0;0;10.0;1.0;;;37;31;3;3.0;;;;;;;
984;64 Post en telecommunicatie;2005;8;7;;0.0;0.0;1.0;57;19;0.0;0;18.0;1.0;;;38;32;3;3.0;;;;;;;
985;64 Post en telecommunicatie;2006;8;7;;0.0;0.0;1.0;65;24;0.0;0;23.0;1.0;;;41;34;4;3.0;;;;;;;
986;64 Post en telecommunicatie;2007;9;7;;0.0;1.0;1.0;61;19;0.0;0;17.0;2.0;;;42;33;4;5.0;;;;;;;
987;64 Post en telecommunicatie;2008;8;6;;0.0;1.0;1.0;57;18;0.0;0;17.0;1.0;0.0;0.0;39;32;3;4.0;;;;;;;
988;64 Post en telecommunicatie;2009;7;5;;0.0;1.0;1.0;57;16;0.0;0;15.0;1.0;0.0;0.0;41;34;2;5.0;;;;;;;
989;6500a Onroerend goed, financiële en ..;1987;34;22;;0.0;7.0;5.0;580;0;;0;;;;;580;115;364;101.0;;;;;;;
990;6500a Onroerend goed, financiële en ..;1988;32;19;;0.0;8.0;5.0;576;3;;3;;;;;574;115;349;110.0;;;;;;;
991;6500a Onroerend goed, financiële en ..;1989;32;17;;0.0;8.0;7.0;601;1;;1;;;;;600;112;378;110.0;;;;;;;
992;6500a Onroerend goed, financiële en ..;1990;36;21;;0.0;8.0;7.0;684;7;;7;;;;;677;135;414;128.0;;;;;;;
993;6500a Onroerend goed, financiële en ..;1991;39;22;;0.0;10.0;7.0;714;7;;7;;;;;707;144;434;129.0;;;;;;;
994;6500a Onroerend goed, financiële en ..;1992;46;25;;0.0;12.0;9.0;886;16;;16;;;;;871;170;519;182.0;;;;;;;
995;6500a Onroerend goed, financiële en ..;1993;60;36;;0.0;14.0;10.0;926;14;;14;;;;;912;219;502;191.0;;;;;;;
996;6500a Onroerend goed, financiële en ..;1994;55;27;;0.0;17.0;11.0;1026;11;;11;;;;;1014;235;573;206.0;;;;;;;
997;6500a Onroerend goed, financiële en ..;1995;69;36;;0.0;21.0;12.0;1139;17;2.0;12;0.0;3.0;;;1122;229;691;202.0;;;;;;;
998;6500a Onroerend goed, financiële en ..;1996;63;38;;0.0;11.0;14.0;1282;33;1.0;14;15.0;3.0;;;1249;251;757;241.0;;;;;;;
999;6500a Onroerend goed, financiële en ..;1997;60;29;;0.0;15.0;16.0;1447;53;2.0;17;31.0;3.0;;;1393;322;850;221.0;;;;;;;
1000;6500a Onroerend goed, financiële en ..;1998;66;33;;0.0;17.0;16.0;1602;51;0.0;16;32.0;3.0;;;1551;317;991;243.0;;;;;;;
1001;6500a Onroerend goed, financiële en ..;1999;75;42;;0.0;17.0;16.0;1863;79;1.0;17;57.0;4.0;;;1784;345;1165;274.0;;;;;;;
1002;6500a Onroerend goed, financiële en ..;2000;85;48;;0.0;22.0;15.0;2010;75;4.0;19;46.0;6.0;;;1935;425;1210;300.0;;;;;;;
1003;6500a Onroerend goed, financiële en ..;2001;92;54;;0.0;21.0;17.0;2160;71;4.0;21;40.0;6.0;;;2089;460;1322;307.0;;;;;;;
1004;6500a Onroerend goed, financiële en ..;2002;81;50;;0.0;18.0;13.0;2016;68;2.0;24;36.0;6.0;;;1948;476;1174;298.0;;;;;;;
1005;6500a Onroerend goed, financiële en ..;2003;81;50;;0.0;17.0;14.0;2089;59;1.0;23;28.0;7.0;;;2030;471;1249;310.0;;;;;;;
1006;6500a Onroerend goed, financiële en ..;2004;87;53;;0.0;17.0;17.0;2244;54;1.0;0;45.0;8.0;;;2190;494;1371;325.0;;;;;;;
1007;6500a Onroerend goed, financiële en ..;2005;93;57;;0.0;18.0;18.0;2398;94;1.0;0;85.0;8.0;;;2304;496;1452;356.0;;;;;;;
1008;6500a Onroerend goed, financiële en ..;2006;100;58;;0.0;23.0;19.0;2627;120;1.0;0;111.0;8.0;;;2507;528;1608;371.0;;;;;;;
1009;6500a Onroerend goed, financiële en ..;2007;106;60;;0.0;26.0;20.0;2813;106;3.0;0;94.0;9.0;;;2707;561;1751;395.0;;;;;;;
1010;6500a Onroerend goed, financiële en ..;2008;106;60;;0.0;26.0;20.0;2682;137;2.0;0;118.0;9.0;6.0;2.0;2545;586;1533;426.0;;;;;;;
1011;6500a Onroerend goed, financiële en ..;2009;106;58;;0.0;31.0;18.0;2150;143;1.0;0;121.0;9.0;10.0;2.0;2007;598;964;445.0;;;;;;;
1012;7500f Overheid en gesubsideerd onderwijs;1987;22;7;;1.0;7.0;7.0;88;0;;0;;;;;88;53;17;18.0;;;;;;;
1013;7500f Overheid en gesubsideerd onderwijs;1988;22;4;;1.0;8.0;9.0;90;0;;0;;;;;90;57;16;17.0;;;;;;;
1014;7500f Overheid en gesubsideerd onderwijs;1989;25;5;;1.0;10.0;9.0;95;3;;3;;;;;92;55;17;20.0;;;;;;;
1015;7500f Overheid en gesubsideerd onderwijs;1990;28;4;;1.0;13.0;10.0;101;0;;0;;;;;101;58;19;24.0;;;;;;;
1016;7500f Overheid en gesubsideerd onderwijs;1991;33;6;;1.0;16.0;10.0;107;3;;3;;;;;104;61;20;23.0;;;;;;;
1017;7500f Overheid en gesubsideerd onderwijs;1992;37;5;;1.0;16.0;15.0;117;3;;3;;;;;115;67;24;24.0;;;;;;;
1018;7500f Overheid en gesubsideerd onderwijs;1993;44;10;;1.0;18.0;15.0;132;3;;3;;;;;129;79;23;27.0;;;;;;;
1019;7500f Overheid en gesubsideerd onderwijs;1994;41;5;;1.0;20.0;15.0;133;4;;4;;;;;129;76;26;27.0;;;;;;;
1020;7500f Overheid en gesubsideerd onderwijs;1995;46;5;;1.0;23.0;17.0;199;65;56.0;5;0.0;4.0;;;134;77;31;26.0;;;;;;;
1021;7500f Overheid en gesubsideerd onderwijs;1996;40;5;;1.0;15.0;19.0;225;74;49.0;5;16.0;4.0;;;151;86;34;31.0;;;;;;;
1022;7500f Overheid en gesubsideerd onderwijs;1997;45;5;;2.0;17.0;21.0;243;84;42.0;4;35.0;3.0;;;159;90;39;30.0;;;;;;;
1023;7500f Overheid en gesubsideerd onderwijs;1998;46;7;;2.0;17.0;20.0;271;88;43.0;4;38.0;3.0;;;183;107;45;31.0;;;;;;;
1024;7500f Overheid en gesubsideerd onderwijs;1999;49;8;;5.0;18.0;18.0;310;128;53.0;4;67.0;4.0;;;182;97;53;32.0;;;;;;;
1025;7500f Overheid en gesubsideerd onderwijs;2000;55;8;;7.0;20.0;20.0;356;166;106.0;4;50.0;6.0;;;190;104;55;31.0;;;;;;;
1026;7500f Overheid en gesubsideerd onderwijs;2001;63;9;;8.0;16.0;30.0;350;142;86.0;4;47.0;5.0;;;208;118;60;30.0;;;;;;;
1027;7500f Overheid en gesubsideerd onderwijs;2002;67;10;;12.0;16.0;29.0;349;144;89.0;5;44.0;6.0;;;205;119;56;30.0;;;;;;;
1028;7500f Overheid en gesubsideerd onderwijs;2003;69;10;;10.0;17.0;32.0;331;113;62.0;7;37.0;7.0;;;218;129;57;32.0;;;;;;;
1029;7500f Overheid en gesubsideerd onderwijs;2004;69;11;;9.0;18.0;31.0;347;114;49.0;0;57.0;8.0;;;233;136;63;34.0;;;;;;;
1030;7500f Overheid en gesubsideerd onderwijs;2005;73;12;;9.0;19.0;33.0;417;178;64.0;0;106.0;8.0;;;239;137;67;35.0;;;;;;;
1031;7500f Overheid en gesubsideerd onderwijs;2006;79;12;;11.0;20.0;36.0;474;230;95.0;0;127.0;8.0;;;244;136;74;34.0;;;;;;;
1032;7500f Overheid en gesubsideerd onderwijs;2007;80;13;;11.0;20.0;36.0;477;213;92.0;0;112.0;9.0;;;264;149;80;35.0;;;;;;;
1033;7500f Overheid en gesubsideerd onderwijs;2008;75;12;;6.0;20.0;37.0;459;194;60.0;0;126.0;8.0;0.0;0.0;265;158;70;37.0;;;;;;;
1034;7500f Overheid en gesubsideerd onderwijs;2009;75;12;;8.0;24.0;32.0;417;176;26.0;0;138.0;10.0;2.0;0.0;241;165;44;32.0;;;;;;;
1035;L Openbaar bestuur, overheidsdiensten ..;1987;14;5;;1.0;4.0;4.0;69;0;;0;;;;;69;43;13;13.0;;;;;;;
1036;L Openbaar bestuur, overheidsdiensten ..;1988;12;2;;1.0;5.0;4.0;71;0;;0;;;;;71;48;12;11.0;;;;;;;
1037;L Openbaar bestuur, overheidsdiensten ..;1989;13;3;;1.0;5.0;4.0;75;1;;1;;;;;73;46;13;14.0;;;;;;;
1038;L Openbaar bestuur, overheidsdiensten ..;1990;16;2;;1.0;8.0;5.0;79;0;;0;;;;;79;47;15;17.0;;;;;;;
1039;L Openbaar bestuur, overheidsdiensten ..;1991;19;3;;1.0;10.0;5.0;86;3;;3;;;;;83;53;15;15.0;;;;;;;
1040;L Openbaar bestuur, overheidsdiensten ..;1992;21;3;;1.0;10.0;7.0;92;3;;3;;;;;89;55;18;16.0;;;;;;;
1041;L Openbaar bestuur, overheidsdiensten ..;1993;24;6;;1.0;10.0;7.0;108;3;;3;;;;;105;68;18;19.0;;;;;;;
1042;L Openbaar bestuur, overheidsdiensten ..;1994;22;2;;1.0;12.0;7.0;103;1;;1;;;;;101;61;20;20.0;;;;;;;
1043;L Openbaar bestuur, overheidsdiensten ..;1995;26;3;;1.0;13.0;9.0;170;63;56.0;4;0.0;3.0;;;107;65;25;17.0;;;;;;;
1044;L Openbaar bestuur, overheidsdiensten ..;1996;22;3;;1.0;9.0;9.0;184;66;49.0;5;9.0;3.0;;;118;70;27;21.0;;;;;;;
1045;L Openbaar bestuur, overheidsdiensten ..;1997;23;2;;2.0;9.0;10.0;195;66;42.0;3;18.0;3.0;;;129;77;30;22.0;;;;;;;
1046;L Openbaar bestuur, overheidsdiensten ..;1998;23;3;;2.0;9.0;9.0;217;69;42.0;3;21.0;3.0;;;148;91;35;22.0;;;;;;;
1047;L Openbaar bestuur, overheidsdiensten ..;1999;26;4;;5.0;10.0;7.0;241;95;53.0;3;36.0;3.0;;;146;82;41;23.0;;;;;;;
1048;L Openbaar bestuur, overheidsdiensten ..;2000;32;4;;7.0;12.0;9.0;298;145;106.0;4;30.0;5.0;;;153;88;43;22.0;;;;;;;
1049;L Openbaar bestuur, overheidsdiensten ..;2001;46;5;;8.0;10.0;23.0;290;123;86.0;4;29.0;4.0;;;167;99;47;21.0;;;;;;;
1050;L Openbaar bestuur, overheidsdiensten ..;2002;49;5;;12.0;10.0;22.0;294;124;87.0;5;27.0;5.0;;;170;105;44;21.0;;;;;;;
1051;L Openbaar bestuur, overheidsdiensten ..;2003;50;5;;10.0;11.0;24.0;280;99;62.0;7;24.0;6.0;;;181;113;45;23.0;;;;;;;
1052;L Openbaar bestuur, overheidsdiensten ..;2004;48;6;;9.0;11.0;22.0;286;92;48.0;0;38.0;6.0;;;194;119;50;25.0;;;;;;;
1053;L Openbaar bestuur, overheidsdiensten ..;2005;50;6;;9.0;11.0;24.0;341;142;64.0;0;71.0;7.0;;;199;120;53;26.0;;;;;;;
1054;L Openbaar bestuur, overheidsdiensten ..;2006;56;6;;11.0;12.0;27.0;389;185;94.0;0;85.0;6.0;;;204;121;58;25.0;;;;;;;
1055;L Openbaar bestuur, overheidsdiensten ..;2007;56;6;;11.0;12.0;27.0;387;167;91.0;0;69.0;7.0;;;220;130;64;26.0;;;;;;;
1056;L Openbaar bestuur, overheidsdiensten ..;2008;51;5;;6.0;12.0;27.0;359;137;60.0;0;71.0;6.0;0.0;0.0;222;139;56;27.0;;;;;;;
1057;L Openbaar bestuur, overheidsdiensten ..;2009;51;5;;8.0;14.0;24.0;315;114;26.0;0;79.0;8.0;1.0;0.0;201;145;35;21.0;;;;;;;
1058;8010a Gesubsidieerd onderwijs;1987;8;2;;0.0;3.0;3.0;19;0;;0;;;;;19;10;4;5.0;;;;;;;
1059;8010a Gesubsidieerd onderwijs;1988;10;2;;0.0;3.0;5.0;18;0;;0;;;;;18;9;3;6.0;;;;;;;
1060;8010a Gesubsidieerd onderwijs;1989;12;2;;0.0;5.0;5.0;20;1;;1;;;;;19;9;4;6.0;;;;;;;
1061;8010a Gesubsidieerd onderwijs;1990;12;2;;0.0;5.0;5.0;22;0;;0;;;;;22;11;4;7.0;;;;;;;
1062;8010a Gesubsidieerd onderwijs;1991;14;3;;0.0;6.0;5.0;20;0;;0;;;;;20;8;4;8.0;;;;;;;
1063;8010a Gesubsidieerd onderwijs;1992;16;2;;0.0;6.0;8.0;25;0;;0;;;;;25;12;5;8.0;;;;;;;
1064;8010a Gesubsidieerd onderwijs;1993;20;4;;0.0;8.0;8.0;24;0;;0;;;;;24;11;5;8.0;;;;;;;
1065;8010a Gesubsidieerd onderwijs;1994;19;3;;0.0;8.0;8.0;31;3;;3;;;;;28;15;6;7.0;;;;;;;
1066;8010a Gesubsidieerd onderwijs;1995;20;2;;0.0;10.0;8.0;30;2;0.0;1;0.0;1.0;;;28;12;7;9.0;;;;;;;
1067;8010a Gesubsidieerd onderwijs;1996;18;2;;0.0;6.0;10.0;41;8;0.0;0;7.0;1.0;;;34;16;8;10.0;;;;;;;
1068;8010a Gesubsidieerd onderwijs;1997;22;3;;0.0;8.0;11.0;48;19;0.0;1;17.0;1.0;;;29;13;8;8.0;;;;;;;
1069;8010a Gesubsidieerd onderwijs;1998;23;4;;0.0;8.0;11.0;55;20;1.0;1;17.0;1.0;;;35;16;10;9.0;;;;;;;
1070;8010a Gesubsidieerd onderwijs;1999;23;4;;0.0;8.0;11.0;68;33;0.0;1;31.0;1.0;;;36;15;12;9.0;;;;;;;
1071;8010a Gesubsidieerd onderwijs;2000;23;4;;0.0;8.0;11.0;58;21;0.0;0;20.0;1.0;;;37;16;12;9.0;;;;;;;
1072;8010a Gesubsidieerd onderwijs;2001;17;4;;0.0;6.0;7.0;60;19;0.0;0;18.0;1.0;;;41;19;13;9.0;;;;;;;
1073;8010a Gesubsidieerd onderwijs;2002;18;5;;0.0;6.0;7.0;54;20;2.0;0;17.0;1.0;;;34;14;11;9.0;;;;;;;
1074;8010a Gesubsidieerd onderwijs;2003;19;5;;0.0;6.0;8.0;51;14;0.0;0;13.0;1.0;;;37;16;12;9.0;;;;;;;
1075;8010a Gesubsidieerd onderwijs;2004;21;5;;0.0;7.0;9.0;61;22;1.0;0;19.0;2.0;;;39;17;13;9.0;;;;;;;
1076;8010a Gesubsidieerd onderwijs;2005;23;6;;0.0;8.0;9.0;76;36;0.0;0;35.0;1.0;;;40;17;14;9.0;;;;;;;
1077;8010a Gesubsidieerd onderwijs;2006;23;6;;0.0;8.0;9.0;84;45;1.0;0;42.0;2.0;;;39;15;15;9.0;;;;;;;
1078;8010a Gesubsidieerd onderwijs;2007;24;7;;0.0;8.0;9.0;91;46;1.0;0;43.0;2.0;;;45;19;17;9.0;;;;;;;
1079;8010a Gesubsidieerd onderwijs;2008;24;7;;0.0;8.0;9.0;101;57;0.0;0;55.0;2.0;0.0;0.0;44;19;15;10.0;;;;;;;
1080;8010a Gesubsidieerd onderwijs;2009;24;7;;0.0;9.0;8.0;102;62;0.0;0;59.0;2.0;1.0;0.0;40;20;9;11.0;;;;;;;
1081;8040d Zorg, niet-gesubsidieerd ..;1987;97;28;;0.0;8.0;61.0;70;0;;0;;;;;70;39;14;17.0;;;;;;;
1082;8040d Zorg, niet-gesubsidieerd ..;1988;91;14;;0.0;8.0;69.0;74;1;;1;;;;;73;41;13;19.0;;;;;;;
1083;8040d Zorg, niet-gesubsidieerd ..;1989;99;13;;0.0;10.0;76.0;78;1;;1;;;;;76;35;14;27.0;;;;;;;
1084;8040d Zorg, niet-gesubsidieerd ..;1990;94;14;;0.0;11.0;69.0;95;3;;3;;;;;93;40;16;37.0;;;;;;;
1085;8040d Zorg, niet-gesubsidieerd ..;1991;106;19;;0.0;14.0;73.0;105;1;;1;;;;;103;50;16;37.0;;;;;;;
1086;8040d Zorg, niet-gesubsidieerd ..;1992;127;22;;0.0;17.0;88.0;115;4;;4;;;;;111;53;20;38.0;;;;;;;
1087;8040d Zorg, niet-gesubsidieerd ..;1993;140;31;;0.0;17.0;92.0;143;4;;4;;;;;139;76;19;44.0;;;;;;;
1088;8040d Zorg, niet-gesubsidieerd ..;1994;136;23;;0.0;20.0;93.0;148;3;;3;;;;;146;81;22;43.0;;;;;;;
1089;8040d Zorg, niet-gesubsidieerd ..;1995;140;22;;0.0;24.0;94.0;183;32;25.0;3;0.0;4.0;;;151;91;26;34.0;;;;;;;
1090;8040d Zorg, niet-gesubsidieerd ..;1996;132;24;;0.0;15.0;93.0;224;65;20.0;6;35.0;4.0;;;159;93;28;38.0;;;;;;;
1091;8040d Zorg, niet-gesubsidieerd ..;1997;136;17;;0.0;17.0;102.0;254;98;18.0;3;73.0;4.0;;;156;94;32;30.0;;;;;;;
1092;8040d Zorg, niet-gesubsidieerd ..;1998;126;19;;0.0;18.0;89.0;279;102;19.0;4;74.0;5.0;;;177;103;37;37.0;;;;;;;
1093;8040d Zorg, niet-gesubsidieerd ..;1999;136;27;;0.0;20.0;89.0;332;160;22.0;5;128.0;5.0;;;172;94;44;34.0;;;;;;;
1094;8040d Zorg, niet-gesubsidieerd ..;2000;142;30;;0.0;21.0;91.0;340;162;56.0;4;93.0;9.0;;;178;99;45;34.0;;;;;;;
1095;8040d Zorg, niet-gesubsidieerd ..;2001;161;31;;0.0;25.0;105.0;333;140;51.0;6;74.0;9.0;;;193;108;50;35.0;;;;;;;
1096;8040d Zorg, niet-gesubsidieerd ..;2002;165;30;;0.0;25.0;110.0;336;137;47.0;5;75.0;10.0;;;199;115;45;39.0;;;;;;;
