ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;InvesteringenInVasteActiva_1
1785;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1998;4361.0
1786;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1999;4868.0
1787;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2000;5401.0
1788;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2001;5605.0
1789;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2002;5560.0
1790;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2003;5415.0
1791;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2004;5635.0
1792;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2005;5768.0
1793;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2006;6287.0
1794;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;16756.0
1795;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;7120.0
1796;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;7843.0
1797;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;5697.0
1798;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;5018.0
1799;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2012;4399.0
1800;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2013;9822.0
1801;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2014;5609.0
1802;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2015;38463.0
1803;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2016;8816.0
1804;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2017;8659.0
1805;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2018;8873.0
1806;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2019;10684.0
1807;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2020;9822.0
1808;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2021;10372.0
1809;A-U Alle economische activiteiten;Zoetermeer (CP);1995;352.0
1810;A-U Alle economische activiteiten;Zoetermeer (CP);1996;384.0
1811;A-U Alle economische activiteiten;Zoetermeer (CP);1997;416.0
1812;A-U Alle economische activiteiten;Zoetermeer (CP);1998;465.0
1813;A-U Alle economische activiteiten;Zoetermeer (CP);1999;509.0
1814;A-U Alle economische activiteiten;Zoetermeer (CP);2000;562.0
1815;A-U Alle economische activiteiten;Zoetermeer (CP);2001;595.0
1816;A-U Alle economische activiteiten;Zoetermeer (CP);2002;593.0
1817;A-U Alle economische activiteiten;Zoetermeer (CP);2003;571.0
1818;A-U Alle economische activiteiten;Zoetermeer (CP);2004;603.0
1819;A-U Alle economische activiteiten;Zoetermeer (CP);2005;626.0
1820;A-U Alle economische activiteiten;Zoetermeer (CP);2006;675.0
1821;A-U Alle economische activiteiten;Zoetermeer (CP);2007;741.0
1822;A-U Alle economische activiteiten;Zoetermeer (CP);2008;772.0
1823;A-U Alle economische activiteiten;Zoetermeer (CP);2009;657.0
1824;A-U Alle economische activiteiten;Zoetermeer (CP);2010;853.0
1825;A-U Alle economische activiteiten;Zoetermeer (CP);2011;658.0
1826;A-U Alle economische activiteiten;Zoetermeer (CP);2012;709.0
1827;A-U Alle economische activiteiten;Zoetermeer (CP);2013;581.0
1828;A-U Alle economische activiteiten;Zoetermeer (CP);2014;518.0
1829;A-U Alle economische activiteiten;Zoetermeer (CP);2015;590.0
1830;A-U Alle economische activiteiten;Zoetermeer (CP);2016;642.0
1831;A-U Alle economische activiteiten;Zoetermeer (CP);2017;765.0
1832;A-U Alle economische activiteiten;Zoetermeer (CP);2018;861.0
1833;A-U Alle economische activiteiten;Zoetermeer (CP);2019;1274.0
1834;A-U Alle economische activiteiten;Zoetermeer (CP);2020;944.0
1835;A-U Alle economische activiteiten;Zoetermeer (CP);2021;761.0
1836;A-U Alle economische activiteiten;Rijnmond (CP);1995;5911.0
1837;A-U Alle economische activiteiten;Rijnmond (CP);1996;6362.0
1838;A-U Alle economische activiteiten;Rijnmond (CP);1997;6789.0
1839;A-U Alle economische activiteiten;Rijnmond (CP);1998;7435.0
1840;A-U Alle economische activiteiten;Rijnmond (CP);1999;8290.0
1841;A-U Alle economische activiteiten;Rijnmond (CP);2000;8407.0
1842;A-U Alle economische activiteiten;Rijnmond (CP);2001;9022.0
1843;A-U Alle economische activiteiten;Rijnmond (CP);2002;9049.0
1844;A-U Alle economische activiteiten;Rijnmond (CP);2003;9103.0
1845;A-U Alle economische activiteiten;Rijnmond (CP);2004;9122.0
1846;A-U Alle economische activiteiten;Rijnmond (CP);2005;9679.0
1847;A-U Alle economische activiteiten;Rijnmond (CP);2006;10717.0
1848;A-U Alle economische activiteiten;Rijnmond (CP);2007;11629.0
1849;A-U Alle economische activiteiten;Rijnmond (CP);2008;12780.0
1850;A-U Alle economische activiteiten;Rijnmond (CP);2009;10958.0
1851;A-U Alle economische activiteiten;Rijnmond (CP);2010;13073.0
1852;A-U Alle economische activiteiten;Rijnmond (CP);2011;13848.0
1853;A-U Alle economische activiteiten;Rijnmond (CP);2012;11958.0
1854;A-U Alle economische activiteiten;Rijnmond (CP);2013;9074.0
1855;A-U Alle economische activiteiten;Rijnmond (CP);2014;9064.0
1856;A-U Alle economische activiteiten;Rijnmond (CP);2015;11824.0
1857;A-U Alle economische activiteiten;Rijnmond (CP);2016;12697.0
1858;A-U Alle economische activiteiten;Rijnmond (CP);2017;14442.0
1859;A-U Alle economische activiteiten;Rijnmond (CP);2018;14504.0
1860;A-U Alle economische activiteiten;Rijnmond (CP);2019;16807.0
1861;A-U Alle economische activiteiten;Rijnmond (CP);2020;17910.0
1862;A-U Alle economische activiteiten;Rijnmond (CP);2021;18804.0
1863;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);1995;443.0
1864;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);1996;477.0
1865;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);1997;498.0
1866;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);1998;545.0
1867;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);1999;603.0
1868;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2000;622.0
1869;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2001;663.0
1870;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2002;669.0
1871;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2003;667.0
1872;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2004;676.0
1873;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2005;719.0
1874;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2006;771.0
1875;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2007;856.0
1876;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2008;919.0
1877;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2009;991.0
1878;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2010;951.0
1879;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2011;958.0
1880;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2012;1016.0
1881;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2013;1181.0
1882;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2014;1160.0
1883;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2015;847.0
1884;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2016;1021.0
1885;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2017;1035.0
1886;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2018;1159.0
1887;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2019;1233.0
1888;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2020;1073.0
1889;A-U Alle economische activiteiten;Overig Groot-Rijnmond (CP);2021;1020.0
1890;A-U Alle economische activiteiten;Drechtsteden (CP);1995;955.0
1891;A-U Alle economische activiteiten;Drechtsteden (CP);1996;1083.0
1892;A-U Alle economische activiteiten;Drechtsteden (CP);1997;1103.0
1893;A-U Alle economische activiteiten;Drechtsteden (CP);1998;1211.0
1894;A-U Alle economische activiteiten;Drechtsteden (CP);1999;1376.0
1895;A-U Alle economische activiteiten;Drechtsteden (CP);2000;1404.0
1896;A-U Alle economische activiteiten;Drechtsteden (CP);2001;1549.0
1897;A-U Alle economische activiteiten;Drechtsteden (CP);2002;1587.0
1898;A-U Alle economische activiteiten;Drechtsteden (CP);2003;1613.0
1899;A-U Alle economische activiteiten;Drechtsteden (CP);2004;1604.0
1900;A-U Alle economische activiteiten;Drechtsteden (CP);2005;1709.0
1901;A-U Alle economische activiteiten;Drechtsteden (CP);2006;1873.0
1902;A-U Alle economische activiteiten;Drechtsteden (CP);2007;2059.0
1903;A-U Alle economische activiteiten;Drechtsteden (CP);2008;2295.0
1904;A-U Alle economische activiteiten;Drechtsteden (CP);2009;2321.0
1905;A-U Alle economische activiteiten;Drechtsteden (CP);2010;2051.0
1906;A-U Alle economische activiteiten;Drechtsteden (CP);2011;2002.0
1907;A-U Alle economische activiteiten;Drechtsteden (CP);2012;1924.0
1908;A-U Alle economische activiteiten;Drechtsteden (CP);2013;1772.0
1909;A-U Alle economische activiteiten;Drechtsteden (CP);2014;1699.0
1910;A-U Alle economische activiteiten;Drechtsteden (CP);2015;1159.0
1911;A-U Alle economische activiteiten;Drechtsteden (CP);2016;1431.0
1912;A-U Alle economische activiteiten;Drechtsteden (CP);2017;1528.0
1913;A-U Alle economische activiteiten;Drechtsteden (CP);2018;1736.0
1914;A-U Alle economische activiteiten;Drechtsteden (CP);2019;1943.0
1915;A-U Alle economische activiteiten;Drechtsteden (CP);2020;1900.0
1916;A-U Alle economische activiteiten;Drechtsteden (CP);2021;2198.0
1917;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);1995;589.0
1918;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);1996;661.0
1919;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);1997;693.0
1920;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);1998;750.0
1921;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);1999;878.0
1922;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2000;873.0
1923;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2001;949.0
1924;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2002;976.0
1925;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2003;957.0
1926;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2004;977.0
1927;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2005;1030.0
1928;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2006;1117.0
1929;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2007;1244.0
1930;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2008;1334.0
1931;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2009;1364.0
1932;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2010;1427.0
1933;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2011;1247.0
1934;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2012;1185.0
1935;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2013;1293.0
1936;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2014;1208.0
1937;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2015;898.0
1938;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2016;967.0
1939;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2017;933.0
1940;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2018;1316.0
1941;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2019;1114.0
1942;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2020;943.0
1943;A-U Alle economische activiteiten;Overig Zuidoost-Zuid-Holland (CP);2021;951.0
1944;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);1995;1313.0
1945;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);1996;1454.0
1946;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);1997;1522.0
1947;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);1998;1646.0
1948;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);1999;1856.0
1949;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2000;1990.0
1950;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2001;2117.0
1951;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2002;2112.0
1952;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2003;2137.0
1953;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2004;2226.0
1954;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2005;2354.0
1955;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2006;2569.0
1956;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2007;2829.0
1957;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2008;2965.0
1958;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2009;2778.0
1959;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2010;2396.0
1960;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2011;3219.0
1961;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2012;2449.0
1962;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2013;2510.0
1963;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2014;2334.0
1964;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2015;2555.0
1965;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2016;2765.0
1966;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2017;2507.0
1967;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2018;2751.0
1968;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2019;2725.0
1969;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2020;3195.0
1970;A-U Alle economische activiteiten;Stadsgewest 's-Hertogenbosch (CP);2021;3939.0
1971;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1995;1418.0
1972;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1996;1519.0
1973;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1997;1619.0
1974;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1998;1736.0
1975;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);1999;1960.0
1976;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2000;2009.0
1977;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2001;2119.0
1978;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2002;2142.0
1979;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2003;2159.0
1980;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2004;2168.0
1981;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2005;2283.0
1982;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2006;2458.0
1983;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2007;2656.0
1984;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2008;2821.0
1985;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2009;2667.0
1986;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2010;2606.0
1987;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2011;2645.0
1988;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2012;2435.0
1989;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2013;2508.0
1990;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2014;2559.0
1991;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2015;2151.0
1992;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2016;2254.0
1993;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2017;2475.0
1994;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2018;2775.0
1995;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2019;3048.0
1996;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2020;3019.0
1997;A-U Alle economische activiteiten;Overig Noordoost-Noord-Brabant (CP);2021;3318.0
1998;A-U Alle economische activiteiten;Almere (CP);1995;608.0
1999;A-U Alle economische activiteiten;Almere (CP);1996;685.0
2000;A-U Alle economische activiteiten;Almere (CP);1997;728.0
2001;A-U Alle economische activiteiten;Almere (CP);1998;779.0
2002;A-U Alle economische activiteiten;Almere (CP);1999;896.0
2003;A-U Alle economische activiteiten;Almere (CP);2000;906.0
2004;A-U Alle economische activiteiten;Almere (CP);2001;1005.0
2005;A-U Alle economische activiteiten;Almere (CP);2002;1026.0
2006;A-U Alle economische activiteiten;Almere (CP);2003;1029.0
2007;A-U Alle economische activiteiten;Almere (CP);2004;1099.0
2008;A-U Alle economische activiteiten;Almere (CP);2005;1159.0
2009;A-U Alle economische activiteiten;Almere (CP);2006;1267.0
2010;A-U Alle economische activiteiten;Almere (CP);2007;1440.0
2011;A-U Alle economische activiteiten;Almere (CP);2008;1517.0
2012;A-U Alle economische activiteiten;Almere (CP);2009;1884.0
2013;A-U Alle economische activiteiten;Almere (CP);2010;2782.0
2014;A-U Alle economische activiteiten;Almere (CP);2011;2664.0
2015;A-U Alle economische activiteiten;Almere (CP);2012;2750.0
2016;A-U Alle economische activiteiten;Almere (CP);2013;984.0
2017;A-U Alle economische activiteiten;Almere (CP);2014;1251.0
2018;A-U Alle economische activiteiten;Almere (CP);2015;2676.0
2019;A-U Alle economische activiteiten;Almere (CP);2016;1991.0
2020;A-U Alle economische activiteiten;Almere (CP);2017;2301.0
2021;A-U Alle economische activiteiten;Almere (CP);2018;2535.0
2022;A-U Alle economische activiteiten;Almere (CP);2019;2943.0
2023;A-U Alle economische activiteiten;Almere (CP);2020;2027.0
2024;A-U Alle economische activiteiten;Almere (CP);2021;2870.0
2025;A-U Alle economische activiteiten;Flevoland-Midden (CP);1995;539.0
2026;A-U Alle economische activiteiten;Flevoland-Midden (CP);1996;571.0
2027;A-U Alle economische activiteiten;Flevoland-Midden (CP);1997;621.0
2028;A-U Alle economische activiteiten;Flevoland-Midden (CP);1998;649.0
2029;A-U Alle economische activiteiten;Flevoland-Midden (CP);1999;718.0
2030;A-U Alle economische activiteiten;Flevoland-Midden (CP);2000;754.0
