ID;Geslacht;Leeftijd;Opleidingsniveau;Herkomstgroepering;Generatie;Perioden;TotaalEducatietypen_1;SocialeRedzaamheid_2;ProfessioneleRedzaamheidGekwalificeerd_3;ProfessioneleRedzaamheidOngekwalific_4;EducatieveRedzaamheidAlleenNiveau4_5;AlfabetiseringInclusiefOverig_6;TotaalEducatietypen_7;SocialeRedzaamheid_8;ProfessioneleRedzaamheidGekwalificeerd_9;ProfessioneleRedzaamheidOngekwalific_10;EducatieveRedzaamheidAlleenNiveau4_11;AlfabetiseringInclusiefOverig_12
7585;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Allochtoon, 2e generatie;2013/'14;;;;;;;;;;;;
7586;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Allochtoon, 2e generatie;2014/'15;;;;;;;;;;;;
7587;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2006/'07;12.0;3.0;0.0;0.0;9.0;;106.0;4.0;0.0;0.0;102.0;
7588;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2007/'08;8.0;0.0;0.0;1.0;7.0;;43.0;2.0;1.0;1.0;39.0;
7589;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2008/'09;6.0;0.0;1.0;2.0;3.0;;43.0;9.0;1.0;5.0;28.0;
7590;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2009/'10;19.0;5.0;3.0;0.0;11.0;;59.0;6.0;3.0;12.0;38.0;
7591;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
7592;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2011/'12;3.0;2.0;0.0;0.0;1.0;;8.0;4.0;0.0;0.0;4.0;
7593;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2012/'13;5.0;2.0;0.0;1.0;2.0;;7.0;2.0;0.0;1.0;4.0;
7594;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2013/'14;2.0;0.0;0.0;0.0;2.0;;3.0;0.0;0.0;0.0;3.0;
7595;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Autochtoon;Autochtoon of generatie onbekend;2014/'15;1.0;0.0;0.0;0.0;1.0;;1.0;0.0;0.0;0.0;1.0;
7596;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2006/'07;633.0;67.0;37.0;321.0;208.0;;858.0;74.0;42.0;428.0;314.0;
7597;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2007/'08;371.0;36.0;35.0;191.0;109.0;;480.0;42.0;44.0;248.0;146.0;
7598;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2008/'09;213.0;27.0;25.0;122.0;39.0;;293.0;31.0;27.0;163.0;72.0;
7599;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2009/'10;94.0;17.0;15.0;38.0;24.0;;168.0;22.0;18.0;79.0;49.0;
7600;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2010/'11;60.0;11.0;3.0;28.0;18.0;;97.0;13.0;8.0;38.0;38.0;
7601;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2011/'12;50.0;10.0;4.0;15.0;21.0;;75.0;17.0;5.0;26.0;27.0;
7602;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2012/'13;50.0;4.0;23.0;10.0;13.0;;78.0;7.0;33.0;18.0;20.0;
7603;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2013/'14;38.0;2.0;14.0;3.0;19.0;;55.0;3.0;14.0;10.0;28.0;
7604;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Totaal generatie;2014/'15;32.0;2.0;7.0;5.0;18.0;;33.0;2.0;7.0;5.0;19.0;
7605;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2006/'07;617.0;67.0;37.0;317.0;196.0;;829.0;74.0;42.0;422.0;291.0;
7606;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2007/'08;358.0;36.0;34.0;186.0;102.0;;454.0;42.0;43.0;241.0;128.0;
7607;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2008/'09;202.0;27.0;23.0;118.0;34.0;;281.0;31.0;25.0;159.0;66.0;
7608;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2009/'10;92.0;17.0;15.0;38.0;22.0;;153.0;22.0;18.0;70.0;43.0;
7609;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2010/'11;57.0;11.0;3.0;28.0;15.0;;93.0;12.0;8.0;38.0;35.0;
7610;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2011/'12;49.0;9.0;4.0;15.0;21.0;;74.0;16.0;5.0;26.0;27.0;
7611;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2012/'13;46.0;4.0;19.0;10.0;13.0;;72.0;6.0;29.0;17.0;20.0;
7612;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2013/'14;38.0;2.0;14.0;3.0;19.0;;53.0;2.0;14.0;10.0;27.0;
7613;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 1e generatie;2014/'15;31.0;1.0;7.0;5.0;18.0;;32.0;1.0;7.0;5.0;19.0;
7614;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2006/'07;16.0;0.0;0.0;4.0;12.0;;29.0;0.0;0.0;6.0;23.0;
7615;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2007/'08;13.0;0.0;1.0;5.0;7.0;;26.0;0.0;1.0;7.0;18.0;
7616;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2008/'09;11.0;0.0;2.0;4.0;5.0;;12.0;0.0;2.0;4.0;6.0;
7617;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2009/'10;2.0;0.0;0.0;0.0;2.0;;15.0;0.0;0.0;9.0;6.0;
7618;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2010/'11;3.0;0.0;0.0;0.0;3.0;;4.0;1.0;0.0;0.0;3.0;
7619;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2011/'12;1.0;1.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
7620;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2012/'13;4.0;0.0;4.0;0.0;0.0;;6.0;1.0;4.0;1.0;0.0;
7621;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2013/'14;0.0;0.0;0.0;0.0;0.0;;2.0;1.0;0.0;0.0;1.0;
7622;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2014/'15;1.0;1.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
7623;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7624;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7625;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7626;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7627;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7628;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7629;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7630;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7631;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7632;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2006/'07;179.0;22.0;11.0;92.0;54.0;;254.0;25.0;14.0;132.0;83.0;
7633;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2007/'08;105.0;14.0;11.0;59.0;21.0;;145.0;16.0;11.0;87.0;31.0;
7634;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2008/'09;69.0;9.0;6.0;43.0;11.0;;102.0;10.0;7.0;61.0;24.0;
7635;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2009/'10;32.0;7.0;2.0;18.0;5.0;;57.0;10.0;3.0;30.0;14.0;
7636;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2010/'11;22.0;5.0;1.0;13.0;3.0;;35.0;5.0;3.0;18.0;9.0;
7637;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2011/'12;17.0;4.0;2.0;7.0;4.0;;31.0;8.0;3.0;14.0;6.0;
7638;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2012/'13;11.0;2.0;4.0;3.0;2.0;;24.0;4.0;9.0;7.0;4.0;
7639;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2013/'14;10.0;1.0;5.0;2.0;2.0;;13.0;1.0;5.0;3.0;4.0;
7640;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Totaal generatie;2014/'15;10.0;0.0;2.0;1.0;7.0;;10.0;0.0;2.0;1.0;7.0;
7641;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2006/'07;179.0;22.0;11.0;92.0;54.0;;250.0;25.0;14.0;132.0;79.0;
7642;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2007/'08;104.0;14.0;11.0;59.0;20.0;;141.0;16.0;11.0;87.0;27.0;
7643;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2008/'09;67.0;9.0;6.0;43.0;9.0;;100.0;10.0;7.0;61.0;22.0;
7644;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2009/'10;32.0;7.0;2.0;18.0;5.0;;56.0;10.0;3.0;30.0;13.0;
7645;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2010/'11;22.0;5.0;1.0;13.0;3.0;;35.0;5.0;3.0;18.0;9.0;
7646;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2011/'12;17.0;4.0;2.0;7.0;4.0;;31.0;8.0;3.0;14.0;6.0;
7647;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2012/'13;11.0;2.0;4.0;3.0;2.0;;24.0;4.0;9.0;7.0;4.0;
7648;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2013/'14;10.0;1.0;5.0;2.0;2.0;;13.0;1.0;5.0;3.0;4.0;
7649;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2014/'15;10.0;0.0;2.0;1.0;7.0;;10.0;0.0;2.0;1.0;7.0;
7650;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2006/'07;0.0;0.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;4.0;
7651;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2007/'08;1.0;0.0;0.0;0.0;1.0;;4.0;0.0;0.0;0.0;4.0;
7652;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2008/'09;2.0;0.0;0.0;0.0;2.0;;2.0;0.0;0.0;0.0;2.0;
7653;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2009/'10;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;1.0;
7654;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2010/'11;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7655;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2011/'12;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7656;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2012/'13;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7657;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2013/'14;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7658;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2014/'15;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7659;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7660;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7661;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7662;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7663;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7664;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7665;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7666;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7667;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7668;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2006/'07;454.0;45.0;26.0;229.0;154.0;;604.0;49.0;28.0;296.0;231.0;
7669;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2007/'08;266.0;22.0;24.0;132.0;88.0;;335.0;26.0;33.0;161.0;115.0;
7670;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2008/'09;144.0;18.0;19.0;79.0;28.0;;191.0;21.0;20.0;102.0;48.0;
7671;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2009/'10;62.0;10.0;13.0;20.0;19.0;;111.0;12.0;15.0;49.0;35.0;
7672;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2010/'11;38.0;6.0;2.0;15.0;15.0;;62.0;8.0;5.0;20.0;29.0;
7673;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2011/'12;33.0;6.0;2.0;8.0;17.0;;44.0;9.0;2.0;12.0;21.0;
7674;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2012/'13;39.0;2.0;19.0;7.0;11.0;;54.0;3.0;24.0;11.0;16.0;
7675;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2013/'14;28.0;1.0;9.0;1.0;17.0;;42.0;2.0;9.0;7.0;24.0;
7676;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2014/'15;22.0;2.0;5.0;4.0;11.0;;23.0;2.0;5.0;4.0;12.0;
7677;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2006/'07;438.0;45.0;26.0;225.0;142.0;;579.0;49.0;28.0;290.0;212.0;
7678;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2007/'08;254.0;22.0;23.0;127.0;82.0;;313.0;26.0;32.0;154.0;101.0;
7679;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2008/'09;135.0;18.0;17.0;75.0;25.0;;181.0;21.0;18.0;98.0;44.0;
7680;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2009/'10;60.0;10.0;13.0;20.0;17.0;;97.0;12.0;15.0;40.0;30.0;
7681;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2010/'11;35.0;6.0;2.0;15.0;12.0;;58.0;7.0;5.0;20.0;26.0;
7682;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2011/'12;32.0;5.0;2.0;8.0;17.0;;43.0;8.0;2.0;12.0;21.0;
7683;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2012/'13;35.0;2.0;15.0;7.0;11.0;;48.0;2.0;20.0;10.0;16.0;
7684;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2013/'14;28.0;1.0;9.0;1.0;17.0;;40.0;1.0;9.0;7.0;23.0;
7685;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2014/'15;21.0;1.0;5.0;4.0;11.0;;22.0;1.0;5.0;4.0;12.0;
7686;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2006/'07;16.0;0.0;0.0;4.0;12.0;;25.0;0.0;0.0;6.0;19.0;
7687;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2007/'08;12.0;0.0;1.0;5.0;6.0;;22.0;0.0;1.0;7.0;14.0;
7688;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2008/'09;9.0;0.0;2.0;4.0;3.0;;10.0;0.0;2.0;4.0;4.0;
7689;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2009/'10;2.0;0.0;0.0;0.0;2.0;;14.0;0.0;0.0;9.0;5.0;
7690;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2010/'11;3.0;0.0;0.0;0.0;3.0;;4.0;1.0;0.0;0.0;3.0;
7691;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2011/'12;1.0;1.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
7692;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2012/'13;4.0;0.0;4.0;0.0;0.0;;6.0;1.0;4.0;1.0;0.0;
7693;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2013/'14;0.0;0.0;0.0;0.0;0.0;;2.0;1.0;0.0;0.0;1.0;
7694;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2014/'15;1.0;1.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
7695;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7696;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7697;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niveau 4 (middenkaderopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
