ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
4642;Lansingerland;2016;9.1;7.9;0.6;51.0;0.2
4643;Lansingerland;1e halfjaar 2017;7.1;9.0;0.6;53.2;0.2
4644;Lansingerland;2e halfjaar 2017;7.7;7.9;0.7;52.4;0.2
4645;Lansingerland;2017;8.9;7.9;0.7;49.1;0.3
4646;Lansingerland;1e halfjaar 2018;7.5;6.8;0.6;56.7;0.4
4647;Lansingerland;2e halfjaar 2018;8.4;6.4;0.6;53.2;0.2
4648;Lansingerland;2018;9.6;5.9;0.7;52.9;0.4
4649;Lansingerland;1e halfjaar 2019;8.0;8.7;0.6;53.9;0.2
4650;Lansingerland;2e halfjaar 2019;8.6;8.5;0.6;51.0;0.2
4651;Lansingerland;2019;9.9;8.0;0.7;54.1;0.2
4652;Lansingerland;1e halfjaar 2020;7.7;8.2;0.6;47.4;0.2
4653;Lansingerland;2e halfjaar 2020;7.7;7.8;0.5;46.5;0.2
4654;Lansingerland;2020;9.5;7.3;0.6;44.1;0.2
4655;Laren (NH.);1e kwartaal 2015;5.0;7.8;0.7;;
4656;Laren (NH.);1e halfjaar 2015;5.7;7.6;0.7;;
4657;Laren (NH.);2e halfjaar 2015;6.6;8.0;0.5;;
4658;Laren (NH.);2015;7.7;7.5;0.6;;
4659;Laren (NH.);1e halfjaar 2016;6.8;;;;
4660;Laren (NH.);2e halfjaar 2016;7.0;;0.5;;
4661;Laren (NH.);2016;8.2;5.7;0.5;;
4662;Laren (NH.);1e halfjaar 2017;5.3;;0.7;;
4663;Laren (NH.);2e halfjaar 2017;5.5;;0.5;;
4664;Laren (NH.);2017;6.6;;0.5;;
4665;Laren (NH.);1e halfjaar 2018;6.4;;0.5;;
4666;Laren (NH.);2e halfjaar 2018;7.0;;0.5;;
4667;Laren (NH.);2018;7.9;;0.5;;
4668;Laren (NH.);1e halfjaar 2019;7.1;;;;
4669;Laren (NH.);2e halfjaar 2019;7.5;;0.7;;
4670;Laren (NH.);2019;8.9;;0.7;;
4671;Laren (NH.);1e halfjaar 2020;6.8;;0.7;;
4672;Laren (NH.);2e halfjaar 2020;7.9;;0.7;;
4673;Laren (NH.);2020;9.1;;0.7;;
4674;Leek;1e kwartaal 2015;9.0;8.2;0.8;42.4;0.4
4675;Leek;1e halfjaar 2015;10.3;8.1;1.0;38.1;0.5
4676;Leek;2e halfjaar 2015;11.3;6.5;1.0;39.0;0.5
4677;Leek;2015;12.2;7.2;1.0;38.1;0.5
4678;Leek;1e halfjaar 2016;10.4;13.8;1.0;75.0;0.4
4679;Leek;2e halfjaar 2016;10.4;13.7;1.0;64.1;0.4
4680;Leek;2016;12.0;12.9;0.8;69.4;0.6
4681;Leek;1e halfjaar 2017;11.6;11.6;0.9;54.1;0.4
4682;Leek;2e halfjaar 2017;12.7;10.6;1.0;52.6;0.4
4683;Leek;2017;13.7;10.7;1.0;50.0;0.4
4684;Leek;1e halfjaar 2018;11.2;9.9;0.9;57.1;
4685;Leek;2e halfjaar 2018;11.4;9.7;0.6;76.9;
4686;Leek;2018;12.7;8.7;0.7;62.5;
4687;Leek;1e halfjaar 2019;;;;;
4688;Leek;2e halfjaar 2019;;;;;
4689;Leek;2019;;;;;
4690;Leek;1e halfjaar 2020;;;;;
4691;Leek;2e halfjaar 2020;;;;;
4692;Leek;2020;;;;;
4693;Leerdam;1e kwartaal 2015;7.4;14.3;1.5;39.4;0.6
4694;Leerdam;1e halfjaar 2015;8.3;12.7;1.4;42.2;0.7
4695;Leerdam;2e halfjaar 2015;9.7;11.8;1.3;45.0;0.7
4696;Leerdam;2015;10.4;11.4;1.5;41.2;0.7
4697;Leerdam;1e halfjaar 2016;8.1;16.6;1.3;49.2;0.5
4698;Leerdam;2e halfjaar 2016;10.0;16.9;1.5;63.5;0.5
4699;Leerdam;2016;10.7;16.6;1.5;60.6;0.5
4700;Leerdam;1e halfjaar 2017;9.5;14.1;1.2;70.2;0.7
4701;Leerdam;2e halfjaar 2017;10.4;10.7;1.3;50.0;0.5
4702;Leerdam;2017;11.8;12.4;1.3;65.6;0.7
4703;Leerdam;1e halfjaar 2018;10.6;8.6;1.4;50.0;0.5
4704;Leerdam;2e halfjaar 2018;10.7;8.5;1.2;44.6;0.3
4705;Leerdam;2018;12.5;8.2;1.4;49.2;0.5
4706;Leerdam;1e halfjaar 2019;;;;;
4707;Leerdam;2e halfjaar 2019;;;;;
4708;Leerdam;2019;;;;;
4709;Leerdam;1e halfjaar 2020;;;;;
4710;Leerdam;2e halfjaar 2020;;;;;
4711;Leerdam;2020;;;;;
4712;Leeuwarden;1e kwartaal 2015;9.1;14.5;1.8;44.4;0.6
4713;Leeuwarden;1e halfjaar 2015;10.7;13.7;2.0;45.9;0.7
4714;Leeuwarden;2e halfjaar 2015;11.3;14.0;2.0;48.5;0.6
4715;Leeuwarden;2015;12.6;14.0;2.2;49.0;0.7
4716;Leeuwarden;1e halfjaar 2016;10.8;15.9;1.9;51.3;0.6
4717;Leeuwarden;2e halfjaar 2016;11.0;15.3;2.0;48.0;0.6
4718;Leeuwarden;2016;12.3;15.2;2.2;49.8;0.7
4719;Leeuwarden;1e halfjaar 2017;16.2;10.3;2.1;45.1;0.6
4720;Leeuwarden;2e halfjaar 2017;17.3;9.8;2.1;43.9;0.4
4721;Leeuwarden;2017;19.0;10.1;2.3;46.7;0.6
4722;Leeuwarden;1e halfjaar 2018;12.9;12.6;1.9;45.6;0.4
4723;Leeuwarden;2e halfjaar 2018;13.5;12.4;1.9;45.2;0.4
4724;Leeuwarden;2018;14.9;12.2;2.0;46.2;0.5
4725;Leeuwarden;1e halfjaar 2019;13.1;11.6;1.8;46.6;0.4
4726;Leeuwarden;2e halfjaar 2019;13.1;11.1;1.7;44.8;0.4
4727;Leeuwarden;2019;15.1;11.5;2.0;47.1;0.5
4728;Leeuwarden;1e halfjaar 2020;12.8;10.4;1.6;41.9;0.4
4729;Leeuwarden;2e halfjaar 2020;12.7;10.6;1.7;43.9;0.3
4730;Leeuwarden;2020;14.9;10.9;1.8;46.9;0.4
4731;Leeuwarderadeel;1e kwartaal 2015;7.5;16.1;1.5;45.2;
4732;Leeuwarderadeel;1e halfjaar 2015;8.5;13.6;1.5;43.3;
4733;Leeuwarderadeel;2e halfjaar 2015;9.1;12.8;1.0;57.1;
4734;Leeuwarderadeel;2015;10.0;12.2;1.3;48.1;
4735;Leeuwarderadeel;1e halfjaar 2016;7.9;12.7;1.0;52.6;
4736;Leeuwarderadeel;2e halfjaar 2016;7.9;12.4;1.0;55.6;
4737;Leeuwarderadeel;2016;9.1;13.4;1.0;47.6;
4738;Leeuwarderadeel;1e halfjaar 2017;8.6;11.8;0.8;58.8;
4739;Leeuwarderadeel;2e halfjaar 2017;8.9;14.3;0.8;100.0;
4740;Leeuwarderadeel;2017;9.6;13.0;1.0;83.3;
4741;Leeuwarderadeel;1e halfjaar 2018;;;;;
4742;Leeuwarderadeel;2e halfjaar 2018;;;;;
4743;Leeuwarderadeel;2018;;;;;
4744;Leeuwarderadeel;1e halfjaar 2019;;;;;
4745;Leeuwarderadeel;2e halfjaar 2019;;;;;
4746;Leeuwarderadeel;2019;;;;;
4747;Leeuwarderadeel;1e halfjaar 2020;;;;;
4748;Leeuwarderadeel;2e halfjaar 2020;;;;;
4749;Leeuwarderadeel;2020;;;;;
4750;Leiden;1e kwartaal 2015;8.5;9.1;0.9;46.0;0.2
4751;Leiden;1e halfjaar 2015;10.4;8.6;1.0;49.2;0.3
4752;Leiden;2e halfjaar 2015;11.7;7.9;0.9;48.0;0.3
4753;Leiden;2015;13.2;7.7;1.1;48.6;0.3
4754;Leiden;1e halfjaar 2016;11.9;7.0;0.8;44.6;0.3
4755;Leiden;2e halfjaar 2016;12.4;7.0;0.8;43.5;0.3
4756;Leiden;2016;14.5;6.8;0.9;47.1;0.3
4757;Leiden;1e halfjaar 2017;11.9;8.1;0.8;41.9;0.3
4758;Leiden;2e halfjaar 2017;12.0;8.2;0.8;47.9;0.3
4759;Leiden;2017;14.2;7.9;0.9;46.9;0.3
4760;Leiden;1e halfjaar 2018;12.4;5.2;0.8;37.5;0.2
4761;Leiden;2e halfjaar 2018;13.2;5.5;0.8;33.3;0.2
4762;Leiden;2018;15.2;5.1;0.9;34.8;0.3
4763;Leiden;1e halfjaar 2019;13.5;4.5;0.9;32.1;0.2
4764;Leiden;2e halfjaar 2019;13.6;5.0;1.0;40.0;0.2
4765;Leiden;2019;16.1;4.6;1.1;39.0;0.3
4766;Leiden;1e halfjaar 2020;13.0;5.9;1.0;40.2;0.2
4767;Leiden;2e halfjaar 2020;13.6;5.8;1.1;40.1;0.2
4768;Leiden;2020;16.0;5.3;1.2;41.7;0.2
4769;Leiderdorp;1e kwartaal 2015;8.1;9.1;0.5;63.0;0.2
4770;Leiderdorp;1e halfjaar 2015;9.9;7.5;0.5;65.4;0.3
4771;Leiderdorp;2e halfjaar 2015;11.1;5.7;0.4;37.5;
4772;Leiderdorp;2015;12.3;6.0;0.5;44.4;0.2
4773;Leiderdorp;1e halfjaar 2016;11.3;5.6;0.6;45.5;
4774;Leiderdorp;2e halfjaar 2016;11.1;6.6;0.7;51.3;
4775;Leiderdorp;2016;13.4;6.1;0.7;50.0;0.3
4776;Leiderdorp;1e halfjaar 2017;10.5;7.7;0.9;41.7;
4777;Leiderdorp;2e halfjaar 2017;10.7;8.5;0.8;44.4;
4778;Leiderdorp;2017;12.4;8.0;0.9;50.0;
4779;Leiderdorp;1e halfjaar 2018;10.4;7.1;0.6;41.7;
4780;Leiderdorp;2e halfjaar 2018;11.2;7.4;0.6;40.5;
4781;Leiderdorp;2018;13.0;6.3;0.7;36.6;
4782;Leiderdorp;1e halfjaar 2019;12.2;6.2;0.8;46.5;0.3
4783;Leiderdorp;2e halfjaar 2019;12.3;7.6;0.7;51.3;0.3
4784;Leiderdorp;2019;14.4;6.5;0.8;44.4;0.3
4785;Leiderdorp;1e halfjaar 2020;11.8;6.5;0.8;48.8;0.3
4786;Leiderdorp;2e halfjaar 2020;11.8;7.2;0.7;41.7;0.3
4787;Leiderdorp;2020;14.1;5.4;0.8;39.5;0.3
4788;Leidschendam-Voorburg;1e kwartaal 2015;6.7;13.1;0.9;54.0;0.5
4789;Leidschendam-Voorburg;1e halfjaar 2015;7.9;12.7;1.0;58.4;0.5
4790;Leidschendam-Voorburg;2e halfjaar 2015;8.8;10.6;1.0;53.6;0.5
4791;Leidschendam-Voorburg;2015;9.7;10.9;1.1;57.4;0.6
4792;Leidschendam-Voorburg;1e halfjaar 2016;8.1;10.3;0.9;56.0;0.5
4793;Leidschendam-Voorburg;2e halfjaar 2016;8.8;9.5;0.9;52.6;0.5
4794;Leidschendam-Voorburg;2016;10.1;9.7;1.0;54.8;0.6
4795;Leidschendam-Voorburg;1e halfjaar 2017;8.6;9.3;0.9;47.4;0.5
4796;Leidschendam-Voorburg;2e halfjaar 2017;9.1;10.3;1.0;49.0;0.5
4797;Leidschendam-Voorburg;2017;10.3;10.0;1.1;50.0;0.6
4798;Leidschendam-Voorburg;1e halfjaar 2018;9.2;8.6;0.8;45.5;0.5
4799;Leidschendam-Voorburg;2e halfjaar 2018;10.1;9.5;0.8;50.4;0.4
4800;Leidschendam-Voorburg;2018;11.5;9.0;1.0;48.3;0.6
4801;Leidschendam-Voorburg;1e halfjaar 2019;9.7;11.0;1.0;60.0;0.5
4802;Leidschendam-Voorburg;2e halfjaar 2019;9.7;10.9;1.0;58.2;0.4
4803;Leidschendam-Voorburg;2019;11.4;9.9;1.1;57.2;0.5
4804;Leidschendam-Voorburg;1e halfjaar 2020;8.8;12.6;1.0;56.7;0.2
4805;Leidschendam-Voorburg;2e halfjaar 2020;9.1;12.6;1.0;59.0;0.4
4806;Leidschendam-Voorburg;2020;10.9;11.7;1.1;62.1;0.4
4807;Lelystad;1e kwartaal 2015;7.8;17.5;1.7;48.5;0.7
4808;Lelystad;1e halfjaar 2015;8.6;16.3;1.8;45.4;0.7
4809;Lelystad;2e halfjaar 2015;8.9;16.9;1.8;47.4;0.6
4810;Lelystad;2015;10.1;16.1;2.0;48.0;0.8
4811;Lelystad;1e halfjaar 2016;8.7;15.9;1.6;50.2;0.5
4812;Lelystad;2e halfjaar 2016;9.7;14.1;1.5;48.8;0.5
4813;Lelystad;2016;10.9;14.2;1.8;47.8;0.6
4814;Lelystad;1e halfjaar 2017;9.3;15.5;1.6;48.7;0.5
4815;Lelystad;2e halfjaar 2017;9.7;14.5;1.4;47.0;0.3
4816;Lelystad;2017;11.0;14.4;1.7;48.5;0.5
4817;Lelystad;1e halfjaar 2018;8.9;13.6;1.3;51.1;0.3
4818;Lelystad;2e halfjaar 2018;9.6;13.2;1.4;45.6;0.5
4819;Lelystad;2018;10.9;13.2;1.6;46.9;0.5
4820;Lelystad;1e halfjaar 2019;9.8;11.8;1.3;41.1;0.6
4821;Lelystad;2e halfjaar 2019;10.4;10.1;1.2;37.9;0.5
4822;Lelystad;2019;11.8;10.1;1.4;38.6;0.7
4823;Lelystad;1e halfjaar 2020;9.9;8.9;1.4;31.1;0.7
4824;Lelystad;2e halfjaar 2020;10.9;7.5;1.5;25.4;0.6
4825;Lelystad;2020;12.7;7.4;1.7;26.1;0.7
4826;Leudal;1e kwartaal 2015;9.7;14.9;1.6;68.5;0.4
4827;Leudal;1e halfjaar 2015;11.2;13.7;1.9;63.2;0.4
4828;Leudal;2e halfjaar 2015;12.2;11.4;1.8;53.7;0.4
4829;Leudal;2015;13.6;11.7;2.0;59.4;0.4
4830;Leudal;1e halfjaar 2016;12.2;10.0;1.7;50.5;0.3
4831;Leudal;2e halfjaar 2016;12.6;10.2;1.6;61.3;0.2
4832;Leudal;2016;14.2;9.7;1.8;56.0;0.3
4833;Leudal;1e halfjaar 2017;12.5;10.8;1.4;61.1;
4834;Leudal;2e halfjaar 2017;12.8;9.9;1.4;61.8;
4835;Leudal;2017;14.3;9.3;1.5;61.9;
4836;Leudal;1e halfjaar 2018;12.6;12.2;1.5;69.1;
4837;Leudal;2e halfjaar 2018;13.3;10.4;1.5;63.8;
4838;Leudal;2018;14.6;10.5;1.6;65.7;
4839;Leudal;1e halfjaar 2019;13.3;10.7;1.6;59.1;
4840;Leudal;2e halfjaar 2019;14.3;9.9;1.7;55.6;
4841;Leudal;2019;15.8;10.0;1.8;54.1;
4842;Leudal;1e halfjaar 2020;13.2;10.4;1.8;52.4;
4843;Leudal;2e halfjaar 2020;13.1;10.4;1.8;52.4;
4844;Leudal;2020;15.5;9.4;1.9;55.0;
4845;Leusden;1e kwartaal 2015;6.0;10.5;0.6;37.1;
4846;Leusden;1e halfjaar 2015;7.1;8.6;0.6;30.6;
4847;Leusden;2e halfjaar 2015;7.7;9.0;0.7;34.1;
4848;Leusden;2015;8.7;8.1;0.7;31.1;
4849;Leusden;1e halfjaar 2016;9.0;10.6;0.6;48.8;
4850;Leusden;2e halfjaar 2016;9.4;10.2;0.6;50.0;
4851;Leusden;2016;10.8;10.3;0.7;55.6;
4852;Leusden;1e halfjaar 2017;9.8;9.7;0.6;62.5;
4853;Leusden;2e halfjaar 2017;10.3;10.1;0.6;75.0;
4854;Leusden;2017;11.5;9.7;0.7;63.8;
4855;Leusden;1e halfjaar 2018;9.8;8.9;0.6;69.4;
4856;Leusden;2e halfjaar 2018;10.4;8.4;0.6;54.1;
4857;Leusden;2018;11.5;8.3;0.6;52.6;
4858;Leusden;1e halfjaar 2019;9.3;7.7;0.8;41.7;
4859;Leusden;2e halfjaar 2019;9.5;9.2;0.9;37.7;
4860;Leusden;2019;10.9;8.1;1.0;43.1;
4861;Leusden;1e halfjaar 2020;8.6;11.3;0.8;58.8;
4862;Leusden;2e halfjaar 2020;8.6;10.3;1.0;43.1;
4863;Leusden;2020;10.5;10.0;1.0;46.9;
4864;Lingewaal;1e kwartaal 2015;5.7;9.6;0.5;66.7;
4865;Lingewaal;1e halfjaar 2015;6.9;9.0;0.6;66.7;
4866;Lingewaal;2e halfjaar 2015;7.7;8.1;0.5;72.7;
4867;Lingewaal;2015;8.6;8.3;0.6;73.3;
4868;Lingewaal;1e halfjaar 2016;6.5;9.7;0.6;;
4869;Lingewaal;2e halfjaar 2016;7.1;8.9;0.6;;
4870;Lingewaal;2016;7.9;10.4;0.6;;
4871;Lingewaal;1e halfjaar 2017;6.7;9.3;0.6;71.4;
4872;Lingewaal;2e halfjaar 2017;7.1;8.7;0.6;71.4;
4873;Lingewaal;2017;8.2;7.7;0.6;71.4;
4874;Lingewaal;1e halfjaar 2018;8.2;5.2;0.8;52.6;
4875;Lingewaal;2e halfjaar 2018;8.9;7.2;0.8;45.5;
4876;Lingewaal;2018;9.9;6.3;0.8;47.6;
4877;Lingewaal;1e halfjaar 2019;;;;;
4878;Lingewaal;2e halfjaar 2019;;;;;
4879;Lingewaal;2019;;;;;
4880;Lingewaal;1e halfjaar 2020;;;;;
4881;Lingewaal;2e halfjaar 2020;;;;;
4882;Lingewaal;2020;;;;;
4883;Lingewaard;1e kwartaal 2015;6.1;8.9;0.5;51.0;0.3
4884;Lingewaard;1e halfjaar 2015;7.2;8.8;0.5;53.7;0.3
4885;Lingewaard;2e halfjaar 2015;8.1;8.8;0.5;60.8;0.3
4886;Lingewaard;2015;9.2;8.4;0.6;60.7;0.3
4887;Lingewaard;1e halfjaar 2016;7.0;11.6;0.6;61.4;0.3
4888;Lingewaard;2e halfjaar 2016;7.5;10.9;0.5;67.3;0.2
4889;Lingewaard;2016;8.6;10.7;0.7;67.2;0.3
4890;Lingewaard;1e halfjaar 2017;7.3;11.2;0.6;64.8;0.3
4891;Lingewaard;2e halfjaar 2017;7.8;9.8;0.5;58.8;0.2
4892;Lingewaard;2017;8.8;9.9;0.6;58.3;0.3
4893;Lingewaard;1e halfjaar 2018;8.2;7.0;0.6;43.9;0.2
4894;Lingewaard;2e halfjaar 2018;9.1;7.4;0.5;50.0;0.2
4895;Lingewaard;2018;10.1;7.7;0.6;51.7;0.2
4896;Lingewaard;1e halfjaar 2019;9.8;7.0;0.6;49.2;0.2
4897;Lingewaard;2e halfjaar 2019;9.7;7.0;0.6;43.9;
4898;Lingewaard;2019;11.5;6.9;0.6;48.4;0.2
4899;Lingewaard;1e halfjaar 2020;8.6;12.3;0.7;69.4;0.2
4900;Lingewaard;2e halfjaar 2020;9.1;13.5;0.9;69.0;
4901;Lingewaard;2020;10.6;12.0;1.0;65.9;
4902;Lisse;1e kwartaal 2015;6.6;8.0;0.4;45.0;
4903;Lisse;1e halfjaar 2015;8.0;7.1;0.4;45.0;
4904;Lisse;2e halfjaar 2015;9.4;6.5;0.4;;
4905;Lisse;2015;10.6;6.7;0.4;42.1;
4906;Lisse;1e halfjaar 2016;10.1;6.6;0.6;37.0;0.3
4907;Lisse;2e halfjaar 2016;10.0;5.5;0.6;41.7;
4908;Lisse;2016;12.0;5.5;0.7;33.3;0.3
4909;Lisse;1e halfjaar 2017;10.4;6.5;0.6;57.7;0.3
4910;Lisse;2e halfjaar 2017;10.3;5.4;0.4;50.0;
4911;Lisse;2017;11.9;5.6;0.6;55.6;0.3
4912;Lisse;1e halfjaar 2018;10.9;5.1;0.4;50.0;
4913;Lisse;2e halfjaar 2018;11.3;4.0;0.8;30.3;
4914;Lisse;2018;13.0;4.3;0.8;28.6;
4915;Lisse;1e halfjaar 2019;11.6;5.8;0.7;53.6;
4916;Lisse;2e halfjaar 2019;12.3;5.5;0.8;60.6;
4917;Lisse;2019;14.0;5.7;0.9;52.6;0.3
4918;Lisse;1e halfjaar 2020;11.5;6.0;0.9;51.3;0.4
4919;Lisse;2e halfjaar 2020;12.4;6.5;1.0;44.4;0.4
4920;Lisse;2020;14.2;6.5;1.0;44.4;0.4
4921;Littenseradiel;1e kwartaal 2015;5.5;7.9;0.8;38.1;
4922;Littenseradiel;1e halfjaar 2015;6.3;8.1;0.9;36.4;
4923;Littenseradiel;2e halfjaar 2015;6.6;8.3;0.8;;
4924;Littenseradiel;2015;7.5;9.5;1.0;40.0;
4925;Littenseradiel;1e halfjaar 2016;5.6;7.2;0.8;;
4926;Littenseradiel;2e halfjaar 2016;5.4;7.5;0.8;47.6;
4927;Littenseradiel;2016;6.2;9.6;1.0;43.5;
4928;Littenseradiel;1e halfjaar 2017;5.8;10.6;0.8;;
4929;Littenseradiel;2e halfjaar 2017;6.2;6.7;0.8;;
4930;Littenseradiel;2017;7.0;8.9;1.0;40.0;
4931;Littenseradiel;1e halfjaar 2018;;;;;
4932;Littenseradiel;2e halfjaar 2018;;;;;
4933;Littenseradiel;2018;;;;;
4934;Littenseradiel;1e halfjaar 2019;;;;;
4935;Littenseradiel;2e halfjaar 2019;;;;;
4936;Littenseradiel;2019;;;;;
4937;Littenseradiel;1e halfjaar 2020;;;;;
4938;Littenseradiel;2e halfjaar 2020;;;;;
4939;Littenseradiel;2020;;;;;
4940;Lochem;1e kwartaal 2015;7.2;14.6;1.2;66.2;0.3
4941;Lochem;1e halfjaar 2015;8.1;15.5;1.4;69.0;0.3
4942;Lochem;2e halfjaar 2015;9.2;16.1;1.4;73.6;0.4
4943;Lochem;2015;9.7;15.5;1.5;71.3;0.5
4944;Lochem;1e halfjaar 2016;8.5;12.8;1.0;55.6;0.2
4945;Lochem;2e halfjaar 2016;9.1;11.0;0.9;61.4;0.2
4946;Lochem;2016;10.1;11.5;1.1;58.0;0.2
4947;Lochem;1e halfjaar 2017;9.0;13.0;0.9;66.7;0.2
4948;Lochem;2e halfjaar 2017;9.1;13.8;0.9;61.4;0.5
4949;Lochem;2017;10.5;12.7;1.0;59.7;0.5
4950;Lochem;1e halfjaar 2018;9.7;11.6;0.8;72.9;0.2
4951;Lochem;2e halfjaar 2018;10.1;9.5;0.7;69.8;0.2
4952;Lochem;2018;11.2;10.0;0.8;72.9;0.4
4953;Lochem;1e halfjaar 2019;8.3;10.9;0.7;58.1;0.4
4954;Lochem;2e halfjaar 2019;8.7;12.2;0.9;61.4;0.4
4955;Lochem;2019;9.9;11.6;1.0;58.3;0.4
4956;Lochem;1e halfjaar 2020;8.9;11.2;1.0;49.2;0.2
4957;Lochem;2e halfjaar 2020;9.0;11.0;1.1;55.6;0.2
4958;Lochem;2020;10.3;11.3;1.2;55.6;0.2
4959;Loon op Zand;1e kwartaal 2015;5.8;14.4;0.7;59.4;
4960;Loon op Zand;1e halfjaar 2015;6.8;13.9;0.7;60.6;0.3
4961;Loon op Zand;2e halfjaar 2015;6.6;14.0;0.7;72.4;0.3
4962;Loon op Zand;2015;8.0;12.7;0.9;55.3;0.4
4963;Loon op Zand;1e halfjaar 2016;8.5;9.5;0.8;67.6;0.3
4964;Loon op Zand;2e halfjaar 2016;9.7;9.5;0.8;69.4;0.3
4965;Loon op Zand;2016;11.2;8.2;1.0;56.8;0.3
4966;Loon op Zand;1e halfjaar 2017;9.4;6.0;0.9;39.5;0.5
4967;Loon op Zand;2e halfjaar 2017;10.7;7.4;0.9;39.5;0.3
4968;Loon op Zand;2017;12.0;6.6;0.9;37.5;0.5
4969;Loon op Zand;1e halfjaar 2018;11.7;6.9;0.9;47.6;0.3
4970;Loon op Zand;2e halfjaar 2018;13.0;7.1;0.9;52.6;0.3
4971;Loon op Zand;2018;14.5;6.3;1.0;54.3;0.5
4972;Loon op Zand;1e halfjaar 2019;12.8;7.2;0.8;40.5;0.3
4973;Loon op Zand;2e halfjaar 2019;12.1;8.6;0.7;46.9;0.3
4974;Loon op Zand;2019;15.1;6.9;0.8;41.7;0.3
4975;Loon op Zand;1e halfjaar 2020;11.0;8.5;0.8;30.3;
4976;Loon op Zand;2e halfjaar 2020;10.4;10.2;0.8;44.1;
4977;Loon op Zand;2020;13.0;8.1;0.9;37.5;0.4
4978;Lopik;1e kwartaal 2015;5.3;21.9;1.3;53.3;
4979;Lopik;1e halfjaar 2015;6.1;19.8;1.4;51.1;
4980;Lopik;2e halfjaar 2015;6.9;15.6;1.1;55.3;
4981;Lopik;2015;7.7;14.7;1.4;50.0;
4982;Lopik;1e halfjaar 2016;6.4;14.3;1.2;51.3;
4983;Lopik;2e halfjaar 2016;7.0;12.9;1.1;58.8;
4984;Lopik;2016;7.7;13.7;1.2;48.8;
4985;Lopik;1e halfjaar 2017;6.7;16.3;1.1;60.6;
4986;Lopik;2e halfjaar 2017;7.9;15.8;1.1;58.8;
4987;Lopik;2017;8.4;14.8;1.2;52.6;
4988;Lopik;1e halfjaar 2018;8.1;13.5;0.9;64.5;
4989;Lopik;2e halfjaar 2018;8.4;14.9;0.9;62.5;
4990;Lopik;2018;9.6;12.9;1.1;58.8;
4991;Lopik;1e halfjaar 2019;8.8;16.4;1.3;83.3;
4992;Lopik;2e halfjaar 2019;9.9;16.1;1.4;55.6;
4993;Lopik;2019;10.9;14.8;1.8;64.8;
4994;Lopik;1e halfjaar 2020;8.5;13.4;1.6;41.7;
4995;Lopik;2e halfjaar 2020;8.0;14.3;1.5;53.2;
4996;Lopik;2020;9.8;13.3;1.6;49.0;
4997;Loppersum;1e kwartaal 2015;9.3;9.4;1.0;;
4998;Loppersum;1e halfjaar 2015;10.1;9.6;1.0;38.1;0.7
4999;Loppersum;2e halfjaar 2015;9.8;10.9;1.0;42.9;
5000;Loppersum;2015;11.0;9.2;1.0;40.0;0.6
5001;Loppersum;1e halfjaar 2016;9.3;13.3;1.0;47.6;
5002;Loppersum;2e halfjaar 2016;10.1;12.3;1.0;52.6;
5003;Loppersum;2016;11.1;11.1;1.0;50.0;
5004;Loppersum;1e halfjaar 2017;11.3;11.0;1.0;47.6;
5005;Loppersum;2e halfjaar 2017;12.3;10.2;1.0;52.6;
5006;Loppersum;2017;13.5;9.3;1.0;50.0;0.8
5007;Loppersum;1e halfjaar 2018;10.2;15.2;0.8;66.7;
5008;Loppersum;2e halfjaar 2018;10.2;12.8;0.8;62.5;
5009;Loppersum;2018;11.5;13.5;0.8;58.8;
5010;Loppersum;1e halfjaar 2019;10.7;10.3;1.1;;
5011;Loppersum;2e halfjaar 2019;11.0;10.1;0.8;;
5012;Loppersum;2019;12.7;8.7;1.1;;
5013;Loppersum;1e halfjaar 2020;9.5;8.8;0.8;;
5014;Loppersum;2e halfjaar 2020;9.5;8.9;0.8;;
5015;Loppersum;2020;11.2;7.6;0.8;66.7;
5016;Losser;1e kwartaal 2015;4.6;15.3;1.1;33.3;
5017;Losser;1e halfjaar 2015;5.7;12.7;1.1;34.6;
5018;Losser;2e halfjaar 2015;6.0;13.6;1.1;34.6;
5019;Losser;2015;7.1;13.4;1.3;36.2;0.3
5020;Losser;1e halfjaar 2016;6.5;19.1;0.9;36.6;
5021;Losser;2e halfjaar 2016;7.4;18.3;0.9;38.5;
5022;Losser;2016;8.2;16.5;1.1;40.0;
5023;Losser;1e halfjaar 2017;7.9;12.9;0.8;45.5;
5024;Losser;2e halfjaar 2017;7.9;12.9;0.8;45.5;0.3
5025;Losser;2017;9.0;12.7;0.8;40.5;0.3
5026;Losser;1e halfjaar 2018;7.8;13.2;0.8;40.5;
5027;Losser;2e halfjaar 2018;8.0;12.9;0.9;39.5;
5028;Losser;2018;9.2;12.3;1.0;34.9;
5029;Losser;1e halfjaar 2019;9.1;13.9;0.9;36.6;
5030;Losser;2e halfjaar 2019;9.7;13.1;1.0;32.6;0.3
5031;Losser;2019;11.0;12.6;1.0;31.9;0.3
5032;Losser;1e halfjaar 2020;9.1;12.8;1.2;30.0;0.3
5033;Losser;2e halfjaar 2020;9.4;12.5;1.1;31.9;
5034;Losser;2020;11.4;11.4;1.3;28.3;0.3
5035;Maasdriel;1e kwartaal 2015;6.4;13.7;1.1;37.9;
