ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
990;Keuzedividend opgenomen in contanten;1998;;;;;;;;0;;;;;;;;;
991;Keuzedividend opgenomen in contanten;1999 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;Keuzedividend opgenomen in contanten;1999 februari;14.0;14.0;14.0;0.0;14.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
993;Keuzedividend opgenomen in contanten;1999 maart;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;Keuzedividend opgenomen in contanten;1999 april;235.0;210.0;110.0;84.0;9.0;17.0;0.0;0;25.0;0.0;69.0;7.0;0.0;25.0;0.0;25.0;0.0
995;Keuzedividend opgenomen in contanten;1999 mei;1297.0;1223.0;47.0;12.0;24.0;12.0;24.0;0;62.0;271.0;26.0;149.0;643.0;74.0;2.0;72.0;0.0
996;Keuzedividend opgenomen in contanten;1999 juni;3123.0;3103.0;2853.0;6.0;2821.0;26.0;17.0;0;15.0;86.0;12.0;4.0;116.0;20.0;0.0;0.0;20.0
997;Keuzedividend opgenomen in contanten;1999 juli;9.0;7.0;7.0;1.0;6.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
998;Keuzedividend opgenomen in contanten;1999 augustus;42.0;42.0;24.0;24.0;0.0;0.0;0.0;0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
999;Keuzedividend opgenomen in contanten;1999 september;944.0;929.0;8.0;0.0;7.0;2.0;0.0;0;14.0;175.0;0.0;235.0;496.0;15.0;0.0;0.0;15.0
1000;Keuzedividend opgenomen in contanten;1999 oktober;9.0;9.0;5.0;0.0;0.0;5.0;0.0;0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001;Keuzedividend opgenomen in contanten;1999 november;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;0.0
1002;Keuzedividend opgenomen in contanten;1999 december;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0
1003;Keuzedividend opgenomen in contanten;1999;5699.0;5550.0;3068.0;126.0;2881.0;61.0;40.0;0;122.0;550.0;116.0;395.0;1258.0;149.0;2.0;112.0;35.0
1004;Keuzedividend opgenomen in contanten;2000 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1005;Keuzedividend opgenomen in contanten;2000 februari;20.0;20.0;19.0;0.0;19.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;Keuzedividend opgenomen in contanten;2000 maart;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1007;Keuzedividend opgenomen in contanten;2000 april;186.0;163.0;78.0;50.0;9.0;18.0;0.0;0;1.0;0.0;79.0;6.0;0.0;23.0;0.0;23.0;0.0
1008;Keuzedividend opgenomen in contanten;2000 mei;1662.0;1596.0;38.0;12.0;26.0;0.0;42.0;0;59.0;263.0;82.0;423.0;689.0;65.0;1.0;64.0;0.0
1009;Keuzedividend opgenomen in contanten;2000 juni;363.0;362.0;37.0;5.0;0.0;32.0;2.0;0;46.0;85.0;14.0;1.0;177.0;1.0;1.0;0.0;0.0
1010;Keuzedividend opgenomen in contanten;2000 juli;153.0;95.0;95.0;90.0;5.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;59.0;0.0
1011;Keuzedividend opgenomen in contanten;2000 augustus;30.0;30.0;30.0;30.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1012;Keuzedividend opgenomen in contanten;2000 september;796.0;796.0;24.0;0.0;22.0;2.0;0.0;0;21.0;0.0;17.0;207.0;528.0;0.0;0.0;0.0;0.0
1013;Keuzedividend opgenomen in contanten;2000 oktober;56.0;56.0;4.0;0.0;0.0;4.0;0.0;0;5.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014;Keuzedividend opgenomen in contanten;2000 november;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;22.0;0.0
1015;Keuzedividend opgenomen in contanten;2000 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1016;Keuzedividend opgenomen in contanten;2000;3291.0;3120.0;326.0;187.0;81.0;57.0;44.0;0;134.0;395.0;192.0;636.0;1394.0;170.0;2.0;169.0;0.0
1017;Keuzedividend opgenomen in contanten;2001 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018;Keuzedividend opgenomen in contanten;2001 februari;12.0;10.0;8.0;0.0;8.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1019;Keuzedividend opgenomen in contanten;2001 maart;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1020;Keuzedividend opgenomen in contanten;2001 april;14.0;9.0;3.0;0.0;0.0;3.0;0.0;0;1.0;0.0;4.0;0.0;0.0;5.0;2.0;3.0;0.0
1021;Keuzedividend opgenomen in contanten;2001 mei;686.0;603.0;34.0;0.0;23.0;11.0;6.0;0;140.0;83.0;141.0;0.0;198.0;83.0;2.0;81.0;0.0
1022;Keuzedividend opgenomen in contanten;2001 juni;407.0;405.0;48.0;14.0;6.0;28.0;18.0;0;15.0;0.0;11.0;312.0;0.0;3.0;2.0;0.0;0.0
1023;Keuzedividend opgenomen in contanten;2001 juli;58.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;58.0;2.0;55.0;0.0
1024;Keuzedividend opgenomen in contanten;2001 augustus;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1025;Keuzedividend opgenomen in contanten;2001 september;773.0;770.0;45.0;0.0;42.0;3.0;0.0;0;36.0;0.0;17.0;307.0;366.0;2.0;2.0;0.0;0.0
1026;Keuzedividend opgenomen in contanten;2001 oktober;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1027;Keuzedividend opgenomen in contanten;2001 november;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;28.0;2.0;25.0;0.0
1028;Keuzedividend opgenomen in contanten;2001 december;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1029;Keuzedividend opgenomen in contanten;2001;1987.0;1797.0;140.0;15.0;80.0;45.0;24.0;0;195.0;83.0;173.0;618.0;564.0;190.0;25.0;165.0;0.0
1030;Keuzedividend opgenomen in contanten;2002 januari;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1031;Keuzedividend opgenomen in contanten;2002 februari;31.0;30.0;30.0;0.0;30.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1032;Keuzedividend opgenomen in contanten;2002 maart;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
1033;Keuzedividend opgenomen in contanten;2002 april;29.0;25.0;4.0;0.0;0.0;4.0;0.0;0;1.0;0.0;0.0;20.0;0.0;4.0;0.0;4.0;0.0
1034;Keuzedividend opgenomen in contanten;2002 mei;1255.0;1227.0;50.0;0.0;50.0;0.0;6.0;0;317.0;0.0;177.0;303.0;373.0;29.0;0.0;29.0;0.0
1035;Keuzedividend opgenomen in contanten;2002 juni;87.0;87.0;46.0;0.0;7.0;39.0;0.0;0;11.0;0.0;19.0;11.0;0.0;0.0;0.0;0.0;0.0
1036;Keuzedividend opgenomen in contanten;2002 juli;12.0;11.0;10.0;10.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
1037;Keuzedividend opgenomen in contanten;2002 augustus;17.0;15.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;15.0;0.0;0.0;1.0;1.0;0.0;0.0
1038;Keuzedividend opgenomen in contanten;2002 september;873.0;872.0;26.0;0.0;26.0;0.0;0.0;0;154.0;0.0;0.0;298.0;394.0;1.0;1.0;0.0;0.0
1039;Keuzedividend opgenomen in contanten;2002 oktober;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1040;Keuzedividend opgenomen in contanten;2002 november;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;27.0;1.0;26.0;0.0
1041;Keuzedividend opgenomen in contanten;2002 december;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1042;Keuzedividend opgenomen in contanten;2002;2341.0;2267.0;166.0;10.0;113.0;43.0;6.0;0;484.0;0.0;212.0;633.0;766.0;74.0;16.0;58.0;0.0
1043;Keuzedividend opgenomen in contanten;2003 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
1044;Keuzedividend opgenomen in contanten;2003 februari;35.0;35.0;35.0;0.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1045;Keuzedividend opgenomen in contanten;2003 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1046;Keuzedividend opgenomen in contanten;2003 april;88.0;88.0;5.0;0.0;1.0;4.0;0.0;0;6.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0
1047;Keuzedividend opgenomen in contanten;2003 mei;970.0;955.0;29.0;0.0;0.0;29.0;0.0;0;0.0;0.0;93.0;360.0;472.0;15.0;0.0;15.0;0.0
1048;Keuzedividend opgenomen in contanten;2003 juni;54.0;54.0;17.0;10.0;7.0;0.0;10.0;0;3.0;7.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0
1049;Keuzedividend opgenomen in contanten;2003 juli;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1050;Keuzedividend opgenomen in contanten;2003 augustus;16.0;16.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
1051;Keuzedividend opgenomen in contanten;2003 september;908.0;908.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;288.0;619.0;0.0;0.0;0.0;0.0
1052;Keuzedividend opgenomen in contanten;2003 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1053;Keuzedividend opgenomen in contanten;2003 november;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;22.0;0.0
1054;Keuzedividend opgenomen in contanten;2003 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1055;Keuzedividend opgenomen in contanten;2003;2100.0;2056.0;88.0;10.0;44.0;34.0;10.0;0;9.0;7.0;202.0;649.0;1091.0;44.0;7.0;38.0;0.0
1056;Keuzedividend opgenomen in contanten;2004 januari;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
1057;Keuzedividend opgenomen in contanten;2004 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1058;Keuzedividend opgenomen in contanten;2004 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1059;Keuzedividend opgenomen in contanten;2004 april;20.0;16.0;9.0;0.0;6.0;2.0;0.0;0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0
1060;Keuzedividend opgenomen in contanten;2004 mei;679.0;656.0;34.0;1.0;31.0;3.0;0.0;0;0.0;0.0;155.0;325.0;142.0;23.0;3.0;20.0;0.0
1061;Keuzedividend opgenomen in contanten;2004 juni;52.0;48.0;5.0;0.0;5.0;0.0;10.0;0;3.0;6.0;24.0;1.0;0.0;3.0;3.0;1.0;0.0
1062;Keuzedividend opgenomen in contanten;2004 juli;16.0;16.0;15.0;15.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1063;Keuzedividend opgenomen in contanten;2004 augustus;359.0;356.0;2.0;0.0;2.0;0.0;0.0;0;0.0;0.0;13.0;341.0;0.0;3.0;3.0;0.0;0.0
1064;Keuzedividend opgenomen in contanten;2004 september;594.0;594.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;592.0;0.0;0.0;0.0;0.0
1065;Keuzedividend opgenomen in contanten;2004 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1066;Keuzedividend opgenomen in contanten;2004 november;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0
1067;Keuzedividend opgenomen in contanten;2004 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1068;Keuzedividend opgenomen in contanten;2004;1746.0;1685.0;66.0;15.0;46.0;5.0;10.0;0;10.0;6.0;193.0;666.0;734.0;61.0;12.0;49.0;0.0
1069;Keuzedividend opgenomen in contanten;2005 januari;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
1070;Keuzedividend opgenomen in contanten;2005 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1071;Keuzedividend opgenomen in contanten;2005 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1072;Keuzedividend opgenomen in contanten;2005 april;98.0;96.0;15.0;0.0;5.0;10.0;0.0;0;9.0;0.0;70.0;2.0;0.0;2.0;0.0;2.0;0.0
1073;Keuzedividend opgenomen in contanten;2005 mei;584.0;510.0;6.0;2.0;4.0;0.0;0.0;0;11.0;6.0;61.0;326.0;101.0;73.0;3.0;70.0;0.0
1074;Keuzedividend opgenomen in contanten;2005 juni;78.0;77.0;28.0;0.0;5.0;23.0;9.0;0;6.0;0.0;34.0;0.0;0.0;1.0;1.0;0.0;0.0
1075;Keuzedividend opgenomen in contanten;2005 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1076;Keuzedividend opgenomen in contanten;2005 augustus;365.0;363.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;0.0;359.0;0.0;2.0;2.0;0.0;0.0
1077;Keuzedividend opgenomen in contanten;2005 september;151.0;151.0;49.0;46.0;3.0;0.0;0.0;0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0
1078;Keuzedividend opgenomen in contanten;2005 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1079;Keuzedividend opgenomen in contanten;2005 november;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;28.0;0.0
1080;Keuzedividend opgenomen in contanten;2005 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1081;Keuzedividend opgenomen in contanten;2005;1306.0;1197.0;102.0;48.0;21.0;33.0;9.0;0;25.0;6.0;165.0;687.0;203.0;109.0;9.0;100.0;0.0
1082;Keuzedividend opgenomen in contanten;2006 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
1083;Keuzedividend opgenomen in contanten;2006 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1084;Keuzedividend opgenomen in contanten;2006 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1085;Keuzedividend opgenomen in contanten;2006 april;31.0;26.0;6.0;0.0;5.0;0.0;0.0;0;18.0;0.0;0.0;3.0;0.0;4.0;0.0;4.0;0.0
1086;Keuzedividend opgenomen in contanten;2006 mei;1101.0;1082.0;50.0;5.0;19.0;26.0;0.0;0;15.0;0.0;79.0;746.0;192.0;18.0;4.0;14.0;0.0
1087;Keuzedividend opgenomen in contanten;2006 juni;81.0;81.0;66.0;0.0;9.0;57.0;0.0;0;4.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
1088;Keuzedividend opgenomen in contanten;2006 juli;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;Keuzedividend opgenomen in contanten;2006 augustus;664.0;660.0;10.0;0.0;10.0;0.0;0.0;0;0.0;0.0;0.0;650.0;0.0;4.0;4.0;0.0;0.0
1090;Keuzedividend opgenomen in contanten;2006 september;281.0;281.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;52.0;228.0;0.0;0.0;0.0;0.0
1091;Keuzedividend opgenomen in contanten;2006 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;Keuzedividend opgenomen in contanten;2006 november;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;32.0;0.0
1093;Keuzedividend opgenomen in contanten;2006 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1094;Keuzedividend opgenomen in contanten;2006;2194.0;2132.0;133.0;5.0;45.0;84.0;0.0;0;37.0;0.0;92.0;1451.0;420.0;62.0;12.0;50.0;0.0
1095;Keuzedividend opgenomen in contanten;2007 januari;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
1096;Keuzedividend opgenomen in contanten;2007 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1097;Keuzedividend opgenomen in contanten;2007 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1098;Keuzedividend opgenomen in contanten;2007 april;44.0;36.0;6.0;0.0;6.0;0.0;0.0;0;30.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0
1099;Keuzedividend opgenomen in contanten;2007 mei;1096.0;1056.0;92.0;15.0;77.0;0.0;0.0;0;0.0;0.0;143.0;496.0;325.0;40.0;5.0;35.0;0.0
1100;Keuzedividend opgenomen in contanten;2007 juni;134.0;134.0;43.0;0.0;0.0;43.0;0.0;0;9.0;35.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0
1101;Keuzedividend opgenomen in contanten;2007 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1102;Keuzedividend opgenomen in contanten;2007 augustus;17.0;3.0;3.0;0.0;3.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0
1103;Keuzedividend opgenomen in contanten;2007 september;360.0;360.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;360.0;0.0;0.0;0.0;0.0
1104;Keuzedividend opgenomen in contanten;2007 oktober;11.0;11.0;11.0;11.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1105;Keuzedividend opgenomen in contanten;2007 november;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;51.0;12.0;39.0;0.0
1106;Keuzedividend opgenomen in contanten;2007 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1107;Keuzedividend opgenomen in contanten;2007;1717.0;1601.0;155.0;27.0;86.0;43.0;0.0;0;39.0;35.0;143.0;543.0;685.0;116.0;36.0;81.0;0.0
1108;Keuzedividend opgenomen in contanten;2008 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
1109;Keuzedividend opgenomen in contanten;2008 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1110;Keuzedividend opgenomen in contanten;2008 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1111;Keuzedividend opgenomen in contanten;2008 april;58.0;52.0;0.0;0.0;0.0;0.0;0.0;0;52.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0
1112;Keuzedividend opgenomen in contanten;2008 mei;681.0;598.0;70.0;9.0;45.0;15.0;0.0;0;0.0;0.0;204.0;0.0;325.0;83.0;16.0;67.0;0.0
1113;Keuzedividend opgenomen in contanten;2008 juni;100.0;100.0;53.0;0.0;0.0;53.0;0.0;0;19.0;23.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
1114;Keuzedividend opgenomen in contanten;2008 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;Keuzedividend opgenomen in contanten;2008 augustus;24.0;8.0;8.0;0.0;8.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0
1116;Keuzedividend opgenomen in contanten;2008 september;296.0;296.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;0.0;0.0;293.0;0.0;0.0;0.0;0.0
1117;Keuzedividend opgenomen in contanten;2008 oktober;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1118;Keuzedividend opgenomen in contanten;2008 november;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;75.0;14.0;61.0;0.0
1119;Keuzedividend opgenomen in contanten;2008 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1120;Keuzedividend opgenomen in contanten;2008;1244.0;1059.0;140.0;15.0;57.0;68.0;0.0;0;71.0;23.0;209.0;0.0;617.0;184.0;51.0;133.0;0.0
1121;Keuzedividend opgenomen in contanten;2009 januari;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1122;Keuzedividend opgenomen in contanten;2009 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1123;Keuzedividend opgenomen in contanten;2009 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1124;Keuzedividend opgenomen in contanten;2009 april;73.0;52.0;0.0;0.0;0.0;0.0;33.0;0;19.0;0.0;0.0;0.0;0.0;21.0;0.0;21.0;0.0
1125;Keuzedividend opgenomen in contanten;2009 mei;408.0;265.0;39.0;2.0;6.0;31.0;0.0;0;4.0;38.0;183.0;0.0;0.0;143.0;5.0;138.0;0.0
1126;Keuzedividend opgenomen in contanten;2009 juni;98.0;98.0;27.0;0.0;0.0;27.0;37.0;0;5.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1127;Keuzedividend opgenomen in contanten;2009 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1128;Keuzedividend opgenomen in contanten;2009 augustus;25.0;19.0;0.0;0.0;0.0;0.0;0.0;0;0.0;19.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0
1129;Keuzedividend opgenomen in contanten;2009 september;4.0;4.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1130;Keuzedividend opgenomen in contanten;2009 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1131;Keuzedividend opgenomen in contanten;2009 november;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;53.0;0.0
1132;Keuzedividend opgenomen in contanten;2009 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1133;Keuzedividend opgenomen in contanten;2009;664.0;438.0;70.0;2.0;10.0;58.0;70.0;0;28.0;87.0;183.0;0.0;0.0;225.0;13.0;212.0;0.0
1134;Keuzedividend opgenomen in contanten;2010 januari;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
1135;Keuzedividend opgenomen in contanten;2010 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1136;Keuzedividend opgenomen in contanten;2010 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1137;Keuzedividend opgenomen in contanten;2010 april;463.0;463.0;373.0;0.0;23.0;351.0;26.0;0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1138;Keuzedividend opgenomen in contanten;2010 mei;514.0;281.0;102.0;0.0;46.0;55.0;0.0;0;16.0;0.0;164.0;0.0;0.0;233.0;8.0;225.0;0.0
1139;Keuzedividend opgenomen in contanten;2010 juni;123.0;123.0;0.0;0.0;0.0;0.0;43.0;0;0.0;0.0;13.0;0.0;68.0;0.0;0.0;0.0;0.0
