ID;SoortVacature;Regio;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_1ElementaireBeroepen_5;k_2LagereBeroepen_6;k_4MiddelbareBeroepen_7;k_6HogereBeroepen_8;k_8WetenschappelijkeBeroepen_9;k_9Onbekend_10;k_2LagerOnderwijs_11;k_3VoortgezetOnderwijsLagereTrap_12;k_4VoortgezetOnderwijsHogereTrap_13;k_5HogerOnderwijs1eTrap_14;k_67HogerOnderwijs2e3eTrap_15;k_9Onbekend_16
196;Totaal aantal vacatures;Noordoost-Brabant (RB);2000;0.4;0.0;0.1;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0
197;Totaal aantal vacatures;Noordoost-Brabant (RB);2001;0.4;0.0;0.1;0.3;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.1;0.2;0.2;0.0;0.0
198;Totaal aantal vacatures;Noordoost-Brabant (RB);2002;;;;;;;;;;;;;;;;
199;Totaal aantal vacatures;Noordoost-Brabant (RB);2003;;;;;;;;;;;;;;;;
200;Totaal aantal vacatures;Noordoost-Brabant (RB);2004;;;;;;;;;;;;;;;;
201;Totaal aantal vacatures;Noordoost-Brabant (RB);2006;;;;;;;;;;;;;;;;
202;Totaal aantal vacatures;Noordoost-Brabant (RB);2008;;;;;;;;;;;;;;;;
203;Totaal aantal vacatures;Zuidoost-Brabant (RB);2000;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
204;Totaal aantal vacatures;Zuidoost-Brabant (RB);2001;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
205;Totaal aantal vacatures;Zuidoost-Brabant (RB);2002;;;;;;;;;;;;;;;;
206;Totaal aantal vacatures;Zuidoost-Brabant (RB);2003;;;;;;;;;;;;;;;;
207;Totaal aantal vacatures;Zuidoost-Brabant (RB);2004;;;;;;;;;;;;;;;;
208;Totaal aantal vacatures;Zuidoost-Brabant (RB);2006;;;;;;;;;;;;;;;;
209;Totaal aantal vacatures;Zuidoost-Brabant (RB);2008;;;;;;;;;;;;;;;;
210;Totaal aantal vacatures;Limburg (RB);2000;0.8;0.0;0.1;0.6;0.0;0.0;0.3;0.3;0.2;0.0;0.0;0.0;0.3;0.3;0.1;0.0
211;Totaal aantal vacatures;Limburg (RB);2001;0.9;0.0;0.1;0.8;0.0;0.0;0.3;0.4;0.1;0.0;0.0;0.1;0.3;0.4;0.1;0.0
212;Totaal aantal vacatures;Limburg (RB);2002;;;;;;;;;;;;;;;;
213;Totaal aantal vacatures;Limburg (RB);2003;;;;;;;;;;;;;;;;
214;Totaal aantal vacatures;Limburg (RB);2004;;;;;;;;;;;;;;;;
215;Totaal aantal vacatures;Limburg (RB);2006;;;;;;;;;;;;;;;;
216;Totaal aantal vacatures;Limburg (RB);2008;;;;;;;;;;;;;;;;
217;Totaal aantal vacatures;Noord Groningen (RP);2000;;;;;;;;;;;;;;;;
218;Totaal aantal vacatures;Noord Groningen (RP);2001;;;;;;;;;;;;;;;;
219;Totaal aantal vacatures;Noord Groningen (RP);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
220;Totaal aantal vacatures;Noord Groningen (RP);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
221;Totaal aantal vacatures;Noord Groningen (RP);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
222;Totaal aantal vacatures;Noord Groningen (RP);2006;0.0;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;
223;Totaal aantal vacatures;Noord Groningen (RP);2008;0.1;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;;
224;Totaal aantal vacatures;Oost Groningen (RP);2000;;;;;;;;;;;;;;;;
225;Totaal aantal vacatures;Oost Groningen (RP);2001;;;;;;;;;;;;;;;;
226;Totaal aantal vacatures;Oost Groningen (RP);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
227;Totaal aantal vacatures;Oost Groningen (RP);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
228;Totaal aantal vacatures;Oost Groningen (RP);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
229;Totaal aantal vacatures;Oost Groningen (RP);2006;0.1;;;0.1;;0.0;0.0;0.0;;;;0.0;0.0;0.0;;
230;Totaal aantal vacatures;Oost Groningen (RP);2008;0.0;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;
231;Totaal aantal vacatures;Centraal Groningen (RP);2000;;;;;;;;;;;;;;;;
232;Totaal aantal vacatures;Centraal Groningen (RP);2001;;;;;;;;;;;;;;;;
233;Totaal aantal vacatures;Centraal Groningen (RP);2002;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.1;;0.0;0.0;0.1;0.2;0.0;
234;Totaal aantal vacatures;Centraal Groningen (RP);2003;0.6;0.0;0.0;0.6;0.0;0.0;0.3;0.1;0.1;;0.0;0.0;0.1;0.3;0.2;0.1
235;Totaal aantal vacatures;Centraal Groningen (RP);2004;0.4;0.0;0.0;0.4;;;;;;;;;;;;
236;Totaal aantal vacatures;Centraal Groningen (RP);2006;0.4;;0.1;0.4;0.0;0.0;0.2;0.2;0.0;;;0.1;0.1;0.2;0.1;
237;Totaal aantal vacatures;Centraal Groningen (RP);2008;0.6;;0.1;0.5;0.0;0.0;0.2;0.2;0.1;;;0.0;0.1;0.3;0.1;
238;Totaal aantal vacatures;Friesland (RP);2000;;;;;;;;;;;;;;;;
239;Totaal aantal vacatures;Friesland (RP);2001;;;;;;;;;;;;;;;;
240;Totaal aantal vacatures;Friesland (RP);2002;0.4;0.0;0.1;0.3;0.0;0.0;0.1;0.2;0.0;;0.0;0.0;0.2;0.2;0.0;
241;Totaal aantal vacatures;Friesland (RP);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
242;Totaal aantal vacatures;Friesland (RP);2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
243;Totaal aantal vacatures;Friesland (RP);2006;0.4;;0.0;0.4;0.0;0.0;0.1;0.3;0.0;;;0.0;0.1;0.3;0.0;
244;Totaal aantal vacatures;Friesland (RP);2008;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.1;;;0.0;0.1;0.3;0.0;
245;Totaal aantal vacatures;Zuid Drenthe (RP);2000;;;;;;;;;;;;;;;;
246;Totaal aantal vacatures;Zuid Drenthe (RP);2001;;;;;;;;;;;;;;;;
247;Totaal aantal vacatures;Zuid Drenthe (RP);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
248;Totaal aantal vacatures;Zuid Drenthe (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
249;Totaal aantal vacatures;Zuid Drenthe (RP);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
250;Totaal aantal vacatures;Zuid Drenthe (RP);2006;0.2;;;0.2;;;0.1;0.1;0.0;;;;0.0;0.1;0.0;
251;Totaal aantal vacatures;Zuid Drenthe (RP);2008;0.2;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.1;0.1;0.0;
252;Totaal aantal vacatures;IJssel Vecht (RP);2000;;;;;;;;;;;;;;;;
253;Totaal aantal vacatures;IJssel Vecht (RP);2001;;;;;;;;;;;;;;;;
254;Totaal aantal vacatures;IJssel Vecht (RP);2002;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.3;0.0;;0.0;0.0;0.1;0.2;0.0;
255;Totaal aantal vacatures;IJssel Vecht (RP);2003;0.5;0.0;0.0;0.5;0.0;0.1;0.1;0.3;0.0;;0.0;0.0;0.1;0.1;0.3;0.0
256;Totaal aantal vacatures;IJssel Vecht (RP);2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
257;Totaal aantal vacatures;IJssel Vecht (RP);2006;0.4;;0.0;0.3;0.0;0.1;0.1;0.2;0.0;;;0.0;0.1;0.2;0.0;
258;Totaal aantal vacatures;IJssel Vecht (RP);2008;0.6;0.0;0.0;0.5;0.0;0.0;0.2;0.3;0.1;;;0.0;0.2;0.4;0.0;
259;Totaal aantal vacatures;Twente (RP);2000;;;;;;;;;;;;;;;;
260;Totaal aantal vacatures;Twente (RP);2001;;;;;;;;;;;;;;;;
261;Totaal aantal vacatures;Twente (RP);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.1;0.0;0.1;0.0;
262;Totaal aantal vacatures;Twente (RP);2003;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
263;Totaal aantal vacatures;Twente (RP);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
264;Totaal aantal vacatures;Twente (RP);2006;0.2;;;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.0;
265;Totaal aantal vacatures;Twente (RP);2008;0.4;;0.0;0.4;0.0;0.0;0.1;0.2;0.0;;0.0;0.0;0.1;0.3;0.0;
266;Totaal aantal vacatures;Noordwest Veluwe (RP);2000;;;;;;;;;;;;;;;;
267;Totaal aantal vacatures;Noordwest Veluwe (RP);2001;;;;;;;;;;;;;;;;
268;Totaal aantal vacatures;Noordwest Veluwe (RP);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
269;Totaal aantal vacatures;Noordwest Veluwe (RP);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
270;Totaal aantal vacatures;Noordwest Veluwe (RP);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
271;Totaal aantal vacatures;Noordwest Veluwe (RP);2006;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;;
272;Totaal aantal vacatures;Noordwest Veluwe (RP);2008;0.1;;;0.1;0.0;0.0;0.1;0.0;0.0;;;0.0;0.0;0.1;0.0;
273;Totaal aantal vacatures;Stedendriehoek (RP);2000;;;;;;;;;;;;;;;;
274;Totaal aantal vacatures;Stedendriehoek (RP);2001;;;;;;;;;;;;;;;;
275;Totaal aantal vacatures;Stedendriehoek (RP);2002;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;;0.0;0.1;0.0;0.1;0.0;
276;Totaal aantal vacatures;Stedendriehoek (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
277;Totaal aantal vacatures;Stedendriehoek (RP);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
278;Totaal aantal vacatures;Stedendriehoek (RP);2006;0.1;;;0.1;;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
279;Totaal aantal vacatures;Stedendriehoek (RP);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;;;0.0;0.0;0.0;0.1;0.0;
280;Totaal aantal vacatures;Valleiregio (RP);2000;;;;;;;;;;;;;;;;
281;Totaal aantal vacatures;Valleiregio (RP);2001;;;;;;;;;;;;;;;;
282;Totaal aantal vacatures;Valleiregio (RP);2002;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
283;Totaal aantal vacatures;Valleiregio (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
284;Totaal aantal vacatures;Valleiregio (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
285;Totaal aantal vacatures;Valleiregio (RP);2006;0.4;;;0.4;0.0;;0.1;0.1;0.2;;;;0.2;0.1;0.1;
286;Totaal aantal vacatures;Valleiregio (RP);2008;0.6;;0.0;0.6;0.0;0.0;0.2;0.2;0.1;;;0.0;0.2;0.3;0.0;
287;Totaal aantal vacatures;Arnhem (RP);2000;;;;;;;;;;;;;;;;
288;Totaal aantal vacatures;Arnhem (RP);2001;;;;;;;;;;;;;;;;
289;Totaal aantal vacatures;Arnhem (RP);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
290;Totaal aantal vacatures;Arnhem (RP);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
291;Totaal aantal vacatures;Arnhem (RP);2004;0.2;0.0;0.1;0.1;;;;;;;;;;;;
292;Totaal aantal vacatures;Arnhem (RP);2006;0.3;;0.0;0.3;;0.0;0.2;0.1;0.0;;0.0;0.0;0.2;0.1;0.0;
293;Totaal aantal vacatures;Arnhem (RP);2008;0.6;;0.0;0.6;0.0;0.1;0.3;0.1;0.0;;0.0;0.1;0.3;0.2;0.0;
294;Totaal aantal vacatures;Achterhoek (RP);2000;;;;;;;;;;;;;;;;
295;Totaal aantal vacatures;Achterhoek (RP);2001;;;;;;;;;;;;;;;;
296;Totaal aantal vacatures;Achterhoek (RP);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
297;Totaal aantal vacatures;Achterhoek (RP);2003;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
298;Totaal aantal vacatures;Achterhoek (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
299;Totaal aantal vacatures;Achterhoek (RP);2006;0.1;;;0.1;;0.0;0.0;0.0;;;;;0.0;0.1;;
300;Totaal aantal vacatures;Achterhoek (RP);2008;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
301;Totaal aantal vacatures;Nijmegen (RP);2000;;;;;;;;;;;;;;;;
302;Totaal aantal vacatures;Nijmegen (RP);2001;;;;;;;;;;;;;;;;
303;Totaal aantal vacatures;Nijmegen (RP);2002;1.2;0.0;0.0;1.2;0.1;0.5;0.3;0.1;0.2;;0.0;0.6;0.3;0.2;0.1;
304;Totaal aantal vacatures;Nijmegen (RP);2003;0.5;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.0;;0.0;0.0;0.0;0.2;0.2;0.0
305;Totaal aantal vacatures;Nijmegen (RP);2004;0.6;0.0;0.0;0.6;;;;;;;;;;;;
306;Totaal aantal vacatures;Nijmegen (RP);2006;0.7;;0.1;0.6;0.0;0.1;0.3;0.2;0.1;;;0.1;0.2;0.2;0.2;
307;Totaal aantal vacatures;Nijmegen (RP);2008;0.2;;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.0;
308;Totaal aantal vacatures;Rivierenland (RP);2000;;;;;;;;;;;;;;;;
309;Totaal aantal vacatures;Rivierenland (RP);2001;;;;;;;;;;;;;;;;
310;Totaal aantal vacatures;Rivierenland (RP);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
311;Totaal aantal vacatures;Rivierenland (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
312;Totaal aantal vacatures;Rivierenland (RP);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
313;Totaal aantal vacatures;Rivierenland (RP);2006;0.1;0.0;;0.1;;;0.0;0.1;0.0;;;;0.0;0.1;0.0;
314;Totaal aantal vacatures;Rivierenland (RP);2008;0.2;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.1;0.1;;
315;Totaal aantal vacatures;Flevoland (RP);2000;;;;;;;;;;;;;;;;
316;Totaal aantal vacatures;Flevoland (RP);2001;;;;;;;;;;;;;;;;
317;Totaal aantal vacatures;Flevoland (RP);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
318;Totaal aantal vacatures;Flevoland (RP);2003;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
319;Totaal aantal vacatures;Flevoland (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
320;Totaal aantal vacatures;Flevoland (RP);2006;0.2;0.0;;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
321;Totaal aantal vacatures;Flevoland (RP);2008;0.2;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
322;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2000;;;;;;;;;;;;;;;;
323;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2001;;;;;;;;;;;;;;;;
324;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2002;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
325;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
326;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2004;0.2;0.0;0.0;0.1;;;;;;;;;;;;
327;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2006;0.1;;;0.1;;0.0;0.0;0.1;0.0;;;0.0;0.1;0.1;0.0;
328;Totaal aantal vacatures;Gooi en Vechtstreek (RP);2008;0.2;;0.0;0.2;0.0;0.0;0.1;0.1;;;;0.0;0.1;0.1;;
329;Totaal aantal vacatures;Eemland (RP);2000;;;;;;;;;;;;;;;;
330;Totaal aantal vacatures;Eemland (RP);2001;;;;;;;;;;;;;;;;
331;Totaal aantal vacatures;Eemland (RP);2002;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
332;Totaal aantal vacatures;Eemland (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
333;Totaal aantal vacatures;Eemland (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
334;Totaal aantal vacatures;Eemland (RP);2006;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
335;Totaal aantal vacatures;Eemland (RP);2008;0.1;0.0;;0.1;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
336;Totaal aantal vacatures;West Utrecht (RP);2000;;;;;;;;;;;;;;;;
337;Totaal aantal vacatures;West Utrecht (RP);2001;;;;;;;;;;;;;;;;
338;Totaal aantal vacatures;West Utrecht (RP);2002;0.7;0.0;0.1;0.6;0.0;0.0;0.2;0.2;0.2;;0.0;0.0;0.2;0.2;0.3;
339;Totaal aantal vacatures;West Utrecht (RP);2003;0.7;0.0;0.0;0.6;0.0;0.0;0.2;0.3;0.2;;0.0;0.0;0.0;0.2;0.3;0.2
340;Totaal aantal vacatures;West Utrecht (RP);2004;0.4;0.0;0.0;0.4;;;;;;;;;;;;
341;Totaal aantal vacatures;West Utrecht (RP);2006;0.6;;0.0;0.6;0.0;0.0;0.2;0.3;0.1;;;0.0;0.2;0.2;0.1;
342;Totaal aantal vacatures;West Utrecht (RP);2008;0.7;0.0;0.1;0.6;0.0;0.0;0.2;0.4;0.1;;0.0;0.0;0.2;0.5;0.1;
343;Totaal aantal vacatures;Noord-Holland Noord (RP);2000;;;;;;;;;;;;;;;;
344;Totaal aantal vacatures;Noord-Holland Noord (RP);2001;;;;;;;;;;;;;;;;
345;Totaal aantal vacatures;Noord-Holland Noord (RP);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
346;Totaal aantal vacatures;Noord-Holland Noord (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
347;Totaal aantal vacatures;Noord-Holland Noord (RP);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
348;Totaal aantal vacatures;Noord-Holland Noord (RP);2006;0.2;;0.0;0.2;0.0;0.0;0.0;0.2;0.0;;;0.0;0.0;0.2;0.0;
349;Totaal aantal vacatures;Noord-Holland Noord (RP);2008;0.3;;0.0;0.3;0.0;0.0;0.1;0.2;0.0;;;0.0;0.1;0.2;0.0;
350;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2000;;;;;;;;;;;;;;;;
351;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2001;;;;;;;;;;;;;;;;
352;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2002;1.2;0.0;0.1;1.1;0.0;0.1;0.5;0.5;0.1;;0.0;0.1;0.5;0.5;0.1;
353;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2003;1.1;0.0;0.1;1.0;0.1;0.1;0.4;0.4;0.1;;0.0;0.0;0.1;0.4;0.5;0.1
354;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2004;0.7;0.0;0.0;0.7;;;;;;;;;;;;
355;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2006;1.8;;0.1;1.7;0.0;0.1;0.8;0.7;0.2;;;0.1;0.6;0.7;0.3;
356;Totaal aantal vacatures;Zuidelijk Noord-Holland (RP);2008;2.1;0.0;0.1;2.0;0.0;0.1;1.0;0.6;0.3;;0.0;0.1;0.4;1.2;0.3;
357;Totaal aantal vacatures;Rijnstreek (RP);2000;;;;;;;;;;;;;;;;
358;Totaal aantal vacatures;Rijnstreek (RP);2001;;;;;;;;;;;;;;;;
359;Totaal aantal vacatures;Rijnstreek (RP);2002;0.6;0.0;0.1;0.5;0.0;0.0;0.1;0.3;0.1;;0.0;0.0;0.1;0.3;0.1;
360;Totaal aantal vacatures;Rijnstreek (RP);2003;0.6;0.0;0.1;0.5;0.0;0.1;0.2;0.3;0.1;;0.0;0.0;0.1;0.2;0.3;0.0
361;Totaal aantal vacatures;Rijnstreek (RP);2004;0.6;0.0;0.1;0.5;;;;;;;;;;;;
362;Totaal aantal vacatures;Rijnstreek (RP);2006;0.5;;;0.5;0.0;0.0;0.1;0.2;0.1;;0.0;0.0;0.1;0.3;0.1;
363;Totaal aantal vacatures;Rijnstreek (RP);2008;0.9;;0.1;0.7;0.0;0.0;0.2;0.5;0.1;;0.0;0.0;0.1;0.6;0.1;
364;Totaal aantal vacatures;Haaglanden (RP);2000;;;;;;;;;;;;;;;;
365;Totaal aantal vacatures;Haaglanden (RP);2001;;;;;;;;;;;;;;;;
366;Totaal aantal vacatures;Haaglanden (RP);2002;1.7;0.0;0.1;1.6;0.0;0.1;0.5;0.7;0.5;;0.0;0.1;0.5;0.8;0.4;
367;Totaal aantal vacatures;Haaglanden (RP);2003;0.9;0.0;0.1;0.8;0.0;0.1;0.2;0.2;0.3;;0.0;0.0;0.1;0.2;0.2;0.4
368;Totaal aantal vacatures;Haaglanden (RP);2004;0.6;0.0;0.0;0.6;;;;;;;;;;;;
369;Totaal aantal vacatures;Haaglanden (RP);2006;2.2;;0.1;2.1;0.0;0.1;0.5;1.4;0.2;;;0.1;0.4;0.7;1.0;
370;Totaal aantal vacatures;Haaglanden (RP);2008;1.8;0.0;0.1;1.8;;;0.4;1.3;0.2;;;0.0;0.3;0.4;1.1;
371;Totaal aantal vacatures;Rijnmond (RP);2000;;;;;;;;;;;;;;;;
372;Totaal aantal vacatures;Rijnmond (RP);2001;;;;;;;;;;;;;;;;
373;Totaal aantal vacatures;Rijnmond (RP);2002;1.2;0.0;0.1;1.1;0.0;0.2;0.4;0.5;0.1;;0.0;0.2;0.4;0.5;0.1;
374;Totaal aantal vacatures;Rijnmond (RP);2003;1.0;0.0;0.1;0.9;0.0;0.1;0.3;0.4;0.1;;0.0;0.0;0.1;0.4;0.4;0.1
375;Totaal aantal vacatures;Rijnmond (RP);2004;1.0;0.0;0.0;0.9;;;;;;;;;;;;
376;Totaal aantal vacatures;Rijnmond (RP);2006;0.9;;0.2;0.7;0.0;0.1;0.4;0.4;0.1;;;0.1;0.3;0.4;0.2;
377;Totaal aantal vacatures;Rijnmond (RP);2008;1.3;0.0;0.1;1.2;0.1;0.0;0.3;0.7;0.1;;0.0;0.0;0.2;0.9;0.1;
378;Totaal aantal vacatures;Zeeland (RP);2000;;;;;;;;;;;;;;;;
379;Totaal aantal vacatures;Zeeland (RP);2001;;;;;;;;;;;;;;;;
380;Totaal aantal vacatures;Zeeland (RP);2002;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
381;Totaal aantal vacatures;Zeeland (RP);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
382;Totaal aantal vacatures;Zeeland (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
383;Totaal aantal vacatures;Zeeland (RP);2006;0.3;;0.1;0.2;0.0;0.0;0.1;0.2;0.0;;;0.0;0.0;0.2;0.0;
384;Totaal aantal vacatures;Zeeland (RP);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
385;Totaal aantal vacatures;West Brabant (RP);2000;;;;;;;;;;;;;;;;
386;Totaal aantal vacatures;West Brabant (RP);2001;;;;;;;;;;;;;;;;
387;Totaal aantal vacatures;West Brabant (RP);2002;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.1;;0.0;0.0;0.1;0.2;0.0;
388;Totaal aantal vacatures;West Brabant (RP);2003;0.3;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
389;Totaal aantal vacatures;West Brabant (RP);2004;0.6;0.0;0.0;0.6;;;;;;;;;;;;
390;Totaal aantal vacatures;West Brabant (RP);2006;0.2;;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
391;Totaal aantal vacatures;West Brabant (RP);2008;0.4;;0.1;0.3;0.0;0.0;0.2;0.2;0.0;;0.0;0.0;0.1;0.2;0.0;
392;Totaal aantal vacatures;Midden Brabant (RP);2000;;;;;;;;;;;;;;;;
393;Totaal aantal vacatures;Midden Brabant (RP);2001;;;;;;;;;;;;;;;;
394;Totaal aantal vacatures;Midden Brabant (RP);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
395;Totaal aantal vacatures;Midden Brabant (RP);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
396;Totaal aantal vacatures;Midden Brabant (RP);2004;0.2;0.0;0.1;0.1;;;;;;;;;;;;
397;Totaal aantal vacatures;Midden Brabant (RP);2006;0.2;;0.0;0.2;0.0;;0.1;0.1;0.0;;;0.0;0.0;0.1;0.0;
398;Totaal aantal vacatures;Midden Brabant (RP);2008;0.5;0.0;0.0;0.4;0.0;0.0;0.2;0.3;0.0;;;0.0;0.1;0.3;0.1;
399;Totaal aantal vacatures;Noordoost Brabant (RP);2000;;;;;;;;;;;;;;;;
400;Totaal aantal vacatures;Noordoost Brabant (RP);2001;;;;;;;;;;;;;;;;
