ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
206;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 10001 - 20000 inw.;
207;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 5001 - 10000 inw.;
208;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 2001 - 5000 inw.;
209;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 1001 - 2000 inw.;
210;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 501 - 1000 inw.;
211;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 500 en minder inw.;
212;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 100001 en meer inw.;
213;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht;
214;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 20001 - 50000 inw.;
215;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Amersfoort;
216;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeist;
217;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 10001 - 20000 inw.;
218;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 5001 - 10000 inw.;
219;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 2001 - 5000 inw.;
220;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 1001 - 2000 inw.;
221;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 501 - 1000 inw.;
222;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 500 en minder inw.;
223;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 100001 en meer inw.;
224;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Amsterdam;
225;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Haarlem;
226;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 50001 - 100000 inw.;
227;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Hilversum;
228;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 20001 - 50000 inw.;
229;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Alkmaar;
230;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Bussum;
231;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Haarlemmermeer;
232;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Helder (Den);
233;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Velsen;
234;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zaandam;
235;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 10001 - 20000 inw.;
236;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 5001 - 10000 inw.;
237;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 2001 - 5000 inw.;
238;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 1001 - 2000 inw.;
239;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 501 - 1000 inw.;
240;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 500 en minder inw.;
241;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 100001 en meer inw.;
242;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;'s-Gravenhage;
243;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Rotterdam;
244;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 50001 - 100000 inw.;
245;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Delft;
246;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Dordrecht;
247;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Leiden;
248;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Schiedam;
249;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 20001 - 50000 inw.;
250;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gouda;
251;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Vlaardingen;
252;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 10001 - 20000 inw.;
253;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 5001 - 10000 inw.;
254;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 2001 - 5000 inw.;
255;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 1001 - 2000 inw.;
256;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 501 - 1000 inw.;
257;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 500 en minder inw.;
258;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 20001 - 50000 inw.;
259;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Vlissingen;
260;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 10001 - 20000 inw.;
261;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 5001 - 10000 inw.;
262;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 2001 - 5000 inw.;
263;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 1001 - 2000 inw.;
264;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 501 - 1000 inw.;
265;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 500 en minder inw.;
266;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 50001 - 100000 inw.;
267;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Eindhoven;
268;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Tilburg;
269;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 20001 - 50000 inw.;
270;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Bergen op Zoom;
271;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Breda;
272;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Helmond;
273;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;'s-Hertogenbosch;
274;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Roosendaal en Nispen;
275;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 10001 - 20000 inw.;
276;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 5001 - 10000 inw.;
277;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 2001 - 5000 inw.;
278;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 1001 - 2000 inw.;
279;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 501 - 1000 inw.;
280;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 50001 - 100000 inw.;
281;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Maastricht;
282;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 20001 - 50000 inw.;
283;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Heerlen;
284;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Kerkrade;
285;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Venlo;
286;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 10001 - 20000 inw.;
287;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 5001 - 10000 inw.;
288;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 2001 - 5000 inw.;
289;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 1001 - 2000 inw.;
290;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 501 - 1000 inw.;
291;Totaal van alle woningen;Woningen met echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 500 en minder inw.;
292;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Nederland;412302.0
293;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen (provincie);28784.0
294;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland;31667.0
295;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe;18373.0
296;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Overijssel;21393.0
297;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gelderland;34884.0
298;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Utrecht (provincie);17293.0
299;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Noord-Holland;86822.0
300;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Zuid-Holland;101963.0
301;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Zeeland;19101.0
302;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Noord-Brabant;36772.0
303;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Limburg;15250.0
304;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met meer dan 100000 inwoners;116907.0
305;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 50001 - 100000 inwoners;31188.0
306;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 20001 - 50000 inwoners;39168.0
307;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 10001 - 20000 inwoners;59717.0
308;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 5001 - 10000 inwoners;65507.0
309;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 2001 - 5000 inwoners;70999.0
310;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 1001 - 2000 inwoners;21083.0
311;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 501 - 1000 inwoners;7049.0
312;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 500 of minder inwoners;684.0
313;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 100001 en meer inw.;5150.0
314;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen;5150.0
315;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 10001 - 20000 inw.;7217.0
316;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 5001 - 10000 inw.;7014.0
317;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 2001 - 5000 inw.;8265.0
318;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 1001 - 2000 inw.;1138.0
319;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 20001 - 50000 inw.;2318.0
320;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Leeuwarden;2318.0
321;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 10001 - 20000 inw.;17476.0
322;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 5001 - 10000 inw.;9239.0
323;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 2001 - 5000 inw.;2179.0
324;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 1001 - 2000 inw.;245.0
325;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 501 - 1000 inw.;210.0
326;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 20001 - 50000 inw.;3769.0
327;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Emmen;3769.0
328;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 10001 - 20000 inw.;4172.0
329;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 5001 - 10000 inw.;4809.0
330;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 2001 - 5000 inw.;5386.0
331;Totaal van alle woningen;Woningen met echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 1001 - 2000 inw.;237.0
