ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
102;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Nederland;2008/'09;110300.0;91960.0;180.0;18160.0;7490.0;36250.0;20720.0;45840.0;5410.0;22680.0;18650.0;45230.0;90.0;30.0;30.0;30.0;1990.0;13550.0;2050.0;580.0
103;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Nederland;2009/'10;106960.0;92560.0;170.0;14230.0;7150.0;33790.0;21040.0;44970.0;5590.0;23390.0;19140.0;44440.0;90.0;40.0;30.0;20.0;1480.0;10370.0;1870.0;510.0
104;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2006/'07;12140.0;11060.0;90.0;990.0;1570.0;4340.0;2080.0;4150.0;1340.0;3620.0;1980.0;4120.0;40.0;40.0;;;190.0;680.0;100.0;30.0
105;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2007/'08;12390.0;11210.0;40.0;1150.0;1550.0;4330.0;2030.0;4480.0;1310.0;3530.0;1940.0;4430.0;20.0;10.0;;;230.0;790.0;90.0;40.0
106;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2008/'09;12000.0;10690.0;30.0;1280.0;1310.0;4360.0;1860.0;4480.0;1100.0;3420.0;1750.0;4430.0;20.0;;;;200.0;940.0;100.0;50.0
107;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2009/'10;11530.0;10550.0;40.0;950.0;1260.0;3990.0;2030.0;4260.0;1070.0;3340.0;1930.0;4210.0;20.0;;;;170.0;640.0;90.0;50.0
108;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Amsterdam;2006/'07;3860.0;3530.0;50.0;280.0;480.0;1360.0;600.0;1410.0;370.0;1170.0;580.0;1410.0;30.0;20.0;;0.0;90.0;170.0;20.0;
109;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Amsterdam;2007/'08;3960.0;3630.0;30.0;300.0;460.0;1370.0;590.0;1540.0;340.0;1190.0;570.0;1530.0;20.0;;0.0;;100.0;180.0;20.0;
110;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Amsterdam;2008/'09;3800.0;3430.0;20.0;340.0;370.0;1370.0;540.0;1520.0;270.0;1130.0;520.0;1510.0;20.0;;;0.0;80.0;240.0;20.0;
111;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Amsterdam;2009/'10;3640.0;3350.0;30.0;260.0;350.0;1270.0;590.0;1430.0;280.0;1090.0;570.0;1420.0;20.0;;0.0;;60.0;170.0;20.0;10.0
112;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Rotterdam;2006/'07;4300.0;3960.0;30.0;310.0;720.0;1530.0;740.0;1320.0;660.0;1290.0;700.0;1310.0;10.0;10.0;;;40.0;230.0;30.0;
113;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Rotterdam;2007/'08;4500.0;4090.0;;410.0;720.0;1560.0;770.0;1450.0;660.0;1260.0;740.0;1430.0;0.0;;0.0;;60.0;310.0;30.0;10.0
114;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Rotterdam;2008/'09;4250.0;3820.0;;420.0;610.0;1530.0;680.0;1420.0;560.0;1200.0;650.0;1410.0;;;;;50.0;330.0;30.0;
115;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Rotterdam;2009/'10;4070.0;3780.0;;290.0;540.0;1410.0;750.0;1380.0;510.0;1210.0;700.0;1360.0;;;0.0;;30.0;200.0;40.0;10.0
116;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Den Haag;2006/'07;2650.0;2370.0;;270.0;220.0;970.0;560.0;900.0;190.0;780.0;530.0;880.0;0.0;;;;30.0;190.0;30.0;20.0
117;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Den Haag;2007/'08;2580.0;2300.0;;280.0;220.0;950.0;510.0;910.0;190.0;740.0;480.0;890.0;0.0;0.0;0.0;;30.0;210.0;30.0;20.0
118;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Den Haag;2008/'09;2680.0;2310.0;;370.0;190.0;1030.0;490.0;970.0;150.0;760.0;460.0;940.0;0.0;0.0;;0.0;30.0;270.0;40.0;30.0
119;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Den Haag;2009/'10;2590.0;2350.0;0.0;240.0;220.0;940.0;490.0;940.0;190.0;770.0;470.0;920.0;0.0;0.0;0.0;0.0;30.0;170.0;20.0;20.0
120;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (stad);2006/'07;1340.0;1200.0;;130.0;160.0;480.0;180.0;520.0;130.0;380.0;170.0;520.0;;0.0;;;30.0;90.0;;
121;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (stad);2007/'08;1350.0;1190.0;;160.0;150.0;450.0;170.0;580.0;110.0;350.0;150.0;580.0;0.0;;;0.0;50.0;100.0;10.0;
122;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (stad);2008/'09;1280.0;1130.0;;150.0;150.0;420.0;140.0;570.0;110.0;330.0;130.0;560.0;;0.0;0.0;;30.0;100.0;10.0;10.0
123;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (stad);2009/'10;1230.0;1070.0;;160.0;140.0;360.0;210.0;510.0;90.0;270.0;200.0;510.0;0.0;0.0;;0.0;60.0;90.0;10.0;
124;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;19340.0;16950.0;60.0;2330.0;1890.0;6460.0;3150.0;7850.0;1500.0;4720.0;2960.0;7760.0;30.0;20.0;10.0;;360.0;1720.0;170.0;80.0
125;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;19050.0;16340.0;30.0;2680.0;1770.0;6350.0;3290.0;7630.0;1380.0;4400.0;3040.0;7530.0;10.0;;;;390.0;1950.0;240.0;110.0
126;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;18940.0;16100.0;40.0;2800.0;1620.0;6230.0;3440.0;7660.0;1200.0;4190.0;3140.0;7570.0;30.0;;;;390.0;2030.0;290.0;90.0
127;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;18400.0;16260.0;20.0;2120.0;1570.0;5800.0;3420.0;7630.0;1310.0;4280.0;3120.0;7550.0;10.0;;;;240.0;1510.0;290.0;70.0
128;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2006/'07;79720.0;67500.0;220.0;12010.0;5220.0;25780.0;14440.0;34300.0;3950.0;16500.0;13220.0;33840.0;70.0;80.0;40.0;30.0;1200.0;9200.0;1180.0;430.0
129;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2007/'08;78420.0;64970.0;140.0;13310.0;4700.0;25510.0;14640.0;33570.0;3310.0;15380.0;13170.0;33120.0;60.0;30.0;30.0;20.0;1330.0;10100.0;1450.0;430.0
130;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2008/'09;78930.0;64850.0;110.0;13970.0;4490.0;25530.0;15350.0;33570.0;3070.0;14980.0;13690.0;33110.0;40.0;20.0;20.0;20.0;1380.0;10520.0;1640.0;430.0
131;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2009/'10;76700.0;65490.0;120.0;11090.0;4280.0;23920.0;15530.0;32970.0;3180.0;15720.0;14030.0;32570.0;50.0;30.0;20.0;20.0;1050.0;8180.0;1480.0;380.0
132;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Woongemeente onbekend;2006/'07;310.0;260.0;;50.0;40.0;100.0;60.0;110.0;30.0;70.0;50.0;110.0;0.0;0.0;;0.0;;30.0;;
133;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Woongemeente onbekend;2007/'08;390.0;330.0;0.0;60.0;50.0;120.0;80.0;140.0;40.0;90.0;60.0;140.0;0.0;0.0;0.0;0.0;;40.0;10.0;
134;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Woongemeente onbekend;2008/'09;430.0;320.0;;110.0;70.0;150.0;80.0;130.0;50.0;90.0;60.0;130.0;0.0;0.0;0.0;;20.0;60.0;20.0;
135;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Woongemeente onbekend;2009/'10;330.0;260.0;0.0;70.0;50.0;90.0;70.0;120.0;30.0;50.0;60.0;120.0;0.0;0.0;0.0;0.0;20.0;40.0;10.0;
136;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Nederland (LD);2006/'07;12300.0;11160.0;;1130.0;770.0;4010.0;1860.0;5650.0;620.0;3160.0;1760.0;5630.0;0.0;;;;150.0;850.0;100.0;30.0
137;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Nederland (LD);2007/'08;12040.0;10580.0;10.0;1450.0;700.0;3900.0;1950.0;5490.0;470.0;2820.0;1830.0;5460.0;;;;;230.0;1080.0;120.0;30.0
138;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Nederland (LD);2008/'09;12080.0;10560.0;;1510.0;770.0;3940.0;2240.0;5130.0;510.0;2870.0;2080.0;5100.0;;;;;260.0;1070.0;150.0;30.0
139;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Nederland (LD);2009/'10;11670.0;10700.0;;960.0;790.0;3580.0;2210.0;5090.0;630.0;2900.0;2100.0;5070.0;;;;;160.0;680.0;100.0;20.0
140;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Oost-Nederland (LD);2006/'07;26050.0;22310.0;100.0;3640.0;1670.0;8600.0;4880.0;10900.0;1290.0;5720.0;4520.0;10790.0;60.0;20.0;20.0;;330.0;2870.0;340.0;110.0
141;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Oost-Nederland (LD);2007/'08;25630.0;21530.0;70.0;4030.0;1540.0;8470.0;4940.0;10680.0;1150.0;5320.0;4500.0;10550.0;40.0;10.0;;;350.0;3130.0;430.0;120.0
142;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Oost-Nederland (LD);2008/'09;25620.0;21330.0;60.0;4230.0;1370.0;8180.0;5410.0;10660.0;970.0;4970.0;4850.0;10550.0;30.0;10.0;;;370.0;3200.0;560.0;110.0
143;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Oost-Nederland (LD);2009/'10;24640.0;21230.0;50.0;3370.0;1240.0;7790.0;5270.0;10350.0;950.0;5240.0;4790.0;10250.0;30.0;;;;270.0;2540.0;470.0;100.0
144;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;West-Nederland (LD);2006/'07;49230.0;41580.0;200.0;7450.0;4340.0;16760.0;8950.0;19170.0;3350.0;11190.0;8170.0;18880.0;60.0;90.0;20.0;20.0;930.0;5480.0;760.0;270.0
145;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;West-Nederland (LD);2007/'08;48980.0;40730.0;90.0;8170.0;4040.0;16670.0;8810.0;19470.0;3010.0;10650.0;7920.0;19150.0;40.0;30.0;10.0;10.0;990.0;5990.0;880.0;310.0
146;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;West-Nederland (LD);2008/'09;48790.0;40050.0;80.0;8660.0;3670.0;16800.0;8570.0;19750.0;2670.0;10420.0;7560.0;19400.0;40.0;;20.0;20.0;970.0;6380.0;990.0;330.0
147;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;West-Nederland (LD);2009/'10;47510.0;40300.0;80.0;7130.0;3510.0;15650.0;8830.0;19520.0;2660.0;10590.0;7840.0;19210.0;50.0;20.0;;10.0;810.0;5040.0;980.0;300.0
148;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2006/'07;23630.0;20460.0;60.0;3120.0;1890.0;7200.0;3970.0;10560.0;1540.0;4780.0;3710.0;10430.0;10.0;20.0;20.0;;340.0;2410.0;240.0;130.0
149;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2007/'08;23210.0;19700.0;30.0;3480.0;1750.0;7160.0;4250.0;10050.0;1360.0;4520.0;3900.0;9920.0;10.0;;;;380.0;2630.0;340.0;120.0
150;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2008/'09;23390.0;19700.0;30.0;3650.0;1600.0;7190.0;4430.0;10170.0;1220.0;4340.0;4090.0;10060.0;10.0;;;;370.0;2840.0;330.0;100.0
151;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2009/'10;22810.0;20070.0;30.0;2700.0;1570.0;6690.0;4670.0;9890.0;1320.0;4610.0;4350.0;9800.0;20.0;;;;230.0;2070.0;310.0;90.0
152;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Groningen (PV);2006/'07;3760.0;3440.0;;320.0;290.0;1240.0;500.0;1720.0;200.0;1050.0;480.0;1710.0;0.0;0.0;;0.0;100.0;190.0;20.0;
153;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Groningen (PV);2007/'08;3620.0;3180.0;;440.0;300.0;1220.0;510.0;1600.0;160.0;950.0;470.0;1600.0;0.0;0.0;;0.0;140.0;260.0;30.0;
154;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Groningen (PV);2008/'09;3630.0;3180.0;;450.0;300.0;1280.0;520.0;1530.0;140.0;1030.0;490.0;1520.0;0.0;;0.0;;160.0;250.0;30.0;
155;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Groningen (PV);2009/'10;3600.0;3310.0;;290.0;310.0;1220.0;610.0;1450.0;220.0;1040.0;590.0;1450.0;;;0.0;;90.0;180.0;20.0;
156;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Friesland (PV);2006/'07;5030.0;4570.0;;470.0;250.0;1650.0;690.0;2450.0;230.0;1260.0;640.0;2440.0;0.0;0.0;;0.0;10.0;400.0;50.0;
157;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Friesland (PV);2007/'08;4870.0;4270.0;;590.0;210.0;1580.0;750.0;2320.0;180.0;1080.0;710.0;2300.0;0.0;;;;30.0;500.0;40.0;20.0
158;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Friesland (PV);2008/'09;4970.0;4380.0;;590.0;280.0;1550.0;1110.0;2040.0;250.0;1070.0;1030.0;2030.0;;;;0.0;30.0;470.0;80.0;10.0
159;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Friesland (PV);2009/'10;4720.0;4350.0;;370.0;250.0;1360.0;1080.0;2030.0;240.0;1070.0;1010.0;2020.0;;0.0;;;20.0;290.0;60.0;
160;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Drenthe (PV);2006/'07;3510.0;3160.0;;340.0;230.0;1120.0;670.0;1490.0;190.0;860.0;630.0;1480.0;0.0;;;;40.0;260.0;30.0;
161;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Drenthe (PV);2007/'08;3560.0;3130.0;;430.0;200.0;1100.0;700.0;1570.0;130.0;780.0;650.0;1560.0;;;0.0;;60.0;320.0;50.0;
162;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Drenthe (PV);2008/'09;3470.0;3000.0;;470.0;190.0;1110.0;610.0;1560.0;130.0;760.0;560.0;1550.0;0.0;0.0;;0.0;60.0;350.0;40.0;
163;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Drenthe (PV);2009/'10;3350.0;3050.0;;300.0;220.0;1000.0;520.0;1610.0;170.0;780.0;500.0;1600.0;0.0;0.0;0.0;;50.0;220.0;20.0;
164;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Overijssel (PV);2006/'07;8460.0;7290.0;10.0;1160.0;480.0;2800.0;1550.0;3630.0;380.0;1840.0;1470.0;3600.0;;;;0.0;100.0;960.0;80.0;20.0
165;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Overijssel (PV);2007/'08;8270.0;7020.0;10.0;1230.0;470.0;2750.0;1520.0;3520.0;340.0;1750.0;1440.0;3500.0;;;0.0;;130.0;990.0;90.0;20.0
166;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Overijssel (PV);2008/'09;8240.0;6900.0;;1340.0;410.0;2590.0;1680.0;3560.0;270.0;1570.0;1510.0;3550.0;0.0;0.0;;;140.0;1020.0;160.0;20.0
167;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Overijssel (PV);2009/'10;8030.0;7000.0;;1020.0;420.0;2450.0;1780.0;3370.0;310.0;1690.0;1650.0;3350.0;;0.0;;0.0;110.0;760.0;130.0;20.0
168;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Flevoland (PV);2006/'07;3500.0;3140.0;;360.0;270.0;1200.0;530.0;1500.0;220.0;930.0;500.0;1490.0;0.0;;;0.0;50.0;270.0;30.0;10.0
169;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Flevoland (PV);2007/'08;3320.0;2930.0;;390.0;230.0;1180.0;560.0;1350.0;190.0;880.0;520.0;1340.0;;;0.0;;40.0;300.0;40.0;10.0
170;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Flevoland (PV);2008/'09;3390.0;2980.0;;420.0;190.0;1130.0;740.0;1330.0;170.0;820.0;670.0;1320.0;;0.0;0.0;;30.0;320.0;70.0;10.0
171;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Flevoland (PV);2009/'10;3200.0;2870.0;;330.0;170.0;1090.0;620.0;1320.0;140.0;850.0;580.0;1310.0;0.0;;0.0;0.0;30.0;250.0;40.0;10.0
172;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gelderland (PV);2006/'07;14090.0;11890.0;80.0;2120.0;920.0;4600.0;2790.0;5770.0;690.0;2950.0;2560.0;5690.0;60.0;10.0;10.0;;180.0;1640.0;230.0;70.0
173;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gelderland (PV);2007/'08;14040.0;11580.0;60.0;2410.0;840.0;4540.0;2860.0;5800.0;630.0;2690.0;2550.0;5710.0;40.0;10.0;;;180.0;1840.0;310.0;80.0
174;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gelderland (PV);2008/'09;13980.0;11450.0;50.0;2480.0;770.0;4460.0;2990.0;5760.0;530.0;2580.0;2660.0;5680.0;30.0;10.0;;;210.0;1860.0;330.0;80.0
175;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Gelderland (PV);2009/'10;13420.0;11350.0;40.0;2020.0;650.0;4240.0;2870.0;5660.0;500.0;2710.0;2560.0;5590.0;30.0;;;;130.0;1530.0;300.0;70.0
176;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (PV);2006/'07;7350.0;6180.0;20.0;1140.0;500.0;2380.0;980.0;3480.0;330.0;1550.0;860.0;3440.0;;;;;160.0;820.0;110.0;40.0
177;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (PV);2007/'08;7090.0;5800.0;;1280.0;460.0;2310.0;1030.0;3290.0;270.0;1390.0;910.0;3240.0;;;;;200.0;920.0;120.0;50.0
178;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (PV);2008/'09;7200.0;5820.0;10.0;1370.0;510.0;2330.0;1000.0;3360.0;300.0;1360.0;870.0;3280.0;;0.0;;;200.0;970.0;120.0;80.0
179;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Utrecht (PV);2009/'10;6910.0;5680.0;;1230.0;400.0;2140.0;1150.0;3210.0;210.0;1320.0;1000.0;3150.0;0.0;0.0;;;200.0;820.0;150.0;60.0
180;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Holland (PV);2006/'07;15540.0;13130.0;90.0;2320.0;1540.0;5230.0;3030.0;5740.0;1140.0;3490.0;2820.0;5680.0;30.0;40.0;;;370.0;1700.0;210.0;50.0
181;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Holland (PV);2007/'08;15470.0;12810.0;50.0;2620.0;1390.0;5410.0;2700.0;5970.0;970.0;3480.0;2470.0;5880.0;20.0;20.0;;;390.0;1910.0;230.0;80.0
182;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Holland (PV);2008/'09;15560.0;12780.0;30.0;2740.0;1280.0;5490.0;2670.0;6120.0;880.0;3470.0;2370.0;6070.0;20.0;;;;380.0;2020.0;290.0;50.0
183;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Holland (PV);2009/'10;15300.0;13070.0;40.0;2200.0;1370.0;5100.0;2690.0;6150.0;1000.0;3560.0;2420.0;6100.0;30.0;10.0;0.0;;340.0;1540.0;270.0;50.0
184;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Holland (PV);2006/'07;23500.0;20010.0;70.0;3410.0;2110.0;8140.0;4520.0;8730.0;1740.0;5580.0;4120.0;8570.0;20.0;40.0;10.0;10.0;350.0;2530.0;380.0;150.0
185;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Holland (PV);2007/'08;23730.0;19990.0;30.0;3720.0;2030.0;7970.0;4630.0;9100.0;1660.0;5240.0;4160.0;8930.0;;;;;360.0;2730.0;460.0;170.0
186;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Holland (PV);2008/'09;23310.0;19330.0;30.0;3950.0;1730.0;8020.0;4420.0;9140.0;1370.0;5070.0;3940.0;8950.0;;;10.0;;350.0;2940.0;470.0;190.0
187;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zuid-Holland (PV);2009/'10;22660.0;19370.0;40.0;3250.0;1600.0;7510.0;4550.0;8990.0;1330.0;5170.0;4060.0;8810.0;20.0;;;;260.0;2340.0;480.0;180.0
188;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zeeland (PV);2006/'07;2840.0;2260.0;20.0;570.0;190.0;1010.0;430.0;1220.0;140.0;570.0;360.0;1190.0;;;;;50.0;430.0;60.0;30.0
189;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zeeland (PV);2007/'08;2690.0;2130.0;;550.0;160.0;970.0;450.0;1110.0;120.0;540.0;380.0;1100.0;;0.0;0.0;;40.0;430.0;70.0;10.0
190;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zeeland (PV);2008/'09;2730.0;2120.0;;600.0;160.0;960.0;490.0;1130.0;120.0;510.0;390.0;1110.0;;0.0;;;40.0;450.0;100.0;20.0
191;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Zeeland (PV);2009/'10;2640.0;2180.0;;450.0;130.0;890.0;440.0;1170.0;120.0;550.0;360.0;1160.0;;;0.0;;20.0;340.0;80.0;10.0
192;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Brabant (PV);2006/'07;16460.0;13930.0;40.0;2500.0;1330.0;5100.0;2480.0;7560.0;1040.0;3130.0;2290.0;7470.0;10.0;;10.0;;270.0;1970.0;170.0;90.0
193;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Brabant (PV);2007/'08;16040.0;13260.0;20.0;2760.0;1260.0;4970.0;2710.0;7090.0;940.0;2850.0;2460.0;7020.0;;0.0;;;320.0;2120.0;250.0;70.0
194;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Brabant (PV);2008/'09;16510.0;13550.0;20.0;2940.0;1170.0;5090.0;2880.0;7370.0;850.0;2780.0;2630.0;7290.0;;;;;310.0;2310.0;240.0;70.0
195;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Noord-Brabant (PV);2009/'10;16040.0;13800.0;20.0;2220.0;1160.0;4740.0;2860.0;7280.0;950.0;3000.0;2630.0;7220.0;10.0;;;;200.0;1740.0;230.0;60.0
196;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Limburg (PV);2006/'07;7170.0;6520.0;20.0;620.0;560.0;2110.0;1490.0;3000.0;490.0;1660.0;1420.0;2960.0;;10.0;;;70.0;440.0;70.0;40.0
197;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Limburg (PV);2007/'08;7170.0;6440.0;10.0;730.0;490.0;2200.0;1530.0;2960.0;420.0;1670.0;1440.0;2900.0;;;0.0;;60.0;520.0;100.0;50.0
198;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Limburg (PV);2008/'09;6880.0;6160.0;;720.0;430.0;2100.0;1550.0;2800.0;370.0;1560.0;1460.0;2770.0;;;0.0;;60.0;530.0;90.0;30.0
199;Mannen en vrouwen;0;0;Totaal;19 jaar of jonger;Limburg (PV);2009/'10;6770.0;6270.0;10.0;480.0;410.0;1940.0;1800.0;2610.0;370.0;1610.0;1720.0;2580.0;;0.0;;;40.0;330.0;80.0;30.0
200;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Nederland;2006/'07;11280.0;5230.0;970.0;5080.0;1690.0;4100.0;2180.0;3310.0;830.0;1220.0;800.0;2380.0;150.0;200.0;360.0;270.0;710.0;2690.0;1020.0;660.0
201;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Nederland;2007/'08;9450.0;3780.0;550.0;5120.0;1400.0;3550.0;1760.0;2740.0;580.0;790.0;550.0;1860.0;100.0;120.0;170.0;170.0;730.0;2640.0;1050.0;700.0
202;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Nederland;2008/'09;7370.0;2950.0;370.0;4060.0;1170.0;2600.0;1350.0;2250.0;410.0;530.0;380.0;1630.0;90.0;50.0;110.0;120.0;670.0;2020.0;870.0;490.0
203;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Nederland;2009/'10;6760.0;3310.0;340.0;3110.0;1250.0;1930.0;1230.0;2340.0;440.0;590.0;460.0;1820.0;80.0;60.0;90.0;110.0;730.0;1280.0;680.0;410.0
204;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2006/'07;1970.0;1080.0;180.0;710.0;400.0;770.0;320.0;480.0;240.0;310.0;160.0;370.0;60.0;40.0;50.0;30.0;100.0;420.0;120.0;80.0
205;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2007/'08;1560.0;770.0;110.0;680.0;250.0;650.0;290.0;380.0;160.0;220.0;120.0;270.0;30.0;40.0;30.0;20.0;60.0;390.0;140.0;90.0
206;Mannen en vrouwen;0;0;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2008/'09;1170.0;580.0;60.0;530.0;190.0;460.0;210.0;310.0;120.0;140.0;70.0;240.0;10.0;10.0;20.0;20.0;60.0;310.0;120.0;50.0
